,UKF266,UKF269,ZH8811Bbulk,ZH916T1,ZH916bulk
NCAN,0.009700835628803948,0.035160672163548824,-0.01227409890923287,0.1269902802348648,-0.0285674538165854
PRG4,,0.028640428026946163,-0.02071456846659772,-0.0171196121390784,0.09873190910680807
ZG16B,,0.04618111743280948,,-0.016774539571678765,0.091848303940707
TGM2,-0.06350195379979115,0.053208968065026424,0.010637728612637619,-0.052540035313898684,0.022860235486746726
VEGFC,-0.024700204039541075,0.00695117858053777,-0.013426379286983784,0.005761826945771679,-0.046924992171653274
WNT6,-0.01235836565795513,-0.027214640751769267,0.004550601187414708,0.009291854993869569,-0.02357723238809186
NRG4,-0.015128924152128962,0.011714787390896455,,0.09932810472972621,-0.03545654126103962
PMCH,,,-0.019696673979494022,0.09859513764095128,-0.02236267548947596
COL9A1,0.005313011902718504,-0.034898975960692656,0.01335274864740724,0.10369691056560101,0.15743569321489664
GDF11,-0.02346415717984543,0.04618442023650241,-0.12203899514749358,0.06253898196710528,0.018441410313964613
RAET1E,,,,0.035310753220865077,
IL24,,,-0.013201404017100998,,-0.03963923360742856
SORBS1,-0.0007852898097925796,0.009841285382916792,0.05014856901908134,-0.012650353767148884,0.0008907666812183193
DLL1,-0.007316081762583527,0.01803330721965189,0.004634575512094487,0.05657515115324495,0.009753796265894038
TLN1,-0.04563445169815102,0.13332323404326815,-0.01827236406753931,-0.035309750391524355,0.05250607458138202
COL2A1,-0.013388751157870074,0.03630866401512941,-0.03440689727694579,0.04736173224146847,-0.00028231834305806827
SHH,0.06252355092165432,-0.020080915582618705,0.06732788912696855,0.10935884414395597,0.04028470920510089
PON2,0.01921731555522445,0.03703032352293153,0.03570125443438474,0.050995754542981206,0.11779859516614523
ICAM5,0.011047332669696755,-0.04991603854621293,0.0887531429711236,0.02059282626970665,-0.037424214278239464
HPX,-0.012358366491614115,0.01633740872289955,-0.015378257048425808,0.029501888746002927,0.042180457997828956
SFRP2,-0.029215140139145227,0.053385197257166096,0.011712357080927507,0.0005652513292275912,0.11611723368833357
CFC1,0.016878810041194733,,,,-0.014809047421290935
CD70,,,-0.019919493068598495,0.00757852743364765,-0.04643386559746269
HP,,0.0860431432239912,0.006699790425523118,-0.03688685429646172,-0.011785048845230264
CXCL2,-0.01910039041385394,0.09230807747051403,0.0074577908328137404,-0.008454996718043227,0.03254921635610611
NPPB,,,0.04576378773156389,0.01005525632210697,
CCK,0.0004886279903656477,-0.08171893558846954,0.05639400424156726,0.023520052964926843,-0.19988553973688264
SEMA6A,-0.003951521871001027,0.03761065027679103,-0.05423104852176514,0.11140835709975375,0.14432894821232553
IRAK4,0.01934119275001253,0.10561746259433846,-0.01486429084345454,0.06108026308249358,0.04302008389359618
GSTP1,0.026530691409081014,0.053892166219441866,0.0910038955975118,0.040673566549593844,0.14065020773150314
VCAM1,0.022485479266804467,0.10884187984497264,-0.004108119400140287,0.0572825037894159,0.03875081953351188
NXPH3,-0.015873373540187388,0.024264755779328993,-0.005270469283788728,0.0868076412720802,0.05391367477493909
MTMR4,-0.050481635100679524,0.03546828001642628,-0.011431959589163642,0.05189687713048533,-0.0019405343804088184
LAMC2,-0.016932960344678543,,-0.017337147717339452,-0.01154336021127709,-0.03414333044592945
IL10,,0.013088658579141816,0.09055935806273156,-0.05273244327831253,0.08779015303051715
SEMA4D,-0.023860532060682893,-0.04011018978949064,-0.038702408544705184,0.019685831692738284,-0.024862389970231772
TRH,0.060412616636838744,0.03213679018269588,0.039177855178896104,0.032456608608933374,0.013016647848660825
SEMA6D,-0.013548591502558233,0.03370836934953126,-0.017711752107801685,0.09247979462769695,0.09515353296404017
CEL,,,-0.02155304260707724,-0.0015422889045693374,0.07522692299468675
PDCD1LG2,0.01893176094169938,0.05507565842064692,-0.020332434342579232,-0.008046468311296148,0.02556245940358991
SPINT1,-0.015380522643151505,0.13705064981569487,0.034641908718418386,0.0526720430642071,0.15714841544467248
CTHRC1,-0.025481893242435206,0.0779992543443089,0.04126779999300768,0.026659416400682596,0.08927561076342623
PODXL,-0.052495242050969226,0.13250289301495358,0.03500834420370222,0.035594798308175954,0.11297588685138353
JAM3,0.04438963728852526,0.11737089986122116,-0.021916966356318124,-0.016314842217716917,0.08283724745143747
TGFB2,0.020345562055797174,0.12096541238790781,0.014138723546704833,0.0056612401956632205,0.06943761544439196
COL18A1,-0.03777635288740954,0.0707319861612697,-0.043930836585819935,-0.03952545739900609,0.016972889644123607
NODAL,-0.008149370723905053,0.017304745090624553,-0.016306843718545672,0.10968830574078232,-0.011604549162384131
INHBB,-0.006734356376465132,0.06528597529349352,0.0366267119599103,0.08834546917625023,0.06968244043779948
LCN1,,-0.022416596005756052,-0.015399751345296819,-0.028332220606968557,0.03992817668260878
ARF4,-0.03558086799923248,0.019075744058248925,0.06629078197437636,-0.036827069989561,-0.01982328797496922
CXCL14,-0.013767990766174057,0.013039510704832249,-0.03438694114897915,0.03182718932463713,-0.015067621315303396
LIF,-0.015001683887009133,0.08880190992500504,-0.018611789411904552,-0.014728735462642065,0.16176663563527244
IL17B,,0.039826625903128535,-0.024657411248163143,-0.011663923228490032,-0.02707722232072927
MMP1,,,0.09164969497892511,0.009111588171093189,-0.04099185963966
MATN1,-0.014482487260029485,-0.02350227692019414,-0.027237888534040827,0.06484460672656628,-0.024675744598119585
ADAM28,-0.038347756840861474,0.04858024032714109,0.03252649891383449,-0.08798979919198756,-0.0030695068648292174
TCN2,-0.01901354399676466,0.07719184323763366,0.020719174720933743,-0.012574203977599428,0.07594992454309468
THPO,-0.0021078390611962952,0.06422259015798938,,0.020544202572210027,0.016438532240283032
CUBN,-0.010134816624542436,0.05027488723979683,0.01078834378971635,0.04642861128428129,0.029034583968426373
TIMP3,-0.02047674848905666,0.06788933949043827,-0.016640509784973147,-0.026951824911082164,0.05069955706318403
PIGF,0.004483532462407278,0.06807097575046167,0.036638607219037916,0.08417915735097083,0.019650211568752525
CRH,-0.012204512061596853,-0.034470829904329876,0.000863955010257243,-0.010629540835643967,-0.03466471451041139
BDNF,-0.0290517365435829,-0.08894724843680918,-0.012886981070077503,0.01689688738681176,0.16462241880194178
CCL5,0.0030922888325217255,0.0622648069639936,-0.042954965996403346,0.029259277415157672,-0.006145408607097355
GAD1,0.02098376998156734,-0.03771037035446992,0.03157135069948078,0.02201663304976224,-0.09029672761481847
COL14A1,-0.01889349795717284,0.05122953562354079,0.07101009206490491,0.04889736134107001,0.011366896583313673
HLA-A,-0.03666853544143561,0.08832754786689985,-0.043624956254826285,-0.03999414167036939,0.029292662090837297
FGF18,-0.016932957878053285,,-0.024039067794539015,-0.028016908575340695,0.012612658493907388
ADM,0.011771787675824178,0.08919248312842507,0.01706141286591515,-0.03658750085585702,0.14215654348405993
CCL15,,,,-0.0066915618280141325,
GNAI2,-0.00996675144599822,0.1243275315716034,-0.023285948626707804,-0.002769937314442041,0.0012662425375525492
HDC,,-0.00025227135512544553,,0.03102017577684414,0.15796263661992216
COL11A1,-0.037168841251330395,-0.021472225998252485,0.0676837665672583,0.03565595069165201,0.127991287284208
NUCB2,0.031919154367613514,0.0518896058913333,-0.005873972894306258,0.026251224720785362,-0.09983047606240973
FGF16,,,,,0.05759338476954756
CXCL1,,-0.009872505892234748,-0.03163222054766127,-0.01816019829362486,0.06746541059297498
VCAN,-0.014682556442954561,0.06267259338629405,-0.019549277062007858,-0.04662250366361735,-0.003741878697898288
MMP7,-0.015001679676110817,-0.016362266400351447,-0.009434951373181703,-0.049150116056331836,-0.06400304993115685
PTPN6,0.014150522032878456,0.08693626071095034,-0.006687077877422771,0.009319804953759399,0.07048662133507211
PTGS2,0.03616959633271102,-0.0850144698008458,0.01729556224210792,-0.03510640397791183,0.0901290703160783
XCL1,,,,,0.0028647007539189897
CD58,-0.024724106321684723,0.0925319498489758,-0.0018672136254325685,0.07912210913619808,0.06442518316834317
TNFSF14,,0.10262432422638736,-0.02620757300170816,-0.012529494084941039,0.06033678734674101
CNTN4,-0.008817561317263621,-0.05809902855241048,0.06410017541323987,0.02519867441943938,-0.05036721078374493
INSL3,,,-0.015212287755361025,0.027952178663075703,
BTLA,,,,0.02423682976157442,
MFNG,0.009293033719861832,0.06895838517995503,0.032734046175514175,-0.009623878935685785,0.04915065933670369
ICAM1,0.034595419987445204,0.0978190929645286,0.0071595262758609975,0.048455715399898666,0.06841752034125313
PROS1,0.03177948921436851,0.1301178879504084,0.030909381707447798,-0.028622349762979026,0.08045870228926895
CLCF1,-0.013945559332893641,0.0429662266867411,0.058561270951143274,0.07154279879502437,0.10657254423655348
PSAP,0.031189593974061645,-0.004998800633468879,-0.007996330945058238,-0.06993821633159604,-0.11287666169744154
EFEMP1,-0.03395152682739311,0.12129289315762844,0.10774366692026895,-0.09937446788152302,0.04490445235084541
C1QTNF1,-0.017368290910180884,0.12150066945103488,0.01852140147247953,0.0052103310226366455,0.12196917223936671
ALB,-0.014349996947373022,-0.027445643262940453,0.010921713938283017,0.03352581186685831,0.1307047534697358
EFNA3,0.05709766417215495,-0.09202777810144602,0.04218348151346036,0.07745947916390611,-0.06079950409756156
DRAXIN,-0.00033610687621542815,0.08237470311208381,-0.007572774529840549,0.10706260956642931,0.023513922471191342
RAET1L,,,-0.015399741252944632,,
NPTX2,0.03581684706327184,-0.0723304069062275,-0.013892031171591891,0.050120179132920294,-0.020397627240642643
FGF11,-0.024388833515074784,0.03262716407443024,0.06222574547894443,0.02992451733268953,0.04263483785386421
CD59,0.03724812112673719,-0.05212344878812527,0.018242658874801247,-0.06094634019028408,-0.06827816313763366
COL9A2,0.007654760594103619,0.021014566510893205,-0.006513841818517778,0.04151312092567481,0.017437477801448855
DLL3,-0.032446255055024575,0.038062008508308494,0.0035042278229129647,0.13714136241271255,-0.01760325154804302
FGF5,,-0.02185481122629534,,-0.06450661946628719,0.15495435190352874
LIN7C,0.021792315406525146,0.04088669054490189,-0.05874940882089246,0.05080060959234492,0.04026878968466676
GDF7,-0.02049800888444066,-0.03909468584956396,-0.01320140819957309,-0.019367787655516708,-0.01035884262358774
PSPN,-0.034471505775978364,0.1640774657820972,0.05276148444726076,0.027200702098364976,0.10592484233779295
ANGPT1,0.006058587140096346,0.029558328246415664,0.12337957560639584,0.034856344496463604,-0.01927493124972844
PNOC,-0.03822239587157598,-0.08642782902968958,-0.014038435548365187,-0.03433868677464964,-0.061886518859793876
L1CAM,0.019378235701018258,-0.053554994512348394,0.0012913859749149363,-0.021378845525574258,-0.16218167494242236
APOA1,-0.02033518052099528,0.02745266847576931,-0.03745690332442191,0.044613334753938215,0.12822374691104163
PSEN1,0.023338392600393984,0.01420626587417382,0.03667093977839678,0.03213442476013631,0.032200169028370224
CALM2,0.0006072029335020602,-0.12863584826715596,0.07887251067181832,0.08035652008476868,-0.09951773114554435
CLEC2B,-0.046272212953126106,0.08548997846761465,-0.021454997758297716,0.014872186235501909,-0.0006219696898917164
NTNG1,-0.0449120720938352,0.012678708686055754,-0.020535201700456036,0.08934840485324652,-0.01021245251220443
LRIG1,0.02921101576786235,0.10257490118782629,0.022992922160960088,0.12029649870394939,-0.013168586548676121
CPAMD8,-0.028549637680444533,0.00033900885862062297,-0.014830715959651596,0.06236280051862929,-0.02674641204589886
GHRL,-0.015255190265365797,0.025104455611881446,,-0.01111994823683639,-0.02357724051605513
NPY,0.03739406695566579,-0.02693780898862438,-0.004380114783607629,0.03747220696258761,-0.06120467701407186
MMP2,-0.04261004070642795,0.061580990780882174,0.01039786357187611,0.02366665854121956,0.10858905120966239
PPY,,,-0.00020866035329852092,-0.026402031545143038,0.14007645812808725
ALKAL2,0.008465565330273242,-0.022416592372671098,0.02538696133388185,0.06352841533747364,0.020019373696243518
CSF1,-0.02927448340767387,0.07081719773893007,0.004082428363510706,0.01085653540847512,0.15300267269227302
SEMA4C,0.011196454996133696,0.05418861128585318,0.014490618103942593,0.0457437682540754,-0.01622721784091299
BMP8A,,,,-0.02986244918285061,
ICAM2,-0.004012381852063933,0.04769070210967033,-0.0049896116877085565,0.06836809309134223,-0.04122312631596282
SYTL3,-0.019709773027261523,0.07977417515329933,-0.023963258079612172,-0.01734498889974743,0.09266748004732647
IL1A,-0.020498006191746427,0.022290579192604656,0.010865422115536693,-0.012556996657080937,0.029007048586133746
HLA-G,0.022225514827698828,,-0.03733841596802763,,
PGF,0.03132424803833896,0.05926343199793956,0.07755837338466968,0.08808153050659351,-0.029306346968495378
LGALS8,-0.014230436685758387,0.0707584799484536,-0.0034929575423159926,0.019466915028654667,-0.00956094585439055
DKK3,0.0347105604911726,-0.096411009181212,0.035793696748028805,0.061608513840351584,-0.1573659432262677
COL16A1,-0.05116591996625981,0.018119104674509494,0.0038992684466695898,0.07429969382635356,0.11143813729686543
TPH1,-0.011731554116411002,0.042181046572763226,0.08123369811992576,-0.028910665258955578,0.1308042453320744
TNC,-0.03763056596150118,0.09070542528171147,0.010459327802614595,-0.040808431125847644,0.009954946539866477
TNFSF9,0.0529612939313507,-0.053054151368312485,-0.03316474834692017,-0.012396599072693488,-0.028727199129678145
C4A,,,,-0.04021435158908483,
CNTN2,-0.061843952962820296,8.278431416995454e-05,-0.0057983114920865065,0.07078071668440507,-0.13621444066129487
F7,-0.010188888226915344,-0.01977060640855909,,,-0.033060076748875455
LUM,0.026933119244634138,0.10927027621856765,0.004657892117782505,-0.04825294453300343,-0.0027772771228252407
BTC,,,0.04899566939888564,0.06763093461108811,0.07793142613434915
APOC1,-0.05292335286110105,0.162254214050411,-0.039483502087843396,-0.010380297748746395,0.06673752714066955
PKM,0.008601025236135899,0.07251278008042188,0.019450804417912953,-0.05891048169995175,0.01507936796619113
TNF,-0.025031242164078284,-0.029015818116765416,-0.015399745453227526,0.06327038185468263,0.05060372697555406
GNAS,0.06905206287583247,-0.09111885928261783,-0.06211598942471335,0.0907499379182548,-0.07350700692503127
BMP8B,-0.004374892146176099,0.0382886676377087,-0.017511517410286493,-0.015580568752757,-0.0528048545237851
LIPH,,,0.006254563981100107,-0.012182506086278813,-0.004021970214835276
CCL28,-0.02191089965334905,,,0.05095661126729859,0.001975036794642755
PTPN11,-0.07123182173531283,0.04481954692944836,-0.04275602194525407,-0.022653519903028448,-0.11600520281410719
ADAM12,-0.0439378144403641,0.1303917053487004,-0.012603654306968423,-0.016795336505191875,0.06106162420034072
EPO,,,-0.017831721770899922,0.07601830401833602,
EDN3,-0.01461387291973577,-0.03503072473017767,-0.026198340550123267,0.06270555789462057,0.031752345398423004
CCL22,,,-0.016306836528009877,0.005714858498145265,
CCL2,0.0032911653422824927,0.03951552909446603,0.01613655399059879,-0.04195799696170751,0.10349809370514126
DSCAM,-0.007456563241135422,0.0404474645860493,0.03148651347214855,0.09151063007029808,0.1409911755157063
ANG,-0.023856835369895805,0.08572655849893522,0.018983158765263027,-0.018845301312713936,0.007870023357335993
FBLN2,0.026210527788511753,-0.009505109631283922,0.04206212730772577,0.03494306966627913,0.1356571570354828
VTN,-0.011731550280182228,0.060063370441429745,-0.012538907273460844,0.021202546737030488,-0.04170939299780617
VEGFA,-0.014352235252342882,0.05278354235938699,-0.00017173807325397895,-0.05235534034389898,0.09707723149818066
F10,-0.020400899407228165,0.17384530268035592,-0.021415308155746472,0.015188542766138097,-0.018458872309270943
SERPINA1,-0.018362990528628814,0.1351820158789918,-0.04063569486255837,-0.059952642054092786,0.06914304947180838
VWF,-0.01862333133518031,0.07237324178417522,0.042993964098027464,0.0009817183333742409,-0.07554696299046255
GDNF,-0.01826061288325843,,-0.006514227367350622,,
VASP,0.06059752023470589,0.07059000991849727,-0.013288968740595304,0.019147019561636693,0.010847940077095261
ADAM15,-0.05570468628000162,0.04779497631073696,0.008453216596244654,0.01596477838967388,0.11351628748477673
WNT2,-0.019305360378328397,-0.05074812629946887,-0.018314071471404347,0.052491919729775675,0.06045925961145379
CALCB,-0.011891181225564148,-0.021854810988791995,0.07471518422295582,,0.15436993063238663
OLFM2,-0.0020113127349157124,0.0023553886140342127,-0.002429926650753623,0.08076192375418877,0.055044327137773644
MFAP2,-0.029434574663333532,0.0495711950749306,0.041265010225742804,0.013178750687109513,0.03798677251139178
HLA-C,-0.04850340104996214,0.13257425083085758,0.0022060727352671058,-0.017946518322540767,-0.008806132540573644
THBS1,-0.028085029136870804,0.0746345823672555,0.04413642276914436,-0.12362218189845738,0.05814251199034072
HSPA4,-0.07948179992752932,0.07291156356476745,-0.005074590208385407,0.05467119687015538,-0.0913733922517162
LMAN1,-0.050337124690844934,0.07052977816644165,-0.02133303911843103,-0.05884698166176729,-0.06334848315198713
LYPD3,-0.01474418568540706,0.023030630443822534,-0.034123147686991984,-0.001550250647509909,0.06208196629627999
APOE,-0.026441521919445633,0.09644725310502993,-0.07369599287362007,-0.01981932843737158,-0.06398836800256243
SOSTDC1,0.010637330858725357,0.007222222811119941,-0.009864180300972346,0.09524522715771543,0.0543172519385459
ANXA1,-0.03041862376078161,0.13785184444541193,0.02042413850618594,-0.06318874690432114,0.0889936685705959
WNT2B,-0.004269074385581419,0.02314149696800111,0.017653211691564044,0.07924352851564298,0.19816906651740182
AMH,0.013475627690051376,0.00024277408355324485,0.07423936649209938,0.018767875856381015,0.07993105134961925
GDF10,-0.008373295953417303,-0.035215644758994906,0.04517425725626215,0.06570334457312012,0.006709542144907996
EFNB3,-0.033611092378635535,-0.03035470541106042,-0.011456144339808811,0.10809938570721732,-0.011938051896935831
LTB,-0.012204508004493,0.028049168077314147,0.0665729043206326,0.057066419396064966,0.07112200664069405
ANGPT2,-0.031639850518515894,0.13909786803041158,0.019933053888742294,0.026966437084716428,-0.06503328397747246
ADAM17,-0.01637916588769457,0.037632893538549296,-0.04010822729656592,-0.04209808796454351,0.04828693367676927
LRPAP1,0.03197329704617692,0.060175583181013216,-0.02644899954366233,0.009496874697027993,-0.004538519256638418
NID1,-0.020070221527955658,0.11261308828666293,-0.033090932909737754,-0.029122165561063677,0.01230030451417035
MST1,0.016939227049221944,0.09146993734796662,0.01067852404701216,-0.02601315311410785,0.18946313514611335
IL13,,-0.004480384729757032,,,
DCN,0.05433789871870945,0.09617597639731984,0.009583563844594209,-0.06466499216293628,0.06921702077151248
IGFL2,,,-0.017668267419996404,5.4511581329179666e-05,
COL7A1,-0.035512337426056535,0.07679998416962178,0.030912280536707245,0.06323963739257597,0.0826015690276877
CALR,0.007397837699966363,0.11834293393756608,-0.05740480049629478,-0.03989122971532816,0.0705372616625727
PIGA,-0.04513997066836789,0.03665357516244534,0.019985650885859477,0.058855147120408596,0.06693897201212193
CD200,-0.009420248018735906,-0.051889415916714705,-0.002312183370838104,0.005925546165573755,-0.10183707786379056
GRP,0.1278567816306412,,0.10353833707852378,-0.029259237437971618,-0.03844927402046222
CDH1,-0.018367419290564575,0.061713943636547725,0.02496340150094111,0.012374805286378484,-0.03761296261365746
LPL,-0.014515562875719956,0.07702362535446759,0.056668134775538545,0.1654048738861085,0.1664578452236594
SEMA5A,-0.029520762066192804,0.09395356908044214,0.019533893643529775,0.08531119858844721,0.06646776504373887
SEMA7A,0.010305579512511657,0.012482129067175562,-0.017749381029188174,0.0826107522437079,-0.05074624284327403
SEMA4G,-0.015843308611685966,0.13014253617090338,0.070750612087988,-0.03352124265282374,0.07130409236165829
SEMA3B,-0.05981218921059187,-0.008059538968009025,0.05612396391635556,-0.046561599428012246,0.044231300286009446
RPH3A,0.02693225118607693,-0.06775082197334506,0.03596470243085669,0.08849402359524022,-0.0550913808725194
JAG2,-0.05627198089524315,-0.025124238800182195,0.030338393512656735,0.015969586437240387,0.03835237737377107
CGN,-0.019305366443889225,0.057480419881212726,0.05765934438325652,0.04931919367955505,0.07066952387249402
GDF15,-0.026872913297491217,0.07490985896387166,-0.013616228048203406,0.05788021799098483,0.1482161534942746
SEMA4F,-0.010415224467809712,-0.08273891746669408,0.010312974373246579,0.0004907245846848733,0.072610052476274
NXPH1,0.02117068916426735,-0.009359886650277816,-0.0019016769158728601,0.17281281807410082,0.04548627406071094
