,UKF259,ZH1019T1,ZH1019inf
JAM3,-0.050347445631927265,-0.0011989846947227161,0.003925760526265608
TGFB2,-0.054213313742404075,-0.08873167668193371,0.08380162358800976
COL18A1,0.0006722307996249392,0.013935504769417371,0.07405464922585658
NODAL,0.09739885156217502,-0.02964813982598747,0.04551366649206605
INHBB,-0.002696674471774337,-0.09800147743381595,0.06896041166033116
ARF4,0.013240004645333219,0.08105852112462944,0.08580199102678612
CXCL14,-0.03293252167916481,-0.020642688161146335,0.14977728931625708
LIF,-0.014926975449480791,-0.0033980627344429855,0.06821842780070823
IL17B,,0.13543703068559798,
MATN1,,-0.011830296905808665,
ADAM28,-0.014480088483768652,0.014638394631799242,0.04329171057165914
TCN2,0.017254037995725845,-0.0025886493339993774,-0.008123647010059994
THPO,-0.02121722067084565,0.004015544456530727,0.025926155734566782
CUBN,-0.01676097046793579,0.08418815032672682,0.06482141447235794
TIMP3,0.027048273523325467,-0.0038076048100456434,0.021864804780289827
PIGF,0.010692569979615317,0.006636958065700497,0.003309481008788848
CRH,-0.011796304948711403,,
BDNF,-0.013461700391938733,,
CCL5,-0.01792049616574418,-0.003487920125278623,-0.04628240568734661
GAD1,0.02851965441120523,-0.004835920719009228,-0.016752323666360817
COL14A1,0.03591502862239448,-0.04300679915745063,0.004344768413312036
HLA-A,0.0015035510122334633,0.01596336625441378,0.0862325298671797
CD5L,,,-0.030250067060564493
FGF18,-0.009372076066269597,,
ADM,-0.06150314854785348,-0.011166674110260738,0.025826359148203776
GNAI2,0.021351924778841957,-0.018206473115120383,0.03285617472049064
HDC,,0.028908447211005835,
COL11A1,0.044882118059774025,,0.04704577633017626
NUCB2,-0.04428173040407802,0.0410055811794612,0.016187378256343102
CXCL1,0.010653473516158337,-0.021872734674415646,
VCAN,-0.0030771307201612782,-0.0764383477527614,-0.04726985315021287
MMP7,-0.018632324735033984,,
PTPN6,0.009055554749283195,-0.020634579015232343,-0.06021213228277095
PTGS2,-0.015936132906726234,-0.048538190980893375,0.04864309204478627
XCL1,-0.010197154170778553,,
CD58,-0.013312752476352307,0.0024529838048346336,0.033892245911254754
TNFSF14,-0.04772751980641759,,0.10116817301901683
CNTN4,-0.018326120616822338,,-0.015105833321089035
NTF4,-0.012898953468798711,,
INSL3,-0.009372074227991578,,
BTLA,-0.014876330014962937,,0.06953119654472992
MFNG,0.0352032319139666,0.14873873083135297,0.04754253272426725
ICAM1,-0.025967585207796236,0.03159760613141139,0.029775213568644935
PROS1,-0.012317154876076151,-0.03867412421210797,0.06885099845608784
CLCF1,-0.05874542935667353,-0.0660955519300893,0.1193626040796185
PSAP,-0.005658446649412811,0.0012925319074218798,0.11640655142474822
EFEMP1,-0.06799273314537349,-0.12282312924792867,0.08490430678424232
C1QTNF1,-0.009110850526817751,0.02708204062222845,0.017587395063952946
ALB,-0.016638779761739244,-0.014551045464680742,0.010285407520542996
EFNA3,-0.05695895955212851,-0.04216797724246557,0.12607288276635933
DRAXIN,0.07958075978800774,-0.007115832095405821,0.046365967083870835
NPTX2,0.012532146087774866,,0.006698852516711294
FGF11,0.05445955784744799,0.02979679738448852,0.03977124137130792
CD59,0.000351214877013016,-0.03441400438585365,0.014355016596148363
COL9A2,0.002757174138076852,0.14757189836623621,0.05439566314917378
DLL3,0.024574680035619648,0.06582081038838618,-0.028509107988853047
LIN7C,0.004619670003449381,-0.03173461862170038,0.027282401605622633
GDF7,-0.01672251660715456,,0.020531700734171328
PSPN,0.04973129844417506,-0.025772660388096866,0.07478341010690398
ANGPT1,0.03643062428138343,-0.006941927413749074,-0.0058152970583470786
PNOC,0.033551969578578984,,
L1CAM,-0.02345267788312177,0.019314581302487185,-0.06631912509359454
APOA1,-0.01459545713198932,0.011060986341506132,0.042066305000195
PSEN1,0.022554369223402832,-0.021550471481087765,-0.0672827973893837
CALM2,0.014777022714386976,-0.042897365051836424,-0.041825917181192794
CLEC2B,0.06411533244276256,0.010328303714705592,-0.03789157624594563
NTNG1,-0.036492456459552326,-0.055499801467175744,-0.02953447379300346
LRIG1,-0.002638638986262097,-0.05923621437505545,0.04975944429842822
CPAMD8,-0.01108549149680234,-0.04134195149061998,-0.005201470272865116
GHRL,-0.029568879438349616,0.02221312639944934,0.06713512748507464
NPY,-0.042597863078175494,,-0.034266761588936566
MMP2,0.004573750449560665,-0.10846826992470232,0.008045968985856036
LHB,-0.00965462591448964,,
PPY,-0.01680588791472664,,
ALKAL2,-0.009514359258583419,,0.1558131080315777
CSF1,-0.01117756113390481,0.01970762405887216,0.02470244719944527
SEMA4C,0.05253983538455067,0.06056863767263674,0.032347944118854825
ICAM2,0.022869615349950967,-0.0003337711698766424,-0.026458139258694006
SYTL3,-0.03597472705441269,0.02499042445705987,0.07879925417655931
IL1A,0.010921533900470903,0.05844942972185837,0.08603360849732473
HLA-G,-0.010197153249889885,-0.031226385185141026,
PGF,0.06723624368552798,0.04637620055463913,0.09429601614529017
LGALS8,0.02483601097171367,0.054441540516503586,0.014223314103242393
DKK3,-0.033720912418437776,-0.06181532779902474,0.03319806349616112
COL16A1,0.021806580820979273,-0.05438938930139547,0.0507063840264017
TPH1,0.013174083399204613,-0.02501891572238612,
TNC,-0.05995947482307055,-0.06786273144122972,0.14462072928425448
TNFSF9,-0.01672251773200866,-0.012603555455710187,-0.035127322118729334
C4A,-0.011446119257508195,,
CNTN2,-0.025153293534864757,0.049878715549272326,-0.11976077001194635
LUM,0.03540968374379434,-0.01277307136697374,0.035110003926805085
BTC,-0.002911601066900691,0.054612207505437514,
APOC1,0.030234949038461342,-0.03142989269741552,-0.0023610327842085123
PKM,-0.07522107827472141,0.0048807274566348,0.08615930317078019
TNF,-0.002056717692888747,-0.017465524406192957,-0.009274018228290118
GNAS,0.04088888610557062,-0.015402937974984435,-0.028380142551828177
BMP8B,0.04461307577991477,-0.0138980493182116,-0.011021602383733746
LIPH,-0.014500730987448914,,
PTPN11,-0.0061474392629012374,0.013814992169685958,-0.07405622385672438
ADAM12,0.01801924074799921,0.012205048827688083,0.0722181265959703
EPO,-0.014783245970282768,0.059494258886970644,-0.03458321435128932
EDN3,-0.01840308642290829,,-0.026500857553741135
CCL2,0.006411196506508873,-0.0609107407752333,0.031708947348770396
DSCAM,0.0008524438642924255,0.01774900287838121,-0.04513965985219439
ANG,-0.006688518310358518,0.01300502995095759,0.0019730610190480465
FBLN2,0.004543410984063735,,-0.04771865926005186
VTN,0.04374399587100848,0.009312193982919981,
VEGFA,0.011399882777398517,-0.03049241008266223,0.06851357245455787
F10,,-0.01861275938592733,
SERPINA1,-0.053250063374066035,0.013094773190811754,0.014420153911201399
VWF,0.08506951101946002,0.02773138789778408,-0.029807064093616734
GDNF,0.08365472963370203,-0.08233274309404333,-0.029534465546169755
VASP,0.09302031923118538,-0.006991316811413826,0.07117184923616433
ADAM15,0.012501459525542566,-0.10631420027796926,0.04867941378793708
OLFM2,-0.018563431052475734,0.08039808880855559,0.12957373528967492
MFAP2,0.02566092692684603,0.10123957996578692,-0.033854980108115114
HLA-C,0.008253131575436464,-0.04321049591032761,-0.00970986562758932
THBS1,0.030990348304086743,0.03195387031477952,0.046298345733106955
HSPA4,0.04873736362991496,0.04147598406891694,0.0192916037190155
LMAN1,-0.038263887145741575,0.07145501521868707,0.042955729650311664
LYPD3,0.17715155398484167,0.14102371092608626,0.038813515668901406
APOE,0.00649133291167047,-0.02422547469451553,-0.006089320539489576
ANXA1,-0.04216567048102328,0.009170026410989098,0.09372318024364094
WNT2B,0.0013078523054445169,0.01043509306224402,0.055671394795186874
AMH,-0.015060922993846464,0.013533909761917203,0.024472083486396172
GDF10,,-0.018844411906964655,
EFNB3,0.02237111429617786,-0.05882375134602052,0.03778619254074546
LTB,-0.025681558874994313,0.01987413362645751,0.037102857779209956
ANGPT2,0.05309202511200222,-0.06108159563480873,0.129677688537731
NRTN,,,-0.030250089989864334
ADAM17,0.02040663664456273,-0.0043047988442162085,0.09464064680632048
LRPAP1,-0.005577187167168468,-0.07101352397613578,0.05066726927725675
NID1,0.037791396136572425,-0.07507532170901804,0.022472625764423042
MST1,-0.020073595248189705,-0.0035372610195361955,0.07389825021034532
DCN,0.017623919192181096,0.007228917300860356,-0.002694440879270048
COL7A1,-0.0055964398616696,0.016725182754238798,0.09605954757716287
CALR,-0.0389351369920765,-0.08614516777272622,0.02568794588612757
PIGA,-0.021874360089447493,0.07130488490151231,-0.011564713105783579
CD200,-0.006392814083683364,0.0474105565628409,0.053796076152731916
CDH1,0.05000498070685397,0.05881517236421174,0.09109780520662687
LPL,0.01011865936297929,0.06156532551147003,-0.041340448539902576
SEMA5A,0.016934426691345456,0.023339546808394295,-0.021617824547484555
SEMA7A,0.0293493225689166,0.029395998869594063,-0.029215762036794102
SEMA4G,-0.0225182706260835,-0.018490755713155463,-0.034909911780174836
SEMA3B,0.019716202819962156,-0.042157009652373074,-0.0882891564000429
RPH3A,0.0169688319963515,,0.04057488387673917
JAG2,-0.014702727721806103,0.03926820937227728,0.025819133024840204
CGN,0.01957661144317435,0.05657604991550879,0.04660103856635809
GDF15,0.030233816299791546,0.07865244427574407,0.05781857662553731
SEMA4F,0.004456756459728873,0.04945857773734584,0.0522516166300042
NXPH1,-0.0022139457763799184,-0.0033804002939330133,0.03627949565914118
ARF1,0.0055357543136728615,0.08355861748248242,0.04752410601120538
EBI3,-0.016520121958667366,-0.008292474056182369,0.041365319685429676
TIMP1,-0.00369606896269138,0.02559920691318214,0.06696441384663504
SEMA3C,0.04338307592604511,0.002556775929408554,-0.027817982725120836
GAS6,0.008534461561455223,-0.011284025783283818,-0.004913413252254629
MEPE,0.030972205118073963,,
SERPINE1,0.028828575922255822,-0.0421260878650472,0.029830026678370904
RSPO2,-0.012248528527515035,,
SHBG,-0.004880945959091792,0.013621520326546862,0.1577143763347145
LGALS3BP,0.008564493815286778,-0.0640179911695986,-0.023570715965629544
LAMB1,0.05140642045360745,0.019648792964416698,0.06589098815755633
SPTBN2,0.0004351761993782138,-0.0008946017507446671,-0.0004586954613416536
COL1A2,0.04050837497852138,0.0041151592054904556,0.016882472414474405
WNT11,-0.016554663931739648,,
LGALS1,-0.055713573521381295,-0.06636691578363454,0.10147111662427656
BCAN,0.018019468945376167,0.04853721785660023,-0.019501158287454228
ANOS1,0.00367172511226424,0.02128015839143018,-0.007213469162712126
EDA,-0.00986577477513265,0.19575928421148583,0.05213100538563807
FGF22,,,-0.01597378564049277
SHANK1,-0.01996011656004666,,-0.038206506277944745
TGFB1,0.02149864041090129,-0.06909246913753145,0.03713233106430381
MSTN,0.019957869153872536,0.004904734227888369,0.04223780518404744
WNT4,,,-0.030250083530901358
TNFSF4,-0.02299579902765823,0.16436947482430567,0.02843187866439891
NTN1,0.041223036858664464,-0.07761757247412009,0.07298119983878089
CXCL12,0.03183351031147554,-0.08124575347474866,0.014925830251480563
GNRH1,0.05913633684126258,0.05849771229431041,0.05401311062756621
RIMS1,-0.015581843317733901,-0.006058835166683204,-0.016039163751860628
FGF14,-0.035864327887808495,-0.016214765456993706,0.02741733953719432
IGF1,-0.033620858967554616,0.11937245055576151,-0.016985741362090488
TNFSF10,-0.013911238446901321,-0.0010320784491836157,-0.022708933728856767
GDF5,,,-0.029534449052523067
RGMA,-0.004242528732070201,-0.07875662451669133,0.06196236473795271
WNT16,-0.018934255319994233,,
CX3CL1,0.009802039874107502,0.039261150347811524,0.0009905817742270973
FGF1,-0.016456694230594614,0.010154810866148318,-0.09143192365856026
ALOX5AP,0.008511757266666318,-0.11229247539139518,0.0296935935868815
IL1RN,0.02383106963779424,-0.04536939171170548,-0.00571385565412201
NPW,-0.013721432626642225,0.012633834601015848,0.07419105941140894
CXCL9,0.003952300009675628,0.041570714484517435,-0.03849552495986157
ANGPTL4,-0.04035870270940567,-0.02135298631540023,0.09740635237400605
UCN2,0.0512183618125065,,
COL4A3,-0.020042183480195704,,
NRG3,0.005054452033233167,-0.05454218080510911,-0.030776978001365352
IL23A,-0.014968886464073934,-0.06552986782595457,
COLQ,-0.03586433388953647,0.10329766304982656,-0.019332827595505492
TNFSF12,0.020654556642406854,-0.02164954238675379,0.04003513642838571
DKK2,-0.009654626708487966,,-0.025692128586084495
FYN,0.013612378888979074,0.008622057526996133,0.07976497426840749
ACE,0.04749899364238983,0.022213828531510472,0.06109874991382673
IL18,0.047145995887964545,-0.025949799563819723,0.01687419203158875
CCL27,-0.022415661801077496,0.13605004183534988,0.0646931030793997
SERPING1,-0.013578675537738876,-0.14076480889318208,0.07197370996915022
AZGP1,-0.009077010478640969,,-0.03173147865924885
INHA,-0.027709132252492205,-0.0373493300709401,0.15617778820682487
SEMA3G,-0.017937010298062404,0.08763883086768964,-0.04623933423703879
COL6A1,0.015551936567075864,0.06387474282729057,0.10053732815678643
FGF17,0.014890305909307783,,
TNFSF8,0.03584709036538167,,
FGF20,0.04174358657886246,-0.04924489133805211,-0.025278964661861067
ICAM3,0.045036718962528505,0.09022115565393954,0.13322591546949367
LAMA4,0.02428531501265272,0.02926217212154024,0.07194498557137705
DLL4,0.008697061065194923,0.07585915992772997,0.060822791418227086
SEMA3A,0.00725531723413834,,
RLN2,-0.012248531289506091,,
C5,-0.02221276107237501,-0.016586700998766614,0.1294368008671185
C1QA,0.025104981668821615,-0.024996469459834074,0.019042815070698712
UTS2B,-0.01224853121913687,0.053032710366328284,
COL9A3,-0.04034452298606965,0.0761425782350161,-0.0726194466514576
DLK1,0.008487683002399677,,
HGF,0.06626566489057499,0.06092795613916591,0.007266511086273433
P4HB,0.004936281262521679,-0.045973161549721274,0.07150442802531996
ADCYAP1,0.023808254812159986,-0.04290821090495704,-0.028431046351251717
GREM1,-0.010586570964155922,-0.05133513703155463,-0.08706042948251692
EGF,-0.023410071232041762,-0.06602846648390664,0.04114339897908464
VEGFB,-0.03697470209147384,0.030088079809640723,0.06710476599194393
FARP2,-0.004544643018966549,0.1326107757458897,-0.03674843958925787
LAMA2,-0.011595755246524795,0.0719309875464328,0.05171723841275225
NRG1,-0.007231339577909106,-0.01774346245231414,-0.04316759927467822
SPINK1,-0.024245218160299536,,-0.0015576687704807542
EFEMP2,-0.03277171125233393,0.029457835435298816,0.0895359657038392
SELPLG,0.04073966106816447,0.03164507530714608,-0.03245488813419467
GDF6,-0.013721433813805303,,
HLA-E,0.019297743245144158,-0.10538592488975666,0.04609785175657463
PTN,0.014072827823490253,0.072974609060895,0.020709423298723485
CD274,0.012118157165657348,-0.05677411410188279,0.04162987761205368
CD14,-0.0014664777988241666,0.01863471427950142,0.09317617931923507
SFTPD,,0.020815882867189286,0.04043095724840767
SLIT1,0.04787582332183799,0.040629235192159434,0.07595788652576496
CNTF,0.020069523777801346,,
BST1,0.03677813251306743,-0.042562059913769296,-0.031019969990909804
AGTRAP,-0.02602469767678225,-0.005804741524959978,0.0344722162804935
LAMC1,0.05956156096091751,-0.09110967169087357,0.09054638422321443
COL6A3,0.02408849767472419,0.0716627734056189,-0.05962419446796723
FN1,0.02562951621929856,0.01864939619016759,0.06281632425994109
MIF,-0.05467247758979254,0.024016683547803026,0.09776160803242125
JAG1,0.008336375385705067,-0.015331491256448506,0.05293494093074834
NID2,0.046049740547135114,0.04725500431121608,0.07979694280959203
EFNB1,0.027787202360075612,-0.013648127918078722,-0.0022243999265166288
COL4A2,0.008233627437918941,-0.0035652266864630963,0.028583441930260762
SPP1,-0.024090989985625512,0.0033841600225181815,0.00606703040967785
PODXL2,0.01574217952671961,-0.013545983419895847,-0.018966894688933512
FGF9,-0.02643468261002796,,
ITIH2,0.07584477391416888,0.05747174162929244,-0.04548622132699053
ADAM10,-0.015417469844124728,-0.12219006803415174,-0.02708366932808911
CFH,0.04579343596063936,0.008091605649745646,0.0793279623839074
COL4A5,0.0574509640536066,-0.01560371421258018,0.05610465593497397
LTBP3,0.025863139853488395,-0.027431641369693834,-0.02241600438637977
GNB3,0.005464064098671322,0.023802031351641762,0.0035088928109400976
COL6A2,0.029205721401034713,-0.035308967641556416,0.1073244906793945
GDF9,0.009621234695449265,-0.0641924182534462,0.12345655572187553
NCAM1,-0.005198452558685986,-0.01038228721483106,-0.07380844286891368
APOC2,-0.004973567809012098,0.08978834679512562,0.09819363654929442
BST2,-0.02861064640300206,-0.003296970839883403,0.029061047692433624
COL5A1,-0.009105073998899343,-0.0219171950081102,0.048998069458071024
CALM3,0.05516003078608945,-0.09795195319306839,0.008195635790311483
THBS2,-0.005358794279380004,-0.016798432092113,0.052846622798516846
SERPINE2,0.017342955581168443,-0.011192769834709057,0.08662666882105238
EFNB2,-0.04777766464492565,0.008446093514760607,0.028015487364663284
PROK1,-0.023439064742201216,,
MMP9,0.01003360189608041,-0.08867997789760834,0.09420590100382682
NPPA,-0.073993923398495,0.02616856676068479,-0.07802303360061338
APOB,,,-0.02917078916673566
C4B,-0.01647016763463771,,
NTNG2,0.010737539662333099,-0.03185220627681143,0.05675188140153227
LAMA1,0.029649000717573513,0.08077446692133237,-0.0065153467581589315
UCN,0.011682041358476175,-0.026734934144296788,0.039215827132860814
ARTN,-0.0163852821117062,0.024798085911150344,-0.03297523187906978
PDGFD,0.0698068090413294,0.003998415089544351,0.013193448733074088
EDN1,0.01922575912636741,-0.0798187822506944,0.1764733800906607
ARPC5,-0.012587818955734267,0.013864186586394062,0.09082293861770979
GSTO1,-0.018139016221952717,-0.05352521418568809,0.07903421161925933
SYK,-0.036028517953990744,0.06892368877346788,0.012279766368590685
ST6GAL1,0.022635431088073463,0.01880497681233911,0.0027210971846766446
WNT3,-0.030197656681883716,0.05406273808122872,-0.037915618291601894
HSP90B1,0.020095291704965372,-0.1355875583488714,0.010876426371939385
ZP3,-0.018295050977658996,-0.06303188454523737,-0.035041872991415694
NRG2,-0.027840348859130327,-0.021983089596005492,0.04606584163076622
MELTF,0.01411259873751557,0.10292952148944105,-0.029641270201181184
NLGN1,0.003292218607713291,-0.10271514477075654,0.1273755669576274
SLIT3,-0.022610366731424403,-0.05587586291693406,-0.051278998720251864
CCL8,0.01228446323494764,0.05544789326244,-0.027287776006289614
S100A4,0.005977624611119799,0.04672481991697089,0.08019169641871592
TNFSF13B,0.009815976570007339,0.021531442789040765,0.030862414343103457
HSPG2,0.05717086015598441,0.041112187753653,0.04705922842114058
FAM3C,-0.05672939646638337,-0.019688153639880624,0.06491451511638383
FLT3LG,-0.01339372904796129,0.0741288123210445,0.02001280295944813
A2M,0.04369208464857509,0.012800346898803553,0.021803538626077798
VCL,0.05884298259591504,-0.011260001451137088,0.045722233738913744
FGF2,0.018911488206576826,-0.04093184601243202,0.09457672037828789
AGRP,-0.019526076407443693,-0.04343605096586371,0.017610470552155418
CNTN3,-0.023123131736261616,0.019908776716534442,
RNASE2,0.02753540884622688,0.03031254737658131,0.054936158778737705
ADM2,-0.014783245822444748,-0.03826248178574257,
GAL,0.0021421753527656154,0.03616390675461168,0.06860133190212926
PDGFC,0.019707990184464605,0.05388312102745694,0.05479593926344313
COL8A2,-0.021073374951181573,-0.06747917737272953,0.06557024432216849
SPON2,0.048718507174397414,0.03735335284056743,0.08822549125735152
LCN2,-0.014500728670332428,,
SEMA3D,-0.00979633130725605,0.022336515903560675,-0.03489717180045608
BMP6,-0.010328515734477427,,
TIMP2,-0.09190389672990507,-0.13020619024997174,0.03593687474212393
EFNA1,-0.034968503180900584,0.07326019856861037,-0.031223046032295344
S100A12,0.012551162070475184,,
TFPI,0.0020447815280157347,-0.0020256674595569265,0.06834570258888217
GPC3,0.06106618824469645,0.009651785043834423,-0.026099386981088386
NMU,,0.0008912860698081811,0.011739255278079324
LAMB3,0.0038123813782670133,-0.018958004884905323,0.03761076419498393
LGALS9,0.07041167966713226,-0.04595477430700445,0.014225121556510614
VIM,-0.020400647095590734,-0.06441768596740059,0.15945845129470973
PLAU,-0.0074994973973930585,0.09173498579896192,-0.005030404476423576
TGFB3,0.09679493863874751,-0.06027055252379894,0.00875715058095943
APLN,-0.009340721560125435,-0.024676352091389478,0.10217191836140754
SHANK2,0.0070153963818438605,,
LTF,0.007584024488812798,0.010268980592336628,-0.003710156623299861
PENK,0.024489774522155377,,
CTF1,0.005992680304664519,0.07449282166863865,0.03820351713346915
COL3A1,0.027944695369149012,0.03186166993622358,0.0525689542335038
S100A10,-0.06592501892325446,0.009825372811447994,0.15733732101683368
FGF13,0.002864181464017038,,
SEMA4A,0.035978452333710075,0.03429946933570679,-0.04940315743044087
EFNA4,-0.005712486718772988,-0.0016079218531489484,0.0935594683782567
HSPA8,-0.006491039702670419,-0.003203201500954059,-0.06904969758709138
NPB,-0.010328516726866176,0.10703374325733393,0.08087903212469821
ULBP1,-0.017699975286192594,0.0105715137763236,
SEMA3E,-0.02458826352677026,0.00664620249029548,-0.035799504583359815
ADAM9,0.047862770103090424,-0.0930230444298699,0.07386709781080676
ASIP,-0.00951436004146427,-0.04408980277330428,0.02939304897140722
IBSP,0.013266869764445145,-0.04511383245769546,-0.035495166883281075
FAT4,0.06561295679064591,-0.06449107715580848,0.023158413303169836
