,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,-0.028621273933083686,,,,,,,,,,,0.025918062912217307,,,0.03227566085395095,,
BMP1,-0.036999216596430115,0.21461665194481946,-0.04279764348209053,0.04765191706576201,0.011962780348035029,0.07434048143644122,0.0963308116098587,0.02809386275434332,0.04950450032355423,-0.014810789453419695,-0.012283369680798937,0.2960586002199631,0.1858395902439625,0.02237322506983445,0.22827746014611877,0.03315673348395716,0.016605967861206335,0.13847783800925367,0.043876750030841905,-0.037688686803234575,0.27865284142176433,0.21192253805084302,-0.05307869070736826
NDP,0.02993511261529924,0.06151554295890138,-0.060323792569024405,-0.005855916788574701,0.07017960506550776,-0.0350940380970234,0.041115533835860994,0.08130682441471652,0.02166490746902496,-0.02796093733160351,0.00733421934287914,0.1698630952285842,0.07715231276578259,-0.08859339371274147,-0.010872748908801431,-0.006170290149084575,-0.00019800508189136333,0.11502380702892312,-0.015384409472630525,-0.0037270900858925944,0.013341805451437188,0.012069752179613473,-0.0061802626904562735
TNFSF18,-0.035755563783093774,0.07822205220827769,0.002886495294838905,,,0.10350135634421867,-0.008538498776722022,0.025895533196660395,,,,0.16120830441907438,,0.024774769571361616,,,,0.05119857076960811,,0.07654583548179185,0.11463879417291559,0.051774459440360326,
IL36G,,,,,,,,,,,-0.004115154851181648,,,,,,,,,,,,
RTN4,-0.06810659666741832,-0.017441997661804848,-0.019223776968130858,-0.017416653467108918,0.09893952835152983,-0.022223382231573385,-0.09242933244643703,-0.0016324948082178977,0.05111522383082645,0.2306244546460041,0.07507259661116782,-0.08001421200382913,-0.004212719598616618,0.04417227115895706,-0.04284616957573889,-0.03967004167495328,-0.04462785026738148,-0.18980618488657294,-0.007906480002712367,0.11809241561018298,-0.02808496110015637,-0.03629735574143109,-0.06755753840728862
HEBP1,0.030301442242166104,0.009335503693773395,-0.0160362515268502,-0.03229095649915636,0.017218436677204397,-0.008529032468082223,0.0013977862814330932,0.03126873476992569,-0.03919359949798304,-0.13626854407434044,-0.004877751752867225,0.02109862454127598,0.16143365708049295,-0.004396269554830739,-0.027856412690040723,-0.003395268507940388,0.014577981615505027,-0.0017265915073637215,0.10765401132262406,0.003214297025335003,0.06988850723635089,0.032110445994537835,0.031389123573445886
WNT7B,0.043306435844158664,0.004135782984347051,0.040936294804275374,0.03341822175478561,0.02685989692418415,-0.02820595424998518,-0.012055643936154811,0.006619607224370901,0.08328962296524547,,0.03947173371888948,0.012652680342268269,0.05575865093760637,,0.0740462339081965,0.012058774659771893,0.06904503758699852,0.0008796462848798447,-0.034933279606444476,0.13484628823532227,0.09987469901864027,0.00517365124238971,0.026770753322817583
PTMA,-0.03533672586724215,0.03767220519166337,-0.011022372286151069,-0.0341034968348127,-0.031699167386508756,0.03699401441990027,-0.05360656031895465,-0.01134430608566081,-0.018584228512469624,-0.3271064387368341,-0.048323843027953305,0.07903165604400514,0.06889892519998295,0.03309252683296663,-0.09998746494089147,-0.016335322048404644,-0.009380247174413445,-0.17763552701993285,-0.003661934268279519,0.051054271358020674,0.13575613345453066,0.048235782943077614,-0.09003167137259942
FASLG,-0.00015210426907594034,,,,,,,,,,,,,,,,,,,,0.04249798117362979,,
