,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
CCL7,,,,,,-0.03273994358801059,,,0.04810247711507488,-0.009617426696463278
NGF,0.08296759406378124,,,,0.092076855745201,0.010793985934602493,0.055607768245410784,,0.05381413811716424,0.03321224104385348
TNFSF15,0.021799469468781103,,0.07951386768186738,,-0.03335148648965677,-0.018602132773643674,,,0.04024770095267353,0.04090707619590203
HMGB1,0.050338310359212324,-0.018474302109102204,0.031168695695646835,0.05845401729099253,-0.05133467339928819,-0.034489517930199096,0.007434227741736436,0.061427380238095734,-0.06133535592878505,0.05856627150267516
ITGB3BP,0.021692749294722414,0.02274197490449824,0.13509074231606338,0.07814645235280471,0.034373305020450155,0.035406250766919674,0.029457525867017328,-0.010087631228580338,0.007623421901247934,-0.034012192740987726
AANAT,,-0.016852966512009578,,0.0019793247962461434,,-0.028722168590485427,-0.029063647250770673,-0.04085262495280771,-0.02531306002697692,-0.005348025806816221
RELN,,-0.01865768856799321,,,0.03569243938498481,,,-0.031466384907301415,,0.073934111376447
IL15,0.03841105297551599,-0.015630347508447665,-0.03779885581467465,0.08571953071131783,-0.03343396751434301,0.059676500463277465,0.0773025211259442,0.12382600238922974,0.04859050678995374,-0.00029023649352931884
UTS2,,,0.009658015307862138,0.006777362524851634,,-0.024459028661048238,,,,
BSG,0.030806647881904726,0.029515810972637578,0.03733955386855382,0.018944951496801157,0.05019411956876292,0.012886871313219193,-0.0383421939711508,0.04723698750759405,0.09440929835851807,0.12300309054896692
ADAMTS3,0.05036581028607817,0.00039093355897663336,0.06484462851136052,0.15326625376373704,,-0.021434915803236965,0.048531831549057824,0.06307391103968947,0.02757738770100856,-0.034726676793876414
CD34,-0.014189761637037614,0.044276279480887325,-0.06417066373165994,0.02303060735427405,-0.03387156280132465,0.06581877310427366,0.011726072309899768,0.06275700441151384,0.04120403950959695,0.007119711706482128
CCL23,,,-0.04659794941222359,,,,,,,
PLAT,0.02098912062058777,0.0525698972820143,-0.04546217756389093,-0.07396809212018503,0.07918869509038917,0.054682621121597164,0.08842668308686374,0.1216838525434097,0.04578731909430893,0.017295219522693573
NTF3,0.13500114955838982,,,,,0.003958144823381106,-0.00803773229349784,,,
LTA,,-0.015630349437865055,,,,,,,-0.02171964416647594,
CKLF,0.03539882069014,0.011868159670583727,-0.005928832923085321,0.024967617804923722,-0.005779424708404316,0.041682942765554884,0.0550912310749338,0.005114253759152625,0.020408327567457925,-0.0003601299221806847
APELA,-0.02363607390071811,,,,,,,,,
CD24,0.05977509038270874,-0.00668926310510991,0.04801915064060576,0.025936164041144773,-0.008399276498187667,0.01449264658017823,0.023055840247502162,0.014014922088125398,0.04553878114890416,0.035131209170152985
HSP90AA1,-0.0619133206879385,-0.03431259525984666,-0.03994014882869321,-0.09697610679012013,-0.05898329434036399,-0.032557300862818384,-0.01597927730929267,0.036363145270136024,-0.03842771730597905,-0.020099038947422234
BMP4,-0.05191030669069507,-0.013318672092722616,-0.007955143642292292,0.14738608810388942,0.06019620446369958,0.01818401017459451,-0.027756923800890045,-0.0027812785434812664,-0.014794896993051341,0.041575579916842395
SCGB3A1,0.03454283040216389,-0.010906651135015785,-0.05750561307745484,-0.020018262786599246,-0.03046607330879564,0.008674648758228154,-0.03089310638445611,,0.04262200955936304,-0.03934523259186741
IGFBP4,-0.03185955399291978,0.003954409442445383,-0.08376174407974947,0.008102010533130043,-0.05298612033609376,0.030277854499901103,0.049501363526797654,0.07072674845752257,0.0064661009256479895,0.023119908321337118
RSPO4,,0.008938193036190659,,,-0.006244544973822565,,,,0.0699863814782327,-0.03287363397862216
LEFTY2,-0.021281581927340535,0.05287701987538917,-0.06319990391701515,-0.05309827708779128,,0.14548130518217145,-0.008098821743227009,0.03078655752986924,0.05721914935745418,0.003996345759416569
PF4,,,,,,,0.021593665260152262,,0.056531210479544194,-0.034504872051946994
ANGPTL2,-0.07426190696580234,0.008280074837164907,0.007287416325732673,-0.0011218949575858552,0.02930975359618129,0.06997896199274382,0.09004731801309798,0.04281053683969484,0.06306086221580424,0.04692346174881339
LRIG2,0.0036910457930252457,-0.019322202635925875,0.0533359263780569,0.07762072035479065,0.0392108208858819,-0.03484053538292386,0.024731867447283774,-0.025353447602636074,-0.014394417487404571,0.027411338458783484
ICOSLG,-0.024347519097600363,0.012593177247343124,-0.09088345742151833,-0.05511273728581224,0.0026545320471235783,0.013021733254683228,0.0913317670978674,-0.0069299155499704095,0.0701749243604741,0.03066620348045142
WIF1,,-0.04531599971011179,,,,,,,,-0.039560965348331804
NPPC,,-0.008497312138516603,-0.041170887571674857,-0.03344233030491321,-0.002361368776162872,0.022623513822093027,0.008228669673872861,-0.025162513554288387,,-0.05836833652918302
LYZ,0.06675720795263697,0.004217558812565622,0.018933593294978946,0.005398386555123759,-0.019513165542808377,0.08756824479234132,0.013239341083119251,-0.013081400898833685,-0.022671894503662495,0.00935420747272933
EREG,-0.02488548844189523,,,,,0.00042996366511599164,-0.04320942981004937,,0.007209613611194096,-0.01229698879908026
SPTAN1,0.0549975826442794,-0.04697582471585959,0.022234325383338475,0.0721396634110738,0.01588498219559827,0.019365451352213462,0.010779120640408155,-0.011570538931136208,-0.047056216305774716,0.01534315973504414
LIPC,-0.03111610652209096,0.031809419291948526,-0.043657511848049065,-0.023218245136351734,0.07328123952891001,,,-0.04757254093183834,0.08447865156574765,0.024517344570434564
COL8A1,-0.01649951009122157,-0.005060853933446638,-0.02472720028692105,-0.015663165671494308,0.008701006729445833,-0.01149611792401057,0.06005650484077247,-0.013037343741331045,0.09137865831221632,0.04717217705564453
GSTM2,-0.04562026793286675,0.035975275714912894,-0.0465129951783744,-0.0034739674806150084,0.06033297761003317,0.055328981751171645,0.002663598083987615,-0.03011833391257804,-0.020825519286209244,0.04978872919371507
IL4,,,,-0.07566668074539108,,,,,,
SPX,,-0.04256077972314586,-0.041137703353237874,,,-0.005524434384625383,0.010722489727164268,-0.004378639877863248,-0.009001768234643687,-0.05359159237250106
MFGE8,-0.021881341731422435,0.022515197613967714,-0.05762938096797073,0.05597238080660041,0.06747410404841543,-0.042609235063636175,0.011394230635535917,0.05856928116099509,0.02046407614542969,0.06267266119644126
TGFA,-0.009742257683705676,-0.007617596847470368,0.11278440051592611,-0.022268623001541553,0.05954032915061483,0.11240992114463881,0.047343655126562606,-0.051299258702877014,0.07434074750541675,-0.01752528948758356
SLIT2,-0.012442559864532281,-0.03515866257069961,-0.03504267789639359,0.023091317976098036,-0.038268877832510255,-0.017283947815650482,0.012513918652293354,0.046093655986908046,0.03708257252620866,0.06526207119014164
PLTP,0.027748283421399157,0.04355925660732592,0.011710251194245205,0.0910528424370831,-0.011139732143876865,0.0434643324969458,0.016095004035917668,-0.006396139196153487,-0.0021465281362706653,-0.02489794739963069
APOD,0.033122139862293516,0.060496627590247314,-0.10379757613521177,-0.10066418827507398,-0.06636453289636197,0.0255495127044724,0.04983927028863576,0.007021261322615578,-0.06157823877305217,-0.025162152778748795
B2M,0.0649110839071799,0.004984319092810026,-0.0005498598969380505,0.12333720327723509,-0.00475206650887858,0.08010536006528332,0.018341225528152497,0.027083698186891204,0.0025079403132429886,0.03232041301658122
OMG,-0.01576011656084682,0.052705193378828764,0.008212608723680404,0.08198150460246016,-0.01914861773446767,0.010159835934321128,0.027481047448019807,-0.1353307479294257,0.02472424548582151,-0.005202129853636765
CXCL3,0.03571625697673734,0.10997488636118757,-0.042430728369465286,-0.06637065464902825,,-0.022132025694646,-0.0596419740814383,-0.02876843816542117,0.03387237718464553,-0.022635571766506296
CXCL10,-0.021474773302063564,-0.017888230018120104,0.0061388329319130115,-0.02518090088583319,0.02738301785135648,-0.033808191883178025,-0.026550969316182515,0.017266812909190486,0.08899316481213543,-0.019275330387983743
RSPO3,,-0.01176301577925703,,,,0.006745393459095319,0.04935601266516997,,-0.007563743177471537,0.030857789435104553
CORT,,-0.031206915573293317,,,,0.060824622814954,-0.0014468357399501674,,,
NCAN,,0.06680604871239719,-0.03739444797677019,-0.04527196967746843,0.04042431230719127,0.055459311595854294,0.008807498311078714,0.09988149340483932,0.008002502153112887,-0.03929238585796156
PRG4,,-0.01375290994419053,,,,0.0002096591628155022,0.037477979701450746,,0.10501575500953486,-0.026431881434212816
ZG16B,0.027842701311401548,,,,,,,,0.04028427338583843,-0.029436194673490755
TGM2,0.012516271620372344,0.014003770419537412,-0.0021072037677267734,-0.03952043098878122,0.030621498107542427,-0.04932021280944467,0.049806125302898165,0.08606267565362628,0.024422497352670255,-0.010626307626732091
VEGFC,0.006550109433259857,-0.014035392787157172,-0.07022865883781239,-0.02698855286652406,0.003925186122675164,0.031326922242441164,-0.03099768662016744,-0.011048476702347399,0.035099985186735856,0.0008652587360393781
WNT6,-0.03139277435069257,0.09733765701602883,,-0.014795226171782394,,0.013464340138545033,0.006120179177731941,,0.03376704854194159,-0.030416420593387415
NRG4,,-0.016373922763277777,,,0.09026728795734142,,,0.004911989437581072,0.011329444935597212,0.07445377519016812
PMCH,,,,,,0.01920082828898656,0.02999552327214022,,0.03452026294159981,0.017138874572363922
COL9A1,,0.05520817245147381,-0.023783539622983654,0.037346942204215534,0.01577727049654858,0.06988497947635917,-0.005096341789218687,-0.04297160806406413,0.01862820505423163,0.07726294779764252
GDF11,-0.034385095876678935,0.060207396513981666,-0.0022101652983137856,-0.09712041584343685,0.06092692800820496,0.027582277338482918,0.025596287180673364,0.000635995723839583,0.016374191037932438,0.06366919129789368
RAET1E,,,,,,,,,0.005162144944610285,
IL24,0.004639597738568921,,,,,-0.02481119958937348,-0.019479478431804094,,,-0.0004757224046429153
SORBS1,0.013347859719175747,-0.018593269559703803,-0.030568458714497405,0.08518738061201094,0.07511987744037883,-0.0038537719244156905,-0.040378762450109545,0.06739718683206827,0.023779005654460346,0.01821508590569825
DLL1,-0.010191236912929677,0.009206006334908723,0.056750102374747056,0.03837444969251127,0.038725924835416765,0.062449024196751225,-0.0009942698435088403,-0.041779020328454215,0.016818028732242384,-0.016018176906833662
TLN1,0.020700376722323725,0.032350414649438816,0.0015897626044037347,0.02137513427408898,-0.011514960655339766,0.002060021384106234,-0.06660780914934036,-0.02313502803153708,0.046170782349959694,0.04898178386856309
COL2A1,,-0.011427843300164048,,,,-0.05424053486310284,0.054220529902733516,,0.09375367484671744,0.036701535111135275
SHH,,-0.010906650181706579,-0.04708822938343238,0.04287422213075813,,0.014931075613620046,0.019127661569253215,-0.0023603907597324727,0.038467066355541736,-0.026122400616299498
PON2,-0.00257756523100313,0.006412682653776108,0.08922112376570536,0.09380498045222412,-0.11210604616169367,0.09787393830506622,-0.007411702753283409,-0.0013209798566833832,0.03847516831087873,0.04531904428289816
ICAM5,-0.016758575429942146,-0.021300098660640764,,,,-0.017053076610387144,-0.005357492495833353,,-0.010351225784502512,0.0033457298198242306
HPX,-0.008682287516920765,-0.02772252799474169,0.028989923470610014,0.07794658440122224,-0.003681037034244476,0.016506887052732563,-0.012428282092563601,0.0999562524719083,0.050612372270556816,0.0386970944194197
SFRP2,-0.017471829808584454,-0.02139605649728166,-0.03912440257737077,0.06443060410064486,,0.053071008510413444,0.09285575926694267,0.028006324738563713,0.017976318710745433,0.061354167173597755
CFC1,,,,,,,,,,0.01246379515295302
CD70,0.026039423413413466,,,,0.06158750454915218,0.04910760950083878,-0.02162295481057787,,-0.03704144562843708,-0.0009383070859051634
HP,,0.0002733095888579318,0.027785733621889477,-0.06029116792541674,-0.09989071325982404,0.0975267158644946,0.07295720326497335,0.02598448843571336,-0.036318183600183664,0.05511841970366342
CXCL2,0.00830329867225633,0.01075818848434683,-0.05225842948466073,0.01677743482959855,0.10457100844719913,0.0006754155438707234,0.012560880795816165,-0.023906430946245512,0.028938972024392825,0.0043485462114324835
NPPB,,-0.014035393807991538,,,,-0.011130637935142157,-0.0003839882335378034,,-0.006878958286142946,
CCK,,-0.04155288969336296,0.02366455983952548,,,-0.03301786873289982,0.07760925911556825,-0.06634746968156251,-0.03194912818432755,-0.0258130852073148
SEMA6A,0.044567211824562046,0.01445571625148007,-0.0161764361731539,0.08589640500198437,-0.06291341643703129,0.047687230944687534,0.08910294674231131,0.015562549673230912,0.020295534719349105,0.01362222260564235
IRAK4,-0.021909498772096466,0.06017071793985355,0.021566930852567195,-0.02167298956097608,-0.0006665759747246934,-5.0029173484655364e-05,0.07294172150585583,-0.04969261500901714,0.11669258021118319,0.026433243990398786
GSTP1,-0.05370528948426363,0.028725731510730993,0.10748135933946336,-0.036449396875163666,-0.10576091692897828,-0.011946190312903582,-0.025522707990752652,-0.03988676386340651,0.024691044542971163,0.055183227349162305
VCAM1,-0.059283745096430786,-0.011447986245624812,0.05874014962534358,-0.08602327364300463,0.04615878499416579,0.006548125222784759,-0.07227037782076956,0.0226047596226058,0.006892415730312943,0.07254749038850088
NXPH3,0.03815231581331584,-0.03065238588256665,-0.05366099519867766,0.027494285353975384,-0.0017317436133361104,0.0339253688454519,0.046821425440239095,0.005479107463120345,0.011438624747086424,0.017177029706149764
MTMR4,0.04901384484400715,0.05239908969737507,0.052593341296223395,-0.01757737508394962,0.05646744762278295,-0.004894626139702834,-0.008102025412623517,0.019582653856580468,0.07971017884569544,0.061199049580728804
LAMC2,0.0650120473342584,,,,-0.036677136962065794,-0.030503106554887596,-0.025582021017721855,0.12446303049990076,-0.020003393288592602,0.005597650177957255
IL10,-0.04177130363211379,-0.012563672879281873,0.052107524457637056,0.0006995044863053828,0.029045450790719674,-0.01650411051351866,0.016029237268927236,-0.0284169037437365,0.009410190181576846,0.000894568267459193
SEMA4D,0.01004091100161981,0.0193743191714047,-0.043135278250029066,0.1144409435372651,-0.011438972128017345,0.04573209882352857,0.04663430852045774,-0.08359646454814484,0.026460411547638025,0.006316682278388539
TRH,,0.004094078979727031,-0.006021452124039078,0.015112572331985806,,0.06731689138525739,0.07452722665245343,0.03793923780574301,-0.02758498026792442,0.05491074490142066
SEMA6D,-0.02385607787041487,-0.003559438123368698,-0.005901488210954705,0.12231919418481745,-0.05072418587497961,0.08617256057148755,-0.023912919738258806,0.007885864809466948,0.05115746709665329,0.0003660584325206244
CEL,,,,-0.015977799088468168,-0.034248496091434086,0.025417545788384253,-0.031802831582190466,0.02944862917845956,-0.03524336079187783,0.04360914220018346
PDCD1LG2,0.058626812918935,-0.021491654768812388,0.0027692215359478617,0.010281327374525253,-0.023111498856384468,-0.00029230886015092956,0.04174883774663388,0.038799363374398814,0.07124834784055566,-0.04782453048159808
SPINT1,-0.06455419598433527,-0.018440767060295148,0.019125448231983894,0.07688526627622391,0.11829092529896264,-0.007954962272868396,0.035821460865928995,0.08674962979687087,0.02375384391246106,0.007121731665240628
CTHRC1,-0.055639501045032604,0.04935577986442653,0.09162778727800096,0.08908546237040114,0.029916675117667036,0.04059348912518512,0.053974225744851785,0.02851473395029251,0.04896423442577939,-0.0038942256040033294
PODXL,0.01909289830673549,-0.030111406450665953,0.05690585433245687,0.09198685564642964,-0.0496066701720073,0.07599529391308478,0.013652205664142677,0.018642397906449296,0.02755566818071509,-0.014322151887554783
JAM3,0.007900530488308992,0.052200570895811,-0.034268327574449024,0.036683088412112076,0.03638824272488772,0.005721503588643363,0.002873672467781515,0.030988208499263387,0.002651502681280526,0.03491718372395841
TGFB2,0.026242364332851716,-0.052005950931257754,0.020748110363828464,-0.004669314609070931,-0.039283207260881255,0.0034071876957045225,0.046306338011661355,0.01732395267337796,0.024440337586287234,0.01820237616689299
COL18A1,0.013263414270102188,0.06103098251188699,-0.09057578548460854,0.017055610738507337,0.0008589703159877517,0.0060935502078606485,0.03208524451937747,-0.010293364242033079,-0.0014590060494620522,-0.04661049349253645
NODAL,,-0.01929548966860474,0.016703698987146385,0.08622292564928244,0.06359579330792323,-0.012507909249304037,-0.024061744500413037,-0.00930925350493771,-0.03775255406062037,-0.03699284240840103
INHBB,0.008802877830785066,-0.03055622667287809,-0.031045851759226306,-0.09184786318452917,0.01483725357434529,0.09322103787342098,-0.057646109750427034,0.103402241366479,0.02022116886389819,0.033900358412517935
LCN1,,,-0.00340356449882527,,,-0.02777148944401519,-0.02272327426668139,,0.033999401207468916,-0.030895555938936104
ARF4,0.009736370947922212,0.03195446214292761,0.00547287487842249,0.06666630921235137,0.1635962950284432,-0.02580923202878496,0.024207921452366898,0.026824142464886597,-0.03176570347907343,-0.0005650476852742123
CXCL14,-0.02268656817427989,-0.0038387154446576136,-0.00020106318314691132,0.016195052055582977,0.02126006531130499,0.0387671003720409,0.03443506277033037,0.06301093749257919,0.032654472313579166,0.05880291214913593
LIF,0.01203943696653767,-0.023244295437443527,-0.03189267226234545,0.014134381652371941,0.0465785595317897,-0.05787429941906738,0.04745365397380034,0.06132581085011197,0.06584974183084377,0.10342942498488789
IL17B,0.05801841922401693,,-0.04303693041369533,-0.07483422595834036,-0.03502211679595575,-0.034331147318669965,0.01980587969598242,,0.0011865870121324355,-0.006796545143104267
MMP1,-0.0774019938845085,,-0.0327738741613091,0.08561428887457642,,-0.003602854313160837,0.008275610785679781,,0.03098707474945247,-0.0035813622229030596
MATN1,0.0037936161724811024,-0.01142784187802363,,,-0.03826895326514811,0.120469743102667,-0.040191169177113524,0.02256056537785079,0.004422288710261361,-0.031833584782007394
ADAM28,0.044957337031233204,0.08798419971880332,-0.0002461091079240915,-0.007636661598458537,0.03887345767507399,0.047729111115511785,-0.011057582849920991,-0.061017553062221404,0.03077848062719703,-0.0029693062397623243
TCN2,0.026090464893522947,-0.026906166485258228,0.015929419364329366,-0.034279725025567,0.07093110414688848,0.03777315533722613,0.0430110283982418,0.06156389482154588,0.06890540521402619,0.04058407456391981
THPO,,-0.011427843190768613,,-0.05380637116081565,0.016959034246068358,,,,0.03229622982099832,-0.047705521118121194
CUBN,-0.0352001744571875,0.0068028879417441155,-0.027129843223763606,-0.09171763402036034,-0.07205377166119924,0.004084160843623217,-0.020859363184999254,-0.00528495995195175,0.021802633923868425,0.03366494054213271
TIMP3,0.03681102595323399,-0.021335488975202332,-0.0039727737404920745,0.10954395644860744,0.05759939205552752,-0.018402246364747507,0.05277551080609816,0.06383678457904934,-0.010237003062921204,-0.0015299385403027672
PIGF,0.06024316264263737,0.05866161044085032,0.03348625431320677,0.04584331281720827,0.008982543663263733,0.031662765839000157,-0.011060646567589028,0.013460270800812663,0.05939963868052605,0.11552174618238958
CRH,,-0.01563034606817881,,,,-0.02642339242212078,-0.0030838727531455716,-0.029159795022694144,0.0015558993764479643,-0.044272992289751074
BDNF,-0.027307680191545322,-0.012870686525881574,-0.018136673510086573,0.003043518366591108,,0.02397819492691012,0.023224341549060508,0.09295100522253927,0.10781865616514047,0.04067290216829132
CCL5,0.023362939955604917,-0.015503243550289198,-0.02784113549496252,0.06858889957704292,0.011687388883851462,-0.013192807294576331,0.02874916409747392,-0.03702070041499826,0.038700830411277615,0.029977882642220968
GAD1,0.0462046403558007,-0.03842257459570157,-0.0400716334142079,-0.05420288093315724,-0.04030625605346315,0.07074573248168531,0.006433931049677157,-0.03939607171520341,0.004915292241130067,0.041127427129969266
COL14A1,0.04996439959274711,0.01709488909318825,0.0016579847311200674,0.028873776810094513,0.03389728813989884,0.06253980785375446,-0.03484639603264156,0.004144177763078399,0.0742423647024708,0.0391188288854876
HLA-A,-0.01563127130285007,0.019891664102883407,0.059121383775506846,0.07778405181699978,-0.0004593642178330122,0.020493296900376528,-0.03965377955740004,0.0027374435108322446,-0.05050619324036151,-0.030570377842669125
FGF18,-0.01838213830797741,,,,,0.0056794122781908245,0.04680357324878145,,0.0036626011474323646,-0.04370176530324602
ADM,-0.01691679357062849,-0.01303248902545681,0.010204832215488924,-0.08004922091610786,0.04529271673939993,-0.007286000709512256,-0.01222679799564577,0.02800767086364561,0.014335442067787281,0.026121398463875335
CCL15,,,-0.02261900430458216,,,,,,-0.0239244531642992,
GNAI2,-0.040184059881899666,0.033769193785414965,-0.015238077414663027,-0.156032689610739,0.018150063785088627,0.013620009016922776,0.030306559696125786,0.016558579465323027,0.00438089739948566,0.0040629408274801245
HDC,,,,,-0.04367526547952329,,,,0.010020337822901706,-0.031833570364878126
COL11A1,-0.01007560890810684,0.04282370808398282,-0.07555200142683688,0.090385337623937,,0.02097300071486501,0.023203315112020118,0.04741399696211453,0.010607317305325556,0.04930619364227433
NUCB2,0.04213861945251554,0.0071746505353793046,0.023473795037610296,-0.011663867422696992,-0.0035221095788214064,0.024627525298579634,0.04631541813467381,-0.038389310116372206,0.017881644101444615,0.029924514115348775
FGF16,,,,,,,,,,0.07848873259507048
CXCL1,0.09967493136749452,-0.015503246178732605,0.08011752021000405,0.019724950569760244,-0.015013740898055801,0.017424285875894178,-0.015214547285067298,0.038782111246873044,0.018903181863099205,-0.022849941623627103
VCAN,0.056335014636309695,0.029867989823879046,-0.03351065962434627,0.06613220714168884,0.011795009480672351,0.06108116867261547,0.01806542219641613,0.019261088704362307,-0.02536347486062351,0.03203130421994544
MMP7,-0.02570204480084476,-0.01766289590127525,-0.05780331289045427,0.04506383436978674,,0.019962899712095084,-0.028417279720916025,,0.06062938397451925,0.060103342684814424
PTPN6,0.03556731410450237,-0.023284225353544272,0.004224350663924231,0.041769371263641185,0.04792476653256225,-0.0012200098560108924,-0.013438093495252696,-0.014769959299936075,0.05809558244125088,0.05223543287385815
PTGS2,0.06784723027636645,0.08244033712686356,0.08754185554650502,-0.08360009906850473,-0.02682614936918049,-0.042080005735561934,-0.05758951783559736,0.10298739265973066,0.05243921149034694,-0.027090289261338767
XCL1,0.12639759293831856,,,,,,,,,-0.0005318967651517543
