,UKF266,UKF296,ZH1007inf
ITGB3BP,-0.0695818784823369,0.038677449065008376,0.053185520819346854
AANAT,,0.06893856512845938,
RELN,-0.039418563232030225,-0.04081318917642579,
IL15,-0.012264294810770843,-0.008816211606079993,-0.02725049730807311
UTS2,,,-0.016789724380849354
BSG,-0.005362027393539402,-0.03427746260135266,0.02025557240660908
ADAMTS3,-0.01975423103408888,0.030456218065255027,-0.07727561165619995
CD34,0.021410040245441825,-0.003429983310085999,-0.05452677154541612
CCL23,,,-0.029761591138708514
PLAT,-0.0030714023829382575,0.06082638932200166,-0.025758617372947906
NTF3,,-0.008649693968891186,
CKLF,-0.05457531079006493,-0.01679176285488733,0.04442254492583931
CD24,-0.006909980163791224,0.030960588464018602,-0.05587599892325228
HSP90AA1,0.06451398089631866,-0.004238013714587425,-0.0927193900417713
BMP4,-0.01862850872211865,-0.029661659708109994,-0.029611754731393724
SCGB3A1,-0.01565558923611311,-0.011612659056814467,-0.036728194398679484
IGFBP4,-0.07051467694841786,-0.0320873359267948,-0.11845292589908345
RSPO4,,-0.011612657358200384,
LEFTY2,-0.010721768986587776,-0.012733420819186759,-0.015176037690485913
ANGPTL2,-0.08600561775434735,-0.04752497177144353,-0.10278082476887736
LRIG2,-0.037087942736746767,0.021293697087589814,-0.0474269374492755
ICOSLG,0.04569255717369657,-0.02203865509614174,-0.04380031455786784
WIF1,0.07092588527395113,-0.021852616802440238,
NPPC,0.09208918024688943,-0.016138751864007907,0.001979932618075191
LYZ,0.03737912372816876,0.023877269089231573,-0.009752423012514376
SPTAN1,0.015052436300105566,-0.017465538861332987,-0.029290283461917425
LIPC,0.020923420311131046,,0.00016231597919548943
COL8A1,-0.03865593486611044,-0.025294620958160336,-0.03723731285995328
GSTM2,-0.010371112681828918,-0.034323248533347506,0.018950392221747304
SPX,0.00892681510556175,0.024402349374447314,-0.03485957991349145
MFGE8,-0.04095136532497765,-0.010049939667178327,-0.02152417897291233
TGFA,-0.015915330936297725,-0.004923809982064852,-0.07196180548229347
SLIT2,0.09524078172448575,-0.0056684246019341016,0.02241442052133271
PLTP,-0.03933890031624715,0.05435807714509846,-0.06681310063212137
APOD,0.03912294415874946,0.009944102074550475,-0.03035716118322879
B2M,-0.03000428483905439,-0.07304328765260391,-0.06977637877640976
OMG,-0.01899913603301334,0.0019641206800291504,0.0017734723589678833
CXCL3,,0.0809626420271544,-0.027100033485987825
CXCL10,-0.01676390160911841,-0.018871581045165554,-0.04491966259554822
RSPO3,0.02171012666251769,0.0004934708967774892,
CORT,-0.013813607264260916,0.013600757880864452,
NCAN,0.018898748800408434,-0.0024220044502555604,0.01509984975410784
TGM2,0.026023069395337852,-0.04239774649931711,-0.018673629505582864
VEGFC,0.006401598597531438,-0.031053900203736173,-0.028815380846796714
WNT6,-0.012579387578476646,,
NRG4,0.008911238079244151,-0.0008422220561761863,
COL9A1,-0.06692658202176717,0.02132365516013346,0.05647247266539152
GDF11,-0.07691664235262044,-0.046729137126555645,0.052348163872339516
SORBS1,-0.0039229187840282564,-0.021940209050684466,0.030380317791646808
DLL1,-0.007624342473019006,-0.010880386565726973,-0.007285434837183571
TLN1,-0.04045331723854314,-0.01687981762018833,-0.04481471919017833
COL2A1,-0.013628200901970523,,
SHH,-0.014875236201092937,-0.01333340362689508,-0.07502406815764283
PON2,0.033638992081043026,0.04857816600762377,0.0035773861664420677
ICAM5,-0.0034364366108553387,-0.024626796453075913,
HPX,-0.01257938842704512,-0.011612657872931845,-0.02710001930783273
SFRP2,0.0362623780047265,0.00028590916944018035,-0.0023298394026807236
CFC1,-0.021256087944894125,,
HP,,0.0006567147865123232,0.043483334251728734
CXCL2,-0.019441989383234107,-0.016138750600939358,-0.015644096890056008
CCK,0.07933129361231814,-0.07233444306070731,-0.027883588931937573
SEMA6A,-0.08068797310458505,-0.03741860047532536,0.0539489366870604
IRAK4,-0.028749859131232455,0.033065545935246195,0.055359829737316256
GSTP1,0.00213702107076001,0.05952028494524821,0.10272484481084432
VCAM1,0.0009313786366251442,0.029991440576156082,-0.04983750757085691
NXPH3,-0.033200641828344,0.01678178562118588,0.06617681216276923
MTMR4,0.028700714064715735,-0.007365043464058033,-0.007667284701945625
LAMC2,0.02676857708710173,,
IL10,,,-0.0510477840143357
SEMA4D,0.028464675407025134,-0.060290802417727475,-0.04289341172399704
TRH,-0.02357890066485821,,-0.10754090317388475
SEMA6D,-0.0017272638792447676,-0.02909847018679439,0.03879832051033063
PDCD1LG2,-0.012103849342677617,0.02232253918110007,-0.013997362242335004
SPINT1,-0.01565559401968306,-0.01897763780997165,0.041589082507344194
CTHRC1,-0.06782921850323291,-0.020613239517600027,-0.0430414410570595
PODXL,-0.017449516468159416,-0.026966022852754422,-0.043081966042985004
JAM3,-0.029910208384292754,0.01951033014346274,0.05851206127908366
TGFB2,-0.05787493185572282,0.00019058232327658078,-0.04483794735585523
COL18A1,-0.03187900718003982,-0.03831553754766311,-0.07965182546779612
NODAL,-0.011112795158177053,,-0.04761570706619218
INHBB,-0.019804047387625878,0.009633971485393054,-0.035642884519719094
LCN1,,,-0.03580407313509628
ARF4,-0.0011166769500872908,-0.01431515605460492,-0.030354353764050726
CXCL14,0.03246834892041934,-0.01783088634129162,-0.07101216357028152
LIF,-0.0152699799607403,-0.013767071019997586,-0.025966622012070093
IL17B,,,0.05021384940287723
MMP1,,,0.018923011049195144
MATN1,0.010574929583984882,,
ADAM28,-0.027767686694312597,-0.00752334246589173,-0.008098369300134987
TCN2,-0.013356230431112306,-0.012980255928178653,0.059360371019571735
THPO,-0.0029436758257510263,-0.014325944754328005,
CUBN,0.03585644751484036,-0.041105842446186536,0.0010577911924348432
TIMP3,0.04929277421140703,-0.02717086843114651,0.0056397855666679006
PIGF,-0.043877055288751396,-0.02309212450867032,-0.10057747288313612
CRH,0.10546549380483301,-0.025919813157966574,
BDNF,-0.01493386967685864,-0.01106235228906909,-0.032902374039636924
CCL5,0.02358667440529328,-0.0005096982481819295,-0.057915000404878174
GAD1,0.05554318612887929,-0.029555986103676945,-0.042044522930582647
COL14A1,-0.01923139677967415,-0.018764982797360916,-0.043287647953618266
HLA-A,-0.02260760354783762,-0.06010193630548787,-0.06328453991715317
FGF18,-0.017235793622997292,,
ADM,-0.05544157890407776,-0.016490292330887914,-0.013830545776810968
CCL15,,-0.017322685869537658,-0.027100033485987825
GNAI2,-0.043477601029480784,0.04106295260170664,-0.05089230238793496
HDC,,-0.017439995103121633,
COL11A1,-0.00292995648192421,0.0015704932582637568,-0.07072351069726883
NUCB2,-0.06572486680578603,-0.022393746951337026,0.0013647903916831833
CXCL1,,-0.013036695253249285,-0.029023370108079673
VCAN,-0.07054859828149845,-0.0030875097666665163,-0.0800790292959588
MMP7,-0.015269975674532607,-0.025184071005686346,0.04272945536550909
PTPN6,-0.0222727520735843,-0.021333612958945796,0.03136209806424856
PTGS2,0.0434711841738096,-0.007456442635843018,-0.03763338314543271
CD58,0.02591666792754399,0.06019177717013701,-0.04671670420032514
TNFSF14,,-0.012733420819186759,-0.03453993640793231
CNTN4,0.07299693185853275,-0.0026419077885473344,-0.03222751954545048
BTLA,,-0.016261013901441447,
MFNG,-0.05592927254599511,-0.018661595400545135,-0.029867944376721182
ICAM1,-0.0032851185963373233,0.012984375571504753,-0.04587070947641422
PROS1,-0.0627146508912272,0.0031895236702749914,-0.05083544352376929
CLCF1,-0.014194967255576273,0.046819338976849124,0.02417618396487497
PSAP,0.04499005338344232,-0.015244886400692492,-0.047484667016067704
EFEMP1,0.0037242217623473573,0.0020909929957959946,-0.07422244160907694
C1QTNF1,0.05959449133177262,0.012805873126091103,-0.11340886895104164
ALB,-0.014606637993007134,-0.01446247665891818,-0.03672819128627375
EFNA3,-0.021462462865998493,-0.04480221221079097,0.11483977537464814
DRAXIN,-0.04812721313894021,-0.011612659056814467,0.01809854104267018
RAET1L,,-0.01390877266483806,
NPTX2,0.03600668533728105,-0.028254405662989174,0.11075011805376583
FGF11,-0.0448407884699405,-0.014730334251162948,0.009325341596365227
CD59,0.05662284425817293,0.01130987286576357,-0.05430163735409862
COL9A2,-0.046921527296685375,0.004917820169878033,-0.01000435835677138
DLL3,-0.03120128353048208,-0.006639996487735975,0.0583929564265073
LIN7C,-0.0031439276258015962,-0.015804706646339595,0.008475778387719447
GDF7,-0.020864603417722647,-0.012733420324366005,
PSPN,-0.035088007878339364,0.035080576583696545,-0.018207521396533127
ANGPT1,0.06882673936268056,0.005258048767031304,-0.015491092160038378
PNOC,0.04310664899854473,0.0213020849878377,
L1CAM,0.10866953038252197,0.016958432883048494,-0.042192352786866
APOA1,-0.033734933510914875,-0.02060781825609145,0.005490561686933563
PSEN1,0.03210013472170344,-0.06423500378085137,0.04950888286370203
CALM2,0.11006026600563061,-0.026751168237103738,0.03244397836098633
CLEC2B,-0.017181780600349708,0.053221837571035935,-0.1073379346306655
NTNG1,0.04996021946112927,0.045503181321721466,0.009177339050764545
LRIG1,-0.040568550557639964,0.019522523679845697,-0.0011939442640867017
CPAMD8,-0.02906023074145041,-0.02356850813728117,-0.029023366298280555
GHRL,-0.01552802014786744,-0.011612659056814467,-0.03910375435089063
NPY,0.03655738520277958,-0.026339133161197237,-0.03389300679051025
MMP2,-0.031896180951726215,0.05498039478478261,0.010922670139150112
ALKAL2,0.02606649562972253,0.030421959732125,0.020784012398938984
CSF1,0.011160353343040833,0.017165938129243385,0.004253531333599184
SEMA4C,0.01251226862866262,-0.013162509785514925,-0.019222778080734006
ICAM2,0.02047086885653935,-0.024710203468209464,-0.0005217832190488212
SYTL3,-0.020062270437363996,-0.02616125964366949,-0.0498535470082723
IL1A,0.01448647604722991,-0.004622975601504078,0.011592735190153646
HLA-G,-0.011269272660378454,,
PGF,-0.005530011526137261,-0.020997727223359845,-0.06260810800541197
LGALS8,0.001720728841515863,-0.020986918804235373,0.0068697505014090575
DKK3,0.07248695649699584,-0.03226318794331828,0.02134261618432504
COL16A1,-0.028027365370548788,-0.03595300815364051,0.03327309078514939
TPH1,-0.011941365890336156,,
TNC,-0.08934549480095015,-0.04150016459386203,-0.17405356280122655
TNFSF9,-0.015429776015052424,0.009742726193224478,
CNTN2,-0.02305888646533029,0.021371032703727453,-0.03833493559117737
F7,-0.01037111035128195,,
LUM,-0.03508800961913169,-0.018602948083043094,-0.08888688778837776
BTC,,-0.01755422442315172,
APOC1,-0.053166201495317034,0.024957487819922852,-0.08484349259057375
PKM,0.05251313740862194,-0.03221683643946511,0.07205593835230689
TNF,-0.010183654776861504,-0.016977450895106848,-0.06602773988513218
GNAS,0.03198130732120974,0.026918784931036627,-0.07334207637244664
BMP8B,-0.05995509468373998,-0.011272852888108323,-0.024692752312754022
CCL28,-0.022302762886382627,-0.01333340461921585,
PTPN11,0.06934069630962471,-0.06269815656027572,0.047815979175368915
ADAM12,-0.04472361576716625,-0.012885906687517464,-0.031732198334183954
EDN3,-0.014875233228078662,0.006789550675404969,
CCL2,-0.06624598069664225,0.02639500551700477,-0.15569846009070568
DSCAM,-0.027716724465102094,-0.031017165424535188,0.1224594188510917
ANG,0.13668971203358124,0.0029032587885017523,0.09851667975297584
FBLN2,0.013626111764066097,-0.06116614656137562,-0.03690243190821837
VTN,-0.011941361985498743,-0.01777966049242442,0.09551842138978756
VEGFA,-0.041144788684161056,-0.04371618377586953,-0.01940606628065027
F10,-0.020765757196045034,-0.03412756352181852,-0.026700436173288027
SERPINA1,-0.04125943376534116,0.03539680384046631,-0.07299707382229213
VWF,-0.06380335039353317,0.032818856985488865,-0.042093490569558766
GDNF,-0.01858719293769789,,
VASP,-0.004426729986845161,0.00629714569406139,-0.03028338802207954
ADAM15,-0.04938976318581675,-0.01073003884827776,0.04380870640874198
WNT2,-0.01965062511197313,-0.015127747520709632,
CALCB,-0.012103847834117828,,
OLFM2,-0.04980846312429532,0.06951976411526939,-0.026630242343396313
MFAP2,-0.02996099428886356,-0.03205575470966087,0.029233586930116108
HLA-C,-0.004181878904996369,-0.011793680935624261,0.0022445518778678674
THBS1,-0.012386748442767883,0.014534551461771425,-0.04930146877397188
HSPA4,0.03634927611500491,-0.013192773745792849,-0.09691485589536
LMAN1,0.014203991574026924,-0.03540208528488919,-0.05613377805597795
LYPD3,-0.015007876559015159,-0.0009208668350996858,-0.01959085453348966
APOE,0.017693891423528108,0.0596475448091408,-0.05261584264643448
SOSTDC1,-0.036081793912491986,0.014540114318971932,
ANXA1,-0.034519960197475386,0.01584368495160272,-0.059657844725919604
WNT2B,-0.03127736953096141,0.02274677897956797,0.0318601742322821
AMH,-0.021737068413599396,-0.014996910482818279,
GDF10,-0.025057150664036496,0.029700723083541863,-0.014075351053343862
EFNB3,-0.014960803828572265,0.014572543896106089,0.03618364235969686
LTB,-0.01242277827362336,-0.030095358752935817,0.023882917119570583
ANGPT2,-0.043367348227192196,-0.035298004863610365,-0.0842226644440874
ADAM17,0.04628981838774555,-0.032691596058420626,-0.02098499994894866
LRPAP1,-0.001664474852773938,-0.0068299191497755846,0.01687014319394021
NID1,-0.057127038765186516,-0.028029459917543766,-0.06311206761023429
MST1,0.018089925429356248,0.008330408479094383,-0.000175228843577944
DCN,0.028679914809741625,-0.0038362419811219526,-0.10525592931541394
COL7A1,-0.03614745417509549,-0.016443095300658215,-0.035455672058506985
CALR,-0.03975735999469578,0.010397055756991113,-0.1048657398369467
PIGA,-0.04594727183468234,-0.029271780203650042,-0.02886611253429903
CD200,0.00419345761075362,0.0027610048736675906,-0.0228153675122243
GRP,0.02932705966243171,-0.018550125769214047,0.0817258817171449
CDH1,-0.018695909513218846,,0.0028086578667926906
LPL,-0.061284474399697794,-0.005169379824935394,0.013492956724625325
SEMA5A,0.025889016056310905,0.017732963806540675,-0.06990349540890059
SEMA7A,0.004871514918209352,-0.036364275513976266,-0.034291601312050723
SEMA4G,-0.03069718525152082,0.006209742134921018,0.02406584436699421
SEMA3B,-0.05938778092585682,-0.03222147650726421,0.05348508577188461
RPH3A,0.09703722763776068,0.02433852854483337,-0.04054122435227907
JAG2,-0.02237123987631147,0.01680570378734691,-0.03710787563606653
CGN,-0.019650631286012857,-0.01404913026294035,0.02757646668209761
GDF15,-0.027353519153589707,,-0.003973326252359536
SEMA4F,-0.0009129442513670413,-0.03673285243641218,-0.04814167827002911
NXPH1,-0.027947841661914503,0.030204098973776773,-0.05597560045935647
ARF1,0.01626175155628516,-0.009059853328879694,-0.02667062423596382
EBI3,-0.029812227271637824,-0.03307000472839259,-0.041064058000475544
TIMP1,-0.011919742983685923,0.00767449298407743,-0.06044439076598615
SEMA3C,0.014645404438111733,0.020162052216003905,0.02136381296726592
GAS6,-0.07717955025671207,0.002937411174541948,0.03009493322787124
MEPE,-0.021907518642228244,-0.029807364227046572,-0.029023376965721878
SERPINE1,0.05201728088966642,0.0007460754881452944,-0.03570819126175463
RSPO2,-0.01917219182356961,0.050010175585406526,
SHBG,0.04190827752716329,-0.010112788720621041,-0.027100033485987825
LGALS3BP,-0.03004242801519534,0.045544173222329246,-0.058592500282229766
LAMB1,-0.03016293797847707,-0.052718835490656146,-0.06877498917923962
SPTBN2,-0.020157162100995267,0.0006412660629307253,-0.04812781143247642
COL1A2,-0.07222350003935724,0.028331858520941357,-0.09962479399095689
WNT11,,0.08243738207739602,
LGALS1,-0.003021275237252464,-0.01746140402833233,0.07866348497175084
BCAN,-0.04771556008507315,-0.0581901927704821,0.0808741397774915
ANOS1,-0.04623286315081799,0.03502057272433275,-0.024959423134452714
EDA,-0.022856824845983222,0.009185570852992845,-0.03763339717901724
FGF22,-0.019546548607055673,-0.016382427451911447,
SHANK1,-0.010556597848787014,-0.02050931718520588,
TGFB1,,-0.0029771747062811507,-0.056812970413437185
MSTN,0.032492207958699865,0.017186834027128832,-0.02629540177435318
WNT4,-0.02154575544968309,-0.015479243412750582,-0.032227524411709715
TNFSF4,0.04482138192021869,-0.01525753615946084,0.0037901715808251538
NTN1,-0.04144727196675251,0.0056533515486664855,0.040389274833764144
CXCL12,0.06128094881387255,0.062411879456718375,-0.0734975069818805
GNRH1,-0.010739003706766944,-0.02267934081124389,-0.022087436712002542
FGF8,-0.01500787374729391,,
RIMS1,0.020390125624487238,0.06775717353933347,-0.03672815393746668
FGF14,-0.032772021437288426,0.022852416510403213,-0.05243312279845141
IGF1,0.029920433286645266,-0.014228192681360947,0.010475016516402785
TNFSF10,0.09004932237778657,-0.02047560757564734,-0.08641166547750075
GDF5,-0.012422783098378217,0.053077718029265704,
CHAD,-0.021256082094503147,0.028184052540968743,
RGMA,-0.027964071779930648,0.0379075383730461,0.0027217120552290907
CLEC3A,,-0.0226108604856842,
WNT16,-0.014470617851911912,0.022138341636713715,
CX3CL1,0.05162658251309887,-0.052351962766419374,-0.0918158829443421
FGF1,-0.012366885735114484,0.023257596987724744,-0.02543479938574537
ALOX5AP,-0.06301138044011559,0.048890321237061614,-0.08900724605844883
IL1RN,-0.014741496211564918,,
NPW,-0.0152699778682605,,-0.012159353745224774
CXCL9,,-0.016382425016346475,-0.04164424917982442
ANGPTL4,-0.014722926115296164,-0.020395548810701773,-0.043645132671052175
OBP2A,,,-0.03154016081961087
COL4A3,,-0.023568507370790304,
NRG3,0.017114000961814722,0.03798286642077752,0.018840636328739144
IL23A,,,-0.02902337087003968
COLQ,-0.005523958607338557,0.02625567336262533,-0.03611431252661252
TNFSF12,-0.017152463047448552,-0.0442947008443242,-0.08293453148481465
DKK2,-0.021061112399553675,-0.01127285161692922,
FYN,-0.07636783208417215,-0.026575807631879025,0.06577037952077762
ACE,-0.005815755460255349,0.050034877805253376,-0.06067626625159404
IL18,-0.049877165971301644,0.0402881616980773,-0.05523976084643146
CCL27,,0.03724779929197718,0.05303448127520948
SERPING1,0.10622334676557672,-0.09957952884505965,-0.04944380582640511
AZGP1,-0.023125177605816744,-0.022406700431512765,-0.00617695303837076
INHA,-0.019441988512498388,0.046668608901148795,
SEMA3G,0.03635676001571644,-0.021852617362064036,-0.008692981528980284
COL6A1,-0.001427496275479263,-0.010599640005420241,-0.007558741124901298
FGF17,-0.020566853900309684,0.0027420306871117715,
TNFSF8,,,-0.035491612964565815
FGF20,-0.012887211259503236,-0.010205797034136042,-0.02504461743661842
ICAM3,-0.027590849086679796,-0.023377238109940638,0.00046770233525830925
LAMA4,-0.035414621234623904,0.016036976401408998,-0.07436130489946267
DLL4,-0.04687021133500266,-0.016261012591008008,-0.08676908057498463
SEMA3A,-0.03332220032460183,-0.0057349236592339455,-0.06218556700580848
RLN2,-0.015139448256222057,-0.01580207913583776,
C5,-0.03934675598870984,-0.0205463210276127,0.06632066766167864
C1QA,-0.023210841438304545,-0.0673820665093804,-0.03170785359108126
UTS2B,-0.011269270821723212,0.014209444102378541,
COL9A3,-0.050159901816620917,-0.036239044344277,0.14535959448498637
DLK1,0.059270376315775634,,-0.09240451724566127
HGF,-0.02278625790612973,0.06372489842665537,-0.012467381425773302
P4HB,-0.047889772688783264,0.022317494158391325,-0.07888456868677912
ADCYAP1,0.09403737267922818,-0.022223336455649504,0.010067324696463298
GREM1,-0.03802190098822377,-0.013185842927389444,0.058528426519219134
EGF,-0.018035009931936352,0.008575672102052121,-0.02629538595555872
VEGFB,-0.0631792046925407,0.008623338568659917,0.09442804842127281
FARP2,-0.013001919869430395,0.02799486254548853,0.032736477182027234
BMP3,-0.017582267972246234,-0.03212410302500633,
IHH,,-0.028480805004859618,
LAMA2,-0.045889325926873434,-0.07246439033805817,0.0497564054038553
NRG1,0.007306849456209726,0.018975536126940376,-0.025884577706478038
EFEMP2,-0.025858212117987892,-0.014628258812166594,-0.06838492825496667
SELPLG,0.09233328379292038,-0.010178600988575986,-0.048634799886679396
GDF6,-0.022488698339049727,,
HLA-E,-0.08676660657835983,-0.014775615853848552,-0.1302818925973572
PTN,-0.07415324571459382,-0.06095261913710155,0.020538516640816504
CD274,-0.009444434068124005,-0.015640862527177616,-0.061721330927722154
FGF10,,-0.014731971317947703,
CD14,-0.02624438618922126,0.02823078040144349,-0.04894179956794894
SFTPD,-0.025478910798513683,-0.02669333239877725,0.05912253191615521
SLIT1,-0.03339495344553678,0.0023592426024303267,-0.021885576063677994
LPA,-0.01126927364697432,,
CNTF,,-0.013185841787768144,
BST1,-0.01814663334369899,-0.024767517506521484,0.0856641213198299
AGTRAP,0.013924340864296057,0.06971772853151689,0.04249885774618233
LAMC1,-0.06876282652684212,-0.0112712974071159,-0.03330950912937313
COL6A3,-0.03653990808036693,0.025485231414463176,-0.01645805127008736
FN1,-0.018051431558834864,-0.03503757842407114,-0.07770426696276024
MIF,-0.028585496791436425,0.01011537005209698,0.10463247160973675
JAG1,-0.041820225107676426,0.03122748030398413,-0.03056611026483074
NID2,-0.033348750947491436,-0.01142649938768786,-0.02284357920036673
EFNB1,-0.051836085178710134,0.0403343664099349,-0.03423423773121949
COL4A2,-0.08327323282665113,-0.03416919704275268,-0.08132932070308323
SPP1,-0.043693749721453,0.03022248516632509,-0.10120663169872433
PODXL2,-0.018850633511645884,-0.011529302346906243,0.040615805765656966
IFNE,,-0.014731970168507302,
FGF9,-0.0037103184351876257,-0.03723291709809703,
ITIH2,0.1074085893245228,-0.054499230397588645,
ADAM10,-0.03588457348990499,0.01727544522903553,-0.07170329783810653
CFH,-0.013589845235135211,-0.041792654500260325,-0.04691407512307546
COL4A5,0.0050675441138772785,0.006993673932170818,-0.0804470483067347
LTBP3,-0.030457723759332138,0.06132516119431553,0.07800835483495475
GNB3,-0.03731740030109833,-0.019500135501295302,0.09311878252250863
COL6A2,-0.04755751093620959,0.0010105064766301715,-0.07860150552024854
GDF9,-0.022856823231361654,-0.020211273656631477,-0.012474570006180317
NCAM1,-0.03231561111953719,0.036563063721895064,-0.03817621665620486
APOC2,-0.04184109841275398,0.03152121910958313,-0.07497323527614931
BST2,-0.02016856845609502,-0.01009817531275625,0.03470710997256078
COL5A1,-0.04908976377815292,0.024999759997868874,-0.06465499928889706
CALM3,0.09125939644280863,-0.010461485884618605,0.10690641701317047
THBS2,-0.023835071844466784,-0.04447729338941483,-0.05381836732888206
SERPINE2,-0.026070085214674594,0.05422049774567728,-0.006708660001291641
EFNB2,-0.005342686651350241,0.015456545580413615,-0.02339993320189844
PROK1,0.030211625436804387,,
LACRT,,-0.01865783238463172,
MMP9,-0.04428098301536582,,-0.034353761845625094
DMP1,,,-0.03012462906661268
NPPA,0.0013929866448044543,-0.015383646913474205,0.1926491879027517
APOB,,-0.01376706979478229,
C4B,,,-0.02826806642515768
NTNG2,-0.021473320578284022,0.00031441830243593904,-0.020787162472275515
LAMA1,-0.03763856831341969,-0.02620365253882116,-0.026294479671161764
UCN,-0.02066651220423298,0.009192634423012819,-0.007571135909670487
ARTN,-0.018477910884037715,,
PDGFD,-0.029136054438576888,-0.006185512313492315,0.020395542085486596
EDN1,-0.029047125396723116,-0.005214811170313382,-0.056180273725670415
ARPC5,0.05762608627272267,0.024179359203244943,-0.08621249952797509
GSTO1,0.05661153420251852,0.04020352805774915,-0.021074926378511608
PROK2,,-0.022497896912566078,
SYK,-0.040339939966263484,-0.051950877011379314,-0.03589394044607568
ST6GAL1,0.024054566818379967,0.017438734130166816,-0.016274519123636064
WNT3,0.03459839084313406,-0.03821827178099364,-0.02976156095776301
HSP90B1,-0.07933517290651629,-0.0112406991519949,-0.16907732317319252
ZP3,0.04417341492029377,-0.013767071019997586,0.029209567390450948
NRG2,-0.0273535236299042,-0.01715370334507242,0.031247490140735235
MELTF,-0.040339939885759964,0.0712248220167547,-0.05111478597981175
NLGN1,-0.07668427873626249,0.05949227359715932,-0.04268894101519544
SLIT3,-0.04497426591010609,0.006170446015707322,-0.04835623986259063
CCL8,-0.019441988294814475,-0.012423087883862486,-0.03852104219447028
S100A4,-0.03730144079466806,0.007592703936714723,-0.04933523515442342
TNFSF13B,-0.038907930632898505,0.04299598258868986,-0.03397563277824911
HSPG2,-0.04142368329064508,0.07105317635235697,-0.06670125152018559
FAM3C,0.02125708192045264,0.05495036664189783,0.006955330178762339
FLT3LG,-0.023129752628274637,0.048414667802462195,-0.0021422320805121638
A2M,-0.04933452345361886,-0.015701442058697716,-0.11612568422060991
VCL,-0.006547528745903333,-0.0016744921370049862,-0.05426529849433647
FGF2,-0.011668550796879118,0.023666870823483944,-0.052505078431381066
AGRP,-0.011776757864364875,,0.05145058006951284
CNTN3,0.04425904564149228,0.012797804226419808,
RNASE2,-0.019494374638752945,0.03840834040041489,-0.034133377509282824
GAL,0.05044970882000768,-0.022588773716441062,0.00015889614166303287
CXCL6,,-0.01613875229759867,
PDGFC,-0.04359104047085485,0.014289858187079651,0.03346380704107887
COL8A2,-0.008618514397787167,0.04660477769628106,0.03265179320177921
SPON2,-0.01596861656543508,-0.031017169232115224,-0.058721711465178475
SEMA3D,0.04756296209716092,0.051414267482032844,-0.00036723223951011784
BMP6,-0.015399493831898606,-0.02510121788798141,
TIMP2,-0.008591048793343735,0.005784478903043145,0.03851915818296349
EFNA1,-0.05503372753514693,-0.0014407933499896598,-0.07898308705927896
TFPI,-0.045366389560135466,-0.03094699924184718,-0.003501033810550289
GPC3,-0.016534243609459542,-0.024093059292472335,-0.03453995770309345
NMU,-0.03601606429860083,0.001331329908113283,-0.030743830430911525
SCGB3A2,,,-0.02282141537355866
LAMB3,0.11346736899971327,0.011457437931168844,0.008537982275203922
LGALS9,-0.015276775687924534,0.03962623792642355,-0.13171798604510826
VIM,-0.03241969760261428,0.02684107850258354,0.03477543484246107
PLAU,-0.008077905377175667,0.024030472660956235,-0.010923148867062322
TGFB3,0.048641838286223336,-0.014540576004050555,-0.05410787097076884
APLN,-0.014721885414673732,0.007788589551979878,0.022052303439542356
SHANK2,0.023949899567927993,0.062037777961275076,
LTF,-0.019231391478272856,0.012092369918870902,-0.08540851474812997
