,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF275,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
PDAP1,0.061243680267153544,0.03408204845215763,-0.044652263320230694,0.03939152827084863,0.000540280843718003,0.07330590465336591,-0.05031742994664645,-0.020182444599612884,0.00599479364730782,-0.061309194070751326,0.06617866769542023,-0.0016323851954709282
QDPR,0.049487395268096826,0.03744745057420305,0.05662972093044932,-0.045678727473035224,0.012534469706624104,0.013141702090110334,0.0315032673596405,0.08742437239922535,0.037552718336718055,0.10254676883399588,-0.024011004362417203,0.038239520942409407
POMC,-0.016932056558955723,0.09410401562346364,,0.02792417315428056,-0.023905680542433156,0.029212690112878057,-0.015671671853105917,0.03915730677851638,0.07249755525151423,0.09948296932310617,-0.026009202352685556,0.06895346445277407
CCL18,-0.022399655158371376,,,,,,,,0.006303089977327715,-0.034610331864681244,0.012726342498891957,
CCL17,,,,-0.01748593910744755,,,-0.016845017282145363,,-0.03159901714965052,0.09002382279926766,,-0.01379199325968619
VEGFD,-0.022399662271311023,0.05177738574102836,,-0.01948126713306439,0.0698805656067057,,-0.017946941142961692,-0.02807005206054067,,-0.020727109297769893,,
TNFSF13,-0.016903503950877228,,,-0.012061409449444237,,0.02982369425874458,,,0.01343806199728209,0.0724084585709208,-0.0376988025345886,0.08855945226751537
WNT5A,-0.015376595597316798,0.02491556943247206,0.029852447298330056,0.011255516118762377,-0.0465773546234043,0.07714512485295212,0.014107602524907678,-0.04245319477812181,-0.008578994970600428,0.019443143929646477,-0.0373029645627496,0.05190225853031564
CXCL8,-0.02733958371465104,-0.01751605924133776,-0.04363829904676495,0.00101621446936287,0.07302679996888044,-0.02263362234355227,0.03009292543047479,-0.06591471299513228,-0.03395876095916888,-0.1907497579341876,-0.01718697028086357,-0.0034467440616945547
GRN,0.023535665392245296,0.029717345279208864,0.009994536812347864,-0.004133634815455509,-0.024801181629302716,0.03837492884943963,-0.03978578605237883,-0.02965000866848912,0.04480884167074174,-0.07949799845067398,-0.14211942996798937,0.01035786728422976
MIA,-0.044627855454616075,0.09831925057128726,0.02667006754966036,-0.03681952148281934,-0.02364239458099938,0.049428184282281955,0.03449808423013465,0.015646723869257917,0.053695520860253025,0.13466847340733892,0.012371808229540721,0.02982079762743029
COL4A4,0.06042945965471924,-0.004238608647033756,-0.03154178057965156,0.05878466312685815,0.01521535782553178,-0.015139454220920518,-0.017586719205015824,-0.037958910426435837,0.07619711610059737,0.005815098392158486,0.07625585275933267,0.08279584580495193
TAC1,-0.01882039289885622,-0.052396113575952405,0.04265857791739113,-0.027162457741419375,-0.04456201978775551,-0.0320008258682919,0.02663647702684098,,,,-0.005219911986367694,-0.018130977568760497
RARRES2,0.013320054280755892,0.043316004622534904,-0.03685512735368925,-0.018483694292548966,0.0733845520161546,0.07071299752227767,0.00587331566531858,0.04575971742634518,-0.0033302894280302434,-0.09897953017379431,0.02937354576514647,-0.009031257671383896
FGF7,,0.041149910723103714,0.01877192234320121,0.031294135944422936,-0.008282354723708526,0.07677421494977811,0.004959053803233968,-0.004632786413080474,-0.04432850016469688,-0.0012268677999398192,0.02674307173386071,-0.009273236215996036
EFNA2,,,,,,,,,,-0.038742764383952584,,
HBEGF,-0.01672471212303154,0.04950264661005767,0.027145953185275483,0.03151687384653909,-0.00029906214454909454,0.12374709633544016,0.004889086309807347,0.04647162906898473,0.02299103733047638,0.04594618506691107,-0.030144144742733026,-0.01426393033031706
CSF3,,,0.026266443326509795,0.06187284738685743,0.05139042000282651,,,,0.022863569384225745,-0.11221947779497174,-0.048129660562187176,-0.014520841236363394
PI3,-0.02356538163536169,,-0.028288821995146405,-0.01185402839675383,0.03694883418164479,,,,-0.04145498752017269,-0.183245145546076,-0.0158475800692832,-0.03154896393004117
PCSK1N,0.08463296259879156,-0.04853936757519307,0.010691288722096811,-0.046077620615965355,-0.05141782022691411,-0.030877491372218246,0.006016533277883914,-0.09787996146486089,0.06001527368750143,-0.0007735954913454459,0.11248053690129066,0.04135853860940708
NTS,,,,,0.03756627092917468,-0.018481833795938152,0.034573770853531506,,0.06803400475198976,-0.020952878302092266,-0.024922726965964006,-0.021503385791464276
SFRP1,0.006203328466783834,-0.027012764902939045,,-0.015257157765577558,-0.01893237746986986,0.05162598895325229,0.0014688210849727315,-0.07241771453901549,0.07506907830271316,0.026356951502867314,0.02245723684815738,-0.021003701583248727
CXCL13,,0.014328982586260919,-0.016031274764365815,,-0.01876222785014588,,,,-0.0005960262008975201,-0.04553096085613719,0.017202802044229058,
MICA,0.019760435077083135,-0.015045288531612392,-0.020527084905558848,0.05915562185343774,-0.021511833204190003,-0.01121899238239503,0.04930284041722445,0.06171636401826965,0.04176531560041969,0.033279577362958467,-0.002563166421668016,0.03853486066167956
TG,0.059722576850133394,-0.01776001191053755,,0.0009846763905219699,-0.029975137915504612,-0.02133290825724528,-0.01697071743746214,0.07822939074434275,-0.008357268661058943,0.01568104851332248,-0.02947511879993122,0.10404402179025098
ADA,0.012700764127784925,0.0037112874525719285,0.025714254716324544,0.019775791833030104,0.009442331018718459,0.11275878391828587,0.03162573221229244,-0.01584889345694032,0.08575276266803583,0.09505798382494467,-0.0339936697986753,0.11392692623887651
LAMC3,0.05366970540492805,0.031484194580991304,0.0592074826772871,0.01729976713759156,0.008711630553700276,0.0749723225099578,0.01285473290246462,0.03859101940704771,0.07169669655627094,0.06802701448325907,-0.046128990408600655,0.06999848796544195
CCL7,-0.014248072953533768,,,-0.011904089514439322,0.06725887372606179,,,,0.1232142456505861,,,-0.015216434042461128
NGF,0.032680626216434645,,,0.014530432610720808,0.00191683015189381,0.050691552610346725,,0.05014388175521721,-0.02113904295489042,0.004664433708316153,-0.03300741323462829,-0.01006227875627562
TNFSF15,,,,-0.013255785895888175,0.18177624441672127,0.06924380545605226,,-0.0008577072475091219,0.024910634626866192,,-0.029887692924797895,-0.030114672178449903
HMGB1,0.004479682005917152,0.04898311033483373,0.010994558727503084,-0.06333604236568396,-0.018818048482469908,0.04708136671869757,-0.0026466153158505065,-0.011960652309250475,-0.019088624426150638,-0.04888279554001993,0.03739286748973694,-0.04812340603361213
ITGB3BP,-0.02996503924998229,-0.012117272348428342,-0.017179261024689484,0.03632125246788903,-0.033189783826721296,0.07569081922110907,-0.01805160224081424,-0.014107918480005916,-0.06574404666931549,0.005100666379410144,0.03856248669370069,0.03961747553358169
AANAT,0.13057904592145358,,,0.01145111342803296,0.005910244165732564,,-0.01526186536869111,,-0.01968024290852916,0.014223927951613155,,-0.01609962177536782
RELN,0.07917207380120506,0.04463543665446432,-0.02486325475861016,-0.006629574637187698,0.028684783782576204,0.04553829120083055,0.05017117133153153,0.07353646392404231,,,0.04908184559731855,
IL15,-0.011495099192954496,0.006081214625384563,,-0.027823722131431795,0.02315561444128561,-0.017588500812396945,0.009170940017474418,0.02224144155169164,0.19371684146054086,0.07918741207638859,-0.03470366603286275,0.0045415636270626355
UTS2,,,,,,,,,0.096185351033927,,,
BSG,0.04148282490185014,-0.021216448986103892,0.011176788106820455,0.021777876353376975,0.0005950018726403009,0.005833712738739978,0.0005610382857198737,0.07063277042191961,0.08171661857359117,0.00511659160225776,0.04586364675273185,0.024948388898326315
ADAMTS3,0.06659161094711938,0.0006441030748356589,,0.045639019313137255,0.007522206745983451,0.049736456838602956,-0.015772944760012484,,0.12447115526099159,0.035368727394736815,0.05059083040696304,0.04553051419687598
CD34,-0.0007326267287759468,0.02604876109099615,0.05220192870737314,0.002324025368262502,0.019523373085586288,0.10001902089117645,0.03967834170185186,0.04996075799242494,0.08796222610144852,0.07122490549217468,-0.006395977475246079,0.04460710734386937
PLAT,0.04990342906072041,-0.016071953458800026,0.09288348702526153,0.021389340696625344,-0.002010047097284128,0.07846507761921807,-0.017983365373877958,0.007013007343208741,0.1251844352571801,0.12035480460294404,0.13923922162325064,0.05152933864322428
NTF3,,,,,,,,,0.052796467050183135,0.1860691874584447,-0.0007362635438528622,
LTA,,-0.013060768583026527,,-0.015257157051823737,,,0.060591918347332054,,,,,-0.021667664638412833
CKLF,0.024163396219608394,0.01934782580287951,-0.06574481738504555,-0.010126959936385526,0.02258832737828031,0.05250585582086922,0.001800931800718824,0.0271903906736182,0.07509850491400884,0.0961272581787104,0.05649754241634742,0.03570703533529588
CD24,0.029081609880437776,0.06481433186155036,0.0912164098049166,0.004402862470847058,-0.06314914606981276,0.07235939805972968,0.029116882159440045,0.0011419371992716794,0.048314657705055164,0.10640828375839094,0.06661970411147013,0.012472156257238434
HSP90AA1,-0.016394585652567323,0.044462873861454505,-0.05272781965350244,0.004835079097689955,-0.051840518270177646,-0.036776267153827126,0.01383993829899066,-0.035453004632787034,-0.11388467176382047,-0.23185385128840255,-0.006760092562463652,-0.06357823449408748
BMP4,-0.017797677073087263,-0.013845180320336813,0.039009285694316574,0.0511370831209811,0.024639670922322027,0.0626220006440185,0.003147706114304352,0.05417378429353539,0.04588528388645769,0.026168909612823924,0.017128078059328006,-0.03730351932093547
SCGB3A1,0.009427788521818591,,-0.02359924938689273,,-0.019762971147576375,0.043034284897681185,,-0.05201536371113619,0.0775926749849932,-0.02568395218386584,-0.009368498226977459,0.09935002637202986
IGFBP4,0.055705052283694344,0.025194864038849886,-0.007328828156958352,0.012353011614105324,0.08882886103689047,0.09374453135718842,-0.02385571264487014,-0.06119980573968211,0.03833803907787026,0.008382708982522528,-0.04563578992100067,0.051895055172487395
RSPO4,,0.09202363869519657,,-0.023353751927868534,-0.022809681277298894,,-0.0006067109366510313,-0.047560445800730496,,,-0.004032900838758277,-0.02857738155324082
LEFTY2,-0.01445883707310549,-0.013221174692837446,0.036874098082069005,-0.00012835757490173945,-0.012833742814468177,0.07768198723318089,-0.042100394133879206,,-0.040202973947912196,0.01834155573589838,0.042466760082427314,0.083046617592028
PF4,0.00817829966503902,-0.01188054417037655,,-0.010386083576800709,,,,,,-0.03551042584442645,,-0.02166765962435452
ANGPTL2,0.017340910693624863,0.04288386950236136,0.03681178451660002,-0.036906240709671925,0.002654900842900233,0.10582350862700492,-0.03387504354342267,-0.041010033776883066,0.07246230186025852,0.07740632596358049,0.08367353649633273,0.03077194347668221
LRIG2,0.036293840423036586,-0.02423047455691474,-0.04312797141897442,0.01505887462362007,0.009658398559207452,0.06069075083132096,-0.020856917956912704,0.023018199605578233,0.04114691464582136,0.024511152863644664,-0.048381515383844144,-0.017348022768378296
ICOSLG,0.04586398804025479,0.016059835546757006,0.006771499437126172,0.023954785586754943,0.11521624871286129,-0.004719316246533127,0.049893570999148616,0.03600698667693976,0.06714996839776134,0.038876694967196535,0.08354395667970846,0.07087168857926601
WIF1,-0.026594367661483514,,0.07472376527283107,,-0.003921069268420713,-0.0759937608054682,-0.013192239291922002,,,,0.002949515978453836,
NPPC,0.04415813893941655,,-0.02960721181559187,-0.01611137690256361,-0.03978973149374658,0.035429465800374906,-0.02573386719924593,-0.05817603327732318,0.07880822145296688,0.05848170264220775,-0.029856740721961605,
LYZ,0.03030542788206534,0.06308594248816501,-0.034138956016061574,-0.036679683764761814,0.07944651252866416,-0.019675192689835527,-0.005197945517406707,-0.051609442877812564,0.038413118029896234,0.03644542623157608,0.03370112653977486,-0.00843436200614583
EREG,,,-0.02975958207281488,,0.12728564773967724,,,,-0.04497128156257617,-0.02268749802232705,0.03834542321434163,-0.006290347275743247
SPTAN1,0.01418659415907894,0.024312365591285145,0.10310676586442054,-0.07921090712808262,-0.02519716102510022,5.055571712756833e-05,-0.04068689291058167,-0.017000446969314752,0.06095233166781174,0.05896486857332376,0.026740383671397236,-0.013198872704662464
PTH2,,,,,,,,,,,0.008846217942790344,
LIPC,-0.0180947114316273,-0.017880853927031995,,-0.0034727121708484723,-0.02208352573518701,0.0010228531904600182,-0.031961891749123755,0.007469899365023687,,,,-0.011849278548442813
COL8A1,-0.002439736124635324,-0.015808033419785816,0.04560692881557498,0.03866014556592107,-0.02768285759255075,-0.042470507741546835,-0.000954883938875892,0.12149923912570394,0.049518200354871734,0.051144449531316805,-0.02659985436093406,0.004831513602486284
GSTM2,0.056094031285026526,0.06199370650183613,-0.0367375021606307,0.01816808101405373,-0.03651943378869514,-0.014873445774445068,0.00209069937684108,-0.025049582749004394,0.07069135871524607,0.10745559876113724,0.0415237388699987,0.019787764392980023
SPX,0.10711508930412168,-0.022151587959139123,,-0.030583989235845294,-0.035069220651490804,-0.05447184487159917,-0.015036165064622298,,0.15224888538403014,0.10307263758765774,-0.019363136360754665,0.013275704604216716
MFGE8,0.039311079114945864,-0.026097145051269657,-0.009248632744555887,0.033093836750936946,-0.010396707459944605,0.04433176446071558,0.019546162516128774,-0.08575048131200795,-0.03451252008251477,0.02488316526732192,-0.009826844951541354,0.08316910976501071
TGFA,0.019199949197199154,0.07663466574759321,-0.004143064582313497,0.012101285074667976,-0.0047245079974545,0.042877441111993,0.012426710759249827,0.11674014349798298,0.07948638751592656,0.048976535323959486,0.02058139753554389,-0.0271155245993286
SLIT2,-0.03515715342344472,0.03546189579566345,-0.017540618432518088,0.010258538287409583,0.0772193477955151,0.052544873451361954,0.04348878330973076,-0.039606258682015776,0.039356513468330946,0.05127741659726436,0.05474050268569494,0.0006680704777256791
PLTP,0.05690555147801535,0.005020085479996132,-0.035059880718938376,-0.038581373706671813,0.030553442364890257,0.01797769820340735,-0.03374650839315274,0.13041072763034398,0.04497841657730263,-0.07952038625848995,-0.09920797687991281,-0.013427865512112116
APOD,0.022340286617570475,-0.056707417883973224,0.09425647781142785,0.04255857609274943,-0.07895643392618916,-0.03253539411840421,0.002868721491318601,-0.09204108200226323,0.05318008745750993,0.1839081231283639,-0.08939973003316085,-0.0715297460919948
B2M,0.02639321243023545,0.0018200670172174292,0.011060765397762752,0.015324205685776844,0.05460745023050851,0.05492979252416641,0.02035594117934866,-0.006370661945291628,0.0961391631376112,0.0729612704423331,-0.08405448425916015,0.0239195891407768
OMG,0.02403150081354504,-0.0371495914457019,0.08525637329680967,-0.024836256611154243,-0.0874018621729176,-0.0213055052038321,0.022336190490520436,0.06569905119206976,0.05549673416362183,0.16055064960476761,0.014167694465322515,0.04260858526677263
CXCL3,-0.036498980017033195,0.003879999729772389,-0.04156992370259572,0.0522801379006314,0.1300707384638772,,-0.022676058296593016,,0.008461915690854763,-0.04179253787991999,-0.03820092743058691,0.08180417467785316
CXCL10,-0.012000253561071893,0.014471975930742988,,0.015480247799742388,-0.011724900399210146,0.06850418436774242,0.040418894948439116,0.0319220232015391,0.01730587246084694,-0.012432391092518116,-0.002590007978109918,0.006304524132917846
RSPO3,-0.019354194811059752,,-0.022078048110329863,-0.012061409845533815,-0.022083512119610092,0.012784879030958552,-0.025820260243207868,,0.03399919884708023,0.18108970037238548,-0.00825642491364572,0.01150196730220964
CORT,-0.025926872362783668,-0.021217899557671695,0.04147820840078727,-0.0037354878055912088,-0.02680167624069679,-0.0014345249856687393,0.01822063140177335,,0.0435424713306377,0.009054819389907764,-0.040976441276851315,
NCAN,0.013338438926187234,0.028308051111376565,0.05951189004055026,-0.09164254654827325,-0.07880098443468612,0.060891933944353924,-0.04907184588798275,-0.00928681885280652,0.04948115615971057,0.1953016865008027,-0.002963332146392079,0.0037272360622252186
PRG4,0.011508964496825974,,0.102260359879378,-0.011904091369514968,-0.01581171539375998,,-0.021847447939376683,,0.056125054002913816,-0.047172135137862115,0.01856057431407822,0.023292928213468827
ZG16B,-0.019757774867860452,-0.01429630398048627,,0.00686654737867631,,,-0.011679504622012907,,,,,-0.019254144455913107
TGM2,0.01715434489926113,0.1048056744578975,0.011814377206047383,-0.03595235644378648,0.03658566453194343,0.08314103363233505,0.08310738539638916,-0.05434360404436051,-0.03240169991936108,-0.01311511376242575,-0.04136490807228245,0.007550691829965889
VEGFC,0.02553095459083481,0.05433846616316371,-0.03282818405099407,-0.021216278256836103,0.03656615701169039,0.03547896616695106,-0.03145002441035228,0.003958970647108694,-0.02867042837571816,-0.011500534974408706,-0.04985525284424005,0.042474846500806344
WNT6,0.006983378462578421,0.03577869251526597,0.004566355872460149,-0.016464891168938556,-0.021787021546861674,0.08719624203473635,0.050902400871220395,,0.011389236454286293,0.0603449413734736,0.11392355348584401,-0.02325333660537114
NRG4,0.038801360226622776,,0.01415336062039376,0.06474638224417785,-0.022521720840274685,-0.02208476306990147,0.027640533937224404,-0.037958868554400775,,,-0.02497318470480758,-0.015441706855253007
PMCH,-0.015124935379267056,,,-0.020074291273989495,,,0.014855439778635418,,-0.04813781720091088,0.03827806068237384,-0.006897326898817378,0.11377801904143865
COL9A1,-0.011955486707529939,-0.02185788185447302,0.10402358634646873,-0.015131474512718724,0.008219052427088357,0.1117169136583498,-0.031302597804359934,0.010294840452654488,0.08677725903875287,0.1338738741967807,-0.009818047823814792,0.08692345697943532
GDF11,-0.030448339104359914,-0.030431066907791883,0.021695387095660133,0.008681522020081473,-0.04716714905423819,0.006931265124644343,0.023875909893363068,0.04712592137366984,0.00176293758785344,-0.03518962775078957,-0.010467450648135958,0.07408728151330247
RAET1E,,,,,,,,,,,,-0.016939442703925795
IL24,,,,,,,,,-0.035890396531372985,-0.021747868246376163,,
SORBS1,-0.052654666172136204,0.030661314767034913,0.0010474493983015367,0.015577374719600558,-0.024511175872708953,0.009451080929640457,-0.035942641611395196,0.018381441009191538,0.06202202512343705,0.028389102148307314,0.07804702382344164,0.003655578180157096
DLL1,0.08516669179745807,0.051945185672289805,0.002475452394504906,-0.01479612000438576,0.001765197370231409,0.05782049061956406,0.029840624598211567,-0.010145023447534828,0.0577265740558539,0.16584679133258085,0.06413318121484504,0.05904891679391308
TLN1,0.023338402934599455,0.03422768954564938,-0.005362979280118535,-0.04236046266499314,0.017037681467932598,0.06460275012134314,0.007783753075929597,0.08483674320445155,-0.0360988435432247,-0.05571180057755111,-0.02942437310727202,0.017561414044155677
COL2A1,0.04560778376567494,,,,0.0627960731718046,0.018328521285029216,,,0.0446817815161204,-0.03162899985129732,0.04046512220063092,-0.0036193798628634194
SHH,,,,0.033298462908865005,-0.03580088588374725,0.046863718787157664,0.027925856822860418,,-0.035228761538714334,0.05379974294806362,0.13795345831428985,-0.015051737368767741
PON2,0.03780611670447781,-0.10562986917493897,0.09655404904425317,-0.020050357347552814,-0.047711174451112955,-0.027254210773272596,-0.032151245253012335,0.02690844285237429,0.1029066185926329,0.15395098096459284,-0.08288862092459051,0.020166993073889167
ICAM5,0.011427148045282533,-0.01701862153745982,-0.023599251057009184,-0.019279998992310303,-0.03745215458194591,0.024026468804364483,0.02197250045579369,,0.004613768152369296,0.15087742756179207,-0.009926820423894592,-0.03329818473143387
HPX,-0.0356036023486427,,-0.02207805391457474,0.0007582436739622933,0.03488274997829075,0.02297808255864488,0.001348188540100713,-0.029778433284305534,0.044235427670165264,0.06555907963844163,0.03247721965628434,0.016387382550317735
SFRP2,-0.01894284906772335,,,-0.014088437303807485,,-0.042647411113908976,-0.019102574521153735,,0.0019098081438610837,0.049821693856723345,0.004636039006848711,0.012351057964067248
CFC1,,,,,,0.04217082322889058,-0.014698767773490414,,,,,
CD70,-0.023719351140933986,,,-0.02394633486273588,,,0.05475621809027252,0.0550589222625997,0.07333422795166519,-0.03932409806507835,-0.05448489190052808,-0.023559113911756878
HP,0.014782345799651686,,0.026776333004578188,0.016275923261352507,0.11180643739853947,,0.0017825380680432023,-0.055734716128302234,0.08573235988421278,-0.015493412284313661,-0.039955888642213264,-0.02309910452976372
CXCL2,0.019802994054486225,0.00426660428676325,0.010100570600060046,0.015054096531704671,0.05026930107767929,0.05343633553491678,-0.02162107536590433,0.06663949027366511,0.038033058458501544,-0.0028839084818911794,-0.062296975568807436,-0.05170256116315346
NPPB,-0.018381391266148,,-0.02844440143711904,0.035048369191300624,,,-0.012870838842067876,,-0.04544614403728094,0.04511964319138526,0.05818706274937223,-0.015663891858358165
CCK,0.010784099267829644,-0.00705935252519331,0.018596034842902957,0.002152175024014378,-0.04719092645964918,-0.06227828684476838,0.006264433931597183,,0.03817193715762433,0.08153799654718323,0.0554129042840887,-0.02032029629259515
SEMA6A,0.05954320016711415,0.01030713862432638,0.12515707076364782,0.009487009916932902,-0.03685949922093281,0.09012182775989715,-0.03235275863814221,0.013330863576598429,0.05578750173826752,0.024609186618705953,-0.01568541511520182,-0.01496294316414398
IRAK4,-0.01391272412474257,0.026501944577971302,0.02019851130280771,-0.03070670271178685,-0.04351262179051061,0.10892063404542475,-0.03396305210567334,0.07512503480806525,0.049489744041016116,0.04381873860204602,-0.02856423604700963,0.05108878552279724
GSTP1,0.07557877141269956,-0.0005512352376028173,0.04649886234564444,0.011822857544027371,0.018985908925523615,0.06234341336051651,0.012202729488357949,0.006198765977182628,0.03728736840202395,0.16006673572592411,0.0037365538768148548,-0.0070916832648033265
VCAM1,0.058698916245702275,-0.0213572203203173,0.00899834228905023,-0.0211504701300596,0.08705245772306867,0.034690086118925476,0.024506885784989132,0.03269871643645415,0.043752959810163194,0.0024671659250107966,-0.027781125056795166,0.04858464044640372
NXPH3,-0.041926497319356174,-0.0352005091817275,0.007380474324508846,0.030030056019707783,-0.005893895832861394,0.08069621044067202,0.024858376446511555,0.09820141387088567,0.04642371500163142,0.09218619877374354,0.007929911532108857,0.055710606899212964
MTMR4,-0.014855944665209894,-0.0019583280493944647,0.011220021135227737,0.0005442855516222853,0.03368529087487866,0.0523409755028901,0.02543736446875612,-0.006612488965558709,0.03623777221004873,0.07098969978176675,0.03587127236251522,0.03360253923257676
LAMC2,0.08009779059187751,,,0.1038838504605431,,-0.024718242587767787,0.05082058319203082,-0.037958891310924385,-0.044123968522768356,-0.007171589839014331,0.0191160127745525,-0.0009140069111345219
IL10,-0.018671270023037367,0.06901566052581709,-0.023039161740439674,-0.01228648792773599,-0.027376611808928624,,0.03260676153360944,-0.03245165394523368,0.04628890494674961,0.06023504273211074,0.007684594586588177,0.08156491432369521
SEMA4D,-0.03720430446381017,0.03961705614652845,0.07294042974966804,0.006100750251066658,0.032539162432919704,0.0003009565898016132,-0.003824979300282163,-0.04840848209412467,0.04858195176072195,0.15771759024964793,0.002889689012640117,0.07822650155368485
TRH,0.024808287093114036,,-0.017051377066306394,-0.019708212510153377,-0.013897375043316647,-0.03381503134897485,0.014136731254608702,,0.02929940979118569,0.09135782007450038,-0.04907471400635516,-0.017544609325038863
SEMA6D,-0.053339944252734466,-0.013376148388634261,0.061847503175323136,-0.004190317900631562,0.02504296092708412,0.0719092295385578,-0.0204830870736119,0.025080528705702286,0.014880067842875684,0.04391734431501651,0.12083844589412866,0.03256313535829448
CEL,,,-0.018711837009331635,,-0.027418073317467703,,,0.04137745087185799,-0.010633630838095619,0.08655494000381529,-0.03731547461142235,0.08193605152782213
PDCD1LG2,-0.021569386277518813,-0.034131650646382065,-0.0230391498017508,-0.024239162483032373,0.052430870792474514,0.0456113344795548,-0.026436961248395313,-0.048915238123632944,0.008120144087613674,0.12859728534562703,-0.012891270374045269,0.07615703580874365
SPINT1,-0.03649898966439511,0.11774707025781571,0.0006441913449536191,0.0041154151322800245,-0.01643455366516414,-0.02245203922299103,0.05500404472277788,-0.034409028145986655,0.08794102089636492,0.11343477244500871,0.025224712922413357,0.01694310115930902
CTHRC1,-0.008591764048101391,0.07780019672454558,-0.020034105796555797,0.06753821497647115,-0.04135228930884195,0.09554021444472907,0.05120864210790421,-0.0015158900568275457,0.0655082256547364,0.08344509825597327,-0.02763428107049234,0.05843611317176268
PODXL,0.021109533053826037,-0.02906956310086056,0.04892115069398789,-0.04227340221091406,0.02971959740936213,0.05623531623017123,-0.007361916051611871,-0.006905670222089458,0.10127573250423505,0.08169629459064855,-0.023608475081736503,0.05422539640094274
JAM3,-0.0010111537858254168,-0.008415421540751145,0.06390697359702135,-0.02582680776780623,0.029380832043004044,0.017368141075303038,-0.007311817034072277,-0.0466034184576851,0.11837422204934349,0.000896919545473416,0.09312976456609892,-0.04016982955426163
TGFB2,0.022328026744622264,0.061791823154298195,0.07703761655293553,0.004017275745468349,0.07038128393860207,0.026033463761260724,-0.009135959176222794,-0.02022443502684301,0.06648466729124711,-0.0016454129148649123,0.016675531475118816,-0.05950031522648752
COL18A1,0.04031510085415195,0.08112345550868688,0.08210373165981255,0.011158529895100322,-0.027790628011905447,0.0625534548875501,-0.012259654073700528,0.0420317064304205,0.04319457072542215,-0.04951097622864125,-0.023852530488872314,0.04904670657274636
NODAL,-0.02964441089206113,-0.012734208230222241,,0.038337350024567764,0.002047422896443386,0.1370583943305194,,-0.022485518150461396,-0.044492925117815725,0.0048461194928694626,0.038996497862671654,0.12011534903483427
INHBB,0.014626973451464968,0.03763415753304382,0.029408498567223298,-0.02143358224350232,0.0040157627368335004,0.03684934590556252,0.05105723769909287,-0.031223019855448602,0.058977195357476836,-0.07992767649219008,-0.008834301716519739,0.014915484539310011
LCN1,0.08084950071749031,,,,,,,,0.058484012397449235,0.037579492681058105,,0.07374607031039389
ARF4,0.05532445344706808,0.019318806050036403,-0.005703016791728727,0.04861614309266595,0.013571205583100375,0.022151909742040378,0.027223034320668305,0.087151608722758,0.03800995450205099,0.15518617160261364,0.04010990930452123,0.062164360669949216
CXCL14,0.024859421714468304,-0.028445340592068716,-0.014019841885243994,-0.012444737653768367,-0.01562550131872317,-0.032305148338438845,0.005252726294311467,0.06203746532529614,0.0090502979549111,-0.11934553589783276,-0.12140689311882202,-0.00016715003861798213
LIF,-0.04865778347280942,0.0043241816695967425,-0.0020371528107322786,0.005622290795119295,0.07990729591929761,-0.02189902143488062,-0.008820343401781812,0.05241634613337279,0.014248803798185621,-0.04292650106162558,0.001798281837831897,-0.033402761623475
IL17B,,,-0.017051377066306394,,,,,-0.03624603322530731,-0.003778786544802944,-0.001812418403233116,-0.04388775079858663,0.1003505526250452
