,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1
TNFSF13,,,-0.020272633412562573,-0.017992341976626452,,,,0.06008365275833857,-0.02650697622711134,-0.016242203034937695
WNT5A,0.01725228552134983,0.011883118084569958,0.017749391603775207,0.11273465373596125,0.06398517837123749,0.014271271172786926,-0.09720892991062098,-0.020607807000654687,0.05236342305146545,0.024535103894363863
CXCL8,-0.01316396028744069,-0.03783444612350116,0.005230059028862632,-0.025592939493643368,0.08079884593813734,0.001986606612389718,-0.01816470258157564,-0.030783498000023203,-0.07295999545263064,-0.049729759877407326
GRN,-0.02701641022032527,-0.010276118365507951,0.0012569427263336235,0.012948759980357433,0.0627140714361508,0.03689287554081826,-0.030074420572054488,-0.03635832424512026,0.03304803603649448,0.05083364429771963
MIA,-0.02469838773240131,-0.018333172601874274,-0.031814900479910736,0.036596102172654056,0.04513247371729026,-0.02764702832715741,0.06449656311302678,0.056628183053153903,0.05755808523224565,0.005471773438284336
COL4A4,-0.03295837826970415,0.09690426095175993,-0.04443832535491421,0.17797969765300375,-0.018561440067330074,-0.024478081592293793,-0.03490648545777449,0.10499219035671442,0.03543858117397631,-0.029150139498317146
TAC1,-0.04535997641485283,0.046591585365925836,0.03781090224805776,-0.047228490601832485,-0.09747960219622263,0.011056752223360703,,,,-0.024954674870993766
RARRES2,0.04612763790269358,0.01121678189379527,0.03791179570922861,0.044930413827918084,0.12113413844843778,-0.06922291956207886,0.011267136132331972,-0.04662800658659495,-0.018153449439103443,-0.0032371514375175102
FGF7,0.04148656979798304,0.029395306807524644,0.04562936102076526,0.013392833798078211,0.03300995898989175,0.04964426368782814,-0.007469669932273751,-0.053197662443939725,0.008208774967548422,-0.03635701458233458
EFNA2,,,,,,,,,-0.016055734235042148,
HBEGF,0.030692233393047223,0.02177296088157017,-0.046348463001284375,0.14312143619626239,0.054391728712482754,0.057916211575783465,-0.05781913355490822,-0.017415306693879175,0.05129442897443952,0.02331115088031547
CSF3,,-0.023107244629298616,-0.010376970369326721,,-0.019637646327877886,,,-0.0008899357838823038,-0.053772644591888755,-0.02073624800513066
PI3,,-0.054744294259436006,0.05477268120979249,,-0.022112248954067274,,,0.01607503635029142,-0.06267191014476901,0.0007447414148052993
PCSK1N,-0.023281446988413602,0.0446820515006052,-0.044064297814115784,-0.10744238894488554,-0.028814461824661547,0.048193513649953564,-0.060433981460631434,0.005918953996912767,0.044872434156575415,0.04588344782073279
NTS,,,,-0.02089830990777156,0.03833889914993377,-0.008698319456023796,,-0.03568548143762317,-0.019560865374298346,0.02483952143835968
SFRP1,0.06558040106086419,,-0.014231750437465256,0.03191032249270418,-0.02323971221184451,-0.005556022001603159,-0.06659432188762013,0.04454479803041528,0.0670270574001017,-0.08987497141607732
CXCL13,-0.0018343358919532295,0.01344137615919302,,,,,,-0.034359401860118745,-0.041251758258825474,0.010598007874030608
MICA,0.07814096907476906,0.0827055285791747,-0.005766611185636717,-0.001060584882268471,0.12727117122379708,-0.013519124691388374,0.10749867598809842,-0.02836161415058246,0.07967186630163502,-0.009945823110385926
TG,-0.026366130078076654,,0.0038432140911095515,-0.024122158705482538,0.008281416250381991,0.02534228574437325,0.05664220246554592,0.0013892077492129223,-0.02409134403234232,-0.017066250753453385
ADA,-0.02677808311447611,-0.04559322290811587,-0.011578042995971705,0.14831474624322186,0.07360053245079984,0.013201829929984574,0.014956826645047445,0.0641692155608937,0.021086926535507384,0.030921646159398644
LAMC3,0.035041572542393755,-0.017726625307576453,-0.03575573427304096,0.07202433941526543,0.07642010824056217,-0.011410814468286299,-0.04063106460815688,0.04829062786860757,0.017979861389206812,0.08120260375186267
CCL7,,,-0.020008212460416737,,,,,0.03350853236567918,,
NGF,,,0.024657921947682685,0.0877602369039406,,,0.04891471606448707,-0.026477862785499587,-0.015839918154989,0.005483113978622388
TNFSF15,,,0.057333402659711055,-0.027950123913483504,,,-0.05016278388300837,0.13292257614744335,,-0.012876854013732822
HMGB1,-0.015104968256250894,0.009452521706757233,-0.0267057974592527,0.11669771599135982,0.09631351504460757,-0.0022047477291531454,-0.028927960450107152,0.03633876809345208,0.02025226990517443,-0.0032913451452114013
ITGB3BP,0.03916043065770327,0.0077036951674875915,0.011306450324359136,0.14199007366026364,0.06680599690326992,0.006689693777503248,-0.0025360540650652733,0.02561565479862662,-0.025938554121234657,0.0036605035710721846
AANAT,,,0.008632517544807882,,0.025081822548365745,0.00412164148856393,,0.02462226739066803,0.09521468878806658,
RELN,-0.05053379714066034,0.015082046232253293,-0.035188755404103364,-0.035129019979095975,-0.0016138748649307327,-0.008670906066892407,-0.04977532687330759,,,-0.015553844153942916
IL15,0.05163973919966408,,0.033724053689144454,-0.01988817478011008,0.039320171650045144,-0.01350069536443412,-0.030781440713182423,0.04886511333352955,0.06803344853391492,-0.03141061006050658
UTS2,,,,,0.10082144394826721,,,0.03295878228878628,,
BSG,-0.001397413058343946,-0.013157630670285574,-0.017738129366798618,0.04230863588399542,-0.0005988372287950243,0.01639488738507815,0.010019336493674605,-0.0050379456853326884,0.0032209008981020013,-0.03866234056100415
ADAMTS3,-0.016601669184034395,,-0.03280770013685144,-0.03203409617221531,0.13181099704501562,-0.043072354256127716,,0.005169175573397188,0.09101096675175956,0.022361978913451763
CD34,0.021366473158276382,-0.038314354345076365,-0.018408996060600594,0.03153020847328035,0.10099132702812182,0.010713866772694255,-0.1008335402620473,0.07244290273715576,-0.012082858051209242,0.0025182464652012174
CCL23,,,,,0.018772117647306418,,,,,
PLAT,-0.005154804333719007,0.025845155452811085,-0.009351448206553547,0.08857207457806522,0.11614927665973115,0.03675302088471117,-0.02979919613567066,0.06287214812547884,0.11671778077464826,0.0633262362444206
NTF3,,,,,,,,0.03034741139594857,0.0616571554272955,0.021552988954514435
LTA,0.049819685655191376,,0.06584059274262835,,,-0.020458484093987938,,,,
CKLF,-0.007924933350300038,-0.03781700920752785,-0.022706032258893803,0.10262810839990022,0.09704467717857998,0.0787924268149941,0.022244530769802127,0.04449875469752039,0.06721234351009824,0.0010973432075327173
CD24,0.07137346197118284,0.008667938838306345,0.01793649837866674,0.16160905584887197,0.0055404422359804405,0.006275399191304334,-0.0769758516784734,0.021462966971718882,0.06022712960919903,0.019968247934633598
HSP90AA1,0.014164188999443203,-0.03265719472061205,-0.018516731399977365,-0.08146537934097402,-0.10529845293591376,-0.01322074460141575,0.033538307942090936,-0.12355544002332926,-0.07835523640461875,0.02514740750508094
BMP4,0.05803007716826935,-0.026985636854778793,0.024908174475758653,0.18589300130688058,0.025065214282633308,-0.038867067793092985,-0.07700420248517412,-0.014412188827368423,0.02391016561629776,-0.03618133595430913
SCGB3A1,,-0.024699359424103926,,-0.025387606855306645,,,-0.005046091734474984,-0.009151365780553804,0.02409264977332868,0.08710901715475243
IGFBP4,-0.003796377985597287,0.05630043576710836,-0.029226839507574983,0.05775445572820156,0.0821781946921224,0.0474426240567483,0.1167012114285502,0.013607996145433635,0.01771406085745793,0.045282710438577824
RSPO4,0.031142968684229305,,0.04228604567588248,,,-0.02379446248211778,0.09020382719417852,,,-0.0180090349510304
LEFTY2,-0.019627870380509012,0.10950800923535714,-0.0249681410067469,0.06258427468009173,0.04419246363732434,-0.028734097129894564,,0.047238576267634474,0.06889340374955269,-0.024491097751224118
PF4,0.018701983036371588,,-0.017456771186423758,,,,,,-0.014716192016681184,
ANGPTL2,0.01919926465145802,0.03963565054736891,-0.03510711391661938,0.15360011494115586,0.07085254227663888,-0.009745705442166547,0.04984867606437052,0.08905200063215661,0.06857759975131146,0.018427732970505033
LRIG2,0.03243688115743544,-0.018643455691935384,0.03177589506708998,0.10891649577871032,0.07725312925595165,0.031499903538002576,0.07855820667596382,0.033535100405112574,0.005276345042508669,0.0030440427759865106
ICOSLG,-0.0009576499373920484,0.034436196067207756,0.07777522351717207,0.06636519093771719,0.03664464951305252,0.06295785022740583,-0.0078601445764484,-0.0017327133640566727,0.016563606243210214,-0.03804495971223256
WIF1,,0.015206169915330092,,-0.10929394330510914,-0.06512443715731805,-0.018361623109364945,,,,-0.016741142376434714
NPPC,,-0.013692042285724284,0.01728438376676636,-0.024971010366136286,-0.04769340511319011,0.017009178366562922,-0.06409027701567271,-0.03422460101793669,-0.027844021869155598,0.007916907238035004
LYZ,-0.04672420112432812,0.00363443406711559,0.0031703111638249895,0.004369284972207214,0.023350450785312487,-0.00840159724790814,-0.0464683873668633,0.05684412851965286,-0.011646436055205163,0.034875171843757984
EREG,,-0.031146864117458956,,,,,,0.04285384451199224,-0.04676133152925053,-0.022430556665106915
SPTAN1,-0.035063242952482164,0.01920704254026467,0.004960297891316591,0.010781513980701525,-0.031650729427575464,-0.00039657603101439677,0.05832787989023316,-0.02624431023071967,0.029588697329891774,0.04294662426640339
PTH2,,,,,,,,,,0.050905208730967745
LIPC,0.08191913298880837,,-0.01315455594473505,-0.03084145948987095,0.0234579570498531,0.0030947436460568674,0.12254156180585037,,,
COL8A1,0.058222892734465355,0.04406096614177972,-0.03830361877036764,0.094243443773895,0.03489613097783179,0.013226567609861435,0.03674706930064621,0.057233111107499804,-0.005250034168622079,-0.026744941228511752
GSTM2,-0.005409031366885907,0.07150310340338707,0.032709956560361235,0.0270865477235664,0.007900002326490626,-0.04594862180988797,-0.06377733887578663,0.06237380323931432,0.04758706499426487,-0.017643321239139607
SPX,0.085366509138632,,-0.045462831897689564,-0.037474912325931024,-0.04236000184956452,-0.017225618560382187,,-0.023115196068120607,-0.018272033391580622,-0.010552537344998253
MFGE8,-0.04786503152467113,-0.004023584472886754,0.014456258254266864,0.030747344852004393,0.00756414292992761,0.0014382027179885113,-0.08810828513973554,-0.026420628307916392,-0.022933340609111896,0.01905264923001427
TGFA,0.05221301450879567,0.00020371655894306837,-0.02064070450154895,0.06930913351459271,0.02847440679487877,0.007440508972110973,0.06543535345832678,0.027982568289049606,0.04729230307819097,0.04474141904955257
SLIT2,0.012823190280470199,-0.018358297422224532,-0.059413799385696374,0.06627525697737663,-0.025939803243233465,-0.025165730644675168,0.09674244392871043,-0.0025894120185556433,0.003919415427322718,0.011401714096007867
PLTP,0.016510294075056234,0.06078030135715776,-0.04719380914682448,0.03311665745054397,0.12814049062568847,-0.01820007455042437,-0.09434608286659135,0.005374597268307714,0.03899017205975429,0.05272069955016445
APOD,-0.04200812765368234,-0.006145087416447051,-0.03732435267323031,-0.08344226211134097,0.06485068205350716,0.032994602735682,-0.015193205362666719,0.09105495648109335,0.07043535695709482,0.04817439546215499
B2M,-0.03665842174071703,0.05105063774004981,-0.0009542857206340245,0.013662706103058184,0.11965524049019428,-0.010902561455737366,0.06175986167795615,0.06501581733852733,0.1303910073880983,0.05693049905183811
OMG,0.04864437141052808,0.01304070826027672,-0.026728664895903285,-0.02869341868663665,-0.06155666771705006,-0.04918517722257587,-0.01736639240925951,0.059180162239455936,0.06706173613534948,0.04400065755632188
CXCL3,-0.02734394487360636,-0.04350776034992269,0.03020359215326609,,-0.02325722613563256,5.213869953840894e-05,,0.030519973656374714,-0.027445542148227774,0.006286660266633397
CXCL10,-0.017514316725589615,,-0.032177023255531526,-0.00032666324878721916,0.07809574482497464,0.038746903063894986,-0.02197011768470218,0.08432593760476806,-0.01973867966675968,-0.024607689022774097
RSPO3,,-0.023107245350039343,-0.020272634078303906,0.02917702849426881,-0.029086815643195152,-0.0359379387138474,,0.054341862687168105,0.04248351648396191,0.09479539492174904
CORT,-0.010868632720281702,-0.03066646275148273,0.05435999116827205,-0.01914478655572318,-0.00731311952269564,0.0031833713041664684,,-0.026141873090546962,-0.015399746978751705,-0.004304813352188488
NCAN,-0.005755808007359662,-0.04048228225732989,-0.04814635080130895,0.0915316140473458,0.06724404945359932,0.04979107356531271,0.09429822920417898,-0.0021547175354406194,0.06105149631827619,0.06094701033371494
PRG4,,0.015915692344516695,0.07093498709924415,,-0.025197084853264134,-0.0017093644733163543,,-0.025110473735892185,-0.02272326903996887,0.022604884715701355
ZG16B,-0.02122398409888325,,-0.023221981178317364,,0.08543644533412258,0.10064670599363396,,,,
TGM2,0.01581725743857241,-0.07078346119061063,0.035716905469005036,-0.03281043731919931,0.07866253810915438,-0.06035948630195273,-0.11213364573264387,0.014465967760299788,0.0484632099998621,0.02005184011116614
VEGFC,-0.0039014705304847054,-0.00349918496566554,-0.0019206951786919122,-0.0006059384021298415,0.024975229347522786,-0.03659320962636719,0.05529929121189862,-0.029504632330003836,0.06034264991426908,0.049499001901021765
WNT6,-0.01962787089563272,0.02848428170305678,-0.027673938460070293,0.017292960421258496,-0.024778033537694262,0.013143070516819622,,0.007038909485450881,0.0014240574036851483,-0.008355196843173419
NRG4,,-0.01732012252986143,0.024189835304005036,0.03388267769599917,-0.018666791352438934,-0.031230644004831606,-0.034906446952834104,,,-0.023781397909650587
PMCH,,,-0.0337405632169584,,,-0.023794461333777966,,-0.023302848864631607,0.05569756479173536,-0.01369234703863034
COL9A1,-0.006250891669432002,-0.04959844750484172,0.02089638255227236,0.18057523512815457,0.05182113504741975,-0.01886357397884873,-0.04776840873358354,0.07849053097074483,0.0766277752564292,-0.005386271897055276
GDF11,0.027639391304918347,-0.029440044942234785,-0.05447515364889543,0.12557858588485174,0.10410515941335538,0.010214478557775597,0.06148134200377836,0.021442502225087274,0.021073739553499407,0.013036581254714661
IL24,,,,,,,,-0.017374042586344306,-0.014481549816962326,
SORBS1,-0.02275182172211787,0.09783565335246876,-0.0008814991914962772,-0.05648754379553864,-0.06826157283517065,0.0062357950043254754,-0.03403947457251967,0.041130596248381654,-0.03165255440967186,0.015480443386075099
DLL1,0.060827633901212444,0.02020405357606024,0.03233155460899416,0.14732564103627532,0.07703072557869702,-0.04378778960512549,-0.07861491093081975,-0.008161930596066453,0.03250169644241644,-0.02390497284268097
TLN1,0.01472876895017564,-0.03213791367287391,0.022969572993816592,0.1216971609020411,0.07585708192816812,0.07350330203786262,-0.05220597604457489,-0.04196685019825712,0.02193767397047844,-0.020062681991059594
COL2A1,,,,0.028216575405398767,-0.006262036232093965,,,-0.01489862505243183,0.019386776264777396,-0.003098393671235943
SHH,,,-0.020791821056159607,0.09720898050983585,-0.01828301186527278,0.014698325800389012,,-0.002132243410272622,-0.00692174748399657,0.08331752809201279
PON2,0.049213468294268495,0.033515648393401064,-0.023336766884571595,-0.07437794848144073,0.12752406444350842,0.00619855366121639,0.03943337786615917,0.08675737982463794,0.05147219704277209,-0.001716071394880629
ICAM5,-0.025265477943738672,0.058163675356180486,0.059487440068190935,-0.05048986327004259,-0.04544690809804263,-0.05282047445198684,,-0.028891718028260835,0.06672489607782683,0.04815267272630978
HPX,,-0.023107251424856725,0.00850682816865262,0.015666459777533837,0.08396645716160656,-0.015017230201485323,-0.04541001228231751,-0.005424526980338913,-0.0029732444550163526,0.02402198304136946
SFRP2,,,-0.023679630976222336,-0.0013320570483764237,-0.01856143460166037,0.016625614190477898,,0.01873801872612887,0.02802220951278645,0.001932589343561974
CFC1,,,,-0.012376811045916742,,-0.006486350341509486,,,,
CD70,,,0.018934766148446688,,,-0.03816223831649369,-0.03788362953138957,0.037785137070832885,0.025662393944634744,-0.03463172474982833
HP,,0.052854225104237554,0.026537952916368256,,0.05363171083340052,0.023913508769201237,-0.009680162115106118,0.09442444881962353,0.0670150371304681,-0.021268755257314583
CXCL2,0.02127158605991601,0.034057354142142164,-0.0038362315619825636,0.1099454033243149,0.06994102666928631,0.08790764343629187,-0.0343884566089381,0.027659127371834794,-0.011952991283881708,-0.03316930237561325
NPPB,,-0.0067126364431602855,0.03246565012718089,,,-0.01791428177505369,,-0.0363520650181344,-0.0018847993686284203,-0.020464627817060373
CCK,-0.06773963916725022,-0.07208385637075383,0.036960219435014215,-0.15554812677867721,-0.10350986686815906,-0.02891998069087856,,-0.03197041829204849,0.05010357807413311,0.0009728839823083263
SEMA6A,-0.0006675999902788641,0.0015310692522320806,0.014012622011787691,0.10941144041302835,0.040080215930769506,-0.04283428884551379,-0.011842849723617824,-0.011863516845941943,-0.0014616740217479756,0.0028093694284603656
IRAK4,-0.025278166976183528,0.013202314815112016,-0.023710744246361024,0.11711069620440859,-0.0012256575305045895,0.0020500685997323046,-0.025678105675333004,0.08125596672767875,-0.0014975243912636958,0.00902630301130672
GSTP1,0.06240285147773536,0.03244424144188759,-0.018042823354367958,0.13075183853486844,0.1559913754524773,0.010557353059173274,0.034232567334356194,0.06283624677560734,0.0516542610518937,0.06054124267960631
VCAM1,0.06806899756233657,-0.02366081865564958,-0.026432202068855045,0.07620993783693322,0.11165686104623235,0.012041815732146117,0.06908892127826705,0.03748383452421094,-0.044996839097775916,-0.00945019352474231
NXPH3,0.007808210185223737,0.05994170048975579,0.06122547511816567,0.15910210213943854,0.023151472863165587,-0.06472925977245071,-0.08173229996025781,0.009060576656068811,-0.026740650989632898,0.01409446501342891
MTMR4,-0.012561433715668154,0.07675505784432766,0.008916809659639988,0.06515526884395795,0.00028591660598193563,0.05543718338060176,-0.050358887014882066,-0.019603403733142306,-0.012303645063487873,0.0013265758134896424
LAMC2,,,0.025575463919624855,-0.02795012116644928,,-0.022552082162542307,0.02104298398052399,0.05909886441524556,0.02533117995290938,0.041506627936660705
IL10,-0.028113425154693967,0.020051008692366777,0.047252041159004866,,0.031432359092189735,0.04789408176570552,0.08820379564627313,0.06001248849031645,0.10504803653832669,-0.010517201095605088
SEMA4D,-0.011661232653363147,0.00422098564068892,-0.033215521507915895,0.006070001836832295,0.0027374554508543592,-0.03520835287678149,0.00935269956328071,0.003217869912543838,0.08013052450917448,-0.027820446076635426
TRH,,0.011433306877685132,0.006732494114145273,0.0021487101295390968,0.011455402015611361,-0.004572032921328122,,0.043351114339630244,0.023592992206701167,-0.01615749146354605
SEMA6D,0.045013382081098334,0.004656227158541148,0.007081990242425378,0.12437120595014814,0.11003617331514343,0.029981119239817115,-0.04523717971402386,0.038396875045461305,0.01765507476211755,0.016217229033285332
CEL,,-0.019584113892852296,,,,,-0.04577928754945369,-0.009775734160330942,0.010182978611438891,-0.033643995790197584
PDCD1LG2,-0.017944536050945255,-0.0023231174113795923,0.047103171288400594,0.05448619821654168,0.05372352640265236,0.023992709004740827,-0.0017727108937130175,0.10974658580887638,0.020800100965483268,-0.023066910578173474
SPINT1,0.061801465005360164,-0.0235141720337873,-0.003701551218112179,0.06494523672512915,0.08447333012663437,-0.017191084767106745,0.01090192084050703,0.02599889778149403,0.03188404204161186,-0.015286467011571346
CTHRC1,-0.0294440212977746,-0.020968021978041772,-0.00752560575883158,0.13730200959477012,0.05341688652065418,0.06504645246583532,-0.051563345326816314,0.06234457714247639,0.034890440114183706,0.0662325904793868
PODXL,0.03745243526106806,0.03010583563229121,-0.027238184437391635,0.10153683094257276,0.1286728899892808,0.022076925225189132,0.04347657047548449,0.026101804158977407,0.053262726072422516,0.059635831063222226
JAM3,0.054212176815201955,0.05653183362978373,-0.016305296131129805,0.0606270966948231,0.0792607360624099,-0.01253609252464008,-0.0007056506830622188,0.005819539818229188,0.01917958500136396,0.017626644071233488
TGFB2,-0.01725440532277762,0.10160371145755555,0.027588438736965332,0.05783920108537834,0.12823131466692872,0.02949464660549575,0.05944650427806153,0.052866248533656686,0.046709892737285624,0.03483289213291061
COL18A1,0.04533812455316837,0.04914656074500871,-0.0073032109765637935,0.12459821904273516,0.06931209049101258,0.035384978878131676,-0.005596440125183439,0.018701147652035677,-0.025853982086697185,0.04813710091476759
NODAL,-0.018904930488258417,,0.017641398185169743,0.07496007384189006,0.0892786694386713,,-0.029925134598931213,0.111718149796304,0.07104698681699757,-0.015198750458900172
INHBB,0.026617892048014558,-0.008864643755505757,-0.038535992355115206,-0.020321867794983947,0.09138405093942095,-0.033239575352141074,0.0007477460707058114,0.006011225170517368,-0.03559685134990665,-0.003316298194534165
LCN1,,,,,-0.02040957191747816,,,0.11510530565737459,-0.016893071826819338,
ARF4,-0.00718436795143705,-0.01769765168844454,0.006418270078574554,0.024588663869611244,0.033600700216324816,0.03154221344952999,0.13991567596478302,0.03256641973651025,0.03621480906973007,0.0008644299637573793
CXCL14,-0.001138609025621267,-0.04375641487167966,0.04366550528396273,-0.11819641638815251,-0.03831676509622199,-0.040113128673483045,-0.059566765392259906,-0.037382300392131376,0.043601821080407596,0.00819563028090969
LIF,-0.009914538763469392,-0.007418636059969399,0.07261647037478179,0.006340430856070914,0.07250462237076684,0.04439311434759578,0.022219020366099313,-0.06829972843441606,0.0569445232294212,0.00014518496319547824
IL17B,,-0.017846249426498286,,,0.056924609449557136,,-0.03333134743509546,0.013594842895383584,0.033162476962983946,-0.018908657869526998
MMP1,,0.039968498601860074,,,,,,-0.03798193830520286,-0.027844020063990574,-0.01369234595428024
MATN1,,0.09798035549624023,,0.11541628588146856,-0.02139804861112816,0.011908403745189417,0.06550707477782035,-0.034761374263910176,-0.0024518816758627975,-0.019487401874518882
ADAM28,0.04075169859001177,-0.007746418289670654,0.07242204234938876,0.031644731425167494,0.08383518968464972,0.003999407452320819,-0.024486715023095317,0.020629824431383642,0.05959175052429835,0.005440345719932775
TCN2,0.048855388398773056,-0.038443356558847834,-0.006184101962653421,0.028387561702312086,0.08408575315673535,-0.02768632832107415,-0.03577536293322049,0.005128778630876459,0.06416277651017199,0.020261841481720128
THPO,,,0.030642867705038497,-0.0339943601901595,0.03267295744980468,-0.02176217662181355,0.07901231143704218,,,0.02728409533636263
CUBN,0.0926141983330602,-0.02799212703732023,-0.0380477734805282,0.06300656374439936,0.1125592968301884,0.04266107866747936,-0.05817243349492061,0.004228164107451381,0.018757088977419182,0.04451946781328766
TIMP3,0.05433155289133695,-0.03446984382845686,0.09379547252016596,-0.001923670107815639,0.04587074971647921,-0.043229542638526276,0.0406988887240954,0.04485675860017507,0.0007530661835112802,0.04343635149884319
PIGF,0.03280505093579887,0.015105946260562723,-0.022494302135217012,0.1254831426769016,0.06740002157738456,0.006762152994977321,-0.023736221918328755,0.10928974915161406,0.010112946690681088,0.033785147650049155
CRH,-0.023725637913576073,,0.028388797459448903,-0.020145183355740004,-0.031384554631172644,-0.018585703886130765,,0.020642035701602775,0.07957674268550444,-0.002766665889761843
BDNF,0.010173126827295141,0.06843355701805343,-0.02938881354993438,-0.06587024802456598,-0.09849993906722702,0.04986680677743217,,0.06399617210729128,0.07560475785793865,0.028695460036569913
CCL5,0.044592211788315454,,0.0008350067956479463,0.021777465888239138,0.004232823811866003,0.00899282530797358,-0.020429589544325392,-0.013888859205620429,0.025062397655303183,-0.03445366130476329
GAD1,0.022054562112237525,0.025406567458082164,0.0020229335984021306,-0.08627126290954211,-0.05789259829637773,0.005822226054863068,-0.03836038330158954,-0.02643729753909252,0.034883326940035105,0.009788741769532722
COL14A1,0.04691820266075879,0.02328015445579778,0.020395246201273275,-0.031186251335372624,0.05893499982028638,0.03529606365043974,-0.03134599804682536,0.01561561963887576,0.0043251128777635345,0.0019098678025345403
HLA-A,0.021129694819214173,0.07294101194663333,0.031902575442148154,-0.013338160576766829,0.08315040871866751,-0.012609200260151587,-0.00936930837396339,-0.051773692351399545,-0.030796053437413394,0.0352308932673184
CD5L,0.09813041864703549,,,,,,,,,
FGF18,,-0.017846229497384132,-0.018632325984322278,-0.0279501170949536,,0.009103762299064335,,-0.02842149471786125,0.06675285574225844,0.00834215565668055
ADM,-0.010758292106979409,-0.004209276217658961,0.026382674038738556,0.06769184764227638,0.12048019967593888,0.02559759331139979,-0.002018040032998191,-0.03239607780476211,-0.09523652837841372,-0.011631204821660551
GNAI2,-0.01798770856887233,0.017871292737387134,-0.015987611691412336,0.06728173775135154,0.10955526281964678,0.03730627154870319,-0.00018256294330648755,-0.07658918093431889,-0.05292853359638767,0.017912246496017227
HDC,,,,,-0.0030127944955159677,,-0.04156674642196749,,,
COL11A1,0.03555233685337541,0.010704667110647863,0.04083791592492998,0.2006171427864719,-0.03710631971475341,-0.014825861592407346,,0.06508514974962437,-6.46535422936912e-05,-0.014980923136018237
NUCB2,-0.04578859037697015,-0.005480163492827302,0.024093500424835757,-0.012551330573094783,0.05409871315321168,-0.014827480279231503,0.009462129370743363,-0.01136093493412455,-0.01385818664429478,0.03090122443236808
CXCL1,-0.02545193553431392,-0.017585015867321526,0.05656764988960134,,0.019726361567554713,-0.006137745482105323,0.016594100497000913,0.03649576651845593,-0.0454224957567328,-0.03905772037224444
VCAN,0.05720543027257942,-0.0025656334026828496,-0.03199883602475746,0.16704409169965434,0.0434149221796663,0.031897311416939855,-0.006020832191632752,0.005162701221839433,-0.037744562632816815,0.004648429413609259
MMP7,,,0.027258217004829152,0.09896564357983503,-0.014897304334037144,-0.01791428167717673,,0.04357498249662135,-0.018027365928635564,-0.051653305462925
PTPN6,0.006286344504026449,0.02151804318562795,-0.0021407932029003257,0.09029959497086358,0.05679107740952257,9.902785117609365e-05,-0.008418335554925289,-0.023263319071144713,0.018629913484354874,0.07387102382307593
PTGS2,-0.022714517353125466,-0.02013624111153231,0.039038703857449564,0.009206426754895896,-0.07639942157918664,-0.017315179786603876,0.0006315224702883094,-0.005492421628406285,-0.060796396415531195,0.03619952628790967
XCL1,,,-0.020272637490229273,,,-0.001292866845090588,,,,
