,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,0.03213569905805401,,,,,,,,,,,,-0.03472691604682759,,,-0.018649231541479374,,
BMP1,-0.010557842949874087,-0.00585997108160167,0.004074407699120856,-0.10974501494809921,0.012173149914609455,0.0794182072417498,0.08831939361932159,0.13904853206609658,0.0439089907906066,-0.04319649232304735,0.11280714697128999,-0.10345650427273717,0.022539907597492893,-0.040960201391065446,-0.10376017049075564,-0.03258359160658382,0.04665777785560928,-0.008110599586416018,0.029777597013870557,-0.01598144299460461,0.021735210632091682,-0.039683343994396006,0.021970158446691788,-0.029440324512607394,-0.04775708962335555
NDP,-0.24316703814719018,-0.05539869287098812,-0.020994676706691594,-0.07782866514940237,-0.056145602039221226,-0.13735346399126758,0.06677639449224546,0.008172485276724888,-0.07738703844992417,-0.06454957704349655,-0.05410622148492884,-0.08292346052266915,-0.049000899110336685,0.032372524569016105,-0.023493072262428374,0.08952699212798926,0.061878549374642426,0.1319894822533942,0.09557928053589115,-0.03695492148346862,-0.059411098897072884,0.037647726165094084,-0.05346455598403512,0.0328549590238594,0.14240083125904393
TNFSF18,-0.0361782126320183,-0.024153793248098205,-0.003364821747746151,,,,0.010999443320789521,-0.0022511916532117495,-0.018502059013282265,,,,,-0.01721758686219671,,0.009122066232091648,,,,0.0736653371252219,,0.03473976534740928,0.0008083074057643299,0.014747756906597244,
IL36G,,,,,,,,,,,,,0.04353325614430633,,,,,,,,,,,,
RTN4,0.09524762134385091,-0.03785238084216076,0.02837425424537935,-0.040568828902379235,-0.03525382525412468,-0.0409224389129513,-0.13314080608908455,-0.16760700958168043,-0.09986756294318863,0.08930103366031386,0.0977739078752214,0.05866886869575275,-0.009210637968497663,-0.09357657035603367,0.054608846552319186,0.02614931659180015,-0.09670974153915604,-0.06792172948521831,-0.15869017311368627,0.03928940336596907,0.13676926287250418,-0.12771789354478139,-0.018814731988276927,-0.02953833761699754,0.009634469151309909
HEBP1,-0.0030304096970556436,0.06118798647865564,0.017096751216993392,0.11051430293284545,0.012471923616031664,0.008862636642676797,0.07619727026591705,0.04758851092214304,-0.02489354257716116,0.001447906241552485,-0.03826121958584944,0.10836003315060554,0.043033964429337386,-0.02012691177636142,-0.03320811984566534,-0.08977608553858414,0.013474216721275623,0.07161230220609845,0.0879050757571676,0.019536625071943613,-0.0168887738285149,0.10060958581514538,0.04711487295379087,0.03286026977681267,-0.017815630726161165
WNT7B,-0.03931366081697393,0.03742277549228737,0.04682726067725504,-0.040415452512737655,0.011845469863930752,-0.004218337264514944,-0.012356804740354582,0.03575522366354218,0.07195089932812064,0.09356574003779844,,-0.011490689345173562,0.048996888896671725,-0.039098455337193215,0.05398241309122687,,0.10271202048390966,0.0025989668886297387,0.007152221875480449,0.1410603935095292,0.023834822900684165,-0.07093169962360184,0.10012330673813029,0.09978241128951174,0.06320429954128723
PTMA,0.21163974102300398,0.03475818309417794,-0.02872830503189954,-0.14181391462887039,0.03270415917966064,0.0035826330351940556,0.22202708174660768,-0.1409916576079976,0.050712519785039045,0.035445936800267364,-0.08163804597243945,-0.11618926878931057,0.0057546247831643214,-0.052754242020664005,-0.07518545812031574,-0.05259292667753626,-0.08771288109516455,-0.07536317267437989,-0.0210506310590507,-0.012441800240715511,0.032851544576088416,0.10469637741522037,0.04498204378233764,0.050312779305184546,-3.427375040646456e-05
FASLG,,,,,,,,,,,,,,,,,,,,,,,-0.045099437138071484,,
CEACAM1,,0.009977641886562244,-0.03217759142709106,,0.021828869779045093,0.007411216584260441,,0.03459388471392951,0.005655738870865126,,,,,,0.009026473275110357,-0.049889708678335275,0.0034762750657329022,-0.04216476506161713,-0.06944582821754497,-0.04078731439804711,0.01680177467459461,,-0.03373487576960236,,
PDAP1,-0.0411834043969732,-0.059919771085494754,0.021741689119612457,0.09834617722470058,-0.05685870812901311,0.05817090497789399,0.11624714945635657,0.1442210436031225,-0.057483630486840555,-0.04648771708613992,-0.04270663040239654,-0.1613148882252628,0.0354189912673433,-0.020917007662722167,-0.04854485742556056,-0.06138043537739328,0.004808651900547022,-0.09386245241888541,-0.10882257111142939,0.008732456860822134,0.06619233697454388,-0.02413810928713399,0.11304628659225753,-0.040187569246679426,0.031959426352996465
QDPR,-0.03742598487182305,-0.015412508072414672,0.014074577806699684,-0.0613294245130224,-0.01225555553048132,-0.19833705559588927,-0.06788466155899699,-0.19589199502964802,-0.14295217198830107,0.03756903127165913,-0.07593885283677819,-0.10945381352641997,-0.016137165096821976,0.04165667060224217,-0.058634603685524034,-0.03244098349062772,-0.1380643448426236,0.0356532454813305,0.16192972336453532,0.009794009270061348,-0.017838665204081224,0.06663272751056992,0.030836022882146312,-0.0758748231132177,0.04248412491272216
POMC,0.016121564486182953,-0.03758192302087396,-0.03409564002448697,,-0.0005033920949932218,-0.0384506261095727,-0.026900273662723326,0.051914864307132436,-0.005701406991920336,-0.006690821735148756,0.012673532351185244,-0.06170604639951878,0.009686659783579243,0.014006670664763835,0.038025638050648715,0.10913716994928024,-0.022160087164862733,0.05066744385248353,0.08074423537972465,0.021481714917264687,0.008846809623607354,,0.10194501301897303,0.055865196234358865,-0.025437576844360748
CCL18,0.02019729158474252,0.055524312966646325,,,,,,,,,-0.04566945170985437,-0.07236078148759056,,,0.03049006079214393,,0.07564447544057157,0.03181657453291951,0.08465365644848885,,-0.08348322657296564,,,,
CCL17,,,,,0.006293309016681805,,,,-0.013270405378051402,0.03343743009108881,,,0.040282150402366185,,,,,-0.005839868388112078,0.005209509010734709,0.049512823510930164,,,-0.01932927003909145,,
VEGFD,0.02002718027020459,-0.0479649198095691,0.03058309200899175,,0.0839382724071875,-0.04708128118016301,,0.08965093630632855,-0.04686100529794795,0.07392430362410166,-0.02303741162029866,-0.041683564675516385,-0.027668569264498295,,-0.003880986203909682,0.1236533963104421,,,0.03157252819294005,0.015300994684558642,,,,,
TNFSF13,,0.017763978022997236,,,-0.0016318722516657411,,-0.007167424042696464,,,,,,,,,,,0.03772586080696889,0.009916457527827303,0.013289745849493858,-0.010139462922152056,,0.010450272970222637,-0.025355265428020305,
WNT5A,0.06478398860779963,-0.02600843587483388,0.009279867973012102,-0.1511710108684366,0.004755312386978167,-0.12007967442391129,0.12274860101849293,0.15783639821131362,-0.06544664596679357,-0.04759047472126608,-0.013470735781352836,-0.016561845180384324,-0.06414705872807844,-0.017630162120065056,0.0019795200726094708,-0.11220465440994898,0.029563348899191568,0.015918331347429707,0.10281806620986975,0.003911387390660955,0.033235796759013496,0.07320968416772035,0.07507950828386163,0.08259995699371742,-0.041550120586005726
CXCL8,0.20322346940319744,0.09451139751856528,-0.04315401899478887,0.23516824788415752,0.1297631579780667,0.39745835251546713,0.0797614027459833,0.10762179732763574,0.1691652817736079,-0.017272514124743274,-0.02785294868593532,0.08814211644632278,0.18105319132787642,,0.10364633093147664,-0.023741026564832114,0.1924609070114286,0.03367341926484588,-0.12952348563657887,0.021386585016662834,-0.1324288470385402,-0.018481044348277256,0.10882284127571187,0.15038466563317904,-0.06938958163914381
GRN,0.009624998442801578,0.03508832253263747,0.02748927768480422,-0.15181813246716805,-0.01003248832757275,0.0686118247404095,0.04871815912517988,0.0827261914440696,-0.11131081926754864,0.03624830943942759,-0.06871990742766725,-0.1369182328704469,0.031144714834934462,-0.13821116739482858,-0.021397712036954415,-0.12863657017041175,-0.03667674804083994,-0.008080788380914732,-0.09641933865538396,0.060914687110763185,-0.04660580094367002,0.06047248177629401,-0.0306201366003307,-0.09954563284720702,0.04479463395060251
