,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916inf
MMP7,,-0.16925118418064297,,,-0.0274269865863775,,0.09458986356302022,-0.04274670366582476,0.06067652697600941,-0.03715837025885797,-0.034300955348518763,-0.0344837309109314,,,-0.39252309486780923,-0.37637271532907923,,-0.18010444213454668,,
PTPN6,0.046954544234955375,-0.00954133418057529,-0.05542405530950031,0.16984556930555325,0.031668501199643824,0.061152197668350554,0.18118310535705812,0.14597757438962003,0.005548521821267621,-0.0871060741165211,-0.049561820117382444,0.017867045216871585,0.117970124165964,0.05902434125528998,0.06281682469566033,0.08582892188089622,-0.02270798041670288,-0.017683655768493352,-0.0006445420174326119,0.11867466899190406
PTGS2,-0.01205781439182688,-0.148221153617942,-0.020711528670021625,-0.32001023146801166,-0.044456762582224814,-0.38088735123969064,-0.010002981603085418,-0.12306323033063647,0.0014178209070865736,-0.039770588805917016,0.04196582448166988,0.07560023771798842,-0.026268574750405765,-0.06338717804064213,-0.3764933399569431,-0.4738887792097557,-0.05910892043221766,-0.17155241863388626,0.006956302210702653,-0.024852510646116044
XCL1,-0.04885620575491467,-0.013762397807885844,,,0.009209772260947416,-0.01869224122464927,,,-0.032069639336709574,-0.037368240047708064,,,,,,,,,,
CD58,0.06456082609606635,0.06783612113323091,-0.03267062239834031,0.1301084019803606,0.08323964844534819,-0.011966618528172062,0.23500800511758013,0.2676050458588567,-0.04314840349845903,0.01883788526073627,-0.12777031613481518,-0.16117843143684552,-0.016165098409834155,0.017289481817650394,0.07670015279152814,0.11009779156760598,0.006471641173954118,-0.032829019498480744,0.01093479027718748,-0.04239673538381759
TNFSF14,0.052216540774427174,-0.01905604997890085,-0.011494134403287557,-0.026154676135900983,0.027630909125572055,-0.13898911760810412,,0.01989424379748896,0.00816305771846181,-0.021199744474779583,,0.15080072479642354,,0.022208416024609094,-0.07131742667427095,-0.014881566199102452,0.06417974621748714,-0.03845933059336596,-0.03424009593920003,0.026799460932464814
CNTN4,,0.018057240980052063,-0.05425064754415646,0.03309605191431232,0.008537185005904276,-0.0076863967460687405,-0.19718293739946727,-0.0752935837028202,0.1025941518643193,0.10687791613173285,0.0944085792400823,0.11645443646568869,,0.01177797251713705,0.18431981380804074,0.18226363812438118,-0.02979990152955827,-0.0704777361935571,0.037367829652933934,-0.06417898620175543
NTF4,,,,,0.03553958082097941,,,,,,,,,,,,,,,
INSL3,,0.008945214331171618,,,0.009108801909555661,,,,-0.007223505678568027,,,,,,0.09587462651032662,0.07566886643484314,,-0.016089838528636213,,
BTLA,,,,,-0.002457022727660068,0.01740243596380961,,,,,,,,0.09579305508277719,,,,,,
MFNG,0.006975253827191658,0.1385618387168667,0.05787478813549685,0.189310727223196,-0.0018725500837802336,0.14808954531175128,0.4125171723302634,0.1759214161554616,-0.005619628617340775,-0.008896674925200779,0.02517183509438189,0.07659309615266895,0.18117360821813638,0.06571961872572604,0.20558434857022773,0.23186021807932441,0.00853681822344541,0.02247032148977798,0.012389910170736724,-0.01448133020129703
ICAM1,0.00934332527802011,-0.12615940639104675,-0.08766659032527974,-0.2961891987312302,-0.02218939484722422,-0.3520280028782705,0.17876956507216898,0.17872614091932507,-0.030229809618237454,-0.002314669889960238,-0.033356648999552166,-0.08230404106671944,0.1564215195273792,-0.022784426818803934,-0.2480603060779398,-0.2927439517360387,0.08651164060009614,-0.045384179745020084,0.022577547944630214,-0.006128091719561517
PROS1,-0.00679590651493955,-0.05385544448011207,-0.008616660962397457,-0.01598420507756338,-0.011695817672048497,-0.33911321109581,0.3726842250944357,0.21035711511870864,-0.13687727492309443,-0.0016348039217587173,0.01643692180928507,0.0054418245746584975,-0.05470870098318956,0.02837847613055526,-0.1528695670969619,-0.22915860808055238,0.00954668914032417,-0.27413605971951693,-0.06939625513235616,-0.04580274454330971
CLCF1,0.04605043642402885,-0.04816378970717845,-0.043330849851054315,-0.08760170516132224,0.01860843260142592,-0.3986061760155101,0.15738185272282212,0.07254647041985884,-0.06993389117784435,-0.011247057012525676,-0.05416659138311987,-0.00688398658540224,0.022119709675156456,-0.04802243048934069,-0.08332955479899219,-0.052239961006089686,-0.02632200502160622,-0.0032896912712589476,0.16770984249439858,
PSAP,-0.014701986271355614,-0.18989539431772892,-0.2851183950312981,0.14443333673930242,0.011913923974313767,-0.35224787910684524,-0.5481181421710011,-0.1218768170096704,0.2296313461122042,-0.013589112590064522,0.23235087357185694,-0.03618181513436312,0.0215412055132599,-0.19441059263933888,-0.3917865416039479,-0.41268323569186993,0.0008702103129902216,-0.22935457798167708,-0.03006288688470448,0.0038972069438892787
EFEMP1,0.03429307179703162,-0.26200248360393436,-0.14166748010647462,-0.13435854902925107,0.06823535273506032,-0.3527872242793731,0.28875337408319557,0.13070610660269402,0.1479865679496912,-0.06200296496485478,-0.12351482321456672,0.014606718592618096,0.08581124867502256,-0.01617793058100789,-0.10950456205939747,-0.0514598394729519,0.029885299312228657,-0.23622453640371224,0.03513944026711719,0.1054393753010183
C1QTNF1,0.001268698833227266,-0.07853428239869797,-0.13828355868671752,-0.20497948775928945,0.0012468360690569451,-0.04159903019714675,0.1216007007512402,0.18433789617577445,-0.09230965406400349,0.08705424790927709,-0.0879721680912376,-0.019378632287641657,-0.06297723876079954,-0.0444769251547559,-0.42752320241849856,-0.4469603707465995,0.09942572587388791,-0.09213113240151181,0.09935999175125185,0.06680294546900359
ALB,0.0973679819818171,-0.030392806946437024,-0.017233231532482785,,0.04136346457648501,-0.06025601056538873,0.10147287133676623,-0.01295044251960275,0.005906069674198136,0.0024464628082990197,-0.04093838680618598,-0.05303612991125172,-0.03358569878549546,-0.0018757664766104883,0.02572497681400537,-0.0001799787730775151,0.01968899620522476,0.013601764004596173,-0.05421242481140025,0.0007342119906844852
CCL13,,,,,,,,,,,,,,,-0.10764750995173115,,,-0.018083919626817158,,
EFNA3,-0.009618001000386527,-0.036519084697533656,0.0680223241573914,-0.08386128663331355,-0.023177594952638055,-0.12620030292369325,-0.26189775141362814,-0.10098075726890834,0.03823135605207439,0.061831021246124565,-0.06714843551859055,0.03798094506753702,-0.06281679387391766,0.030258293170095825,0.10700772702019572,0.0724834745993539,-0.01689022187140518,0.017023910081302968,-0.003467875973801366,-0.14418696543093756
DRAXIN,0.019252594603001556,0.03013368958416561,-0.01903990383967671,-0.23232601974809536,-0.008340734678391665,-0.06416643399727352,0.34688253115347173,0.27254975592711644,-0.09765081609398327,-0.05086909900596265,-0.0625985685977234,0.004584227224694441,0.03384286016869916,0.0842478245675163,-0.29787841244982033,-0.27941416362287685,0.04023858323065932,-0.019596288552032454,-0.0712420170169472,0.06414934466358074
RAET1L,,-0.004104141367628953,,,,,,,,,,,,,,0.08765451452571077,,-0.09000320152241562,,
NPTX2,0.0888719252257265,-9.102787838384977e-05,-0.012988567958251712,0.1955630397943134,-0.0041978988506348,0.055029664193885754,-0.5590179302922953,-0.20889930473073284,0.1500800696060276,-0.03194331901835142,-0.04484491428592102,-0.08332858844633972,,0.05926531459582797,-0.037611247218608666,0.04231626713288936,-0.003117260795491919,-0.17636420236083641,-0.02216158347573764,-0.09983727642429442
FGF11,0.0827688557804218,-0.08059202813028551,0.06094111588350348,-0.1955171243172488,-0.02450975445842004,-0.0434999461559962,0.37100470707548755,0.26307410926532215,-0.03757675232885299,0.09433248420690721,-0.10136498410848872,0.026132565665313228,-0.009476052481221929,0.059002465674064926,-0.15351095291134356,-0.15322879715203855,0.07777942147376317,-0.05680625702813887,0.038097971933320034,-0.04486651280633471
CD59,-0.0026416330382766032,0.08927065786632431,-0.13632373494321184,0.12551735610439388,-0.0162949706984747,-0.1881486872997195,-0.33183198121967233,-0.07811397504506766,0.11891455153319275,-0.08026110765450852,0.1828024748747776,-0.022519184475699592,-0.029510987117927642,0.04338603540566408,-0.12747313666446258,-0.18674690215632758,0.011202980580492029,-0.21892912379688614,-0.08349438275437819,-0.1340959765331012
COL9A2,0.09261284418697127,0.23291808572967182,-0.027141363155655827,0.26876393239435675,0.0065491662705464155,0.46364851763067566,0.3352583233320597,0.0432421661352503,0.10163696298769438,-0.010186278867096612,-0.07349419122232881,-0.02937188057382654,0.08425323136477406,-0.09024321864874339,0.4803124311577581,0.5287542177248503,0.009254377273207446,0.2651945204809189,0.037801273363402846,0.10624161823499188
DLL3,0.15603941441182845,0.5802487975283875,0.2260476635603085,0.3869539325883261,-0.002042618926272507,0.120810540472296,0.4970953221745271,0.12708184885741913,0.20491304617811676,0.04245463371040526,-0.00725378187019503,-0.06021364522550078,0.04679159244412492,0.2017538614822395,0.6419879686150672,0.6605957309270357,-0.010541480389018467,0.32379200952158305,-0.06869945595208549,0.0948338737694584
FGF5,,,,,,,,-0.01971734702703835,,0.027337364924866197,,,,,,,,,,
LIN7C,0.02758574785594645,-0.023048448793946828,-0.03218192052802682,0.18817506999421285,0.03120707888142893,0.02982275858402266,0.07273329245272399,0.13995818345802824,0.02559994749941113,0.08346320747306718,0.002266929276571623,0.021550977389359325,0.009791497078126444,0.09625369343067522,0.2361633939284364,0.15065403221898602,-0.031796239878422665,0.02246252939804737,0.009570983749575827,0.0979318690795545
GDF7,0.02329197934256511,0.07215801463117945,-0.005898033984902049,,0.0032130890954163724,,0.15145149812561068,0.09420834517314114,0.08366983626535773,0.09533230382372786,,,,0.07225027268374494,,0.07446543956104335,0.04323032207092445,0.03623839537985288,,
PSPN,0.07599495171498548,0.005613921562700548,-0.05015831078025063,0.04042140727865853,-0.023072482380695817,0.06232924773732495,0.08234168454819987,0.05739076142473216,0.00781715856193559,-0.0440497398590625,0.07008910127005603,-0.07002367759239536,0.06904106405638055,0.027773777364027596,0.03417995835198647,0.09884349810153174,-0.008134224347294383,-0.009591461635366942,0.04499514219467581,-0.0332191977093281
ANGPT1,0.043519742540650184,-0.052677114559374315,-0.040430424533125696,0.08775925389455522,0.04544479815978051,0.03411826997069498,0.017797661279440553,0.16234220568008836,0.13811316697380835,-0.04731681671361114,-0.024611253677896586,0.02133404252569783,-0.052247309924482725,0.028218306510364808,-0.025358260512163076,0.018175818445162358,-0.004518277332295083,-0.055247118759050855,0.013972156704632959,-0.012891788267994217
PNOC,-0.03855874635755582,0.07493005876363718,0.05806906227425302,0.2176988910428449,0.009563332390358427,0.0776924551540482,-0.3406105528669462,-0.15256575455721172,0.14550324577862878,0.06236670861421182,0.08641721948427569,,,,,-0.021533077582498547,,-0.022626728462980368,0.0363240413320814,-0.068357004086219
L1CAM,0.09571475401630526,0.030466220572435376,0.14721355261552047,0.03585085009116609,0.03212235617029587,-0.17918040396311696,-0.1622215743612481,-0.124362136791998,0.06181076328098208,0.0958455658964767,0.26527013895297996,0.0853800001175069,0.1419389936367537,0.011740903676402948,-0.27513304853915543,-0.26063247891458197,-0.0051756115052387685,-0.01618596883274966,0.0012770071262685734,-0.0578706950340397
APOA1,0.018380058353616658,0.07785625294821577,0.026447278389253398,0.10023051774197103,-0.002885191624558388,0.0007334062759576209,0.1325751053164379,0.06499315709110455,0.03488425289976776,-0.03138299349316889,-0.0625291439643875,-0.04631177644675166,-0.03996124245697835,0.051903125818135,-0.02562098977348516,0.09200816537456978,-0.009452800926164235,0.0028471804683720655,,0.06399819000299284
PSEN1,0.06511244545630988,0.05055477950684967,-0.07753130039685688,-0.0307991015895546,0.0006723621296759252,0.027999091044232097,0.17037279004769432,0.009509874586965731,0.01946812889330074,-0.06178537347148485,-0.1358073895175539,0.028162805024131692,-0.05117588656960129,0.017554071577349582,-0.008602639472297287,0.04584319646911503,0.02461954507421645,0.020378454241728492,-0.051139247874625114,0.15076319384144624
CALM2,0.058572652106994916,0.19476660364197365,-0.141737383120378,0.2887015438816677,0.0024682318062606906,0.30734773479552735,-0.5586352777686119,-0.3087486502536719,0.16601033250978314,0.07918656217613075,0.22056458814941465,0.0485952077017264,0.11720783748212495,-0.06413765509249401,0.38294409619954073,0.4036388864159026,0.001747303224216597,0.02888361502950972,0.02709557071758945,-0.010041769835641258
CLEC2B,0.011476003991071595,-0.1751782977801378,0.04594635688409805,-0.4406664821361451,0.02595097135678042,-0.26604964244760576,0.07773595001611067,0.21676084601277537,-0.006978745938511822,-0.04390436522666844,-0.013503136688043186,0.006259900023514773,-0.03463062069230161,-0.03853522522948649,-0.09040921548161156,-0.22186636975900204,-0.02541175868749044,-0.03828004971642692,0.16326229816884535,0.03501115094324738
NTNG1,-0.018461466218150015,0.13275659410412452,-0.05859729602711233,,-0.0019916542789212765,5.335293279673429e-05,0.04054047532885497,0.050585572237296636,0.0172715121954401,0.08494157368836766,0.09748402000653528,0.07351370327347279,-0.04774497976091364,-0.013314362169795747,0.1359007617834785,0.3813035311018575,-0.017600874971122706,0.08758066849055325,-0.049245592524251015,-0.08116882153791931
LRIG1,-0.08008997871736649,0.20668774085011438,0.14705025848124198,0.3261696820316785,-0.014194812457185912,0.568284120101244,0.09946416399720824,0.1285083462441995,-0.06002678429137627,-0.05623594102200873,-0.11123405613378881,0.010882092435843871,0.11701931761959493,0.04260031136104599,0.5160493112255587,0.5114958992896045,0.0018251162867512513,0.11731933434711012,-0.03944506807479971,0.15532662703801162
CPAMD8,0.037792704945532295,-0.029373893339974214,,,-0.011841450265529265,-0.030953609419005126,-0.013763023819414215,0.030674562795345372,-0.028308008951773496,0.06509929028108753,0.06514783498371356,-0.023396368184418516,0.06909336341306044,0.08980851312903136,,0.009156647918761956,-0.0740012783564706,,0.09358207435873367,0.09506528081877605
GHRL,-0.09836255852049258,-0.007846895061130852,0.003757692382990533,,0.028352699147261143,0.12397350295090571,-0.01821749394135608,0.03980804218448882,-0.04591937813778615,0.005918487337435343,-0.02832379132020498,0.04688766044655414,0.016902946435385265,0.0672459708031113,,,-0.01410220424962073,0.0730437762394684,,
NPY,0.011494504348344278,0.06737606403238768,0.05233039839586258,0.1477250063709628,0.03394488978146539,0.1962621414091682,-0.3721387536030128,-0.05585076253922432,0.047119304963039885,-0.08123970337019966,0.06522115783160648,0.016436322995322664,,0.04610899900428501,-0.33100473676089986,-0.2541388085330976,-0.0328213854968829,-0.014380746457876932,-0.09179766945330743,0.08307806453779415
MMP2,-0.029153327798553737,0.3215624232696996,0.08331416475393683,0.5169431941725511,-0.02510232320091763,0.11926390459715981,0.41456214423843324,0.2631141912529144,0.05981935959772231,0.05451461798209797,-0.19161271766677626,-0.11832672040820252,0.07431063168230097,0.11192463576523633,0.10037913191863658,0.1650540495683986,0.048977750627773854,0.13428585597792456,0.05020966947072227,0.02761129748953067
LHB,,,,,-0.03232959892415941,,,,,,,,,,,,,,,
PPY,,-0.024347868810854895,,,-0.017257019192921847,,,,-0.0020492290938901956,,,,,,-0.2453754424472702,-0.3016266894886829,,-0.06768417996743907,,
ALKAL2,-0.02260946894078623,0.05449315167152732,0.054028890557597464,,-0.031859900277309144,,-0.006270405061903996,0.07554640082679637,-0.010351307373492127,0.03725688990588981,-0.06791596179949891,0.11372435907909664,,0.05451970454030788,0.018187505481908974,0.10226478534476754,0.10814692640925025,0.03157130416326118,,-0.0056940941464871655
CSF1,0.022572059497598725,-0.09456364978499414,0.045099718551317614,0.03616914867554184,-0.007210953241690682,-0.09525721876935733,0.3283972878723755,0.18810943253275006,-0.008482125473974627,-0.08202149415136264,-0.11273328581446158,0.0024313241935772657,0.07045942612371023,0.06528648131587907,-0.17081404137014194,-0.23209751926773214,-0.039447403289395694,-0.07345112414388481,0.03270683392631454,0.015912850021645986
SEMA4C,0.0997540502024852,0.0824800934697035,0.031670667390752194,0.16698946629221237,0.009970105784089639,0.050273521961825,0.2673563901757918,0.07899861410260325,0.0095275985872265,-0.021208949111330352,-0.07656932793940177,-0.045154683127477224,0.13656679625422483,0.005217132092668608,0.12095175133396004,0.1324283123545402,0.06355068631063165,-0.026582828755365946,-0.02430529503409658,0.01425059415167032
ICAM2,0.07272056417263809,0.09013262710501926,-0.017817338352481043,0.1636518252544555,0.02476971391027451,0.06153009248548025,0.10210166844811994,0.22370879478454497,0.003557279449293225,0.04112469491400329,0.016371583521612332,0.11539356299980741,-0.008322302047395626,0.02454404658291789,0.26391126345562027,0.20336865808604224,0.055580298511540636,0.030381044058070832,0.21389260592616902,0.024663878543766678
SYTL3,0.0327011913802484,-0.1164570860923871,-0.0668483511615603,-0.14393967847982003,0.005280634029724106,-0.07183019519504202,0.09359989727441159,0.08766490930282711,0.0006941984451618012,-0.02227650929355795,-0.049861259489086075,-0.029171680819358947,-0.003806053084867251,0.01659009452953037,-0.07650269307713879,-0.009559804530461654,-0.04390372029141507,-0.041932622882712246,0.0012006386196362995,
IL1A,-0.06336587553967138,-0.02496858036677734,0.04764330771383392,-0.25042691998722216,-0.007080732166892313,-0.04394786541094346,-0.03327896556429058,0.10364139265048597,-0.07283638742603814,-0.05951262425990235,-0.04265416262280213,0.027059911770757752,0.09169732386470192,0.02692562693843794,-0.11487252002481528,-0.12259699950651777,0.04828847193862589,0.00489666273798472,0.02655121681994236,0.07674006680166584
HLA-G,,-0.06725721218693566,,,0.019651948326760184,,-0.05010821398717596,,,,,,-0.039506142562740036,,-0.11909647012686501,0.02856042559925196,,-0.03856703278488917,,
PGF,-0.013022537527810102,0.07672118734368819,0.02163673291414892,-0.19581330299718672,-0.004567820719284544,0.03432511303922634,0.2975193690230209,0.22844869016933808,-0.009463540136605247,0.13871503985634642,-0.07544723341877631,-0.03565933643724135,-0.02989112246160866,0.08712510525606558,0.20610432310082796,0.2284372456629585,-0.06840724964052106,-0.06556438001364215,-0.012635950674874635,0.02918915088963075
LGALS8,0.03297593778559284,0.02009360572594549,0.008532513576631389,0.08150749734219499,0.008248441954963817,-0.03645353618925258,0.0640112778290539,0.08529122839580097,0.05440898798167367,0.09915428275015536,0.017244185944681318,0.056824328923680716,0.10500691351483885,0.007620827124788002,-0.033028627786982304,-0.04206332568403002,-0.04477897664480988,0.0032742955090915454,0.050568636759908296,0.04053112297109763
DKK3,-0.05065685284191842,0.13589209297391994,-0.13681261774172615,0.19846976301423627,0.005905309123273624,0.25580395030401276,-0.6891963021838148,-0.16843294683123547,0.11672206253506982,0.03067670156044681,0.235223887920517,0.10993129512885906,-0.0002804617547259644,-0.02240594936612397,0.23791422058330008,0.2669250738471391,-0.04880089684822634,-0.09321749276339988,0.03511807298451938,-0.06156503341180303
COL16A1,0.04353230583669085,0.20693700727333383,0.0505302528228098,0.5025609868161742,-0.010725335890995013,0.42807428450503915,0.14943953863855422,0.019855872933713412,-0.00859969908319304,0.0075993249279716285,-0.1832042044064753,-0.022347998858850446,-0.030771023425972554,0.04000918655218733,0.012018712178884864,0.10679741884333123,0.07293369566527526,0.06548154869456023,0.025523071240121566,0.021836009566426156
TPH1,0.000186611148886505,-0.005914047606026222,,0.060958256833150835,-0.03092788905216968,0.007623457133271271,0.030171260596764386,0.046341975235856654,-0.07631305492288719,,-0.02670784677698012,,-0.054401977828546465,,0.020998605028153,0.004610359825929054,0.03708403129601794,-0.021137211935339628,,0.04854586014328388
TNC,-0.0055964817693381725,-0.18210575992364542,-0.08535716007804674,-0.25092935977883907,0.007365912327514057,-0.4961538353899211,0.5846789184605269,0.25802399139465954,-0.21603246764412457,-0.049630613411050684,-0.2166900924476781,-0.029480436111354515,0.17574068358367592,-0.02232932093207597,-0.46594637610392375,-0.4225530631452373,0.03479138358892749,-0.21153453582347195,0.038395230465537125,0.09312340489624076
TNFSF9,0.014982834075527186,0.01313800872479238,0.03437584389511723,0.10734019780628372,-0.006092715955462218,-0.02216247669029309,-0.012962431378938296,-0.10372557251798357,-0.002720678849400825,0.03394246493446029,0.07188206071363894,,-0.01668448114698206,-0.06724800837582447,0.10650304269551537,-0.07477088758215582,0.043096836652754315,0.042991756453927464,-0.0026941091151802083,0.012409495243583545
C4A,,,-0.001311461026810767,,0.027288612319042272,,,,-0.004232025769834059,-0.043007070835343726,-0.02347721189220489,,,,-0.040130335126635816,,-0.030966353937162752,-0.06386905183403696,0.034935252409872615,
CNTN2,0.1509107646650062,0.13034596302603,-0.06956860697554752,0.3106759240042433,0.03674371765295164,0.2516672764741081,0.2691064929832932,-0.10642795242465924,0.0034554192330350105,-0.08265179406837372,-0.004573142518301775,0.03761088415728805,0.023255200349478675,-0.004625935857146216,0.37805134667735196,0.4372981652580761,0.05115450718830318,0.13115226872899347,0.07510627331771841,0.04352035717154971
F7,,-0.055055369136442794,,,,,-0.04634072890946331,0.014366709367596564,,,,,,,0.07923613547215931,,,0.005996669017205227,,
LUM,0.07373605721158531,0.09476728812141373,-0.045705183167730416,0.03807403394189005,0.002326088759015333,0.013954252236754637,0.08694283509488566,0.26982755302250394,-0.02942870178953471,-0.0328824877285584,-0.03858629233773789,0.0976642539710502,0.017211143547951793,-0.019927655550591138,0.1579180323266085,0.1436583987521187,-0.019333015634687915,-0.13638071768690274,0.2679728376223741,
IZUMO1,-0.022269881191986272,,,,,,,,,,,,,,,,,,,
BTC,,-0.050923057523404106,0.014856792123209754,,0.0676774831432551,-0.010846322185131239,,,,0.0010589713080575195,,,0.02663880433103753,,-0.026303013965955704,-0.010052964291616248,0.03071064956826027,-0.03175923391000167,,
APOC1,0.04814855707026511,0.1365381265747545,-0.27690962728313673,0.40791955406083596,0.07458735489173995,0.06318939468279379,0.6042440169598248,0.3270447019659122,0.07648414463006156,-0.08588685447814778,-0.15503177783121444,-0.036440472226425255,0.08502231831804133,0.03148346665051496,0.43837786206476637,0.47319316484966906,0.06032878249197301,0.09020305206041591,-0.024834344346778277,0.018597157915932947
PKM,0.018978560436978712,-0.23847457728687851,-0.05398440103120147,-0.39027948538207297,-0.014272216768790763,-0.4367362416365897,-0.19903447067110977,0.07936471043089868,-0.10710892641680045,0.08294956245985959,-0.11663983025664607,-0.07193943038913736,-0.12686712374478662,0.0053211287196091315,-0.5973120152299006,-0.5786878818469896,0.10172698776752447,-0.206626475427961,0.006982035994321947,0.05098065015738451
TNF,,0.08089884282768828,0.022095373909783448,,0.04364880335623313,0.10527018448180483,0.09810606478040651,0.004158261401857619,-0.022995948323133193,-0.07293642688753674,-0.031704266918312185,0.013637809102798774,0.044580535336256166,0.009880168671232472,-0.03555902729129119,-0.050554504125596686,,,,-0.0021032920638259945
GNAS,-0.062020116182479205,0.030899285888342478,0.0019171893385950293,-0.18655054228818369,0.004189509721903034,0.3480019579527754,-0.5485797654991379,-0.15589686947452067,-0.02019929990429565,0.08425815681775733,-0.18892746863637458,0.02111167124910917,0.03114707674778191,0.08431579012466973,-0.21368025708494978,-0.07731999956569834,0.016471003722421558,-0.031222684336372156,-0.055369898418378735,-0.0036960834474544448
BMP8B,0.026988539637965436,0.14884058146052728,0.10045094257020905,0.10840615857471092,-0.030795346472899335,0.05924293456241999,0.49802297806138646,0.08121664201567372,0.020292703558048557,-0.009572153900105693,-0.023255613773588014,-0.0574260217334932,0.1103726975195343,0.11721758722042515,0.019130488095797937,-0.058453897139618946,-0.00654692281856095,-0.13341853656284217,0.08344083067901435,0.08130155974989066
LIPH,,-0.07771696085924207,,-0.002715710257888798,-0.022104663028401025,,,,0.04085124841613886,,,,,,0.0397676360817761,0.08444596802191151,,-0.012240891357872943,,
CCL28,,0.01044662049058855,,,,,-0.0532562549943298,,0.002282899358076731,-0.0003471049042884784,-0.02118048268694058,,,,,,0.13258849013532675,,,
PTPN11,0.005006016586267028,0.011931706970595478,0.012378109172120321,0.21177738073590185,-0.010657548945040483,0.052764863269063385,0.07662974921990541,0.049949617529894144,0.06705978289004544,-0.016182295570846533,-0.05457072859363975,-0.04128578794521484,-0.05443479258774261,0.0353588422880915,-0.0704932873003739,-0.07432933370327525,0.03277882836888555,0.013354814882915641,-0.043442297853622004,0.027235256032472472
ADAM12,0.02001106846179635,-0.04570938466471912,0.024369230333535555,0.12001724940635562,-0.005135655806592697,0.019346108988524596,0.2194598119720583,0.18574715238395784,-0.17263670603413034,0.0016487436686324368,-0.0937079130589324,-0.07647403955820875,0.09209715955893538,0.04060011569901311,-0.16642890771596439,-0.05220376492756856,-0.036855819702530435,-0.06128121388372841,-0.07157008692793675,
EPO,,-0.003935974297677246,,,-0.01900991186312311,-0.010069321004537307,,,0.022463358506687126,,-0.02670785069911787,,0.0846264257715544,0.05989391495320521,0.00024137052555938657,0.047876429668977906,,0.06869945767559327,,
EDN3,0.02587169535184697,0.033608905346624515,0.014554870319971758,-0.017929100651368712,-0.025442891275263106,-0.028157793476986052,-0.037135407910109205,0.010922371873889622,0.03696005850075829,0.025108577308028006,0.10134340367706046,,,-0.007349859039100688,0.0016331161791679329,-0.061564834702889815,0.01972466494529022,-0.10365187328606391,,-0.01867865335366814
CCL22,,,-0.03487572762434965,,,,,,-0.027623020988608415,,,,,,-0.07152973582049232,-0.05623432598049489,0.014705244607645745,-0.017492375047473415,-0.0385851246153186,
CCL2,0.07436296133781073,-0.09751518758393127,-0.09548558226316894,-0.062446709438325664,-0.005220219180356818,-0.4129688156691407,0.1326734959416658,0.08519894811945357,0.0036935420187193466,-0.047402221977226516,-0.05957089315348502,-0.0054399549824252075,0.06045231696591342,-0.05137650728054721,-0.2755674060447163,-0.21853245523461995,0.06341582959411692,0.08466440935584316,0.018005554217307138,0.030447126163317358
DSCAM,0.08583593628655617,0.1487859646830227,0.032702040105153554,0.3599942190789299,0.03176185993626628,0.20208666008631826,0.27447400925543813,0.12494095280858633,0.04225354645708558,0.08860534824264357,-0.06552412016533529,-0.01080476893440633,0.14875187366744674,0.18740552190991802,0.27672669120272336,0.3298498438539796,0.06366668959464664,0.09030522907798628,-0.06805456984235579,0.09473727469654752
GPHA2,,-0.03274027362911141,,,,,,,,,,,,,,,,,,
ANG,0.014665971250530783,-0.2488809930198357,-0.08416627029550308,-0.4065520314425052,-0.023631301339480253,-0.20366296314461133,0.0563200264444903,0.1125321192174469,-0.05384940475206182,0.023752040473378214,-0.09636113055983547,0.05070002302992109,-0.029318726888881545,0.027102713902778804,-0.1504327795624007,-0.20697135628691504,0.060755024087916054,-0.024867273189038648,0.013387578474699416,
FBLN2,0.00022664319154148708,-0.02590396496788777,0.005351548425722913,0.06355044335220864,0.025527108106440898,-0.004166011770354185,-0.15950651762601628,-0.0017825069883314994,0.0560766458832665,0.02701934335952238,0.07990664705573233,0.07263017555304507,,-0.0068386906565122375,0.07767126049355601,0.028568490232130556,-0.040427283593292694,-0.07681293734591252,0.019400989961853975,0.09844929001549231
VTN,,0.051385393127609647,,0.05124123897067098,-0.0047242111543165,0.046195179379260515,-0.006508975384279694,0.07356377534636158,-0.01594980828421761,,-0.022192615945360324,0.09207123243306498,0.04223293606218254,,-0.005950097672128498,0.057982851392102706,,-0.039799597749399424,,
VEGFA,0.006440093423930869,-0.38512493643265866,0.03871188095227891,-0.4971029460814656,0.011814242954199852,-0.4904782873076985,0.39052073930000797,0.17292136748325296,-0.21774583569354058,0.09221613742177971,-0.22264800219608105,-0.005184907348414649,-0.15090036728154896,0.04419410256008066,-0.6092601656402109,-0.646952470860647,0.02846478199818807,-0.1665849221009862,0.0678815943878778,0.005090090039125785
F10,,,-0.028481772304921518,,,-0.06326090502456301,-0.0032985590923289153,0.12593828820619363,0.03600321537946821,0.08290210436386175,,0.06571290435004647,-0.00984987459018683,,,0.03749702786882798,0.032019313324349284,-0.032125653326165245,0.050786054154117174,
SERPINA1,0.06203343446453172,0.018275687158489907,-0.10336784191971629,0.15837337427873832,0.0037233246102581045,-0.19367433996581998,0.2149473977598212,0.25060674580409326,0.0577450481214418,-0.09834910851791051,-0.07326533224017105,0.012832647585580838,0.04076290938904776,0.01876880037606222,-0.3166950256742379,-0.3008071351203725,0.04738399999648873,-0.20101664701309507,0.04719913867743201,0.05934396190412386
