,UKF251,UKF259,UKF266,UKF275,UKF296,UKF313,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
MMP7,,-0.00474792271545032,-0.014728689242187655,-0.021260671532642248,0.03459575589013556,0.027357865794361735,0.13469271308107073,0.07564625815272247,0.13013333718822165,-0.15527886216187772
PTPN6,0.018888628231475888,-0.05851684026230853,0.03859510629337514,0.011078308710801923,-0.02422974263239586,0.018690561240455757,0.001400709595441262,-0.026525407277860596,0.11238056523370234,0.024905863425434473
PTGS2,-0.030395166166434597,-0.0178417051366212,0.026507295445373343,-0.014831342125016618,-0.02345234959392163,-0.05636903390611465,0.09803119342466922,0.047593840560940646,-0.01160515794007977,-0.13717808494894437
XCL1,,0.10998983947997742,,-0.02672163900221312,,-0.0012411421518974829,,,,0.0592090035441928
CD58,0.060102381816034355,0.014388510011999167,-0.021555297500107772,0.08418387664798918,0.0055165653141819055,0.06504142571155234,0.14201961323661108,0.0711389406556396,-0.015604698078206941,-0.05830657036761003
TNFSF14,0.0016105184773164032,-0.00953133359586239,,0.042692354617677834,-0.01074076388614232,,0.06200263993954251,0.011530250642530111,0.04343238852526934,0.02045964475799058
CNTN4,-0.015157326149997838,-0.005743172388640033,0.00952001880732773,-0.04325115120970393,0.1039812934714026,,-0.0339280085048872,0.00274994874478132,0.07901860150890723,0.1447796205612747
NTF4,,-0.03156160050613067,,,,,,,,
INSL3,,-0.009298875900267461,,-0.024515790382715896,,,-0.024961909723864802,-0.03336390414257507,0.09625258554795355,
BTLA,,0.006119340957183783,,,0.06897413531120455,,,,-0.00043351711958049505,
MFNG,-0.015238601941911243,0.02372379746257211,-0.05394670511790412,0.0488630264369451,-0.03776265757755552,0.041519502000699766,-0.01892130986814949,-0.016284155706224844,0.12298553104163397,-0.07257852126012777
ICAM1,0.11160613451148936,0.047580628223584984,0.0035280788580351764,0.03273987996386022,0.010305139203437728,0.016974786732558565,0.08154963618687117,0.043415221682791307,-0.023822293179260264,-0.2120224820095168
PROS1,-0.0021378684398797223,0.08352324246652304,-0.010459173734672103,-0.008615946118958993,-0.03215484930313377,0.002470199656925004,0.06173941568245467,0.08657589647049069,0.06533728683877726,-0.22115028508779025
CLCF1,-0.04630238514827437,0.019777440863448896,-0.013691787463624216,0.04287250345484182,-0.02933458748512097,-0.02719326275484564,0.0003142221487133706,0.029874229576426478,-0.016565322759221793,-0.21738088532402508
PSAP,0.0220038772135105,0.06985560059113378,0.0175747198547924,0.024831935459111387,-0.07724083160744533,-0.010131667619258093,0.14817271983315097,0.08730420935701665,0.22627883662857332,0.09494593778046438
EFEMP1,0.05629037527208116,-0.06001210493879427,0.0026801348858075365,0.02047909057222484,-0.015698829644219887,-0.062036441345051624,0.03678378194868333,0.11429969317580894,0.12459899483420443,-0.3521791637876467
C1QTNF1,0.017075740262546622,0.07233616977737582,-0.03037668248596598,0.05253006490300476,-0.0002545273338224557,0.003098383247802964,0.12756518244276402,0.014628422240508013,-0.18080614371824064,-0.3638529816728553
ALB,-0.013131751956667546,-0.03356586237500221,-0.014088865395571018,-0.026764812991222832,-0.012199239246709006,0.019119877789236926,-0.05412660591459556,0.01475075298108801,0.03135415262097406,-0.1344462286336384
CCL13,,,,,,-0.03859426995245136,0.01271545951527129,0.04591349230808893,,
EFNA3,0.06237148791764741,-0.02452593246208164,-0.06506511287435794,-0.056175835289309535,-0.0371066006017261,-0.04543803425853116,0.04317716041070649,0.03772064678079986,-0.011422429792715964,0.09834569615699042
DRAXIN,-0.04646228497709824,0.037044118121950964,-0.04642121123992413,-0.014280674654592311,-0.009795390476027822,0.06566207894068515,0.07296119331406636,-0.019183743279891967,0.05963642611087539,-0.05022770218020125
RAET1L,,,,,-0.011732184560644811,,,0.017132669987538658,,
NPTX2,0.05423440391356188,-0.0450056502832992,0.0076922863467724445,-0.06012407454126542,-0.029597809560312983,-0.0025888271452562876,0.04426594320012619,0.07979851024209188,0.06924243673399384,0.06362653630467958
FGF11,0.01256540773125001,0.02601214522606695,-0.009042173274020964,0.003862575174325203,-0.02220220052981078,-0.005636157736948576,0.0764333586062443,-0.035037835671646624,-0.035941913537218886,-0.22897759315740202
CD59,0.031256809947710226,0.028748805090471934,0.030266617803936607,0.006587244890485916,-0.024653865699041128,-0.03536168584813216,0.034292901888998376,0.11037405746385723,0.22678220013038164,0.22763229448378253
COL9A2,0.00648379621880059,0.0030703578697881704,-0.027263524067743215,0.024691773069944595,-0.02422992922926581,-0.02543781070469266,-0.05118572269525878,-0.032223705345334266,0.23355702566760872,0.027898378133913503
DLL3,-0.01873522179231991,0.0015948089200771179,-0.08954509876368243,0.0018094852618111704,0.04091508751505113,0.03203078902776562,-0.009624032805736095,-0.07686798867668235,-0.0631782578450816,-0.001145886550835744
FGF5,,,,,,-0.0322818729292443,,,0.1668131042337025,-0.021846554494295806
LIN7C,-0.012487679874145964,-0.03312494770711351,-0.032691071892392926,-0.0058535968804271764,-0.011728807166958543,0.023221920820093885,-0.038538627165748233,0.0118036978335195,-0.015738420029946305,-0.0064647093158215155
GDF7,-0.02983801813998829,-0.003660848090982257,-0.02012499996405722,-0.05582262511883873,-0.010740763468756217,,,-0.027122906634106735,0.06795937917026927,0.10353225030634133
PSPN,-0.04687428712796661,0.01948728892420749,-0.0338442165975036,0.037740151473663816,-0.047935278316602006,-0.016266062654318326,0.06756864629776255,0.005308928078591621,0.015223590910422712,0.10278230998203931
ANGPT1,0.012599076125458814,-0.02868575086134654,-0.02425072859591614,0.019414620775034978,0.05856389734040452,0.09642085617854086,0.030282487944436564,0.10131213144211532,0.1557137459645052,0.00010529555716183056
PNOC,-0.026662271242600143,-0.09439976899905315,-0.057201031486069434,0.019512100558398932,-0.031162952799488986,0.1901736296541654,,0.015132305262614817,0.12497657105969925,0.07354812271926892
L1CAM,-0.017937367846408807,-0.05261599857114362,-0.04144216095714556,-0.047055811550932455,0.003005979391508305,-0.019593559383675952,0.0924987233547829,0.01885633443207834,-0.017184354420737975,0.24349045202174766
APOA1,0.0061772836878330895,0.015730792405537625,-0.032539105685467064,0.021112403535611703,-0.017382894450773987,-0.02094646178218855,0.05764928010828819,-0.011898129951860924,0.03188793936067401,-0.1205357935745347
PSEN1,0.005957844830495871,-0.02082174813121836,-0.03592289371927338,0.00513005650088322,0.006534837388774085,-0.0009661006167910755,0.11866124262070471,-0.0037890923362623166,0.0691316749125558,-0.02549592190993883
CALM2,0.0317286023004015,-0.040834698716242256,-0.052995122316077614,-0.015325331998557498,0.00079868395873658,0.03575179840194407,0.002222662873352302,-0.017278594182710442,-0.1443383557581331,0.24495242480356239
CLEC2B,0.01748024523360268,0.0022258310123195995,-0.0009554525547197432,0.012239060921976108,0.015117929273144204,-0.01737057877450255,0.06172169141339807,0.04251511276921527,0.18216311287470993,-0.09499714556160348
NTNG1,-0.06150438468218938,-0.01220525512977472,-0.044094792541545566,0.04545471011786151,-0.04551127284600717,-0.03318375384221946,-0.0020534854838551004,-0.04020146468929763,0.019090837258432514,-0.03513691377808439
LRIG1,0.027566947651930962,0.0019315474425640033,0.017227557705981614,0.015974378009529156,0.009103405253645497,-0.03410957600888623,-0.047183496440121285,-0.0526323108441496,-0.13442612956465774,0.04424087493961435
CPAMD8,,-0.027124359730616818,-0.01290905763557056,-0.027193671883205563,-0.005805848837947002,,,,0.0637031389442469,0.044830527975364035
GHRL,-0.03784630360071722,-0.0024932974157721747,0.035048261238833305,-0.03481794981819604,-0.009795390476027822,,,-0.0035116998677864014,0.10245406392294347,-0.01320595082128346
NPY,0.03324076629980742,-0.03320069215988603,0.05534340250269414,-0.0647141840963284,0.0030690694303224936,,-0.016486470341077156,-0.07514987302398726,-0.03843937499208839,0.13336486906582062
MMP2,0.03471105336911258,0.020246367591624553,-0.034912738526591054,0.018688359078196257,0.026660058871393808,-0.05410078347830153,0.05942063722171435,0.005982447797551345,0.17756687808812877,0.10543355835778322
LHB,,-0.023623268886606572,,,,,,,,
PPY,,-0.041121221329966554,,-0.019874150043446517,,-0.01873026270131043,0.12720052453589792,0.05323369546522137,-0.043107498409439914,-0.04648071813137149
ALKAL2,-0.023949898225727583,-0.023280059635658296,0.001146517230550997,-0.010985931611576846,0.017484045201764494,0.05629541227547754,0.013825424630756712,0.08027501586413167,-0.03433330444345609,-0.14184389259920435
CSF1,0.0022887429493781575,-0.03378465104123851,-0.04283581047346952,0.03333827051697681,0.0010277701310035363,-0.0004443930020591941,0.04511107764508435,0.004213652468734742,0.07109187113815281,-0.1034840883647313
SEMA4C,-0.02010839011580221,0.0529422783629208,-0.06656916446371354,-0.032477354594298756,0.031807104265833594,0.06746213244732154,0.10787557343170956,-0.011231958721879582,0.04268656830177232,-0.003918902961111069
BMP8A,,,,,,,,,0.11591181031624706,
ICAM2,0.028501695688010198,0.0013486386223436,-0.013464669991574064,-0.035628958879850056,-0.03049373893879622,0.05511614314683929,0.02555322477169216,-0.011440116693989534,0.2631362873574188,0.3008083064979397
SYTL3,0.06376244146311408,-0.021964216209418092,-0.019351107890596367,0.007424453068761432,-0.02206727609075153,0.045673776453114004,0.0476516755168981,-0.0050703389281503315,0.158918333572203,-0.05178770589569903
IL1A,0.03962137807591534,-0.04580212204388606,-0.001139496762665203,0.05283351080720586,-0.017007408293427447,,-0.013002623825344433,-0.03414102548529574,0.12937548323927964,-0.011802712743847492
HLA-G,,-0.024950743325907163,0.05597447839736725,,,,0.09984561909956303,-0.049191293452621604,,
PGF,-0.016940813814745555,0.0009122246422597947,-0.05669690755131571,0.02315712289463107,-0.017711786444055876,0.020149317627599413,-0.002683748437159042,0.026455220248104865,0.07934100733545696,0.188086878124395
LGALS8,0.027814731813121076,-0.03253623886800549,-0.048198301240146776,0.01059972748088701,0.0033327459874810286,0.04474143451567163,0.055769649076032796,0.07273538436336184,0.06296444347474191,-0.013857764107957918
DKK3,0.002240906549442832,0.06527753589643075,0.016288985399702968,-0.06508493772974644,-0.003177481676046195,0.03520917700527751,0.07526776337531853,0.05571919808498881,0.12980409938420867,0.4293948896711543
COL16A1,0.00011805514546459898,-0.013186168906109179,-0.0936749681356552,0.04142896932338696,0.03840502228111454,0.04202681891767029,0.07249253126283026,-0.02103895572528901,0.1527518652583716,0.06273427903756276
TPH1,,0.02141720819761335,-0.011518071218630428,-0.00702922407017462,,,0.09148816994806518,0.07698662141484618,0.057163590621905215,-0.10552026660656783
TNC,0.08623947304971677,-0.04328048601667569,-0.03022839871274509,0.011258910267839636,0.003866488502425085,-0.06417749443487257,0.05446815042941192,0.054759616673366984,0.003323221276357647,-0.277393504398249
TNFSF9,-0.014374356118679267,0.013116580616524074,-0.035430154085599186,-0.0009964819840268945,0.05474748092015462,-0.044327457238176354,0.03912073167864577,-0.02386122286772818,0.051588443189086695,0.0710341379501238
C4A,-0.023601551183700456,0.06909012944825743,,-0.02355980801486043,,-0.004661820062938917,-0.02713475219940234,-0.027408962333981816,0.04061839376373671,
CNTN2,0.09868904450448954,0.08063115388370316,-0.03790825118837198,-0.051739535851855596,0.02924080541768583,0.040089876811527675,-0.04337858225888251,-0.056866573734171186,-0.03625853041673592,0.3831743537106822
F7,,,-0.010003477721004496,,,-0.0013703061092325633,-0.02181711655763967,0.07149953173671086,,0.12033754717830825
LUM,0.032430645178440666,0.06717388549034241,-0.02133228780568234,0.022363782516339588,-0.0019594676943266013,0.0033666352151912335,0.06589960759087835,0.0629327959265029,0.30692143320253434,0.00749411799946419
BTC,-0.01771740014279953,-0.01692135250698024,,,-0.041392673522335686,,0.0999791386343281,0.0027672228564550234,0.029975145101371857,-0.057161984074488054
APOC1,0.12471364216707319,-0.05240518442452506,-0.014547480836039413,0.024127974179332913,-0.0006399695687333499,0.06090133843033457,-0.14008826515731504,-0.08855218145520141,0.13093873162758182,-0.10355368366312302
PKM,-0.046842999496805225,-0.02501401959258357,-0.04852633153425574,-0.037958212573409596,0.005072854568336462,-0.03202894940287295,0.09075470251287318,0.04561559099527936,-0.09403896416171086,-0.3731022744131262
TNF,0.0733458117625114,0.0003750638985603824,0.07437525949430802,-0.023232585366341305,0.06412773500594159,0.010390975755043491,0.08196615157689871,,0.11780891637592038,0.06945489070164149
GNAS,0.013656408252376948,-0.00936761631644755,-0.019293924125470298,-0.019573051242063585,0.010509261521390709,0.006365423429887836,-0.01463426558456262,-0.047349086470653154,-0.2746370032729357,0.2904359324740893
BMP8B,0.03012979674935184,0.013932919972867998,-0.04095848254750735,-0.0274394954323238,-0.009508760678980054,0.07101637902440429,0.09720999122779858,-0.02123169138494707,0.014377307654904902,-0.0605757764687261
LIPH,,0.04062851334378816,,-0.018995645722190372,,,0.012204434211018885,0.039918654938574036,0.05411387408490852,-0.10698733433532102
CCL28,,,-0.021512179901084262,0.010516148028613097,-0.011246856037115031,,,,0.0001553249786213988,0.005150348041355942
PTPN11,-0.002751729492706152,0.012149094920456063,-0.043715811489656003,0.006823228439812006,0.020437230850659904,0.0013514006788992203,-0.07289105168624653,-0.0063672788818308415,-0.03478046042892311,0.08148024160972689
ADAM12,0.017014041902273926,0.049580959269527436,0.014836749988403461,-0.012107670916925967,-0.010869387194126112,-0.05188939812077962,0.058555443357366496,0.07348784162129814,0.17496156082755598,0.06621902401794845
EPO,,-0.011012813585509101,,0.03837383676408348,,-0.01841200110871253,0.005728364078594777,-0.025949357172440516,-0.01310048904527036,
EDN3,0.03777482382776175,-0.03873272896833485,0.11779506743861126,0.004675885052180465,0.030038055899632814,,0.08520507962803908,0.0715407783862136,0.05548322028659051,0.01427718821473782
CCL22,-0.02983801741744879,,,-0.032601209442261886,,,0.07572178657799947,-0.0227694312735669,0.05254300928655062,
CCL2,0.03674655150207894,0.010809998833503177,0.0580820298316217,0.08772971676655206,-0.03440994840243168,0.06275493377478039,0.09450238226468856,0.04885397347842344,-0.024062200939182956,-0.1905763116381709
DSCAM,-0.012594573069144603,-0.017877198093770825,-0.06374403121596804,-0.006731992286046505,0.04306252262867133,-0.02708819153480204,0.007889647551956301,0.03962572998742159,-0.11112038183349095,0.01703537730550222
ANG,0.01254950796315177,-0.021831777539929584,-0.0062549398934585955,0.009636206474054271,0.03990887849716841,-0.030800969389299777,0.12997419337775007,0.016755968527502565,0.023309967375191493,-0.13719671381392248
FBLN2,0.0533243975628673,0.021549994039396596,0.05270620056631603,-0.025397265377712957,-0.015837497970081108,-0.031573692785037445,0.04342862570371839,0.09937425297977999,0.32560336003622165,0.08252413115359772
VTN,,-0.04031363911413089,-0.011518067452210751,0.00352907327235813,-0.01499731596376315,,0.03124782160694189,0.03539153700962609,0.050480307970996674,-0.03012513630375861
VEGFA,-0.03845702265052902,-0.020803732177568826,-0.04138844006033666,-0.0004925823013866132,0.016357093629337672,-0.027699536281777556,0.0548800251510362,0.05865492891590865,-0.30164126399139063,-0.412130348859811
F10,-0.034058209653054464,,-0.0011379914482194382,0.028886508772781493,-0.02878693062942272,-0.010872824524600646,,0.00658133573282862,0.043279300791277855,0.058278488454041384
SERPINA1,0.05604710188773708,0.06122665836291977,-0.03979687926103624,-0.02397843471204791,0.005835761616260467,0.05472875512222722,0.051484182376595446,0.140544755449731,0.2343830160014708,-0.15238366696169048
VWF,-0.0011571979447476397,0.044483464950015754,-0.015218020490743627,0.02229303213709514,-0.01752151635102324,-0.006433482494761747,0.02918624595734633,0.016126240535906583,0.16821243864824595,0.4223504439185797
GDNF,,-0.029421752395691815,-0.017928318584064597,,,-0.04770065628520612,-0.0031195546112190715,-0.014928375976782647,,
VASP,0.008805801607239873,0.03628843375903992,0.017618714170879634,0.03543992790907338,-0.040740888323574545,-0.014679169638933488,0.012849290351278785,-0.016803025400970173,0.05440861255702429,-0.06730222919514711
ADAM15,-0.0906922606816762,-0.025685068013668724,-0.0533726197632744,-0.002284656341712707,0.01752409085479167,-0.014042282886509992,0.08278839986508331,0.014923640450339103,0.13568528791921802,0.020461137587195647
WNT2,,,-0.01895405446988967,,-0.01276040166710632,,0.10426902501581836,0.016694010325885897,0.006080842250503051,-0.014463274040576787
CALCB,-0.03499466789428659,,0.05241319796528089,,,,0.15698685331241494,0.04662179654566574,,-0.07687298847370902
OLFM2,-0.04145608022116979,-0.07866668328680372,0.006456430730833977,0.022617802745655082,-0.07109503511586003,-0.009164480103247075,-0.04606007792663682,-0.06686434736558217,-0.14030180425109195,0.08825847459610059
MFAP2,0.04102196808470898,0.005741094991234214,0.029393996772526167,0.0034146335275697937,-0.027039339814306996,-0.006934770405647271,0.10375095002458617,0.03724892872941123,0.2604460567263128,0.08703097951366354
HLA-C,-0.048938370391699515,0.06572595061534862,0.01247205439021909,0.01216045154689897,-0.00017934456421203184,-0.03736412421511859,0.08693354553776504,0.07358477466741732,0.12426733472414277,0.21314285945681785
THBS1,-0.04888596420536966,0.03579397190506767,0.0066854526761135355,0.08394961335061155,-0.022359269280607802,0.0198113075143721,-0.005293220687579539,0.15887427340760557,0.2179280877696774,-0.12072215166893982
HSPA4,-0.014105044220979275,-0.028677633654139074,-0.058800645572996614,0.0324355583621092,-0.0048227549334963855,0.08148312028109221,-0.06095605050375812,-0.020332192917035235,-0.021228754619833777,0.13419245928700807
LMAN1,-0.04077624687652888,0.03997184110970157,0.07074347486403426,-0.0004138636988885297,-0.02250024383273425,0.03052157131848617,0.038970246503914924,0.03845732672464233,0.04491791682233191,-0.1871732953054459
LYPD3,-0.0275044424816302,-0.026520651268356715,-0.014475880953203471,-0.01797910881779706,-0.014902370526518636,-0.03489826025375644,0.1430939728630849,0.023820800898595597,0.01149459958997378,-0.04308881736310563
APOE,0.09936451929999618,-0.07179850071353751,-0.09135441677150737,0.014555068821031721,-0.002762304899611854,0.06522103140706953,-0.0760288168286927,0.00252902526774121,0.23822154337326418,0.2658831145847134
SOSTDC1,,,0.027143173206790477,0.0072966499745714675,0.029414852571198354,,0.058878345918914644,0.009841832048530008,-0.022425590823700204,0.05999294508775089
ANXA1,-0.026344354540996866,0.04548911538052772,0.04352284559235271,0.02627616595600243,-0.01108580233973934,-0.04151347942358162,-0.00922084958749902,0.07637026479539653,0.11913712517221568,-0.17241580899547915
WNT2B,-0.002248123915685879,-0.014317211274523962,0.07838182057101059,0.052519524527984085,-0.007370555080466095,-0.0058034839039477586,-0.015663857970497554,0.015820982217721144,0.0966775118059935,0.00560087107143545
AMH,-0.036932239631765715,-0.020242987210996263,-0.020966538030184396,-0.00819707625693382,-0.012650039357440423,0.07677507850245234,0.028426684702786482,-0.07718892142842045,0.01125118963592876,-0.04241312323278098
GDF10,0.013600018843337168,,0.025813135740911545,0.01698214566462843,-0.0037481983270270768,,0.11117185739090725,0.12579483299702457,0.19584210623126797,0.01987365988207315
EFNB3,0.02871699724337359,-0.07158774361032104,-0.03709278378240332,-0.014034924785463206,-0.029503651332508762,-0.039852787320541934,0.04817670887658251,-0.05166239081491678,-0.05308908811303836,0.045772291714696746
LTB,0.05273399204785665,-0.04622821040576626,-0.011982418611311864,0.006944556590163192,-0.0033468177963525926,0.027550238791583224,0.10740049416611791,0.09553754581074436,0.23162963593430394,0.06962689453973743
ANGPT2,-0.016940960410238758,-0.0037276115666911164,-0.04824100131769176,0.0055690085223172444,0.03403806541082831,-0.00021395852491482245,0.023460096020917955,0.032504603662536664,0.07039235761936685,0.25199329138263926
NRTN,,,,,,,,-0.007145348932615951,,
ADAM17,0.01733330191921208,0.035437134170433475,-0.020316737033545636,0.013414105125485389,-0.029286899142560004,-0.015350445664597447,0.02379765151643449,0.04583952163004561,0.011466350044702185,-0.16333704844632962
LRPAP1,-0.010955984858374408,-0.020377631302825983,-0.06254327971199855,0.028221229523634758,-0.00022617757143932437,-0.021751189239742945,0.016552381543114537,0.015942598730031145,0.07736347819215207,0.12602046048328028
NID1,-0.027008856330085682,0.07773947206755677,-0.05874954545508185,0.05463156084409844,-0.04558384317171737,0.0234392367064256,0.04901464389464081,0.04258361673610158,0.2168020420859219,0.10415411464235506
MST1,0.020184162414883036,-0.027277899628556913,-0.03220758146746332,-0.03921497912512184,0.021193104703630544,-0.039065386821027503,0.07894593864845217,0.029050523362735826,0.028605291944965434,-0.04284446865064284
CCL14,,,,,,0.026252419344796173,,,,
DCN,0.008704175253144956,0.059675075193687525,0.09832686664475193,0.03449286308707178,-0.021950148745908598,-0.01828814710698027,0.05145590966509381,0.046874260103251034,0.385505872829316,0.22072820206645752
IGFL2,,,,-0.00031946599647578384,,,,,0.03263645540139076,
COL7A1,-0.052447139332973666,0.0003716099984649676,-0.0348661078962391,-0.03987054845505181,-0.022932681432421075,-0.026926185583009143,0.10956641876986835,0.06024329529224259,0.12752753052423413,-0.06815815373105671
CALR,-0.06047330211769905,0.09322468795387151,0.024249512308255262,-0.02705066389492575,0.015176281135862883,-0.0017388842829995693,0.10440251454051859,0.05003819439092361,0.12771937067197858,-0.1652524784107155
PIGA,0.027599811452847654,-0.030933173318749264,0.03136951759930727,-0.0031489649365723325,-0.045498997009901336,-0.024273103022521333,0.07415945748468636,-0.030904362760287345,-0.011198146167140795,-0.12574891089672505
CD200,0.020719044978508006,-0.000613232513489886,-9.611710745784075e-05,-0.042564817153183165,0.015686045247708107,-0.009916113101390315,-0.04123326646382085,0.06875197443387734,0.07476214311076768,0.23716403103705802
GRP,-0.0017822549012428718,,-0.015583951441326037,0.024565772426118185,-0.0156472108928618,,,-0.01083582405272854,0.13148028802458028,-0.056364530329176175
CDH1,-0.03526115724037805,-0.004740870627246143,-0.01803318140051254,0.006395856659371179,,,-0.011821628851727335,-0.026286637670570618,-0.0711185580530677,-0.08581416151130628
LPL,0.018926558104767774,-0.010769260751463533,-0.0591120770617457,0.015798271278771436,0.07688420361510148,0.01998307134294511,0.004382086823505692,0.05226371968451116,-0.25055599487978936,-0.3587652190926855
SEMA5A,0.03147568557973124,-0.03200643738165677,-0.03829031576832688,0.03615399445643304,0.05768438918007883,0.038481629731022954,0.017029286290026993,-0.09120835851514758,-0.09895666751227504,-0.027897195234830793
SEMA7A,-0.03411799709877985,-0.010253073319228326,-0.03176365337140176,0.0112981828784152,0.016502610869674673,-0.015642877907642634,0.026264501246471967,0.002855961837682826,0.061708311759936324,0.2530564402241866
SEMA4G,0.022717600733147728,0.03742665241168461,-0.016262199707591914,0.05933885645899676,-0.027611852327706576,0.044164627472847454,0.0047239635285410714,-0.0786900802357996,0.0798086185370082,-0.04701903624025696
SEMA3B,-0.01804306948948215,-0.024090563243655,0.033668493443424465,0.02125637359687128,0.002472323831770567,-0.004358086794535594,0.1010042846486912,0.01285453073245913,0.10972878272652697,0.07991712844584666
RPH3A,0.021544585310801122,-0.017516361203985566,-0.005050561322181558,-0.005543978648614155,0.007683623098387166,,0.1271548346361388,-0.003159580356351033,-0.10528086791767462,0.23966817959007922
JAG2,0.0431022127151837,0.021682518633969555,0.04592621666364449,-0.02707391892023777,-0.014113569844223676,0.10149923097118271,0.035541191991970825,0.04606807398384546,0.13296243280080056,0.040116010836355236
CGN,-0.03576018662886187,-0.03561733905326845,-0.01895406042507352,0.08620602265917877,0.08353579998341172,,0.02018157302997551,-0.028691066676984137,0.04644137779594809,-0.04189663310091258
GDF15,0.041048245596272945,-0.03062651989429372,-0.026383898172501995,0.03200762970288201,,0.0006391103769971916,0.06552576190078716,0.060729266156087085,0.10731014419384875,-0.23202902371707235
SEMA4F,0.001245427750660067,0.0036794130901906565,-0.0009668728552361215,-0.023127677464011377,0.014326221184724607,-0.056192716024711695,0.00451948700876943,-0.002867465668923092,0.1358670004283291,-0.04239977999032026
NXPH1,-0.008959793542820565,-0.061387045725111174,-0.07492127329563905,0.00048498582030809695,-0.01744922813517831,,0.0528620527160497,0.006282720914408167,-0.09030005318630573,-0.004836981474087375
ARF1,-0.000643827619341936,0.07592443249831235,-0.004258145194745934,-0.058874810528429806,-0.009043939070620772,-0.006690425320317943,0.010013368087694886,0.002694476447044501,0.021785212924841365,0.026494772301437305
DSC3,,,,,,0.026027645168965892,,,0.006019991944950548,
EBI3,-0.022017310786753935,0.026262846839443566,-0.014619340515086869,0.018704125163953467,0.025156717045692892,0.029203103529962037,0.08854517861732943,0.005155380538541213,0.22560032778967054,0.02433937736467461
TIMP1,0.05378606173793399,0.08584691828339264,0.03453719972556907,-0.002863539335396364,0.07037519701405014,-0.002837728347671925,0.07939368904968115,0.18222911634520217,0.20533182056256005,-0.16034734867310052
SEMA3C,0.00442294696950767,0.009223860379882967,0.0074223263426432505,-0.010626399672830187,0.01806949228047725,0.01629320425223416,0.08682651883242257,0.021914600798518848,0.22888077415894803,0.10628146840014878
GNRH2,,,,,,,,,-0.0014337882734389643,
GAS6,-0.00595629044886104,0.028711308801357104,0.038895885463926354,0.029769188557863167,-0.010858921870488958,-0.027069665932770205,-0.04448467645202081,0.03557283736410571,0.1672957238648207,0.2533268303505419
MEPE,,-0.019960264278273958,0.0034346958309447637,-0.03355198989445445,-0.025142800648553402,,-0.008075892515648738,-0.02944471812425701,0.03416627648580527,0.1401135370829496
SERPINE1,0.0859652935088995,-0.0019244002780251196,-0.030730336954396243,0.0014534827343841092,0.042094108967599894,-0.049044166995412815,0.02358276077404217,0.08042829495546998,-0.06537026886481304,-0.43935161244216536
RSPO2,0.014922886306924444,-0.010918931826109533,0.033438989891754596,0.0032431699313318816,0.011976760564985943,,-0.03701369354276721,-0.024257973475704513,0.07480416007613398,0.13059550151641236
SHBG,-0.022436157351466784,-0.04795546262452067,-0.012863679065907827,0.011128725265432803,-0.01920637287611265,,0.07879426677070119,0.027933452625551504,0.0388505851827123,0.047278850033221805
LGALS3BP,0.08371728087798712,0.05446309276840629,-0.07061634215057173,0.06631362110594892,0.0028735559500934894,-0.03733876912749506,0.0468548747800078,0.12137475424299639,0.04900135963862666,-0.15088573828075524
LAMB1,0.00019042479761907476,0.04979205803276619,-0.04476585947444253,0.0367652524161575,-0.020650681004511968,0.011585510526358535,0.09926644473178374,0.0904528845434905,0.22248453880646568,-0.028622124911959416
SPTBN2,-0.014925108204726272,0.013514990840243022,0.0010533808153496114,-0.019517421041645455,-0.014154253254128646,-0.042838563274214855,0.06683317578417478,0.02307755971676598,0.0010396849549695096,0.24811080515786071
COL1A2,-0.010696090262566228,0.08622305551480917,0.04924750882419178,0.08375284001875544,0.007173356182240676,-0.047679382704710824,0.043639686802537055,0.05897147749033239,0.2525478188996193,0.0491968096744601
DEFB1,-0.0232482049429603,,,-0.020990403637281944,,,,,0.18099018703578476,0.13167740722470545
SCT,,,,-0.019292767626721465,,,,,,
WNT11,,0.01820324085900383,,,-0.02312865447260723,0.1402924683844038,0.03435818225085958,-0.0031001759392919356,0.04507369280270475,0.02659772435663982
LGALS1,0.027416646504794886,0.010021361942046014,0.033588934255948305,-0.0030476463533310716,0.013148931705887495,-0.1334989539274543,0.08173059205118383,0.07779146156689748,0.047471946799318404,-0.2830372938593631
BCAN,-0.04961820555104089,-0.02440283335622649,-0.10066917566287359,-0.009740553668421099,0.013764481163415804,-0.010898478341674444,-0.05719683916766647,-0.17549755656919477,-0.11924865981617645,0.08959330625125488
ANOS1,-0.004950169560550196,0.004300643345798768,-0.014113685568937525,0.009615240423342416,0.07136267697695774,0.024811199481324906,-0.00948426672710282,-0.026943556691160317,0.06754692004923873,0.1186741161681229
EDA,0.005994951575342828,-0.02115972399751689,-0.022046601605336554,-0.020740988381403983,-0.02616327872991812,-0.027310893056028927,0.03458648904038354,-0.04388927809690262,0.12326201037843434,-0.009040239940437967
FGF22,-0.02171210702079246,,-0.018853667243936265,,-0.013818736350698491,,-0.017665116356372332,0.04293812379548924,0.07135823701172214,0.01380562895571647
SHANK1,0.011767755419627612,0.04881676866752679,-0.010182390102221944,-0.02823926767010193,-0.017299807842710277,,-0.047442844895479674,0.009419715183216607,-0.004201164891844835,0.002735948514187016
NPVF,,,,,,,0.0739810623481922,,,
RAET1G,,,,,,,,,0.031957595646102545,0.004781253067394399
