,ZH1019T1,ZH916T1
IGFL3,,-0.014197363534129174
BMP1,0.052920861435548236,0.0519653352065926
NDP,-0.02127961764565874,-0.01611770978942813
TNFSF18,-0.04944360619803715,-0.023948414054019266
RTN4,-0.08504862093263242,0.014518308484409829
HEBP1,-0.0003090320313364432,0.014718347380955184
WNT7B,,0.013447725924769106
PTMA,0.03480027029231992,0.006647289771276838
FASLG,,-0.012313368549649675
CEACAM1,0.08031258758052491,-0.017132243832185378
PDAP1,0.02753409374191943,0.031763792523571296
QDPR,0.01724764602570519,0.007285725099912109
POMC,-0.11016023793899053,-0.02123756253162977
CCL17,,-0.011160685557394289
VEGFD,0.020591139556877077,
TNFSF13,,0.004446544399165958
WNT5A,-0.04873089991175533,-0.020645893238423335
CXCL8,-0.06576147738599358,-0.01570383336146891
GRN,-0.05120989373031704,-0.02502378481545947
MIA,0.003958403158642432,0.02311102208570211
COL4A4,0.25362262035506133,-0.03277542497262429
TAC1,,-0.014671856031468887
RARRES2,0.036850491071124244,-0.06716334380114289
FGF7,-0.011645917567204553,0.012895175947460967
HBEGF,0.0016588589455458157,0.04789805967987078
CSF3,,-0.01175048015297419
PI3,,-0.025529889658079445
PCSK1N,-0.06073221826402362,0.006775750309217031
NTS,,0.007052925026620807
SFRP1,0.15994794750685487,0.032794166175431565
MICA,-0.03424129364012627,0.01195832803245373
TG,0.004799741357163836,-0.022915677612844274
ADA,0.020123911534898873,0.09696372251184364
LAMC3,-0.019167112596699468,-0.0034965369217769553
CCL7,,-0.012313364171162794
NGF,0.04003242129174507,0.02759037906001801
TNFSF15,-0.06979983802718073,0.020415926164616693
HMGB1,-0.006104547844082738,0.024332439884949295
ITGB3BP,0.04036396825444429,-0.001100604269518008
AANAT,,-0.013028052787197097
RELN,-0.007954037995816668,
IL15,-0.04067344845779922,0.007195166830965674
BSG,0.09154721691949046,0.0132655971916795
ADAMTS3,,0.011354930424117957
CD34,-0.0630590688743094,0.017848169692866636
PLAT,-0.026829073482897953,0.0014432590495114669
LTA,,-0.01753379567689111
CKLF,-0.008888271564397381,-0.029699717639832826
CD24,0.02674055000359676,-0.004445568625693314
HSP90AA1,-0.032593202436022914,-0.01845926777554541
BMP4,0.09161749430902655,0.0216422857052624
SCGB3A1,-0.03720067737369504,-0.025817832596033614
IGFBP4,-0.09224445935921122,0.011661595261917738
RSPO4,-0.060857076763220636,-0.02312524111374585
LEFTY2,,0.01527832313394575
PF4,,0.07597688066675323
ANGPTL2,-0.14441221953178443,-0.007810883767861642
LRIG2,-0.027597784400825297,0.03290255038860585
ICOSLG,0.0421264942961899,0.02530592646275777
NPPC,0.14190864465794426,
LYZ,-0.02578167841419931,-0.057797844255847095
EREG,,-0.0264800868103193
SPTAN1,-0.04288910642616228,0.025384619261196183
LIPC,-0.027756646315967668,-0.022169349107178864
COL8A1,0.03679092762723646,-0.043114170131636646
GSTM2,-0.01230831692900721,-0.02624526630599971
SPX,,0.038570419010512655
MFGE8,-0.013043573239366661,0.044304350618606325
TGFA,-0.025457221377172087,-0.04667800522567321
SLIT2,-0.05067911127272038,-0.02071650154476657
PLTP,-0.062074809469268855,0.0400573134676068
APOD,-6.740946775803378e-05,-0.07303166751817551
B2M,-0.025931544024494428,-0.014503383484000145
OMG,0.05870783429957331,0.0806006728653529
CXCL3,,-0.00808130831163957
CXCL10,-0.07914724894500397,0.007182289388888864
RSPO3,,-0.012495656872852609
NCAN,-0.11853569331667693,0.04378525313544574
PRG4,,-0.028306030440884908
ZG16B,,-0.01558073933933913
TGM2,0.03838648144653088,0.027707985961010994
VEGFC,0.013650809277543105,0.022771232202931067
WNT6,,-0.018816944956852346
NRG4,-0.0485711548444882,-0.01249565827331762
PMCH,,-0.026945386214887155
COL9A1,-0.09950581760031159,0.013702795432838182
GDF11,0.015114354432047478,0.04834224378004395
RAET1E,,-0.013707648341782489
SORBS1,0.06350977749484076,0.02891127648279144
DLL1,-0.11247659012790986,0.0537110717021262
TLN1,0.04054331260054625,-0.01903269530163026
COL2A1,,0.029537311939096107
SHH,,0.02146210187579079
PON2,-0.046482452492368986,-0.0035216070129285926
ICAM5,,-0.026945385081200132
HPX,-0.047867326561330935,0.001410952575514941
SFRP2,,-0.007682922335022815
CD70,-0.013796658917903928,-0.01906438448955089
HP,-0.02839479716667406,0.11727555279966918
CXCL2,-0.04785038858502565,0.06355102991231354
NPPB,,-0.01267545367406463
CCK,,-0.016443485222519573
SEMA6A,-0.045554124749030485,0.006498491762462522
IRAK4,0.03854147910190923,0.02579363278011932
GSTP1,-0.010524201490809041,0.028740687237805197
VCAM1,0.011776540763834257,0.062224245753771154
NXPH3,-0.11852398683836718,0.0012918762704776548
MTMR4,-0.0051180777712076355,0.0690440119831176
LAMC2,0.07851814588656746,-0.02415062633307668
IL10,-0.062060862044129604,-0.04726716274903482
SEMA4D,0.04322356965982397,0.015903163958815948
TRH,,-0.014197358149560295
SEMA6D,-0.025660271533573503,0.0015712355026394973
CEL,0.06115216875898107,-0.028166148400093714
PDCD1LG2,0.07825782650696526,-0.0012718245317515611
SPINT1,-0.07530310449999712,-0.002654058979824321
CTHRC1,-0.08530861532978207,0.046258789483998836
PODXL,-0.08213255948549204,0.037807256144232006
JAM3,-0.001519403782336544,0.024788915593206392
TGFB2,0.029382879092859433,0.006816108945210853
COL18A1,-0.06718048197908175,0.02514276970301744
NODAL,-0.056300499439265905,-0.01943037572814597
INHBB,-0.01914994136340426,-0.01147004190290003
LCN1,,0.09971185090080842
ARF4,-0.0237676596662214,0.013187293103745092
CXCL14,-0.031235067473301553,-0.008556935909126338
LIF,-0.026958025414583656,-0.0010362255405434377
IL17B,-0.024741146850765762,-0.00714015975510778
MMP1,,0.09524876239653587
MATN1,-0.05067921116744592,-0.01726702130525643
ADAM28,-0.05982974368551229,-0.03130681598337417
TCN2,-0.009914876858421212,-0.040427516054093844
THPO,0.014289232817946468,-0.01869214376344698
CUBN,-0.01799612077072814,0.12028760569431526
TIMP3,-0.060856812166141805,0.0009928227901735242
PIGF,-0.038484741088999484,-0.012227430792191076
CRH,,-0.021289803026130486
BDNF,,-0.01682663922669719
CCL5,0.09688439827247439,0.03272340243159876
GAD1,0.05313128108154907,0.07419818574356245
COL14A1,-0.05982395742543263,0.029735717745376953
HLA-A,-0.0641473329008704,0.04303523278344283
FGF18,,0.04266931847291572
ADM,0.049280183611106566,-0.04583622472584486
CCL15,,-0.012313368608818449
GNAI2,-0.07260526515332533,0.06107634701295431
HDC,-0.04091754005253506,-0.030269346126992964
COL11A1,,0.05683515388941309
NUCB2,0.023765857823348002,0.021202221879221342
CXCL1,-0.02145900247888969,0.07650241576291301
VCAN,0.003277014065071863,0.010430683253709773
MMP7,,0.040696972453846236
PTPN6,-0.010658423982512797,0.005692784893329755
PTGS2,0.02848968399298274,-0.00895141267287654
CD58,0.02094315707632409,-0.000986312283045238
TNFSF14,,-0.029533347678968164
CNTN4,,-0.020951962428783676
INSL3,,-0.016859794614016956
BTLA,,-0.016302578390911156
MFNG,-0.00794852908715052,0.05559507920167373
ICAM1,0.05646421145533421,-0.03453281601449045
PROS1,-0.0772969321910892,0.0015374419536516683
CLCF1,0.043364838985786885,0.005794815406535014
PSAP,-0.02328800247380068,-0.058804154498771626
EFEMP1,0.010346520661345409,-0.04070724686387396
C1QTNF1,0.025552645094072922,0.03922091534515833
ALB,0.05513559147580348,-0.019064390439313204
EFNA3,0.09010310705345076,0.0631086921954876
DRAXIN,0.08754511978434623,-0.0417851853965767
NPTX2,,0.001989450363508682
FGF11,0.06002634959917221,-0.06084727382017279
CD59,-0.04829059006581317,-0.0053742755440930896
COL9A2,-0.05039573375111266,0.016371967598403692
DLL3,-0.0535824708407686,0.07215491481268543
FGF5,,-0.020832012101543597
LIN7C,0.06932903632019785,0.0690417318839348
GDF7,,0.09720550448868448
PSPN,0.05076628966902721,-0.01322577610025661
ANGPT1,-0.025344888615759984,0.07223759480008925
PNOC,,-0.017400873202249062
L1CAM,-0.024774809075197295,-0.02117769351737284
APOA1,-0.014126063646201767,-0.0012799950762033465
PSEN1,-0.0484780354927106,-0.056052841488630135
CALM2,0.0848833149468664,0.001035075992344436
CLEC2B,-0.03753256534373726,-0.056572905148762155
NTNG1,0.050113925967238175,0.060169457141170564
LRIG1,-0.10658452393324318,-0.0015375729182119356
CPAMD8,-0.04198461890686526,-0.0176658256694678
GHRL,-0.023359332559539793,-0.005578736914130378
NPY,,0.07732020416028655
MMP2,0.026233411235503667,0.042068917546007445
PPY,,0.01791649699673883
ALKAL2,,0.04447821635407187
CSF1,-0.0005421702721133901,-0.014376296207231734
SEMA4C,-0.0015077916456581182,0.07054312131026569
BMP8A,,-0.015132573215438334
ICAM2,0.0024954805471550418,0.030935456325422137
SYTL3,-0.028398696894031992,0.013267432637624645
IL1A,-0.07952840520679168,-0.01840992706240752
HLA-G,-0.03171600614667731,
PGF,0.04889656142155379,0.07516358005942206
LGALS8,-0.020252865435384227,-0.010075448836435493
DKK3,-0.12475636864085546,0.03563559848150264
COL16A1,-0.04374411634902329,0.04447472675075171
TPH1,0.12126485120520582,-0.030238996173675706
TNC,-0.0011701687032996955,-0.007705398225423524
TNFSF9,-0.049282508598374644,-0.023948410486773195
