,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.04430212219143084,,,,,,,,0.009151018221145597,,,0.025116225036823113,,
BMP1,-0.008271189889024347,0.001414364992442388,-0.00848491431550987,0.04197895589186458,0.044706702041983695,-0.005532735408836925,0.0379282467518796,0.03595295485338266,-0.15312285636687803,-0.04210763586400112,0.011258422706962269,-0.14335669655070593,-0.14583964606964792,-0.05781333476793528,-0.10484149907121527,-0.15542229024461274,0.013885226691156388,-0.0869539328359475,-0.01660806835574374,-0.02799617158471306,1.3609011368554916e-05,0.02256128555968779
NDP,0.018434024477722428,0.005517381268501151,0.019445523300429726,0.036583057383963176,0.08001124903339948,0.025459540463206348,0.0609449500201642,0.0048670459013280785,-0.07675882531074818,-0.009242443776417435,0.011808520604502092,-0.0853851905025,-0.012559906805647097,0.04161545714513771,0.030863050137249628,0.15376214312376899,0.04166779578284056,-0.05126120113578287,-0.026695207750753364,0.139370865141229,-0.025186349185707772,-0.006402505364170034
TNFSF18,0.005078485311132922,-0.039987998942282194,-0.03872780447005243,0.08394382341468097,,,,-0.020983329596898623,0.002722083550077264,-0.040867866121041416,,,,,,,-0.035945514252002625,,0.1296470749024465,-0.03295385773461629,0.013480372133877636,
IL36G,,,,,,,,,,,,,0.03182429142766657,,,,,,,,,
RTN4,0.07029810257657323,0.186509305868849,-0.000582029467230376,0.02088646959065824,0.03077955215886045,0.026557217144066867,0.031222235350902287,0.056165621262286726,0.21397207034819168,0.10762198158035678,0.07322418970996515,0.2878189648264972,0.20334660096155127,-0.035286589053971244,0.14134900802308392,0.03594194381269164,-0.0036512654037459714,0.2828167963424808,-0.06071064084897963,0.014919159933844073,0.1410915962782786,0.04671903893870273
HEBP1,-0.04464153809375608,-0.05887392427605525,0.0073933885974830135,-0.013492769046082416,0.08933850439982752,0.046645927497840155,0.02707074057710942,0.023396635193086907,-0.06715534721564315,0.059228554205421426,0.015405972240344712,-0.10613565760032273,-0.057451604001132035,-0.06189156492984795,0.10154780788796773,0.06040295531764405,-0.02447061798243667,-0.010379262005957651,0.045669092988969325,0.08124350724541597,-0.03123515095007324,-0.03363152303288317
WNT7B,0.0336555239908772,0.2958481582684197,0.02130182019390588,-0.04763191865396035,0.012649288262441848,0.040495625776508316,0.05646985119427397,0.05176438327832989,0.21398319105797747,0.013651587978300534,0.001658127604958572,,-0.002917534532139316,-0.04460062263592676,-0.0026323547956523252,0.02057142746250121,0.0228941876627434,0.06168932271198011,-0.04964691406798516,0.04172471117281205,0.021600031413330188,0.025275921285924593
PTMA,0.029463702540807914,-0.01257153227988493,0.0327526502841492,0.019032024557183412,0.038256034847875944,-0.0007080301368538492,-9.716155295813474e-05,-0.06429761768963234,-0.011436402391288928,0.08220312719060797,-0.09538534627815287,-0.4155477809914476,-0.17996651445637496,-0.043880301608479465,-0.03648141114502121,0.0023667950733514023,0.0014357686036502765,0.002340032806189422,-0.0527149273525268,-0.027293287154641348,-0.00047667284477794544,-0.07385543072541147
FASLG,0.029849732978259467,,,,,,,,,,,,,,,,,,,-0.010156088300098587,,
CEACAM1,-0.04232902727757921,,-0.010072530990172286,-0.008155667906677351,,-0.042043214579978304,0.056237571904679894,,0.021298974055796012,0.01791270459780449,,,,0.014866849026796681,0.04511065264027654,0.008134494157612342,-0.02964719129491251,0.04964563017466015,,-0.03599359997454476,,
PDAP1,-0.0669929206820541,-0.12189114359390438,0.10002957967855587,0.05402643209200764,0.012038161126389536,0.028432007040386665,-0.0394484582240179,0.01486879219462723,-0.11050896630725654,-0.03576481289172385,-0.02750815163292637,0.02635543591289529,-0.09926061757093997,-0.029218181267636527,-0.014107594949431364,-0.008751491666024173,0.04858002792290166,0.059196285088435566,-0.03573640120620062,0.07421912458810266,-0.024195630141352575,-0.0462628628437419
QDPR,0.09089249792224399,0.1766334229634067,0.023997685581291645,-0.01694809096684667,0.023993043789665526,0.010142479684709304,0.0533898476313678,0.019301620744859627,-0.01230443289632507,0.032352697811929905,0.055629468049093043,-0.2824579882300536,0.040871230565815896,0.008435500763648662,0.11857726480062068,0.16408188363064868,0.015647251244165356,-0.01857364531325364,-0.03654571229752947,0.0560535501623191,-0.015577404201348895,0.0045408337751145595
POMC,0.0011442066120352738,0.1671440069746383,-0.0031109074227124956,-0.00960284724891847,,-0.032985882659971405,0.02686222980526555,-0.010703342764530315,0.04390770383322473,0.010583538095618529,0.010607148253943854,-0.06086493807275312,0.10192114550659884,-0.0011334950502291416,-0.011524411542869335,0.04087867949268727,-0.03497314157654113,0.0394647586909365,,0.029329633698270928,0.07585284776363832,-0.04693183256948015
CCL18,,-0.016570397310602065,-0.005263451744380657,,,,,,,,,-0.1150421009044382,,-0.02835963154868691,0.029655442032967983,-0.007411568212974657,,-0.1514915162517469,,,,
CCL17,,,,,,-0.007024222185453763,,,,0.00938775832706305,-0.016446683366720324,,-0.04416143108617796,,-0.07134388452927343,-0.09364787102390583,0.0273752630678581,,,-0.023447789754185797,,
VEGFD,,-0.0014514035630464007,0.01960109501915875,-0.012829429951702474,,0.04148513979264817,0.04874268867917621,,-0.045574714888569554,0.054484788047037096,-0.019158416182468767,0.06185181777612844,0.004738148074292508,,,0.017527452170149796,-0.04846783355871074,,,,,
TNFSF13,,,0.038395657108947545,,,0.010012698274765947,,0.02312453703377872,,,,,,,0.08150608948429676,0.10150057575456982,0.03738848758858072,-0.003983287240952467,,0.010061275066321939,0.0325245601968279,
