,UKF259,UKF260,UKF296,ZH1019inf,ZH916T1
CTHRC1,-0.021106036068212482,0.012928320004708754,0.01745941163667608,0.10109451305053513,0.0527932335350307
PODXL,-0.011260192142628238,-0.044842419452843965,-0.051615249442687,0.04457027150444979,0.09507776895292389
JAM3,-0.04945191845342925,-0.004052921322228907,-0.06501670881454066,-0.09268291456749216,-0.003249766965150094
TGFB2,-0.06091915637677228,-0.0007154769447218015,0.02838734953740455,0.04630860314653907,-0.037485258813514825
COL18A1,-0.018884866014525752,0.054712223787254065,0.07934157432963232,0.0029740497892633637,0.08791631335544979
NODAL,-0.03269316763973842,0.019382560776633903,,0.15879933865573667,0.0003174886682415777
INHBB,0.021964588550225334,0.013808713172198837,-0.014806617609622446,0.04993201974000595,-0.04935313502263586
LCN1,,,,,0.017050503139873396
ARF4,-0.023469937229717415,0.03617128701991081,-0.0034638216827260946,0.021372055233645,0.054678965135242244
CXCL14,-0.022993318833051363,-0.030109720743889838,0.015141895020398368,0.05172935698960018,-0.08225069564080817
LIF,0.008725891306062461,-0.007021675963274804,-0.01626101480592056,0.005196743494870002,-0.013151227603749174
IL17B,,,,,-0.024288231342540875
MMP1,,-0.012343216637686963,,,0.0919087199909778
MATN1,,,,,0.007032739730990731
ADAM28,0.00490437853613876,0.012347980445110884,-0.03547435410463137,0.07834230521600842,-0.00034695774374314076
TCN2,-0.04593606269004872,0.006922808120111957,0.024518128880201755,0.09028278418789375,0.0630677656210167
THPO,0.012132663864741872,,0.050630490928329705,-0.030094489859455942,0.0028098664992046796
CUBN,0.0729780586106965,0.02784034737260213,-0.04131679968991042,0.04588494679607327,0.06781039343156145
TIMP3,0.01226532190373077,0.012723229174748189,0.006198554550000344,0.01958620344277766,0.034725074123102974
PIGF,0.00720814012529798,-0.016602125313758126,0.01736713581633006,0.0781173025016878,0.029854982630261692
CRH,-0.018724317094578048,-0.01254295796025412,-0.010651741507236294,,-0.018368888554508182
BDNF,-0.043985392458082154,-0.02734563131525548,-0.027526539503496723,,0.028924402529023365
CCL5,0.04507972344286324,0.01633969286738885,0.06953387741788741,-0.019523822449433625,0.07280140180439672
GAD1,0.0063555884584616616,-0.013362777383379003,-0.006009279361737407,0.07637820869990126,-0.012392918107682392
COL14A1,-0.004078158627950647,0.035370240862225004,-0.008924057333369439,-0.029693624575772865,0.10497932706971962
HLA-A,-0.027572810447176944,-0.03356413143899215,0.0304292666321933,-0.011427382079882586,0.04696520340630069
CD5L,,,,-0.03435203316821375,
FGF18,-0.01487632990689234,0.08735776675262166,,,-0.021123085705565786
ADM,0.030814691325257375,-0.06412985122624087,0.08023727236903026,0.005816418196122538,-0.012256174732188992
CCL15,,,-0.042359528496414056,,-0.018320050592583466
GNAI2,-0.007096338574042418,0.042694852175220455,-0.029637004661096897,0.08197701788622523,0.0766556309413638
HDC,,,-0.020599299457023698,,0.007823776541508388
COL11A1,-0.04936823206139232,0.005613071792286119,-0.03611253420660256,-0.04013277640821839,5.400442097163377e-05
NUCB2,0.03978956306469602,0.008638449073005244,-0.025422425887457873,0.04373500361690089,0.04836281986413002
CXCL1,-0.013280223521486499,-0.0026333853388599625,0.05853683125320316,,0.030760316861857553
VCAN,-0.06926097253920989,0.03129882973674043,-0.010152171072410999,-0.011411713119949408,0.008305168639519802
MMP7,-0.009714759098259931,,-0.02974623657435684,,0.07894023663792792
PTPN6,0.004994935811525988,-0.01600361480140069,0.0003201463429707992,0.04325926595665173,0.06603850292409398
PTGS2,-0.010414504742076643,0.025721334440007505,0.004200900885774862,-0.053073863375835494,0.0001212056955144493
XCL1,0.11054435394426702,-0.01312476168021361,,,
CD58,-0.04318101689466371,-0.037259232354719375,0.016626479567374487,0.07639149046353494,0.031779617779315435
TNFSF14,0.03388777209044763,-0.03694182147662708,-0.015040115952772161,0.1527439148140039,0.05042924803138133
CNTN4,0.0018045640391668842,0.003700416502076634,-0.019071842172878002,0.006191388747509289,-0.016710569898420225
NTF4,0.007526346903025513,,,,
INSL3,-0.014876326988987056,,,,0.07453643701367536
BTLA,0.9999999999999998,1.0,0.9999999999999999,1.0,0.9999999999999999
MFNG,0.03635063208633133,0.05107622254935018,0.004325005402267795,0.002403175271406979,0.05182684392912874
ICAM1,0.017560489642494216,0.030017248840492235,-0.00014239500353468147,0.0009127545957363787,0.031130250539881693
PROS1,-0.06235000568398903,-0.04068732323552161,-0.010550682826227127,0.04160056696538308,0.011916289072716224
CLCF1,0.020644826309211686,-0.031278269472908106,-0.03311283336777026,-0.008318300070133369,0.004837110319335084
PSAP,-0.015211881744257671,-0.0391321916414232,-0.018203414631879446,0.034683070054993964,0.02955557411034686
EFEMP1,-0.0025050598576798573,-0.053909713466667786,-0.022989783860125648,0.09150187178408727,-0.021608557536562108
C1QTNF1,0.020095530089327133,-0.037262114908586406,-0.008049782164214956,0.03401697203800403,-0.014125863375239148
ALB,0.030169173541383563,0.045608048946366976,-0.017082395139775365,0.02060004646567325,0.03098421596242384
EFNA3,1.1377494708386077e-05,-0.07074893023128163,-0.04529494476423439,0.017171982183130347,0.018606133044308307
DRAXIN,-0.02133297851545963,0.012541290918434957,-0.013716325032730212,0.01546984751302119,0.02259756974967198
RAET1L,,,-0.016428386103811535,,
NPTX2,0.011456044197095406,0.04184367543592329,0.040227045941961435,0.016784867736812245,0.1032102529339973
FGF11,0.044032365233392205,-0.015546360241522002,-0.01179132847561634,0.04285049886378725,0.0044791199415251
CD59,-0.03641211300211108,0.020471703391606106,0.028086709461489008,0.010073465297840666,0.0368261196709772
COL9A2,0.009403233694965873,0.03056992716334873,0.05752200155040742,0.025714547678948315,0.01670514690722475
DLL3,-0.0008165902989081911,0.009019836570443081,0.012863834003013499,0.028832870422761236,-0.010765980540484388
FGF5,,,,,0.014332723969038027
LIN7C,-0.019947809100302593,-0.04774965498080152,0.0002698360888310055,0.03909701576596459,0.020644413019342896
GDF7,0.042160363568258065,,0.0038023930083650685,0.04247597582368275,0.061924217915126686
PSPN,0.00993930889966445,-0.0332194889843388,-0.04663347324457693,0.011902747893462356,0.006375703375176797
ANGPT1,0.022542402926583983,0.009326333274409538,0.006724652387514141,-0.045959615803161366,-0.0122986870937573
PNOC,-0.0021641594732897426,0.011788937863273867,-0.0050343695227528405,,-0.025889331144690088
L1CAM,-0.012841325620886822,0.0060790084872842445,0.010777323687940635,-0.032588676485748896,-0.018213557531978435
APOA1,-0.023167421380501204,0.0997916574756818,0.00026997143116227194,-0.05610230513082244,0.06492263067767509
PSEN1,-0.04952394439997609,-0.0024415801695799877,0.037028144587734256,-0.06157349330307153,-0.05001606052676047
CALM2,-0.011643992766686631,0.0050195621255306735,0.022161751110291915,-0.05427589958890612,-0.060032802722415395
CLEC2B,-0.030129195939393814,-0.005927147289276966,0.03229239122607016,0.040221400454658614,0.08184501042854304
NTNG1,-0.011856225753850268,-0.0012840626208836276,-0.03212768317899532,-0.03353940410484702,-0.017923661347442568
LRIG1,-0.03264684394697223,-0.01725235197298945,-0.004144710028040952,0.08761096441503495,-0.027867203306319744
CPAMD8,-0.01759604035652281,-0.016664024804531795,0.05600795424622534,0.10762065374108477,-0.01087209974992763
GHRL,-0.026457962371426134,7.402521640130096e-05,0.07072918881182376,-0.033400824769179195,0.04596477350895608
NPY,-0.028686303358828824,-0.017889271721842414,-0.04557112836993009,-0.002769973927313411,0.048640132305026826
MMP2,-0.025263587468909717,0.0031209603299562085,-0.021130604465352525,0.05352278563503442,0.08755189652109133
LHB,-0.015324822292948783,,,,
PPY,0.04088744754666869,,,,0.014080203127878582
ALKAL2,-0.015102176527651652,,-0.00489990943227003,0.0021181439514085477,0.04345331524334386
CSF1,-0.019366385785720835,-0.014248468568895946,-0.02790471811459838,0.08970042561108293,-0.06045612705822382
SEMA4C,0.007328373643975361,-0.0020156978021672422,0.015559328594897623,0.02126406625182659,0.05698245806622222
BMP8A,,,,,-0.004418127954541307
ICAM2,0.03494688688427898,0.0036441363893129006,-0.018321036432077557,0.01759124712000257,0.08100258793949636
SYTL3,-0.03612100856138078,0.048539855522834865,0.09167415699764363,0.15113399393315616,0.03397964687401099
IL1A,-0.03469973846843154,0.0215575414852369,0.05642785205895909,0.04221853319001186,-0.002763938155788317
HLA-G,-0.016185977875538257,,,,
PGF,0.004177811460131126,0.0476899451008286,0.035833306878600736,0.06753353774888395,0.10840395211755947
LGALS8,-0.07236547794689967,0.03303098988120591,0.05799807440082952,0.03040486919940462,0.03582399344590835
DKK3,-0.03485079941603931,0.02292375661963899,-0.044549789336641825,0.007896640185885538,0.04123868692812523
COL16A1,0.010461432317141955,-0.004687135934525009,0.008328276780757142,0.0629792639013393,0.08603068664108404
TPH1,-0.010282713525440775,0.005661766394720773,,,-0.01906610793140137
TNC,-0.023407619450269007,-0.0029885575999497164,0.003580291138577719,0.11832778414888376,0.0020400085961347395
TNFSF9,-0.0035402812635966854,0.07158859040475975,0.028439918604454478,-0.028543028530373174,-0.0356308745127172
C4A,-0.01816846609271079,,,,0.02621538278114879
CNTN2,-0.004041740632542163,0.04267112019996935,-0.04801290680482301,-0.06311441309228909,0.04470192626461742
LUM,0.03995874179409885,0.10969712569656065,-0.014464242685589435,-0.02083522045036759,0.054609916016128426
BTC,0.013850167790443955,-0.008762135103392753,-0.015892669808469893,,0.10016676640047188
APOC1,0.022868948185415267,0.03481690869634712,-0.021091983373057833,0.07398684292464672,0.013355745634986045
PKM,-0.04336364369081625,-0.03801330268743747,0.003062104302131041,0.06795635144176039,-0.04492332626757202
TNF,-0.0019980148637842466,-0.023906462897365012,-0.020052964059756123,-0.048118892155040206,0.04797746975129532
GNAS,-0.042820642400503456,-0.0034618935227302273,-0.037800410948333425,-0.021086597854243765,-0.015177948517235765
BMP8B,0.002099127023513591,0.08580849066272944,-0.013314962017136882,-0.009743156909865653,0.08538223826880341
LIPH,0.001684807127431384,,,,-0.020130240676234475
CCL28,,,-0.01574878851220138,,-0.01748256861364132
PTPN11,0.025553890615067177,-0.048016063233115726,0.008207849775868237,-0.07841809202537231,0.020607895981933556
ADAM12,-0.00874013797881273,0.015404151104490225,-0.015220225066687347,-0.029277298909360042,0.07253831908073095
EPO,-0.02346549927610639,-0.017552857542228448,,-0.02045494226407195,0.026553707719518725
EDN3,-0.01947894280370832,-0.017982154610972863,-0.01449262058244286,-0.030094423785890122,-0.021161299882863208
CCL22,,,,,-0.028728366671224206
CCL2,0.004640108848523072,-0.05424167719202791,-0.01731446657775702,0.002214266922587948,-0.06236544980287488
DSCAM,0.003391830030234982,-0.014152631060927037,-0.011087511865447963,0.015442924140905458,0.015244826695002387
ANG,0.02135169302460675,0.007245193439103291,0.0013344160939770633,0.09645100252062672,0.01991545569049801
FBLN2,-0.0015075138002693248,0.06835326111723222,0.07038440615438299,-0.05418939939412491,0.04358937631519974
VTN,-0.0199457434692232,0.023197091294979686,-0.007407892508942465,,-0.0023488753858016288
VEGFA,0.018494259512608916,-0.04052837999700326,0.024171562877864268,0.022447660075434105,-0.10739955078463388
F10,,-0.01651161446079976,-0.03315607183745342,,-0.006735162529996644
SERPINA1,0.01836036898515992,-0.03148894188802057,0.007458018676710538,-0.03557332808682681,0.008549391354256636
VWF,-0.0026136296978515813,0.0050863786190612536,0.01984446823866787,0.05780240301836661,0.06229965002923829
GDNF,0.08543900109260451,,,-0.03353939473972712,
VASP,0.009278475929120681,0.0041649872721679065,0.03212392081577011,0.034361043035016525,0.0585620958164683
ADAM15,-0.0562701784575412,-0.03371659441514674,0.035745362421183466,0.03584169341318716,0.022990093385103938
WNT2,,-0.014220475917283397,-0.0017056401437387748,,0.1607011188019284
CALCB,,0.04753696005145004,,,
OLFM2,0.02280594100571038,0.03166694730965711,-0.03936228392121589,-0.008244484147947557,0.0021711276248307207
MFAP2,0.045782220089094196,0.035800145916805394,0.07436522069535885,-0.009954331875088276,0.10568277499403257
HLA-C,-0.049895825289481194,0.047179174916788476,-0.028495514270176277,0.027122042607260203,0.05954232873735975
THBS1,0.02865915489080902,-0.007889156232745156,-0.01330803169483721,-0.008127660335567995,-0.0011853160933939547
HSPA4,-0.04297665354963752,0.027282758968259702,-0.008963266772283929,-0.012164857436891977,0.0018295364693362523
LMAN1,0.03589030323334385,-0.04294798253853303,0.02063776622339364,0.04884933481959184,0.020782526256124683
LYPD3,-0.01720440425631609,0.0031321816152972345,0.0068572529741420035,0.05570839626496752,0.16207379936481703
APOE,-0.04015020820964914,-0.0023614874212383613,-0.017154125737245098,0.12109242453905651,0.028806124558802184
SOSTDC1,,-0.022093426118491192,0.023727613162857583,,-0.017941376051327017
ANXA1,0.01222107350292166,0.033927020090908436,0.005480998410397318,0.08882545954993522,-0.06689166186563408
WNT2B,-0.04545923737277047,-0.02541698625635008,0.030078449662873267,0.03433575431357513,-0.013620646026073414
AMH,-0.01193308549113937,-0.021975297667085187,-0.0019550911413294117,0.05347706869669275,-0.05129095204517676
GDF10,,0.02310269303590709,0.0032104536429281598,,0.04493531571645713
EFNB3,0.026624565965163893,-0.052990671730165285,0.0035964139189523336,0.04795698345785608,0.02844702242603622
LTB,0.03313712560578172,0.0030092262799749363,-0.019104723900889704,-0.05690774262684857,0.07282845177451722
ANGPT2,-0.036486918834044646,0.05470592591202288,-0.02207566926144825,0.08062345773768573,0.0663629655777449
NRTN,,,,-0.03435205920676986,
ADAM17,0.01273128108911391,0.005258798991557646,0.02867424455015768,0.05084626026154485,-0.036424466142670246
LRPAP1,2.91402611593365e-05,0.011185454581019591,-0.011789298943762877,0.02905430469975757,0.004030966098543271
NID1,0.007956608315150196,-0.03706524095924508,0.014514344536046454,0.025397737321140097,0.0722270542074555
MST1,0.0020521264171590777,0.00195578736140022,-0.0268105596029117,-0.01797162355237687,0.07620723708000318
DCN,-0.0010005712410907739,0.017489963960587558,0.01939346038768121,0.039811508893004714,0.04895581020275106
IGFL2,,,,,0.029163258622761923
COL7A1,-0.025872589046026583,0.02039062248968696,-0.004734320868736688,0.004025731227675417,0.08051950384569057
CALR,-0.013709936228624809,0.018630596052667425,-0.04230565937379342,0.02996657264027397,0.05315511661611556
PIGA,0.003662307332820599,0.01009425105990162,-0.010386644334974717,0.010693183601560064,0.0797488980530573
CD200,-0.0034021851207716443,0.0018020274337062102,0.013151241843896848,0.06974475275394375,0.03512338649696444
GRP,,,-0.021910533427678285,,0.1292603145691766
CDH1,-0.03734290816069903,,,-0.025342668674151168,0.007488318229648127
LPL,0.003545435253366542,0.029568438167945684,-0.013945933135364064,0.07832143545944194,-0.024646853373648574
SEMA5A,-0.0381840508637769,0.0010174016636179614,0.04998336448187857,0.08750834816711651,-0.021400639119860617
SEMA7A,0.05953358320349588,-0.032911757580924045,-0.0022945907125380485,-0.02738281942253895,0.09682248478100285
SEMA4G,-0.03959983135380193,0.06598341206991815,-0.038664425089478795,0.009793919424703987,0.010462913133239438
SEMA3B,0.021198819110228462,-0.034653776030627664,0.015858479188553497,0.023515069307442286,0.005369134570456778
RPH3A,-0.026939269669385705,0.004564115459367439,0.03419299647096931,0.07489295369177176,-0.025062616628689322
JAG2,0.007749254075688529,0.006871611580482643,0.00292364866939746,-0.02678931910408988,0.1025857903555766
CGN,-0.011802123055891997,0.0010424422692475953,-0.016594169877102855,0.01653211940054789,-0.010671605878239534
GDF15,0.00765724071990577,0.039444138685609406,,0.14250950700591877,0.10094896566997372
SEMA4F,-0.026646892242115236,0.015131275992464858,-0.01814119476511641,0.010040587474627664,0.04104453443346214
NXPH1,0.020486369009807593,0.006218950813723813,-0.006575193628412472,-0.008966400193701023,0.013872529191896436
ARF1,-0.010475604376345869,-0.022380411997660936,0.0034232165288901493,0.053860896105107206,0.06679438067299617
DSC3,,,,,0.025253509302123237
EBI3,0.05190952915276713,-0.03025422165896958,-0.0005874949059075684,-0.0018347807064891552,0.0015715904028335839
TIMP1,0.02596568593697338,0.00396890174268249,-0.006312544616782455,-0.010410763780369694,0.06305448008435521
SEMA3C,-0.0358895131651351,0.03681224139711652,0.047857926399041725,0.016704142956878342,0.06330370287423892
GNRH2,,,,,-0.02014616877437317
GAS6,0.023373133745113624,-0.049588027758197296,0.014228284699616229,0.04121400294237909,0.011865550842837644
MEPE,-0.00604667732419032,0.02793743170820718,-0.03520705241640833,,0.038888244814850904
SERPINE1,0.016857956306528244,-0.0259373685402836,0.0019557499441134715,0.03554989606398002,-0.003472394493864677
RSPO2,-0.019442133200890985,-0.029076840076136118,-0.025234037688011204,,0.024063581968891502
SHBG,0.08749684974738021,0.017841491245616455,-0.026894369725565418,-0.045644513353058636,-0.00581151180282004
LGALS3BP,-0.0032675257964214746,-0.030697120651227656,0.025529856056799263,-0.04111638979182139,0.01166469368408715
