,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,-0.018835943622485515,,,,,,,,,0.017443975448009106,,,0.0028887211255959476,,
BMP1,-0.055514885329335274,-0.017157002120253968,-0.02683181681774259,0.002242792073718519,0.024310420222662634,-0.07162726130899716,0.07221296827308021,-0.1392942197942418,-0.07257462906605092,-0.03056107605529307,-0.03597560744006021,-0.004337607111979109,-0.07809112247020358,-0.05950605701100202,0.040305058646098596,-0.07854878438253747,0.08363328147273376,0.051433589766137565,0.008458656053497599,-0.04339816836378354,0.06823451946034738,-0.001155114946665567
NDP,0.0032577386727291623,0.015250172348454523,0.041481220992702884,-0.01623371780618662,-0.003221808104082121,0.09093685222677801,9.831020149125867e-05,-0.06423458263409308,0.0018249479502557453,-0.039972426839031155,0.011453556487314949,-0.04370730881523045,-0.029650888216915725,-0.040251608362840356,0.07828260291905483,0.08375002431093205,-0.037829961483431464,-0.0488348325127067,-0.07264416712722684,0.06205815446290261,0.0745913620394263,0.07395570307479726
TNFSF18,0.024809395073463955,-0.03348269664934446,0.07402598313368373,-0.0018054180116688482,,,-0.009733103528686764,-0.027970810808867836,0.04096139077310536,,,,,,,,0.01744559785261719,,-0.055575468887171846,0.009570454043506782,0.031892760908427145,
IL36G,,,,,,,,,,,,,0.0042144744543772756,,,,,,,,,
RTN4,0.10524990057651354,0.23253873309020454,0.08692924365245987,0.05971904822150879,0.0580133104481075,0.09990076523833195,0.04438520984162174,0.1794099914218679,0.031902700584379697,0.07563071787728098,0.1439686437030521,-0.03029139159859536,0.21496571813058574,0.04376991151917552,-0.021340426747914806,0.034085317759578224,-0.005358119735235663,0.08569695104290558,0.08445420850663313,0.03186429209249946,0.14018962907214466,0.04946895368712703
HEBP1,0.06024873095920463,-0.06217963151856818,0.048011698686467076,0.017358009215362076,-0.03147505642912062,-0.04366688913474836,0.04818634080244277,-0.007021025344581629,0.01167633639821507,-0.07169594693971955,-0.0020811302607697067,-0.03981641980069101,-0.005904697186097744,0.0037531392805621386,0.05549316719781424,0.0511646812173579,0.07867851353986226,0.022046253196821713,-0.045045338457651685,-0.0061514312045835035,-0.02933965799257239,0.06945339815275277
WNT7B,-0.023672054083724553,0.36840045986015235,0.06507922221589912,-0.023141893248847772,-0.028867301240107276,0.03465017232088278,-0.01806522964653459,0.14817080490543,-0.02145511756767723,-0.006155670047486984,,0.02050824012061574,0.06303792442354435,-0.03887547767935615,-0.0018183587812489663,0.006152138937558557,0.03581686275032004,-0.026621539168804595,-0.055575411259585435,0.006335044378112125,0.013276789703367589,0.06994120487105078
PTMA,0.035549020950895995,-0.0568111459739775,0.014855457631464094,-0.05599912585356068,-0.013969254358029804,-0.10089012708425875,-0.09367363765819739,0.06903299714461611,0.03411131031440421,-0.03971299078191,-0.16862728158989476,-0.03335342037588216,-0.17128958407629286,0.11530650141144842,-0.07463742330602269,0.022673368015336134,0.05727722462711821,-0.07433669265122546,-0.051223495287856614,-0.07510031131055658,-0.06725724920119769,-0.014372709675197722
FASLG,0.03558689761015821,,,,,,,,,,,,,,,,,,,-0.024049865174786758,,
CEACAM1,-0.017717370187053775,,0.006772943504232222,-0.01776001117733714,-0.013745326995703617,0.05419057161496088,,-0.03680799392620666,-0.023092140976370284,,,,,-0.03486415106491021,-0.05243106194754322,0.08825339870142676,-0.030000200678553034,-0.024845108236275917,,0.017575987418168647,,
PDAP1,-0.03353379635500587,-0.10505935441736217,0.0032833485169061418,-0.018119427262009647,0.03216259796087877,-0.006935884258500353,-0.03130050198503293,-0.06568998385135878,0.04652743711192408,0.023292364362828562,-0.021998380931937875,-0.005883158234361574,-0.0570011959087213,0.0037170352265352663,0.00883660443751695,-0.012996809092606207,0.05589218551712504,-0.03288122984283376,-0.047838708466561054,0.005545042499835991,-0.004251801987639573,0.009031664219996842
QDPR,0.10623496704814957,0.15741926305018727,0.027250873050100943,0.05175273510114633,0.004571338430155068,0.0725182800464295,0.05901792586338321,0.045744537901811155,0.03075425940721309,0.006942554074794124,-0.14950586694099632,-0.0207519423043989,0.08021093643339103,0.10355242308778762,0.03876882660683928,0.0884092613942772,0.08755962401871452,0.003718406514613948,0.026684614793238966,-0.001706299951110894,0.09049406483927236,0.1089673818111364
POMC,-0.015806292995675503,0.15084147223859692,0.0024908002429769407,0.010135143343385996,0.04473225250894627,0.07224711429453588,0.047489574981128733,0.005661556735978833,0.06400680270356829,-0.03784554770060592,-0.025678621733518616,-0.02225655253767359,0.005074303151396418,-0.06286359485031705,0.01901433981808769,0.01828549662876996,0.041104861447861664,0.06614440636706484,,0.0011876416700622202,0.06220616402497751,-0.0075463053752373175
CCL18,,0.025964876473259034,0.059315143144377545,,,,,,,,0.007225596815031446,0.013206583506365981,,-0.024719256326651808,0.019237575668661182,-0.03802156806550082,,-0.1315000300452229,,,,
CCL17,,,,,-0.019320483845945265,,,,-0.01831198870838445,-0.014584699005798615,,,-0.006647985124987974,,0.005396618075421992,-0.03966751056814111,-0.033167671057479184,,,0.016583387854031625,,
VEGFD,,0.009486690345782776,0.04710368122230756,-0.025437652831750732,-0.02152515256001351,-0.029456935159238938,,-0.03155525819209141,-0.019509875119469094,-0.003884210706053078,-0.006849349080600447,-0.015037426581157783,-0.023708820538084607,,,0.0013333939554266224,0.022397807136699935,,,,,
TNFSF13,,,0.043120461118091154,,-0.01332683735173633,,0.009184887528835057,,,,,,,,0.050622374190582076,0.027802370062081853,0.01665480665572213,0.04725773568248687,,0.0008591182484819296,0.051390175412585705,
