,UKF248,UKF296,UKF334,ZH881T1,ZH916T1
IGFL3,,,,,0.03725364323528312
BMP1,0.07524595115834379,0.04691339540707993,0.08217435623140777,-0.026672607868839446,0.047236870941586497
NDP,0.04225356759153474,-0.004244760391757857,0.018357937500732734,-0.05130872103964086,-0.05046463607565616
TNFSF18,0.07502513812777824,,,,-0.011941471717043153
IL36G,,,-0.021214451036351105,,
RTN4,0.08826960870536346,-0.01949448777736955,-0.026910279807153454,0.032942082535064116,0.04653694768267435
HEBP1,0.004290854971797057,-0.01729121908597015,0.0019731638312674837,0.02960147807963459,0.02147851346368531
WNT7B,0.06901888702235062,-0.012332311732280223,-0.0233171264719766,0.015995599060984904,-0.018789652278415104
PTMA,-0.002134772403196994,-0.01626971214600218,0.031224115089425797,0.03296802957355658,-0.014788460457684534
FASLG,,,,,0.004025522374734445
CEACAM1,-0.020601164299320598,,,-0.01351765766452986,0.13640413357773803
PDAP1,-0.025171967799466014,0.04069265750625717,0.022461602979894774,0.021130564259668565,0.01666082144839506
QDPR,0.009212708646509261,0.012300834964554173,-0.06858661080461974,-0.07626756708031031,0.03925551147474982
POMC,0.04921847331010204,0.022534802380751204,-0.03754796878966891,-0.02211311218353496,0.015490785137133742
CCL18,-0.02570830656458475,,,-0.02847862450523961,
CCL17,,0.05804291757450379,0.04852114690418632,,-0.016890997675212172
VEGFD,0.000531502248504109,-0.011196288128237286,0.05997537590877307,,
TNFSF13,-0.019400319268862227,,,-0.015179423569579693,0.04644565382590385
WNT5A,0.006458658792701555,0.003114129265865441,0.026862200926614135,-0.038027849133678,-0.0005165967095056091
CXCL8,-0.005782720286664539,-0.0104264703358072,0.07033048792272184,0.03430875001039559,-0.004082384821200434
GRN,-0.033565533722587186,-0.006959162802698734,0.025888434965371493,-0.07578792659332477,-0.04728747903465309
MIA,-0.044563541256266576,-0.012733419829545307,0.02180865649438014,-0.0004939952128019638,0.07456904721298352
COL4A4,-0.030875467310091054,-0.021391132658349788,-0.027593357144924814,0.028618133822982932,-0.031581375713028007
TAC1,0.09144250036764068,0.04135043904231013,-0.04890120366079982,-0.02332181041532054,-0.02220493399300179
RARRES2,-0.01143270187270251,0.013317710156771181,0.07429059123266413,-0.03881838650369465,-0.022162511208440067
FGF7,,0.006772763702148453,-0.019025028493476485,0.026578362508425466,0.05791044386026285
HBEGF,0.045241265146104465,-0.017874137390730502,0.025986311722799908,-0.00463237965377913,-0.000893974833197849
CSF3,,,,-0.019379408756106446,-0.017783614808054203
PI3,-0.02704622241324549,,,0.023298339899828498,0.03672401550715088
PCSK1N,-0.01095194190883368,0.014078762209182888,-0.03291062995385879,0.006528373822253608,0.027049107101054338
NTS,,-0.001092645254559433,,0.0018922501796317449,0.03743050345698593
SFRP1,-0.0030607773408632515,-0.015263944986517949,-0.0366210865500554,-0.01840857852517776,0.007229683577183414
CXCL13,,,,0.09803085656294652,
MICA,-0.014863420977349164,-0.0090879230632062,0.06328530227927383,-0.03559198754270841,0.0518364552488778
TG,-0.022965826840365158,-0.011046450589966205,-0.006301569162850017,-0.01594955120152648,-0.021983191507892068
ADA,0.010287520886075086,0.013652177199654645,0.0566450764776093,-0.0048753809078430025,0.018140410517602547
LAMC3,0.03008839351603142,0.00988325337331853,-0.037086049363794824,-0.024825488076403952,-0.013306315364032217
CCL7,-0.016352654755362177,,,,0.11213761568596937
NGF,-0.002588160925209673,,,-0.03327020987398998,-0.021163797155231284
TNFSF15,,,,-0.012034280134144542,0.0024552995690635296
HMGB1,0.023337100082298442,-0.049990695435954136,0.06490096886347144,0.0011295337408242729,-0.027644529602732455
ITGB3BP,-0.017707076886348896,0.018143116007819024,0.07447674009040181,0.0070230356933085256,0.04442161942469491
AANAT,-0.02372521416730805,-0.012733420537810628,0.06299307972370662,,0.001072724783465827
RELN,-0.02076666226447778,-0.019694698807452567,-0.028780281568292963,0.036815386563316115,
IL15,0.001612583744754485,-0.006907366640717784,-0.024110478672856036,0.02174983481729314,0.05973788412394737
BSG,-0.03963770218675481,0.03408378789651813,0.05523385329534767,0.015091092048601033,0.07136666475296462
ADAMTS3,0.031099500008736097,0.047153173413319524,0.028171467245295914,-0.03108186404100039,0.006802016695870731
CD34,0.00710018099582545,-0.023823884087231382,-0.043413051847451825,-0.04181456947306166,0.021162255119453893
PLAT,0.021390266555832364,-0.022105092319576337,-0.007309484737680634,0.04700730742058877,0.021912480410670128
NTF3,,-0.005880589485206214,,-0.04017955577874872,
LTA,,,0.004470912852626625,,0.03750864367812381
CKLF,0.03879655296594123,-0.011614921888843706,0.06015328448858922,-4.376033350231486e-05,0.029487539018587628
CD24,0.05814279984860464,0.010444433732554641,0.08107657119188658,0.01860826249417331,0.0029650115750458127
HSP90AA1,-0.047977686087216746,0.04160143353859268,0.009048894358850893,-0.0178733844353858,0.026459979439491153
BMP4,0.04099955439425056,-0.01234733193510224,-0.020544620602248126,-0.0417016325188731,0.056955508547238055
SCGB3A1,-0.01635265312011855,0.01567076396582023,-0.016823975246932667,0.005871050760556383,-0.015926481071581622
IGFBP4,0.020563503622748395,0.005383396338783927,0.001616601042247699,-0.01685668747174484,-0.0020827112548693744
RSPO4,,0.0928537434994936,0.04987327182847711,-0.016830646003687517,-0.02268748378343017
LEFTY2,0.09679980184387245,-0.011777378204855556,0.0047120152722017064,-0.022888566634103626,0.030070842096354904
PF4,-0.016963252627334117,,,,0.17888313556864452
ANGPTL2,0.055347991923739515,-0.010178228149931646,0.07241254388336817,-0.014201954371856937,0.017889868928565682
LRIG2,-0.03685117356602147,0.06842892658812126,0.030284754996566948,-0.025481468091889347,0.009691304634164405
ICOSLG,0.020087584579147662,-0.020383962792035148,0.05144810075623449,-0.046079690718056975,-0.002748114226701348
WIF1,-0.006961633695842669,0.03873605228051366,-0.022355919097363113,-0.015645715708879966,
NPPC,0.029728698047582606,-0.014927032347060843,0.05862744243812001,-0.020338544180944933,
LYZ,0.030032902067986974,-0.02024252138382269,0.09321020140098883,0.048977847051878055,-0.032847563692019716
EREG,,,,-0.0030151123422826795,-0.04007595075162624
SPTAN1,0.014561585598042017,-0.03090190037471777,0.02637015314697398,-0.01699851617219146,-0.010029586545587887
PTH2,,,,-0.026766334139950953,
LIPC,-0.004524507222231984,,0.035468488939622046,,0.041234724425093655
COL8A1,0.014440655824892143,-0.004703951957863408,0.06238190061952173,-0.03337861240641436,-0.026782646062268725
GSTM2,0.020077882838662978,-0.0317462121873315,-0.012866231334421906,0.0798164050799994,0.013456197511869793
SPX,-0.03358811773902541,0.04850351012098667,-0.023250007838003586,0.03142202250284647,0.055133272909781476
MFGE8,-0.018179935138900684,-0.012195681850812675,0.014911735382445272,0.018144812752637008,0.04261400295027012
TGFA,-0.003996924982805647,0.081185133813274,0.024912173115962756,0.015742047004167092,0.09064823159441499
SLIT2,0.02407985304698768,0.030427468364374054,-0.04149457080148966,0.02426060020083017,0.015512549628122577
PLTP,-0.06021800899238874,0.030609130531068684,0.006845213771844832,-0.08266609615336067,-0.014265937223099304
APOD,-0.07899525314183281,0.003047616998952141,-0.06894196524312232,-0.00013105866360799175,-0.08165597657329277
B2M,0.08246919098713718,-0.001649625194192851,0.10174714709467268,-0.016771024899010698,-0.02205537265196617
OMG,-0.031457228209068745,0.03299076398903158,-0.01634972045978586,-0.006762118297637219,0.039611824802072884
CXCL3,0.023625309041945663,-0.01149034627083998,0.06055997270879275,-0.002329999634019385,-0.035988983057440506
CXCL10,0.03142275867506378,-0.017454676983391558,0.03696372063012208,-0.022997528964617913,0.08023395420341967
RSPO3,0.07410759883938126,0.09238803385069254,-0.018144954289785506,-0.022292594386046416,-0.018911393041600933
CORT,0.04363493424279144,-0.00048718089891001265,0.002211910693391101,-0.027991621575878072,
NCAN,-0.014693448306482556,0.0303206837738041,0.03473637427173835,0.015403457532387052,0.05535675551110979
PRG4,-0.01085786019907398,,-0.021214451036351105,-0.0024667073594086104,-0.04283940192676649
ZG16B,-0.022676194331820932,,,,0.1719960823808544
TGM2,-0.01969212903185656,0.019947715779959418,0.0006252008235035551,0.04646407956608046,-0.013788467894691013
VEGFC,-0.019725078875764353,0.006690093818918445,-0.021650192887715185,-0.0028379193099818366,0.04700731131529005
WNT6,-0.013395202781169667,,-0.001320580161079232,0.012579911726100247,0.07645054976088926
NRG4,-0.015061369131093688,-0.05137068247961081,-0.02525747526480996,0.0816060058278161,0.06646383646247751
PMCH,0.021143547431489145,,,-0.012796412833528368,0.047462676973442926
COL9A1,0.0045430766660812805,-0.022752303223857153,-0.028780292607360515,0.05055689893326177,-0.012927686968295432
GDF11,-0.0001571071678451712,0.020630812694067028,0.0036975455023922207,-0.041715186238520996,0.05182949373808673
RAET1E,,,,,-0.020745666122658078
SORBS1,0.09680600577361666,0.0347270377317949,-0.03449330627934419,0.029656447182716653,4.56226607565576e-05
DLL1,0.01355780713571807,0.017573584398284367,0.04078885443609675,0.10929132977012401,-0.017309746058742834
TLN1,0.03903348227005618,0.001395440681339317,0.049080804228154536,-0.0678714386789078,-0.004542346270206615
COL2A1,0.02772334915161742,,-0.017627936424089812,-0.012441892885546927,-0.027522468749884683
SHH,,-0.012332313484473788,-0.016823973776412492,0.06652538712012557,0.10317828540148495
PON2,-0.023945783762876167,-0.01765359502449469,0.019425745180029277,0.02500358242482039,0.030256442932246146
ICAM5,0.0571101988353829,-0.015784307901060026,-0.03285631200519051,0.06999126090489995,-0.02972404914535172
HPX,0.004700689781425825,-0.010740763670280287,0.014801885421501761,0.019832678738551695,-0.03427787795096552
SFRP2,-0.021740895902037545,0.05731509951969209,-0.03300433106699149,0.01930846457559091,0.01773994800469421
CD70,0.0237467989616287,,,0.013532160365651883,0.028344987057148368
HP,-0.019236983931298135,-0.012409809288008488,0.01482103828718265,-0.037898735477369445,0.029101596985886012
CXCL2,0.03944016965114257,-0.014927031178825202,0.026997674923042243,0.054881789583997594,0.019683820323772597
NPPB,-0.021096505210130734,,-0.021650194462395803,-0.019125561548563298,0.024024261431726035
CCK,0.0207748715052201,0.0038832196331554784,-0.053876416071045506,-0.07795308467348784,-0.024886183670137372
SEMA6A,-0.011786159659833137,-0.045024644377020424,0.019922421907644174,-0.010780570175228196,0.043094707115075966
IRAK4,0.046290540039453376,0.011278039277816659,0.0789966273725476,-0.0006481854720970755,0.09457801821765148
GSTP1,-0.06757352450125606,-0.0434192871661885,0.09182157246562422,-0.01962431783064683,-0.007034965846590952
VCAM1,0.029262377765482305,-0.0002354360948268357,0.05174390042611106,-0.052493746560474466,0.02939340654769387
NXPH3,0.024576565768615895,-0.013402043311003458,-0.04065612168788671,-0.017531668319617815,0.035728625108760174
MTMR4,0.03523943253738722,-0.019300903330855407,0.018322722546424797,0.005412363892660583,0.05999597645432677
LAMC2,0.0663647557077549,,,-0.012420914611446841,0.036494038158079556
IL10,0.0543774956925037,,0.0317054637995951,-0.03093061845991235,-0.012160380817835787
SEMA4D,0.030979051581910475,-0.0075850338496893455,0.00940883234074885,0.019068472587084342,0.05409441982545283
TRH,0.010070568947295157,,0.11454705546749634,-0.10167369873792441,-0.0017216988604697565
SEMA6D,-0.009980345214664949,0.002123832068552656,0.030264692571655902,0.02403692692361029,0.014900444986190833
CEL,,,,0.015952274358389713,0.03407761543067563
PDCD1LG2,-0.022962356644261293,0.012522682975876593,-0.0004677665135354674,0.05888289306318046,0.04494813424785505
SPINT1,0.014689659484857842,0.014900378778230614,0.018024704314588476,0.07363044691532565,0.045325689790509674
CTHRC1,0.04180229646682179,0.04783018561709032,0.011111480011353812,-0.05520583662130357,-0.0010679823849635995
PODXL,0.04643653586540866,-0.020540579248783206,0.01095701577429225,-0.022356395117874794,0.03934667431245847
JAM3,0.01652180692548847,-0.027252836337986797,0.06606928417571,0.00795071293586802,-0.0028083767684914515
TGFB2,0.06819968182489794,0.027754183175711662,0.009028168758334053,-0.030965523241168226,-0.0681362484479461
COL18A1,0.022596293376747775,-0.019290612143320677,0.029381286237415555,-0.06407111032622148,-0.020781584666336988
NODAL,0.017718584491702216,,-0.0297641170092841,-0.014204247444002874,0.00023580009771441104
INHBB,-0.05014025839226484,0.0008092379518909621,0.00015049054057401782,0.014015547362581647,-0.00763073897498469
LCN1,-0.01655855439835101,,,,0.053765349679290864
ARF4,0.019371428292783995,-0.010969136722481137,0.022590832044371727,0.04674857566417004,-0.023556342060049758
CXCL14,0.017887359593450298,0.0028914209153069227,-0.05778881757112396,-0.05631961097544179,0.010460694537063593
LIF,-0.011501237121899288,-0.012733420537810628,-0.0150562434741619,0.0026329824093432475,0.00446897517371698
IL17B,,,,-0.017671403707761723,-0.025648314563202743
MMP1,0.03870005574373856,,,-0.012796411820130773,0.02150210519111742
MATN1,0.009519287586667343,,0.038535765788657056,-0.01821227863533342,0.15221194841462973
ADAM28,0.07297408107536031,-0.01230308970591809,-0.04540011628218534,-0.04350411217081889,0.029081061229468703
TCN2,-0.00033834409777293257,0.04034837983102673,-0.05710490769331196,-0.003988066050295006,-0.0367950985887894
THPO,-0.01613983045708435,-0.013250333269387947,0.05877869444545094,-0.015798308163063705,-0.028289387352547955
CUBN,-0.0034942637806089282,0.06526878186980438,0.07359054552222755,0.000552570214234887,0.0029693111776598765
TIMP3,0.009896294000908974,-0.0091252190127812,0.029747370388299523,-0.017813893669004682,-0.02436136860821352
PIGF,0.09267742459048098,-0.015388004515626984,0.004591878567451017,-0.015543826225253441,0.07801099382061984
CRH,-0.001767265743342512,-0.023973718209374325,-0.024110476451179808,-0.03145884302736015,0.07268469215930083
BDNF,0.022306194422356516,0.05977737070895671,0.04807679919360226,-0.014286465795681018,0.048258661158934915
CCL5,-0.0014926607413647752,-0.015407188165030176,0.032144580386165265,-0.03219924768474278,0.032494640893779306
GAD1,0.02500074810823114,-0.017293966311985813,-0.060624939821342386,-0.02613540947084235,0.0903581522315943
COL14A1,-0.000612117689750484,-0.017356082277522857,0.10271666091017104,-0.013187808650058674,0.07215688964594576
HLA-A,-0.01359066672781318,-0.05263367093770256,0.08088263994790934,0.008583308641288485,-0.021176820157129666
CD5L,-0.019400315669971885,,,,
FGF18,-0.017553779190211647,,,-0.00460225234480225,-0.02148681292961156
ADM,-0.015052922453073636,0.07731899747165785,0.0798428060377718,0.09536783127153409,0.03335442295668841
CCL15,0.04758655274959262,0.00444872770103093,,,-0.01863551118576104
GNAI2,-0.012859956723269582,0.0163620382420801,0.07157838084824546,-0.026913182654431052,0.0408939317802219
HDC,,0.05512402082433398,,,-0.005046148151778303
COL11A1,0.06941967025109214,0.01297490408376402,-0.025883612460003824,-0.01976674171729075,0.027805664151073887
NUCB2,-0.004455995220371551,0.01603891896518471,0.04761068350027497,0.01718473212127026,0.008157217362572978
CXCL1,-0.03114669393219974,-0.012057882380484145,-0.02391441944271222,-0.036502048393139946,0.11111188963750154
VCAN,-0.002992545875461894,-0.060068141334454594,0.045849100910543714,-0.01231099252954655,-0.05446902861226691
MMP7,0.011442465886458702,0.03913766934580938,0.03477432220644841,-0.0034875682732844757,-0.0204454244408267
PTPN6,-0.005193125500806882,-0.04376348147644124,0.029672114023947184,0.014846431194135657,0.11832635647601063
PTGS2,-0.010862843309427134,0.042953124584171457,0.011682768528956671,-0.022165506966335354,0.021426298721061398
XCL1,0.07663260910421667,,,,
CD58,0.03136565185129498,0.003334329825894786,0.0744212271923373,0.03063745803315723,0.004663509576647217
TNFSF14,-0.02142091223176774,0.08420316017373689,,0.10298958381388829,0.1471792805904813
CNTN4,0.06683351874405134,-0.025531298186736818,-0.016634652188300465,-0.006192227537581517,0.009325385062561696
INSL3,0.016520432159576416,,,-0.018477345312744618,-0.02551624182631332
BTLA,,0.0040126300449216095,,,0.043360747845168246
MFNG,0.05052860105525958,0.03316045210211513,-0.01319765260985205,0.057626370758037546,0.015479663908887043
ICAM1,-0.026851364300247274,0.046558833293091205,0.04141402087036835,0.021464563739132556,0.09531498497401299
PROS1,0.037839554521870246,0.01916031267571292,-0.03921849079033777,0.01669673696939121,-0.0024430474221058423
CLCF1,-0.04361802218507552,-0.0321657318751262,-0.004872887404422925,-0.03046948859764343,0.021903457948087235
PSAP,0.037450460751463174,0.00985870196869898,-0.005973445071988363,0.016973097201259595,0.03780674257781097
EFEMP1,0.04712658830811381,0.0013654140186879773,0.06655225642231995,0.04114836346476116,-0.02865188656423847
C1QTNF1,-0.005289446289543104,-0.014576072163512659,0.05895612794878741,0.05322758269052315,0.07890103450315895
ALB,-0.01767562161550746,-0.01337661417223574,0.023482622962043467,0.017386166577161823,-0.02885275935190476
CCL13,,,,-0.0026384759040239854,
EFNA3,-0.011350415342938187,0.007760061614037158,-0.0012588998589529985,-0.04252449665630244,0.038732330089880404
DRAXIN,-0.02325829400982769,-0.010740764765275386,0.045076604173977,0.05002609615578466,0.051975502591445524
RAET1L,-0.014835763000648976,-0.012864483029754797,,-0.02244825172596512,
NPTX2,0.026036104125362104,-0.0171315546039513,0.04894596316470268,-0.029297395952199063,0.006876582519979404
FGF11,-0.004159673204260721,0.02426389397600296,0.015126155678824324,0.04262732938886028,0.09400188773658935
CD59,0.02949789431418803,-0.014352674752043774,0.0016948548697599773,-0.02829522505956857,-0.05904628478655924
COL9A2,-0.029086191354417527,-0.02768560041864775,0.01638677613723494,-0.03630212830096421,0.0016121640214298164
DLL3,-0.03312039802161131,0.030366587124104304,0.03673329442217592,0.0017746133803227687,0.026139046647103516
FGF5,,,,,-0.03936865605476419
LIN7C,-0.014496689061134643,0.042769213891057006,0.010491380498089597,0.09271141449418875,0.07176235419892542
GDF7,-0.03498640454289844,-0.01177737774718662,,-0.015021003226184241,0.04385231004671095
PSPN,0.005274843853108042,-0.013150462796444922,-0.03462862604080027,-0.020371413914095395,0.13546610495268346
ANGPT1,0.003819438044005275,0.0414250856580067,-0.02793706794693553,0.06350089571945432,0.017974823995499514
PNOC,0.0352772318509486,-0.008193769532683115,-0.03487978171650483,-0.01780801283064387,-0.026335130337143235
L1CAM,0.014778938551611592,-0.04612130054936252,-0.056926034403697354,0.039407798413252475,-0.03205111102976155
APOA1,0.004500987695153429,-0.003983579631358737,-0.006908322343820527,0.06905916883433078,-0.0031064948788721587
PSEN1,-0.013911900187909838,0.002741319916519948,0.04649300159433886,-0.000736164359502485,-0.010434031927037722
CALM2,0.018235027561285814,-0.020846013108337273,-0.06350458984204521,-0.02380172386713261,0.014711428537469264
CLEC2B,0.04019507832348363,-0.01742975319627837,-0.039964265817768366,-0.018460307788426847,0.017806286002900767
NTNG1,-0.0192060767440908,0.007573612082973888,-0.008260518048606894,0.008066899348468876,0.043966541287276714
LRIG1,0.006377820544919426,-0.04812047826998454,0.01843449801519309,0.006102061255397199,0.008280154910340846
CPAMD8,-0.004772813481456895,-0.02179895237882383,0.04215815761772688,,-0.026736119280413688
GHRL,0.0075159726477007525,-0.010740764765275386,0.037367985905247925,-0.0162481313362673,-0.024297104715909314
NPY,0.05385631753817601,-0.04519891781765614,0.04241900160332786,0.012777297100938253,-0.0060191568467623715
MMP2,0.024017307225258477,0.05164513044508834,0.07680987114057543,-0.013205189920312707,0.00685550955247968
PPY,-0.011404959707482183,,,0.01349231085556918,0.07816551459016956
ALKAL2,-0.027822143094432403,0.011119378515362379,-0.020630837697360297,-0.01005718078732754,0.06121454800767721
CSF1,-0.012204826098792785,0.0291015313854495,0.03589480327503779,0.07879020091119647,0.03694005717563322
SEMA4C,-0.0034936188800942314,-0.012986369612547854,0.004117613567295183,-0.0886633118721465,0.04958411663615814
BMP8A,,,,,-0.022902200558154905
ICAM2,0.04014990913340793,0.008093554863990767,0.0023238320211538053,-0.003042681930596962,0.014374226468185288
SYTL3,-0.01026553685777349,0.06236107042073637,0.035930521191709405,-0.03838238797739185,0.034713325059805636
IL1A,0.06411574675761081,0.03832055336524314,0.05113949298761374,-0.023959269704389816,-0.016942836454879436
HLA-G,-0.02282869674524884,,,0.02792522053159854,
PGF,0.014595420881914001,-0.019421189204653532,0.051804561606452235,-0.019686458305238606,0.01620633153061152
LGALS8,0.005233532379664931,-0.0020812782751677707,-0.004077542164418906,0.004747515252323203,0.024401027501805932
