,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
TNFSF4,0.007696683929113565,0.1322750795851549,0.000691911990396935,-0.0023823425577307288,-0.0004524428039907246,0.05392109740381673,-0.01457770142706493,0.06232546307045835,-0.0034324076738289125,-0.027247119199599663,0.10018919426483985,-0.058254092445223664,0.10910542250986308,0.022802460535639734,0.11028000930177578,0.020680943045454814,0.10346551180767814,0.1000449385877905,0.03689164768990826
RBP4,,-0.03638022079332974,-0.014694339837790076,-0.028791934557155768,-0.0041478893638085546,-0.03531897795372559,0.007266498128751772,-0.06443319889014898,-0.05191316422752399,-0.03331993135406592,-0.0933518255189755,,0.037118377635927687,0.04262379699041149,-0.00827635706222699,0.03478764339230045,0.0858797078443642,-0.11265236280733769,-0.06658935393242316
DKK3,-0.0411201281148568,0.05915956705922123,0.011807338380279276,0.059952152900547555,0.06196180391637815,-0.0844336292675777,-0.005293341107403494,-0.10439115914998409,-0.04445101812124306,-0.02713721146093542,-0.05257909272896993,0.036856401747590056,0.0029289213063899843,0.02321652521929536,0.002363717211674676,-0.06890912085675753,0.09467303023026304,-0.12222488040132787,-0.089922868836857
COL11A1,0.016586817147512794,,0.029714782091476405,-0.04491533397700164,-0.05140652490186146,-0.013250448945999584,-0.006763290106528287,-0.016788870426950216,-0.03634726684741742,0.04573399854280002,-0.07941936725962451,,-0.004306304533611143,0.06333405772685394,0.09840005791851239,0.003071926195694837,-0.04221454244972225,0.1607170892289016,-0.04398863558985884
COL5A1,0.018173822290495523,-0.03854650823476009,0.0030372867482272234,-0.05703632487909335,-0.03761912317314903,0.0016351110024245428,0.052819663882989226,0.09996538841320413,0.06542998215539467,0.04332619911039611,-0.02838387337770216,-0.03646945503466737,0.07390116055795748,-0.005616785024491885,0.19446176250676284,0.02443408438660435,0.1128098228823891,0.048962276745724564,-0.026775094905080166
KISS1,,,,,-0.0005447767653294465,,,,,0.06572465558434813,0.019547379569118613,,-0.03520285523844271,0.08998705944076389,,-0.008846452965479793,,,
MEGF10,0.047210031292159255,-0.02248802728136861,-0.003093187716528062,-0.03893066502067368,0.07656009157850821,-0.019774765176751384,0.019072919220439605,-0.057804108788803724,-0.037879094143511836,0.017044797757646273,-0.054783052431839216,0.10057912758358144,0.054183011406033,0.025898301624446507,0.06528633704473251,-0.0063366589423167015,0.0030485099403162563,0.05530125319806084,-0.04577651938842967
CEACAM1,0.010453919709441302,,0.02324739290208955,,-0.018681242266265545,-0.018417549191871135,,0.03573731503781362,-0.031341817789312054,,-0.06361799715719954,0.0313029876378663,-0.023664330207323486,-0.024572508682757337,0.052363710913124334,0.062417578854415484,0.06180615065590208,,
EFEMP2,-0.011529188859644279,0.040400117397779295,0.027427603541576275,0.006858373315957046,0.004405829208523537,-0.044771008800340226,0.0617856392982157,0.14557525482995487,0.07070787231997959,0.056070107182812405,0.0009860468373859967,-0.012314130027950485,0.014175094746709463,0.04049099920761803,0.10133305296300532,0.08294215669013028,0.11672648803301897,0.07385816548589803,-0.07514547144435907
IGF1,0.041556716507944104,0.059127242699598126,0.07068891378221841,0.1061579357938736,0.008740574934463344,-0.04952269854813428,-0.0051930891565386255,-0.03922297637306848,-0.008616779726497256,-0.017393665809319378,-0.06537548770985661,0.044020707247183787,-0.0008589728612008129,0.06691987533793574,0.07506903726386643,0.0014203327057198604,0.11422848297842945,-0.00994638720585759,-0.04571753913592624
COL6A3,-0.005609503792184151,-0.004543153494594016,-0.03922973543483441,-0.061686298853292854,-0.05925388552434901,-0.054377067355360645,0.017479325431398973,0.0756129876593261,-0.013112170301166988,-0.007289734804392779,-0.05220100416045334,-0.0298260852448908,0.026989963064449295,0.027806242639660243,0.11765018930596308,0.028686325942617347,0.10525816875918952,0.04030493338910572,-0.010922466414446316
RLN2,,,,-0.026562873535146893,-0.02425140552772654,0.03694356464011011,-0.017125382806267093,0.0017494414942079836,0.07545111558415665,-0.013752910488115784,0.008851265396110084,,-0.03454071337706212,,0.08461580740033393,0.05524630626679542,0.04618931087713019,-0.034731950199874094,
WIF1,,-0.0629949800081432,-0.012133673523911129,0.03971830445783002,,0.022298902921928973,0.0008797874472158176,-0.05359948771308977,-0.02405279610299498,0.006343189707545542,,,,,,-0.012827359038293238,,0.005475024093800075,0.05121773904767277
IL13,,,,,,,,-0.01608450200398347,,-0.019128752504330184,-0.012874410201213183,,,,,,,,
PLAU,0.056112602399819134,0.014276123319712996,0.03170335149248874,0.137484420596903,-0.07552581834875519,0.0005729970544540157,0.022867921110495536,0.11824412861026079,0.11865991356942979,0.03775811977899685,-0.0677164633847741,0.1032874308261417,0.046867393599711156,-0.003651690562941581,0.11552335755764766,-0.020084041201582463,0.1312507490193538,0.12184233496811105,0.1901313012279762
CXCL12,-0.0671224375133454,-0.07430927638934101,-0.008950970440223152,-0.04414167074864919,-0.041231713383388394,-0.03142370672538398,0.016036337529834556,0.05379976630323977,-0.04047307573859346,-0.029523068357957163,-0.029916352203824558,0.044346058958426283,0.06540954773669388,-0.014715678483217545,0.0055407325183302976,-0.047538399388302115,0.0883640814469509,-0.09268002841647952,-0.05208356490664139
MMP9,0.09863094118980827,0.11001114870555108,0.014391812956470813,-0.06238712292841289,0.030933853212453736,-0.005979573464885707,0.0015174437048018105,0.08197494948826578,0.0019118400129988274,0.007851441104985982,-0.00213767103935316,-0.0046681741608965936,-0.015980080072520723,-0.008720470870571498,0.1833063513180919,0.0052733969175267755,0.027376256134304607,-0.03434325526740285,
TNFSF14,0.062384904137810886,-0.05452182017277457,0.05719793282656949,0.12571412161362672,0.025313034168709322,0.010812339524575755,,0.054510382455279054,0.014833914413289137,,0.015768332547532137,,0.01572528348535601,0.002926614740416212,-0.009693531981588871,-0.0063697735608007995,0.06072635548985822,-0.05693075195621106,0.15170394102056511
HBEGF,0.03459624398316177,0.04716609830281348,0.118368953420718,0.01366014601017008,-0.03991250638258243,0.0075388730003708455,-0.029895617686166578,0.07653581453984644,0.0818378984494979,0.08909326451298644,-0.07095802972562446,-0.000708194031203668,0.03602580542012998,0.008889703529422702,0.030780311540252216,0.02897402317263605,0.1013820306921309,0.1176060417480979,0.10503323236221698
NUCB2,0.0239240256418736,-0.040427813653307096,-0.008128413673288483,-0.01593605951377178,0.00618918889033747,0.03610217335594677,0.03056086223873055,0.03243717845207493,0.05218275935098119,0.010034812393639724,0.005592674734252206,0.04150040167734879,-0.029133540247077195,0.010445957300901742,0.016801743041225312,0.03854759208847882,0.03673927656741707,-0.09056972348606634,0.11053152310863655
VCAN,-0.01419912621954529,0.08470112721208821,-0.01800417281260272,0.024792587062070597,0.010194960871389573,-4.194468347004812e-05,0.01550183455939667,0.10831167561920682,0.020756122155722423,-0.019921914582415937,0.11098390558940778,-0.07189897365302657,-0.05208220624403896,-0.02243867610764338,-0.03640715025776707,0.041718013692482916,0.00269737318925038,-0.005312913531973229,-0.03929166627178961
VEGFC,0.0810776539136804,-0.02971977592920695,-0.013242751504016164,0.02168431939838973,-0.0018589829345353585,0.03319455074225464,0.010245414025387667,0.07381610901169848,-0.02461252299472459,0.024355952980232208,-0.024028900375981575,-0.052603348452584964,0.001024727968726621,-0.04936832239357667,0.1808185375771132,0.006907952018090185,0.024466682429534474,-0.019400751994973167,
LMAN1,-0.03752922492678596,0.007006363013815547,0.04456282934478453,-0.06212556935111406,-0.02103185661018646,-0.003340419321687328,0.01058698520341047,0.13231151245555145,0.024368634306395978,0.011782238541848932,-0.060460683403446056,-0.08548893248467186,0.00020006524243039217,-0.026150246248759803,0.02226539291114972,0.07195138612700228,0.0773702522493848,-0.07716379947533634,-0.011071400507788164
IRAK4,0.028225250654401356,0.01842421395181003,0.014570119004297957,0.01670706776374989,0.029500759221326854,0.03002996080447058,0.013441287418399901,0.05608979448165771,0.029346078586447708,0.012341621290159246,0.0365831646402949,-0.006973663296711617,-0.05433466000951312,0.013447216988143528,0.024964659453601483,0.03176147229707441,0.11382070436403333,0.07769074462188279,0.14738818644506083
MICB,-0.050314102593082215,-0.0494348613920793,-0.01564284206107833,-0.04276886501650859,0.01254270142909602,0.0020861716270188027,0.12820132557096725,0.007361054074709874,-0.024728547348497262,0.03204020155828044,0.05632103462325942,-0.050431924203114556,0.027413236242270204,0.03696465825993771,0.0024545858333829915,-0.011413366363345941,0.1488448208546596,0.1175677063979115,-0.03155920408508575
COL1A2,0.0045872407806444694,0.00847739298666434,0.03802182980027285,0.057382308339246624,0.04162549458572969,0.02221813935453054,0.03150797747911838,0.1416182856903296,0.06759583712592705,0.05228470221568764,-0.04041844034721028,0.059988267363442524,0.022159783814043103,-0.0541277991217492,0.15890616024188128,0.013965148766065324,0.0395726594226371,0.006690026850334965,-0.06361822181214913
ICOSLG,-0.007594904758176391,0.04271073125892273,0.05218692016419029,0.02322402605200834,-0.035501500532392684,0.024121632158451766,0.05028900431741614,0.08207819410795876,0.07123696796061252,0.012691438672661995,0.0006655780366514074,0.04907490155217221,0.03783583975705024,0.032784826863301475,0.01668058722740673,-0.06422238290205902,0.0737827059645063,0.06576179103667706,-0.058807070683683405
GNAS,-0.09304298879030846,0.05038714334173396,0.01042549209790333,-0.019515878487132276,-0.015166352929584851,-0.03545066615444483,-0.009705781031672477,-0.050105812372369454,-0.015707855209502866,0.056187201810337505,0.038075945563066496,0.022907599362962078,-0.03252472783953469,-0.027534660256511485,0.20241060644392306,0.05858597778180268,-0.06655676869856578,-0.042821379855795906,0.015368690644822687
C4B,,-0.03157577075505184,,,-0.03261000890445063,,,,0.011554757883997702,0.032528973970588085,-0.05535240397542827,,,,-0.002837852648970291,-0.05401751817630826,0.07276499822480191,,
COL2A1,0.15030620639471734,0.13278485473287838,-0.013889310586053236,,,-0.014994986975567169,-0.015415895840922804,-0.018559876475472265,,-0.013552786833865333,,,0.04003062561948113,-0.019517408886409567,,0.03419129330160002,0.04832491091026963,0.046162849003059316,
GSTM2,-0.016336038241926303,0.004592188960775744,0.007349453738487014,-0.03143919518096412,0.00268951335626055,-0.011478325370120245,0.05142897075181665,0.04383872226667338,0.008551084844831082,-0.027884574386242915,-0.0029594548655719585,-0.05569814453163315,-0.021409390811435995,-0.019846596424869353,-0.03956256466629814,0.0528587546708264,0.029850792394961526,-0.004554009334193987,
NLGN1,-0.11779065862321754,0.11866327915742982,-0.03922529981565376,0.055679552107814966,-0.008905527719801945,-0.010608927263031698,0.05047482467766127,0.09834293160158486,-0.01616871839020762,-0.00466063601866605,0.02813173744954448,0.0008914595663365031,0.048206880162576,0.01967775480388314,0.0806658924884374,-0.023469636383558472,0.055450435716165314,0.11099027087417185,-0.022890160828733772
SCGB3A2,,,0.00909355531346772,,,,,,,0.02339919157149102,,,0.029644137541405605,0.06430536190999694,,-0.04048644340899222,0.06146948612433674,0.04455788656286977,
LEFTY2,0.04459792773937379,0.10875570491372864,0.06798036234031338,0.027165009930438463,-0.010369267421873335,0.03530865925216694,0.008122773346605858,0.12070167930822702,0.0012926265312032082,-0.022883380592241986,-0.024654464934263133,,0.04053022150433459,0.0031036766869203857,0.23484518111725294,-0.028473994600032488,0.12132215199482049,-0.014050074012466794,
ACE,0.07437404479879813,-0.04801100112188813,0.012456185504264177,-0.017516841957775926,-0.0015336405800237777,-0.036634469328478365,0.08839572013539024,0.0528409333761397,-0.005655738813531256,0.008304558469463758,-0.054440963745793075,-0.016779932340393083,0.012370226774458952,-0.0013734652777181008,0.10793450805192893,-0.01048098180234883,0.0671745859547965,-0.0997448388624586,-0.03396337329261546
RPH3A,-0.09800768239691522,0.0839449433934787,0.024621170733345594,-0.0019518651411970513,-0.009824054577245814,-0.033871861536220974,-0.012977206342117142,-0.029131873983870984,-0.039507588741352406,-0.012220745673537045,0.02663720302480051,,0.05220055395671654,0.02115278455859467,-0.03279035407357329,-0.01241536646231646,0.0010511449016416714,-0.08367947922765998,-0.0674915308158913
NCAM1,-0.07707598862465528,0.15031175482934744,-0.019843495828834837,0.08728630666416018,0.0773421612411061,0.003866333741593034,-0.06203681205972169,-0.10528253662324427,-0.06639800498882528,-0.0031228586448833412,0.0753745444823857,-0.07416381516214066,0.03673654962599501,0.05738301824856728,-0.0829409762143589,0.040441878953277215,-0.06703319963173023,-0.10365584211716292,0.02405400231769443
EFNB2,0.030622734373801353,0.06759015847736626,0.015631166692528134,0.07737703379710761,-0.011696466165483383,0.022954630598783082,-0.024086931908253836,0.06315978583867779,0.03918513378746196,-0.05936049403030405,0.05668037977449957,-0.03172630296131721,0.06381880208050934,0.050316047750512946,0.05477985989161266,0.015217909744212652,0.08104707864629661,0.07234483652344735,-0.033406298296438514
ICAM5,,-0.06699739002237472,0.011022853104608809,-0.002223426752852717,0.04008971447662877,-0.019951437821163782,-0.05735944779601269,0.005576990621982909,-0.05268367359342522,-0.02526073285270028,,,0.05986077668949678,0.006027656467510317,,0.06431722549316002,0.054432057702323663,-0.03985973645663189,-0.03417691279816086
CCL5,0.05897175505398058,0.0017993301836081628,-0.0066789773967302095,,-0.005385443214573824,0.006412060451827791,-0.020527032386128047,0.04446982899260925,-0.00320021648670968,0.019175207379311776,-0.03281695322041975,-0.039916460625762845,0.00203544110721238,-0.00844284027951249,0.03374472677428293,0.004860725939615457,0.11919625166810181,-0.03378517422826594,
PSPN,0.007654337549623123,-0.01432982255834125,0.006669321478983932,-0.01104288124154524,0.016207508197768394,-0.017316060440913775,0.02550975052414725,0.07874227092029676,-0.024646908449458018,0.01888961088564738,-0.10837220423930537,-0.01511757776594996,0.02602826324496067,0.0447888766843412,0.04288986634049881,0.07087314727713091,0.13177976507929046,0.0161811822128357,0.14781738546776835
PENK,-0.029948475834282114,0.004423168606649519,-0.0010073987031038437,,0.027207877399331525,-0.040070202169594796,0.04020253709219442,-0.06458008942163278,-0.012895353157842003,-0.02385898648267476,,,,,0.04640601714507387,0.012411560832561596,0.09278609402563934,-0.1085748366323821,-0.02500288852191357
EGF,0.01628568500239888,0.055881349826149986,0.007679988021478308,,0.018048817282243293,0.04287008127337829,-0.020400773117494834,0.03212322668327213,-0.008331466979816585,-0.025031819170048264,0.009655277079640288,-0.035801132967779196,-0.030582070353965287,-0.044107217539188254,0.049901878067137875,-0.02508460742443235,-0.023257515108892613,0.11310213239278714,-0.03349421857671209
SERPINC1,,,,,,,,,-0.004807884667641,,,,,-0.014125955324635595,,-0.008424232592738796,,,
UTS2B,-0.029510829714889844,0.07893362032128604,0.07497550762636868,,-0.024251405388399424,-0.017209594348369557,-0.012747530392343737,,0.02485721056953273,,,0.07541077622420393,,,,,0.03864372529884579,,
F10,,,,,,-0.019739481707496016,-0.006663755075290326,0.07631355790908233,-0.0240527966873788,,,-0.03060381426599454,,0.005066614163773117,0.00301318725390102,0.049677671458758704,-0.02412697292129585,0.05675209584944911,
FN1,0.01652287626753494,-0.0020674761247474202,0.06799218886583173,-0.06988876828867116,0.03820535532261773,-0.011535113739186097,0.025874094552925563,0.11096348301660323,0.1024870070591591,0.026021393459896385,-0.02516355470442648,0.01409828366149692,-0.012028904378521284,-0.020041592321127615,0.14794505586430948,0.057668956744605364,0.022175947877347765,-0.09757001230814984,0.05019016687326094
FGF2,-0.03210472767916245,0.13651999495567066,0.027068176105038564,0.018273106126429073,-0.04436873196228954,-0.016231616065472538,0.001733165208069596,0.06920413122440752,0.002176106479274082,0.022978588848396982,-0.00014579619361074412,-0.01770927585191604,0.09631134323472113,0.09640608354353526,-0.011106610591215335,-0.012612242982939122,0.03707917221003287,-0.02509167770194689,0.05643899536468818
GDF9,-0.03736073132956464,-0.04290926530003712,0.02577859301385837,0.05928610464371798,-0.024857874252363545,0.02822873150958284,-0.025855093326229716,0.036409686825057117,0.005087338899353829,0.039100849170600985,0.03133997285618378,-0.06455302906997619,0.04221199390403884,-0.03917416384193063,0.021189411886080766,-0.010746843464942856,-0.023722331664573236,-0.0416818339013078,0.0008295051322708572
CSF1,-0.0005249325844526966,0.031999313051427315,-0.020669661353107677,0.11566545427694326,-0.04140223025645559,0.03510842900090489,0.006664175063941594,0.07463344231448722,0.07241852866237705,0.07663161793595238,-0.016146442265079983,0.052018307759370684,0.105356769362535,0.00045514578065343047,0.07503298654556759,-0.015355930830549334,0.07443458608494495,0.09302251410288043,-0.04103138046345015
GZMB,-0.03700474231528782,,-0.0130959079886905,0.10306187304642193,0.02595616557110553,0.009372609951714494,-0.028054744241584342,,-0.0273896828951155,,,,0.15608159133809943,0.15411583140499813,,0.03522081898528906,0.015757116908872812,-0.012895948044524812,
WNT11,,,-0.017049479837782024,,0.022328035804290346,,,-0.015671357515731975,,,,,0.042584057793169476,0.04255409324760928,,0.004494223883432205,0.02062534834792329,0.07103604094763616,
GDNF,,,-0.022085576054597798,0.04319743628495513,8.551651391733951e-05,,0.05116559817611245,,,-0.016310186613801864,,-0.000362283961606588,0.05540937928848775,0.09525950105094623,,-0.060925365814499546,,,0.09684043137964204
FASLG,0.02897722308384993,,,,,,,,,,,,,,,,0.014815217105826957,,
SHBG,-0.03554854617100164,0.022247549479421237,-0.015407615027745956,,-0.038804888561394815,0.013921604326673732,-0.015085846436382597,0.013898636471517643,0.0216563121285467,0.08932426754259318,-0.007898578403886001,-0.013834040381489363,0.00743305548709038,0.03118848625638008,0.034148926881693374,0.0005171116175612013,0.08672370932695772,0.07212056931756976,
EFNA5,0.025297124964361813,0.009230458217998786,-0.030565132155434726,0.07543098175674581,-0.0337899661714169,-0.044070369025622724,0.04475473951090015,-0.047312375903533294,0.013561670682317747,0.018321370214385443,0.024536495569033066,-0.03795886753469235,-0.02422288571118654,0.04069027326460611,0.0031103554495948756,0.04597460713702176,0.10510743529827539,0.012967222182992713,-0.036033918829267465
THBS1,0.07186384543288381,0.06316592402001392,0.007362526908861683,0.04804547228281237,-0.07592088048597802,0.015193998120031093,0.06115025433784732,0.01689191120568358,0.028735570372869536,0.03241856059646412,-0.020103664966303218,0.021028141733279684,0.04776429738939148,-0.049400589398067477,0.08843375400861045,0.010843030454806158,0.05783372413968768,0.034613624944425256,-0.040762089271061
PODXL,0.09998638606233326,0.07236930471150735,0.034863815343434496,0.12614265888815276,-0.02821542689323031,0.08173351857687759,0.07436144163621676,0.15137919714801018,0.07012901646425153,0.018574359428859235,-0.06975757896806181,-0.00026076751501079694,0.06242407229676483,-0.01640711484818309,0.10913297469621168,-0.046842836465101644,0.07473233529779479,0.1214230305918606,-0.00011726162589538592
LCN2,,-0.024538858042556035,,,-0.02871063012534811,,,,,,,,-0.027232997070071017,0.0034654218983410953,,,,,
C5,-0.041022094243303026,0.05283442824309543,0.03563512033593853,-0.019592135897340327,0.04859916827432228,0.04099653937867572,-0.0046566408847200915,0.060491919922960775,-0.0032899386453219635,0.01787119448300772,-0.010064264092306709,-0.008143986533977049,0.06400093095099965,0.06904009196528314,-0.004841672897195663,0.006148691165831274,0.08161099360300578,0.08095890286875693,-0.048394388881484396
DLK1,,,,,-0.011473005656624832,-0.014016526989213038,0.02785117580870588,,-0.052245222669505986,,-0.08969986985299579,,,,,,,-0.059547922929683146,
CXCL5,-0.019653274992232916,-0.028751801103373567,-0.020928689541053685,,-0.002628513993087178,-0.016413856344276785,-0.011941367186242528,0.004024583060067755,-0.0293027308238846,,-0.08265734938557805,,0.05266322611058073,0.03765315924540154,0.026099011005559804,0.09127275126819152,0.05221066493300813,0.046886496916170826,0.09148557038574993
BCAN,-0.13032318797731166,0.12638483046933752,-0.002636927678288415,0.08234962423103116,0.05847125886729771,0.01605760261619057,0.013246709822833541,0.04720132867829259,-0.0688474282788189,-0.030370303779685696,-0.01793974923683006,-0.05809826563571115,0.027385118222211853,0.0356711360050938,0.1452117067454518,-0.10417893524165568,-0.0562262878196665,0.1025207364655071,-0.013299158447071108
RELN,0.0763440163387951,0.03932074624919412,0.09351664048088222,-0.03573213383633831,-0.009523858614986459,0.027647772563277353,0.04109807420959278,-0.041479409913285595,-0.035061353552442824,-0.022126981385107738,,0.0761586063137177,,,0.0028794795397013235,0.007735477526747339,,-0.047754400330624946,-0.0267059098524565
COL4A3,,-0.029990105745375223,0.021416797751855354,-0.020455364505553006,-0.0019793095744509008,-0.009967657721707823,,,-0.04316335919662913,0.05912236289613319,,,,-0.03655626477307236,0.025662308515788813,-0.014150031309374896,0.013157708606359972,0.04853579509343235,
GNB3,-0.045682075252937035,0.06629696907768147,-0.033987442323691386,0.01643994731868521,0.05510491013132913,-0.02203696927188232,-0.0250933114147437,0.08838565438709284,0.09262903500582305,0.01780075001457526,0.04181641409497392,-0.0010896343061146925,0.016848643146371765,0.09361436375249979,0.1017048105008385,0.015271130316211596,0.03185008028141313,-0.004399014062067856,
PYY,,,,,,,,,0.09725740078232159,0.03800572967039278,,,0.059120164688126677,0.01660901156607858,,,0.007812022321253082,0.10424529479339271,
MSTN,-0.04201754945440244,0.017842308464583158,-0.020140360192363857,,0.0037627448835590633,0.05663548225359956,-0.004571471625174317,0.020166218946022486,-0.026459302456226862,-0.012959718518774836,-0.011868853738065819,0.012455728353314236,0.1494161071513771,-0.003311904056241441,0.0005408860121173969,0.03600896031320819,0.06282502026444076,0.019238174532270804,-0.03301943213968021
COL18A1,0.0632526196500658,0.030948868428454655,0.008127071958994477,0.07633238199829359,0.000993948897417573,-0.013777088985237532,0.04041670948758575,0.10642450664383524,0.09024547550475973,0.007593824333282165,-0.10281125485373364,-0.0167249105938425,0.06728185080301077,-0.02674234709503198,0.1139373243036048,0.027972865120341635,0.0840278342681023,0.003835172188395579,-0.044518537555735434
FABP5,0.060699539662267384,0.11019618615191777,0.045997636766150755,0.016162157827942183,-0.009929830614606118,0.06625754068498547,-0.0073774473169981826,0.018478823437684633,-0.03930818523234016,0.02528310024215588,-0.06846604179830462,0.03147843236661056,0.0017185610706977148,-0.03524935848358795,0.09419838531654155,-0.04100314859857887,0.10010898898870921,0.1685199960616512,0.05812474473240744
TGFB3,-0.05941540127549961,-0.01921552101497498,-0.0007467744479876757,-0.00875637079890727,0.01251477262284052,-0.01355004488447211,0.0019446352424196376,0.04689803964356855,0.045079916250162916,-0.0161529927876847,-0.058318765493832504,-0.03345101596717889,0.04120594249959186,0.05961530735886967,0.009326796409395502,-0.03757540675958155,0.07948530634874892,0.0693927952643557,0.013513147575275336
BSG,-0.10949449825783264,0.07654687227586589,0.013293072011888167,0.053083230545752653,-0.03592336256376422,-0.025729389684704927,0.004643150144159416,-0.023627862392522188,0.11821972144929095,0.03329487809487377,-0.054277314639918896,0.024941970881376275,0.044895319248549,0.023510200864190558,0.1743074821117199,0.07235552314346355,0.0746551755019039,0.12352364846065984,0.09188641169871024
TDGF1,,,,,,,-0.014404589772772107,,0.021079442738572055,,,,,,,,,,
BMP8A,,,,,,,,,,,,,,,,,0.0966359781444392,,
S100A10,0.15394885324021074,-0.027180390703107897,0.01680191484524912,-0.020145757624227392,-0.023780778067750075,0.04843451468577584,-0.03093873267666752,0.157340866279235,0.11989602918851983,0.04882359454658432,0.029611679764431645,-0.041206005625500024,-0.018566694241459045,-0.019831015370468365,-0.1015210735625515,0.047971065772901327,-0.11148049836789044,0.07006904215055562,0.0061036229179619855
PLAT,0.042633647756842766,0.06332486558938495,0.0547010773370187,0.034578782535979374,0.024290031138138983,0.004376465769301329,0.05322517399418364,0.10505150799776561,0.1140186332197844,-0.004474453982162155,-0.00808290866025532,0.07424426046169319,0.07136530920330345,0.04772999637152247,0.16684161381156645,-0.01060216961023808,0.09221672175475829,0.09698764695118796,0.11573339483487102
SFTPD,,0.04638403576752014,0.00689131014779239,,,-0.017620864756859995,0.024198016453856136,,0.04044615375421892,0.005114996430373036,-0.06502702562368427,-0.08250620767640489,0.03192434439309904,0.011654929886062667,-0.01515936767803094,-0.022796819182321106,0.04806746471467436,0.0750619523217953,-0.03253890869843005
EPO,,0.02476079075425004,0.018340467587648488,,-0.018913528620885838,0.04853875931949274,,,-0.021936407486583126,-0.016310187883986985,,-0.005224909644791114,0.07754225759496682,0.12087138592840756,,0.009651789746446442,0.09318021816963942,,
