,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
POMC,0.04427831183813494,-0.034048983765578765,-0.026687888195370862,,-0.005928711573081876,0.06711596825705869,0.006805442398797096,0.0774410984262997,-0.028174089666981532,0.010654788846418512,0.16433580960940983,-0.008138659871602711,0.059880936887467484,0.04160267768902388,0.016839534596018807,0.040788056346464555,-0.02623112584178775,0.019761133019458435
CCL18,,-0.06852172885943013,,,,,,,,,0.020111835797501875,,-0.06125340430948394,-0.030906457077021603,-0.058569413403312724,,0.08914033128674209,
CCL17,,,,,0.026922040966574114,,,,0.0027586976799869435,0.014554727747793313,,,,-0.03446000293451292,-0.05898583363029889,0.02830489323530949,,-0.013269787617991536
VEGFD,,0.030559498215209653,-0.021512930610359127,,0.01661932563452928,0.04841244117278723,,0.08493671940696546,0.023571874606207216,-0.016650419872600537,-0.02089419832850426,0.008130284783825107,,,0.020171935128388215,0.05182734446728498,,
TNFSF13,,0.03898576247329474,,,-0.02550253274983035,,-0.02284612517918311,,,,,,,0.08566974140112549,0.048033571856644745,0.07833421888074732,-0.018006211272057714,-0.02162201133934813
WNT5A,0.022934463300800872,-0.005281221589708998,-0.014491746149640947,0.18469946850565302,0.051662044712074244,0.06265295184977136,0.20506238137809957,0.23306534772004617,0.048105278282379434,0.092213809782699,0.05187478619421462,0.05032529901764532,0.056132307183937316,-0.040636780897472954,0.00876813194523205,-0.02357433164294589,0.02129008098548222,0.0020026948684477353
CXCL8,,-0.1122219307659466,-0.020143433111477368,-0.2875631248141983,-0.06458466158114493,-0.0932108569872763,0.013466905843203515,0.13915077823054164,-0.03285798544944747,0.008571000303918176,-0.026319993271887762,-0.033599394783143326,-0.09246362726763564,-0.20603137429365057,-0.245414361967602,-0.03522100172073807,-0.014650306538087564,-0.02984676062609879
GRN,-0.10537991128250714,-0.01564188639638741,0.019392508393163706,0.1948400158708571,-0.04505852367001453,0.07990709255130084,0.08761997135162604,0.29646019381764827,0.021215822683928326,0.0030835506200538126,-0.07053198948838489,0.0009135952954368857,0.037074304674744755,-0.07266606184725692,-0.1016988696759357,0.027040623201198058,0.06049884772407064,0.026263584299458177
MIA,0.08054580371587343,0.011396805523877394,0.06648933937944583,0.04119185549240279,0.044263693418475206,-0.0433495827937211,0.08517461883008225,0.1984072752056272,-0.0528104820836875,0.005912422007757215,0.0435041921964882,0.03563510127168991,0.016944894687232682,0.21260652979393307,0.17537903022887538,-0.017317040652460033,-0.022782382884401344,-0.003637412189112774
COL4A4,0.0005177787551326996,0.06437167025074257,-0.0013260754781996315,-0.010881137855609685,-0.023208532737185355,0.042040822846797665,-0.004668028936377927,0.043576688575350714,0.0047819190117273,0.036243192516279416,,0.012811321468165812,-0.018367518475739544,0.08233291846829657,0.07363620480786252,-0.05053487137146496,-0.008650469494522195,0.004746429820346935
TAC1,0.017563059122023123,0.08555369234008987,-0.03666313013736544,0.21711711512705634,0.11124046464567054,-0.020217215405714795,-0.1485959392277846,-0.20362860903660754,0.03307795497162898,-0.024600921124711492,,,,,,,-0.013967689072407405,-0.01744448515264823
RARRES2,0.07263751122161763,-0.0037039333804075557,-0.0055420834554022235,0.037275735789627236,0.09475842655814233,-0.039452860537492376,0.11107459679938639,0.3089017250889406,0.1334529600546616,-0.009903051297855346,8.899237471019662e-05,0.023772289047659767,0.012031793897295771,-0.14064620308431963,-0.1627237111916328,-0.03417961232233773,-0.06624068851099249,-0.06293216785379555
FGF7,0.09138897475787491,,-0.02428132010530355,0.0020138054586305056,0.013175807803809397,0.025376534245988902,0.038224724721595986,0.08074935727730705,0.07071122009278681,0.04480757428780028,-0.03600897774890652,0.10880710547694684,0.02608033875223863,0.05178100002432621,0.0582986882802667,0.017806473493773605,0.01406370323170318,0.012602691986267523
EFNA2,,,,,,,,,,,,,,,0.04047353177141292,,,
HBEGF,-0.03828650478575092,-0.003458125210594891,0.02210981290588415,-0.0386945466347296,0.016027883900677525,0.007434536529808293,0.10549481493514973,0.19345288908245134,-0.049747175406676086,-0.008209876290480993,0.032474582980879865,-0.08872592466767493,0.06809317551577321,-0.015718496832965494,0.0023666146492854565,-0.024720056317539405,-0.009397109917913494,0.0010754107280830708
CSF3,,,,-0.042300133063253004,-0.04406752921851803,-0.07025348347094433,,0.1033739763634405,,,-0.031389902396929736,,,-0.16906432677127398,-0.16213484118753063,,-0.022988338574946296,-0.01397103925538752
PI3,,-0.03527871498340844,,-0.1989300331209164,-0.040035540312663376,-0.06329393792771039,,0.01775012737076037,,,,,,-0.25964178360952844,-0.24549582526530425,-0.027873981483538684,-0.038925519985822804,-0.030354426879182463
PCSK1N,0.04204314060552639,0.12008920708744916,0.0007434448802272365,0.22054294003650912,0.0284588811643247,-0.01276204234829237,-0.04563041319715809,-0.12749247250836782,-0.02688275690896012,-0.04360511322790801,-0.04113820835745576,0.022649527853402657,0.03778050932436575,-0.0430110874946305,-0.00526113983784377,0.01735982194944558,-0.045347378151283556,-0.041996826410069875
NTS,,,,,,0.11762814181683477,0.028954627977625415,0.0360919348672744,-0.013609162067946618,0.04917363702350278,,,,-0.032733534994938494,0.0743213159500492,,-0.014869612144973052,-0.020689204029306508
SFRP1,0.04018830637441707,0.07534917394738495,-0.04185360181476683,,0.06846780187819655,0.02386501170576401,0.15058713506537028,0.08379997766548714,0.08498065156747613,-0.0481216044328841,-0.055379560721171735,-0.03911747494218412,0.09787199955031305,0.013784815406085149,-0.0002911593687367897,0.05279048689893039,0.025144395006061967,0.020824114858725092
CXCL13,,,-0.01773764576697953,0.02504153296535214,,0.06554078813376757,,,,,0.001075773087963222,,,-0.042598380922257734,-0.07913572372114391,,0.016600859690580762,
MICA,0.04516908378442442,-0.016212810289995196,-0.018329459212111328,-0.03284636710031054,-0.039742587309928946,0.008681628108027768,0.013090992566696285,0.1799651234034354,0.019983533791493646,0.01978986027588564,0.054972425068721485,-0.04533706859446111,0.057582229646405116,0.004678389164716025,0.041822778468716855,0.019915188929588937,-0.0359961384011882,0.00840960016379223
TG,0.13953683477,0.1288860640278049,-0.004653625395185265,,0.014668959649955607,-0.02201678227031884,0.019203994069323393,0.03209460660531795,-0.002169047199152117,-0.010499798125637502,0.009023726945667993,0.05613817795772818,0.029873765868985457,0.02221508524100162,0.01196948593254202,,-0.018919755899343405,0.03845921760472528
ADA,0.04826031484395086,0.01828244501956492,0.07861385128031655,0.05307779936072735,0.025567774008546797,0.13763101388352061,0.03587567168177384,0.19805382217101172,-0.041794017003882,-0.019515906225621993,0.06849524753831895,0.07180702494827204,0.023131633769329585,0.09902604380871233,0.10639427930795235,0.02156462216980493,-0.03750655836712715,0.081486617805614
LAMC3,0.045556665509950335,0.00428930585000338,-0.026196769591572185,0.10882553020069526,-0.016466678793733303,0.04014690192872053,0.0889995104044898,0.24013955834667183,-0.022683628255777355,0.032408239050902406,0.027352033777449727,-0.010566683872300699,0.03597206198298176,0.10454804456876497,0.05365692794154537,-0.03175278513221046,-0.002303937626799336,0.029126491900892053
CCL7,,-0.03903849791639372,,,-0.02516989693214414,0.005284210375135431,,,,,,,,-0.051647601346729126,,,,-0.014640294861283145
NGF,,-0.046675574483633665,,,0.020791768572100446,-0.025611423123122663,-0.02922883360312351,,,,0.021915543647961982,0.034789038121813616,-0.05144944677551202,-0.019579382726478224,0.0951062140802047,,0.11128518407835448,0.11612225298963606
TNFSF15,,,,,-0.028027911277831986,0.020950315432612308,0.10559358613875339,,,,-0.01998970683515726,-0.1152932924697354,0.04641032274075488,-0.03148304273391451,,,-0.01427536359396378,0.04178639708774496
HMGB1,0.028050908694243423,0.10577654584002931,-0.04118102183361493,0.24506375748852738,0.0984851546763562,0.042106576813356854,0.1000748312068179,0.24654193144033482,-0.019196979559422938,0.026943816008775313,0.04954219126804256,-0.07967628386245787,-0.035356400201535826,-0.08155019945231619,-0.06370916408532946,0.05446216386646551,-0.009873331554356239,0.003853737189086651
ITGB3BP,0.005673936574502129,0.03428536407065685,-0.04916066952944558,0.08475309047091192,0.013927036533371412,-0.0024886030056418735,0.13089742096163542,0.2587520234749209,-0.05422856531209668,0.017429746263093574,0.03946807730883218,0.05927349951797481,0.054347334057750635,0.03466987617136441,-0.0711849237045705,0.0975102542795598,0.043292694977551775,0.05476262934699059
AANAT,,-0.001349048246916258,,,-0.02550253547166713,0.0066193323436800865,,-0.03861788280429602,0.05659850006910544,0.02652483589267647,,,0.007493984040609632,-0.045309519522757226,0.03930211912164015,0.03786834953100874,,-0.015490042495422721
RELN,0.06772711452468758,0.06601242294302333,0.010093595237282114,0.07247259017827282,0.050717667654853235,0.02613131877464185,-0.0618419634092193,-0.12158508834111931,0.01809670005000391,-0.030062460754378444,,0.010155596484827435,,,,0.052548102042992574,0.00504840338179377,
IL15,-0.030514473767689496,0.03061301241519614,0.0006347802483247541,,0.012989129954581161,0.010136077292094408,-0.025253395650334402,0.05616233214368349,0.022997280821771597,-0.022344645502026438,-0.0010804332011030062,0.017903282960299898,0.1069374281245624,-0.03792040367790508,0.01392230438344523,-0.050534864967363397,-0.012825795117515776,-0.012241625553885811
UTS2,,,,,,,,0.1928330335993734,,,,,,0.047275653444060435,,,,
BSG,0.12466773524150035,0.13981005931229576,-0.029710317615026936,0.09635055440511907,-0.06687598586592633,0.039322153420631015,0.1325153149553172,0.03295982774218065,-0.14814263599233857,0.010460033128212549,0.0072833324259905805,0.05694350115778106,-0.004367035348076934,-0.11361595847870219,-0.06718119457590846,0.08910144406892198,0.0005019574465370837,0.014825320191697217
ADAMTS3,0.03209921771280278,0.05006042102305181,-0.026851676328653977,,0.038038688251973506,-0.013906188054268265,0.00797217960534068,0.279320256051275,-0.002796315776439812,-0.027995660872802468,0.004455632741710472,,0.03486176194650968,0.12089235676233957,0.04846748739784208,0.00257066665787449,-0.015328295567334864,0.07214653736087362
CD34,-0.03507411007621163,0.044824721621485264,-0.027858407058360804,0.11827498559306936,0.04244631453430798,0.14011796117278766,0.04621992194542908,0.21802561576188426,0.045687728123628535,-0.043000491312861745,0.020421316690043094,0.09820845816360006,0.048528604259277144,0.07056217301069372,0.07482934923006797,0.013047594695027297,0.0028524163934017413,0.09199609775109568
CCL23,,,,,,,,0.04701168374632399,,,,,,,,,,
PLAT,0.10467414874119911,0.16926665619210765,-0.009341930306252957,0.19588327983558015,0.02528239536446462,0.04854224993661322,0.16946618128269864,0.3049002092974546,-0.09883296521268055,0.015974152264286688,-0.04353629691758576,-0.03583713977633861,0.1355896856539489,0.03724853074705447,0.14920272204278678,0.042566581720441775,-0.0716441463205555,0.025720117825498597
NTF3,,,,,,,,,,0.014708989386593043,-0.02418774202226959,,,0.031761798731795514,0.22537504200153313,,-0.0084362830016781,
LTA,,,0.00600728176743326,,0.014600517836255175,,,,0.0351919839285638,,,,,,,,,-0.020847262793409
CKLF,-0.014912407735608086,0.14746789420448492,-0.024748170565496025,0.06526407698425947,0.027799893903303136,0.0015843382218730282,0.13988243711620968,0.3495300121352541,0.021118921112211732,0.04770647541848131,0.06027776188880079,-0.031304419562303884,0.04217225267844316,0.1211795004324067,0.14699120273643657,0.04925103569888598,0.006068498441449954,-0.02751310261886899
APELA,,,,,,,,,,,-0.025886750550258672,,,,,,,
CD24,0.010056958523597108,0.10697007484429458,-0.038380364124567266,0.05070616024685709,-0.046608915461336296,0.09282113165601999,0.06325883969634322,0.05054761553680139,0.18705301768826677,0.10501854476174531,0.0077129519010861024,-0.0329770302850101,0.012904087541476431,0.07650123387389511,0.07092040085437809,0.017619738847777927,0.038528844112507336,-0.036588864558041424
HSP90AA1,-0.06157858588341588,-0.04264385862003837,0.0002113832562296215,-0.26197613697515093,0.1015817052591627,0.0016852538481571052,-0.14947829030366006,-0.29900819824176744,0.11319356741305689,0.033124770693750034,-0.054481442377597354,0.0669444498193607,-0.06961647067204918,-0.33885991089306683,-0.2808491032537075,0.002203667267967258,-0.036870500720848534,-0.026423811919961543
BMP4,-0.021578933372493815,0.014619838091346227,-0.01592192969071893,0.04004538434491104,-0.04961048743505031,0.007248982137893183,0.2022337177679572,-0.0019574775508796488,-0.0005887512856814473,-0.018762015605142925,0.0330497466653008,0.03845859119989966,0.10033804066887748,0.08936258855576364,0.028055449868326962,-0.01100606501161654,0.06500520814509315,0.029639392931290722
SCGB3A1,,0.08217474731811769,,-0.022765297722469255,,-0.00939974110543601,0.05070071065957133,,,-0.020350347037417556,0.02284049796046364,-0.10018983048564092,,0.03833016754347835,-0.027558823107168028,,-0.029645425678961557,-0.00406536804543656
IGFBP4,0.049786141418084386,-0.004070536572252888,-0.06193771659260106,0.05115853455300257,-0.037301202731811436,0.004384832655811689,0.13346916292576338,0.2862258283508897,0.027638983806214497,0.007965971852885617,0.0718748482915059,0.0011636921539735833,0.006426379893375849,-0.046884658341626084,-0.1566538146513482,0.014139333316228667,-0.030122716597344265,0.06727922461450975
RSPO4,,,-0.011083891416018402,,0.09934606417756886,0.0016918095092003087,,,-0.016530636283183128,0.005289835378275727,,-0.05214346195337415,,,,,-0.0007658838195417748,-0.012174610618889305
LEFTY2,-0.030579191386129776,0.0023864415956527914,-0.015204324466533874,0.12398225727915256,-0.03806807820906066,-0.002426278326691659,0.09337102363798981,0.35039531682402075,-0.004116790634966247,0.026613445461082352,-0.02260215883197318,,-0.026329595515138596,0.007461908431119887,0.011557964482407618,0.021058950464325796,-0.027150989274334646,0.049518357901349924
PF4,,0.036033571356399806,-0.013662602045735897,,-0.021960239196758206,,,,,,,,,,0.04440330427964443,,,0.05716274072072563
ANGPTL2,0.04811711172720216,0.029874367893294815,0.012388184475351772,0.1883195423160117,0.0062440104450373415,0.062065534355218596,0.21473628237380937,0.23794958213440853,0.09095361107022096,0.049825004228410574,0.0002636542414065046,-0.06259129343661227,0.04838896631184499,0.158082859833198,0.22224731537624087,-0.0790670062793476,0.027389102680975174,0.08975641735204323
LRIG2,0.03989152584333278,0.04204132606779186,-0.01210934742565304,0.06885760327617624,0.041839601682827576,0.0751295981821454,0.09202085753697452,0.10275450981926756,-0.004963910652413631,0.0012479123873633585,0.019407143353869363,0.016287390506671502,0.039988071707935696,0.08992442140042757,0.05789100455903886,0.03174808706208571,0.011101339960771298,0.0429808128307121
ICOSLG,-0.01188881357224774,0.045127900297558955,0.038892869555172634,0.09098915515018732,0.03367386465858623,-0.018463369847480805,0.17798836845662183,0.16276809142983312,0.02086128023051614,-0.02479284679712889,0.05091957095045755,0.09113108510376587,-0.050425745352086784,0.01337760249792915,0.07659529673101043,0.005653904505857303,0.025318055841903848,-0.00608033933219938
WIF1,,0.011141558466955657,,-0.07603605570154125,,0.021961381250038676,-0.13029312157719383,-0.19495513707449233,-0.023467017196352653,-0.03145406200529138,,,,,,,0.06274117544665024,
NPPC,0.04988824706374241,0.003968963280874897,,0.032766769543701266,0.05384335397872451,-0.018417282909184846,-0.02848259581214773,0.052183749978208974,-0.020896397848499136,-0.04508824291628756,,-0.029676073738595755,-0.021466764260405495,-0.007693028879622077,0.03127809305460725,-0.038498465153817905,0.009963137800046897,
LYZ,-0.011341960420633712,-0.11050758209954549,0.034144918311232036,-0.011264210884450813,-0.06684154672707952,0.016084199113518417,0.06502203506850657,0.16760390697331984,-0.01097280755157364,0.03180083012196275,0.03672694363769305,-0.050239216589832214,0.027017061841761524,0.0051763662010182974,-0.01207892977196424,0.04136894786097565,-0.028658191756796052,0.02010769943265776
EREG,,,,-0.015694826332076986,,-0.010756242809653472,,,,,-0.011091701740584447,,,-0.0824585622917038,-0.04071231313925394,,-0.024866660107190738,-0.03148418851798157
SPTAN1,0.07995176717002629,0.21534621514330543,0.05553607426167906,0.206116930809533,0.037964985235849576,0.08357585943693502,-0.01837485799732832,-0.09668713589346277,0.09430253296520057,0.026906442248120985,0.02198909612521562,0.06690823502568935,0.1114510781668443,0.022952703730153477,0.11605918976792609,0.021721490449577583,-0.004100356698895557,0.06493333069610815
PTH2,,,,,,,,,,,,,,,,,-0.03175089391854905,
LIPC,-0.02939904033642048,0.015774113691937784,-0.020562946270770783,,-0.016049835162143446,0.0654324145027937,-0.039161541345181246,0.11487080801785816,0.016085659064440067,,0.016434619783587328,0.08951297513684396,0.002751718374935768,,,-0.03551412754710743,,-0.026358824712740793
COL8A1,-0.03460064205344475,-0.10223204313895556,0.051659974662797405,-0.04116094473940406,0.006542941993675987,0.06320757874649559,0.22023455959931454,0.16139821297697893,-0.03173062459266008,0.01576769138831578,-0.046352331029899566,0.07617752025909638,-0.00878370179744192,0.07757007364725275,-0.018025325555747648,-0.00939315803302916,0.058749642958530836,-0.049848972125925914
GSTM2,0.04260906865271837,-0.03945132590132941,-0.02993828986470762,0.05400442457693328,-0.009976161387247629,-0.014829935769772101,-0.02135514645802655,0.09623548978335415,-0.07891856415680965,0.002482797130051029,0.018255770857555184,0.04925630937779794,0.04630863645084936,0.11713617589166021,0.02571859903959269,0.002697055764359442,0.004534580794507284,-0.016213977264572268
SPX,0.006342747050195674,0.1232451394980814,-0.004467506905058894,,0.07882527216727227,-0.03414034140131164,-0.06829376115802553,-0.11336121044762411,0.04177573639273938,0.04455689396166161,,,-0.023180728323539936,0.00794169017840701,0.10318459956791272,0.020150159213975404,0.12637569102283702,-0.0211074568653748
MFGE8,0.11235840047075225,0.020363895781829348,-0.021209127341806935,-0.0026843331090173573,-0.012314316943504813,0.029068079517857337,0.09842678422522746,0.11041220007178768,-0.04355030058288319,-0.011480727346334004,0.017446489226447988,0.09904072312423205,0.01732395510480147,-0.0012708149008107703,0.012155627145514809,-0.010341628491454664,-0.018409785319954346,0.053151506418577084
TGFA,0.04851298174655969,0.12687934844800217,0.003348823955706649,0.0282581636914267,-0.007697987787874173,0.036592667876983405,0.11729743400764567,0.14351350627818316,-0.10088986788973442,0.03283983563560181,0.012103977681414435,0.014696353763502366,0.03640363559367184,0.0514014879218757,0.15216158404895316,0.06762433835935017,-0.015789097122798527,-0.022302261530381805
SLIT2,0.08607021582744412,-0.03289362744137847,0.0007781433535899213,0.021123651832270683,-0.016573112636184058,-0.02266738954205214,-0.03810755700683446,-0.09483198198005588,0.012141649299545873,0.019103051151402074,-0.00033911655613109943,0.017378345390891312,0.024310210517399337,-0.011258042756030562,0.0565863456642615,-0.018465585833991036,0.011592748655192657,-0.07090113969740396
PLTP,0.05357369373316401,0.014634453092568504,-0.03995804859360789,0.17608208762458522,-0.04356873809430242,0.012070174158257986,0.06289800773748419,0.2800249358116695,0.08170755679307277,0.08661763699363115,0.032969683240480045,0.1406178586241079,-0.0034997689520685216,-0.08028927723291297,-0.11986796558773474,0.03040936288115961,0.012786780426545463,0.03804349372913183
APOD,-0.07255593613658638,0.1330857884473323,0.009021373520411212,0.25858519307496897,0.07141221881110499,0.06595190778033883,-0.004371739973482151,0.16718010235244699,0.13160605486403762,0.004654179661920219,0.016080525334022072,0.012192040975955488,-0.06707587901214469,0.2828065548752448,0.2712240244231328,-0.023671710448909703,0.02527534119675007,-0.05591018576228395
B2M,0.08425864502001652,0.0025344002411280923,0.017136475503121033,0.23084793097081527,0.033501341176213804,0.04243622606394253,0.12242020605864903,0.3640823220276211,0.19569629559399185,0.06486966717945021,0.09380605031998109,-0.018973631699614125,-0.08830347093340071,-0.037241192027220524,-0.022907676223366445,-0.011110881292014879,0.046316390461055235,0.03812724512730851
OMG,-0.011615644450226038,0.20802736078473516,0.010349935839822683,0.1821083832291586,0.09255464905973004,0.04583797021129641,-0.04197193062900786,-0.06209335305135981,0.12160021748935534,-0.03448815127745669,0.03054209690887792,0.04449498088517651,-0.03429681560965774,0.270887963355675,0.23782746730126392,-0.022415054742138143,0.05828352027674594,-0.04197217209206202
CXCL3,-0.03485441439048382,-0.060541309456144374,0.030665114612963496,-0.018748984435262343,-0.009669404228899137,-0.05690827645055151,,0.06315601603018783,-0.0908665372004029,-0.018781491458383585,0.06026816416869391,,,-0.19931191102404933,-0.12513902702775695,0.007369898438026225,0.013319285748925441,0.08634856496891889
CXCL10,0.010953763105204994,0.07343034822182815,0.03803235174083513,,0.004265401782893026,-0.02343752314882508,-0.03451853094778438,0.29051015482979703,0.11499272181390165,0.004521304119541995,-0.02280733822847506,-0.11905053434949517,-0.012591991862581697,-0.053332774136957604,-0.03854873324042879,0.017723010384013502,0.02853543797091556,0.0472785303097238
RSPO3,,0.0018466448725071322,,0.12914514623102952,0.03235967059109052,0.011589808858462732,-0.039384124810689945,-0.07872365158134748,0.023159328329793304,0.01625112098461511,,,,0.0907506512304933,0.09632593279813097,,-0.058134650008125066,-0.014857036514230358
CORT,0.04856182494286486,0.09181766002750952,0.056650073177279756,0.1031925143681747,0.0022108340345166917,0.02742914112391637,-0.013408525863378979,-0.09361342631109697,0.02388170379511511,-0.007889016617658406,,,,0.06722999423879361,-0.025186126343032824,,0.026367556840801585,
NCAN,0.033114933869169666,0.2682997022758695,0.027512226019984955,0.1869891599392933,-0.05686995220881061,0.00931317867734139,0.09437327613389268,0.13255852161177759,-0.10894077957136597,-0.06194581118314535,,-0.0007082010530878442,0.101485885289528,0.23270863304022504,0.25550889638912866,0.050665311997342075,0.06312636616324362,0.027175166734125577
PRG4,,0.016137872112748655,,0.09336426887110623,0.024553113857127332,0.034512549928384144,,0.009231654761562067,0.005722012638682103,,,,,0.026859315935267747,-0.006887340354572722,,-0.016856352337532885,0.03582997350100017
ZG16B,,0.004924211648681268,0.2023189153317835,,0.041382494387963153,,,0.013814329271643555,0.003471947017391452,,0.05294371892232333,,0.02314249223709481,,,,,0.1429580448845841
TGM2,-0.016761127789008175,-0.10262624909729,0.028464457343719447,-0.11531683085078634,0.0019275291963879574,-0.08585611821538117,-0.021413134558125616,0.16637522225565834,-0.0020319816382393606,0.008458895788612617,0.007687218257800593,0.06699812748119141,0.04219280225393413,-0.04795878859804163,-0.09828744391991394,0.04894537599681183,0.03238398590429198,0.05542824042305343
VEGFC,0.12301483635809275,-0.038261276789356896,0.024915421915199513,-0.0224457925616941,-0.04485950280872087,-0.00010975510149570233,-0.04469492881967574,0.0754190702942102,0.008506308841925084,0.043697782142424896,-0.04183879106681831,0.07646348446667116,0.00330181904782384,-0.003445628589670055,-0.02798462368557862,0.020038430002886683,0.10004353566045861,0.057315655024277976
WNT6,,0.025255674460879673,-0.015204324865563817,-0.04725739400911103,0.036048513362281265,0.0123956380008152,0.004017748106099904,0.11958892675146165,0.03696668810768556,,0.012590815992085294,,-0.06744683401978024,-0.014220613344483634,-0.006826888761176934,,-0.012471269158743518,-0.022372896531560812
NRG4,,-0.015721441662016195,,0.11109480135966408,0.015832175678543045,-0.027929525857138936,-0.008913515564484385,-0.00970578270826638,0.01636313004180648,-0.026162142076447355,,-0.03552007281885822,,,,0.004674736019004933,-0.026364211442557108,-0.014857038179349689
PMCH,,-0.049051752110636365,,,-0.042444896078719874,,,,-0.015697519721665335,,,,,-0.04364407342533749,0.05732592394015523,,-0.01517942443260792,0.07401592426528344
COL9A1,0.07155743611174212,-0.05207891094223988,0.024610456807029404,0.14185827161222547,0.004562815623331413,0.00037920219034152713,0.21348092672170335,0.09638755022621744,0.003953281787424319,0.033409707611018094,,0.02611854028583106,0.02865117160767254,0.11614372088827433,0.2069433147028576,0.059117673150062895,-0.00923254684567596,-0.0266711349672708
GDF11,0.07205215933504815,0.08951706185473506,0.03144567248589364,0.19955023932155344,-0.013115274975357725,-0.011124558148846686,0.20572546769982317,0.2035395311032191,-0.0034386536833426002,-0.02016055480231843,-0.041000162410817075,-0.023719541000580893,0.047287619942288715,0.10496221655649772,-0.0011114092025843075,0.03249613200083156,0.020718113793925432,0.021224243247980834
RAET1E,,,,,,,,,,,,,,,,,,0.008409641103976377
IL24,,,,,,,,,,,-0.018802089759494753,,,-0.039139925268391586,-0.035028251542066596,,,
