,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH8811Bbulk,ZH881T1,ZH916T1
VEGFD,-0.02868778490150228,-0.030424344673104353,-0.018239193511981694,,0.0046738162666082606,-0.01329621772088578,,0.050889793234044384,-0.014148201754226626,-0.0204260866620751,0.039434912184836045,-0.018461210090058935,,
TNFSF13,,-0.022959186801818236,,,-0.020023210815241964,,-0.011475566497966876,,,,,0.0001371592851906269,0.05803480072037551,0.03359715725309969
WNT5A,0.05584313086099282,-0.010201226409111691,-0.01369701698285562,0.015746641564932714,0.029691410478992004,0.03852714136307371,-0.012216271915227311,0.04028120224786237,0.007777978523821295,0.025984985895557436,-0.001179811877473462,0.008251003934611499,0.03460259302639535,0.039282269507182443
CXCL8,-0.06280710407796945,-0.05552603781450052,0.02047293197440143,-0.0375354675844668,0.016089138473203403,-0.02244674903523728,-0.016323249047804862,0.0003864272443555146,-0.012352000081680118,-0.009848316327536712,0.03304335861998059,-0.015930644479285026,0.010133409064252129,0.020032986709000715
GRN,-0.011743971320665517,0.009490449493696904,-0.028403000002284993,0.07351550923406297,-0.03786246468316836,0.013623375583446992,-0.08982321722237424,0.07825808691889939,-0.016297950886269893,-0.042285566950895255,0.052993592151555635,0.0321950391147806,0.03469938576572955,-0.005520617430678644
MIA,0.044860866171228427,0.06302967883502086,-0.016220663191256274,-0.04875265341812439,-0.03495501737210982,-0.031441436291824686,0.014185255285769534,-0.047531157101079025,0.020225723012194663,,0.05913989210573762,0.02649183882310799,0.04857535967786255,0.04631561305354092
COL4A4,-0.028879262123231136,-0.03653937915875271,-0.027278324219374043,-0.037098075223440684,-0.005161644303418776,0.036860827051939195,-0.010918494527515418,0.0514006836219572,-0.01386422619461683,,-0.017363907055276028,0.025384565145507885,-0.010699420693872181,0.07529628889928222
TAC1,0.06253277060512383,0.02910009571470853,-0.043788431745978955,0.09725264162551887,-0.001309369267326819,-0.03117576023846959,0.028504836437533192,-0.0821020576688337,0.02439147675342382,-0.024942429384204354,-0.030772477259564918,,0.020168940440782736,0.00600941635736088
RARRES2,0.03700145492048615,-0.014557004853608476,0.027576434062218064,-0.007523577111193872,0.04200836955207978,-0.04118307574667389,-0.03466076221523572,0.13636844981862245,-0.0013650257985406697,0.024234988247086232,0.06516786767533361,0.027699706397790413,0.002802748226111858,0.03958052228376446
FGF7,-0.009517723150821925,,0.0437973556954779,0.1490847499699349,0.01442330842120136,0.1369105286343106,0.008695582603251217,-0.020611647910199843,-0.03160527621344244,-0.047420842738644754,0.008575902005252229,0.030362883987999727,0.004456457042375815,0.09677194333393921
EFNA2,,,,,,,,,,,,-0.017546144709613375,,
HBEGF,-0.005222954992943562,0.004080791037244785,0.031673055258510656,-0.04751967286378925,0.023930635598760384,0.05792632877367176,0.029604242932289974,0.06133594122879651,0.06406529692536587,0.007195554552489837,0.026687715204919055,0.0581186555300363,0.0270031865776799,-0.06400635574027684
CSF3,-0.02887923925943305,,,-0.025967242463317816,-0.0008802642970645873,-0.03620187934154539,,-0.005407001846668344,,,,-0.019244149308018613,-0.024381707398685566,-0.020706667586151105
PI3,-0.016863512081216954,-0.032007683175909095,,-0.042993580438399716,-0.0493068027366019,0.023693456284488035,,0.035389070859169446,,,,-0.011665330695664987,0.012075523838430031,-0.006049796080169758
PCSK1N,0.05340617750095036,0.03832488042776842,0.0012449382868105947,0.05634661348166317,-0.012892355034958123,-0.02325518220995976,0.0448253684726814,-0.014639557879364115,0.002449422060241927,0.0180489446971009,-0.0761185000658031,-0.01937234027223872,0.007890492988170386,0.057155633378509464
NTS,,,,,,0.0921805843740318,-0.01332900104685086,-0.027472149287954092,0.001368073953819716,-0.01839003940839013,,-0.02137664771216882,-0.0040851042684005,0.02640723459746678
SFRP1,-0.015977164059957652,0.012808436363975178,-0.031142825678986633,,0.020276120589986315,-0.015168681822722373,0.09209032916074375,0.031327155927488165,0.05725231171106463,-0.04258934895135035,-0.03482332492952378,-0.009547648553248675,-0.009105939167824087,0.06878994965858622
CXCL13,,,-0.019458545955114863,-0.01885529054500382,,-0.015032357399233684,,,,,,-0.006730530250138379,0.0848709454173186,
MICA,-0.006853480707688043,0.018734830809384713,0.0012295990552881964,0.014099117176437564,0.033233785478055396,-0.015533814470206872,0.011652900227357736,0.08347884019717695,-0.03565852408742529,-0.023318545772108012,-0.018672887951081185,0.05814388802762101,0.054964669829234376,0.045223551224293376
TG,-0.023021363156604545,0.06556877083425476,-0.017315952777446818,,0.015975641608825496,0.017659240881934046,-0.015385180909682671,-0.02697573748145379,-0.013378610444340208,,0.05715652272518948,0.06879941173228647,0.18357228670904407,0.07439566458593416
ADA,0.0678206016203435,-0.008041239876758165,0.0034042619994726297,-0.01983596735333084,-0.05266694274668107,-0.03841891474868954,0.006163729887715213,0.027343344942707713,-0.012740653477990985,0.056083577242179605,0.029037344496754207,-0.011952351566471639,0.0033945746217146217,0.07025152178966232
LAMC3,-0.050327750435035935,0.008637075709539265,0.05710621452191227,-0.015875146981725107,-0.009660801528479887,0.00740660759889951,-0.020708455055879028,0.07500014281646554,-0.03955359545704927,0.018834791968062314,0.0024098809677102714,-0.004988860688390683,-0.027090658144758976,0.02914381087619921
CCL7,,-0.019352447247432347,,,-0.019762043143482944,-0.01993013053072385,,,,,,,,-0.021698580435877364
NGF,-0.01663815067301004,0.021814975194519564,,,-0.004235680632075109,-0.021273339987123066,-0.014681589155270739,,,-0.01839005151701092,,-0.01731029500533704,-0.03309119712810146,-0.04529878844937243
TNFSF15,0.09168471208231214,,,,-0.022006001589417075,0.010048743952462675,-0.017826667924179446,,,,,,-0.015140621712314695,-0.04904810117940576
HMGB1,-0.05459406441429608,0.04509494101884666,0.06349077350145531,0.11251744059882827,0.02283806788899278,0.0031125306685960484,-0.04206899000911277,0.08998799028453497,-0.012681523785516954,0.03990077204360131,0.02242310533941974,-0.006450704925812924,-0.008190206592748482,-0.004350322653544387
ITGB3BP,-0.05021556130580678,0.04679117313177013,0.04596716327055393,0.08006429382349164,-0.02179982167144193,-0.014161458289253097,-0.042225908744714116,0.08744095725210384,-0.0026749876334804736,-0.06896554097705712,0.04570225863220521,0.015187293810874788,-0.012833323397142878,0.049022904036871665
AANAT,0.10856164748245445,0.06757623260867143,,,-0.020023212952281145,-0.013296219618995792,,-0.020161266786459412,-0.012031462557437948,0.04472922932483471,-0.016358989252207114,-0.023612358482446878,,-0.003981819329395544
RELN,0.011489126743875975,-0.005169176754624921,-0.0013502752101165144,0.04576685708385564,-0.018229704041430265,-0.01868517988125988,-0.012025385272653446,-0.0312152344798161,-0.026489396782485373,0.03246802466749323,-0.018110813104465925,,-0.018288230204054352,
IL15,-0.029259045713692575,0.02880617935055911,-0.022060258919832938,,0.01730493298286727,-0.01536834562130316,0.01643961761843136,0.10155754794336531,0.010840822524528764,-0.00425959658862433,-0.01517220643123843,0.019271717880285182,-0.016722877415406345,0.03987908260038853
UTS2,,,,,,,,-0.027961214703928802,,,,,,
BSG,0.11317403064032588,0.05416918036200713,0.024921129273603,0.017296558732886255,0.046137185263830795,0.01636648429157704,-0.007095384728624272,0.0021079407883248537,0.01793253665355842,-0.013106668773707726,0.028029386618751366,0.07114547620124237,0.019849653491926786,0.03710733598491162
ADAMTS3,0.001414918710810508,0.007364362055931169,0.04872306771695672,,-0.018810417675956415,0.05143104301189907,-0.020431436958239135,0.09933337508835198,0.03781918205538228,-0.02776263833560968,0.031553893171310146,-0.04139007602880925,0.0011130451841174231,0.012902341728489674
CD34,0.006552458249342387,0.016557381482932447,0.0695464251391552,0.06036750647689785,0.035713790266879424,0.04639591652155679,-0.0011423784830047695,0.04876744786955987,-0.044414988230135115,-0.009649697557212787,0.01791643504474359,0.11741402572387556,-0.034656803987322335,0.03497110595554013
CCL23,,,,,,,,0.045075748157353164,,,,,,
PLAT,0.031220847324673978,0.07866920270663096,-0.019637637058484224,-0.014387345970850458,0.02656564328366343,-0.01832122337468661,-0.041511008693444956,0.10663987383636529,0.005580663595092465,0.028511077918716588,-0.03146072348083797,0.02965612844605949,-0.018420020696194802,0.013179786832729069
NTF3,,,,,,,,,,,,0.0166095205877315,0.07051636639828814,
LTA,,,-0.012734206100766239,,-0.025328488628996747,,,,-0.011587552317307227,,-0.015172208304102673,,,-0.0021045450966669745
CKLF,0.018211738208304906,-0.030830246568324657,0.006629580322967101,0.06220255261222823,0.06672633505790225,0.022116479162563315,-0.007164801578108759,0.11659044781128054,0.00997343409331032,-0.03044486687895577,-0.01897898872308959,0.01809821420191516,0.028082294169481898,0.015807161626583705
CD24,0.04516770698688303,0.007913616666385915,0.07313508409766808,0.05606565116626589,0.020617178383968447,0.06238912402600634,0.10447720451559563,-0.0070206848039057745,-0.002120557381761722,-0.025066207372103917,-0.045309253825938325,0.040642221190946404,0.01775292371072541,0.0027683593873885416
HSP90AA1,0.04789859806526262,-0.027033917050447418,-0.0009234818548581449,-0.05446945510091993,-0.025503926555105177,-0.026749739835721806,0.07025848735534669,-0.1139472821152045,-0.017555095595701974,-0.003608322104739253,-0.04328034472462204,-0.05709930670237993,0.030353730593900508,-0.04470222965688634
BMP4,-0.004533980551396304,0.0014147688172590268,0.0340984298941116,0.0748499913428932,0.051138083442061076,-0.02580346202128083,0.02951746324172485,-0.04931799803439937,-0.033236465044504546,0.05105376081872524,-0.012928288527913282,-0.028191022469624665,-0.01691133887262097,0.0464838995577549
SCGB3A1,,-0.019352445312213477,,0.028368935160897387,,-0.015834156153199136,-0.016192287311500773,,,-0.030434099637267828,-0.010586966310539498,0.0030678620508014123,0.05430010531427486,0.010889867967244563
IGFBP4,-0.027863177601793188,-0.033177241365969036,0.05459921918273148,0.06619099616114228,-0.01464359936792281,0.04752400445642883,-0.0108778041305899,0.09251663282061139,0.03180824152016346,0.003911840636185154,-0.0010111292331146772,-0.0006148527706987025,-0.023173632329710796,0.047538145332438365
RSPO4,0.09284011772955383,,-0.020586298541519204,,-0.03068736860628692,-0.018275190124625848,,,-0.013477028777257672,,-0.021046241506293868,,-0.02117504673941414,0.021675780701902632
LEFTY2,-0.03404485295605207,0.01558398821678532,-0.012890601526438885,0.04609373250950698,-0.008676334259315008,0.06613372943449913,0.023724106945471765,0.09073847629268408,-0.00011259532077097699,0.040638260780855966,-0.018729921713740327,-0.02017491395016135,-0.028796664618170396,0.013755905103453718
PF4,,-0.02007505548955014,-0.011583491208277277,,0.04857067041979019,,,,,,,-0.016082256402549833,,-0.0038764452104594013
ANGPTL2,-0.07851571654403576,-0.020698680237546563,0.04511703202588392,0.04765963016606851,-0.011373640471185326,-0.0020174130359763382,-0.05009646772504767,0.08761862051446895,-0.025757003192396946,0.027958607226240904,0.05454112310184567,0.031588677223407476,-0.04819002081682674,0.0003214353377652841
LRIG2,0.009651978248369225,0.02351147556311677,-0.015669897218146867,-0.017736440266089552,0.039408409009345086,-0.05578312710354755,0.04542624685281893,0.023244785921179383,0.003426577479244142,-0.007893963669870439,-0.031514146375302685,0.07268826438654392,0.0012234793083825161,0.06577322749848687
ICOSLG,0.02142960845941734,0.029908056405424835,0.035157340052696974,-0.026804521369705372,-0.023448218863450252,-0.021489455376482655,0.043474593398443444,0.12642421691060074,0.050897937848274774,0.0009546069900007079,-0.024492996601661616,-0.013919175574450689,0.05983536982842147,0.034327461938337744
WIF1,-0.047300004795525895,0.0426070158147213,,-0.04501019442686682,,-0.042137128391030176,0.04019409217569072,-0.04339915822401373,-0.0103999038947841,0.026202744828208294,0.024740640753571453,,-0.019684256999673886,
NPPC,0.06679332634578047,0.025629405767874848,,0.04444129136277568,0.048257685929291874,-0.019608886096060364,0.04526283607791571,-0.026431512450108996,-0.020286908067015743,-0.021217010391408615,0.0422360030904352,-0.01716162260272175,0.018094372740265815,
LYZ,-0.03910533462577729,-0.013228281952649548,0.017131094745261727,0.01906025265009608,-0.0629265555531156,0.021851653151043777,-0.0362908791418226,0.024291712702099694,-0.01668021049312498,-0.04570123399024476,0.06049661774044148,0.005918344612853476,-0.013329493888042446,0.009946004339600757
EREG,,,,-0.019502650560136045,,0.03186440982647334,,,,-0.01891798873246,,-0.051102059726157535,0.03066239044623202,-0.046663144662639267
SPTAN1,-0.03970385713830972,0.05781712026544665,-0.013950124722661569,0.021837037933979838,-0.009504574512162007,-0.017181115389590218,0.07690432598750653,0.021607168914978804,0.006303220741087753,-0.016770005772566432,-0.04236715568649714,0.03947961226444613,-0.04743291831236485,0.01709578104627345
PTH2,,,,,,,,,,,,,0.0011515078996045783,
LIPC,-0.042628736230417116,0.030937382586564532,-0.017433773343203743,,0.045165088412090576,0.21004639054790697,-0.019670769915897633,0.010630727432433689,-0.014101541819886694,-0.0338817730174677,-0.023834120422321827,,,-0.017140652328023004
COL8A1,-0.026523266478581015,0.011151306173978068,-0.014112518065799278,-0.01642330233429282,0.0167534898913183,0.002300122732245418,-0.029338357341106788,0.02439523089906103,-0.017161610935992236,-0.023532685105992834,0.027718183354558727,-0.010536348681460856,0.01950467954061225,-0.02684485696221588
GSTM2,-0.008566110260680763,0.021580188220780984,0.001258326006516055,0.03632683746035842,-0.00538827952978517,0.004890066879554382,-0.010726650639041449,0.044485462703335144,-0.0320422144087718,-0.01147720750321552,0.02706703873367136,-0.04971467743741338,0.02431580558771652,0.0025332927640664264
SPX,-0.04762435354325679,-0.03974964838488327,0.05345197457289105,,-0.02678763178700244,-0.03548576409840609,0.020345909087273045,-0.014983324428486041,-0.005354987193397025,-0.03023511021205649,-0.04131328081381653,0.020090044199352453,0.027850095830635975,0.047068173049433684
MFGE8,-0.022071592045740666,0.015118016221462768,0.043365327603330284,-0.08227260647523958,0.005178251774770423,0.0321475418424093,-0.025521247795465996,0.015443389387667502,-0.03886603926266828,0.007622707692353969,0.04839904729400971,0.0026741002229455917,-0.050283633752397146,0.03553742373115015
TGFA,0.05822823782086896,-0.03169755167889628,0.017644837957089057,0.004759621920565336,-0.010183804419795469,0.009902990669595395,0.030436120973154804,0.010719115228527686,0.04967901902622414,-0.0012951055799183297,0.018241066070039683,0.0017522779538730788,0.03787265635584621,0.029358482477604825
SLIT2,-0.04119040466715369,0.007319030144029139,-0.03020359254492139,-0.02063051514900921,-0.008068065075626818,0.05610795489261618,-0.03914643176406585,-0.05348466571981604,-0.016559387874498472,0.01124620118282671,-0.034128127098940544,-0.04250906483129649,0.027369903692326843,0.03526278902428152
PLTP,-0.030569320687500023,0.029515649319759144,-0.003962839701536253,0.06491889395985898,0.028503139260777775,0.005176744415035894,-0.059421727215299015,0.0940193885056248,-0.04284522269704506,-0.03552348263852649,0.03859670968041099,-0.04894605997585307,0.02550610381367556,0.011300411538913804
APOD,0.018010993183388776,0.016063823654320228,-0.012314964850376043,0.0441342114398631,0.003876360522744434,0.0438766143928557,0.00018221688407803888,0.052570553458860955,0.0009650266736887767,0.0231331040163591,-0.02812217233714661,0.029032282420473943,-0.09682651481556695,-0.0270437984988811
B2M,-0.11384779764106434,0.05304254663261117,-0.056498002436163465,0.05198630259095456,0.07701061644950477,0.01414133526606876,-0.05595184985368342,0.12865900786477402,-0.013098795696590164,-0.020313894031819497,-0.002669563951571085,0.011093030582405093,0.016300910200039587,-0.0067627145493458045
OMG,-0.046794920005061844,0.03741653124336797,-0.05223100274316392,0.11699792542107727,-0.04706149398109156,-0.04289910312576472,0.02835438303861502,-0.0645255426596018,-0.02851462188342637,0.0441780730116914,-0.05343996934171946,0.07011240384781176,0.02195835606168271,0.07572593804693159
CXCL3,-0.012538376932828364,0.029643171618288108,0.019049202027246352,-0.036733280206767284,0.0024332533030681234,0.022088266208065182,,-0.026470779530002677,-0.01115332646350729,-0.026631700215374258,-0.010926737459372652,0.03774834545884424,-0.032908265232145434,0.05711537185226143
CXCL10,-0.05795889868826519,0.13306690679559444,0.05780392714135707,,0.06030130390156307,-0.025758626748013384,0.06610344698492586,0.128493825016149,-0.014674217569289418,-0.028959107372594203,-0.017363908152247393,0.017136500585228216,-0.02893375278703629,-0.001793835213085534
RSPO3,,-0.026287838033891286,,-0.025967243273265064,0.040663070247301605,-0.017693381056008567,0.13532004054895566,-0.033105869101956446,-0.020355014726886004,-0.02566738742506212,-0.011418230052808826,-0.035350069006626614,-0.003491216571598381,-0.02201981619204491
CORT,0.07771031010480893,0.0717902635433988,-0.02068738177812023,0.02952385880007412,-0.031158237737910367,-0.021473589350188574,-0.029183711553080915,-0.02856083717792191,-0.02359070201712337,-0.046291894906038585,-0.03029220974801342,0.15073220773247126,0.05283381080396898,
NCAN,0.06445570452672922,0.07010940257767906,0.07858018608767721,0.10398852529331262,-0.047202052630144965,-0.025663250184211797,-0.0014581101157046922,0.07389405369800782,0.051130636488403956,0.06823667036756462,-0.004535573077047377,0.02521285072702269,0.0250632513760353,0.07549148463565306
PRG4,-0.031100457868213957,0.05375596409185897,,-0.029034732528794266,-0.019762046223104013,-0.012668397313601377,,0.052212860426880774,0.15874472442945844,,-0.013349798434789496,0.008081636313132771,-0.04264686012680563,0.029488034165667344
ZG16B,,-0.02683600070717506,-0.01393884902021062,,0.015326643812023727,,,-0.03096324054169739,-0.009207362216511491,,,,,-0.02745634102147754
TGM2,-6.139609491799994e-05,0.022180438447675744,0.05255789047679057,-0.04201661383574862,-0.028368419839219134,-0.035075861839153274,-0.018491179775838713,-0.009938670582395883,-0.00046893640874277865,0.015242787891914127,0.03369847607044916,-0.002194636098513713,-0.008763959514683851,0.027985700058981183
VEGFC,-0.022315199461794045,-0.03695302533471619,0.05399612371332481,-0.03861108723070659,-0.008746340911567127,-0.019500861366714074,-0.026003857732671103,-0.00637622283359481,-0.024793154832823322,0.0037546987812808797,0.03623914288647904,-0.03371971134432751,-0.025002488517334276,0.005029895167063059
WNT6,-0.028301617879535064,-0.009124167880776659,-0.01289060186474632,0.04774407337456633,0.01705412371854529,-0.017455831853927906,-0.013010628651623252,-0.028201723590691563,-0.020490656208054524,,-0.011890340472533682,-0.031277939212740725,-0.02810274276993119,-0.033159174700603394
NRG4,-0.021091369603889694,-0.017824283331611318,,0.03237223338918016,0.026520172062032235,-0.018044475294768703,0.10205311604009565,-0.035721111619409794,-0.017688833622601097,-0.0015581234019390738,-0.015893986753611037,,-0.027962198620567657,-0.022019818659940953
PMCH,,-0.020543445770011524,,,-0.02425463826567164,,,,-0.01347702812684547,,,-0.023612357645105064,-0.016099479472590363,0.03441877894358526
COL9A1,0.003835757220826219,0.014896509455472346,0.037761065933177386,-0.00884076435853464,-0.025119842368636965,0.022287092234659325,-0.02190032819821854,0.04796473634982937,0.02274320809384648,-0.01865573296394631,-0.01811082005111406,0.02285663617485435,0.0823575690819024,0.0899957235146713
GDF11,0.029610628864981753,0.03586612779525509,0.024610593688947274,-0.011629205168118007,0.02770717713952728,-0.03531627876671483,-0.02859966213873528,0.13318300425769947,0.004548510957866068,-0.04593467888926191,-0.030657719931840226,0.015289469211514979,-0.0037540609906955374,0.05593579705227564
RAET1E,,,,,,,,,,,,,,-0.024155584614923342
IL24,,,,,,,,,,,,-0.01582583300073097,,
SORBS1,0.007383156490598042,0.03658992326324158,-0.060407903975207414,-0.014019309302468643,-0.0015329520058307382,-0.020984421566958084,0.022144073209574986,0.003575172773893567,-0.011008055655717584,0.004365600567649026,0.017756401570625628,-0.02712637000890119,0.014414923964955638,0.03803944884444404
DLL1,0.009129374359757086,0.03672572386342505,-0.01474163641165434,0.013062163000196449,-0.003011952067499427,0.01962706261226622,-0.005277694534084487,0.06327052509340697,0.030644891470337395,0.07430164213945023,-0.0010874562435229283,0.06648073618187311,0.030094370223106907,0.07230248245579113
TLN1,0.01999582484797643,0.014061763219254085,-0.018698890635570627,-0.001433796485849336,-0.039627445890492906,0.004977011240658193,-0.0045341423290433105,0.07149370580878332,0.02720274964412449,0.0756911958569113,0.015500395837791172,0.044090580005491785,-0.018477564093873498,-0.035110197957615864
COL2A1,-0.02158840569517288,0.0835366751691754,,,,0.020667517696333532,-0.014095396935589753,-0.011225319755102992,,,-0.011092881813422578,0.022585411732909136,0.04950057061712558,0.04986567590043446
SHH,,,,,-0.006618789028287966,-0.02868378510867963,-0.01538518255441496,-0.02080925616011325,0.0029782892286053255,,-0.010586965385172736,0.03041274214103567,0.057063354440087595,-0.013898940057875746
PON2,-0.01307374586768024,0.04121395152135583,-0.03120526107174252,0.0668679945667115,-0.02578323548127638,-0.03544607338087081,0.010983964937853698,0.1145803537641303,0.03869876115868244,-0.030348952150161757,0.055722765838084144,-0.007102331964365101,-0.05056156451133818,0.04244626655839333
ICAM5,-0.0034564914753238804,0.004123864499005688,-0.016593099619772383,0.02991254850390019,-0.032006830209919616,0.02328143524646966,0.04575538258109798,-0.036783707569470074,-0.02991717315542706,0.03534856418953179,-0.020675771521415306,-0.034830965780761516,0.0224785090508622,-0.019867586808757623
HPX,-0.034378139421968476,0.04961870349601318,,-0.025967250099966317,-0.0007972683141566062,-0.020597550202645212,-0.01301062952928198,0.09852685129069874,-0.018068877697203146,,0.04127796518641987,0.07415968510866965,-0.026340843209029137,0.014682735515352534
SFRP2,0.012034473210231421,-0.025729127615694056,,,-0.02338829067812259,,-0.00447245691885692,-0.003037306514460471,0.11113530422304313,-0.03330827601473564,0.09597791631184312,-0.015912303930910112,-0.06228745687952733,0.01814829113504241
CFC1,,,,,,,-0.02198477987199069,,-0.011587553017602873,-0.01943263938165445,,,,
CD70,,-0.016446321834631836,,,-0.010064823902905584,,,,0.00553979375133226,,,-0.009614736829842945,-0.040720027044102235,-0.033595212044146706
HP,0.01289152363809108,-0.016928916972227658,,0.03328023742455393,0.014522483787686115,0.0902909811136425,,0.06612713169259747,-0.025740444241728663,-0.01886556299123292,-0.036979724387897844,0.012019094115031905,-0.08719228352223263,0.019767652332613916
CXCL2,-0.06863341558529527,0.0182344179890391,0.06258377371935513,-0.037693368949265116,0.006950533469418139,0.032116970577111756,-0.020108491175425975,0.006553046747549155,0.0049682656962215235,-0.03909583691944727,-0.020954149016065984,0.00908563113817477,0.0031859305545939376,-0.06184280838945417
NPPB,,0.002144428854377007,,-0.028632364632853263,-0.002935043723709241,,,,-0.010146532672790727,,-0.013624002414756437,0.041702890241170715,-0.024062336027959916,-0.0223366536784525
CCK,-0.09265635322160866,0.1286670072584389,-0.020066239058014516,0.06958776212380584,0.05195695544646001,-0.010118486081237875,0.050260730826182,-0.07341874015033242,-0.01973607626477004,-0.00997729069056986,-0.06230035110024173,0.00802930096750509,0.03436259326436751,-0.028976669721391648
SEMA6A,0.008544030775483918,0.020636785509844872,0.002200886785540974,-0.014383928763280414,0.0012676894554310718,-0.02183220344964969,-0.03119777543112747,0.11905155066505842,0.00506137300784759,0.03004019228172362,0.03792002943851038,0.03593522214494576,0.0052390341880939675,-0.022869768054116196
IRAK4,-0.05298796667230913,0.012888472607587737,-0.013384923953614052,0.028531233550251202,0.006478179814570472,0.005156145660689073,-0.03564199210241127,0.09441394919007592,-0.020993671132235853,0.011965211683859715,-0.0028894586055444407,0.018038872603426792,0.013648666526365934,-0.01040140294493242
GSTP1,-0.06312238422880152,0.055012792142970765,0.024778192871836743,0.024538018838088017,0.041476682456008475,0.02070231764490378,-0.03956012129059508,0.10622227847202308,-0.0469107561256097,-0.022138203219194713,-0.007281874065056676,0.049270266413109165,-0.009873746161622812,0.02586580986622505
VCAM1,-0.05037070905047068,0.05745204729938543,-0.029070997997015027,-0.042288134983291537,-0.004787734951382993,-0.009049510611287708,0.029651856913930665,0.09110993653791798,-0.07146305299969624,-0.07741698763908841,-0.027251203709733454,-0.03205867512554195,-0.06340501160320025,0.020627074964485577
NXPH3,0.009566764115827258,0.06096277315701737,0.022198578004628104,0.16951546762769448,0.027623790751097606,0.019883767769598857,-0.002451289713905,0.02406209567126809,-0.019890585784267684,0.009796836219367267,-0.049191708079186755,0.10011040226404372,-0.013378012853268915,0.14332712607750608
MTMR4,0.032607932611659333,0.02387663180934475,0.022336328897586036,0.07370340739782501,0.021922515553798528,0.03607331663713667,0.0849399757342578,0.001323859056350647,0.01757378448833116,0.03340888518457121,-0.0032506601020779622,-0.00934791999411374,-0.00011978729281484313,0.0196564118952138
LAMC2,-0.01926056971549441,0.015086601016079188,,,-0.012792212752648432,,-0.017826666172113263,,-0.012773352645392935,,,0.17562633449365733,-0.015627055989772102,-0.022333954999311012
