,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,-0.025856697017381743,,,,,,,,,,,-0.04031871592738328,,-0.02460340308862947,
BMP1,0.06951032959778708,-0.0358855803995308,0.0219743748463322,0.03399126334235,-0.014505671824569957,0.008828099440702154,0.017438726201555326,0.008606402466668227,0.11563728522493952,0.00780647855410162,0.02734534040165433,-0.04071501311782078,0.02169014480703765,-0.009175037613734754,0.029132623921260578,-0.06637655891631825,0.01012544394819542,0.012922556597936905,-0.031190711218328317,0.03921763363114261,0.00930659664515918,0.007394844309652164,0.03550002713171003
NDP,0.07269059005676587,0.053449138548135565,-0.06098980712476878,0.022646499609175145,0.01266812777425961,0.020687180073883257,-0.03716461582081442,-0.0019343552286819462,0.056559469211975834,-0.031168709811748147,0.009080098896974174,-0.004710290292554773,0.015985915743389964,-0.021205830035326705,0.08569352260143216,0.051460828661983836,0.04904990543916267,0.03750753060132781,0.06217151258567177,-0.0024739242388691143,-0.051951954130800275,0.033724664530827266,0.029819617308931443
TNFSF18,0.09113043458586882,0.014560560812123452,0.016639276079614886,0.11922668011778774,,,,-0.01930167693398896,-0.01871148230971729,0.007691996319192154,,,,,,0.004648841010255328,,,,-0.00451840454449113,,-0.04668418157943398,-0.037289496181639736
IL36G,,,,,,,,,,,,,,0.0556411107367742,,,,,,,,,
RTN4,-0.03629591548908026,-0.13242520360325938,-0.013289629562907544,0.006670263913349833,0.008410017791568707,-0.012163640849725198,-0.03981236659670822,0.035269480524224184,-0.10888434035253922,-0.015052159575000846,-0.0845607065391036,-0.018855705287830808,-0.022795865236358733,-0.016855563365982467,-0.03109048505400061,0.051923066538657164,-0.09165248417915392,-0.045127112174009006,-0.1468503737702209,-0.0038934631225871308,0.09339139085261967,-0.002762416860479449,-0.09088004337597191
HEBP1,-0.012814380252651128,-0.05926373852518653,-0.03992434153676994,-0.012396276091030743,0.009066402221408866,-0.013019744289357415,0.04927486980847045,-0.058497072133177,0.05434234781027086,0.0024616000216719264,-0.005307181064327981,0.07887434773508689,-0.019680547639371913,0.03868752849501398,0.019648491816886927,-0.06583332275897186,-0.011663217627818695,0.0838679764079456,0.005498095254243694,0.023278246526244446,0.023456995615166377,0.07356175167587842,-0.023251714549835316
WNT7B,0.11178709848472361,-0.008008676533922133,0.0003264483458409299,0.04650009464144654,0.008729208281526483,0.01398398978241468,0.02945022098252177,0.05634175576693619,-0.06184768177736941,0.002801915498384482,-0.056754352523615985,,-0.05053275587418231,-0.0032538539856544475,0.04267524317120893,,-0.06408196449404814,-0.04439100834931107,0.05426089295052297,-0.02518467568552678,-0.043958482385513385,-0.03298588024693688,-0.019721121427837208
PTMA,0.049229128213254654,-0.04514695623020018,0.045344691282914365,0.022933042298205274,-0.012342147643231584,0.04194173597684706,0.03127926786597283,-0.009084518025348905,-0.07450439326805099,0.0360158113980751,0.03455632485176935,0.05090948670178052,0.029449936114817707,0.006605206806873457,-0.1729260544562439,-0.08064492049522791,-0.20533955432737386,-0.07001226945316921,-0.052194158162154586,-0.00414322946344616,-0.03349130993880713,-0.06926343747744952,-0.05134942594892095
FASLG,-0.02660885049809699,,,,,,,,,,,,,,,,,,,,,0.03433299630071948,
CEACAM1,0.02587981260115814,,-0.018723352260254112,-0.016706568938676586,,-0.003992427140497647,-0.0167883382367701,,0.020514401586893907,-0.018236685379069136,,,,,0.026366412443199826,-0.010454089260979372,-0.020854723322582782,-0.042558736675886284,-0.029703973107679554,0.047851762862069866,-0.02917588407826516,-0.025068235402120578,
PDAP1,0.07605593450856786,0.06110007916188055,0.047021836679789465,0.042812686951413555,-0.0056004475525097824,0.024887868202226243,-0.01434985446078717,0.02282499533031662,0.10572795583467953,0.008927461547148413,0.05023533039924842,-0.03905208234116087,0.029936939031290008,-0.0029869253206378046,0.060086394425045875,-0.10964137030450731,0.035714552945823486,-0.05584835248007086,-0.012700441700277756,-0.02350933397019739,0.008607868680399736,-0.01781319661945587,0.0034205328939791928
QDPR,-0.022664051605252127,0.019084580919497347,0.03197000182151295,-0.06877421164454206,-0.012843539987957363,-0.029152888818420042,-0.0051272034160837025,-0.027833004818997736,-0.09568484393150044,0.05346549899537072,-0.01954060011444961,0.040337455293500184,-0.02040179654575438,0.07594636619349057,0.04732203267801314,0.05675638033845967,-0.09947064660294538,0.039595280122298335,0.10860035082454134,0.010494267322846293,-0.0195941949067839,0.015140151086832077,-0.061234473138952625
POMC,-0.015069900980004103,0.00735781675556214,-0.006745829024981711,-0.018904416587289675,,-0.01015303317061833,-0.02404250035234896,0.011599504412844314,-0.022915591838975964,0.021573303504857397,0.05578709702974009,0.0634759209586428,0.06801991188569495,-0.03028973162240126,-0.06936418241261097,-0.023132813944771183,0.01998543573772465,0.037915578330625005,0.04069570889539244,0.06773679290131548,-0.047727913643604444,0.09026910270033511,0.0034503805484973325
CCL18,,-0.03792770921756683,-0.03331261904922556,,,,,,,,,0.0519655498585169,-0.00018470342559605708,,0.02475820298631444,,-0.040746985009651744,0.02917871943339179,-0.007311694494374975,,-0.054802394877059256,,
CCL17,,,,,,0.03497816788442616,,,,-0.008207294805128308,0.06102196100418398,,,-0.016796117641064742,,,,-0.030193363770783854,-0.003345865098776745,-0.005614641973850344,,-0.028921856833185097,
VEGFD,,-0.01979212456257821,0.0031836105919416952,0.008735060884459911,,0.007578906310061795,-0.03500222211762127,,0.08774081991612179,-0.012964220865766667,-0.015592934156813343,0.03924074702235451,-0.02284883981376564,-0.018000919507737047,-0.0642791544092729,-0.05249199190149899,,,0.03402000463344954,0.028243243282628526,,,
TNFSF13,,,0.007514826943749621,,,-0.037578748816322914,,0.0007170641274061635,,,,,,,,,,0.04646449064987737,0.0037641945301418924,0.01513314052739444,-0.03276256237817264,-0.028551446677586412,0.024959015966819507
WNT5A,0.060805979183463005,0.0529015124428133,-0.0012540964993083487,-0.03073945981259804,-0.008437440379145357,-0.008774974835901969,-0.017713842831425457,-0.05262444762750672,0.09213408929766372,0.08159066934446325,0.04051028214727659,-0.025104765342829825,0.018634528734234067,-0.009741876799792965,0.04983914383455164,-0.024617304393371595,0.03313462429509211,0.007522610232582215,-0.05022590354189323,0.038543984996005316,0.02840577502499707,0.02938441892640051,0.06189535033608054
CXCL8,,-0.04571493346540488,-0.055801600558317156,0.0438463786291835,0.04258063471687958,0.033476769718842773,-0.03466736626408399,0.0026653999327353826,0.07219616980823704,-0.002168482778927219,-0.023860481653497467,0.00851580398252308,-0.0748341595532262,0.008244475972369995,-0.024824411744320294,-0.017275421454106838,-0.05280000619244545,-0.020663006399431267,-0.08622443224810278,0.010562748229924486,-0.023630447856556092,-0.0033400184603650314,0.07528460077803784
GRN,-0.11103672158581607,0.004172734502818516,0.02586792858808638,0.016493797869166667,-0.07443101589447482,-0.013336113681288396,0.012558049559799677,-0.008552049059696887,0.07681682515422328,0.004013263654077854,0.03437196164902028,0.011486584362302231,0.066698225584247,0.043614714765619185,0.010275047453506016,-0.07743400531915084,0.023213499122538714,0.05616998272094127,-0.08395536955983454,0.04296884790599849,-0.07579144124897354,-0.04352100850954916,-0.03815087034782802
MIA,0.13154130061234934,0.004264813362476355,-0.032627015456808295,-0.03385745611099499,-0.026278699029405925,0.01671152911007765,0.01966242303612478,0.019855627135018837,9.212670729854129e-05,-0.011835198726408694,0.015296965756325132,,0.02108589414136727,-0.024653084204069205,-0.04117725152593745,0.055036728637585214,0.02685109152853507,0.09237151927353653,0.22439191241667164,-0.0060602047496398715,-0.019950308504838574,0.050125689380167836,0.049562722595218045
COL4A4,0.07637166908762388,0.006861856578847099,-0.013151815079093826,0.018545781645911245,-0.03730106746841326,-0.018223232973359146,0.03937647850449775,-0.01780992097013984,0.09727455282102257,-0.03243623007146827,-0.01016365971338349,,,0.0336156472610067,,-0.006125946659789974,0.06614830843619769,0.10551277322011898,-0.008334858697448056,0.011553489727817126,-0.017228449177683174,-0.038110414463830136,-0.019077590610672615
TAC1,-0.026608836021316286,-0.07613743251897052,0.01944473419405107,-0.02917431307133526,-0.02306607638086647,-0.009046919736766027,-0.009040572376612576,-0.05689149979407862,-0.06374271268019027,-0.0013065263911850378,0.024428357907275478,-0.03777236998875592,,-0.01724604389518319,,,,,,,-0.012108268538780043,0.04137128287346093,-0.013387287417054713
RARRES2,0.09074732130318469,0.013006965388956685,0.0010963673426795724,0.043831999992809095,-0.033639918327561295,0.011322494043457297,0.005817190848095865,-0.03258958738610859,0.12765051268941616,0.08005190020183237,0.035345336232695465,-0.01801809522649451,0.0059706428954624125,-0.007910611523552952,-0.006632942298159108,0.047393955982903586,0.044958410246236445,0.01791692965549222,-0.053924872940447746,0.0012661718076931578,-0.004087387220930003,0.08313603244969646,-0.050485541568870224
FGF7,0.10162739348453867,0.046895014408056164,,-0.0006025322041777546,0.03550421727013306,0.059194264978540044,-0.010649450830435277,0.09684480231879024,-0.00024316566981639462,-0.02672220463218432,0.06793314261978554,-0.02986740338006243,0.07831898158671259,-0.017676300561465998,0.02581378645275186,-0.021971557474836086,0.04165375422481045,0.03954635417335633,0.005815140854914235,-0.013122316662841181,0.006147206710519017,0.08289803564639596,0.0036437791529329005
EFNA2,,,,,,,,,,,,,,,,,,,-0.038180650643984904,,,,
HBEGF,0.028722922650252558,-0.012952145644473381,-0.012914849438946968,0.04721166268950824,0.0628890018179257,-0.013680207696005671,0.034914246845993153,0.008792830011618501,0.0032321171827992827,0.03117103965265212,0.0038891338323435347,0.029403700265265214,-0.0148636971752908,-0.014875467138108105,-0.004124858727381446,0.03252381297028622,0.035657174146881965,0.014690678023379602,-0.02061245626766984,0.08292680214323833,0.03732410899454694,-0.011458022660414555,0.02068396770988156
CSF3,,0.02124440301462588,,,-0.01704551678432149,0.06399247456861842,-0.02202547022046315,,-0.026957196896842197,,,,-0.03432641158855742,,,,,0.03854663994202081,-0.08251081310780507,,-0.015490487608265128,-0.030450253522315604,-0.06108291835654793
PI3,,-0.010764437416642299,-0.0767266043950061,,-0.0055040088719388374,0.002173076176377394,0.042046042785895334,,-0.016497333210467768,,,,,,0.03530874737485753,,,-0.02544696635234811,-0.13663141072481721,0.04383514350326107,-0.00030419502151431046,-0.006383096183145686,0.05914409164338625
PCSK1N,0.049836601345179275,-0.035983704372289704,0.06732013439467134,-0.02611534319592115,-0.009534057730058899,-0.031630192079838845,0.02700677708454036,0.028804184417056178,-0.001401179401604545,0.0077307620822700185,-0.05745454038081642,-0.06222000696781303,0.03487493984381507,-0.008414158608803889,-0.002513257726058795,-0.056470824212436245,0.005722307397249572,-0.04050748841851144,-0.04962887659981267,-0.02008548517786488,0.08416260809700492,0.07286751314372276,-0.07613586986633213
NTS,,,,,,,0.014570080298821226,-0.021741866944851092,-0.03313363770422485,0.02270176146163433,0.048684782020789415,-0.03292611474157288,,,,,,-0.06403582511183481,0.009169536272174856,,0.1001607147758698,-0.045092673232906354,
