,ZH916T1,ZH916inf
DKK3,-0.057518959538181556,-0.011437884405691944
COL16A1,-0.030488876435076598,0.06014766315164528
TPH1,0.04863029701730451,-0.009140370222867967
TNC,0.019847601747878967,0.12436013344706533
TNFSF9,-0.02609800835100715,0.028949835036997384
C4A,0.24392456698185597,
CNTN2,-0.01458309775203902,-0.011506057828434661
LUM,-0.01696662515154422,
BTC,0.012115358591218681,
APOC1,-0.11367433905282157,0.04993802635738079
PKM,0.07193262195117932,-0.01634079662596005
TNF,-0.032532018155835014,-0.00053596880428612
GNAS,-0.010573107870895038,-0.06857242840332402
BMP8B,-0.05216767641881584,0.14612656539319538
LIPH,-0.039614248882546006,
CCL28,-0.012805192909677826,
PTPN11,-0.004697702485510839,-0.028580264573501588
ADAM12,0.014929474563940094,
EPO,-0.013617258446471837,
EDN3,-0.02474245945351253,-0.04735507245960392
CCL22,-0.0017512830894410557,
CCL2,0.05510842883350312,0.0996342674202415
DSCAM,0.028546846200403642,0.02888159351606138
ANG,0.023865239734775077,
FBLN2,0.0504602942415521,-0.04097629753273287
VTN,-0.02220747557267837,
VEGFA,0.08017110470707098,0.11620802840355078
F10,-0.024041198074815303,
SERPINA1,0.0009612428942010172,0.01033073313119438
VWF,-0.07946176848941996,0.10744241242354677
GDNF,,0.07273440913695269
VASP,0.03983139644690459,-0.04566037911947875
ADAM15,0.01412182761179868,0.04520719262488388
WNT2,0.07467915881891093,
OLFM2,0.011940775345438219,-0.010800672163796227
MFAP2,-0.022095932148759982,
HLA-C,-0.052137938860282514,0.0021289653886049087
THBS1,0.0033261739566418417,-0.06608727071929177
HSPA4,0.005124514061194837,0.018236591193696576
LMAN1,0.07975243498496606,0.013377763818365656
LYPD3,0.01756429297143684,
APOE,-0.1313484274718032,0.017330245932053397
SOSTDC1,-0.004627940466415222,0.09635575567670368
ANXA1,-0.024950017177762886,-0.024349422891509945
WNT2B,0.039694492987082726,0.06562774223890193
AMH,0.019242743250900068,
GDF10,-0.00923267592094367,-0.0014596647955439546
EFNB3,0.0367207900435788,0.04655688513108204
LTB,-0.04828195038974174,0.07800389921033633
ANGPT2,-0.03596938624835663,-0.0032353172272404623
NRTN,,0.08736419720354055
ADAM17,-0.019327746767090124,-0.029485230323925114
LRPAP1,-0.030778474501959193,0.03618580702068617
NID1,-0.01965343619627564,-0.09584787890088806
MST1,0.039798893749380095,-0.06578276591803184
DCN,-0.025624051739092636,-0.06303906965129999
IGFL2,-0.00954297947866913,-0.04936475762541827
COL7A1,-0.009656169202868681,-0.07952193803891656
CALR,0.01815925777577013,0.10092000781249415
PIGA,0.007434784838850486,0.11647359536526387
CD200,0.02734987617779508,-0.021642829298704636
GRP,-0.0161577556295727,
CDH1,0.0040139113458125646,-0.01497068120588817
LPL,-0.007519941587807337,-0.0024751674449775217
SEMA5A,-0.03676532719506889,0.04595007225482824
SEMA7A,0.01353443857007909,-0.06259776183895438
SEMA4G,0.0262931526937309,-0.0016251062630128173
SEMA3B,-0.002827610076362834,-0.01851756780235831
RPH3A,-0.03274517138209149,0.004262186863393649
JAG2,0.009604789125444924,0.0245146071429244
CGN,0.0074055573772773865,-0.04534117293814981
GDF15,0.005887331484812038,
SEMA4F,0.015454861826881846,0.013727021905991494
NXPH1,-0.0189834914414819,-0.036139965130758185
ARF1,-0.006065091988877378,-0.027713692964871316
DSC3,-0.01361726257984795,
EBI3,-0.008436533171410104,-0.04761533547791367
TIMP1,0.013681268179129052,0.028437927025226177
SEMA3C,-0.0221881123482544,0.01721346610899201
GNRH2,0.09849679106319817,
GAS6,-0.05614873422109597,0.0283431012960867
MEPE,-0.01881690346932939,-0.04534084336434748
SERPINE1,0.06785381669394394,0.023974761570553744
RSPO2,0.011843298569118853,0.05709302988775112
SHBG,-0.028549366138843277,
LGALS3BP,0.03295604996129602,0.05207108946222376
LAMB1,-0.0452881074018331,0.007961869040428919
SPTBN2,-0.008547714410443538,-0.015337833334300525
COL1A2,-0.024295824031091703,0.07102248499060157
DEFB1,-0.029161971860020702,
WNT11,-0.018071812162239017,
LGALS1,0.06532969583844724,0.037726774844280914
BCAN,-0.08402072375087771,-0.049262559843325296
ANOS1,-0.009329031133719835,0.06337470482451417
EDA,-0.03894631019213616,-0.03948482107096099
FGF22,0.07503763266976513,0.03535490755376629
SHANK1,-0.02427683358655992,
RAET1G,-0.016979256094018163,
TGFB1,-0.0753146871390188,0.08678017525769709
MSTN,-0.032837998974115615,0.14309552684472507
WNT4,0.022903222638923033,-0.046170019380726714
TNFSF4,-0.028132900785880086,0.03781336256373904
NTN1,-0.07366031752059142,0.041081124383873874
CXCL12,0.009199266944296541,0.08674085170369207
GNRH1,0.017768003784450905,
RIMS1,0.1192587967056838,0.010512616967033522
FGF14,-0.004329061653027249,0.06644556793517845
IGF1,-0.04368268347573645,-0.045235989028227105
TNFSF10,-0.006346698375966765,-0.06976981766182334
GDF5,-0.015520546546818005,
CHAD,,-0.0017541385802060645
RGMA,-0.013371297794959413,0.05833382372453459
WNT16,0.08085181635385297,
CX3CL1,0.008028990184348692,-0.04765073841455835
FGF1,-0.05838300669037542,0.013019275918652182
ALOX5AP,0.034133661843743425,-0.04835527246033008
IL1RN,-0.042645848584131826,
FGF23,,0.03989553634530166
NPW,-0.022155223289197175,-0.04005256711841542
CXCL9,-0.011593718730844397,
ANGPTL4,0.06119281395903493,0.10531219446246837
OBP2A,-0.015295745321260342,
COL4A3,-0.02474246098084953,
NRG3,-0.05874357954685064,0.0074874338283894845
IL23A,-0.022080628974324692,
COLQ,-0.015561257545520337,0.027165846359292204
TNFSF12,0.021705437209461248,0.0850697566349355
DKK2,-0.020520051594547895,
FYN,-0.018284328140399195,-0.023255242152617407
ACE,-0.06373792071134222,0.17296098870936796
IL18,-0.016615504871877594,0.07394160977365105
CCL27,0.12621949581388353,
SERPING1,0.06831862798326334,0.0005406621021838485
AZGP1,0.0729083876583023,0.05949022878669991
INHA,-0.0018916084492030811,0.06730453184200794
SEMA3G,0.025102804234175206,
COL6A1,0.02253586003996881,-0.05857717302816516
FGF17,-0.014572153985213386,0.08119777837511523
TNFSF8,0.09032738376694283,
FGF20,-0.02508697619551347,
ICAM3,0.015513346815136478,-0.03977780676413408
LAMA4,-0.03974801994894981,0.04347717456087869
DLL4,-0.02337433365186986,0.031085924936693446
SEMA3A,-0.016352340283262018,0.0344906344905843
RLN2,-0.016817900578952605,
C5,-0.0738837815313543,0.13131930576437698
COMP,0.14000798513110838,
C1QA,-0.05619037680638572,-0.04115903835622947
UTS2B,-0.017919439852988807,
COL9A3,-0.06476021127143422,0.038166808521256826
HGF,0.05220994940233315,-0.06391695918400334
P4HB,-0.014319383819430752,-0.005950702125876605
ADCYAP1,0.008951258484752143,-0.07458111004345434
GREM1,-0.010529949693083617,0.0379021728621332
EGF,0.06066628097973801,0.0395616027766377
VEGFB,-0.00045289326695422755,0.09867004264534811
FARP2,-0.03147243903550054,-0.04500312744535822
LAMA2,0.005264384901481006,-0.07312794681630663
NRG1,0.0166965741869239,
SPINK1,0.0666472177114756,
EFEMP2,-0.01869328736583864,0.05994226384852811
SELPLG,-0.05400904169626933,-0.002218344783202822
HLA-E,-0.04532677356596659,-0.005207647132970783
PTN,0.024320425826804864,-0.028735948401718853
CD274,0.014227454051260356,
CD14,-0.04962601571581358,0.00894299702115156
SFTPD,0.0017732823380809273,0.11058662527717024
SLIT1,-0.010662877299048377,-0.0237692991694102
CNTF,,0.06723103218431688
BST1,0.0016357394611988213,-0.05239138847963936
AGTRAP,0.01463758873958683,-0.032870646775250416
LAMC1,-0.013924637429372283,-0.023144221433602348
COL6A3,-0.008110248943363265,0.014728942607636237
FN1,0.0006822356889835784,-0.14745137664160574
MIF,0.04775300874877729,-0.07509013298435249
JAG1,0.08290779729976182,0.05129885998297771
NID2,-0.012767027150702692,-0.014169865984142247
EFNB1,0.025243948295868023,0.11070321294682361
COL4A2,-0.04704084468067164,-0.038379405666012015
SPP1,0.06272792900361661,-0.00889540010889335
PODXL2,-0.05613689967982831,-0.07359068627865828
FGF9,-0.02380361989664985,-0.02554091852899256
ITIH2,-0.006050313330313458,
ADAM10,0.029142250694468505,-0.04094873483176852
CFH,0.02669162420554679,0.15084290693857327
COL4A5,0.006557964772067279,0.16724352464310124
LTBP3,0.02412651253980664,0.03477848321060157
GNB3,-0.018161671688313705,
COL6A2,-0.020926681648840404,-0.0010517943333796396
GDF9,0.059616083965646424,-0.03174166470556721
NCAM1,0.024476636479615923,0.04271250883826126
APOC2,-0.05631125309536655,-0.032296818386331035
BST2,-0.018686070311656228,0.0885162058793057
COL5A1,-0.013055932908984715,-0.04188137991013169
CALM3,0.014563198435868958,-0.0024771723754029437
THBS2,0.04012225755195594,0.009111644164281342
SERPINE2,-0.06658237041696818,-0.024341608418286177
EFNB2,0.02275646469148399,-0.08761569031902038
MMP9,-0.06199408539650435,
NPPA,-0.01822301625110674,
APOB,-0.013813203481945676,
C4B,0.012497739602585314,
NTNG2,0.05704832613485245,-0.04161759739812121
LAMA1,-0.039537737318032305,-0.02330916534856435
UCN,0.03984472354292263,-0.01695000372133034
ARTN,-0.03510147319276647,
PDGFD,0.04372590347669332,0.06891991013372697
EDN1,-0.04943798507570014,-0.09034383927600102
ARPC5,0.007743674254189092,0.01447112018643837
GSTO1,-0.04942833973629496,0.06114432188239522
PROK2,-0.01259442762610525,
SYK,-0.02836130787462968,0.045783301797716225
CD40LG,-0.014938045310313869,
ST6GAL1,-0.04399008686475059,0.06713541347319868
WNT3,-0.015770997041761322,0.030279391750290416
HSP90B1,0.022383246269052148,0.014780390510025235
ZP3,0.11041771123514889,-0.06264968632374601
NRG2,-0.016331174084067486,-0.03935267056085743
MELTF,0.009927594938067528,-0.06369121866733161
NLGN1,0.006052655236922629,0.0493728547625232
SLIT3,0.006604675177613673,-0.04696537261206902
CCL8,-0.0006643641845541303,-0.021279389569975413
S100A4,0.034031369091470434,-0.06474132604848998
TNFSF13B,0.03418804056105997,0.059670255022872376
HSPG2,-0.049837907255943885,-0.03180183255073977
FAM3C,0.009829847211615114,0.00564181773819239
FLT3LG,-0.022501072052769244,
A2M,-0.04356842648770888,0.08129762731164128
VCL,0.011226194405161507,0.05053887760722346
FGF2,0.046917941005029024,-0.017897628125682487
CNTN3,,0.026386505833889923
RNASE2,-0.02193522813734184,-0.04640122156069005
ADM2,-0.014197445854433041,
GAL,-0.014006566272141476,
CXCL6,0.04247415472499558,
PDGFC,-0.01428330502785377,0.06717341960577444
COL8A2,0.04203093365415383,0.13470545735472494
SPON2,-0.018720509430621524,
SEMA3D,,0.14907432525726827
BMP6,-0.029263115386816852,
TIMP2,-0.048444432904715555,-0.022662507501225546
EFNA1,0.03496984854620168,0.024849675021828402
S100A12,-0.015471701313888295,-0.042614229432615
TFPI,0.003255905445329523,0.05752545418840019
GPC3,-0.03982063251245182,
NMU,-0.043812476393579304,
SCGB3A2,-0.022333685912795553,
LAMB3,0.03945982620020584,-0.06443547180081445
LGALS9,-0.02952356178750016,0.08686878175071008
VIM,0.07174545321405788,0.09544443441480416
PLAU,0.0010224347469725325,0.0035103088432989794
TGFB3,-0.04259427390364737,0.09342385672239223
APLN,0.06649619668811133,0.07515540790307236
SHANK2,-0.022080630122387864,-0.05705247042891585
LTF,0.0328312508876803,0.08749746293882137
PYY,-0.004686650423141749,
PENK,-0.016817902459674565,-0.03910930948141108
CTF1,0.019566788004234073,0.0772883021613616
COL3A1,-0.039997428377565834,-0.0016348772228385884
S100A10,0.07801327325454853,0.06297893702880081
FGF13,-0.02320076205851026,0.004397146865886255
SEMA4A,-0.028642148443699035,-0.0027681807066170985
EFNA4,0.000252551090451459,-0.03885476769644195
HSPA8,-0.00822370514450323,-0.014836623268165967
NPB,0.019097369862138537,0.012449180924451773
ULBP1,-0.029963755018441618,
SEMA3E,-0.001898132577114821,-0.0029552717559187354
ADAM9,0.020378317101716458,0.08191754501976155
ASIP,-0.043495871933765515,
IBSP,-0.02737197014595848,
FAT4,0.04073741826779477,0.05453298020345592
MDK,-0.06885032386347863,0.008473546795437282
BMP5,0.015525438275269731,
CAMP,0.050938240708631434,
HSPA1A,0.018001672553364788,0.023829126544847787
SEMA3F,0.005862245277993253,
ARF6,0.0444935409367206,-0.07552573920034693
IL6,0.0722824356781073,
CALM1,0.06518554078795973,-0.08691218462576163
VIP,-0.019394432188473937,-0.04534094460520828
NMB,0.021555298848975987,0.029543978459430697
CCL26,-0.023664417834044906,
FBLN1,-0.02651122354415358,-0.041959413666738304
SAA1,-0.03293148202031169,
MICB,-0.055863246500907134,-0.04936464354783952
MMP13,-0.016817895354728246,
F13A1,0.043470614362758925,-0.040976040689171225
CXCL11,-0.011399862827152458,
COL5A2,-0.025401314009623588,-0.027629369351715727
EFNA5,0.026893524310800315,-0.058607830404393144
AREG,-0.017100169609481013,
EDIL3,0.003827976223293547,0.08125153051541059
CD86,-0.042339934301552716,0.10626606385507271
HRAS,-0.04378819765563689,-0.008167406573499722
C1QTNF5,-0.03420863989189379,
RLN1,-0.013217139314562353,
COL4A1,-0.03817615356759779,-0.020649474058052744
CCL3,-0.07883638722808164,-0.030499903091535926
BGN,-0.019719148205253608,0.050150051975477776
RETN,-0.004027264798506053,
S100A9,0.055922218360192476,0.020782322886974184
HCRT,0.06234057499061638,-0.04491691980885768
FADD,0.016536686542833606,-0.03759683709877261
ACTR2,-0.036628079455298654,0.08228826235785554
BMP2,0.07310989837170258,0.04925696778362773
PDYN,,-0.06880662122316415
CD55,-0.017414183973125757,0.02616342026413415
CD6,-0.031151547077297826,
IL16,0.002882493852203636,-0.028923754052815012
LAMA5,0.02777355049333357,-0.06313033053171452
RGMB,0.052043868096876125,-0.014583729573644637
INSL5,-0.023078598680352266,
IL12A,-0.02601057500856546,0.01302701778675094
S100A8,0.008061962662628788,-0.0037919245245187864
TAC3,-0.027504874236071238,-0.06005286922939731
MFAP5,0.03409307357723254,
CXCL16,-0.055099416194999674,0.01814815219476776
AGRN,-0.07447307886382376,0.0048976993437430455
COL4A6,-0.017360541032525226,
FST,0.07018068226911287,
MEGF10,0.0282840891331167,0.04277453541083885
C1QB,-0.12382680272010774,0.07701843616452954
HLA-B,-0.025264283337704974,0.05566238332308976
PDGFA,0.021560700573327637,-0.01282588497806557
LAMA3,-0.007848527328568694,
DKK1,-0.003052404406402687,0.2717273930545928
INHBA,0.009339533633638895,-0.001134205302741825
LEP,-0.013418611585018598,
IL7,0.0643302634160089,
FABP5,0.04547590737001114,0.01747455670710137
CCL4,-0.06343281147942904,-0.02033543597125545
FBN1,0.012432982426859616,-0.07105642609065566
TCTN1,0.029219101808110454,-0.012258913619395627
BMP7,-0.0371366428565366,-0.012706061780231984
NLGN2,0.02883642713651708,0.05635452527841482
CCL25,0.08221612839501313,
NPNT,0.012242894947446101,0.10888941459447096
KITLG,0.07391103218022846,-0.04961334953199268
MADCAM1,-0.035629788867553594,
F12,0.012237309569053344,0.03786901545269198
S100B,-0.10191377163551418,0.07996686485305136
IL27,-0.023922663869673885,
CD99,-0.03293543785038071,0.045505659780266966
PDGFB,-0.030462470369651357,0.008744399218510234
CLEC2D,-0.043153324844525325,-0.009853118581490752
F8,-0.031514382194334355,0.12076724069517886
C3,-0.0657016138043323,0.10205175463180781
DLK2,0.012239528419259401,-0.030108741580940776
TSLP,0.07156600957842812,0.15583168094054145
OSM,-0.010550859897092287,-0.06820991615431501
PRND,0.15355485523035084,
SLPI,0.09528828667950127,
AFDN,-0.00568447490798947,0.15259119410533603
ULBP2,0.035150367125315836,
ICAM4,-0.015988796558652676,
ANGPTL1,0.013053568566072024,0.18397363563521854
LTBP1,0.00703332533165201,0.06962981739378148
NTN4,0.06956596522250116,0.03685996587056033
APP,-0.03683326666756679,-0.011311728107900798
RIMS2,0.03274531066447226,-0.025425855534474635
WNT7A,0.09703811915270957,-0.02577409672061488
GAST,-0.018373109657747234,
GPI,0.06733873618566831,-0.1118930167868587
IL1B,-0.05803789973998828,-0.08997856329918694
HAS2,0.08789554280103212,
IL11,0.1327092372380903,
SEMA4B,0.025548638652562315,0.012361685190340367
FGF12,-0.006024766779010789,0.040457922270552296
CP,0.06301972705035377,0.1439261127121291
NLGN3,-0.020279369408047532,0.04982148390804148
GZMB,-0.007574954301192926,
PROC,-0.026428001221673613,
TNFSF11,-0.015853076265151686,
AGT,0.008734458503876993,0.004827133493972738
PTHLH,0.06922390631256334,-0.024218453768971235
COL1A1,-0.026594592564513683,0.09550798430268558
LAMB2,0.008807167487980747,-0.017340657761794616
DSC2,0.00987111807859482,-0.023008678352761294
WNT5B,-0.025291279273734923,0.0035833801868794916
LEFTY1,-0.02761072181325329,
FGL1,,-0.007422153101317364
CXCL5,-0.0221444175589931,0.18334136449872418
S100A1,0.03287793799509145,0.055443971313462286
C4BPA,-0.013418608296552665,
NPTX1,,0.03735205881826587
TGS1,0.06578190365874381,0.0399691287870738
SST,,0.12130363080583113
IL34,-0.025789033649064395,-0.041194261186512045
DHH,0.06617788668752587,
XCL2,-0.014006562804470544,
TF,0.07577771148266718,0.032279053450860115
IL33,0.0030406452407535215,0.026034926329117924
RBP4,0.0956642833847397,0.009245842262232407
CCL19,0.008864384680127764,
CCL20,0.044883573738464355,
NAMPT,0.06912956066442949,0.03437207889905791
