,UKF248,UKF313,ZH916bulk
BMP1,0.04325634306115618,-0.01154127665858625,0.008478041888047327
NDP,-0.042359040062322106,0.052266447776959706,0.054507689861435595
TNFSF18,-0.024830504610871256,,-0.02430873417830757
RTN4,-0.02283455625179216,0.04542914504070699,0.0579409093741131
HEBP1,-0.030808453320480277,0.005265292756254729,0.03454348925331609
WNT7B,-0.03674642317934705,-0.03752310578117708,0.05475720740814015
PTMA,0.0734641193942726,-0.004540611655725472,-0.09163028375517274
CEACAM1,0.02668671504763608,,
PDAP1,0.030223328636773798,-0.0153300709547225,-0.027487662192366882
QDPR,-0.06635701665497482,-0.022462424749467906,0.10765704798392654
POMC,0.08892573159982499,-0.024222575586545447,-0.05819561120603751
CCL18,-0.019721818518551773,-0.005468222465950098,
VEGFD,-0.002179912851513625,-0.016365751226415926,
TNFSF13,0.007572170575876968,,0.0505857120936372
WNT5A,0.03572958645695766,0.03887089137438361,-0.05572561087704023
CXCL8,-0.01648313978419741,0.0020201720659533537,-0.053459445492117605
GRN,0.03555528828136741,-0.017923870106900813,0.00921138254616732
MIA,0.037521863899588996,-0.022194898818004027,-0.0258025633630985
COL4A4,-0.008772883448866406,,-0.029555660714268704
TAC1,0.003912646340281948,,0.11076913638356412
RARRES2,-0.050817676754251015,0.04052405739185306,0.015623716066870125
FGF7,,-0.013487125967277046,0.019322237573396826
HBEGF,0.07913125947121014,-0.031582908152198594,-0.054234036189605025
CSF3,,-0.024586697492423218,-0.03108917343431642
PI3,-0.020748184587981264,,-0.026547384391980264
PCSK1N,0.0038085713791051953,-0.001870423222064306,0.037284941813740195
SFRP1,0.03178814200902847,0.0026928416987858114,-0.01141033202985615
CXCL13,,0.01067123877381442,-0.004967503766690827
MICA,0.06768547457179504,-0.00017019281304785834,-0.00692193997822314
TG,-0.03105707965186022,0.034093661652505415,0.047670331160451204
ADA,0.0838204853107353,-0.00953017715857715,-0.009683015377036162
LAMC3,0.11640535543534981,-0.027288580677844725,0.004017146595457464
CCL7,-0.012544742632953531,,-0.033315110743027086
NGF,-0.021538700140325016,-0.014110908997704737,0.021841035467896053
TNFSF15,,0.08077511548053146,-0.03440781461451594
HMGB1,0.0842889871898163,0.01697060302795659,-0.041773649907548234
ITGB3BP,-0.005766622597257207,0.010614313209556291,0.01177891648064191
AANAT,-0.01820051301107473,,0.11634673303355964
RELN,-0.001562344860295973,,0.06396767716360154
