,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
FGF7,-0.02359160938465641,,-0.02495852227173429,-0.005344621445259404,0.05776827553283073,-0.024242074372850912,0.012304252153949612,0.034418783736310465,0.043802616450098385,0.059200672104416714,0.000635543140910559,0.044077898128350015,0.0555491237506474,-0.0012415113302914568,0.05537916006936664,0.055847668876388624
EFNA2,,,,,,,,,,,,-0.0395758544641662,,,,
HBEGF,0.057478880304686515,0.06361467241851927,-0.026210800553247912,-0.023793847676361897,0.09914129212545071,-0.014513577099285432,0.05316851058493233,0.18273194923983946,0.08894452702486097,-0.005351358787372754,0.0625422809155583,0.09750859561318365,-0.004736059278946927,-0.028383356212117877,0.016950216063873355,0.10144613706930317
CSF3,-0.03702111358981539,,,-0.021001800609223558,-0.02024644115925214,,,0.032887484681345155,,,0.03878244696253863,0.014174625696393956,,-0.03580493537742406,-0.03480231317329775,0.07808885260437817
PI3,0.036160384906493793,-0.016111194752049335,,0.0028173261545738795,0.007777078135943419,,,,,-0.03529527276097305,0.041374929192583294,-0.0453437111844647,0.2606860888221056,-0.05075925847022835,-0.07561386459048879,0.06496846765567639
PCSK1N,-0.00749295304031684,-0.0035707306725739087,0.043615523663543036,0.0030581560611241893,-0.06077030230421937,0.06442429458845485,0.01826429501402522,0.0854815023548121,-0.06704354283835903,-0.04719692332963415,-0.004256884124135711,-0.045309135115770297,0.013047607045684612,0.045010924983896694,0.0007104654143366248,-0.02124634610295716
NTS,,,,,,-0.01783139439193604,0.04802247568964752,,,,-0.06038968894126475,-0.013148382395865183,,0.07205195814438158,0.0447672082080705,
SFRP1,-0.023423648343070442,-0.0008337964337249446,-0.012845623492078613,,0.005240065894169186,0.04692988375421679,0.05163197881901284,0.09071710114932469,0.01868528414898316,-0.07731855019427732,0.09452289268122382,0.04117660433651633,-0.0006852399482035809,0.08052351828826111,0.058936662856259134,-0.014813798459552286
CXCL13,,,-0.011195995856940713,-0.0152497922339865,,,,0.1173653501952908,,,0.12002602627342165,0.039540993173027214,,-0.0059247251400598834,,0.12552047521740003
MICA,0.04212522946827484,0.08261754096223564,-0.01978884401623727,0.07626089036619255,0.019457690445296747,-0.01802524530674914,-0.020248823902332957,0.03480140417789818,0.008223240332786413,0.013744538069917704,0.06571685915184074,0.024035062034020616,0.019768067709379687,0.09443298875631145,0.0752503470111075,0.029992379237307302
TG,0.03352309647722491,-0.04072900641026621,-0.020993599705702796,,0.00023343582694735184,-0.020582129720565445,-0.01955588350753075,0.07802197175214058,0.11388551935658718,0.02751992153840813,0.00940541345992956,-0.042931131034386116,,-0.02946801201505319,0.05167678289151947,-0.016769057742435346
ADA,-0.029906872585789456,0.08913008848635995,0.006562163992660358,0.02649712091679309,0.07455015516729457,-0.03098287061408222,0.037701403415766714,0.09909294834159314,-0.04986597659504893,0.024591328879636998,0.018662441834214078,0.05411420060537609,0.051081140358335914,-0.001469734941205676,0.12457647604621089,0.04933784376101787
LAMC3,-0.0059717173655824815,0.11179973579725264,-0.028729628105480787,0.033379330445230726,-0.03764299244001424,0.006012852200731041,-0.03273188743392334,0.12613779976594347,-0.004760236266533107,0.004346084290135561,0.07328181068463864,0.14325959305035374,0.09589357564174418,-0.01776150765424508,0.12992106672536644,0.04305929897902034
CCL7,,0.010572458298829116,,,0.01618679548576238,,,,,,0.012863723523238306,,,,0.012107139254190836,0.08623196301081958
NGF,0.08980998981242798,0.07805269874365195,,,0.07478686207003005,-0.019640872230995546,,0.14563699447365316,,,-0.03295575573211207,0.026412584632607598,,0.0050370765438423944,0.08158021769798202,0.027246243813202294
TNFSF15,0.06316738161676237,,,,-0.01907842579861799,-0.023848324816901505,,0.0568140387131069,-0.02983596506714066,,-0.026605388949835166,,,0.04610357796208699,0.02525512634748213,0.007114671147254735
HMGB1,0.03377426993848794,-0.0215437088283409,-0.001311165584886867,-0.022760939871358285,-0.04828700531852139,-0.05173898729812869,-0.01183686979054502,0.11443523396346013,-0.05316906312388191,-0.04538457237189056,-0.028988090749144258,0.013577436398280305,-0.07161107102394661,0.024119251392050456,-0.024968548236061972,0.0056012773856204375
ITGB3BP,0.03938897117649577,0.00890450799044322,0.03130613189749825,-0.0034701772972698408,0.0449545190041822,-0.00013868172185167794,0.056666350024016626,0.04845513358300126,0.01711703801203563,-0.006719974126891746,0.055829580519852345,0.00971053096827716,0.0808431800202122,0.05182261060171957,0.07406194552646023,-0.013412472256940384
AANAT,-0.038228709265697304,-0.00892782492332513,,,-0.00021199893202896326,,-0.017586720323261352,,,-0.09393898716300694,0.070052590472475,-0.02073343577506218,0.07522085379947319,,-0.015700619462665055,0.058557529094197126
RELN,0.07318429156711924,0.0013874546024066046,-0.04276768903296934,0.06562399061108454,-0.03013206228650413,-0.03945043182838592,-0.031156249332249704,,,,,,-0.035779772881733084,0.01465659765157389,,0.029525237278929056
IL15,-0.02213084110617018,0.10531567568263613,-0.026745524841712956,,-0.017430054484820153,-0.016969500873753388,-0.007893627955833924,-0.07393057098369873,0.08746619309551845,-0.04769266441734139,-0.03472154172194499,0.011081051279181946,-0.007026901270288348,-0.0030757944795828497,0.10215100387527966,0.024811543445847527
UTS2,,,,,,,,,0.12635413540909268,0.07743959228973295,-0.01841919765061702,,,,,
BSG,-0.05137527443785954,-0.027823714782668776,0.0238890542943842,0.007171048003024643,0.10920413832869214,0.055779728043398605,0.000675861076604238,-0.05515157319553901,-0.02193076894445535,-0.036405115819946876,0.09258278269201727,0.014407320757394194,0.12433077298276209,0.025200970331042398,0.09762465541180392,0.030992501758972234
ADAMTS3,0.04636050356174052,0.019189775844244705,0.037343676282206736,,0.024616272469241265,-0.013424799802089023,0.07170271393501121,-0.007950811588587093,0.08091807401088558,0.006194596718869552,0.04068268070920703,0.015885504792821466,0.0349280736328185,0.001548579580888594,0.055570104547603257,0.020161185200886653
CD34,-0.008874796602001387,0.09923420148686254,-0.001097619964229302,-0.03482329647413511,0.01982975357002723,0.015789905460821107,-0.03282017351793125,0.09803195089622413,0.05387025825097036,-0.01709540406063282,0.024286763110537235,0.06679129275586448,0.06165454187209438,-0.016136504626256647,0.1069779245844581,0.05643519653195548
CCL23,,,,,,,,,-0.028153500491623844,,,,,,,
PLAT,0.09070412009846181,0.09323191421892048,-0.04872008089111028,0.02386262839854487,0.028564548334413915,-0.021848289407190715,-0.007249892517261108,0.03777768346317795,-0.01474435587239158,0.04557409150245236,-0.018727969341604808,0.016592070849013377,0.06748065036332525,-0.008414132833932216,0.09338275595300723,0.0342606855763213
NTF3,,,,,,,,0.047377931036038955,,,0.028077098329492442,0.06161766038687355,,0.010930868293406653,,
LTA,,,-0.015438759211540356,,0.0038667695425961576,,0.04892932501689237,,,,,,,,0.028731845369147656,
CKLF,0.0876652062698626,0.008475417481473678,-0.05373808671483903,-0.0006939923396109876,-0.001272565653036259,-0.02729070256740843,0.004288048938675599,0.05753447093040074,0.07535834904820539,-0.028704804050658277,0.04516163577494896,0.07953103050041502,-0.038736728565663396,0.054924382657232776,0.007059637858141133,0.0038376774442066917
APELA,,,,,,,,-0.04911365563769556,,,,,,,,
CD24,0.02313957197987946,0.009490571962039875,0.05290484455610369,0.06410248739575165,0.03783422590056993,0.04190360591498671,-0.00991660179001367,0.17676660528157007,0.05045132531810051,0.0011082680355744268,-0.033809020407141566,0.01634367528252346,0.030048958151993793,0.048465287394400515,-0.029488299617229586,0.047565673161166104
HSP90AA1,-0.05979947266248119,0.005424223732434376,0.061030977492837306,0.03379173245523373,-0.0211451627254453,0.06486481821283632,0.02461494526298294,-0.0044757750726097225,-0.009560932259767192,-0.03785250579039317,-0.08365864048381526,-0.09643143981015224,-0.08822572153450428,-0.031174646819748405,-0.05703126357748551,0.0025616504039519586
BMP4,0.009025535179820049,0.016302297760179857,-0.016365989784385655,-0.05919707949745,-0.005665425648871316,-0.006007357351296623,0.012070595799142556,0.019201654203078143,0.08602929794949052,-0.055272739268939414,0.01833091199271307,0.003938424431150929,-0.009581628148706327,0.029570219536132848,0.08687246557828111,-0.013776894163256602
SCGB3A1,,-0.021765712401361343,,-0.02244884797484064,,0.04885469133004475,,-0.03305675198896923,0.031052274943246024,0.1652848375482491,0.09928185470493314,-0.025900404044500093,,-0.04617352172758862,0.00460941702681089,0.09574175809478076
IGFBP4,0.04808387845658407,0.09552999008753063,-0.007961153393076329,0.05255863277093028,0.010018461967404137,-0.009959453363250905,-0.02725124092504433,0.1630706510039825,0.030927963595546424,-0.09603302461123264,0.007436006831838523,0.03538921891947814,0.06866868331518747,-0.0333937854771139,0.16595495694798773,0.08064945521835208
RSPO4,0.4458319799021695,,0.027023348567927333,,0.018443997470926784,,0.0354234797731227,,,,,,,-0.031095901846460963,0.06008249996579507,-0.016530825543854388
LEFTY2,-0.015160408546213542,0.13076644447137528,-0.0156283706643188,-0.04140857994181608,0.02241721149933591,-0.03357545106319176,0.0378207014546964,-0.047665605120520184,0.04981412835757777,0.044192421036630514,-0.0366676038473822,0.014433343213210976,0.1104752928487388,-0.014712305956440989,0.09905337314440027,0.05039785603955123
PF4,,-0.022578432708509323,-0.01404364984974028,,0.12552208026886227,,,,,,,-0.036274010580455415,,,0.06490130120907113,-0.03287538975594835
ANGPTL2,0.031789426130484445,0.06628778279803708,0.04404993840439277,0.055337467903516194,-0.02041842654451717,-0.02508083949107861,0.024099999871619114,-0.008648723751337356,0.06115290293808024,0.031005091876511303,0.012752295630278347,0.018450671546735343,0.017425442341955127,-0.0045441990761439415,0.030897711033535977,0.039086850712140776
LRIG2,0.017933929626155722,0.009101001114878287,0.03179336831904524,0.019434227417831827,-0.026999498173155716,-0.06801664385689528,0.016750824810637277,0.12322639255986424,0.011152523386330325,0.004497964160320585,0.024210113418345544,0.03004801012661687,-0.026111487011474997,0.021190397622992813,0.018732735741258333,0.10186724677452529
ICOSLG,0.025469867852629828,0.05344373556437174,-0.021643423834400027,-0.04021897842146645,-0.0072495599634158185,-0.01618870148959564,-0.01221496273986601,-0.003151085101228396,0.006824319732376105,-0.008221662082067599,0.05338983300324231,0.04301143152521365,0.04229297690156767,0.01351056534370683,0.05834934324134664,0.0056677793136933365
WIF1,-0.060635213919701905,-0.02418596767354901,,-0.020606888596710105,,0.027017617045299574,-0.015201826071701816,,,,,,,0.06681960263146991,,0.008291322920547505
NPPC,-0.05317540072678483,-0.034054187096750066,,-0.02816393801814221,-0.02318834289896565,0.014001942323841231,0.009520947465071197,,-0.024874583927199195,-0.08531288034252242,0.026456249866577405,0.035033809690864795,0.0274460112969511,-0.0024099888820880372,,0.05166311251662297
LYZ,0.01917174327926718,0.09259065104857525,-0.06530704301526014,-0.056558018252326,-0.05890753991758973,-0.048549548201949726,-0.002760709261279069,0.007000531637832794,-0.039117792996610015,0.019681050107412324,0.023251230270182634,0.0099369348254983,-0.03643589656912237,0.031782400027698644,0.03327749433998871,-0.08023201263961903
EREG,,,,0.0664581310215991,,,,-0.033849532048974944,,,0.027912376171369435,0.10506668993579298,,-0.03873047002886389,-0.039486886437884276,0.003270849634822199
SPTAN1,-0.016540231653417996,0.013375469310039783,-0.05138059198456457,0.037249234491081695,-0.06680522158802972,0.04321129970149394,-0.06686715168235033,0.06051151332031032,0.0022964902244026262,0.06579061781872292,-0.009054917991055005,0.02620861223084433,0.016122651149918173,0.03591659537678818,0.02976849665254721,0.018996852291127127
PTH2,,,,,,,,,,,,,,-0.026172063322754267,,
LIPC,-0.03321171428288206,0.033619212835248824,0.043210174962000435,,-0.026863026821928794,-0.026315344648147648,0.024534983548664742,0.020392163402083767,0.16504841788261446,0.04051872193978176,,,-0.00312460620714797,,0.021984212758695932,-0.040163657660664195
COL8A1,0.12449519935394457,0.0435330444126706,-0.02018455493661292,-0.026221131352228356,0.013463427376240095,-0.022163974304668856,0.012372096018553446,-0.1068877927220312,-0.015219903317782784,-0.0007896377963372604,0.03494207013094346,-0.04018879786374627,0.09732842892525197,-8.868529201860416e-05,0.07586335373664496,0.05031113376743686
GSTM2,0.07485625853376314,-0.011380994063339686,-0.02007946442538577,0.032202819934784015,0.03440428833032642,-0.014349997976363802,0.03828563318443287,0.04413971466307154,0.11292745195504918,0.012499726198733907,0.07666299706635543,0.09858573702346764,-0.025930069979587012,0.03967577038990884,-0.04269676644053611,0.0142956419337471
IL4,,,,,,,,,,0.12143762583668608,,,,,,
SPX,-0.08515163047069896,-0.044706464782235306,-0.036016080362279684,,0.027103042022996255,-0.03310771671293119,-0.06755852367733828,,-0.03297603262064269,,0.12191175786119056,0.0036526999164182158,-0.1059111933778747,0.015628692197731633,-0.004895666635651601,0.020271163981921744
MFGE8,0.08168221755360114,0.008556305596613084,-0.040927088085885285,-0.03401736374575086,0.03462999468162828,-0.008550653172150114,0.062443426620958066,-0.035723976607406886,-0.005018916763582098,-0.07108891756905619,0.04213290633732645,0.043958460182744616,0.1368319413671265,0.02346386427040589,0.09175646016059905,0.058285486161712835
TGFA,0.08155401971464185,-0.032278009976200506,-0.0326807587900115,0.010516877842565312,0.02430023477586374,-0.07673004102097278,0.03374531040955981,0.02749641645871911,0.11188079600105012,-0.05695381226035932,0.07386225618150799,0.09929717632851046,-0.02808968226538023,0.04567406453700554,0.07598626232099671,0.00817567504575083
SLIT2,-0.052803144719093115,0.0483459749010386,-0.03661837957817083,0.01401089374315785,0.023777389901064504,0.08037001832499477,-0.044202868131434626,0.025240859641799437,-0.025547210222800678,0.03730307541429546,0.005034941173312381,0.07780514031790196,0.00956811773985413,0.07658157352519962,0.045744824003284,0.027109779108475517
PLTP,0.01706947008667459,-0.009869259109533094,0.034195155638106184,-0.030382765015439052,-0.042282999744592674,0.019006680810911877,0.0047439690338448295,0.037517378392973574,-0.017016403288704338,0.036264720482723285,0.04853905797829398,-0.0031204147083498516,0.17682823075166593,-0.024206909019727645,0.022064929919573546,0.03671342022746518
APOD,-0.0018162124482099479,-0.05037063098078449,-0.044877105957211824,-0.053090520527232274,-0.0375580800867213,0.020489945375418633,-0.017890665330057332,0.008232094296899022,-0.010569136811763588,0.006469982886116553,0.05733687165894756,0.08343050654084558,-0.1404339816977352,-0.0488261994814126,-0.032881947177468625,-0.047357464220500106
B2M,0.03240935677125858,0.09787893267374465,-0.014496250311740375,-0.01833099180331147,-0.008104441940422341,-0.01834846078523487,0.04514706663367771,0.04900169622574403,0.014237916191035076,0.009773820373803773,0.1121752537759541,0.08557600810978326,0.09361358998563173,-0.04568065189757185,0.07134102800335952,0.003023074783291926
OMG,-0.010641715290512003,-0.07484630523750847,0.004072586071727934,0.03567064643384364,-0.02096201413726901,0.03302658775095828,0.019971391298906214,-0.035298855846688994,0.016787262862103157,-0.007968781466708048,0.011211178972011277,0.062377309051777935,-0.08073812516972033,-0.010205590964526669,0.11129230865931754,0.01452822503961697
CXCL3,0.11671672860419507,-0.04858828230109215,0.03765011160433232,0.014622842215648125,0.038147321838370184,,0.03544696723075142,0.10524168814358623,-0.025635753226864913,0.1212261880601569,0.1069921291047569,0.02733848289890602,-0.0201478536292997,-0.08225353961325345,-0.022739611136189445,0.11700320487113906
CXCL10,-0.026113794920342732,-0.033799439712997516,0.037157502662417276,,0.014593320044892276,0.08941380274031463,0.038622673430277414,0.046160752223822356,-0.04129639365432214,0.1552509341111377,0.03422807001342091,0.02523437818272602,-0.02714345647929416,-0.03303931505184389,0.008653636524346546,0.03861368946957808
RSPO3,,-0.006209160642700168,,-0.02100180126429314,-0.017359416829153543,0.021679902431529778,0.008958762458683284,,,,-0.0072341214497885185,8.346762664119731e-05,,0.029369108348449875,0.024952952182568745,0.013128783653988108
CORT,0.05095269126535552,0.08781249741767465,-0.025081069323229174,-0.027872251600270983,0.04335696514993829,0.02077174075387365,-0.011087402968146379,,,,0.06565758851629518,-0.03795890840581423,,-0.036892992919733136,,
NCAN,0.01505202363912616,-0.02047930718881641,-0.005688906936693309,0.03377831940057723,-0.07132918267178556,-0.00986784748578769,-0.028313932990194742,,-0.050691221992413986,0.010372803840079334,-0.012830245222261385,0.04361317437997358,0.05246156087320358,-0.014165307715602834,0.023975586137063666,4.9144229322340186e-05
PRG4,-0.039868556546493336,-0.032733035343478455,,-0.023482726907690415,0.08203915697034314,,-0.014059817270595673,,,,-0.059512327229585514,0.03194832954985846,,0.05697527259776308,0.10016466631386987,0.15847879175480037
ZG16B,,-0.018703482736209042,-0.01689925009899896,,-0.01988493697050423,,-0.013458655042453381,0.009519513777005762,,,,,,,-0.027112938975676713,-0.028046079155606477
TGM2,0.14859992004421751,0.08466361292091666,-0.006807399261176609,0.08252849889670381,0.011281271896169374,0.027735451490274784,-0.014333406531074,0.10692022583854997,0.010317312473915227,-0.09224556374112022,0.10277722390605828,0.048872516911807495,0.03745837683749241,-0.027235046193675505,0.09663723774758408,0.11766006999129246
VEGFC,-0.007852563230341038,0.010742784081121714,0.007950012860240054,0.004862471426654579,-0.03053558601692841,0.03241933227116157,-0.019842803127994375,-0.02847346409648331,-0.00833855060835524,0.0649982355286736,0.006802699968295281,0.037724919287719795,-0.026575350936386556,-0.02243621162543509,0.07529785191489273,0.08126721242725313
WNT6,-0.0362806444062262,0.0045920119856433005,-0.015628371074477624,-0.047955041548646084,0.07605264013674629,-0.01740547922223545,-0.01103893205439574,-0.005228506922852377,,0.037744252265006516,0.03641698943066892,0.08096413052523431,,0.07124263148922542,-0.018999232685560256,0.04340000237632592
NRG4,-0.0270376232163156,-0.020046987266843598,,-0.01574197900853364,-0.02085163963531126,0.08351180538167363,0.04067359363077728,,,,,,-0.0213396229477446,0.004404026046218103,-0.03700936530873898,-0.017912534796304464
PMCH,,0.03550899593209026,,,-0.028891978154946804,,0.03849696268763777,,,,0.07327635440707231,0.05193903485686743,,-0.023642348450024435,0.11956329798796107,0.030305225064749704
COL9A1,0.015315558916307611,0.06642664516354455,-0.0050541248254605325,0.016703396910159592,-0.008245550463006294,-0.014386788132240163,0.009280850619106419,,0.05525755189063049,-0.03249617040621384,0.0001329044016356228,0.017687089770761225,0.10735459517999764,-0.043064211800576985,0.07795739179118055,0.07055811344295017
GDF11,0.09452873858056275,0.043325704272743015,-0.0008248728386495441,-0.005074670426599352,-0.014287134670902207,-0.01768221224621589,0.046029035015348024,0.052904793034628445,0.03563218534703239,0.04282925833284214,-0.0004044483444446223,0.000491411267108933,0.014694188542788157,0.025289281489732758,0.09826859921362266,0.04900485478643728
RAET1E,,,,,,,,,,,,,,,0.0034972653101683947,
IL24,,,,,,,,-0.039651654188398305,,,0.05431183431297221,0.004509321824514019,,,,-0.038288176760745835
SORBS1,-0.03813054907599871,0.06011976594107172,-0.0627159571112676,-0.02172098809290483,-0.013460944867859438,0.028155655601782452,-0.05239810152320345,0.004782474331409399,0.0019083918959193773,0.03552114319038838,-0.004073054883219583,0.0363070591864913,-0.008545255490484027,0.04815821650508879,-0.02318829520198898,0.02081776479101173
DLL1,-0.07338411682719093,0.014085675642495651,0.02217142751662033,0.05681505687831836,-0.002983603461528481,-0.09148776809741598,-0.0015516096207962697,-0.011601697008618494,0.04906463471882241,-0.11625453371895994,-0.022357841278898335,0.047373045573419724,-0.03505103498958968,0.04345376093360552,0.055073869297669595,0.17172007653284493
TLN1,-0.036181944213497706,0.0715189284571916,0.006382457347933294,-0.040859883885248326,-0.004847025223285233,-0.04574070680489077,0.039876264761330216,0.0479301247599787,-0.035576307766810956,-0.013962415608610008,0.03139713661177254,0.01710847908603971,0.0588696945188286,0.0904008115013798,0.05707591085425747,0.12549005265789548
COL2A1,-0.027674787839259134,0.037126599591882185,,,,0.020412549682750372,,,,,0.04352582185938073,0.11352269393475467,,0.01352296349779281,0.057512265716484504,0.04144474476849143
SHH,,,,,-0.017803995620742905,-0.02058213192087063,0.04289049426326268,,-0.0009740066880003735,-0.00630824644747271,-0.008695491832687832,0.027081371235867555,0.0028571929921534104,0.025714723609518448,0.04418030375927311,0.09069954604237984
PON2,0.03083280062662114,0.06297901937164158,0.011547186507161836,-0.03993799872913546,-0.076349351879406,0.021046631087957422,-0.05856062017888929,0.08312352673446939,-0.002144165037319116,0.09727613204115394,0.06384786072146584,0.03183317618339161,0.0794914318233072,-0.0349372704942945,-0.027638003290723988,0.05023188158232707
ICAM5,-0.06448769529799449,0.07032020640914051,-0.020117223451201493,-0.022448849563543302,0.013615040708673766,-0.013236568104132292,-0.043730756309573585,-0.03753516263750312,,,-0.043099497611448774,-6.0979436886158666e-05,,0.028506758963633808,-0.0009346185476122916,0.08440061003739951
HPX,-0.04407030923196801,-0.003553455823563434,,-0.021001806785596325,0.054460434252245976,-0.017405480396357864,0.04649360644427208,-0.0033814045138259165,-0.025635739814789782,0.02859666326537093,0.05117658689041466,0.0916552504915592,-0.011235869273417055,0.05167747166216864,-0.0038356494023402215,0.003834701939050053
SFRP2,-0.036030972423785515,0.017654925474342973,,,-0.02027682159550778,-0.003970205854641528,0.05350127680455616,-0.027665400263185633,-0.03667513210650115,-0.03243610144282737,0.001034367208564273,0.04982177287612852,-0.038477547980206486,-0.02081036513704431,0.07875571250257064,0.02648847832280768
CFC1,,,,,,0.009834202933214013,-0.016937845517838727,,,,,,,,,0.04215113572999914
CD70,,0.00719486598530883,,,0.01564712504014098,,0.03169417246039115,0.11370286811931729,,,0.11910175564692782,0.011180083433924286,,-0.017908254022109972,0.08274179312494395,-0.0351176486051885
