,UKF248,UKF313,ZH8811Bbulk,ZH916T1,ZH916bulk
IL15,0.0034594075504171683,-0.029252563477300753,-0.03841293251403038,0.040555762041161944,0.09732372644885437
BSG,-0.09818940500915675,-0.10196202992931946,0.020084777828311803,-0.07591629683432907,-0.031768667257097954
ADAMTS3,0.031605719460172745,0.1032662711568717,-0.07333362924077406,0.01239437593051658,-0.07480189055783479
CD34,-0.07740675504167664,-0.02934421108875445,-0.03612109980730279,0.06115313223278798,-0.04694953053424914
PLAT,-0.045544244422303315,-0.017025796790220888,-0.1663593999984991,0.010675529148834587,-0.0583555235757805
NTF3,,0.08504326826283347,-0.01045318670482924,,
LTA,,,,-0.026087091353383825,
CKLF,-0.09081483026964857,0.06656720129865451,-0.04974450343027691,-0.06398653584811648,-0.11325272952547707
APELA,,-0.035941651460011874,,,
CD24,0.035378082398261006,0.08084934116789709,-0.0763213182680801,-0.06295139512013774,0.09222550807549719
HSP90AA1,0.06251333127876262,0.06368427358200143,0.13902698528384355,0.027774720509192382,0.1148767990615347
BMP4,-0.05205604885030977,0.028281557065127055,-0.054608034926494915,0.04306393448685781,0.030443419505244786
SCGB3A1,-0.01663304902659861,-0.012417814924756907,-0.0007973398162055048,0.01955859462896129,-0.02418738959210151
IGFBP4,-0.008619226332997661,-0.02018420544743693,0.053036089087487505,0.10487823726766754,-0.07767946359735753
RSPO4,,,,0.055234867270879694,0.023822212531158606
LEFTY2,0.03795668541465625,-0.022045046033394022,-0.025339578720792337,0.004142315242928959,-0.022312490855938675
PF4,-0.017254118370180444,,0.0008834612258062901,-0.010527288967296322,-0.02654813677731475
ANGPTL2,-0.012306435428433692,0.03603087941077865,-0.10990167912248738,-0.002457095829784698,-0.11663100860796394
LRIG2,0.00440108720065491,0.04619894997046336,-0.012940442323792538,0.048418378919454434,0.009439419754398515
ICOSLG,0.014598749546019014,0.019754604418640284,-0.0037169730833636633,0.009052888366974614,0.046273456741185943
WIF1,-0.019858644970122453,,,,0.004969022064971971
NPPC,0.004612157879399476,,-0.038218285594616146,,-0.048485447400059084
LYZ,0.1392009280318539,0.01752264736544005,-0.07148708420142709,0.037495527377794366,0.03043773035190086
EREG,,-0.025778240552704605,-0.027804847413520146,-0.039397541547536524,-0.012709599376437666
SPTAN1,-0.1214373283217992,0.014086919590079688,-0.08594829959879781,0.06241510249303467,-0.11556289745335516
LIPC,-0.004243151181127358,-0.032232378354272465,,0.01852842035482742,-0.041400230160214685
COL8A1,0.0035699623411011463,-0.0588637584565793,-0.08194839867482434,-0.05073517710790961,0.0006653410852366802
GSTM2,0.01061987410037395,-0.004536184466956381,0.0003477649462295521,0.0023246109348168706,0.018098197661170202
SPX,0.00822040340701463,,0.04315115556753739,0.1228827631713954,-0.04268368550458414
MFGE8,-0.03667597743389905,-0.08768682968747037,-0.00029209924390319753,0.025840515121528504,0.09679184001404614
TGFA,-0.04472363032239781,0.03309794493668488,-0.025660824681812636,0.02481188605513707,-0.00606664877730684
SLIT2,-0.006028186530887976,-0.02391778093132013,-0.033949419285286775,-0.026733792346872495,0.015917763672879306
PLTP,-0.046891957910881556,0.021265420881601826,0.020188255264982136,0.12452579325629194,-0.03318265696371611
APOD,-0.005386033890227145,-0.040931100024983846,-0.15532078424772766,0.03858213131742885,-0.05379258876291456
B2M,0.0725357073924514,-0.002130151700962162,0.004722822257091175,0.06007490530940984,-0.12677168664590097
OMG,-0.07302344417764296,0.14940488465087456,-0.09394999705070654,0.027218271041967827,-0.09147518408931316
CXCL3,0.19287508773196532,0.010519715125113871,0.1922767764191153,-0.007036326544700209,0.183333981839265
CXCL10,0.013256286479099245,0.011382582288659274,0.09378770468558055,-0.017364197709422127,-0.05338935523031611
RSPO3,-0.02259388370652299,,-0.028579497182733154,-0.018591259323973295,-0.04321407833259073
CORT,0.011315030146266433,,-0.02113746106379597,,
NCAN,-0.11389134647588509,,-0.1360008564748626,-0.01281218044452807,-0.0982552459099045
PRG4,0.0590545207946789,,-0.031189617286389738,-0.019780901318646047,-0.03695138954850852
ZG16B,-0.02306501882522172,0.1447244811924145,,0.013929536912573457,0.08736168392478007
TGM2,0.08728669652941504,0.014250890891576976,0.08772614330033875,0.07565945118473104,-0.05333730480785245
VEGFC,-0.02042018412360848,-0.0212354084807116,-0.021248910339414277,0.05154902110501488,0.01792318061915558
WNT6,0.0509112321644225,-0.032518971476828175,0.014283266739340572,0.0036026863165158486,-0.023402471771925247
NRG4,-0.01531962363079613,,,0.02633180895632797,-0.03519372809892117
PMCH,-0.017656690674238563,,-0.015623794617827418,0.012387997480828177,0.011652841567283346
COL9A1,-0.014845570207168843,,-0.10514044966981756,-0.003233563695253816,-0.05299458784578287
GDF11,-0.025468979388468174,-0.01714644957374782,0.0032318660516409805,0.05124012506739551,0.022816021049258037
RAET1E,,,,0.0605873538338273,
IL24,,-0.018338643549647274,0.001364416855772455,,0.2164742905885954
SORBS1,-0.06196722236471107,0.008311037446773832,-0.002291124449509643,-0.023188973611565755,-0.08134905178742496
DLL1,-0.06808953803816647,0.02946232303172783,-0.0915641750585359,0.019434584769617343,-0.03478122466510039
TLN1,-0.031076585896010193,-0.005391072632354288,0.019100005389774872,0.022351853995237335,0.007632202079019158
COL2A1,-0.07658089584951293,,0.1474325911462642,-0.027056565988527594,-0.03170766001192612
SHH,,,-0.03775165446835644,0.022679141733310138,-0.03276391693638954
PON2,-0.06830821140260895,0.07618437257678962,-0.04483980323102155,-0.035754100679053914,-0.12348176279254112
ICAM5,-0.013244206059432663,0.004711884736448618,-0.04265540018443117,-0.040089820545348584,-0.003597626978803248
HPX,-0.04156327136579417,0.047069469849659755,-0.03421790224225977,0.03597720449763516,-0.011239167305303683
SFRP2,-0.022113683006941057,-0.018098621321145498,-0.09443550078189404,0.08382166102660137,-0.06672390095076576
CFC1,,,,,-0.03114091189723861
CD70,0.07386158972859251,-0.0372659891095909,0.018463612049732434,-0.02836432846257105,0.10737778333071787
HP,-0.0068662079893953825,,0.055572435176899665,-0.011968225292375892,0.007139539721036867
CXCL2,-0.01892495277890167,-0.014354362065301444,0.09227946846294525,0.041385279954012304,0.05992758667229327
NPPB,0.04354275836101489,,0.08536815747376074,-0.018858764185139546,
CCK,-0.07623873014130401,,-0.03864098476756087,0.011065231817955908,-0.10378102408862483
SEMA6A,-0.06244217860605838,-0.021642425182874455,0.01630036155471694,-0.022258555994042764,-0.03888487333237994
IRAK4,0.03234672387221981,0.08253760914679567,-0.07496559211832855,0.07025241776241738,0.028753506769556087
GSTP1,0.0031534145779691363,-0.11856967486938212,0.0005998598591980851,0.01796963590691729,-0.07538182761251194
VCAM1,0.0503350514094016,-0.028444808323756267,0.033383626866582604,0.1333338208893061,0.17300671734027817
NXPH3,-0.0943962790904827,-0.023738384289200328,-0.03364878993215149,0.05996190364166534,-0.07930013549738493
MTMR4,-0.05390792584324736,0.0562496518892138,-0.08198218353003611,-0.018309424103970497,-0.0035209580873008786
LAMC2,-0.01684247706618861,0.03457275841413934,-0.0261042851562834,0.04026624011429095,-0.03389025114601448
IL10,0.0038283216542428964,0.050750133192620936,0.023019958711526484,-0.0019046637823066327,0.0736898469611384
SEMA4D,-0.051262767796607746,0.05287020364394305,-0.030988232681120675,-0.016989719075861297,-0.0006444836738427027
TRH,0.13673128381205918,,-0.041806927454476554,-0.021123080583881716,-0.04930528346087318
SEMA6D,-0.023935453047577045,-0.024711900488651718,-0.060247854733452295,-0.05937834244450918,-0.0680751618744853
CEL,,,-0.032452095314269506,-0.01708573600224789,-0.008160559626293735
PDCD1LG2,0.05212774278036038,0.012169104520933512,-0.0537114777685496,0.029332178208931914,-0.012194602633514887
SPINT1,0.05826846383349323,0.0038618923572108763,-0.08071866843564379,0.005785344005951129,-0.01980495884829382
CTHRC1,-0.03702489629228325,0.10508478742058429,-0.02656677182609642,0.10568782413137084,-0.07439386976226153
PODXL,-0.06453416963849908,-0.0011392937063811825,-0.041532974812207635,-0.003655840884231578,-0.10906370947097
JAM3,-0.04633190283515597,0.07088628716451897,-0.03374226348408865,-0.046057131754631504,0.01929028852706343
TGFB2,0.0032182692761789987,0.0553889938516729,-0.03379537989266839,-0.04518483583376013,-0.09083876007575234
COL18A1,-0.010428680664648717,-0.0322791454466764,0.06021045149411589,0.04871106253769997,-0.09815126405124482
NODAL,-0.034606573860715334,,-0.02455297176721462,-0.02890885670116296,-0.055084383832364005
INHBB,-0.004766951479227622,0.099119217075159,-0.07012994223957379,0.009494455419071197,-0.1049114251686611
LCN1,-0.01684248085581453,,-0.0231871762880254,0.11166534494121462,-0.023771119731822693
ARF4,0.06886883767396199,0.05195244391441238,-0.12437007131413512,-0.04832287957768148,-0.0030264671607844644
CXCL14,0.014402154417197359,-0.029535858553438633,0.05417251317786131,-0.11109576633663021,-0.04286302113236178
LIF,0.17973030852663455,0.035595360122590174,0.08327115896952528,-0.08462746501050865,0.11172834180358746
IL17B,,0.08751970949455797,-0.03712629695102908,-0.03608139490376919,-0.02687651886330223
MMP1,0.038472847590515724,-0.04848320246784653,0.08275423843423861,0.08402517077254162,0.21364541161434242
MATN1,-0.022113686020461185,0.06467115742915001,0.008076883540006428,-0.025690179724446136,-0.02449284152199284
ADAM28,0.06695321796291719,0.004049951650574236,-0.009517914346114528,0.018265308715602366,0.030391063980622038
TCN2,-0.03627399269966135,-0.05711867548822404,-0.06225064105442333,0.012068753696146356,-0.0487300629471493
THPO,-0.005071279768195797,,,0.03312286076402095,-0.036704749919670966
CUBN,0.068692618585312,-0.024233538006530792,-0.025077742268102884,-0.031486402543068705,-0.008718077472018687
TIMP3,0.007168139014007792,-0.0313297206997838,-0.003200016199253165,0.08026655852668516,-0.021573480892038862
PIGF,-0.04252860646054513,0.07793503361224074,-0.06135837468647784,-0.005821898269525994,-0.02738383782761094
CRH,-0.019732971563219667,,-0.01355036721378777,0.009618169581255288,-0.05364318882959329
BDNF,0.07030481349632106,-0.028287326992098648,-0.07003975068668465,-0.029755322385154513,-0.007264940643070251
CCL5,-0.06015799627473127,0.028124870021149714,-0.04481405891051118,0.11921905164301987,0.011814895530484133
GAD1,-0.05449348396019194,-0.027473367614697472,-0.09327434688038423,-0.04604429889535498,-0.006250916194368033
COL14A1,-0.021752251135740034,0.03284090979823252,0.02165228607932627,0.13218811347882087,-0.058597630460783104
HLA-A,0.09490705712097539,-0.11092157725115896,0.09099274909238866,0.044982556737473735,0.09987411790257171
CD5L,-0.00254711142665085,,,,
FGF18,0.11698670238685584,-0.01904158659704571,-0.03619526642045444,0.019925912629544757,0.05601877789513508
ADM,0.13303787392453367,-0.035599411166038604,0.10021757433186124,-0.04378603345839473,0.18906589797030346
CCL15,-0.03292271132003895,,,0.005007062072707897,
GNAI2,-0.03192206581577508,-0.10715519433512628,-0.0668675761679256,0.060267148436693056,0.001718134777635551
HDC,,,,-0.0016490884611530157,-0.02449283042941672
COL11A1,-0.01497618677177134,-0.03288570895188138,-0.054883053541184154,0.10309970101908618,-0.01966454495675373
NUCB2,0.02631960947927535,-0.01455174544120736,0.025918911551574598,-0.015029708277457737,0.10314131460679682
FGF16,,,,,0.016394453146379974
CXCL1,-0.04333810637732085,-0.01292146609680684,0.07043639854851691,0.003236217213658717,0.03471555839707988
VCAN,0.00047610478686483895,0.042782120048756554,-0.05155656371418968,0.059554023381208854,0.04400257354321133
MMP7,0.07164996918546788,0.004496090882097502,0.1561803483895908,0.024639384952101433,0.12433473042964605
PTPN6,0.01434926718291925,-0.024339324698990666,-0.038644595489792606,-0.01620467838903302,0.030620120500902476
PTGS2,0.12711334028012197,-0.04832388729890949,0.1983810667479157,-0.024029143689280073,0.1219639432955
XCL1,-0.021623804889530873,-0.03419667788497939,,,-0.020039420192136774
CD58,0.03426247380186442,0.06987543071788148,-0.020656327968449677,0.008733187347519763,-0.051699673029201025
TNFSF14,-0.021788212636095816,,0.05886386246924295,-0.04394023707530132,0.004885000163784944
CNTN4,-0.028892521154861173,,-0.010751864292347892,0.021636826438609476,-0.029212885307647984
INSL3,-0.019370938312660468,,-0.005204783220567835,-0.02508430065001951,
BTLA,,,,-0.024255264497002934,
MFNG,-0.03353274840300028,0.034030758240188655,-0.04958768591611056,-0.040988293750949326,-0.004735420766873757
ICAM1,0.08666979092703612,0.026008873278170322,0.028295607169288504,-0.03461249843621379,0.12089963640749986
PROS1,0.04319702329069646,0.0036329946700632233,0.01447569764085086,-9.455935081181697e-05,-0.00924321932173012
CLCF1,0.03675257492410732,0.008579892535135733,0.01651118594853804,-0.05976643776255156,0.09730901518719269
PSAP,0.06805246870232866,0.016445676904823486,0.014070155540078169,-0.05607631837277306,0.06860599402643933
EFEMP1,0.06019300293026204,-0.004912436627538966,-0.039383434808504376,-0.09159646882796581,-0.0025640440826496212
C1QTNF1,0.049619123876054126,-0.07698673965233235,0.012175714570116507,-0.03423081973420713,0.04294081009469852
ALB,0.0043020582783456565,-0.017359785072709282,-0.009229039651069164,-0.028364337314732667,0.023531713069549074
CCL13,,0.013340329907386976,,,
EFNA3,0.03491880137018634,-0.0398344304224854,0.0394505450409616,0.04256949208475092,0.012889484199460104
DRAXIN,-0.020519744760065906,-0.011416165448043282,0.03836705049612264,0.053195734509825975,0.0047784324046143585
RAET1L,0.09655050338200169,,-0.023187161092120993,,
NPTX2,-0.026672015396804295,0.029879813223969095,-0.015868297334784065,0.05022827519169334,0.01530635351939396
FGF11,0.07343626148788616,0.008039165960404096,0.002289986009892217,0.005077400220065553,0.1128696196814925
CD59,-0.014063233859961506,-0.05873508809294641,-0.02899210275838514,0.08531559569240314,-0.07040325829537401
COL9A2,-0.07109105353817413,0.016470768359549276,-0.07632021003506133,0.058771065752472304,-0.10572489478058927
DLL3,-0.1334216344367396,-0.022245169469528134,-0.15336631734896874,0.03827377810549797,-0.018660265565383496
FGF5,,-0.023098774579001394,,-0.007745760317194248,0.019294790524401886
LIN7C,-0.01930399856056433,0.03235962690835147,-0.045134695598932385,-0.0401224821103242,-0.03285671908545376
GDF7,0.004495724827571827,,-0.019877163748307607,0.08261576068127045,0.016378430745714503
PSPN,0.027090342592277206,-0.019143474321193257,-0.03872036606849164,0.006965263396593765,0.0005033321663241889
ANGPT1,0.03558736127675167,0.010286011592228774,-0.04484310703451774,0.03563389158987829,-0.06686440634054931
PNOC,0.018805296127745903,0.004416025117852658,-0.021137463363487322,-0.025889326944421594,0.015394235965764017
L1CAM,-0.058476128264936894,0.036289989811589554,-0.005708364100594576,-0.031508547015281885,-0.049829155794488905
APOA1,-0.014453482368542183,0.05709801352140988,-0.01594269614169226,-0.008412944247446921,-0.011064999047886399
PSEN1,-0.0333286631129944,0.024246350065733554,-0.026677311257116944,0.030312252612177067,0.016454487440107107
CALM2,-0.09829527638494635,0.045957528600067014,-0.07501294004563534,-0.04608944530362551,-0.2052476272237283
CLEC2B,0.1265343223539179,-0.0754295932241985,0.13038422819385,0.10426752079581482,0.0939295452616014
NTNG1,0.03447630268136144,0.02510001820166008,-0.06626376443580266,0.013809888559843532,0.006205584990765445
LRIG1,-0.059963922776353665,0.02208433612331335,-0.07077305084156678,-0.06313913404081992,-0.05528150180046198
CPAMD8,0.016251241009391276,,-0.02233038818117652,-0.026283527911742613,0.011220931402487424
GHRL,-0.04020511410365707,,,-0.03608139037280516,0.1293132471160276
NPY,-0.03179736202759504,,0.0280734246301318,-0.03167533667026466,-0.10630619942611702
MMP2,-0.07878590144691672,0.03421426320924385,-0.052159764015499654,0.0620580426939556,-0.08391286787694793
PPY,0.04089128130634725,-0.016057027079169266,0.018643319896421248,-0.05018310396811387,-0.01649378388359903
ALKAL2,0.01940299583673643,-0.03052143596853599,0.010172282542627238,-0.006843020645743777,0.02358299400965801
CSF1,0.055162616688093975,0.01286625493667988,0.004689535729293073,-0.051039223653291346,0.01584305463864749
SEMA4C,-0.03474102287160001,-0.005020646660746731,-0.07780252578654674,0.04439529069598099,-0.078967676122015
BMP8A,,,,0.04919427211127125,
ICAM2,-0.022654454721348544,-0.028066861181271024,-0.019286522894558192,0.1133832251537962,0.02174943385896758
SYTL3,0.120411178087138,-0.013626102236593806,0.03740935190359048,0.05418880228151074,0.05255518658962254
IL1A,0.03504092347021192,,0.11129223082828994,-0.023471288677595577,0.10823945357081621
HLA-G,0.06899858353739309,,-0.034019787893936025,,
PGF,-0.054175756125836284,-0.006453950314997442,-0.07666790996384822,0.10575902850176179,-0.03525890334875687
LGALS8,0.11191871619005415,0.03258173905019943,-0.015666260994153237,-0.014985948281754386,0.037737481083260374
DKK3,-0.061808634669837215,-0.05738147062566234,-0.11121455195269529,-0.027083219690505943,-0.17168917589118132
COL16A1,-0.08330314132319343,0.00039068044149205425,-0.08099497470598488,0.1224294131845382,-0.05367767086307489
TPH1,0.20209753160058283,,-0.018508314223525914,0.004038675422194501,0.06410874860779897
TNC,0.09257564043732934,-0.04117272212299436,0.07143867925379618,-0.07884406240717153,0.10383408551523021
TNFSF9,-0.00838614279326073,-0.017910896746907226,-0.0044819455991498116,0.01400446168807487,-0.022292137567779244
C4A,,-0.019041596930376735,,-0.030319228658340563,
CNTN2,-0.05893343388118665,-0.02016201329977926,-0.05046401578431747,-0.04608340315197213,-0.05885567673592922
F7,0.003987729010430415,0.13737348365497545,,,-0.03281502680882961
LUM,-0.07486569357866144,0.11330988285019758,-0.08722038477925562,0.09527923980739404,-0.05568724765743417
BTC,-0.015090142788394054,,-0.021399816255608467,-0.004298571823884905,-0.006453939998647409
APOC1,0.041070214594361325,-0.03953876139308746,-0.07772756212112941,-0.06123402947166857,-0.04229116543593834
PKM,0.08005904989685293,-0.09953356579038164,0.12323777093562438,-0.10532249566552979,0.062166940089690766
TNF,-0.0388126495153763,-0.02471190249634128,0.03132897787672867,-0.013949665523658176,-0.006037707185218205
GNAS,-0.020083932824927028,0.009168056662540423,0.04982244335515771,-0.044721456525888256,-0.10181509957586457
BMP8B,0.026220256441653534,-0.030636202057570838,0.021283866108257245,-0.015485700478432448,-0.022193198746721817
LIPH,-0.017049472888309145,,-0.025851696847818472,0.01836657552721111,0.020263737590366364
CCL28,0.04770536494611452,,,-0.01748256577728059,-0.025138016673249244
PTPN11,-0.005250999370018952,0.035818678570643796,0.08441648003179976,-0.03794229651132248,-0.03640853980827628
ADAM12,-0.0017613408593122146,0.09458154700598224,0.019773703307092886,0.033000785157584644,-0.04302651783564403
EPO,-0.022908948166505235,-0.01578418867363817,-0.026848957944191253,0.026279683868314287,
EDN3,0.0165287970348604,,-0.027172977904078712,-0.033780176365856396,-0.040724812191037414
CCL22,,,0.010319555293063965,-0.028728362010352407,
CCL2,0.02240057456680571,-0.03893884164218195,0.11195438965834345,-0.10872411363636471,0.05264657862232174
DSCAM,-0.07206939737611932,-0.023222088869560224,-0.034467210832613594,-0.011898950865183602,-0.0447488456680631
GPHA2,-0.019002503862543894,,,,
ANG,0.15503629586686177,-0.016190186166132034,0.00014058290491595433,-0.015295208621670829,0.09354740374081039
FBLN2,-0.02304305492672683,0.06449537675393632,-0.07565547992750592,0.123311562111059,-0.020902008653203845
VTN,-0.03222944545261794,,-0.01887964596894189,0.027771723330199748,-0.015997546916733062
VEGFA,0.14126847437160003,-0.026350326117957616,0.0895110688708405,-0.12012576996799333,0.1791938767380319
F10,,-0.05092654105755074,-0.032244710601858795,-0.032822764145156856,-0.03362426206254897
SERPINA1,0.06168160065173937,-0.016752332406814664,0.10535494426265006,-0.024671760478918697,0.08033643407051434
VWF,-0.05350749325447184,-0.01699403365462212,-0.06695043304518954,0.09979744189986968,-0.060530379145379606
GDNF,0.0900726291560346,-0.00631092158090027,-0.043973597427446554,,
VASP,-0.02565988325963258,-0.08389052913140421,-0.0272716447888595,0.051154014133931676,0.04276882856214878
ADAM15,-0.024789828049734584,0.010614878483746799,-0.02834294549683206,0.06423963318649123,-0.014422735175064238
WNT2,-0.02982388865411864,,-0.027575224705731406,0.023346242208412357,0.03459577992888708
CALCB,,,-0.03265833168720281,,0.027076256363183185
OLFM2,-0.0248719299504716,-0.021970352777663054,-0.12766218358139436,-0.04337679462932372,-0.06545338102769713
MFAP2,-0.0005909876553995534,0.02282167003532278,-0.04441342277252926,0.08822576753827019,-0.05293305794864739
HLA-C,0.059343571859578885,-0.07973877894249787,0.08527114252286312,-0.027213729807970568,0.04081116672770016
THBS1,-0.008447234072212886,-0.011947916398433187,-0.07342451714979079,0.05766216049433683,0.06400884826086416
HSPA4,-0.0149637104358251,0.0016877120729817752,0.01730410007918939,-0.07194191998608182,-0.017566955946299114
LMAN1,0.09574673290449187,0.059954868944958314,0.07186186922981991,0.03632810221018758,0.1353936610724361
LYPD3,-0.026009636873146422,0.05414675746138901,0.008221104353166489,0.10780980779427088,-0.03719666819038467
APOE,-0.04119430809469392,-0.0825779761843758,-0.08526150613599512,-0.04149583401449539,-0.12809843763601006
SOSTDC1,-0.0384079666077934,,-0.015951713218736355,-0.003699444833381712,0.03442844395803458
ANXA1,0.04834005202545601,-0.03415606934124692,0.11773432277584561,-0.059828688262368104,0.1691188721513567
WNT2B,-0.020463549456620385,0.002337409343578978,0.008001159014144929,-0.0056819571709324015,0.010001845020938236
AMH,0.021491730987103264,0.06314302594942514,-0.05685632954096352,0.04261318880771054,0.08160124338964153
GDF10,-0.01973297018557461,,-0.01144144952129717,0.05902169373626449,-0.041176117769833764
EFNB3,0.015343072441045493,0.040508079458836756,-0.12470008061339433,0.01380636122268138,-0.007634652606892085
LTB,-0.03360437602195464,-0.03121204795579285,0.028382984387341555,0.07903222300141045,0.029377047252230334
ANGPT2,-0.07244116690859691,0.01631159943606575,-0.002819798273592692,-0.002631769059091768,-0.06455059050792343
ADAM17,-0.06593115464181123,0.05112799827575916,-0.004983370869009885,-0.032606467857493736,0.05776444033848597
LRPAP1,-0.015637096119201006,-0.014422543812042719,-0.053020859032499555,-0.022251918730098446,-0.05318375385937652
NID1,-0.05398024245757252,0.054847887129985395,0.029017511464890178,0.07647772429413716,-0.12130231196227285
MST1,0.0626354473455305,-0.065539790373613,-0.05562395860473749,0.017586200461485218,0.014549455492349046
CCL14,,-0.008494383804058444,,,
DCN,-0.04629498178685358,0.09696838720509983,-0.03776098271944042,0.061535982349314865,-0.1110676464609195
IGFL2,,,0.0055990904333771425,0.003993876590198626,
COL7A1,-0.017245128484873105,-0.040018046293385574,-0.026123690630030744,0.025208534256947048,0.05512296347811819
CALR,0.05732969952775624,-0.02058243527990691,0.05402195438717656,0.058472820571095034,0.06425299238624001
PIGA,0.10419708992247106,0.010615777007166441,0.015355768237468924,0.09498356260015325,0.06736087160255183
CD200,-0.0446904007537628,0.024176768872035504,-0.05281458029036939,0.06276896884551783,-0.10470693932668695
GRP,-0.03164226928034161,,-0.02507991990472339,-0.022059724332129375,-0.024913371346858688
CDH1,-0.018959973503398862,,-0.07008131426977576,-0.014362948614305903,-0.05527369487686193
LPL,-0.09629511881608249,-0.005393042323915117,-0.13266493847259156,-0.04061204056832367,-0.03890394791617928
SEMA5A,-0.0694244465677554,0.07802605871773365,-0.12004227524989447,-0.013400199010753202,-0.010914619864331976
SEMA7A,0.018746054578485098,0.0055662759863490474,-0.10433294720956059,-0.011927884015311644,-0.06419220171198446
SEMA4G,-0.03792780311646785,-0.04639144643791401,-0.008443841905026004,-0.037838748596877844,-0.035081509101581206
SEMA3B,-0.015116214291700328,-0.04898937626790544,-0.09941898487604794,-0.08809725163900353,-0.014008659530359477
RPH3A,-0.09022872197868882,,-0.03510288670574182,-0.04470605141317964,-0.04220939175357532
JAG2,-0.04324445605666387,0.04194051067795795,-0.07564830196746936,0.056388228649214334,-0.08238724120466519
CGN,-0.05168335553269828,,-0.06975456693242091,-0.0013048321544209048,0.06216671298960301
GDF15,0.11484208550110266,0.024845533076492253,0.08605412685217699,0.04086166924429593,0.031238894092851265
