,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
GSTM2,0.07119412009479954,0.03312208276767321,-0.03309816033924721,0.0026457475460978912,-0.05993429857962323,0.004508948660878653,-0.029215698279804005,-0.014613877413587762,0.12263050304391253,0.0270849007084263,-4.9754184543442293e-05,0.0004605063351168743,-0.004099053078273774,0.009557778128166685,0.020934398656336433,-0.03763220134256496,-0.032374517177679266,0.06778925112138692,-0.004290809024940025,0.029011796509425085,0.07904931054961634,0.05004249939345007,
NLGN1,-0.02755184737447586,-0.06501648086305611,-0.0773723306957554,0.0049523817771823415,-0.047838910777354304,-0.026830770591920006,-0.04392729386267043,0.030776761576258263,0.23460042144881524,0.004777659061405219,-0.039300650237632496,0.084546067042716,0.046612101273006905,0.01697153921936417,0.025859729658879848,-0.07892085162622724,0.018690404597893038,0.02644643662006382,0.03911758523462904,0.01492860048342736,0.07907764711813539,0.11201139240273632,-0.06051730781624239
SCGB3A2,,,0.09708291257146162,,,,,,,,,,,0.0005110260007358508,-0.028769224804404695,,0.028691347651152273,0.010192104202412285,,0.02522471382145237,0.0896445914305456,0.04083679328135615,
LEFTY2,-0.01919166727386321,0.007082282129556527,0.003231488246852727,-0.012203962492385409,-0.008758897501366474,-0.02882753966809336,-0.059534729279797347,0.04055738978603977,0.33272141054175586,-0.02924139545037941,-0.04356556750252637,-0.01968533217281173,-0.019673405250818277,-0.02663243364615843,0.007595795650621658,0.013106407735361971,-0.029175995701893286,-0.03648632546151926,0.03242365631553355,0.00879364543453628,0.07181865877803105,0.08226795697709405,
ACE,0.005152373721646555,-0.07268536226110409,-0.05369119020607226,0.027579942079708666,-0.054481340546934584,-0.0884778290066706,-0.048919004314129766,0.024221407606118593,0.21397728489176604,0.007306978516903667,-0.006943039189709071,-0.030636821004216,-0.006112791063682014,-0.03048144340959428,-0.03709670087248547,-0.061775352532208616,-0.03390849307004479,0.014591422660609423,0.13473896902771273,-0.006294534608398944,-0.09466383792920578,-0.19074623799457033,0.039042169839978845
RPH3A,0.021572045847083395,-0.12656956159773297,-0.07612653086805066,-0.0018957196748889715,-0.033387825040408686,-0.03474683733403643,-0.04594133690975462,-0.006076161519563456,-0.17543564926027608,0.016414647927031744,0.05567127352727659,-0.07954043865923302,,-0.012710430720007904,0.07544111037957282,-0.040799418407350914,0.009370277880214743,-0.023327039150653515,-0.023552884205349647,-0.03112581050738341,-0.013944174033171634,-0.14460285924707297,0.08211191443637271
NCAM1,0.03181444699841978,-0.09609974948340068,-0.16550469683102426,-0.007432408609920453,-0.017523021713589024,-0.24061553547046488,-0.16887734020402742,-0.012274667784588888,-0.13792777542952675,-0.03098371873472619,0.003737951636112051,-0.10533774043329701,0.02617190705665853,-0.011758268866467804,-0.05938233864701931,-0.011178487953890712,0.02247348926942669,-0.0186219655182051,-0.04775845939994848,-0.02936686152019298,0.1484831184399255,-0.26116078375042473,0.1349273784539707
GIP,,,,,,,,,,,,,0.015191505395499605,,,,,,,,,,
EFNB2,0.005444716890031573,-0.051418868971472347,0.0392922823337877,0.028358639432037525,0.049985655949855295,0.015118983458615908,-0.0697877896407451,0.021783905728959645,0.08445711437251074,-0.009437605982275407,-0.030682717984987205,-0.07085027886144064,-0.030188699229202705,-0.0020552336247275857,0.019440165454497147,-0.031034747697069227,-0.005813628426007022,0.021433552982927324,0.05466943818855132,-0.04516798056221023,0.06136227170596581,0.19672159568996295,0.026691258638859225
ICAM5,,0.017072195257968572,-0.008636212095043101,-0.01570924095177265,-0.03850029196111234,0.0026790135947457696,-0.025660355915512075,-0.0003504748772089801,-0.11298069555329956,0.006088831307498595,0.017528350682402383,-0.02045338394207459,-0.015492186952328636,-0.029399274676266778,,,-0.01640949487122928,0.10235939089467586,,0.010008921158102842,0.024501151819085732,-0.0446365936207699,-0.004634350709503197
CCL5,-0.008436829976422323,0.03323008350000179,-0.06403320373677501,-0.018295916223730103,,0.05289598318206627,0.21483892393348103,0.019785291189711778,0.09851770732536079,-0.034931240964754605,-0.026563344104085895,-0.0479634803011122,0.10471880214206718,-0.021398216166492737,0.026576310917255104,-0.04437866978847042,0.03601909685676565,0.031527463427144624,-0.07669320467790033,0.06340262634872848,-0.09919114055826128,-0.037713386262665204,
PSPN,-0.0038596102308125946,-0.016260796423799153,-0.01580537473834983,0.0023041687135215553,-0.05870367971815441,0.0814687598775834,0.007040429057951931,0.03369081777047581,0.07055363599864219,-0.05591633116017267,0.013925004625830559,0.005144134055296062,0.0029833001321940373,-0.009357555061585959,0.02173234810329339,0.14965917747743743,0.007616433754100521,0.057023395684099594,0.0025161267390437572,0.061213673256459766,0.08486131582754146,0.035814420215238715,0.05696655386808641
PENK,-0.015840930710939106,0.03940518874976355,0.00793034014267013,-0.020521077108298157,,-0.05940230731351285,-0.014899231058049883,-0.01902543046772745,-0.24891979819399274,0.014628839749185028,0.011620878609405659,0.014460547978458287,,-0.02776787598331734,0.03913769668304421,,,,-0.0130096154710764,-0.02362660226995285,-0.04156317209923844,0.0008746584861157,-0.01999326908476956
EGF,-0.00021237270415724014,0.005118518472000523,-0.05183849477512522,0.008329852592338042,,0.026781188916714212,-0.025156312729462404,0.0037252267886425387,0.10172310427832879,0.021563971350133788,0.0014424704329062425,-0.028301412490756458,-0.021063311599263505,-0.0058059221845920776,0.1434451780764699,-0.04836534242204811,0.04105809973996396,0.06176185340149644,-0.03537570818263141,0.009285898066834894,0.07651527044876862,0.024990057358394022,0.04433970816698355
SERPINC1,,,,,,,,,,-0.027200513617299475,,,,,,,,0.032259691243690825,,-0.03131495349951413,,,
UTS2B,-0.015609442407775832,-0.031188478441582138,-0.02528688360048474,-0.013196372796037973,,-0.015751386161631156,-0.017662831789533196,-0.01587946707181492,,-0.025423187165347565,0.0191173270329098,,,,,,,,,,0.05695050063859754,,
F10,,,,0.06651660781387551,,,0.07002083008411601,0.034539869312017336,0.04668006498678914,-0.02542318778302624,0.017069591747499606,-0.027251102481382114,0.02996400158902407,,-0.033659211669008794,,,0.0027700409699366736,-0.02237005387361767,0.01095285981865561,-0.030316083410428872,-0.021946391537355624,
FN1,0.0769658512270401,0.12827062864595973,0.03417204513834584,-0.01657151217022972,-0.01177227250583507,0.07626611367786684,0.1703111561241191,0.05088708383534483,0.41111954853429733,0.024669323922248954,-0.03954523411788763,0.05299950125893545,-0.1284072357419449,-0.02287801484746078,0.03379466203548463,-0.09084563128839056,-0.0311019481751265,-0.0433849018601461,0.025805956950860496,0.05514369456862844,-0.1824389001221723,0.13781074363814236,0.009762484888847688
FGF2,0.06866021703206882,0.024142131202174566,-0.02485138898923787,0.0020983550826842094,0.04172908650450779,0.0030592842230541453,0.07827869419349674,0.0009901417229091294,0.2872033246998168,-0.022479111385295972,-0.003016868743611069,0.0025991549353213315,-0.011882877166889122,0.030461177419656812,0.03277286040498142,-0.04614041316746574,0.05398356599017354,0.08812950786859608,-0.020217092558889746,-0.012345225821491418,0.09829413314421857,0.12581458226870165,0.036272062213802504
GDF9,-0.01976156514864029,0.06852824359191034,0.05413295883374574,0.07739205001608343,-0.030772710399120568,0.0944709779531058,-0.029320048273333954,-0.03220742296556162,0.10812444276301529,-0.012117025303924205,0.01453034760459409,,-0.005402091516296427,-0.002179609615916514,-0.042726389025845635,0.0343532254108658,0.030172977705857407,-0.017660213007715378,-0.04672928910890949,-0.004317945908704055,0.030272803070339725,0.14698590838152198,0.026656946812692883
CSF1,0.03512436675484932,0.06462070232414575,0.021963204815918288,-0.05077406891897174,-0.002019038930516261,-0.05477335864070315,0.07847673410995182,0.010294577692179546,0.26475952827730875,-0.03211576914728569,-0.02634875857879552,0.026418228786632022,0.039417830057736226,0.006219517144189121,0.09034934069601801,-0.10089320230718464,0.0658151855035914,-0.022225246312530252,-0.004607087043266196,0.03188788664413209,0.053620140631277714,0.22332924093879222,0.04592275447776161
GZMB,-0.019573268510767336,,-0.006717911028935219,-0.01112833965172396,0.04203284256288688,-0.04254256055331388,0.044495461189815066,-0.034947505413283425,,0.06886435018606385,0.015935682715742007,-0.03592974111803125,0.014169436141047213,,,,-0.03893659577880741,0.04361499581742681,,0.0741914210753617,-0.009588274781436349,0.013168098014091894,
WNT11,,,0.029573562120968615,,,0.036585140982751195,,,0.03986907601021831,,0.02496431729763198,,-0.019851998057606658,,,,0.06097925255940373,-0.02252531047837058,,0.011383907465038244,-0.027596757061874005,0.05665229220634981,
GDNF,,,0.020323013405668885,,0.00948351728925722,0.0966355689593769,,-0.026191110576798758,,,,,-0.04680581424157113,-0.018982333532301814,,,-0.014158521672826132,0.009747513923514153,,0.03304931626000772,,,0.03235445956891741
FASLG,-0.01673685708354613,,,,,,,,,,,,,,,,,,,,0.024991107145211574,,
SHBG,-0.018803028904891685,0.003434910333104533,-0.003345783579685487,-0.018408410257796767,,-0.022815371038941677,-0.029907778437200976,-0.018792283239494965,0.06312942818910836,-0.040085191187237766,0.0012353706015158744,-0.019104689950958154,,0.029131474477138007,0.010571794011936468,-0.027522320681000412,0.013790983526915003,0.03664516296279028,-0.006208651698912383,-0.02135691511218631,-0.0023089273877751402,0.027574129635761176,
EFNA5,-0.050062431237574395,0.015139573606848667,-0.024489756791920596,0.04255748071327897,0.1827532212663458,-0.042749595833884144,-0.05386266199306577,-0.0457720304333847,-0.14523726893080083,0.006853353888853276,0.0034883875928173667,-0.09958956899123592,-0.03133969937377999,0.001368806602509761,0.0029747442536541603,0.08358896356442716,0.019975362025895428,0.056978052823612624,-0.002046362288366827,-0.0019408429352983105,0.05425868126933016,-2.994753522124439e-05,-0.0952683550787906
THBS1,-0.03438413210424576,0.08659018699172372,0.04936368763129716,-0.022714901588127393,-0.0249888482523983,-0.0062100841218158615,0.2538276893090481,0.022985160696311027,0.15830131498682287,-0.02443945079777608,-0.04466701102174696,0.11274595112014485,0.0013616076309782962,0.01251148137686696,0.03301545109827351,-0.15939035931553858,-0.04688321687729445,-0.00723067048420989,0.024639493090137146,0.07669538649049248,-0.06571295047819382,0.16259497053566863,0.03499254627638858
PODXL,-0.010711306137580007,-0.036284923786069095,-0.0053722202961738194,0.0718035118615373,-0.028154628763744607,-0.1550002349267521,0.018310903836686997,0.048496109416512764,0.4325010518069075,-0.018318018753466104,0.002472468046557451,-0.03242282106699278,-0.03464211211792134,0.031246344217291017,0.0612032512280243,-0.0013994452831915193,-0.010209693533729922,-0.037420949278788286,0.027113832845399165,0.018798852864603824,-0.09802726942248323,0.041856043900164945,0.01696945759442768
LCN2,,-0.004838687439907518,,,,0.2048411754811989,,,,,,,,,,,-0.03771179945454211,0.064767870397365,,,,,
C5,-0.040703989800534746,0.039622357117262266,-0.05084969202716744,0.024441793590374142,0.01713418698834218,-0.022109083618657363,-0.031695976252571895,0.012426505776485504,0.2640261450957811,-0.042909277725183374,0.05578987746215404,0.047490500566771204,-0.029706647344931846,0.023954782990751385,-0.011873438825952898,0.0052860039917026844,0.03921533689590386,0.07548447128751422,0.004329538794269595,-0.009255055697425636,0.08255759327988016,0.1057995799337412,0.06739603179104636
DLK1,,,,,,-0.05401233777643573,-0.030351279978859717,0.014992857825861019,,-0.007402553684388433,,,0.03533459609091006,,0.07845700903608052,-0.015380281991729356,,,,,,-0.08292007763221394,
