,UKF248,ZH1019inf
TGM2,0.053928723118621645,0.007113316681370157
VEGFC,0.013200567471755964,0.11372256242395658
WNT6,-0.027060656251144368,-0.02557928730331899
NRG4,-0.015447261191695406,
PMCH,0.0016198313688308105,
COL9A1,0.0782111072948412,0.018316847029743944
GDF11,0.06661768714937331,0.006063864156853218
SORBS1,0.0652484389916289,0.00976570659949
DLL1,0.09064149001603405,0.0836755227515052
TLN1,0.04373813900005493,-0.013956827594730806
COL2A1,0.07375247580455643,
PON2,0.06105328111833583,0.03121359362223506
ICAM5,-0.004392252336327713,
HPX,0.0867095493100248,0.0889369164130442
SFRP2,-0.022297926212226583,-0.00894412079869809
CD70,-0.04073775925065565,
HP,-0.0007555298804731599,-0.007602233985427074
CXCL2,0.10162498702401936,
NPPB,-0.02163702538437077,
CCK,0.004585695583687381,-0.03347695135731843
SEMA6A,-0.033092124542327545,0.042101634544401766
IRAK4,0.08587071149062649,0.08853501637099988
GSTP1,0.051512954837812416,-0.0008222529122673606
VCAM1,-0.018199873927475445,-0.02839414796124873
NXPH3,0.04242738477639037,-0.026066643844398264
MTMR4,-0.014812091542055874,0.026690780435895088
LAMC2,-0.016982802490888266,
IL10,-0.03588279496026994,0.1538014595531204
SEMA4D,0.03820209232151201,-0.002191707254706093
TRH,0.01460454413322187,
SEMA6D,0.05623022044257833,0.017748412191122467
CEL,,0.11768590678881342
PDCD1LG2,0.0014634918607377945,-0.029897653751892062
SPINT1,0.02788334312264043,0.0780920379717872
CTHRC1,0.14353306776746913,0.10708502898559966
PODXL,0.11169381848359987,0.012155656248399644
JAM3,-0.0017748911354714017,-0.05967058183985877
TGFB2,0.0077934524178021915,-0.016724245689297722
COL18A1,0.15879919677757665,0.08409918219907803
NODAL,0.07815800834238171,0.08866830565341127
INHBB,-0.055404914512479496,-0.026526590352390383
LCN1,0.12738584704655806,
ARF4,0.04124526379070821,0.10809748612060159
CXCL14,-0.001783326805695647,0.006228777605407574
LIF,-0.009902730307062022,0.10701545517804657
MMP1,-0.009141703107998417,
MATN1,-0.02229792925085427,
ADAM28,0.0778948341351517,0.054055523540055994
TCN2,0.13531321691995474,0.06297042139665855
THPO,-0.029055125066908823,-0.027743930849587435
CUBN,0.1471466166501978,0.15829498311912363
TIMP3,-0.02005665459074538,-0.052094755615458135
PIGF,0.013138771209400213,0.05780448741607878
CRH,0.08103336780802188,
BDNF,-0.01836810589355652,
CCL5,0.058690073730658716,0.01490076265167157
GAD1,0.05271428196417929,0.008959813938164715
COL14A1,0.09665734169453583,0.03287593362016102
HLA-A,0.0653602724303045,0.06605998186560381
CD5L,-0.0031812170628906303,-0.03166893465257384
FGF18,-0.018003530070367285,
ADM,-0.057443363165102374,0.12089488404516124
CCL15,0.10745343662250428,
GNAI2,0.0687155324595393,0.05259221499738087
COL11A1,0.001693036395864966,0.013274336900741503
NUCB2,-0.030503527671062316,0.02234265685115842
CXCL1,-0.01601403633292218,
VCAN,-0.02839072376579523,-0.021834761336055022
MMP7,0.05612553250454954,
PTPN6,0.03360021431112193,0.041851268176778054
PTGS2,0.04105587579030228,-0.04892847834591111
XCL1,0.009519525043555311,
CD58,0.04291391132111677,0.0052890187888523016
TNFSF14,-0.006687843407270029,-0.0012047217300365956
CNTN4,0.02842040491705872,0.1291041920937836
INSL3,-0.01953232996157723,
BTLA,,0.005069678589378442
MFNG,0.08574871904639361,0.047476565441684944
ICAM1,-0.043831431225783785,0.07111355871566459
PROS1,0.029524675406289412,0.009884115790102945
CLCF1,0.04629952145572225,-0.012660548245410838
PSAP,0.05576082134967544,-0.07314844136089392
EFEMP1,-0.022413096147032987,0.033448122625749026
C1QTNF1,0.05217873868751006,-0.0018382388124291605
ALB,0.027586775480015167,-0.0509700685820196
EFNA3,-0.033486207425267235,0.025951355150279402
DRAXIN,-0.022540022549523586,0.05737072477160135
RAET1L,-0.015215874735849736,
NPTX2,0.07636511532598837,-0.022852416778442707
FGF11,0.02203781315758183,0.020400204701769824
CD59,0.09271004981551378,0.04415226265333836
COL9A2,0.03767238883590278,-0.015616656530880367
DLL3,0.014396638063436818,0.004772307098916292
LIN7C,-0.04879073651999145,0.013476665627158563
GDF7,-0.017362251985191732,0.10773418178342888
PSPN,0.02931783641662398,0.012427492894171676
ANGPT1,0.11656515122686889,0.007451804678785153
PNOC,0.012858638027172766,
L1CAM,0.0018475957491141408,0.043760406730160066
APOA1,-0.026898176694588417,-0.03845119660433436
PSEN1,0.0317946742034074,-0.015458372432733215
CALM2,0.02666069906183261,-0.030337024248367303
CLEC2B,0.021474230975546005,-0.01331883038413515
NTNG1,0.05271781800052604,-0.030919776762019752
LRIG1,-0.012129565249136033,0.05833408827403887
CPAMD8,0.036385364048224705,0.0963504878845475
GHRL,0.01739537558447693,-0.053926160223377394
NPY,0.06100427370954051,0.1858238016394493
MMP2,0.10545517021334411,0.11725529056562131
PPY,-0.012448022405242232,
ALKAL2,0.0425549559516591,-0.049701295766941114
CSF1,-0.015426971918930563,0.03756555156027913
SEMA4C,0.11508420658980752,0.041437614625752524
ICAM2,0.10256467325504172,0.09273623373714633
SYTL3,0.04925902315452518,0.1332333829760861
IL1A,0.0077408699064789345,0.04015935432878318
HLA-G,-0.023413597941892985,
PGF,0.12829799097350897,0.15594071400693485
LGALS8,0.04295303513912775,0.030331781146660575
DKK3,0.02001324745282671,0.06155532531169787
COL16A1,0.07224762041851904,0.06120510700689073
TPH1,0.022234176630285696,
TNC,-0.028640159303956355,0.04393914050271794
TNFSF9,-0.008008541152150939,0.04259890445035061
CNTN2,-0.03306613548947189,-0.057697880838580955
F7,0.06293002542726558,
LUM,0.11224681762244043,0.054199870111221585
BTC,0.05328358778008822,
APOC1,-0.04309588822587989,0.12668417794710546
PKM,-0.07721541411593033,-0.03254215388512015
TNF,0.00541541868892432,0.0038444800657208024
GNAS,-0.07364793850172775,-0.03282242504627393
BMP8B,-0.005775133309956479,0.050639742984847615
LIPH,-0.01719152292730015,
CCL28,-0.02418201550007026,
PTPN11,0.008586830213393034,-0.03846267223425041
ADAM12,0.07624037554253457,0.10691901791067351
EPO,0.035309903920830187,-0.03620532652619176
EDN3,0.07327899745311353,-0.027743869936760878
CCL2,0.056086168726964127,0.0524736805963997
DSCAM,0.02188898036738294,0.022137959063581437
GPHA2,0.08800754534525752,
ANG,-0.03810937323971366,0.030168913455044383
FBLN2,0.031697083298031,-0.021698471645641863
VTN,0.008808553945289396,
VEGFA,-0.11609254973288341,-0.03339173831640168
SERPINA1,0.016448111235576345,0.10019469317400385
VWF,0.14684701164074965,0.09239656343527872
GDNF,-0.01445544478235254,0.014755914537861256
VASP,0.10514157210705789,0.09087420842241198
ADAM15,0.03988900261029173,-0.0011293769786566267
WNT2,-0.005746141955514302,
OLFM2,-0.016969414325874406,-0.013662427434666604
MFAP2,0.08160427748359832,0.14413097517313347
HLA-C,0.10139515690135023,0.06251204512041253
THBS1,0.07361858356811347,0.03358387613584877
HSPA4,0.07323121727739426,0.05629747037016584
LMAN1,-0.03501659120249205,0.00974073188217727
LYPD3,0.012748848529747739,-0.021293212158363967
APOE,-0.018256059015865727,-0.020625650333274535
SOSTDC1,0.000979717503533848,
ANXA1,0.07601991943915372,0.05502042441849884
WNT2B,-0.027159863119407015,-0.022494732816566516
AMH,0.06819753711119077,0.042286855270520805
GDF10,-0.019897378153060297,
EFNB3,0.0075005794691263864,-0.04824092911312034
LTB,0.018468997138484693,-0.052462908778941136
ANGPT2,0.1273461195705468,0.14721774028988918
NRTN,,-0.03166895865736354
ADAM17,-0.04669853440567337,-0.021212241483162555
LRPAP1,0.008398302786659203,-0.011821419162950788
NID1,0.1407923067669249,0.12986057153778816
MST1,-0.01775931144840368,-0.028500528331440917
DCN,0.14803507585133524,0.1130520406472315
COL7A1,0.08491700836326298,0.15008013866435269
CALR,0.0824800074133855,0.046649329113671804
PIGA,-0.0393229619654743,0.08530337177938971
CD200,0.07187926771769183,0.029947670306825602
GRP,-0.03190590121867083,
CDH1,0.0040925532566953565,0.08181319984374592
LPL,0.037622384746200915,-0.029129198904819992
SEMA5A,0.0301139791314307,0.07005737615179038
SEMA7A,0.020708867197001768,0.0759851811019416
SEMA4G,0.0023954611970344016,0.0857291389478294
SEMA3B,0.013501578317647072,-0.00023969443264020024
RPH3A,0.018883014655623254,0.09260878720217051
JAG2,0.1314463466107803,0.08253465763647844
CGN,0.011528362859248815,0.04189887495483014
GDF15,-0.02813389942592759,-0.016975711035486965
SEMA4F,0.019239801087218282,0.017537767529273482
NXPH1,0.010468100739799879,0.08217094594463685
ARF1,0.052311400815584254,-0.02680873139827573
DSC3,-0.014500533978040993,
EBI3,0.026146476638801947,0.008167364718616541
TIMP1,0.09100301111080818,0.06241837228843559
SEMA3C,0.03854137217253204,-0.030990464072203006
GAS6,-0.040530121101248026,0.05733856624174098
MEPE,0.03266106820676409,
SERPINE1,0.05430196569795357,0.010146523692687794
RSPO2,-0.020774718780962837,
SHBG,0.05205250144056593,0.023942727096381344
LGALS3BP,0.047071822965895745,-0.0318382716370739
LAMB1,0.13339474037200275,0.1290765632535104
SPTBN2,0.011232732532248539,-0.004908117464666788
COL1A2,0.1333169660685798,0.1456330707940016
WNT11,-0.0046297207205144835,
LGALS1,-0.012976280171678454,0.06070631623898743
BCAN,0.06085895706734689,0.036285559723243696
ANOS1,0.06460490796649393,-0.02200092554077533
EDA,-0.015215873611382878,0.07166911043561275
FGF22,0.04244866604130291,0.036973627667485076
SHANK1,-0.0207839730744552,-0.00487165772234323
TGFB1,0.09800526183537783,0.09810909524468285
MSTN,-0.044519841648913774,-0.01980238523370402
WNT4,0.0344618465902579,-0.03166895189544543
TNFSF4,0.05597347144860828,0.023790657753805126
NTN1,0.035757294407084445,0.02202465751283736
CXCL12,0.10431607281184621,0.061943152849451434
GNRH1,0.0029240874785730593,-0.04090088013755113
RIMS1,-0.050868447161574015,0.03787048203446507
FGF14,0.02270472375485215,-0.058246315271134906
IGF1,0.08825265327681654,0.028470580648205082
TNFSF10,0.06576617997633671,-0.008837971024042296
GDF5,-0.02146890787622184,0.05869916544471921
RGMA,0.009620532717063281,0.03735299885542764
WNT16,0.004464924173079476,
CX3CL1,0.06142312551926228,0.09889685672075715
FGF1,0.040163365194771795,-0.0018832639611533531
ALOX5AP,0.015941825899565238,0.07222915057603854
IL1RN,-0.03182901318172049,0.03049475664918562
NPW,,0.030252011647813555
CXCL9,0.08061758923056288,0.049667403691078985
ANGPTL4,-0.047243691860223314,0.004695943402908879
COL4A3,0.0812144704591787,
NRG3,-0.004461523211348132,0.11126155265346221
IL23A,0.03754131090097852,
COLQ,0.024803084841968845,0.09784525240192198
TNFSF12,-0.002290280118308614,0.1070636628737901
DKK2,-0.024030090778936794,0.07521046782680395
FYN,0.009571558786382791,0.03141014562565339
ACE,0.12405750680162368,0.14394424636713699
IL18,0.02223203481164875,0.0443940255017001
CCL27,-0.015215873713607126,-0.03352580169398019
SERPING1,0.07006794665508016,0.022026146694457734
AZGP1,-0.05651624172389524,-0.00678495715437482
INHA,-0.029183922813209185,-0.03938759574335934
SEMA3G,0.13527196105901748,-0.00403447271187194
COL6A1,0.06995282147085777,0.06397641196466775
FGF17,0.00773222634553869,
FGF20,0.050722467293045026,0.21724372543369502
ICAM3,0.03153553700416701,0.03858524012366396
LAMA4,0.13753766631856718,0.1214999808002695
DLL4,0.10877914337317217,0.12554597281905971
SEMA3A,0.004476908111513883,
C5,0.02409055499716398,0.04697600172682961
EDN2,0.06266444070368367,
C1QA,0.056514962224857225,0.0933733227118673
UTS2B,-0.01839687030308584,
COL9A3,0.08304989075947547,-0.02464324305976996
HGF,0.03684193384043558,-0.045466937425531526
P4HB,0.025057726029229004,0.08406904630944377
ADCYAP1,0.028214735398780246,0.16365923040178354
GREM1,0.0035659937122350417,0.050879907162012364
EGF,-0.01695036037481711,0.036031414180577544
VEGFB,-0.009061766991560968,-0.10549656658034859
FARP2,0.036381395359984574,0.006087731227626232
LAMA2,0.062088893563070374,0.02185047325554745
NRG1,0.012018588461271008,0.03301813384606845
SPINK1,-0.0447295102255253,-0.028567666979761666
EFEMP2,0.03982395474072201,0.08086918512179884
SELPLG,-0.0012498139542467472,0.06914623809424011
GDF6,-0.029183919964491354,
HLA-E,0.09859071345370554,0.06419396257091098
PTN,0.07004831628487711,0.011214425939077538
CD274,0.0024959097135430716,0.06447974183026481
CD14,0.03852887520856178,-0.02671510464090522
SFTPD,0.04441409536277771,-0.0031941087635673497
SLIT1,-0.0072847966652760275,-0.038917161803167365
BST1,0.04872199491110319,0.05488770925900127
AGTRAP,0.03557113295880892,-0.01649155134744237
LAMC1,0.1278172921996992,0.09691321312683095
COL6A3,0.1009488403806564,0.10880824815177322
FN1,0.14094384650705208,0.16949130621424746
MIF,-0.12223642524058143,0.015622224296991854
JAG1,0.06660353263999182,0.10105925794083886
NID2,0.14749570574040205,0.16250864423949063
EFNB1,0.05838485508466821,0.06595410193259763
COL4A2,0.182938512562085,0.12161551966580246
SPP1,-0.09556557785706403,-0.04292129774660715
PODXL2,-0.0167251056134183,0.014610570364815221
FGF9,-0.0020177559381777182,
ITIH2,0.0793391112786125,-0.01776133830491482
ADAM10,0.046737421138927905,0.07839910304914813
CFH,0.11784329560847245,0.06472901773763631
COL4A5,0.08823720324015734,0.04827467287659892
LTBP3,0.02103257064440375,-0.07809047482407468
GNB3,0.01248565149742144,-0.005333320255723508
COL6A2,0.08637608334260177,0.05219857995569799
GDF9,-0.016688482166643686,-0.037505463218813755
NCAM1,-0.017302752787700375,-0.06450974812869495
APOC2,0.06744898410224112,0.05749365823170258
BST2,-0.009197536161476227,0.01424246458533055
COL5A1,0.0769418072449651,0.09509308675361439
CALM3,0.03106286552375376,0.07485670068578869
THBS2,0.020269886711184584,-0.0026421518132896875
SERPINE2,-0.023791278878622785,-0.028768608341469704
EFNB2,0.050153985468844066,0.09862607694468643
PROK1,-0.002904010534051027,
MMP9,0.14017471821629338,0.02828142850731908
DMP1,-0.020609473277060187,
NPPA,0.012592714169420304,-0.015816049737763745
APOB,,0.015263048157718135
NTNG2,0.014067053689348526,-0.010720168211179399
LAMA1,0.02044782957387925,0.10567914769899368
UCN,-0.025076236895229566,-0.01491315173213027
ARTN,-0.0016202912024841478,0.006374277495918665
PDGFD,0.07557522200936061,0.11195282273325793
EDN1,0.10394680952266579,0.09587825010751592
ARPC5,0.06404661125948241,0.07038810128462739
GSTO1,0.038239473810881844,0.05389326150896321
SYK,-0.023461288760164824,0.07593419690319891
ST6GAL1,0.05976019523483843,0.0034647130417199165
WNT3,-0.01619537045177009,0.08786120111396198
HSP90B1,-0.01312245551468433,0.07727676512452936
ZP3,-0.01920854057534052,0.07421528778744221
ANGPT4,-0.01612239287830261,
NRG2,-0.028949408171962145,-0.007598779320277135
MELTF,0.005716396025550611,0.06095240869831601
NLGN1,0.03357475838278996,0.015917726522759922
SLIT3,0.02264078587396395,0.056814019358722434
CCL8,-0.0172757249187472,0.14282387715708453
S100A4,0.0856024852194866,-0.0071348641678966405
TNFSF13B,-0.04373717643509085,0.011716935154077422
HSPG2,0.16240691834591572,0.142421834960837
FAM3C,0.009142594529038733,0.007992714869673451
FLT3LG,-0.024390237339236846,-0.06272153899695343
A2M,0.14884336778755253,0.11112708964913279
VCL,0.1248051876861604,0.027640877643999064
FGF2,0.02559099092968678,0.07218414668991584
AGRP,,0.05637906395541054
CNTN3,-0.007395915143174363,
RNASE2,-0.04202294887865189,0.06744229214958257
ADM2,-0.02294146971915224,
GAL,-0.005842598850617026,-0.030853863460905323
CXCL6,-0.017191522881790277,
PDGFC,0.0003160408621957328,0.04194261745062086
COL8A2,-0.005605399226336438,0.024581117882462193
SPON2,0.09415617661261817,0.04485331932393036
SEMA3D,-0.016341527518977536,-0.036534010027006625
BMP6,-0.019715636584414897,
TIMP2,0.02513440687574452,-0.024070367674511668
EFNA1,0.08300395938704913,-0.0038562734269583497
S100A12,-0.023569080664675668,
TFPI,0.07868824287110099,0.0782449129423474
GPC3,0.06981858340116164,0.023379321316610503
NMU,0.009702570326305969,-0.008983248997161854
SCGB3A2,-0.026923163037780518,
LAMB3,0.047252312709433364,0.15408329549497832
LGALS9,0.009066292623288926,0.045707359535419226
VIM,-0.023574112604395674,0.03869034290262818
PLAU,0.021265159615249146,0.09596676503319007
TGFB3,0.08723712365139337,0.044322867517832515
APLN,0.0611319680643613,0.015837467564397606
SHANK2,0.03510171181803879,
LTF,-0.002737965430935621,0.004901423591802284
PENK,-0.0369733343902546,
CTF1,0.03907574987212837,0.06819655215123614
COL3A1,0.16948352941702952,0.10254385785329859
S100A10,-0.116094631727507,0.012487421703622294
FGF13,-0.014786507278804362,
SEMA4A,-0.009706405305553473,0.002126617435075041
EFNA4,0.019497188844088954,0.031480108354032574
HSPA8,0.026620857246446326,0.03513058148588196
NPB,-0.014981068345883412,0.005820667051399404
ULBP1,0.032657349834610126,
SEMA3E,0.0113051646614886,0.04493797421251566
ADAM9,-0.04050143785068973,0.013894954545120634
ASIP,,-0.023809473694333047
IBSP,0.09889117900618753,0.21605592999772338
MMP12,0.03053619579966863,
FAT4,0.05393753227250608,-0.04655291706096515
MDK,0.05942708805533138,0.046880006229509816
HSPA1A,0.041907772692627174,0.06639379137499474
SOST,-0.023569080732678948,
SEMA3F,0.14548144865622328,0.1255003318993319
ARF6,0.06904371109682474,-0.009958404414719317
IL6,0.025172358572509886,
CALM1,-0.004202447285753499,0.026415870155650764
VIP,0.030201905764327186,
NMB,0.013969617211150868,0.021497943834085834
CCL26,0.0615707684355651,0.05000123708019267
FBLN1,0.13017059032194864,0.08882906839294542
SAA1,-0.01636741388439725,0.03763369500113499
MICB,-0.022065633592013557,-0.020827639548231098
MMP13,0.1342312991122902,0.07482951054156647
F13A1,0.0207333015081961,-0.041787264869625064
CXCL11,-0.012467871170942245,
COL5A2,0.13162401212278385,0.08394430717801728
EFNA5,-0.012304163902808668,0.023871944904749524
AREG,0.05182019621671721,
EDIL3,0.07376355387936102,-0.08556016978811519
CD86,0.023616618715448807,0.02505842627779181
HRAS,0.03215843954031552,-0.01385168133109592
C1QTNF5,,0.2629710332835072
RLN1,-0.015675388941100626,
COL4A1,0.17354015632609748,0.17157723271717887
CCL3,0.045045309730032346,0.0974014784751562
BGN,0.15457422443682292,0.13670546344112472
RETN,0.10899294384433245,
S100A9,-0.06334469067412209,0.0989247895665642
HCRT,,0.11682734523294255
FADD,-0.024010421433212505,-0.00813383981184443
ACTR2,0.08431160190307094,0.0006488750142589488
BMP2,-0.04263099614911422,-0.008340645610271969
PDYN,0.025629774992343743,
CD55,0.09148005297010905,0.10664786708981148
CD6,0.03466335284068606,0.11296833653027627
IL16,-0.008012457277657732,0.07649638935713436
LAMA5,0.09686937884181102,0.07502361244985287
RGMB,-0.014059061741804827,0.019931142532517463
INSL5,,0.10801984892241247
IL12A,-0.009292268960475409,
S100A8,0.027020812713403817,-0.05447612528285117
TAC3,0.006446240479708169,
TAC4,0.01084343349819069,0.07012751943215395
MFAP5,-0.016557901795234826,0.06594145049472062
CXCL16,0.014601190594924113,-0.006875540399306744
AGRN,0.141160129324467,0.11815039691380473
COL4A6,0.04441071536431441,-0.012100827775148983
FST,0.0665423283888224,-0.03750546234223846
MEGF10,0.055815585030343715,0.01107110777545991
C1QB,0.0728607870914756,0.046471496487346727
HLA-B,0.08738144463397286,0.05562959986027171
PDGFA,0.03297647199390307,0.08671181433388296
LAMA3,0.019932221705246927,0.045964832740223095
DKK1,0.016380158890153377,0.06819799529603937
INHBA,0.06672356023769449,0.019935009586744087
IL7,0.032139045065185896,0.05133112163803998
FABP5,-0.030746506714168117,0.04322064343576029
CCL4,0.06291113403028323,0.08329641926565813
FBN1,0.09261306068328248,0.056456277601919305
TCTN1,0.029556123165336443,0.07668677774420281
BMP7,-0.009057149308590345,-0.03324851163435643
NLGN2,0.0034334569270206205,0.0712127740322823
CCL25,0.024386300498375722,
NPNT,-0.019129099027401786,0.04540024784640466
KITLG,0.10212183534455528,0.09022834173554484
MADCAM1,0.037383014788991656,-0.048408196019294365
F12,-0.009835994018245161,0.05632475137304987
S100B,0.04717568393871999,-0.02004952059181458
IL27,0.09784305991930507,
CD99,0.04152062399713638,0.024121302224721558
PDGFB,0.15302749574540192,0.10115981340821865
CLEC2D,0.03309564966531594,0.09121570593916697
F8,0.004991378402356928,-0.0017915496476566548
C3,0.09674890616493431,0.0531336650763734
DLK2,-0.01949824565837912,0.05344806670434831
TSLP,0.00538040903902028,
OSM,0.008974864022439922,0.04807802516873378
PRND,-0.017191526204011806,-0.0010779559208407977
SLPI,-0.042261772163745964,0.03536634539403704
AFDN,0.044034146884743795,-0.03680083498347575
ULBP2,0.007190217209833753,-0.002701033534372444
ICAM4,0.07068491442132517,
ANGPTL1,0.09737048226358176,0.04735177723268085
LTBP1,0.03745395472780984,0.02718988741113142
NTN4,0.08979803593460779,0.1714557038524859
APP,0.10329073088640381,-0.013794147034917397
RIMS2,-0.001599943233885336,-0.026897221559176145
WNT7A,-0.05211396356570567,-0.0002812615259301467
GPI,-0.06248998956420619,0.002235846482953848
IL1B,0.020257144339959624,0.12606220144286961
HAS2,-0.02638201806483896,-5.7825202719040335e-05
IL11,-0.023413606322017475,
SEMA4B,-0.004347707436132144,0.06373498209933413
FGF12,0.027418044673611752,0.06923529765559824
CP,0.0076834994610338455,-0.03914398673379769
NLGN3,0.020741528285105525,0.011158585389793597
GZMB,0.045969586086112596,
PROC,0.032871933868783385,0.1691140485185561
TNFSF11,0.20134192114599278,
AGT,-0.051841793296864946,-0.013198297320547796
PTHLH,-0.01590608314275526,-0.00676364593700026
COL1A1,0.12806048821326826,0.11474637961206163
LAMB2,0.14233095952023114,0.0012093059796399151
DSC2,0.02338560018661032,-0.06699052485515603
WNT5B,-0.02287742619399369,0.013164690668773335
LEFTY1,-0.026664112810062136,-0.004567310414740459
FGL1,0.004673687492438104,
CXCL5,-0.012353896425329585,
S100A1,-0.041366374200924774,-0.03524693783003753
NPTX1,-0.003861199523709534,-0.055362082179478606
TGS1,0.029104720608450253,-0.030336983901439053
SST,-0.004154232492215289,
IL34,0.04324004441975445,0.12411918909129604
XCL2,-0.01780379780660991,
TF,-0.08163268337480407,-0.07291796326118023
IL33,-0.020886976754871677,0.028209861258216336
RBP4,-0.030295417407320998,-0.021546514824732514
CCL19,,-0.023717500153986645
CCL20,-0.040341701755672844,
NAMPT,-0.03235747830572031,0.05448325585842121
