,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,0.0367680747197752,-0.02349277228952275,,-0.04048480735614981,-0.008134151555929524,,0.03661097799024675,-0.0020708116945808274,,,,,,0.06141710968797365,0.25016499271795295,0.0001268755684315955,-0.023329637048060195,0.017781657120607763,-0.003212684540711038,-0.021641844359564823,,0.0019840485418151257,,
PDAP1,0.018225089833805212,-0.0198045522899089,-0.04500459462954958,0.02475304515279126,-0.04370708571766289,0.01781059536655226,0.13455897336640088,0.016913951785375483,-0.010125210973549278,0.06511484067335295,0.017000026792912393,0.0795424210950828,0.03075803979346715,-0.017878064505780396,0.010034364765948637,-0.03853671096209428,-0.0010241775807937614,0.03961849770268845,0.08431151608110234,-0.0472649636027366,-0.12581546864765839,0.03594227318818207,-0.01496848543541641,0.08610893228745689
QDPR,0.019450723992750548,-0.032829323120319866,0.05101186124515865,0.002254030536721867,-0.00537809905867154,-0.04024289573742463,-0.11605254745089329,-0.013761158385258312,0.005796922719043025,0.05735429554194917,0.09408499297278893,-0.023005148746244843,-0.07071957143388441,0.0385830748786492,-0.0038264483182599333,-0.059808977565548475,0.02322826190374887,0.030480348326974237,0.03180049484306207,-0.01598141219035115,-0.021722640692412424,0.07547355086793577,-0.07226252887691426,0.0524933751801056
POMC,0.0160606512071298,-0.025619570916897212,,-0.007289232677972948,0.024879605583702957,0.0010165665476529037,-0.007277161982256335,-0.022536190196634158,-0.03906514698838748,0.021753755625533888,0.006790949655088562,-0.0013095885222202746,-0.03695963030947309,-0.03020151149338122,-0.0320875540183056,0.15078755785685277,0.039350761393416915,0.036834489511755754,-0.051931927931482345,0.021862406712343803,,0.005846244374709596,-0.028563799536287987,0.09789683699966872
CCL18,0.007617280984058058,,,,,,,,,-0.030338592039763204,0.06391907968358662,,,0.08986499926397873,,-0.0268182440617669,-0.006402507926099637,0.04606191549442024,,0.003182612676971084,,,,
CCL17,,,,-0.023465495076783572,,,,0.021156509325560766,-0.017977261686073553,,,0.041116895380437994,,,,,-0.03150671713899997,0.02291112153576696,-0.051773101000562184,,,-0.0055629393107368644,,
VEGFD,-0.05012756185660077,0.09751023705007476,,-0.026143152803598958,-0.030607282298997177,,-0.04041903080783783,0.10438641821433377,0.02902263935770797,-0.017523089885632052,-0.016365751285389238,0.036277276672215523,,-0.06287879024438822,-0.035091339841304504,,,0.02113907823380182,0.09436456830522792,,,,,
TNFSF13,0.008343934035991186,,,-0.016185973330677953,,-0.022135681025631022,,,,,,,,,,,0.03372040160030097,0.0260773483476017,-0.004439850707233686,-0.024302340724514798,,-0.054528833587213006,-0.01831774919250425,
WNT5A,0.042279543731365894,0.009188669119698336,-0.00043062472559467224,0.022006683527065606,0.0327791120839919,0.019974664414375547,0.051767551710387355,-0.018418171401130484,-0.023974346504633672,0.01181917999907692,0.033632118302055515,0.0855572476081537,0.025076641384013016,-0.08881427362628823,0.08228783666468842,-0.03454161702902992,-0.015607784605652252,0.11231475429901755,-0.06624743618408864,-0.0008864430998417448,0.1316705751416598,0.11683577258526891,0.09994443890602363,0.005571034920612258
CXCL8,-0.03238036006500218,-0.009804255987463963,-0.06540424410195876,0.039628004461249915,-0.022999658206007353,0.01491559368367998,0.0782262325328354,-0.013906047531614606,-0.01227987835006715,0.02923974063215424,-0.05184852653914721,-0.02865925156791174,,-0.14095317435780544,-0.08883934758082454,-0.030870844097944123,-0.015627680450289984,-0.05302043563254215,-0.0044546834570305905,-0.010635255461190738,0.08276937335622095,-0.021566600237400407,0.012179264248462794,0.0077210085773622055
GRN,0.0462168053550258,0.02135243350382533,0.05908382475753984,-0.047595220385280024,-0.01307496078191544,0.005604281757180291,0.03738581786091597,-0.05707177535528426,-0.05336828867876796,0.029271173360554282,0.035829902111396764,0.09216308699491332,0.04091416489827459,0.03356001277354047,0.026373096367959467,0.0228765151489452,-0.02580529943022133,0.08873090987084059,-0.013659859802979492,0.039147245008341214,-0.03616835283746826,0.03573909209878005,-0.016523536304131076,0.04728125645573031
MIA,0.04372519365795789,0.06068682106742225,-0.034255989061420966,-0.013502799095666259,0.005573972614502773,-0.0014068981497462934,0.022128411941587028,-0.01706102165203216,0.060210009897069365,,-0.022194898897982436,-0.01964243611543363,0.021130077808913364,0.026669050166184538,0.007551515561304097,0.027123468058688392,0.11031489357409595,0.0013261798282155983,0.00965945669670316,0.013498506239593448,,0.07583687409364218,-0.0074127182441844925,
COL4A4,0.01208205415594204,-0.02352599444474222,0.09286451401005658,0.01668210284176947,0.020972415125718697,0.04759128707251293,0.043677099620622314,-0.02529006813401892,-0.014005764515874954,,,0.05008413833221778,,,-0.05325382612420132,-0.033906639942165834,-0.018902284754578037,0.03874599071296145,-0.02468413214148198,0.006940920276131612,,-0.05823118937008541,0.02905946788650241,
TAC1,0.030244897035295072,-0.01130420621727642,0.034861748477641716,0.04096936890013504,0.033153990692017146,-0.006237629073144188,-0.01934843573390236,0.031156867259006446,-0.01489779101292655,-0.006676132343361628,,-0.020077524844537363,,,,,,,,0.07044995825593778,-0.08129678142724378,-0.012004640096382628,0.0007352953996212624,0.012568624445277817
RARRES2,-0.0210866754577352,0.06602833072595139,-0.025685729973716223,0.022991524947329717,-0.08294520655775264,0.041815258483457525,0.08106663399158422,-0.010224910973402468,0.01754973045701851,-0.0009668034084607469,-0.09225513701785563,0.015028301359601152,0.001447942064049517,0.14198550117851086,0.06260132240767315,0.035947836501395804,-0.030472926220632558,0.05545952188635038,0.02666201799630839,-0.040652971777201,0.010646245587286362,-0.018525882109191243,0.046491868096752965,0.013301278984724729
FGF7,,-0.02902333094462475,-0.004046714781434364,0.03714994983468022,0.07708008494845826,0.043374025932712564,0.05759699624053233,0.0635948997629199,-0.005135780722955764,0.04440269653230374,-0.023959000548249208,0.11543753349387226,0.08048491916347861,0.06770881145134999,0.03891189992135232,0.03545458839523173,0.02641141819344034,-0.027097915877827634,-0.0439545980035494,-0.02992062853026604,0.01630786101613825,-0.01095492439439444,-0.027923750725278904,-0.03921448764467061
EFNA2,,,,,,,,,,,,,,,,,,-0.023660838971037393,,,,,,
HBEGF,0.02318054565401565,0.060128665070562665,-0.04314634361567619,-0.0057618616431875744,-0.04273223734740594,-0.005029567271184155,0.0455928885531197,0.029718981497191727,0.0035002314640655563,0.024602232110877323,0.01978629816352744,0.023627889162650316,0.10448458597405882,-0.12455342553122242,-0.03514708212478237,0.012008115489667527,0.04475480542639235,0.06868104554533871,0.09436849030484001,-0.03175816563459536,-0.02734312908107943,0.045072022892665285,0.0875515630048296,0.03277043701840479
CSF3,,,-0.03247799312352522,0.0864948671019808,0.025018472950017308,,-0.02515377800111929,,,,-0.02458669758102038,,,,,,0.019516826682532934,-0.012896791580299853,,-0.031026540136503022,-0.039126122333400175,-0.011400898449850526,0.07987704011513816,
PI3,-0.0527362917928431,,-0.05167456764032627,-0.009778306854897442,0.016262593028728935,,-0.028323486023194722,,,,,,,0.04784791446381938,,,-0.054924855955431735,0.009821823094062583,0.01533588173125107,-0.024050511865259982,,-0.06989991421058132,-0.007668110263681144,
PCSK1N,0.015988978608273297,0.010400697183883477,0.10128225240342381,0.0007058167080172443,0.05765772399228292,0.0296878956753992,0.006080461458247172,-0.031162751954877697,0.01022208886471271,0.025807466230689295,-0.012108956860433468,-0.0658632144050181,0.047126751247228406,-0.03177475604681295,0.01743738895619261,0.07500486148267364,-0.06249452114693015,0.004841582670068262,0.10322417617657483,0.048991805168095,-0.09012566146812451,0.04865316822228217,-0.07313648622315297,0.006744373939305511
NTS,,,,,-0.060176399313733184,0.07340175247287592,0.01758209466071929,0.010775232728130786,0.014806184319294338,-0.03043408718942026,,,,,,,-0.01984665773094465,0.007185659094676711,,-0.03878114371802636,,0.0007075972998007921,,
SFRP1,-0.0026380385676475133,-0.03894631299773248,,-0.02047455148013098,0.03930985635271401,0.03993565711989869,-0.013967053358600644,0.014383148122807981,0.014339842651619847,-0.030784048608794915,0.042603611921825074,0.056240345782455764,0.07712269067345558,-0.02034936379795585,-0.06449297814423571,-0.07196885089090042,0.03499612453844875,-0.013127704134321697,0.06928986099789995,-0.08155662493829777,0.07066736195834515,-0.013753154137008568,-0.08230843968650471,-0.07733363699225593
CXCL13,,0.03219162989720801,-0.023582865894512108,,0.11622647045036576,,,,,,-0.004332323349053463,,,,,,-0.032718628728633195,-0.02557070019569464,,0.04356849195884751,,,-0.006306150255729499,
MICA,0.01898204337646547,0.031432673927101494,0.007719845665455932,-0.016764953189753743,0.04685797835419619,0.0126845568922989,0.030968826048085943,0.010955869011079379,-0.03957668106821244,0.005076621888710583,0.011344606103396038,0.017038565676092146,0.012504925795271241,-0.06086067210455032,0.00013848944392920548,0.06161646140443959,0.10879062077683263,0.08584543653243411,-0.009403620703611839,-0.017103364735267492,0.03130573400258261,0.09909409783337805,0.05724491314852459,-0.04932585404686026
TG,0.007203291810773334,-0.021623135409339685,,-0.022095284917137203,0.05024198048165552,-0.016828492812235012,-0.030358359589760322,0.05695615086180722,-0.013010066213774998,,-0.034931608408832145,0.02039748563706243,0.04385244972452398,0.07842510766867641,-0.002998572708270946,-0.04366637138052634,0.012266923992777692,0.011755149713447844,,0.019717067050021242,,0.08649114471477563,-0.00427644964950287,
ADA,0.03878332923155952,0.010400158440095519,-0.018100195690458065,-0.01509421063362386,-0.01674068017033037,0.0017008589063645186,0.061933501271970545,-0.01031041092244555,-0.021129393801391887,0.03245358720560133,0.060749069971889565,0.04948995664182528,0.007751158865394821,0.06151952276608147,0.029842354284364495,0.0818554766369229,-0.02254303952501238,0.056286768978219034,0.0378478262548921,-0.002994452828459652,0.03465306564408724,0.08661083951612218,0.08772474040200605,-0.007684013150440167
LAMC3,0.044009962295254244,0.01947942956260496,0.02007699832692079,-0.055192122890178635,0.060906281411685644,0.05098899876880035,0.11353800048049312,0.025313371747701926,-0.03746205268103807,0.02548176568474233,0.04883622287349396,0.031257213674925795,0.027205817225091685,0.01038586268639855,-0.026425434824252664,0.06065250929585529,0.020406899502315154,0.08783152154088533,0.06905631665112529,0.05992293319814452,0.04433108891574729,0.01481440096081907,0.11607354957113712,0.020657654329348386
CCL7,0.07408663043962489,,,0.0019587744136056752,-0.045878244792240744,,,,,,,,,,,,0.018847039888221,,,,,0.01023018641812507,0.03083117198874111,
NGF,-0.013516782567369786,,,0.06918184333352183,0.0002346500124450807,0.012033220465271457,,,,-0.030434107228247406,-0.0223730341430213,,,,0.03189245704469693,0.03405387994262084,0.03778603501537793,0.0007187842004035727,,-0.030079842658609003,,0.02636955580539078,0.04661077317060351,
TNFSF15,,,,0.046742707876098376,0.07064718285060144,0.03296910891361999,,,,,0.034163755575807586,,-0.03356147804026765,,-0.011987934350834242,-0.022348834603171965,0.04193886881206951,,,-0.019266948764796756,,-0.030792514757921743,0.06379819901866826,
HMGB1,0.014776100046908838,-0.01245924213283811,0.1113251672982363,-0.0034397275564333257,-0.0008949173093039693,0.023238643370088845,0.07659516122910856,-0.05965185711806091,0.03760612244879679,-0.024059508804787983,0.09893075358469657,0.03869283432744977,-0.04058888103912742,0.057461871183606586,-0.046775663648460454,-0.0667209647863554,-0.025425885247384757,0.06355596631624658,-0.012851294683659158,-0.00323093510958491,0.028381501893569493,0.0012795054711380565,0.037020724658539506,0.03824926711021731
ITGB3BP,0.008559730934517335,-0.005012691617316086,0.007462938260752234,-0.03562944030271351,0.04395177697215118,-0.010836848341071103,0.09380018605142029,0.002497353466870642,0.05401820073878938,0.05064869067315093,0.03638631005786935,0.021527616374612736,0.044588717331184566,-0.007988063069187278,-0.01534328390126825,0.011183167137866214,-0.01246873016737826,0.00029391438343203373,0.01833104692496758,0.02465900731004746,-0.08257985444688173,0.013456781983706407,0.013000913079852938,-0.03695112936960458
AANAT,-0.015283022035854632,,,-0.016185975058176077,-0.005921136106559281,,-0.02268938846655178,0.0033355004803773416,-0.01499691172069648,-0.028612536622947878,,0.05323183208834692,,-0.05894972823662042,,0.06963713109720847,0.038843258933404304,-0.03128950804807588,-0.012149884851362008,,,0.004326464865429722,0.06513347617331185,
RELN,0.022505967659273072,-0.06156565517275749,-0.03657518265339199,-0.02809522793213526,-0.010792232727568619,0.012895653085578877,-0.06657778478443636,-0.017903458828647172,-0.03224066278451962,-0.08755319915634684,,0.06808671857814119,,,0.09222499921336419,,,,0.02310751635774059,0.0402311944203927,0.05434845248895694,,-0.008688418337700829,-0.04051101498917355
IL15,0.045489541038940644,0.016439704671492854,,-0.024491741363544303,-0.012705628699027253,-0.008712593935858342,0.03098185452257064,0.01040192014085699,0.014470060008288847,0.043122711165596364,0.03861264819633786,-0.013329516517485686,-0.031071217100018436,0.01936327268249436,-0.04008690504776264,-0.0007917467702006808,0.04590134377280756,0.0420083522958951,0.03271499869756011,0.020197887891641442,0.006869054815233573,0.0438819872031678,0.01266915492491964,
UTS2,,,,,,,0.07182805426435618,,,,,,-0.049471848743365715,0.016436995722924043,,,0.05144695080761808,,,,,,,
BSG,0.010087980335729914,-0.0658211751409154,0.014220346178912954,0.03428717181465365,0.01630460543195175,0.0595278642947578,0.07885317879924668,-0.008445568467459327,0.015590822023351594,0.03170552955135391,0.013813074613672427,-0.030507095615705453,0.017253665235761502,-0.042508821622472805,0.005809422578585675,0.09792708677146554,0.04340933542283407,0.012068003724807399,0.06361510916555627,-0.06369957956892382,-0.0862580176786702,0.022015670904650987,0.06033052531625543,-0.016671517636315168
ADAMTS3,-0.02618169744386954,-0.019119758250456892,,0.08833990123922936,0.003152664333999058,-0.001206886509311949,0.07659934047828237,-0.02385368008056471,0.0011666579588414576,0.03741117690801085,0.019410759117942794,0.05221925877133144,0.02536353946266743,0.13825477071274805,,0.13272040262609064,0.06282513135572924,0.06169470192643582,0.0937102883410681,0.014469143858085613,-0.047576988680493246,0.07542674658426095,0.009534219148756701,
CD34,-0.02883704860602932,-0.03346989778939493,0.06605869512683346,0.017849947755174986,0.0023931331950894853,0.09520814753119378,0.05699284839068009,-0.021753859488164523,0.023112866566734013,0.032662873510078454,0.08617177383497485,0.08208371596842048,0.04380159181823127,0.06866722804699625,0.020362878866725716,0.08845531409423764,0.07106965188943982,0.032173512170824065,0.03354255142211975,0.021807433541354445,-0.034190053245234144,0.05831048729520702,0.041212825729066406,0.0397860550625009
CCL23,,,,,,,0.0036034742612010414,,,,,,-0.03166892997695986,,,,,,,,,,,
PLAT,0.0004364707210594934,-0.02449492127087196,0.09018394460422155,-0.0579578165824538,-0.02698300054503467,0.021181635274906605,0.03813477599022309,0.022904999338911856,-0.03082820869639818,-0.005918221564660784,-0.01539239279592484,0.06670974824623233,0.0243033692791543,0.11404007116381103,0.007685245180536744,0.042205472689281855,-0.008756734346721777,0.0514127459339516,0.03727202950557684,-0.017565419987336465,0.014725326722410219,0.07380215261410464,0.05463203035482926,0.04544296314922493
NTF3,,,,,,,,,0.03678942078215218,,-0.033350961192820654,,,,,,-0.009660255674507585,-0.05132396687582888,,0.001416541947421872,,,,
LTA,,-0.023492774700301988,,0.008279792695990627,,,,-0.021137132610040178,,,,-0.02642780521755776,,,,,,,,,,0.025171054053652574,,
CKLF,0.007337710060425242,-0.022376985141442315,0.09544615328260313,-0.01035024711273268,0.015233320879932042,0.05173736883913207,0.09093479345076326,-0.001384580938404176,0.002616712934905974,0.07000797322069334,0.010721823377543908,0.07260253614010705,0.025649772994548195,-0.04733711000204676,-0.025459124787665727,0.027820001842717195,-0.021897638086243537,0.11633259654453983,-0.013158706118617252,0.020853945300051777,0.05231763337520591,0.10370043079590248,0.022613156736134097,-0.09524439213844796
APELA,,,,,,,,,,,0.026239578385641747,,,,,,,,,,,,,
CD24,0.034703126852597105,0.11548260571673331,0.005020094218590606,0.01331566287829541,0.011533996784211025,-0.003839058850410563,0.055976750337213665,0.04884065805241542,-0.06017498153905136,-0.022200825157822787,0.08118183199893211,-0.007197935340623391,0.07177675961512518,0.06212995764424636,-0.0638350091471818,0.0800169353751325,0.00348270725522522,0.012917774285090527,0.03047977575205754,0.020787184095618232,0.058969927860182486,-0.02216873193299982,-0.06294366195040892,-0.02973881950292798
HSP90AA1,0.004531126918122101,0.007325922633279303,-0.05277020649028682,0.006407596245272405,0.006175601766097213,-0.0011248568204094674,-0.09920033995545159,0.05203005781500713,-0.02905071803467551,-0.0023584058005167627,0.07099139218824033,0.013217733078732405,0.034415524164310984,-0.10576310979891329,0.007781649851107278,-0.01961909832931135,-0.06489281760588239,-0.035864204891281684,0.01381457677679674,0.019696950845514052,0.03266409676788024,-0.05609254636803398,-0.04006736404163594,-0.07063305266898057
BMP4,0.04092913174779091,0.028608270024311013,0.057576256565816865,0.05366224322134719,-0.00018990602355259235,0.04055379536112336,0.015784566155769588,-0.011060595712016702,-0.04997086482459325,0.004107018449216473,-0.021707196373854085,-0.00692691290205184,-0.0035395241224994317,0.023846928393966654,0.06721360463930155,-0.02663527379348124,0.09074155225011853,-0.039194364613878666,0.03159545146344542,0.0010289725941335023,,0.026636502581139424,0.011136963627921277,
SCGB3A1,0.012229342577978022,,-0.003952774177983247,,-0.03644949996464729,-0.007866454821700413,,,-0.012650041716543972,0.013862999821961501,0.026594039555775703,0.053080873822100264,-0.00213174565927964,0.045779459082356116,0.004680366026487834,,0.0639307442376824,0.05276064320835943,,-0.0016084233385438003,,0.032674581698384206,0.02731265919328957,
IGFBP4,0.018133458560678994,0.0606105467874218,0.028816889673848295,-0.06239362512192502,-0.02890117959368621,-0.0008150929516841522,0.08772567159859171,0.058415034621434846,0.02493235921676107,0.020386415443440734,0.07430449838723997,0.06197142929550422,0.004845976991991915,0.0021891698095031294,0.012738115692890713,0.04650220335773486,-0.024041980491173866,0.028558769538819924,0.03742317119683273,0.025334849486682364,-0.02381374235383467,0.04826502209985613,0.06522481899213878,0.04909261292456451
RSPO4,,-0.028736354749727012,,-0.03133988672386595,-0.03255696627140865,,,0.021365812460202065,0.009423419926485226,,,-0.017983116117924195,,,-0.004302585643216679,,,,,0.000878503490116126,,-0.037336728378288796,-0.010119007648717239,
LEFTY2,0.054927687717793126,-0.023781301717252363,0.02750045995863845,-0.018955166601108096,-0.06529704469754821,0.05037658765613181,0.09990734061400647,-0.0355597480706015,-0.01387092342666334,-0.030434107228247406,-0.017703541631090506,0.10377115501459049,0.04678851954854383,0.139681578338056,,0.08486752187586961,0.12400085158249217,0.11162048034388619,0.11036911043417227,-0.03664472122330724,0.034460907760707676,0.058738411129202014,0.04551608574416212,
PF4,0.05577141429996723,-0.02136987159196461,,0.08855226236113661,,,,,,,,,,,,,,-0.007850472056490435,,,,-0.02639689054270479,-0.012235942664478734,
ANGPTL2,0.0015014271319994717,0.02446181369004111,0.0008198360489604619,-0.014826292356827819,-0.028543465373258213,0.02079602881365638,0.07288036896393475,0.05167369183543637,-0.024386852601363054,0.07088696574660548,0.010395192679273075,0.030513901338673703,-0.042970065986333614,0.15349945940184753,-0.14709192910699304,-0.024699356819866958,0.04424987997949844,0.018782868406644716,0.010308908481254824,-0.06595227415389605,0.02092893975043406,0.03540613299250346,0.06417983681093875,-0.02726420027969455
LRIG2,-0.03316087179367602,0.00596384964659936,0.03370644545516988,-0.007603291380724319,0.050660629247303114,0.07764765734475018,0.02202358436909706,-0.045406681543962275,-0.06220487266625473,-0.008607437272727328,0.05961856032302053,-0.04312776980411301,0.01831044303734469,-0.007771035596938444,0.06019328130630245,0.09719595595152099,0.045398485338652456,-0.009949296556177111,0.03394018759382837,0.002828529984271971,-0.0001654873697020315,0.07697317089948806,0.027641462173153473,0.008297842123021188
ICOSLG,-0.0036073065128158642,0.017429863434662452,-0.008083700758259019,-0.026702873890620007,0.05925954843150985,0.05897271349300022,0.020014582934427323,-0.0036780346496397003,-0.024007413373521864,0.02030488342664503,-0.006463131888719225,0.046959535666870646,-0.023484369656807565,-0.04328788548968118,0.1608794556889395,0.010820478266565247,0.060857761893333945,0.08425069308899247,0.03327700100488954,-0.004532062976849586,0.012815117121274805,0.06694374926806322,0.04450961570986733,0.04374365453293486
WIF1,-0.02311037109077641,,0.04669724781245276,,0.05815388096808222,0.05604247863983502,-0.003390459720320146,-0.018970714585460326,0.00039368138725582577,-0.061385832876325194,,-0.08321283792330311,,,,,,,,-0.02504887700729881,-0.04210958796272424,,-0.019705767056984163,-0.03690742544931199
NPPC,0.04955106656412111,,0.01594307574793414,0.03293148325180842,0.004442988772075115,0.03654178507490811,0.038308391799442794,0.014573986100809259,-0.017580459680580248,-0.03673909002854819,,-0.07232854515925766,-0.027980586528870623,-0.010340918172389274,-0.10829604542431455,0.10176466179325262,0.13254596155261303,-0.004448125340337577,0.024456937563141413,0.019553840726319185,0.09353316093322472,,0.01758518805248025,0.10597534019617197
LYZ,-0.008027948964874972,-0.012367040315930713,0.043108966161302505,0.03852829765729475,-0.07215797606067355,-0.0025613689856585496,0.0012124916866000492,0.041502245094953906,0.030890436494866096,0.02415368732855001,0.021395808170450614,0.08510418785307751,0.06884788311618038,0.005270527237312033,0.002671158984972809,0.11381595784267946,0.05658446283504325,0.030330941214991566,-0.03337214405160528,0.004957557727278434,-0.07136776816336637,0.029588651694498095,-0.025523124259691266,-0.030566718394104006
EREG,,,-0.043777943015480665,,-0.02469864208799675,,,,,-0.014334356798623773,-0.020701528774753484,,,,,,-0.013111322275015793,0.01235613820135083,,-0.009462944666924055,,-0.005727757189164269,0.0513765187842952,
SPTAN1,0.029773721212848183,-0.05004987129986406,0.0857039427150166,-0.09530162935850332,0.01585209980839307,0.05997417476741749,-0.010861978482538772,-0.0015419608676863598,-0.034383395765980825,0.01463475046472216,-0.001768982266936789,-0.025531611289365496,-0.010636068807365685,0.19246599919623342,0.0644176000517315,0.1252852624440054,-0.028597178761255962,0.04622825706056664,0.03819822446834192,0.014704458442188203,-0.027985466024984754,0.04332120756825077,-0.010708761409709935,-0.09239303229730622
PTH2,,,,,,,,,,,,,,,,,,,,0.021650366820516992,,,,
LIPC,-0.040493635822713245,0.009043795617255504,,-0.0006984316991916867,0.015132297735524578,0.034899047889152726,0.037253459999023464,-0.032259529946541764,,-0.004712689894804927,0.020600852900851938,0.037420178973320936,-0.029670547805725554,-0.0566340780658385,-0.07470892962618796,0.055410339723219085,,,0.0852808517601922,,,-0.03225681378554585,0.024351839195305636,
COL8A1,0.042784200221424144,-0.01513850279444052,-0.0018337390775843459,-0.049953087161852386,-0.0018692392664376857,-0.01963929273129497,-0.027690261161316353,-0.02102211155450593,-0.00034110084910329,-0.025141776537794362,-0.036977812465965695,0.06000489079894255,0.011412848140997023,0.02636277083677371,0.04646647126604229,0.04870558348033628,-0.00322843433912017,0.03564874582051969,0.03238442106901624,-0.01588151667518898,-0.017360356772508148,0.01635557129171522,0.04553002768861826,
GSTM2,0.031362651745359606,-0.01536690003497263,-0.003616082409609627,-0.03430434729064103,0.013507059129403575,-0.0022054416381199894,0.06698880742055115,0.01616902256065233,0.027324840432518708,0.036563786958386864,-0.03795020103902289,-0.0052845104085981,-0.005079854501483181,0.1479856782788764,0.040686495593268514,0.045378954665434706,0.03391171904619544,-0.03276059909522547,-0.050708138435254665,0.06438276791527789,0.05602785946996627,-0.01441403085017374,0.045432065791737315,
IL4,,,,,,,,,,,,,,0.02777605703386891,,,,,,,,,,
SPX,0.01930235546100172,-0.03132145401812581,,-0.011027295916452481,0.037542068033501866,-0.034935652020579216,0.03931608388625457,-0.008846385522453573,0.01122346812242987,-0.008176808135123677,,0.001233254280857436,-0.037093634885359265,,,-0.0070802142428812755,-0.0085602623804031,0.03933436048274318,0.07124165567974733,0.035560020638566926,0.02979001920589293,0.08181571523624115,-0.00429729071338605,-0.02356657708219639
MFGE8,0.023661464499743982,-0.023448718749390002,0.09247308011662622,-0.0014237095295226002,0.02864835258950798,0.07088321964805637,-0.03881214189720904,-0.010181906214122561,0.03143104044023349,0.0072440192502557805,-0.027753337347261257,0.01112548667484633,0.03679278650711323,0.04246753274073218,-0.02214954800740436,0.11246259668544405,-0.02540218979718689,0.027725396958643646,0.051163122402960094,0.00368765913554022,0.021410318194996707,0.033766761742195735,0.02674934246248449,-0.051384583787226254
