,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,0.0005113073806255413,,,,,,,,,,,0.017811764910206612,,,0.0030593665044020115,,
BMP1,-0.03659794022882013,0.09774087542397422,0.02189811147384912,0.030295898991347138,0.06659940105204402,0.158288429869165,-0.029630451733129556,0.05705809197514843,-0.023454613234945056,0.010049610248701789,0.012874684532177934,-0.10298200152481346,0.0007326704091353359,-0.04705860384436854,0.08152583072881839,-0.13972704820283322,-0.0842840327093246,0.06799808150938537,0.028599193132055587,-0.0749258407568884,-0.039197574450811255,0.12551815127056534,-0.054405840696767495
NDP,0.02955757543157978,0.11386947423207669,0.02241196793024048,0.020898710970420325,0.015602325778967762,0.02462452610971053,-0.012065850878669104,0.02422903758704285,0.07450921111764498,-0.03190925293945311,0.04919918537367217,-0.084847086941306,-0.00042259793835362487,0.02302540942990107,0.01656444857506973,0.12036220627119316,0.17105214177619552,0.051671327981977995,-0.003994895792238941,-0.03627746990797191,0.10796058773652531,0.04481587341277754,0.0006730837417306434
TNFSF18,0.08647074535900648,0.03671797636858243,-0.003953186744744911,,,0.06205919483674042,-0.029177865836188033,0.0008287336305733801,,,,-0.03829714726017562,,-0.04868282429689906,,,,0.007553853308053586,,0.1328205032506385,0.07559964186999613,0.13125875773501386,
IL36G,,,,,,,,,,,0.07706212833868521,,,,,,,,,,,,
RTN4,-0.03177896908439922,-0.0007970580090459091,-0.008531479847552351,-0.024437472559455782,-0.028736199609153447,-0.2318811313994824,0.04346628416122899,0.012061525231741997,-0.028943092955129274,0.018727404270840332,-0.01582523842890043,0.004090490483124864,0.019883520892606525,0.08976555058558032,-0.07415708529079956,-0.014673276621831498,-0.018654273156115533,-0.08140505565614374,0.0696513936115021,-0.0004262166990352027,-0.021136746145209395,0.05043116883970399,-0.05114037890739066
HEBP1,0.07105344983569532,0.06510795470852428,0.022759005437048077,0.0005618219352346401,0.05137448997234429,0.035483513937855635,-0.0032901628874722703,0.06657942463137718,0.03340332584850039,-0.07030908388732818,0.03686981274181108,-0.015219715835619681,-0.012378446816722575,0.04141704703791991,0.0216440562887199,0.18253842394974507,0.08444287870760783,-0.02031641339640029,-0.07754652740798015,-0.11057989382539612,0.036949696097106174,-0.03133914247466806,-0.013238776372994119
WNT7B,0.014642542355644208,-0.003314886608463613,-0.017227634254079763,0.020680356483754783,0.06858651612289018,-0.025135439724568446,0.044063090552704125,0.017509394181701443,0.001508399822499674,,0.037034172323200984,-0.005228649036289992,0.0982064385404618,,0.010148177253137642,0.02756388488366312,0.07239061434113916,-0.013204209005122163,0.016972886635440665,0.06734742324541765,-0.029826817858778457,-0.0014778882158502221,0.03661884971723921
PTMA,-0.010635911862593325,0.1480795628660221,0.04944937386553076,-0.09852201148163435,0.04022647775577583,0.29950167466138977,0.087273799057218,-0.022239403553145583,0.027697031610455156,-0.04835068721637632,0.029269414398588742,-0.03459551858840369,-0.04891641549738207,0.03522719174908847,-0.08771709283287933,-0.04361744326583313,-0.03920669259138768,-0.06749924132003753,0.11532106488940438,-0.11981551014186785,-0.037348242938666114,-0.024076721992768724,-0.049879816464562604
FASLG,0.02793687433611889,,,,,,,,,,,,,,,,,,,,-0.016311573307611824,,
CEACAM1,-0.03271746361063367,0.058167854360952044,-0.013221173117578294,0.04714095680143637,0.0367221642486276,,-0.03839640959344621,0.08291465541211576,,,,,-0.013843500995399221,0.03940603472949144,0.02061783744055199,0.02624966855794261,0.019840769480252794,0.0049103016787145504,0.046031329534686,,0.10581222714638469,,
