,MGH258,UKF243,UKF248,UKF255,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TNFSF14,-0.007295504675634432,-0.04008140273749962,-0.01686331447261773,-0.05160983101641362,0.03407442656336203,0.027175850141692735,-0.031526247969003746,-0.018877960312376738,,0.06446510305812739,0.011847972388367703,0.12823396361451317,-0.05177312850927408,-0.017935152432595376,0.04688299231185163,-0.02949939712243791
CNTN4,,-0.0034992953169903974,0.004682787700002414,-0.022514034630671146,0.028145799091634574,-0.0020727890664623645,-0.023493643363717634,-0.017241097036953774,0.0009105989625051102,-0.008313126706710472,,0.00925170081176391,0.08836058039251186,0.0326408413393452,-0.02455396473628153,-0.04183053122447685
NTF4,,,,,-0.019839990771355384,,,,,,,,,,,
INSL3,,,0.01736692130616706,,-0.013095979140446896,,0.0061297804688706095,,,,,-0.020689857952959082,,-0.017935150699770863,0.0012551701672251167,
BTLA,,,,,-0.003426695257324056,,,0.047869182978738996,,,,,,,-0.021644318761149004,
MFNG,-0.022855366831858914,0.030338727897719357,-0.014896477170815589,-0.0360309357845787,-0.011987716288843915,0.022421524345097883,-0.006333239445392845,0.014725301283568188,-0.002149237976563888,0.026033214785628693,-0.03276128022484101,0.03282911729081982,-0.015128008904552518,0.020879702968433486,0.0011812288426812628,-0.017204555764085194
ICAM1,0.021520525831898864,-0.0438086364822394,-0.022776517257285443,0.010126274956122769,0.010729921773321102,0.06448748801828723,0.0003486415217740681,0.00801327847161151,0.034185193804901495,0.06749944372153222,0.018663655003327013,-0.017028545621486892,-0.0142689875720202,-0.03341778068460488,0.06649072242807627,0.06438112183338493
PROS1,0.023403637449395876,0.04237578911208275,0.019016428105723262,0.0026483801814813864,0.03473580569322633,0.1090857997360958,0.02458877678605795,0.0019911288721352455,-0.057198472441909926,0.05421458729357438,-0.10574615263024775,0.04752997517868033,-0.019293969005258895,-0.050368482260051035,0.01429138764499906,0.02723877558327303
CLCF1,0.040857712152563425,-0.08815546540530338,-0.0031491068969713033,-0.05055661229295704,0.042975466746620006,-0.02435578453484741,-0.029673807650259836,-0.0328678359752558,-0.034032750511181,0.04612810029653138,0.0005467151131566581,0.048202985527042205,0.034101029969023935,-0.006312045180048764,0.043860847953764305,0.13330807250256385
PSAP,-0.05736343455863364,-0.041799500038710115,0.0068938608538341006,-0.1038668547577157,0.06925887861488979,-0.007540362007413781,0.016004367015670876,0.033970210651962256,-0.02441918797477692,0.062264792134417185,-0.00396251310697295,0.014156996803820697,0.08243047647395292,-0.04265103038633207,0.06016398203919166,-0.13415105003036143
EFEMP1,-0.003992965747075245,0.010710760848306789,0.031165709931142992,-0.06510838687996567,0.0357962575261887,0.04618761891418684,0.015968589286575935,0.034252610040215174,0.06343841610388784,0.10372958239694179,-0.09084504973690839,0.05086575183366712,0.02128441450002684,0.015160382432753685,-0.003073402291130928,0.06737416477148478
C1QTNF1,-0.010192490332883424,0.006181473193336709,0.017023136577650942,0.03075541814476944,-0.0031134104183917423,0.09113610082956719,-0.003437935880437107,-0.014040984896060489,0.012415273655416243,0.0649750824925975,-0.03890866620772909,-0.03027735575610631,-0.028728622949167653,-0.09106559831739623,-0.01774219488833877,0.07977655188426275
ALB,-0.053331575262175884,-0.01871160832789312,0.010049882646121697,,-0.012128600718610792,-0.022087422330954874,0.05920985741524095,0.018026030569497486,0.029238710459614837,0.12479866733398998,-0.024320490272463424,0.00602011954549752,0.043011392788626784,-0.030022997322146302,0.002196041690275765,0.058318683722296004
CCL13,,,,,,,,,,,,,,0.10864575982091727,,
EFNA3,-0.007727314061553239,-0.02080391771570548,0.02943473090347773,0.07355697718987142,0.028209898065720065,-0.05309942262941471,-0.0313638565362039,-0.006019739811883132,-0.04762661282347899,-0.04682517391906435,-0.021870344434141896,0.005196382561398075,0.014620767850338926,-0.008800630834492933,0.05337278715071819,0.01832269059332681
DRAXIN,-0.001747859324697675,0.06840739654210852,-0.006159318238832356,-0.008856002078509905,-0.01543933706888962,0.05523295407272445,0.016523799795776825,0.04969886993159293,0.0008713028684986775,0.03734866508676417,-0.01218472953419426,-0.03513159785506604,0.03264592233072226,-0.05433062886164228,0.0026280595805659684,0.015450073150994057
RAET1L,,,-0.029217790026549402,,,,,-0.006810226904543307,,,,-0.02094480883872729,,-0.021789535825467124,,
NPTX2,0.056644166025284104,0.014651794629210055,0.06498449837404889,-0.055488952378511314,-0.025212416403397893,-0.03945099986762971,0.021852233418185336,0.07256432774450088,0.06795058951682051,-0.0006900047146714373,-0.061362743094616125,0.07734733794769542,-0.01704848192077561,-0.001952652555762262,0.01990531509494265,-0.026899374516025792
FGF11,-0.026469880888098703,-0.013225421676227957,0.01572698743899052,0.06790266494636688,0.023910221348857584,0.08520611212367045,-0.03341920307472512,0.031213321811639126,0.03519352708630189,0.004233607488434115,-0.06928851675822946,-0.008496368397161197,-0.03492730554956541,-0.02919523835461503,0.08070582896748384,0.0891276864717581
CD59,-0.024762523469623283,0.014011495415385586,0.0049734552927634705,-0.0194017303876025,0.012598624847582436,0.0004389550498691625,0.08524653847700092,0.03657390897123128,-0.009830652402592203,0.14051163156581598,0.08549905492033456,0.021493087560792573,0.09352817055396208,-0.043488706255352304,-0.08778182123451826,-0.06203773099383013
COL9A2,-0.04629530833366776,0.028504763321971875,-0.03752018588514892,-0.0714754422209783,-0.0147246847777506,0.040661849184355406,-0.0001744790750037659,-0.007661151768260108,0.025780592301650678,0.05845831107909003,0.058791784197574005,0.045559563445508745,-0.05633703552712822,0.0046094376135507285,0.08909035678386402,0.05816581266778405
DLL3,-0.03075897751017418,-0.0025638406479162913,-0.02384964305524889,-0.026702525171862158,-0.03468046507349532,0.06808896433570892,0.01005318952526767,0.005388894093917483,0.034237046442621794,0.002008049803403588,0.04157596140234893,0.07491134106226095,0.031179391346838326,0.036703160013520864,0.02755945174584603,-0.06512286738661574
FGF5,,,,,,-0.01758809006201307,,,,,,,,,-0.034364470837125044,0.06455475751296573
LIN7C,-0.04502748353351518,0.05511592801798329,0.02724355824954709,-0.04082797233243692,-0.01106615848869113,0.013850585125190235,0.006620795598239204,-0.02614894015244783,-0.003341911755047633,-0.04866919753407876,-0.010298778014036029,0.01465484860437377,-0.03632936360548629,0.00867662974816235,0.07042017596527375,-0.01963260124115865
GDF7,-0.042056608379085314,0.069642414915777,-0.017918835378743787,,0.035987531598377004,0.0205870313193053,-0.024081911061493128,0.15282955872235462,,,,0.07373528863600624,-0.015254947248957087,-0.014580230653455354,0.029087786474013232,-0.024796344134854893
PSPN,-0.011361759972414127,-0.05636364122773765,0.03264451874416825,0.016138811704446525,0.008855294895935319,-0.003335098761280348,-0.006730611658368613,-0.00493773834574125,-0.00852526528958325,0.06658582737263967,-0.050999153070566794,0.07161292107452404,-0.008915344455396948,-0.0014144414573139634,0.09856586651045587,0.07529816335695733
ANGPT1,0.009630121153338354,-0.01337026015650557,-0.059901757696765506,-0.023009881176876155,-0.03661604244914828,0.11304101257872139,0.004776122569879316,-0.019165959356486455,0.0010732062611074936,0.04254312256487471,-0.018258288265518844,0.08069488846085915,0.05502373964068911,0.008209861890149318,0.06968852963072132,-0.02313286992756817
PNOC,0.0762648305713365,0.06730433081703986,0.05578731751986036,0.020517465202185045,-0.01522646143854316,-0.028805432180785486,0.014307881230853518,-0.0300360870493676,-0.02261187659572742,,,-0.01909333047391817,,-0.01728545894310664,0.106941047807735,-0.07451847834835267
L1CAM,0.0008535868837308406,-0.012624349339601203,0.07877134947144168,-0.09145902577419222,-0.031719372028634056,-0.04022446799505828,0.009740564573770467,-0.0017537316409910516,-0.05447909820749733,0.03654058665535817,-0.04379105949225208,-0.04231644425358249,0.02768001595771202,-0.00115935417063616,0.043608172118017575,-0.13149631010837629
APOA1,0.01673201567218683,0.09619450178694676,0.035371562564954405,0.00020061602593115282,-0.010560285428807093,0.04359409479172844,0.012390329805698666,-0.020655501457843374,0.008477813971517267,0.037739651673859585,0.05109642698803361,-0.007746051779537247,-0.03432401561189146,-0.002667717887902542,0.023470577862403558,0.06916387255426071
PSEN1,-0.005392869218522267,0.09381459740139066,0.02132814198395062,-0.022372611625804367,-0.031365287633295484,-0.0015629741252738433,-0.023450859446470053,0.02124119771713711,0.04519109911123344,0.08791820231904236,0.021828626099559795,0.009667558082031744,0.04705236205677915,-0.0003872168739058924,-0.02903645634672409,-0.0016017472940556337
CALM2,0.028239618234847406,-0.007659494988018802,0.042229208748043943,-0.028558793282726713,-0.037142775415853126,-0.10561316601894818,0.01949217138252369,-0.004833620626038337,0.01508514012743712,0.04344851573687746,0.1063768555268027,0.05440965358954013,-0.012327191644194808,0.06637863742098789,0.1068441759957773,-0.04405582600358545
CLEC2B,0.0025420704772807193,-0.07018974756835951,0.006373549368460043,0.07044513565564017,-0.04376937438221094,0.10479053128044952,0.02960453179238577,-0.03195160425253425,-0.01917704368279748,0.15725226346784918,-0.06947830398009615,0.01418369812200279,0.008976306325171561,-0.02546009419857678,0.009972242365784714,0.00791558213950358
NTNG1,-0.08025197487431508,0.0012101440040306062,0.034853243576739704,,-0.01862913148743651,0.03341080677269419,0.07917397584440006,0.02062842554560215,0.048931279819589356,0.06078394266469706,-0.07776405600494522,0.02454918535343434,-0.07348689490590314,0.04513730196688995,0.12627159733912866,0.005028553687942381
LRIG1,0.017507155318363426,0.04602438688912241,0.00891742933936402,-0.02343837420094136,0.06679042387028658,0.011370190334725026,-0.015558790394379714,0.00750928357911562,0.055369871969787425,-0.040366857639009705,0.10645099181259353,0.11262018508344711,-0.0648395396251853,0.04572775567304872,0.08895493367253543,0.05025953930610054
CPAMD8,0.017026368855202405,,0.06741432366311692,,-0.009385909111393182,0.008541675974864145,-0.01522494647273735,-0.002490533230079972,0.07915959434504775,-0.039025954056748635,,0.062032135562467006,-0.0383878081920113,,0.012402802728803376,-0.009311643608576758
GHRL,-0.01838684424678186,,0.009579678729459975,,-0.04353577033632535,-0.0338365482770341,-0.026694732309888555,-0.017216372560732416,-0.01458502326913884,0.0069133931074754395,0.21135043221392244,,-0.007581157167095227,-0.015771350222297552,0.0016458301313969465,-0.024434777733877866
NPY,0.06503348109165565,-0.01346672853435961,-0.024587530384307076,-0.01810853077643496,-0.012552383855856055,-0.03291164850936685,-0.030176484200717012,0.04635732238977293,-0.03459762522151988,-0.04557386321964604,-0.052605551151939565,0.03218454722604131,-0.060047299767889944,0.02782482491526345,0.014294576884304095,-0.027536344275857345
MMP2,-0.05065824538055644,0.09711486936610164,-0.028634130929147555,-0.010052532455068064,-0.06012359467088519,0.06242649194371494,0.034897181415697615,-0.0024788432525919826,0.029490092830685762,0.10006270499918983,0.006482258524840796,0.053450591904223625,-0.05517314584083215,-0.017396980899786026,-0.0072630949487493875,0.028713360469292504
LHB,,,,,-0.00514164589845492,,,,,,,,,,,
PPY,,,-0.014440615562846796,,-0.01889742676312401,,-0.011126958944793881,,,,,0.00965163468264619,,-0.03197665157101362,-0.0022011043361181096,-0.018829716583852296
ALKAL2,0.0476169113790134,-0.029222589679120843,0.017154456451441098,,0.0013665585728719772,-0.01804019451147679,-0.026840018742201485,-0.005932580841271016,0.04255151559825388,-0.06238495183532089,-0.06149930376578566,0.027448015343429503,-0.009499858345668858,0.08716383104207011,-0.027800356189042197,0.03768964514636498
CSF1,0.018581297231694046,-0.004402660551330148,0.014312660798332695,-0.07679066715110325,-0.02604568933534814,0.05194246936516664,0.0036065725369420925,-0.05187929596503933,0.012204967202408578,-0.03350439020941033,-0.1062386733402626,-0.01952460111245391,0.011854488838732195,-0.015163848908709565,0.0866425398235167,0.10105495226906039
SEMA4C,-0.06131795315319898,-0.030430588880207686,0.02158605893019948,-0.02700413951550151,-0.00784568414827303,0.014696297542574134,0.00575473441356462,0.04870506090395925,0.008924739339949616,0.030931575305107973,0.1046840539297972,0.025538120735580885,-0.005810438524117416,-0.05668278833494881,-0.03300091362362105,-0.023883394334383863
BMP8A,,,,,,,,,,,,,,,-0.031647466604455325,
ICAM2,-0.03916506522363517,0.012296793123841866,-0.018005113669801356,-0.03913869712409477,-0.02840116346268233,0.12056660993193367,0.05343696496045086,0.026760224308833968,-0.00982560352870478,0.06991326674062175,0.012418068103574787,0.01745041319029307,-0.022804389428386175,-0.0021143483237894066,0.011436806515242646,-0.07585618111741176
SYTL3,-0.00424148293837359,0.034307237634492414,0.04963275313172216,0.07091802639507434,0.02248939787417371,0.0509521052771694,0.0035635085641581043,0.06936283289566586,0.007083437391293135,-0.042572027410437085,0.09963053841486419,0.02771641381881202,-0.025864419584189148,0.06220692781476169,0.035941457129184916,0.007262043657963386
IL1A,-0.03219634607296345,0.0181689421359475,0.03818453298404561,0.1490013427122171,0.02867132946629976,0.02092462800610718,-0.007919672956812797,-0.04210472071214998,-0.021964289573600033,0.0171142780759629,0.015019940351230464,-0.0294062201583384,-0.03669144209666274,-0.023256214869150835,0.10288959406038142,0.058739418865382566
HLA-G,,-0.06214381938700309,0.004407106040375054,,-0.018957733006822318,,,,,,-0.01993398250252567,0.002703475483872217,,0.03415964649035102,,
PGF,0.04329338725063306,0.0023210303928154377,-0.028488781128275093,0.07474833211743558,-0.012789622423358404,0.09088088526664732,-0.018393713421453777,0.01483868347324672,-0.07050724994545994,0.04644612074795578,0.04659036259605875,0.06604455205979999,0.0038437566710608447,0.01188104271936866,-0.015784643339658386,-0.028305139653735975
LGALS8,-0.03683450313359335,-0.08566418741949408,0.025590872668946142,0.04196157584170942,-0.004563409967246364,0.017157930319998498,-0.001449745507453613,0.00022913872043464395,0.007390255092461725,-0.0015180383795473254,-0.12228154184566206,-0.014533914095227644,0.002112158214341329,-0.003989965792971103,0.036018921739062064,-0.021931500335197616
DKK3,0.05002402192274062,-0.007020167021069536,0.0024581026104967658,-0.04814180251341126,0.0013486837923441465,-0.054681089718277856,-0.008100013119563309,-0.02770526581004219,0.019321923912842414,-0.02463195035886837,0.10172755032766595,0.0312903430755792,0.051934318081905476,0.02781451602751572,0.0697980437453093,-0.13525417886187593
COL16A1,0.0420781820243657,0.08051126068307304,-0.003511529661850001,-0.05562314330403956,-0.009568771380328913,0.03166681176317204,0.02140808673027035,-0.003811942688426557,0.05950788205518028,-0.009999792522096701,0.021789386423751573,0.02165910070528657,0.030569665980036045,-0.04358867751527149,0.04548257731101908,0.03637066619880172
TPH1,0.02218771569966248,-0.009978317766349165,-0.03301147252513583,-0.026891644957205696,-0.029296343556080743,-0.01891392036987498,-0.003752576410047144,,-0.013752910488115784,,-0.04019133745715985,0.10621523837755684,-0.03731451965127284,-0.02060562816411062,6.589381745940488e-05,0.03719600016241491
TNC,0.041326606342122284,0.028347943939809512,0.018266647109113843,-0.04076477832881621,0.047958388009656856,0.031130890932891155,-0.028604893659602233,0.007825179608915012,0.033311540267416014,0.13718406505265052,-0.13239699704138608,-0.028132899727397766,-0.013711211105472453,-0.014614969269825643,-0.0016800491253801844,0.012716039938301074
TNFSF9,-0.037006188487702214,-0.038298312678543875,0.0727078518226031,0.03926318815996231,0.029767987605387968,0.011758420517922395,0.024781984311172782,0.044670080705087566,-0.023333472172729946,,,-0.04510655749997862,-0.05833643184653368,-0.022532962586346943,0.029116908439245123,0.08593573279904265
C4A,,,,,0.06627894999582841,,0.06981656770932373,,-0.012089330763358887,,0.05199962455503606,,0.026773413411204698,-0.014734003187504844,-0.04261815034468983,
CNTN2,-0.007418808514342039,-0.004173583003031416,0.028795419900907,0.04162734933852539,-0.04542904658203894,0.0035886293186604534,-0.011617692164988836,0.04354249376179066,0.06625212759556581,-0.04293699198935495,-0.09019456755332661,0.07805316512827784,0.05632458451738103,0.03986256222896301,0.003474812926525836,-0.09991066135775493
F7,,,-0.03220517941064588,,,-0.015910785158188445,,,,,,,,-0.014580232063328032,,-0.034262517985242
LUM,-0.011829358478521578,-0.004578626460527336,-0.043045867337642985,-0.016095297545563554,-0.05403078262871027,0.04303977221512363,-0.026254997105973413,-0.010231399016167557,-0.03884001779278641,0.028518307565344105,-0.0030377376409718277,0.06939717978339288,-0.04499127248136581,-0.045070318623450435,-0.05788280372914546,-0.005376401378438368
IZUMO1,-0.03536058540800346,,,,,,,,,,,,,,,
BTC,,,-0.02921777785640081,,-0.03875869906216667,,,0.04769734226623624,,,,-0.0305969639779528,-0.02908419580824565,-0.014109571979401141,0.0030694597954210156,0.04286979120884171
APOC1,-0.03986588383723853,-0.005073109090601712,-0.022172781921688655,-0.025236829432315252,-0.018057283379132188,0.12652841759482483,0.013194062601919918,-0.02727346133772128,0.01853662251987295,0.13069141974535858,-0.03472268697783153,0.05436636396877752,0.00020695958595566823,0.06817415884411383,0.10135686687183842,0.05468283191141977
PKM,-0.01641901035508919,-0.05260633134405231,0.03463233189230867,0.04541757508881635,0.05352244959207056,-0.0003881620607409812,-0.04307549836017655,-0.014513212707679048,0.024088116339326737,-0.11049428773369906,-0.15264159984211678,-0.0863600143483858,-0.005899424440630688,-0.0083065428366153,-0.010304215023915427,0.0339850989541367
TNF,,-0.03607565908382788,-0.0015824441140819905,,0.025586146493208842,0.04122706511766267,0.005920401851648029,0.021036029429110568,-0.005341933121150957,0.016084646180437874,-0.017429883997884824,-0.020944814551428614,,,0.0302948277210265,-0.026666233642267483
GNAS,-0.004971874161917276,-0.029857761202894278,0.0657516239302147,0.03802014993017116,-0.04523631315127326,-0.08051647097473918,-0.06239821156143331,-0.07576180901561747,0.045065845820607735,0.016833348250127545,-0.09206717142300033,-0.021294612859221948,-0.07619017262437522,0.017978706986305933,0.020578239633854734,-0.1145901916082486
BMP8B,0.01935528449727359,0.00925531495884347,-0.004047864059055671,-0.07536219356256453,-0.024258590462498286,-0.01585329408385673,0.010111888822596225,-3.0311210095864115e-05,0.03760621411396153,0.052927362542211955,0.0013370252882956106,0.028034480615011834,-0.04557501689263177,-0.06229074608000257,-0.07176338139622429,-0.047427350579281935
LIPH,,0.05262341405790849,-0.0330114643979694,-0.019297438133519723,-0.002547812541139565,,-0.010635109910039086,,,,-0.04279333945244339,-0.005375609217884973,,0.03963187736625997,0.07181211684203904,0.053355420689466214
CCL28,,-0.049790218250390685,0.0011009405701037024,,,,0.018235448389861336,-0.019767467580364885,-0.01090665544553183,,-0.05186379869297528,,0.06296557996738034,,-0.02457432625028572,-0.013916594812326277
PTPN11,-0.03165872309566087,-0.002398981738731898,0.049734742441698725,-0.018979417954667913,-0.00486867514309179,0.029011233531896843,0.012763360017281676,-0.0011774927683022695,0.02391768634896376,-0.004040391508847448,-0.05629836754093315,-0.0701309963926153,-0.08113409304940357,-0.0024575061274450805,-0.010528114688539819,-0.11842681895192995
ADAM12,0.036828686719569376,-0.04040125538098692,-0.053112095942089974,-0.024034975896197144,-0.041316016693978046,0.0745318352112592,-0.023250543467007348,-0.019104028563117957,0.01690489309642659,-0.03450501750404088,-0.10990138046411282,0.051370463804507924,0.06944815997434353,-0.0438398482578158,-0.07780401523628984,0.01783426406107938
EPO,,0.030925895031536144,-0.044356674939322105,,-0.017490394956664424,,-0.011126959430487837,,0.010393901143219118,,,-0.024252485650397265,,-0.013949375632451985,0.03973090707607245,
EDN3,-0.042838127985752074,-0.06871621871939856,0.005321622435049532,0.02239805643856456,0.0758376577724828,-0.028191666133022642,-0.017246238337427625,-0.03677801928986381,-0.013894822097416768,,,0.022302238097687034,-0.05761462265735656,0.00535418860674978,-0.007940298017183102,0.11656508517340378
CCL22,,,,,,,0.053303697523114216,,,,,-0.0221785267838987,-0.029084197095399514,0.1091999201745979,0.025745664437312472,
CCL2,0.013775930357334081,-0.04122847850709338,-0.01903317823061321,-0.02378484105720468,-0.036737356104276656,0.01898042249790288,-0.013312972128617153,0.01612629832880877,-0.017697393828119336,0.0737866412624046,-0.06501100496914768,0.028894235394905893,0.005393778795315627,0.03367792633350343,0.019965798093789094,0.07155907991080104
DSCAM,0.05132844007304616,-0.020804740704905574,-0.05260692150241718,-0.02225984003947027,-0.025145219312232056,0.021380034403365753,-0.024405688208052303,-0.012868628100612218,0.0293766863586615,-0.04622225409346684,0.05026398611544909,0.056410957140011944,0.00037683265881886336,0.011932767329577168,0.027788960737171083,0.02895285933921904
GPHA2,,,-0.03679295447079686,,,,,,,,,,,,,
ANG,0.04760531431374438,0.02173461057948601,0.09581972254361633,0.08011503666037678,0.023621300246348943,0.09799466750557478,-0.03286301819390264,-0.004656944447046547,-0.026415462618191207,0.018004114104913715,-0.010341110312307698,-0.06855742444100474,-0.0235584587613651,-0.011199538525215744,0.04292966057895364,0.00880591327544613
FBLN2,-0.03872052987368606,0.013897468394319337,-0.00842989633202973,0.05244652985154334,-0.018786259344658423,0.0922667333484944,-0.03893536252573048,0.010534949974495654,-0.032087729395738084,-0.037088676337678594,-0.08487865660504335,0.054163543128647816,0.023079543225044945,-0.04982188124813248,0.06025157632545954,0.05996951796596409
VTN,,0.004868349612264426,-0.026518401174046947,-0.02251403840243346,0.028436340671490472,-0.026820392838758356,0.05972581672015323,-0.026359273749735176,-0.011427842279548316,-0.011251066956865391,0.03879823555483149,-0.017053858995127416,,-0.018062558697006445,0.01942680697892825,-0.04322642196496022
VEGFA,-0.05687286997812425,0.0524814967713444,0.039573880298861844,0.015371316363150504,0.033426955663522176,0.04152524078632864,-0.061979933501825436,-0.000403383267074065,0.031629636353721714,0.03521976712877495,-0.11382004263464085,-0.13313955634414665,0.013381475237615046,-0.04087912517742771,-0.06778487394766278,0.09328170120243709
F10,,,,,,0.09325298908479951,0.032378036802835124,-0.020805553492111186,,-0.01319285004319426,,0.0281681725619871,-0.025163307766586367,-0.024159419245682823,0.04020516405387269,-0.03510744910769322
SERPINA1,-0.07811124805463937,-0.016465496565676353,-0.008278358584927448,-0.011093840670595967,-0.004826291579849395,0.08040873953229204,0.019278213010949286,0.03167307453368594,-0.002976284089114509,0.13743173354249025,-0.02821260678766724,0.010423422593940994,0.09119026845038519,-0.053345596084070905,0.011706909995726534,-0.0018719971354005409
VWF,-0.02474456359174063,0.10748350407002874,-0.038866062933918664,0.020919028267221654,-0.023447590922780825,0.10881000762505046,0.006587474165021804,-0.021763439678316853,-0.011255495809696113,-0.029311585704006837,0.028197889946215617,0.058069075539385506,-0.01786331991383986,-0.06977723108244493,-0.07163368700208891,-0.08105158290016402
GDNF,,,0.07130595999659008,-0.002006411319912785,-0.013921066269540336,,,,0.10989910305000762,,,-0.05317074145901534,,-0.019533359473823973,,
VASP,-0.05853714314150565,0.05419742160521202,-0.03267715111046078,-0.014187450270294588,0.05085597177515631,0.05397520946954804,-0.04647453199942211,0.030198114381624393,0.07345013468749464,0.01424115009579654,-0.07449952179114497,0.013250111255306882,0.014398952464856911,-0.00328031794767549,0.001662970038177447,0.01517097194621544
ADAM15,0.04957353276675567,0.025588976925205,0.02713622402563753,0.05021032518514441,-0.04702181557179871,0.03979202688014362,0.02267930536380485,0.050015392256186286,-0.011982009052007447,0.04565233905732519,-0.03393694487030527,0.0491668865567444,0.10224015832889478,-0.05013116627632219,-0.0393131562710857,0.049092293260217475
WNT2,,0.013999976826582985,0.00490834762526651,-0.04189609870296335,,0.03238209657381221,,-0.022427674492725293,-0.012870686066229351,,-0.05478605116856726,-0.02490851759954127,,-0.016749343987636688,0.011663505117982717,0.02895532801169721
CALCB,,-0.007015639393781272,,0.029751827383416557,,-0.017588089870877573,,,,,,-0.02950005442506043,,-0.02178953152656341,,-0.01624225791239358
OLFM2,0.0006819365650215538,0.06587228505763028,0.0009549345433218176,-0.008411052507042079,-0.030998369113752155,-0.007117944689253024,-0.013812900286061568,0.00261440328631826,-0.012117301856171242,-0.013683063766743693,-0.026831190262035627,0.02192747871063459,-0.015763147932167095,0.014373218445696886,0.06637266226682242,0.013076773766394007
MFAP2,0.022453004256315794,0.03481835579152399,-0.06762210038380143,,0.020533234778170394,0.018776784429895433,-0.029221523744565228,0.0015746472943998337,-0.021847182489793348,0.04443955338723029,0.08276884276254418,0.028982877324621723,-0.02811727788664,-0.06303243680926818,-0.04406823305599958,0.030437800747853384
HLA-C,0.007241582340335453,0.08303504471548315,0.027745275533465338,-0.06876109220619743,0.055959633622944885,0.0683453119723724,0.047164095176582384,0.025643931325304008,0.011365838722849119,0.05620962219647008,0.06725466965441286,-0.07433135305703124,0.04695938054329452,-0.08226865819449847,0.05453778952375918,-0.04049271877658375
THBS1,-0.07324940929753343,-0.00511336791978763,-0.010966352868034287,0.03587173659122629,-0.047039546089992425,0.010072548979296136,-0.0024626844894215143,-0.026990357914245977,-0.0094530728405269,0.03458013005346394,-0.11120730393866954,0.04432834190968962,0.021569721523844888,-0.009252227373819444,-0.11165364850714067,0.01687055527984194
HSPA4,0.008555242946562586,0.02902924659301629,0.034157996076453555,-0.031572172306191824,-0.014546484840271854,0.013283403120179517,-0.03201241459884851,-0.025566383455565233,0.016708537595888914,0.04453360266595729,-0.1247852715849746,0.022861632052486477,0.002900972869757546,-0.014506913496357455,-0.012380123794652498,-0.03261967045564279
LMAN1,-0.09023908349065357,0.007378317464710908,-0.017945664473274524,0.08423821916996159,0.07359545029836827,0.05515443048338294,0.01152180868021056,0.030405085414427328,-0.014213861124698845,0.03914403205466461,-0.0736685643199131,-0.06734523857881007,0.029375546482670302,-0.049985882158073675,-0.03136275677346546,-0.07272280259190966
LYPD3,,,-0.036124368539682275,-0.02646129652132956,-0.038430392784206756,0.02889082842142362,-0.015578638198042534,0.01696236284632713,,-0.04035055455833723,0.16485539214833086,-0.028782513325329873,,-0.022216933642171883,-0.04652185278487054,-0.024448291393389023
APOE,-0.05440433100977233,-0.01432479062160195,-0.004930681578178973,-0.08672970405228946,-0.00495790503546074,0.061528798537479924,0.02437421541271379,-0.032843629741510644,0.0028577952312656943,-0.02348171547678713,-0.03104731340961771,0.05417808542287356,-0.03220645506879249,0.047928461552332775,0.04477012845013641,-0.08225024111070017
SOSTDC1,-0.037006202977792085,0.03629831229673607,0.024576398736716545,,,0.027878937165888084,-0.026912426754100858,0.018591076959292033,-0.020912510180386368,,,0.000360869431627521,,0.005243898694237164,0.05801929544534022,-0.03290308968449767
ANXA1,-0.009617044010538525,0.08893316503944647,-0.0008739886362434305,-0.05675793869256171,0.030455326627640607,0.06701899289647992,-0.009649702462756652,0.028882139351569334,0.006146693659498129,0.0693133431357322,0.02259305132485822,0.01750147378365909,0.05630085285350211,0.018563814315967254,0.003876403898543509,0.11772949647032274
WNT2B,0.0011308797418775496,0.03546736438399081,-0.03675275031694425,-0.006908516127020393,0.017194863869346568,0.02058987601010083,0.0092392612073368,-0.013414753168499167,-0.022520327898271512,0.019340497543369688,0.033603688602255176,-0.02673816697634948,-0.024501744822043998,-0.0101396996593222,0.03634606448084951,0.006550397159053776
AMH,,0.055646717224156574,0.03556282647044595,-0.0385989561409839,0.05249886427007202,0.030353186524183597,-0.016038948733041,-0.022233701761926964,0.049645079551279434,,,0.05358722057887621,-0.001726260274095132,0.013749958381009012,-0.024066487200257773,-0.049829658785349604
GDF10,,0.047359546037514196,-0.01925467965254364,,,0.0004599701404132987,-0.014984840425939215,-0.02564233323211199,-0.026458791220873287,0.11325443443593014,0.09183099384288372,0.051802917954610214,-0.012509172323492437,-0.03018930647144163,0.030879625866433707,0.027243299283074545
EFNB3,0.05682322397792812,0.09842583203306368,0.050122848134272736,-0.02889074814214465,-0.025894699029152115,-0.030509094383910737,-0.0071640634980371575,-0.005094659221986843,-0.028966762353238196,-0.007314836580616518,0.04225698501248106,0.04632318227211933,-0.047004843241280146,0.011693490189920549,0.04292196672203967,-0.012025678058780413
LTB,-0.054742281923852804,-0.011828901367259873,0.0031544998165147086,,-0.03221606484816666,0.041192490401248304,-0.019360049694674416,0.008245717808097635,-0.025561863106177928,0.07352061788389294,0.17069512862910743,0.06651265051882166,0.044481545416842044,-0.02977224561906669,0.014973302154575378,0.1021335090348156
