,UKF259,UKF275,ZH8811Abulk,ZH916T1
IGFL3,,,,-0.0011878978141015978
BMP1,-0.04492534917711886,-0.016492075537334564,-0.04571661188705512,0.03606519734418702
NDP,-0.07463469063147787,-0.04739485635952919,-0.0030858108093900546,0.022816548061461103
TNFSF18,,-0.011674764661574738,,-0.03532048959694843
RTN4,-0.05518621298479662,-0.03436397266935665,-0.015783921460729513,0.04902014736135702
HEBP1,0.0032175142341264503,-0.0037750365882166276,0.018572455948263063,0.06043621198080164
WNT7B,0.11243109201736695,0.007969438336931414,0.07943169356743524,0.04914764730169003
PTMA,0.10203265336463344,0.02084254573458133,0.049468609672434376,-0.04903255605612514
FASLG,,,,0.004357517739364648
CEACAM1,-0.03302982027512291,-0.01836162348633581,-0.01848988957308973,0.04010221878207983
PDAP1,-0.05159587089585155,-0.023278367318508693,-0.006541296017860949,-0.016877562880377124
QDPR,-0.038441695080735465,-0.05341035596218296,-0.03214068672472547,0.028562997048724177
POMC,0.006575477985822624,-0.013546473694648937,-0.022630160678221507,0.009379178145394356
CCL18,,,0.047364269482164184,
CCL17,-0.019144492358198362,-0.01456070453984554,-0.013117681716295813,0.008293455995796133
VEGFD,0.11342962659678812,-0.015513199125871216,,
TNFSF13,-0.013205442362294316,,0.04491889280174389,-0.011463627404216078
WNT5A,-0.04815662493123916,-0.004060401964670894,0.007031942029926768,-0.020546926793755943
CXCL8,0.16956775416794523,0.0430013657330829,-0.038881704656633945,0.019548309972725303
GRN,-0.07607677609752327,-0.022641986865858513,-0.033469837544492835,0.022178729959269467
MIA,0.09774158418094352,-0.008389746002515429,0.06162628857822013,0.022670871562041294
COL4A4,-0.03363536454382678,-0.015201826028453276,-0.0346606253079855,-0.02892667448256724
TAC1,-0.045842201912139294,-0.02255312322755662,,-0.02163889170942614
RARRES2,-0.07796794716977279,-0.029902276743070843,-0.03233904754208474,0.012472196481163905
FGF7,-0.03393538898555792,0.034214108693783815,0.11124699254035977,0.07158027285417065
HBEGF,0.02349239279834865,0.09153946169406389,0.014119444134225114,0.020428879378711073
CSF3,0.3176350913163098,,-0.010270915256884037,-0.017330279619606745
PI3,0.22446597245937888,,-0.03910999690584063,-0.026346034176931883
PCSK1N,-0.12978426180701835,0.007210571766047412,0.0016679764390251598,0.0520415842482291
NTS,,-0.0014941102588041679,-0.03060218594377586,-0.025663780938609288
SFRP1,-0.0167043095858958,-0.023523132624003705,0.008080232795553694,-0.02506741968729338
CXCL13,,,-0.02946500263638604,
MICA,0.06810512188587829,0.0018792145998519736,0.02207673147751074,0.04524993872364519
TG,-0.01802659657783491,0.023721160561610007,0.03140199542465415,0.02972315781590677
ADA,-0.008539867325050736,-0.015377945801195564,-0.01620448649261839,0.06745029717012281
LAMC3,-0.09195681797939706,-0.01853475302277011,0.01316885307188364,-0.01887432598425107
CCL7,-0.013033200524153,,-0.019660381258934444,-0.018160453136060645
NGF,0.10803646383538867,,-0.02270616642154541,-0.02113590151186757
TNFSF15,0.00506030264682368,,-0.01916666405705106,0.04264743822011521
HMGB1,-0.08766238981826073,-0.0432219777381832,-0.031310196446398916,-0.008223483120727928
ITGB3BP,0.02699626207119721,0.039599523546602726,0.019682857065924864,0.011861410151384434
AANAT,0.07318442931368752,-0.013192240093214668,0.007620207895245278,-0.019214516748404967
RELN,-0.022921693093991634,-0.029045054216034576,,
IL15,-0.03964149592499395,0.05214410478904695,-0.0029811622452189488,-0.007678393182320615
UTS2,,,-0.014687680429465059,
BSG,-0.003879338213597409,0.07785951294594752,-0.0009718861221258926,0.09994944014125097
ADAMTS3,0.014067958311235989,-0.0066582298864647236,-0.05189764728505113,-0.014250427611476914
CD34,-0.05680856723700767,-0.006308695330060011,-0.018898301400833824,-0.007375412842186106
PLAT,-0.1013782547081493,0.04243497123856282,-0.030107510459749732,0.012198302550779031
NTF3,,,-0.030063518097476725,
LTA,-0.016704308804441945,-0.012705502056198489,,0.03935795825329196
CKLF,-0.033869390258935025,-0.0786453176444998,0.03921563088761545,0.029890549551460917
CD24,0.04414530984002609,-0.046377398167518596,0.009999410724907397,0.05205839450119524
HSP90AA1,0.03268847879694642,-0.05390472620698033,-0.08049287497654999,-0.05010617009982663
BMP4,0.06305985598766141,-0.020226434874495818,0.05026483769177861,0.021289379126496547
SCGB3A1,,,0.033968344344017964,-0.038077614892035705
IGFBP4,0.009477632275397814,-0.033171650014447336,-0.05215284845077266,-0.031027215171424406
RSPO4,-0.013435118218059329,-0.01477727238263597,,0.11524972435146616
LEFTY2,-0.020366555627183442,-0.03639125978482754,0.11282504838161181,0.013896670378578677
PF4,-0.011371210687962595,,,-0.025859837862022457
ANGPTL2,-0.009373103734168392,-0.034510337566447176,0.0359510158856897,0.03970410387758878
LRIG2,0.0018047410922985485,0.015086878225805072,0.027075490610198028,0.03784417050822848
ICOSLG,0.02519357464650477,-0.007028456756654064,0.006359014759354064,0.019315056088980914
WIF1,,-0.011403271087897229,,
NPPC,0.06383711338018053,0.0029155852330093493,0.003081829212324627,
LYZ,0.01010421469678878,-0.0006312554720679681,0.04510820576772718,-0.016097364746011467
EREG,,,-0.02887554321783681,-0.016788115367286385
SPTAN1,-0.11454734191941016,-0.06684469097647254,0.0010538224760055102,-0.05315333104570406
LIPC,-0.020434912503937846,-0.007389898342002019,,0.017793677220260963
COL8A1,0.01964947703854191,0.04551266840761411,-0.008170883105656114,0.05498426366319148
GSTM2,-0.05012713403686388,0.03813675099698019,0.08613245931492575,0.01414496615232091
SPX,0.11342013763385812,-0.04516825635053327,-0.019822502029009422,0.014421742893833387
MFGE8,0.005944627117285402,-0.016949528235594872,-0.05793057025271515,0.0002603189099713678
TGFA,0.00040601708142003006,0.027039269270007316,0.015377311849762668,0.029792822310343105
SLIT2,-0.0014619648941966716,-0.01586811006083943,-0.01963094410482815,0.030183146643875586
PLTP,-0.12661334752231274,-0.038211822437497454,-0.044515574899147224,0.035605555997844165
APOD,-0.08321377881923783,-0.028803819400901858,0.11821243554843767,-0.0567444087480357
B2M,-0.07253772441732036,0.003910674224402071,-0.03994024258179707,0.015438521654771302
OMG,-0.07786301874978434,-0.029753216320680696,0.030002421366569207,-0.022128375251543424
CXCL3,0.24735916005733233,0.07668322695128241,-0.04050676850016712,0.0660724900910356
CXCL10,-0.000493082895309953,-0.010309184469883704,-0.020301865832838516,-0.06461183996148116
RSPO3,-0.01320544279595326,-0.022318836142825735,0.004367291052947798,-0.01842930882976593
CORT,-0.029614219451679198,-0.016023430243050172,0.09532245171243457,
NCAN,-0.12055720003861825,-0.00034964014095507565,0.07781423688260516,0.005681823672935922
PRG4,-0.013033202555183834,-0.003770757861778818,-0.021533558059046158,-0.021740653606807755
ZG16B,-0.015126625522588697,-0.010095674769840985,,-0.022979364750691404
TGM2,-0.017270518726657202,0.02445144996958963,0.01426986463391648,-0.012476129812385281
VEGFC,0.001056736273215356,-0.02718516137679779,0.11590109058096824,-0.00019155312193313895
WNT6,-0.018026597326308763,-0.02246756411148555,-0.029349407751136505,-0.027752305730796848
NRG4,-0.015862003724889013,-0.01939542586815596,,0.07351626334701598
PMCH,-0.021978351493140855,-0.01477727166947297,-0.019983424217539705,0.049249437843740695
COL9A1,-0.016566705190780146,-0.02705772694231715,0.007130730478777233,0.02953287958416559
GDF11,0.02127184366628651,-0.047918419922471714,0.017271865850694092,-0.013846097674373333
RAET1E,,,,-0.02021682310830512
IL24,,,-0.014899159557416964,
SORBS1,-0.08046697287482969,-0.02527885149987381,-0.010305986386622766,0.005646664792513256
DLL1,-0.07795296395413318,0.01817965752349884,0.03699942312194535,-0.039148842738299015
TLN1,-0.07250343916260947,-0.008500858545606692,-0.039960885136749565,-0.013092015880016536
COL2A1,,,-0.0062145302934321234,0.08434038695670851
SHH,0.02812028441747147,0.05637555889467108,0.031347662005788646,0.05691868787170027
PON2,-0.13657483984688798,-0.002978124428665591,0.030735885718946497,0.043452494561788735
ICAM5,-0.02110872004679168,-0.02451676795031985,0.06748153122400606,-0.008137120942729238
HPX,-0.01538072547752043,-0.019812136027392117,0.014645918117897887,-0.0016869569372265677
SFRP2,-0.015424735191192713,-0.01651211980932301,-0.0004757323480955318,-0.02329989158874418
CFC1,,-0.012705502824057613,,
CD70,0.2452291286421976,0.07442095852976305,-0.014244594728899822,-0.028117243693738317
HP,-0.0460219878748351,0.04941751737073258,-0.012860675933753025,-0.02756823340653677
CXCL2,0.1455446647076475,0.02005164695742103,-0.0362298118848415,0.006126165501173312
NPPB,0.2154711925630335,-0.011125454988874307,-0.003737498581001988,-0.018694483426816462
CCK,0.002747764672207529,-0.009699071117241508,0.005467451147231426,0.009278430644775265
SEMA6A,-0.08120402719566536,-0.06341962052440264,0.040013376129564016,0.00394746826639366
IRAK4,-0.03912360903273003,-0.0019682554973497863,0.003337421684283385,0.02867687516991619
GSTP1,-0.031377605528391306,-0.019496579931997434,0.053208396745783336,-0.0003062316238891197
VCAM1,0.07648305567338232,-0.007207931787985828,0.056332734793891594,0.02142174362352676
NXPH3,0.013907774010928013,0.0029443706882906267,-0.03670877381525165,0.05238455757091919
MTMR4,0.029507156644171407,-0.00481165951573115,-0.03665302398869119,0.008694658709694781
LAMC2,0.20946203027996838,-0.014005706628671559,-0.0183171575369056,0.12127265567292196
IL10,2.1386639797419594e-05,-0.017787417970910466,-0.03486451481273842,0.0941518113383997
SEMA4D,-0.03679371643179529,-0.051838814773276565,0.05760217762226871,0.03157587334808907
TRH,0.09886503855044029,-0.03690728824220928,0.009313194188199385,0.09907927403512554
SEMA6D,-0.07250765216296155,-0.031867965440204156,0.01341945216767279,0.04342091915316138
CEL,,,0.13055973706889734,0.023057592772849227
PDCD1LG2,0.005624988564926913,-0.030802597836555628,0.0866227824792161,0.09689570931260648
SPINT1,0.026983709126523557,-0.024331854697671258,0.05026835782862395,0.014059585380161862
CTHRC1,0.017335126631479476,0.007020555241130778,0.0033992416635273705,-0.03301439166828707
PODXL,-0.10911176190073375,-0.029251097113813386,-0.050429495179722124,0.005915574185568404
JAM3,-0.011156347091661903,0.042515723294114106,0.022433361417090684,-0.0015138001908005343
TGFB2,-0.06610198096421342,-0.021217633361856718,-0.0986511846568878,0.03605145273028372
COL18A1,-0.09126094237319463,-0.013567806885736396,-0.06729581042605325,-0.023312620718353185
NODAL,-0.026672950629047218,,-0.002636859982329291,0.030480278733249454
INHBB,-0.02457822344235817,0.04630331716811319,-0.02165509249909093,0.0386853859835315
LCN1,,,-0.023690677307793957,-0.021174732449151197
ARF4,0.060620603872795116,0.04881719491597934,0.06729349240897252,0.014513321800782495
CXCL14,0.01405578967147245,0.046537790998014826,-0.11180870798999216,0.1255499722038876
LIF,0.10973441137294648,0.008355593806297634,-0.039502553555118135,-0.0024329693153239684
IL17B,,,0.10450025535456535,0.07616140635316243
MMP1,,,0.019738098561083075,-0.033479943551053784
MATN1,,-0.011265181979487428,0.056882853524741456,-0.025466389757873777
ADAM28,-0.01547081789134179,-0.00970046048799233,-0.023351340652690473,0.017071795638232735
TCN2,-0.04081432745586027,0.017695093836610165,0.017048192616710922,0.017637196704247897
THPO,-0.01706799971859406,-0.023126930138368626,,-0.02756824179890482
CUBN,-0.005004553454772809,-0.009704990786237003,-0.012073826683337955,-0.003838045791716961
TIMP3,-0.008529639139931324,0.059337903511521836,-0.012230901703622357,-0.0423932921691287
PIGF,0.028323970150326932,0.019311534905239746,0.06661815369700597,0.05132550771449782
CRH,0.003840688426654776,-0.0019644018604922757,0.007147534406987695,0.06464676993819153
BDNF,-0.040970321807751946,0.008907043739897785,-0.02200167444218756,0.0623535491790888
CCL5,0.02089496181618993,-0.03385733835465276,0.020954820673492913,0.006863165735132531
GAD1,-0.048310677223250394,0.023904485509179663,-0.022044279173246098,0.01874356729622753
COL14A1,-0.0016088164607021681,0.022881383951210782,0.013557872746354954,0.001933710703986902
HLA-A,0.06274947464008641,-0.029052572656203094,-0.059215056210551134,-0.02006880310864126
FGF18,0.12885605696225166,-0.012071086304508753,0.10039350809748818,-0.020939076797575614
ADM,0.13716825200992663,0.08700696746658351,-0.021997761512718924,0.029254081979714686
CCL15,,,,-0.0181604596809688
GNAI2,-0.07321668631916947,-0.04014696764967827,0.04938271161403426,0.0009590158356124543
HDC,,,,0.019614214947079527
COL11A1,0.0036159899724656245,0.028195793834669827,-0.0021265346620425196,0.02376962491931627
NUCB2,0.0651958038281905,0.029999753519760246,-0.08350811019777524,-0.011404955753767631
CXCL1,0.12857679842650616,0.03966240470789413,-0.016795504939366938,0.09146998016891267
VCAN,-0.1285344963752617,-0.060944260081129034,0.07034422961990049,-0.06252178985639925
MMP7,0.06089054540976083,-0.011125454928088967,-0.02054326288292843,0.002762108561100501
PTPN6,-0.028345069014096835,-0.002313376814530935,0.04899872445918906,0.030376548450224628
PTGS2,0.11448077351781806,0.05242538823673093,0.0014565587245008054,0.01679974024869918
XCL1,-0.013205445018456023,0.01153202979374106,,
