,UKF243,UKF255,UKF266,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
NTF3,,,,-0.02222333657610837,-0.02738346904630001,-0.04954078684483121,,0.01808065601553586,,,
LTA,,,,,,,,,0.022868529843916158,,
CKLF,0.04391087645250961,-0.041473739951040346,0.01888977181854758,0.0266901095950263,0.0046144549062258665,-0.03377062437789041,-0.0871441802155052,0.010560186808795247,0.031816643726174716,0.05871901138963928,-0.037268817446403306
CD24,-0.03541655569865706,0.005116251634709171,0.00782507727810793,-0.06906276639232471,0.02376311943361436,-0.048679528882733185,0.1456907123816673,-0.03192899391568357,0.09483294975512871,0.025658104750308403,-0.036381474163446385
HSP90AA1,-0.011435946928058736,0.035214415930468264,-0.04083717006151807,0.006004420289929833,-0.014246837104286923,0.0680485136990792,-0.03715463373190159,-0.05069915523730748,-0.05496938007605028,-0.024556489522275314,0.09900593430539285
BMP4,0.09581960954261959,0.051544973358244886,0.028027076660411418,-0.009446156686665565,-0.015162737266340879,-0.05317608535525699,-0.03894260599756525,0.010775173527139944,-0.029379448544019703,0.00799672747994369,
SCGB3A1,,0.004504090855930636,0.06628543882813871,-0.011612658927629332,0.0029184679383106814,-0.01710351530508076,,0.014264209364184738,-0.03810063096186968,0.021336786035524517,
IGFBP4,-0.006850401585545561,-0.05137099616351161,-0.006568385536731407,0.02394831945282214,0.043526971763508615,-0.049896927111466496,-0.025963141725726942,0.08937056418272349,-0.04118953307454157,0.05789933336029443,0.01564546793290732
RSPO4,-0.020646124731111274,,,-0.011612657229015267,,,,-0.022510828978609933,-0.010520980019784331,0.010972817813262837,
LEFTY2,0.018839977994569154,0.06530835377894992,0.07105517764319642,-0.012733420677533698,0.02883294477044673,-0.018461208703127,-0.007328272525173828,-0.018292493876366042,-0.0037586009254825235,-0.044181769977053365,
PF4,,,,,,-0.014716191236210869,,,0.024195117101359624,0.07517493957858093,
ANGPTL2,0.007467995438127986,0.004579237484913378,0.003760575659810381,-0.0276373522817565,0.009260305923592853,-0.015178653259369266,0.00901449644649688,0.02684997680419532,-0.03756131639346188,-0.027196943547195047,0.09482008032602399
LRIG2,0.027266075149678947,0.052497413300154616,0.015803176520047656,-0.014777802736251108,0.015752954706548562,0.024058993512451995,0.04853172501203201,0.03740095538710514,0.06645604513145842,0.025878901875877217,0.08877241642190367
ICOSLG,0.014766438947746412,0.02026874860186869,0.08493422755256691,0.004128816630791515,-0.0040316740994999194,-0.001066731448237124,-0.028082779398532026,-0.029317992871807683,0.04683061648801376,-0.006173273569137364,0.0839586312828701
WIF1,0.1915244285867255,0.013135119058768619,0.005820483116327794,0.09793609784343889,,,,0.10437367247495746,,-0.010912268415438377,-0.005904227730272953
NPPC,-0.042135738945257066,0.02116560886561162,0.06905085452508468,0.05476357203940527,-0.003700900975622216,-0.02784402039245344,-0.03144288569652038,-0.044703297351960984,,0.0012122773258207325,0.0866063534168527
LYZ,-0.05261135884227267,-0.04159345536095311,-0.03969070854005214,-0.02462090452839198,-0.03128881712130978,-0.00527904130090272,0.0413171302112208,-0.0014879110788473878,0.036039529847983684,-0.002333260144574684,0.018033667211258795
EREG,,0.020318962736514047,,,0.01842461920716508,0.002993419998141722,,-0.02803761702702181,-0.0390879755067073,0.08092433293464911,
SPTAN1,0.1536369582284649,0.04909378999847618,0.07152838932137448,0.00807193206926762,0.08557606404511552,-0.0067499489083178215,0.03808508790792541,-0.0017794003390658403,0.04694583732617003,-0.06520165380947393,0.02694135288434554
PTH2,,,,,,,,-0.03579971737726242,,,
LIPC,0.04417827302916467,,-0.021513581758083253,,,,0.0016863785245442569,,0.15296407162575817,0.06100067074277701,
COL8A1,-0.10645364958673577,0.12449385966505905,-0.004575039735389619,0.02750455570704049,0.06751682821490168,-0.08029030013947248,0.021618102296754867,-0.0196012081944667,0.06585135195037323,0.0712856504796666,
GSTM2,-0.024707434943047876,-0.0355964557690054,-0.011731552781109511,0.037113881473926594,-0.014154950626324918,0.03422116640205567,-0.05555652893719188,-0.013191746472360513,0.026722162019072883,0.1370698075200858,
SPX,0.14665308497736182,,0.05748629105951978,-0.009102294892942054,0.018567589873595688,-0.01827203242252697,0.03369991154163803,-0.02660250160232016,0.051002382992988676,-0.04749534588870821,0.06734361706491813
MFGE8,-0.05408844962625317,0.016180163908410865,-0.010431502088615154,-0.023890390102253734,0.024573306731270103,0.011787013025190042,-0.008887942880464869,0.06853824559134432,-0.006134133714050149,0.061212908990200064,0.039365990104761495
TGFA,-0.11787472541717076,0.07281324033229905,-0.02187707754402773,0.007330539701936895,-0.03290399735351969,-0.020473570066931613,0.0793026587687482,0.009287914306791793,0.02065569328457704,0.055909792831236566,-0.008450432554694326
SLIT2,0.15088206775688773,-0.022693881230534025,0.058615258209352636,-0.008785756642926633,0.05054011745843511,-0.051055296358653426,0.0399924809578827,0.07283113933789673,0.06600981341837375,0.09178482787734987,-0.016136632828253672
PLTP,-0.004033512777372385,-0.01876063283641432,0.05021943584390122,-0.031920112941097895,0.06591123436086845,-0.011471033344699772,0.01668067353379184,0.03563177052295267,-0.049026631831093404,-0.03953741708641327,-0.049645977201959665
APOD,0.03429690495253024,0.0014678531132224157,0.0514352983709138,0.05233650806094552,0.0350926105152868,-0.05230796129907072,-0.0471829489272325,0.08977852449210576,-0.03238985680052745,-0.009681757786634567,0.0018575167068465572
B2M,0.045622092374632064,-0.01742899981798127,0.0011773059512184202,-0.06014404471149003,0.019702646246861955,0.005086254132806842,-0.04171077566427891,0.04193287140423534,-0.07913594559485918,-0.07153224695280502,-0.0866422771238226
OMG,0.10476895431451579,0.032686438895107923,0.02306928140190983,0.04487418958009927,0.045265010299095236,0.004021295743634969,-0.03619104323665376,-0.0433649741450262,0.06140556098245723,-0.07466956721409337,0.001834663062989848
CXCL3,0.020688135011895127,-0.053782762272518055,,-0.012423088590023796,0.009419397976597247,0.06279706666179519,-0.02333920111818228,0.04517168463294237,-0.006847276882082466,0.030509688450554993,
CXCL10,0.01670335041704244,,-0.01896292158596214,0.02699683450946989,0.038404986559375784,-0.019738678619922734,-0.03144288227762422,-0.030758976294773116,0.05665527907807569,-0.015802659641469246,
RSPO3,,0.00736869504142879,0.06343903029726199,0.04761045625312463,-0.019259378629758912,-0.004802207936004359,,0.02219050467410693,-0.003987867165108562,0.00571151089185254,0.10902758407604114
CORT,-0.023147943432093355,0.01679141913738831,0.02563541820590933,-0.04081619395880041,0.043870719695267686,-0.01539974616202919,,0.004318202486860429,,,-0.04144540012683407
NCAN,0.10189125138929256,-0.022526891165588543,0.023386945204884838,-0.021992666237921375,0.07902028980543876,-0.059627636801462276,-0.024068247188073134,-0.01356056409096245,0.014733176281802584,-0.08057880775409103,0.019017316344708483
PRG4,-0.031591507874073985,0.002061403645030513,,,0.007657075174152523,-0.022723267834844817,,0.07126355893454202,-0.00757937354851074,0.04494298822720714,
ZG16B,,,,,,,,,-0.02847777091228152,-0.01755339101534182,
TGM2,0.006346858725441995,0.07717473109681522,-0.0063235075817992025,-0.029795415430231287,-0.014462874799354495,0.07512545570769348,0.04161777725771036,0.019345888353101925,-0.010687380863559982,-0.03368738277068084,0.0019367560596928346
VEGFC,-0.02266753764513896,-0.016330409268240528,-0.028439970664557314,-0.012455924384685992,-0.022414679471702597,0.0965490682460702,-0.030784790861723088,0.05528417094247079,-0.018749428600696647,0.07673254469698947,
WNT6,0.20154357004171117,0.005607734309972548,-0.01422950013738618,,-0.04296952937997602,-0.02862111655279245,,-0.02987554379968706,0.052526347383361136,0.11876690750629423,
NRG4,0.08356512374065343,0.12231084113759416,-0.01741953865579705,-0.018746516168310697,,,-0.02471974240667046,0.07213011339274335,-0.022838999225616212,-0.027276648676880944,
PMCH,,,,,-0.022314381968620463,-0.021606667742722876,,-0.017115080477132862,-0.014559827538521265,-0.03493167421390375,
COL9A1,0.09000042519208633,-0.034644223860744956,-0.016145945578507414,-0.02459924809179824,0.04123780240734199,-0.0025787848021415214,0.009458852886710714,-0.030216225627336352,0.09334881621327572,0.008378031698709078,0.07839779268904906
GDF11,0.059504247284447837,0.05077640460455981,0.009436157903882775,0.02935886834688862,0.02835050242400752,0.015106464570250118,-0.029087238122712147,0.04605750762688903,0.08034770870868285,-0.03624291795986124,0.038183317634742434
RAET1E,,,,,,,,,-0.025054219875034183,,
IL24,,,,,-0.009140166158752886,-0.014481549048936213,,,,0.03671772986061056,
SORBS1,0.03897649051064626,-0.0008595061397485001,0.06236086093218265,-0.06381553370249024,0.02541658252085159,-0.03545003915452771,0.042050473414495776,0.000288004108394324,0.030602189235300843,-0.08626501870903007,0.038426657978921364
DLL1,0.1534173289838419,-0.0011806191239025843,0.02184293160247162,-0.027470411977926726,0.017110720156508857,0.025596015307444226,-0.050237684907525226,0.00021007925759578062,0.007494857907167194,0.036148991925528416,0.06206881055401163
TLN1,-0.01710897204666834,-0.05313093837126525,0.020279596327354585,0.008950862327590584,0.0483857961033223,0.08743953939680003,0.023315374350826146,0.05581444407279162,-0.03693409608506775,0.027537031648728102,0.0751360150033647
COL2A1,0.13779992105726754,,-0.015415892498512227,,-0.007290476852333726,0.05444625862470473,,-0.036055674321512306,-0.033238459516623985,0.05678152822542239,
SHH,,,-0.016826508782451916,-0.013333403478567504,0.023045843367956752,-0.014690944013633054,-0.02815627844204187,0.008158158093351091,0.01947337375848279,0.03491881270657627,
PON2,0.10778930308316208,0.06072904887459473,-0.028148460582513513,-0.05614485466596195,-0.007416627958455408,-0.04690763709479166,0.01161516464133685,0.014473555236258463,0.030721525051698263,-0.06720182546495171,-0.0812610149088642
ICAM5,0.15265614462455807,-0.030532481091114953,0.007585684719762835,0.027876384158109994,0.01784595866495642,0.02942735961670438,,-0.0013933238624515914,-0.01165622246977844,-0.028264095042708104,0.11638078295437256
HPX,-0.034920941255824046,-0.028564371049188735,-0.01422950109726639,-0.011612657743746722,0.047061420116189544,0.0038726207480156596,0.030780662719777755,-0.02264020017757873,0.07921881461008924,0.04858280105545076,
SFRP2,0.1711200003898889,,0.05077605650399843,0.010267742132864717,0.06612934561079808,-0.016551037518735275,-0.017791332946211436,0.06301964548706439,-0.030132533829266953,0.09855540193677602,0.02179393195243177
CFC1,,,0.006157928749565547,,,,,,,-0.024135542302059155,
CD70,,,,,0.08520499418090964,0.03903448107774432,,-0.016195372453469702,-0.03484502001174686,0.09858772253398917,
HP,0.11558810851471683,0.006977730427292885,,0.010439319963852906,0.025240252755692315,-0.014774260916690991,-5.817679711650164e-06,0.041115237746217025,0.10490481579395282,0.04206162308929415,
CXCL2,0.022674759635666043,-0.03178647890781987,-0.021992309949423826,0.055317805826903245,0.09576213474973178,0.05779282940701629,0.1390038048830334,-0.009681821933240773,-0.015158760518490202,0.08488993441567169,-0.029865320056025654
NPPB,,-0.014957302618180153,,,-0.042280630899515774,0.031934248898345646,,0.14013509456803247,-0.004570787921201179,,
CCK,0.11562405816266383,-0.04167722368541376,0.02549593890134756,0.0779083981831937,-0.054765593002082905,-0.06164583259439384,0.017110446209281552,0.020435461937666828,-0.03005465883021833,-0.07732491260753485,0.04136712303415858
SEMA6A,-0.03715286590758869,0.030463919918425342,-0.02796025793748512,-0.0053283297700393965,-0.013118510901244308,-0.03704072745681925,0.019364601793680696,0.0141278332301421,0.04242946543877539,0.04529781152907364,-0.09925953887118823
IRAK4,-0.025872313111751727,0.0007127888105553045,-0.032009776030983116,-0.01051014332034335,-0.053386577407723276,-0.014707275663271836,0.031215178621017817,-0.02879690077718708,0.03426816343731495,-0.028007459633723336,-0.011863465542397082
GSTP1,0.06379733552475714,-0.02247683808814239,0.049707277901925084,-0.07170283777050576,0.032461292155867405,-0.002951485566295574,0.03641386658717071,0.034565184615025814,0.06765154108976515,-0.05507379551323661,-0.07894282128941457
VCAM1,-0.01819580324588946,0.0030955300509338613,0.009041915359205132,-0.052551136389282986,0.08687822164982374,0.022992911966977406,0.031275237314769645,0.020613888186579197,0.015826924953654103,0.03353909087491637,0.01319538031155906
NXPH3,-0.023095138858362618,0.03648597923980974,-0.03793371591625512,0.03015391305594283,0.015113932552584438,0.055172255815968914,0.011282459452877477,0.05545337587126135,0.040161004520341555,-0.052609788913775074,-0.01856318082170603
MTMR4,-0.014527936781897798,0.04419586502649238,0.014786399510648439,-0.04975388731106046,0.011208847230805678,0.024545723783193953,0.06763462232652963,-0.0030919528198576447,0.02307054780351048,0.02074541375251958,0.07324200812523216
LAMC2,-0.019564677870806405,,-0.01949671730224774,,-0.0320215366011602,-0.019018337345942243,0.03887508328557544,-0.01661285517590572,-0.044141422889027226,-0.006746797322930953,
IL10,0.007685927856998273,0.005433788186901136,,,-0.053143016848047134,-0.034688954623077486,-0.02305400897391343,0.03682334646903267,0.022509400441706646,0.05583392746680752,
SEMA4D,0.0781323536424052,0.060579431390612705,0.04883439299546144,-0.02988340045338554,-0.003126465137895814,-0.018124742554874826,-0.014034956206090979,-0.037882473864395194,0.012483771959375662,-0.016019881461159603,0.03558844653052277
TRH,0.05389318536863579,0.14744862944419299,0.032479638959609154,,0.05790283776598898,0.030610718194785922,0.03458945795120316,0.04374332515787926,-0.025949289320434797,-0.029383675939290983,
SEMA6D,0.09536007969861136,0.07464761183290033,0.03617359847356686,0.0009167485468499885,0.07865121445782183,-0.016224261556041526,-0.013027291984915023,0.047801934860604835,0.0679378874436956,0.035857842741120104,-0.03408869699435146
CEL,,-0.02420919241408538,,,0.01757554451307077,0.02898112232243032,-0.02522583874714209,-0.013405603281087586,0.008239641394904514,-0.02806206289648943,
PDCD1LG2,0.06400159222272492,-0.02980782754410304,-0.013691582742805502,0.04717474832771721,0.005100876150718457,0.013430433270377545,0.08752735624800856,-0.03254395788075593,0.045609408169981804,0.05225288893702844,
SPINT1,-0.030292088557358786,-0.029067391986094763,0.003244120836106679,-0.01897763759885474,0.05532844309822698,-0.0066864664390128455,0.0003161506131964785,-0.054401824757643734,0.10998597742976514,0.02174597038514094,
CTHRC1,-0.03696399909285078,-0.025919930888190577,-0.024795442476077817,0.027783563289251703,-0.003125401733195777,-0.03516711985205387,-0.029571727104185604,0.09232494444328425,-0.03871747995784435,0.007991108041089325,-0.008865308956860806
PODXL,0.057766926260743104,0.020251259897647363,0.01662738958579001,-0.031387965178849994,0.006652114379005024,0.006342398132296641,-0.04222272697166302,0.07028285584112826,-0.07144892789926666,0.031771482771226156,-0.07468825090876563
JAM3,0.07770791804951278,-0.0022681090502227694,0.02484470982455606,-0.03026196462794358,0.029805535841547718,0.0146982309941709,0.04540452846158557,-0.01071677426722827,-0.007030574857026993,0.021211197757968696,-0.0011523665663550312
TGFB2,-0.001785573080170917,-0.047692176152248994,0.0030585717836758134,-0.046882955527524604,-0.028055383806787036,-0.02605181869096945,0.03414003275554367,-0.03574788269636821,0.04763978211962301,-0.02434176439265043,0.06997935389578017
COL18A1,0.12814846702024266,0.03678303548578507,0.06787594723470311,-0.017795911095288042,0.013099421046832224,0.03838824791098826,-0.06158982722637424,0.09148342349022867,-0.09108034034684348,0.01862759068461314,-0.0476619949957654
NODAL,,,0.001052013923537655,,-0.003530645053767899,-0.017888124387190316,0.023424293114914254,0.09882670366259076,-0.03551396225008449,0.026835278465084177,
INHBB,-0.0626219973281805,-0.05269842578903148,0.041119251630271275,0.04195617135686009,0.07244808179513917,0.018926050590287374,0.03222389396434401,-0.013675170984655217,0.05516145805076653,-0.01362166570231444,0.01331854726277482
LCN1,,,,,0.0020327530171196937,-0.016893070930898636,,,-0.026241333751301294,0.036101619237538685,
ARF4,-0.06423904498743992,-0.012392836224014948,-0.03145083952055582,0.005884057484674662,-0.06935657129868823,-0.018695216057965466,-0.0033496877335407326,-0.03569617698473766,-0.0495702146607013,0.015511849197944813,-0.021598554930767185
CXCL14,0.04470343995689148,-0.05409014024196725,0.022390031005459905,-0.006983892719612551,-0.014689038930520568,0.005187906255278002,-0.058070685008883245,-0.060441837162457636,0.06396831330935279,-0.06029159855589053,-0.024747357732614293
LIF,-0.09903274617026779,0.021615036327445797,-0.0172730334122952,-0.013767070866845673,-0.004847555865383882,0.07952159365841553,0.05325979779261387,0.008543729709890837,0.051283801528238956,0.061430480756209646,
IL17B,0.05109864973237949,-0.022060905517586,,,0.03584796913464143,-0.027048449539724,,-0.023635334412609114,0.04744017064437833,-0.020830454808063687,
MMP1,,0.002487171750782379,,,0.08325406327893076,0.018069046079291076,,-0.017115079121723213,-0.049061099061218805,0.055160247928097324,
MATN1,-0.01842509171782592,0.024790329449444523,-0.016675227142484622,,-0.008855465991808283,-0.02987915666274633,-0.024176176715916962,-0.009163390434664095,-0.017803999057098924,-0.018983002636608997,
ADAM28,-0.03950222050367997,0.03864983884995352,-0.04415384900706838,-0.02064082241520954,-0.02879201411636869,0.03479087014168793,-0.029882399493802725,0.01458602703734161,0.01706941582421853,0.0271539194679929,0.03310936326493637
TCN2,0.0014211478274680936,-0.0278712327728139,-0.024398992131433598,0.0021342601564157113,-0.03806424893809677,-0.054358572393630455,-0.041642110510951874,0.053612935506167095,-0.04442124145275004,0.007525200399409149,-0.09357195664787964
THPO,,,-0.023712900081947035,-0.014325944594958897,,,,-0.021130086933810313,0.013623294665090798,-0.010686546255376569,
CUBN,0.027460937742455997,0.08326816421011635,0.008123851083737843,-0.033456733231819344,-0.026144914602619484,0.0030807767984028173,-0.0565413957902887,-0.0384344088365539,0.08130878421191201,0.035327657411002335,
TIMP3,0.04973653252208526,-0.01804603143263491,0.01603040926148174,0.008385947575825647,-0.02108336685731579,0.0359158165728757,-0.010909611403035025,-0.0010153418347563497,-0.07005605120495019,0.08182255356174616,0.027117671722481203
PIGF,0.03517764894769546,0.033726458568344726,0.013764142288771352,-0.01057961983910416,0.02335622911613194,-0.025999740380632876,0.02989756422360644,-0.05556929007467276,0.0508640072539777,-0.024757453623696975,0.06640719755880427
CRH,,,-0.014052352136500787,0.02050615236839067,-0.01672454564344072,-0.021053755508899628,-0.027332799680622008,-0.02851455965059071,-0.03891253939503093,0.034880979712191534,-0.042196262899430036
BDNF,0.0688822679544489,0.0030848998159237855,-0.019966738198286295,-0.023304807515806995,-0.011736981886847667,0.04948908500588585,-0.02171823917296478,0.023595629794437977,0.009131044819721382,0.0899904940575406,0.03794462729900355
CCL5,-0.030707949897044597,,0.05039033802397342,-0.019310718747216096,0.09029568287844134,-0.0014461683181121886,-0.05021970545054025,-0.04306618757903525,-0.00911624748021475,0.059609610444960145,
GAD1,0.14720457165145565,0.052300022588104914,0.0313460753894609,0.043634275375911954,0.04141886321053126,-0.025687091270854764,-0.007617341098227594,0.04812298592201499,0.08034291177517906,0.007042062225907674,0.13079511820283804
COL14A1,0.03527808928544138,0.0294636696175604,-0.021754092670355635,-0.018764982588609685,0.03744630531671651,0.08318990702994165,-0.04816113822364602,0.03013329569818803,-0.025878464760760122,-0.012685112756517219,
