,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.04579700467802108,,,,,,,,,,,0.012082025057079965,,,-0.01595431076864485,,
BMP1,0.05925775104435702,-0.015339855601071884,0.07319953526918395,-0.004692138665442947,0.05547482687553885,0.059373219466784165,-0.06655544407823642,-0.017043587324939092,-0.2693395518147871,-0.026477372240823527,-0.03979133128628639,-0.1330323784963991,0.037652910895500644,-0.0898505616154054,0.033167362230583204,-0.0046686783884477435,0.06668952648445613,0.031678618323864295,-0.02846795934550554,-0.0027281941657251213,-0.026823714751305128,-0.07285298465260737,-0.04910900385853909,-0.0690525291840069,0.024284333672672995
NDP,0.00034779877939932684,-0.05619124449885125,-0.0294855206046936,0.04588860186306358,0.04284631632935549,-0.004000945596364998,0.1365465350234512,0.04454649018150212,-0.0216522610757892,0.09169191037128306,0.02253660051127045,-0.1538906507243711,-0.023542739281640288,-0.0029860791791659403,-0.047318010514845875,-0.024826273412893476,0.04483580949543123,0.08001034338888437,0.17121916659420428,0.005784345013785222,-0.0009424229551344858,0.04749610453359941,0.03818321799856639,0.04421583582716747,-0.041210095146137854
TNFSF18,-0.07297202933229971,0.031983921425855544,-0.021804451678997243,0.03369134854376301,,,,0.015975073405431774,0.0004426488515333915,-0.04096825575495718,,,,,0.0038306292084937647,,,,,-0.028153264658029534,,0.10382513294878579,-0.026912069928724334,-0.0941977768212382,
IL36G,,,,,,,,,,,,,,0.011602764106978272,,,,,,,,,,,
RTN4,-0.17028491785323485,0.25769263651620444,0.009218351733659513,0.03508608378475411,0.020101649302978076,0.043911090935879894,0.1751608924863073,0.09991529819525319,0.3504118157824276,0.13023998740116358,0.06050382387906684,0.3819222882185669,-0.024058857892845776,0.18840357845006508,-0.015630714141950372,0.06677270168212295,0.01082192825573706,0.16004326069604785,-0.03058814936242269,-0.05953934603555753,0.17965552821666542,0.07973792650030313,0.02479818376448887,0.2557448490302351,0.01625381752323238
HEBP1,0.06186148146054676,-0.05235355379576514,0.006109125562107648,0.01599701576733929,-0.024201241723268107,-0.010827239573987693,-0.031918547989372936,-0.03976498011697816,-0.1383747704514844,0.02849897522806866,0.006567857935799758,-0.1782317689228108,-0.0028059126287341787,0.0264340291777619,0.06130821396077464,0.049680073088880505,0.006996693004222292,0.07519133675916817,0.09135853625805804,-0.012200086640727258,-0.04671262243536169,0.04531503199639058,-0.03103843795377528,0.04280676103740354,-0.0571943108042502
WNT7B,-0.004530706908498405,0.27442544140736824,0.0037595023474691477,0.029033487924513064,-0.020116141924011902,0.03786539063820958,0.056758576276027685,0.09021914190950431,0.22220466737280564,-0.010313963596461532,0.09443555187394276,,-0.032370938843262066,-0.023426086309373137,0.007270019442127669,0.10990395665611367,0.002352995526187932,-0.0485760212969919,-0.09175263425713492,0.015505059293477908,0.010630455643803428,0.011242716481118374,-0.034053131480193455,-0.007240298117508778,0.05581918008933341
PTMA,-0.11096214863610801,0.010496162047666584,0.022092501786627174,0.05459798622088992,0.0840883238495518,-0.0285595686995577,-0.133460840731879,-0.07132931299710918,0.03135892236675844,0.06301737228637057,-0.05459396695392344,-0.5186122250032654,0.11790568133031293,-0.17628299558881275,0.01224102092520663,-0.000641641374038838,-0.043945352508739044,0.0036049702967541467,0.032178975494562556,0.013977524575750678,0.03173578466146548,-0.014749938537997352,-0.013956121654802572,-0.14110334512532915,-0.30368906902857035
FASLG,-0.03728958664342687,,,,,,,,,,,,,,,,,,,,,,-0.013837168286753911,,
