,ZH8811Bbulk
BMP1,-0.05028786386934577
NDP,-0.004386276975869208
RTN4,0.019649797198845558
HEBP1,0.026194239213846015
WNT7B,-0.03314195764185425
PTMA,-0.01454437978143305
CEACAM1,-0.016055735512311414
PDAP1,-0.019552979910113462
QDPR,0.030919102102025066
POMC,-0.037612855874577494
CCL18,-0.03920704291624269
CCL17,-0.023177462182007717
VEGFD,-0.016055735512311414
TNFSF13,0.04369014647406163
WNT5A,0.005461281987123914
CXCL8,-0.03147915168585784
GRN,-0.02104313684576231
MIA,-0.006168313734781371
COL4A4,-0.025707743012557457
RARRES2,-0.022483209725133735
FGF7,0.05630084951806023
EFNA2,1.0
HBEGF,-0.015632137633018583
CSF3,-0.025455839571680204
PI3,-0.03503962930301857
PCSK1N,0.07621564037903288
NTS,0.0035995633985938095
SFRP1,-0.010548267787998965
CXCL13,-0.016838801722090083
MICA,-0.025860608111788388
TG,0.013853918574985108
ADA,-0.06715189776034544
LAMC3,-0.0005129008733152264
NGF,-0.01505478334789318
HMGB1,0.010573929988452158
ITGB3BP,0.08206231443887622
AANAT,-0.020535695155768613
IL15,-0.02534742996175763
BSG,-0.06603039747304877
ADAMTS3,-0.0207359788031065
CD34,-0.03232312508772522
PLAT,-0.0207170050197033
NTF3,0.05860554358395137
CKLF,-0.0627780090475648
CD24,0.06276455917242664
HSP90AA1,0.04089486290693752
BMP4,-0.004063872267714654
SCGB3A1,-0.02921137409550485
IGFBP4,-0.02622725105985893
LEFTY2,-0.017546145717818352
PF4,-0.013986756771678805
ANGPTL2,0.0046297484717398914
LRIG2,0.011062466880459082
ICOSLG,-0.04615027635342688
NPPC,-0.026463881484268204
LYZ,0.01978353116129176
EREG,-0.002040788660993481
SPTAN1,0.06768615244224835
COL8A1,-0.015500894664827599
GSTM2,-0.022755866394180337
SPX,-0.017366346299527775
MFGE8,-0.09502257164265253
TGFA,-0.01675591972803156
SLIT2,0.004658117508039448
PLTP,-0.044678906856018163
APOD,0.010365250000207481
B2M,-0.03255617420312854
OMG,0.02880765493897243
CXCL3,-0.058760663007355454
CXCL10,-0.01876029554249535
RSPO3,-0.0028711867094333558
CORT,0.013114389175944312
NCAN,0.029623555871487635
PRG4,-0.02159694822948771
TGM2,-0.008568210269429274
VEGFC,-0.029326071490164203
WNT6,-0.027202459476929966
PMCH,-0.020535694427531483
COL9A1,0.06889379597588172
GDF11,-0.017103596245182987
IL24,-0.013763745046082992
SORBS1,-0.0040606333665040555
DLL1,-0.03544375945760014
TLN1,-0.01816740539660846
COL2A1,0.015551307457495776
SHH,-0.061150917833371704
PON2,-0.04195669742208946
ICAM5,-0.0015211906135888277
HPX,0.09979624431077445
SFRP2,0.02495726239200866
CD70,-0.05147325063524015
HP,0.07472140801707916
CXCL2,-0.05860819942073251
NPPB,0.04126379130755538
CCK,0.0014591785128351905
SEMA6A,-0.00013217695390384466
IRAK4,0.00113300973603285
GSTP1,-0.03594946790861929
VCAM1,0.004761018445530194
NXPH3,0.017241098967617306
MTMR4,-0.020443110342876727
LAMC2,-0.018075659278257692
IL10,-0.021148987476318958
SEMA4D,-0.01251244511100341
TRH,-0.013606174216213648
SEMA6D,-0.011636852841877265
CEL,-0.022471138905141918
PDCD1LG2,-0.05054032619179569
SPINT1,-0.019759771465426956
CTHRC1,-0.06081731248250461
PODXL,-0.027929928751994328
JAM3,0.006975227104831684
TGFB2,0.057520514639830995
COL18A1,-0.07489588888053797
NODAL,-0.01700146735586916
INHBB,0.008754194968299864
LCN1,-0.016055735512311414
ARF4,-0.0337129401351698
CXCL14,0.0551012485327321
LIF,-0.038563284748872585
IL17B,-0.02570774453054452
MMP1,-0.02646387976857951
MATN1,-0.028398142568057814
ADAM28,-0.04855110318543872
TCN2,-0.04216624603137324
CUBN,-0.05554771783031962
TIMP3,-0.06052963972750718
PIGF,-0.007641604715321208
CRH,-0.02313036836547816
BDNF,0.0370836626384435
CCL5,0.006264318464250083
GAD1,-0.08021080802750497
