,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
GRN,0.02297130604675412,-0.013560791870844606,-0.027712846172686503,0.019785517758350434,-0.04319336237656092,-0.04718495635575268,0.03678247705729265,0.011369652675579503,-0.03088596733785811,-0.010194810382523551,-0.01980697242250196,0.0885245686279926,0.08265783769375726,-0.05981175081547906,-0.025218567592226255,-0.015376975316480895,-0.05225888126410784,-0.04209922044418632,-0.05162993900231269
MIA,0.04407215637610999,-0.007964158071142792,-0.017242714924300725,-0.013773070430880495,-0.04227503356831823,-0.030232203293925952,0.023125001204073556,-0.027879538874535457,,-0.023406690741126588,0.03643163623946222,-0.03189072704157392,0.05365581646993797,0.08564984436199011,-0.04352201017697346,0.00657972834326334,,-0.030921312938920115,0.1198525388149723
COL4A4,0.055117847103719225,0.013526208843865035,-0.00501659135770641,0.0209946890472422,-0.03569922285084216,-0.015907930166014807,0.08978258346524451,-0.021759896009352134,,-0.022705358386015985,,,0.0527505506771621,0.02836149463961113,-0.01186062783872823,-0.008767750396825503,,0.007976099726183645,-0.025773908965338994
TAC1,-0.0425210597446778,-0.03744650404208893,0.008165161169025218,0.01623636122518453,0.060019385083507897,0.0036855989973736754,0.02026670258269673,-0.05170943580267558,-0.04755549531405962,0.06070884632352295,,,,,,-0.014665098789105265,-0.06545618571691111,0.05328464731066244,-0.038581563371172606
RARRES2,-0.02456934252377449,0.03510057289832961,0.03154143988263654,0.04652065955734482,-0.08218588561155867,0.01618979804541977,0.062045039006403756,0.02039127167470116,0.022931646109746625,0.029183940441251575,0.04758127255353571,0.0628552472609724,0.014225657980869675,-0.030965191312340646,0.06174503015238051,-0.013181732049831403,0.04221853340796999,0.05090672373065194,0.07414040691988487
FGF7,-0.003860892486338148,,-0.021883429814334006,-0.026994694060498613,0.02706130895952529,-0.002857703120842593,-0.016181866911542272,0.044541036782547644,0.0634120691401875,-0.042841319245638,-0.030819524577921534,-0.06393330932761744,0.034466138318211194,0.009073585776297306,-0.030894954845404953,0.012646388713944752,0.008923931506051332,0.047027603757771166,0.07143523561967305
EFNA2,,,,,,,,,,,,,,0.027379455774444127,,,,,
HBEGF,0.018651349566631586,0.016274914320145537,-0.048724485214284935,0.0245252295644412,-0.03948597674989889,-0.026075645579085944,-0.07300166077694037,-0.030987683370472616,-0.009854718467725848,0.02535079321911256,0.08451946243665294,-0.04839137858120319,0.04062857069124628,-0.03388089163194337,-0.051442703254384055,-0.01615501592943934,0.009786692299134462,0.029848631892712172,0.04279716228879117
CSF3,0.05360669343892083,,,0.07838150384282616,-0.006142953473785176,,,,,,,,-0.009493393065042826,-0.030605003921232735,,-0.047231413919028804,0.09848418807669546,0.07545271542010006,0.012850434546410397
PI3,-0.027333058467127448,-0.02750997937035697,,0.03908545347199939,0.009018327186039416,,,,,,,-0.06690848018051646,0.0033278622158278005,-0.1478806177132028,-0.03861367990303738,-0.027617147533449758,,-0.028021162415380597,0.0517102165449482
PCSK1N,-0.04056787475045235,-0.03124428650275025,0.00861377842099764,0.0017060394293971243,0.03936846004067069,-0.03137007834347865,0.004501382200678397,-0.030384678678100494,0.03469652079503236,0.013330085245240108,0.08710279309664715,0.041430267924530056,-0.03512794111036991,0.049618277130054365,-0.006550061453303747,0.0745919485566209,-0.003987306279731328,0.04689812619509346,-0.013429145509532284
NTS,,,,,0.0009734530989921624,-0.01941996832087914,0.05036436069268481,0.05607133506282748,-0.018390038411210043,,,,-0.046856068769801536,0.04842594961567758,,0.06186516344097191,,0.03851836073668301,
SFRP1,0.008157131248479138,-0.016119315326559216,-0.04989969336085562,-0.01328783138319161,-0.015894199186163714,-0.021778513002630034,-0.014841484420424343,0.061648320851750864,-0.07407297420441744,0.0006036342536084038,0.07589568331313412,0.09728011655421387,0.058751542735501844,0.05730334201076697,0.0732156762447069,-0.008415355505069565,0.0019405896306727937,-0.02593838523507934,0.02405794281368645
CXCL13,,,0.10435162517834638,,-0.015751354371684026,,,,,,,,0.05059289412668994,-0.03770940071716162,,0.008189142689975348,,,-0.007480597537876285
MICA,0.03203563878207609,-0.04195194256432026,0.051197312882904675,-0.013754651990239496,-0.029937874059396647,0.054522173909188794,-0.013249967513763639,0.061666344068307906,0.024972381789103305,-0.02110613632369857,-0.05990606021202522,-0.029252046571233283,0.01644158167352389,0.0405738405488122,0.015770391571684264,0.06937100166719555,0.05392734480276814,-0.03767231684076742,0.03253242367619595
TG,0.03218627606848903,-0.008167526525619131,0.01734776012859333,0.02561865464136206,-0.03371098653191578,0.0430816058917026,-0.01955588265265604,-0.011563429681658032,,-0.02395457089723784,-0.0304450237443765,0.027928658958613146,0.1365885273145796,0.035687726240487834,,0.041756447613891426,,-0.03497163720513592,0.011394395311134401
ADA,0.05743376966790262,-0.0318601069490851,-0.011082742811997599,-0.03175124468328799,0.03874490600392126,-0.02470736975224295,0.009728276992805537,-0.03927993973814796,0.00996229213757864,0.02860592784531224,0.06042437566980478,2.3641138915610866e-05,0.06293904085334269,0.03884017540269561,0.07630763179222688,-0.04162287813692129,-0.03536023754654415,0.024874283731000122,-0.01468173405609979
LAMC3,0.0030024232974903034,-0.035906024822480384,-0.011310738994039386,-0.012197466400474005,-0.006517054181211789,0.054340206462983764,0.008301520248896526,-0.029291083970998093,0.04916080023900724,0.0076112948648431236,-0.02213628883824129,0.09772508647636154,0.039065670167711744,0.033786091737134726,-0.05042832135151029,-0.038630601260788495,-0.06192279959033883,-0.05063583857172244,0.01685982131021454
CCL7,,-0.01663305093395484,,-0.010367562338194195,-0.020883387769861945,,,,,,,,-9.091415241834572e-05,,,,,0.08945812728050685,0.03667300212218725
NGF,0.023176421708881303,-0.028558122471489793,,0.023768231181936612,-0.02229084287362496,-0.021390650003953796,,,0.06722215120607533,,,,0.022685074127168765,0.0939391439970156,,-0.017409944049243453,,-0.008603575625176508,-0.006632795872931851
TNFSF15,-0.030770221910331703,,,-0.011544787734557702,0.0075921870197571155,-0.02597293864240409,,,,,-0.042731832650033094,,0.017003978825377873,,,-0.029329897180388687,,0.05651834586003247,-0.02030195992322109
HMGB1,-0.010924105783427528,0.012316211703806914,-0.00616093333041259,-0.009111350538566279,0.04004248251852512,-0.0038598385494171454,-0.02885613091490657,-0.05645893160472766,-0.06872839712431507,0.0654278815555755,0.014405210408097759,0.030831748959372116,-0.0137024411612435,0.04218625065766873,-0.005305530830064705,0.014572653057975391,-0.04838431711649756,0.014596470164546483,0.07541095823437195
ITGB3BP,-0.02371343177994687,-0.017161031176476275,0.007254198862237441,-0.010162243529840347,0.018724561468122392,-0.0147122908149952,-0.013467038405422507,-0.002310493344242928,-0.012140681968988026,0.049098665434153976,0.024217055076982356,0.017195977700197797,0.055320054925680366,-0.004559893059630855,-0.09149868914780362,0.039661857746469804,-0.039697294892091645,0.06173910724701426,0.03862240482783222
AANAT,0.04898110806070479,0.07589182065410509,,-0.010504577233562568,0.011837474139781918,,0.013438977126829314,0.05679761180032777,-0.017289352043424595,-0.021391309722052734,,-0.03027844299024361,0.03238678562464068,0.042032610725634155,0.07302305404012238,,,0.1059061091611548,0.029382242081980533
RELN,-0.04288533941928639,0.012833836603664037,0.04822583649979049,0.014526943684082463,0.005640386253072145,0.04052524472542001,0.014630825108161513,0.0034457403555764677,-0.038986956168299045,0.005894138463992203,,,,,0.05907519265701943,0.006021429269457774,-0.022343307408455193,,-0.008451417942356128
IL15,-0.0027236171474439366,-0.008761335851368849,0.03163098397803935,-0.028422796223404052,0.026741889546709884,-0.018481289917430914,0.01816838384246632,0.004697117143211015,-0.03542974418571779,0.04795297676462859,0.12611945083390247,0.08297662450702348,0.061911603183426596,0.03183315219422455,-0.05481035250809636,0.013963968831998384,0.02597239884845672,-0.0054563399247583915,0.001035549413399848
UTS2,,,,,,,,,,,0.18935387454998023,0.05531258613785147,-0.03517406311373226,,,,,,
BSG,-0.0018540904823908207,0.006387964348461011,-0.06278422293256758,0.017451951240195166,-0.007326328656064078,-0.007056243331746789,-0.025988618081176324,-0.019164019664778868,0.003389641239109968,-0.009848048714368746,0.09323260166971105,-0.00440077252350164,0.05198821205457039,-0.0794162121712897,0.018719490906852588,-0.0060174895352631185,-0.024698435710295102,0.03438899100670165,0.07345928456881883
ADAMTS3,0.07644442012029558,-0.03516927489067395,0.06651011088757587,0.03631649987309996,0.039301733178026356,-0.004850582346526552,-0.031612309029066726,0.006792477400706251,0.05022596489950384,-0.03296676465897621,0.1250753783679362,0.012891573763972207,0.07165987505265421,0.07284060620662851,-0.04531861831300189,0.009228929322919733,0.15204006506085718,0.10021894488512771,0.023591551660681734
CD34,0.014274570611455338,-0.017575730151404772,0.018051671186107315,0.04011487492386231,0.01831887847105269,-0.017754235636349876,-0.01701801427228494,-0.012808932267439488,-0.043760395335942934,0.01209255561057979,0.012774564334151969,0.10939031866108281,0.02436632892089511,-0.000739232385058462,-0.022805317323822884,-0.0507743567982273,-0.04035272249934911,-0.03859986783088591,0.05413462124388852
CCL23,,,,,,,,,,,0.05605267655907672,,,,,,,,
PLAT,-0.04702810413392919,-0.026416977309819376,0.02887101982978644,-0.01602633559800488,0.033194044140319984,-0.048058667993668036,-0.016356107552890086,-0.019327055959630537,-0.012706729850011741,0.03709175833908178,0.0003090686629042939,-0.02893922009149342,0.062379253734684205,0.08797055327837794,-0.02887529290712448,-0.05684937384347077,0.04423694203847264,-0.011376142052877607,0.06256910656239131
NTF3,,,,,,,,-0.019006677313647212,,,,,0.053159964882152334,0.1293193592027534,,0.09195317106078635,,,
LTA,,,-0.013536578806541244,-0.01328783076156597,,,-0.016937843753768715,,,-0.0198394535259428,,,,,,,,0.02027301780223468,
CKLF,-0.0024165173218927394,-0.008467302978766354,-0.05327133024682559,0.03707769597434971,0.026591693143992883,-0.024485426256459372,0.03561224817798199,0.004200522969896047,-0.04508551300826504,-0.018080936594201548,0.08831421057558883,0.0498768218450124,0.09968829986775246,0.04061092101898348,-0.005463265875075474,0.006165313602045034,-0.001867214886806257,0.023491583442625686,0.06269462289621675
CD24,0.058471209211626435,-0.02719076626891186,-0.03668101961589631,0.0076676395801022566,-0.0021759224185718537,0.016872718563412638,0.05140384872911329,0.0431398581281431,0.00658142296136611,0.01491244994413718,0.027677752504788784,-0.05131593713874321,0.03855347247095558,0.04468724207771461,-0.002808781143725723,0.12205077734817182,-0.008824062183813763,0.09202803255170716,0.08172126444435004
HSP90AA1,-0.0252312662587132,0.0464420969869702,-0.0384560415025997,0.02313860474203717,0.07802504046382343,0.005688024088681563,0.04784740629015869,-0.040963475903450786,0.07930690347602377,0.029352347277201225,-0.013240722808830048,-0.10775672942438638,-0.09584971725890162,-0.10948043177789948,0.008474347161020893,0.04933858156712303,0.03303598358612896,0.0469133713502596,-0.006545336068017194
BMP4,-0.03045773399556584,-0.01762770776860237,0.07645083031233417,-0.0013963403035653736,0.026212220686804833,0.014774004790888967,-0.006583615710450657,0.004321969241137845,-0.027576891668760494,-0.016905263510662332,0.005727315737700612,-0.029659856709800182,0.03668343116441286,0.10621748216825067,-0.031361238357833436,-0.012047044408640155,,0.038619238008385307,0.01492806980413227
SCGB3A1,,-0.01663304927067197,,,-0.016591503123677395,-0.023591693445489812,,-0.02351666502983973,0.00369776661802276,-0.013843708304602846,0.054660655616249214,-0.013293716533062896,0.027455423422502945,-0.013409474132978322,,0.008962048524884733,,-0.02821087954064595,0.004447936713378864
IGFBP4,0.04220040054532972,-0.03334851706807978,0.002861635509056342,-0.028930077779310833,0.0012325572444093938,0.025774607974509485,-0.05661993847972028,-0.01625363358794129,-0.07171228139818375,-0.03886988423989049,-0.06351023987306877,0.03003744100201673,0.012371065596874639,-0.03784715533312503,-0.03158480859727956,-0.026168832841348657,-0.013350692518134392,-0.03445587939708248,0.002603190032127669
RSPO4,-0.030384146077485207,,-0.021883425659766247,0.008624059415953046,-0.01914929163921798,,-0.019699743435314387,-0.023516661589995484,,-0.01499076524815141,,,,,,0.08033709777458786,,0.036399876614401666,0.08155052770467498
LEFTY2,-0.003266291533944663,-0.02298274897109805,-0.0137028285898295,0.043849756695217595,0.022486211358444374,0.0042888669729703064,0.0090449253777,-0.014135204638302078,-0.018390050519830177,0.0031673326441341364,0.021285946530487827,0.01204805787224752,0.01326723619793401,0.026036331785044147,-0.06305985004435348,-0.04909661823223819,0.012419419395014815,0.08023239156555344,0.08521458980064583
PF4,,-0.01725411862336738,-0.012313358238036375,-0.009045493886917222,,,,,,,,,,0.011353360249445445,,,,0.08337792626302674,-0.04720447936087387
ANGPTL2,0.050114466432723256,-0.015140710824288932,0.08812191114670453,-0.02964423954099727,-0.03507690502240588,-0.04741869916365592,0.0349778292273646,-0.03237426858715178,0.014401266538984433,-0.03841154807309045,-0.009682252921609255,0.05331127931510685,0.08755615235499632,0.07085431882306173,0.022449932257595524,-0.08609021365042227,-0.042315626888690706,0.04090674756683485,0.04390287313430136
LRIG2,0.00981994967897584,0.05178256267727387,-0.04528627212664557,0.025257763078290012,-0.023801158366737414,-0.0023694545824328307,0.06117637982057246,0.04369846767632434,0.02722980256688594,-0.021024701298862223,-0.0003134192809882361,0.0009749527835770893,0.07455977094503193,0.03286612907030677,0.0499896341760146,0.004362349643098067,0.048670741544240996,0.011040576506349369,0.12947589332407472
ICOSLG,0.006645569775610703,0.018597042258825545,0.020627004826668197,0.015650484659284897,0.00433004906318478,-0.0007816748851528841,-0.011280059910874704,0.03277814060627367,-0.00513690521143554,0.017958004654716583,0.06495244580676139,-0.10558814657305658,0.05541301394993072,0.10169336458554143,0.054443328696603295,0.00878114858950185,0.05830282281408571,0.0030436045939230046,0.024750158074438748
WIF1,-0.07070876402687039,0.016069495023597682,,,0.03961185296899762,0.037644325681562146,0.0025124367116137647,-0.011891104182668793,-0.0014658357786724455,0.02279049149526157,,,,,,0.036018031375223705,-0.033904577300116756,,0.089088290005933
NPPC,0.03675905483839514,-0.01253681246974259,,-0.014031791695522851,0.021204569332333945,-0.03652909732557736,0.037596185486697756,0.0851636353814803,0.0024956459950725516,0.008970304162268706,-0.03562601562323607,-0.08814117800424065,0.11992110757800044,0.013439391041880371,-0.0533317212356503,0.006601829788214004,0.08104807691554188,,-0.030246297656881138
LYZ,-0.04561886281599301,-0.02021687207488472,-0.02180565740576961,-0.026758475449188017,-0.03374703269501439,0.038910550906942495,-0.04269047353856831,0.015265787889280005,-0.06184458202077184,-0.028838513891376472,0.007983669902433349,-0.02067301885509764,0.02955494859234648,0.06757396042417521,-0.025731169777388093,0.04646294122553807,-0.008838869672624176,-0.00504173119682948,-0.00510713188509878
EREG,,,,,-0.026947596879109758,,,,-0.018917987706652428,,,,0.0035285410362350163,-0.012273799972081305,,-0.03448623458374081,,-0.018999686915652816,-0.05434633925898749
SPTAN1,-0.003063766940242814,0.019791284938380966,-0.02822320601049513,-0.003267578995255496,0.048280335932812245,-0.011222199935083575,0.014091414704119527,-0.03287678748477885,0.0015952545670265882,0.027805279228386486,-0.015102426557018224,0.07017238357515182,0.03393542534742373,0.0032309971684029853,0.018650584648093608,0.0780984217119809,-0.05184500810397509,-0.08755703186991232,-0.06858054197083631
PTH2,,,,,,,,,,,,,,,,0.008408591272077362,,,
LIPC,-0.053596558684473584,-0.021123576350219768,-0.01853226223042325,0.020377339263051818,-0.018539666099856585,0.052061550231652313,0.06856295428229846,,0.08228363542429827,0.0027406496842518717,-0.03777774274267213,0.17591025045741107,,,-0.03904239558678261,,,0.05150375383153581,-0.004833253538634544
COL8A1,0.03552064757061715,-0.050131991899816576,0.008428913408160685,-0.023591439017819554,-0.03705873171091395,-0.0029872951961634467,-0.013353894725634544,0.04004787225067466,-0.06205086806574744,-0.0213195770093809,0.00543396309318842,0.06773225752880829,0.06589155082828918,0.06558347851567638,0.010759243821289727,-0.03153498039688796,-0.07185972196687354,0.012886553295928641,0.11025832426817166
GSTM2,-0.0298402821758284,0.0014448956815566352,0.023170017284163392,-0.009477616295117902,-0.03754001829883266,0.056534390879403595,0.01594560030634356,-0.0267466983713764,-0.03008929251869145,0.0802200149087604,0.035302118558971814,0.007522331085940583,0.026776207509841488,0.01891195152628932,-0.021089837016563903,0.1000365530838898,0.013314315083252771,0.01075765756300445,0.02485539007239654
IL4,,,,,,,,,,,,0.03623926284823644,,,,,,,
SPX,0.01362384798146285,-0.012588492928195033,-0.061184240609638445,0.054808222282781593,0.06079613573260976,0.03395287274717375,0.005367651614487283,0.042139079092102426,0.06467031982693783,0.057650158016385476,-0.04722911775222761,,0.07530600403049689,0.03731326669522166,0.00538292970988939,-0.019901958992849526,-0.01520964253942257,-0.009046861710023887,-0.06393357946872338
MFGE8,-0.02626224659802101,-0.04108422882239225,0.01611657931912114,-0.023876001755480686,0.04008750309281862,-0.02147828017069124,-0.07323409355667378,0.010820054276186982,-0.01093741985158361,0.017251021015740504,-0.0393468375897099,0.07716230348665178,0.041625105257507414,-0.04597324485077094,0.027525378816011064,-0.08102706872808571,-0.013578299495805884,-0.06609681933022038,0.044189204463905826
TGFA,0.11516462381955433,-0.07927498829290565,0.03155336340272213,0.0016484043221989249,-0.05934281590650339,0.05341953636043379,-0.0133288562707141,-0.02027904702646863,-0.017229531608759365,0.1042293909800384,0.017388388653613182,-0.10686464376971296,0.010461653544449764,0.06041408061411981,0.00694408409346502,0.09968856706235499,0.0950182414893674,0.0922376447631008,-0.008279619931198696
SLIT2,-0.030671686844840167,0.022628955533130025,-0.021633041689284874,0.024544919445505235,0.10704110713856542,0.019766690832687245,-0.0009314247272155561,0.02514460545805806,0.0746166728905156,0.0057021203283027285,0.12011401510891682,-0.05277094560325231,-0.0018539059071527944,0.024136000517586353,0.026799407040928005,0.014226275834019324,0.11539179790734996,0.039535603641133496,0.07384731485244488
PLTP,0.01598590301811725,-0.0026472734204911674,-0.02444435662757482,-0.06847503514221584,-0.066150289016735,0.06344545560126282,0.049200304003691284,-0.02573207408308937,-0.06137139150928637,-0.033109207821168364,0.000506921061002103,-0.03314939735757519,0.052652618482605495,-0.002090802590684493,0.05088014347561982,0.020033016242973364,-0.011429083147041818,-0.043137239338514016,0.03101595677343375
APOD,-0.0031585157103610835,-0.011872626135656029,0.06994172924006863,-0.02833773561792339,-0.04291963920849835,0.013360395897193577,0.02900667777892854,-0.013325496296185787,0.045634953320333835,0.08328691945452703,-0.07567606045475869,-0.07908924167836213,0.04974533450887842,0.10399811935834986,0.002513330254056845,-0.09546363777017129,0.09038439915125951,-0.026791433623705355,-0.08991114109277444
B2M,-0.02585318217777429,-0.08150406235359829,-0.038085442896482816,0.0037761731126307744,-0.05959095400732262,-0.02147302750987999,0.05476048188581949,0.016736146069071523,-0.09885323232664435,-0.026240586006376573,0.03463922777363513,0.12112099156826081,0.087033113758071,0.0563517679643842,-0.0926294885930443,-0.04477158545558487,-0.03969291371608387,-0.0740178717302897,-0.009081804100219153
OMG,-0.00893346425319445,-0.029775615721624158,-0.028436641544435665,0.04113460375428375,0.034779256074660356,0.03380097583531717,0.05529764404766964,-0.03360886444491788,0.05254348988622989,0.022367809691648373,-0.018212995401277347,-0.0037785180198194952,0.0209045184329288,0.14242484907031577,0.04955411005900936,-0.020085565754046162,0.0401962714160089,0.04229010180213429,-0.03173495844316641
CXCL3,0.039192140381923396,-0.018435090808764532,0.05387290620463599,0.021440856862845296,-0.05210180303630443,,-0.04353112709134093,-0.025157857027258312,-0.026631698771298985,0.03241179444537438,-0.036716181771991915,-0.06307979971234105,0.0010624330782452354,-0.05547440293360767,0.017073563741500382,-0.020901351113008528,-0.0237703611762039,0.0016605379405708529,-0.03482629316584953
CXCL10,0.03619740092546687,-0.03890654838202147,0.08798351445356513,-0.024384974362777097,-0.00841295143834645,0.004545841317930184,0.006754162471101834,-0.015614717343682687,-0.0322098645904006,-0.022705359820435554,0.0185392412561465,-0.09536852405591054,0.04735554392866506,-0.015210294196021426,-0.0023782197635350915,0.022423986781306304,,-0.013799679450734997,0.03121226238821254
RSPO3,,-0.007422676063313175,,-0.010504576457393243,0.1969606697197564,-0.03379865691235646,0.027367675985783574,-0.008971824678368033,-0.040630188058729685,0.05409194776865674,,,0.034051494034625394,0.030107120586020664,,0.0815539349339352,-0.019715991239177996,0.045767565464622385,-0.08003753211189935
CORT,-0.034065981088172576,-0.004830998005299303,0.008474061456984684,-0.023557319301062488,0.026471175144957886,0.03051480791091141,-0.013103258569447208,0.001342447963521196,-0.046291892395910424,-0.02996039718612593,,,-0.017748302245136714,0.053361710554957274,,0.09874974282316218,0.03884054275181143,,
NCAN,-0.004906527449684934,-0.03132488370241927,0.047005443204380236,-0.041144793932008025,0.10702392194821374,-0.015504234353407663,-0.06135096650820599,-0.020231081641563915,0.04735517873423779,0.04140829940423493,-0.07265711500017466,-0.048732411331766326,0.056968869805913695,0.10873312983438174,-0.0371069433042161,-0.010874653826237368,-0.08758980373053295,-0.02107480096428996,-0.08308744935134037
PRG4,-0.033668942126982675,0.015801521857591525,,-0.010367563953824885,-0.013274326182398878,,-0.02517549006026903,,,0.02147701636942649,,,-0.0336428687554629,-0.017232253236087923,,-0.04753891862023536,,0.034216392250098794,0.03225270798002074
ZG16B,,0.005773556141488095,-0.01481712536623762,-0.012032825918800899,,,-0.013458654454115666,,,,,,,,,,,0.012203874101105724,-0.027934103615487992
TGM2,0.039129634880134934,-0.029220771935864396,-0.013818554831772276,-0.039585082085815085,-0.046906977139253334,-0.016065664343242598,-0.03612552725497878,0.011509827336228547,-0.018025005901741848,-0.005440537879705399,-0.013878957190912117,-0.037476661088168474,0.01182353718601911,-0.06441389856715361,-0.0025262493830456524,-0.035238290681484645,-0.022812328733076682,-0.02058114202315413,-0.023632223237407136
