,UKF248,UKF251,UKF255,UKF260,UKF266,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
NGF,0.005232058073173314,,,0.10463391756043912,-0.016704337506433256,,-0.015150896745437289,0.04002032378729169,-0.003725533776160683,-0.016165925862520632,0.0845420936916126,0.12539242228561914
TNFSF15,,,,-0.019370334395356348,-0.0202827278757965,0.10883819080126757,-0.0005715138871569484,0.01822194597459458,,0.007916643834345673,-0.0022767961712372737,0.08158942609530308
HMGB1,-0.030572418344742655,0.025323453533927735,-0.1238934748522628,-0.06420576228337929,0.07971934456734432,0.001452936063244345,-0.15984020961155018,-0.06127685295864096,-0.0019255286783043152,-0.012795711773162573,-0.05983843224395013,-0.0666401196764963
ITGB3BP,-0.015501784405948113,0.029459714888966627,0.015075462735327855,-0.029853814245139585,0.11935242006469601,0.08332908347181896,-0.011480675813347552,0.1045763487801273,0.07707935731310361,-0.024100603166721288,0.07341122934289304,0.03102854528559037
AANAT,-0.01996087703454625,,,-0.017453829747697245,,,,-0.01625161280994678,0.019382336083957966,,-0.01707029256606889,0.0036952974028925355
RELN,0.033882082523284424,-0.019357853457564096,-0.027257958984016336,-0.04505912867837631,-0.0563869114957224,,0.018720089893508887,,,0.026215926331220173,,-0.041952746759061396
IL15,0.033104142116047626,-0.014341325839711873,,0.09735868783027998,-0.014432366677868387,0.048266613347013085,0.03121161877056518,-0.0019956457474277277,-0.05159330429167589,0.003743368048934014,0.07658326877166761,-0.010395298704924996
UTS2,,,,,,0.037310606387562145,,-0.010003482718571412,,,,
BSG,-0.015790672101079394,-0.050589450961629846,-0.0381732739708198,0.044470659343641875,0.09354427135951275,0.08374709714245683,0.013060932889216666,0.17931971528754706,0.043637291758592545,0.030684723077646744,0.020826320542751693,0.09373769423585285
ADAMTS3,0.025336142829106876,0.1433134222560566,,-0.04543380642639887,0.04109595917069032,0.05859377756054303,,0.018105942950711808,0.02248792749698919,-0.009645387148427616,0.006524389969384293,-0.056634202387219196
CD34,-0.018590027254746296,0.016694174334167387,-0.022064866470205644,-0.0646672628813908,0.014870160760481407,0.07828231307786807,-0.103239448908445,0.032567802941033765,0.07280436337899837,0.08523061501842022,0.012176787813187323,0.03899277462092542
CCL23,,,,,,-0.013080169172507568,,,,,,
PLAT,-0.02972486155433529,0.05109900002140882,0.009800442424187997,-0.0100558444124482,0.05704013483147996,0.13319083483948602,-0.07368428051688528,-0.06192025902555283,-0.04635197144067374,0.017615178858190157,0.013488017496402516,0.05833913149021009
NTF3,,,,,,,,0.03230958512942055,-0.051506464934001364,0.04923260606868,,
LTA,,0.02103796380803485,,,,,,,,,-0.022974041239097496,
CKLF,0.012568551277622828,0.000415809889199799,-0.07002898186786456,-0.017471328245534712,0.08210421126148755,-0.0024444247549782814,-0.17126530965988218,0.026144726409401534,0.04840860109913818,0.011694453293736919,0.05048798641034565,-0.05031522337233931
CD24,-0.04701189987409528,-0.03732968157473641,-0.0003956073521927942,-0.021737078377518027,0.14183948769630636,-0.02703203713407896,0.22688431324840105,-0.026385980451159925,-0.07299892277785335,-0.044270210848717344,-0.01293168962290546,0.03991415634765121
HSP90AA1,0.031146599180055155,0.046658621158073524,0.038328382496977,0.0053885635788779584,-0.04391581146271472,-0.025302428074192723,-0.07091069114387898,0.014425713117179814,-0.026321620047833283,-0.08889502298319578,-0.03716848059721181,-0.01993988057484407
BMP4,-0.022666797987286807,-0.024600673827382204,-0.04069203628240282,-0.01080752978986857,0.0806025860793949,0.12212836008460494,-0.048890018043543676,0.014036788034188941,0.04410558057723599,0.035473372415311726,0.13470277087139684,-0.01419093191674189
SCGB3A1,-0.01375807593631984,,-0.0387413517578654,0.013809319478455895,-0.018423171319662073,-0.0073585110044104935,-0.060153946863001614,0.10939286003949074,0.03831070891383426,-0.017917191105322305,0.04218538863620034,-0.04450534825502897
IGFBP4,-0.01777219515016712,-0.0009733273356714349,-0.03991062541518218,-0.01895650899122479,0.028563202847207092,0.07243204093437171,-0.015880888453629175,0.07453966390871679,-0.024708793977052758,0.04662106579636929,0.13189767193970084,0.11016176688921728
RSPO4,,-0.0375166034650099,,-0.023989680238608167,,,0.0809401773893951,,,0.06203764531590177,-0.03030035554203918,-0.012512613657912487
LEFTY2,-0.028246059257748098,-0.023491915504746688,-0.05460916183702935,-0.037235692060118175,-0.023662102448502934,-0.055077613705433986,,-0.030068494525961637,-0.02348691037882913,-0.02798175796853922,0.06450935138984039,0.004116543352744438
PF4,-0.014271795289702073,0.009015765471587767,,,,,,,0.02973348271052679,,-0.022974035922733945,-0.030299941121714018
ANGPTL2,-0.026218826004615666,0.006501867713752941,-0.09522530412109417,-0.0009738538253505566,0.08862416950822043,0.02830734132436443,0.000398893943515768,0.0602391716229869,-0.029002969742499086,0.04363143569465039,0.03411877384521766,0.03314562495141949
LRIG2,0.030432605563710562,0.009785813848647401,-0.040339982437946245,-0.002696248458201697,0.11249397638713153,0.05969650131052431,0.01731615539345695,-0.021743569477633607,0.039553131519764854,-0.02068078572108248,-0.016798996870621318,0.027559472359081672
ICOSLG,0.003491324033062827,-0.03328107352774951,0.0237084732313931,0.044508509818681666,0.07393906474267785,-0.01659899630697038,-0.01852881027188162,0.061583936966070535,-0.033776084307142254,0.0081485507794001,0.028051470031621503,0.06585534627532375
WIF1,-0.025679779121470618,,0.08903509904330434,-0.01908854254247055,-0.08403329889339545,,,,,0.01906956908544184,,-0.017455246128659504
NPPC,0.010176542500413114,,-0.04860423264794779,-0.012555301558512413,-0.03534478904827429,-0.03080921768963733,0.24669001393347362,-0.00880561328793878,-0.019192080623203243,0.027053089996867744,,-0.05935796027182395
LYZ,-0.0019688964410731575,0.018162680821196125,0.004177825905025876,0.10769377373055344,0.04221361678438193,-0.007319125831085853,-0.08354742351462902,0.0009826691783792207,0.04477336996069573,0.03838779776366298,0.07622746233537683,0.03978958450554051
EREG,,,0.026890852499057753,0.04784682650063169,,,,0.061698076725776464,-0.03535897926775418,-0.04160084191619211,-0.03469611586708211,0.14046155362051632
SPTAN1,-0.00984687783809412,0.0016439749118389278,-0.07326895083455998,-0.07112184924399902,0.0020444764175762634,0.00938756837698833,-0.028419598653294156,-0.009723970924654511,-0.009342874364074787,-0.03764191045731328,-0.021146709470331874,-0.13705864972317025
PTH2,,,,,,,,,,-0.03866811296890266,,
LIPC,0.0015643322564625232,-0.03177142117592003,,-0.023225958946452522,-0.022380900065479895,-0.03267002160137659,0.01768702561257681,,,,0.07444404829971313,0.03012068410841507
COL8A1,-0.015286987662471658,0.012920288259656871,-0.04525141220361813,0.012419979356505075,-0.011115175667352416,0.058652510203699215,-0.06872059157363775,0.03738377485055502,0.04715677305385086,-0.003935096300363218,0.02137039869113534,0.009711301036844977
GSTM2,0.03401856296316031,-0.0020149187061603226,0.06224586018362155,-0.014626341434241522,-0.012204509381998307,0.05188692164983945,0.0838386986833565,-0.03634610334092001,0.009272937430148292,0.018112258615219295,0.015392062370552857,0.038226991600405276
SPX,-0.028258892977007812,0.01926067852824536,,0.024166319074228875,-0.025444990495340193,-0.040843528097732375,,-0.03571317487167112,-0.035035794915968185,0.011709380193170475,0.005569028971721676,-0.03899897389182131
MFGE8,-0.0201437302625231,-0.04681277595486662,0.04863155526066992,-0.009784008893005831,0.022866274818008438,0.11546492763248795,-0.1192311945613724,0.026335174028283757,0.020775138185256583,0.016240320343492716,0.017411571625785334,0.10298324566324588
TGFA,0.011951017420372544,-0.004791456580465775,-0.04925068291934577,0.03961968722518557,0.012951057287392726,-0.03391323113357152,-0.08216340164352207,0.013571347730497198,-0.02197755807563718,-0.02434053720649376,0.0566489861958008,0.0956779069397532
SLIT2,-0.005973149866849248,0.013544445722098366,-0.028795291646949946,-0.010446573066692177,-0.016100808558549312,0.1510367474438981,-0.045803251389938855,0.08512803171985865,-0.009985043379769583,0.03750665076561179,0.022196477481669478,0.08210924163005001
PLTP,0.06324169945446736,-0.00887246141928868,-0.016679153470687286,0.06508890846405938,0.014604436957761134,-0.035038700913683045,0.020152637806999843,0.017545050182494824,-0.06985093734144195,0.02419637706991265,0.05639216985919512,0.12724021137782437
APOD,0.02210697661190997,0.04079192519460026,-0.08305355330118479,-0.11840315345521474,-0.12413835395904793,-0.1552553781866687,-0.0910419440847638,-0.01910701137679261,-0.05249319094036723,0.03572565476092882,0.06718136886191346,0.004289654402920593
B2M,0.003369723065761781,0.007043009353695379,-0.06514121127655509,0.05206362407282854,-0.012023338378705345,0.05817381278535786,-0.1336345149416819,0.096896970295149,0.04670229336555778,-0.009621181543116525,0.11531882253773412,0.05396634727779062
OMG,-0.02432561585266158,0.0025846085122627465,-0.10199598396255714,-0.11459824938900746,-0.018906324486830245,-0.05408834687771809,-0.06866701956460221,-0.045909906384245545,-0.009711720109596601,-0.0022348685586060825,0.027274592824967834,-0.12118952224041905
CXCL3,0.015589236055755634,-0.0269652671737696,0.04655623409678346,0.07227321195184622,,-0.03175198846002304,,0.13216148625674584,0.039058399870408975,-0.007627844918814163,0.046841839094698134,0.13290979759194763
CXCL10,0.047491619472212664,-0.012565290594870772,,-0.0022828615008254455,-0.01972741023495488,0.04584887123831884,0.06565762798485629,0.0340917754559517,-0.03784802259803445,-0.03748050250350235,0.006281810698659168,0.005197701898877508
RSPO3,0.05409324741605596,,-0.03624409462973962,0.07327707019886838,-0.017656551898138553,,,0.004662337516017479,-0.047481975868179906,-0.003181362746901865,0.008562621785815851,-0.054384842966648264
CORT,-0.01363105080445703,0.07287162796774467,-0.04810085153322843,-0.02818819057822264,-0.009400342783903597,,,0.01751614794080811,-0.015381700450423717,0.06888622792017511,,
NCAN,-0.055010310648988744,0.030753056804662574,-0.03116109688841235,-0.10764515184817668,-0.003607018442595969,-0.03570375568673962,-0.2030811892489974,-0.06996054798296722,-0.06606185215202325,-0.023836217613138304,-0.010823133689224579,-0.13327272357603726
PRG4,-0.02069050521193374,,-0.04052557994888303,-0.016629692967156575,,,,-0.014909232610529646,0.022934179311100013,0.02645950881312048,0.16855136784371202,0.14300607303320348
ZG16B,-0.019078298871276746,-0.025402248509862158,,,,,,,,,-0.02041500623788915,0.013604043664988116
TGM2,-0.03585243105981298,-0.00513573848407152,0.04630888753037804,0.06883365613447856,-0.04941338674162305,0.052144290785955325,-0.15423301239155043,0.09031301992290337,0.02748453289749988,0.02475247227632425,0.11352910109538526,0.0984868613604313
VEGFC,-0.026270712585913857,-0.0326174653151786,0.017606145097549316,0.09111020501069864,0.088894970901103,0.09406498501913381,-0.05732889554265482,0.023391620438816357,0.02341929468365988,0.1163722360135228,-0.012695466540631485,0.06546865906408905
WNT6,0.008694283094165986,-0.02349191612128034,-0.061241947708974606,0.04315470785289551,-0.014803161283774369,,,0.06962359899992923,-0.024515599052439968,0.05873509672467324,-0.024655315791224278,0.06701787214589149
NRG4,-0.012671672216638345,,-0.027166897242033833,-0.007910882079378597,0.06228055557104766,,-0.04389810238916449,,,0.05310008094348313,-0.01637271095038617,-0.013498143490416782
PMCH,-0.014604784167461875,,,,,,,0.053241980511856274,-0.021075346830713968,-0.02539451753784582,-0.011300666669316636,0.018520735936347982
COL9A1,-0.019967736313607903,0.039970379830761085,-0.0705761633114627,-0.04267086482159978,0.16068186865851877,0.11144819811400637,-0.048340178162114444,0.000704858736586942,0.016717854136567473,-0.07460093767169806,0.00895328797643572,0.09640453581998712
GDF11,-0.05190193464503508,-0.029213515129020214,-0.03885349320869148,-0.06605062753272536,0.12079233984820197,-0.0764610232891018,-0.0855020906159855,-0.06324567101462393,-0.02327516504847561,-0.019200083296532774,0.0436371499893891,0.04827529851875433
RAET1E,,,,,,,,,,,-0.017960747581324345,
IL24,,,,,,,,0.040347311640172315,-0.027767714658744853,,,0.03512656586518037
SORBS1,0.0038859239301997023,0.09631634033268659,-0.061131513567468,-0.03384883892332435,-0.03079055698712565,-0.06386736770207467,-0.053559688866445965,0.022631120170022674,0.001900936617226753,0.038134691212484896,0.00940271300543447,-0.023696221565397656
DLL1,0.00037317141013638763,-0.009446620899090152,-0.07917266801392238,-0.021081119074517696,0.08946481636420603,0.0839545925424249,0.002844010988846635,-0.05820738188135936,-0.017487480129773702,0.009413711823453345,0.06954233720848886,0.03406518208713548
TLN1,-0.01242509710508374,-0.0011417029999142379,0.010724190433083019,-0.013057451806563715,0.060239665583795524,0.08893131860318777,-0.04710198363926499,0.0901162038477817,0.021168561097037308,0.03401788849383291,0.07713720670272606,0.13567187297735578
COL2A1,0.028855190390272206,,,-0.014852838573932426,0.30934475224317914,,,0.10418568659641429,-0.009830667433445864,0.027971329903036066,-0.02382782558578216,-0.021613773900428408
SHH,,,,0.04337819197259525,-0.0175048681221796,-0.010334830945440954,,0.027215602726381558,0.03457865940613297,0.023053696042694027,0.07655200535222259,0.06377717029745801
PON2,-0.04678133751687503,-0.028011048201923065,-0.07728406381465401,-0.10742574374654783,-0.020146237756697095,0.010411679478425837,-0.09292162167986022,0.06070109619844315,-0.037043231235078494,-0.0371684540139599,-0.02835100414969443,-0.01014681320302725
ICAM5,-0.02735526995578959,-0.007734668998516755,0.04634224486533905,-0.039389643447670375,-0.018897717168090064,,,0.10046506027686236,0.03615821764322573,0.006573702773548903,-0.03530578315536844,-0.04807356305936999
HPX,-0.02466002531999455,,-0.03624410415819067,-0.04213638316687602,0.06072723025100897,-0.008062090965196042,0.0654049307954768,0.050054484318115544,0.06322862465565292,0.02125706696013569,0.019411430640822108,0.11168249982774743
SFRP2,-0.018291398621784555,,,,0.00684445830577448,0.026504400276675985,,0.09678173228565706,0.04738058732622486,-0.0019972387203230895,0.058415494204965196,0.040530276843255525
CFC1,,,,,0.003940397808320155,,,,,,,-0.03554177096786271
CD70,-0.03341793251622865,,,,,,0.16263463449633514,0.1327096062170196,-0.024511438299537416,-0.04552149476593385,0.043515590179407364,0.04586934743478567
HP,-0.028394678841519905,,-0.08563155611435191,0.015474186939337484,,0.008052976399867367,-0.10345159064947276,0.1084343570864598,0.00690935688433528,-0.05475066244111603,-0.024491784828172783,0.049915402141741616
CXCL2,-0.015165835916341427,-0.029296690892019427,0.06372526895628751,0.05124410159929077,0.07792378767404605,-0.05698815499275738,0.0021693526277247253,0.14158818472365772,0.058644304030342743,-0.04043593529393806,0.06723535981344451,0.10414603446894662
NPPB,0.09905349718566708,,0.06055760447385476,,,,,0.048244199359043914,0.08813958704343182,-0.017732773215714332,-0.01660829182673948,
CCK,0.01876543707637868,-0.006907967668746544,-0.07278008382199352,-0.07365133137167333,-0.11319851253330193,-0.03267004797055644,,-0.04727926044782777,-0.03849161409687635,-0.03592173231345454,-0.002000322793292532,-0.19323269121041525
SEMA6A,0.0029971383022106115,0.031802916763473375,-0.05948000895049904,-0.09385996490841532,0.055462463767879784,-0.034589330400528535,-0.1464501185147929,0.006909098377149259,0.00751598526681929,-0.01516735830423474,-0.00624594513997641,0.06192944684957266
IRAK4,-0.06218639709211969,0.0016805979963467634,0.02734527186395969,-0.055934984435930674,0.01422637697600856,0.03442849469391898,-0.008408109425869469,0.06042773658264098,-0.028276748881574804,0.027601005427546097,0.00811788949784562,0.06699401362056273
GSTP1,0.015008396970770102,0.017787946910625744,-0.08272713508400728,0.025050608551275968,0.13715905689548588,0.021861349308746652,-0.07396326759148607,0.028015866381563382,0.07805464403378726,0.05712080386306834,-0.02502709099027406,0.013350155189626822
VCAM1,0.019729914992632398,0.004686835464770154,0.001316695701797327,0.10875897378936951,-0.021167659218706978,-0.03670364992850475,-0.23843579009108729,0.08199817934229134,0.016248152414228414,0.032917451457098984,0.10486925582305645,0.006803864154897914
NXPH3,-0.023760363528701086,0.012187178550050795,-0.010039606086483781,-0.014207103710689057,0.09652073061074828,-0.04998894225806737,0.008414902410021286,0.08792642716864589,0.10827006831443871,-0.048520007285974366,0.04470899033605417,-0.038159585009549475
MTMR4,-0.04182463832561321,0.02624963069613971,-0.04489025753394675,0.026909297968560012,-0.022410190270005056,0.011992344489734963,-0.01231921600448442,0.05461844894690557,-0.018587958931025387,0.013905088934073117,-0.016584402316093785,-0.026029230732638197
LAMC2,-0.013931304961693734,,,,-0.020282725882340303,,0.06468721337807991,-0.03300107369443657,-0.01382793786179683,0.0051267703263946285,0.14592389044370918,-0.010793653657470887
IL10,0.057158071519265316,0.005175302862754708,-0.03782189232206977,-0.046041633255224285,,-0.0471932696387421,-0.07645331708802176,0.04923622406736398,0.05070097280990492,-0.06138190000236838,0.01859486776681677,0.12284502687954178
SEMA4D,-0.03916945366042513,-0.013774422135675948,-0.036901625963369246,-0.024076232869611032,0.01058321558409621,-0.08475339801125814,0.002012185661310924,-0.04817618751931942,-0.005241585601662086,-0.02387976778811648,0.0621881889738128,-0.04874769151769918
TRH,-0.010081618655407005,,-0.027992135938386058,-0.01461631924585401,0.0001749190509810957,0.045034848216666645,,-0.030128219294634148,-0.04983815769421295,0.011773973616891012,-0.01860240062247993,0.045660562290822736
SEMA6D,0.013675399355340644,0.02454011522807507,-0.0994946471057205,-0.029904856195579126,0.05817446836401751,-0.002872210917512786,-0.04215224682408839,0.06009914770721275,0.007836453866475327,0.04277038899122582,-0.02340983181311553,0.006138253402212391
CEL,,,-0.03071800495557245,-0.01605757381017736,,,-0.0014804961212388072,-0.040649686798191115,-0.017291149288106274,0.03022107917386168,0.09648501940508937,-0.04132392800089241
PDCD1LG2,-0.019112022858339975,-0.020293805837834293,-0.02308096888439335,0.012494148392112806,-0.014243557792966984,0.029761397284547342,0.0029347071019220116,0.04564486059382226,0.021154963542058324,-0.025757304354830646,0.06343296158639913,-0.00921177326461798
SPINT1,0.09265426267993486,0.082061137432168,-0.03688236583038283,-0.008883842878289722,-0.018423176948867557,0.04673973131025244,0.05847339057899836,0.11565884704964854,0.09222773130454605,0.004758664152358517,0.04694786207843913,0.048558065408768815
CTHRC1,-0.015342650457139775,-0.03524052518372831,-0.016961086080378284,-0.01474875937664913,0.08568498952995442,0.20141705552764405,-0.015830540230891657,0.08802500855276006,0.07706416973482312,0.09297050834061471,0.10951831836764826,0.04648621035234545
PODXL,-0.012971804071166604,-0.04830594754198641,-0.07492250217671083,-0.015146995805357513,0.053627737332716134,0.10972393824945734,-0.024333226187119892,0.08956232071423847,-0.0006343624792004624,0.056882581040422334,0.032695395784261276,0.09161036678195639
JAM3,0.03913960455274245,0.004797764755927176,-0.027638644006015005,-0.002196111298747272,0.05034233325008893,-0.004179314982689593,-0.01794697163764986,0.07229989071383439,0.06097409160095979,0.08588257578691477,0.06673173290186854,0.08441918653745978
TGFB2,-0.011891276223637556,-0.003057335723326464,0.029075080963142527,-0.07488975734381378,0.03038168906093951,-0.011954725767111034,-0.015386210104261404,0.05008255155100075,0.0018108520357004495,-0.009831547669836627,-0.06327276001756543,0.029587912221151976
COL18A1,0.0030141476468522254,-0.022418672268265723,-0.07521930020292965,0.001845203427054282,0.06608342830546872,0.1349485440025584,-0.0721242722279375,0.05219284845406343,0.010883620184592177,0.06034955438715517,0.090210264650962,0.09929418506235801
NODAL,-0.02862493042076648,0.007667478518003787,,-0.035203329314301285,-0.029043173964850698,0.1261663436140013,-0.09649765837360269,-0.029015626495832413,-0.022053068336111297,-0.028188369312650067,-0.009253012157487398,0.030585236853242378
INHBB,0.0061078443924122055,0.058982464444850724,-0.04052963121158572,0.03758272064419853,0.02171651988957865,-0.015917494640453674,0.1040456577995245,0.08036431251190379,0.056377899502331325,-0.008807797379537827,-0.030880423781493044,0.020923429068495775
LCN1,-0.013931308096294073,,,,,-0.005724330005512388,,0.0653959714569439,-0.0188828741551904,,-0.018811760017084414,-0.008877216644686929
ARF4,0.03676127159008651,-0.0047821091060823,0.0085722533124458,0.07772773208068748,0.0862923736214532,0.06645981900805502,0.1597341280933476,-0.005545124528671735,0.0669131543897326,0.02180108725714259,0.06986229778158047,0.03211421429054381
CXCL14,-0.015966878846909165,-0.007429822116353061,0.015377954650538227,-0.048532667076483856,-0.06531793769592374,0.03731180630877319,0.038250288680231344,0.07520424617520102,-0.042858189015071484,0.008264884846871535,-0.00815465859916564,-0.02245127044391499
LIF,0.0019561209072852946,-0.017506963637539508,0.09662220944798798,0.13996286705571215,-0.017969394356335988,0.03923315691802027,0.07082209496523409,0.09036171439466748,-0.06712982253459858,0.04337758295610769,0.00834415639685833,0.1756311002513555
IL17B,,,0.1011729317449971,,,-0.01969252359115763,0.05470009040226604,-0.037142601217988,0.09050947647846543,-0.03506895074526698,0.02187161676873102,-0.013853420875986865
