,UKF248,UKF255,UKF259,UKF260,UKF266,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
ADA,0.021028270321465634,0.015738873659662447,0.06278089701710551,-0.0020794258060263283,0.014489750804655357,0.042986312620545544,0.03595579264270671,0.0669010269349313,-0.055975292606975945,0.09223117595684947
LAMC3,0.11561819742282502,0.08330232590688616,0.008658331558545111,0.058920265424487875,0.004845636561152726,-0.010354513171721485,-0.011630876856736352,0.025542184526762678,0.051158248282933826,0.029661639593072567
CCL7,0.01933079073596986,,0.012808985495287414,-0.02025263500185858,,,0.033773271081127154,,,
NGF,0.005457831723130632,,-0.016041659418614528,0.06328695317269978,0.1781870970364509,0.010066525983714858,-0.033237990561912845,0.09312108090115147,,0.0012016564905131854
TNFSF15,,,-0.012960751824945637,0.0571723833570542,0.109347990871297,-0.016257461549109297,0.03135779378962077,,,0.008659384007031404
HMGB1,0.028109268644495276,0.03149949790849652,0.016038308276256713,-0.017077488763268332,0.0742298047051379,-0.04202977086834935,-0.010301788485490722,-0.022424087680348485,-0.028299332332151608,0.10565728722119443
ITGB3BP,0.006109393484099729,0.041044516546890106,-0.00470588141282371,0.021568919992152782,0.03248650850776818,0.06910474565009404,0.025194609835942867,-0.011686055349559788,-0.009707095445513665,0.04003408319666437
AANAT,0.0587925654581611,,0.012844894163532922,-0.013511375775133607,,,-0.05455081754883394,-0.04325465329815274,0.01942795604453578,
RELN,0.08127288354280693,-0.03024646601488055,-0.020469937372792766,-0.003962851313773116,-0.06009912606587264,,,,-0.02343079291686554,-0.0016993595608972294
IL15,0.0108052301361679,,-0.01229257727718869,-0.005893741954397061,-0.01774014566594037,-0.03822755012224453,0.03126369373466714,0.04106689983705366,0.007900781718745847,-0.027559312826049346
UTS2,,,,,,,-0.02745591653256508,,,
BSG,0.004754180084857171,-0.048817500276659154,-0.031160179332196242,-0.004384134452537977,0.03556930786795631,-0.05179593912348843,0.05624721800424429,0.006625719556659144,0.015376714414261732,0.030847248884776537
ADAMTS3,-0.022181025612993125,,0.03344910105877049,-0.033896835663554115,0.02594322974300502,0.022051700731344714,0.004695564677105589,0.08101804840949747,-0.040165384186035394,0.05152734345595508
CD34,0.14569764339339822,0.07303443873207967,-0.031635091676483575,0.09626544218505374,0.008169944701543932,0.019610840025362144,0.06949950357165616,0.004986970097929331,0.05628456560962416,-0.007567744962383473
PLAT,0.11359443046519989,0.015534464785724778,-0.001595599569255704,0.038213989899455375,0.09360701498370183,0.016045143813141656,-0.002892524436688126,0.15381131157670297,0.01880496162487598,0.08680749922648436
NTF3,,,,,,0.014000654284128625,0.00966979878001848,0.08010664874337423,,0.016199466834659955
LTA,,,-0.014917578456381463,,,,,,,
CKLF,0.022899520168554108,0.002654741422497382,0.007319132057116532,-0.004771085929528838,0.13286827711020802,0.04648008582339716,0.027814476216683197,0.09595220843632762,0.033650504291910244,0.035576474385497416
APELA,,,,,,0.023758730784797545,,,,
CD24,0.02960825515555776,0.05025213841176914,-0.06292251295018488,0.002840422147040513,0.01652609800164227,0.08394707763208875,0.015306910359175026,0.06683565591647508,0.0769832044024869,-0.012291081325486869
HSP90AA1,-0.10051168667976959,-0.005960913042965099,-0.005536139244591968,0.015462818006341332,-0.08815019378424965,-0.023909598234116924,0.009882325971056467,-0.1398817767583716,0.016688979255525073,0.02221471402585304
BMP4,0.04387700960749631,-0.021740200449503252,-0.0009382069811307962,0.03209342313718785,0.17337335378837687,-0.05055731777714402,-0.03148228924214197,0.011111281287838448,-0.026847255010727534,0.1025717121986779
SCGB3A1,0.03480672430716045,-0.028708787384731052,,-0.01609038057421735,0.07649935389300286,0.011121461342031238,0.047843338885393674,0.02385569373976318,,-0.03764925458907907
IGFBP4,0.1374485121451039,0.002243433619744649,-0.03574318280393038,0.06865300414780985,0.0881303072813596,0.00885936546152001,0.029506435246845288,-0.006751885660364313,0.029544359769752823,0.0587629407429434
RSPO4,,,-0.022833967393237616,-0.018570914757083386,,,,,,0.0022027890670232183
LEFTY2,0.09815287003286918,0.0900056604698362,-0.006315937043497993,-0.015810118626789767,0.011815788070155656,-0.018382146930309116,-0.043373403207827316,-0.007426578399378539,0.04303067053087413,-0.05446888087991666
PF4,0.052369476622098364,,-0.010154920479955316,,,,,-0.03788696128122454,,
ANGPTL2,0.07380567157094177,0.03363853369401801,0.016324912122015974,-0.014002660370717788,0.10643464596309363,0.025377566933048646,-0.07514338924341771,0.10175307554990284,0.045581936745171754,0.08074931862892402
LRIG2,-0.0060248682867717306,0.017335404964789917,0.021517630799550436,-0.06408199419563106,0.03805222755377294,0.02650654832994699,0.032787308143527205,0.04659162525734939,0.04681009659062088,0.01703624217416776
ICOSLG,0.045352703783462095,-0.040330355464305016,-0.04804995737589439,-0.005105858670734372,0.023041374900744652,-0.0024542986419688294,0.023383114395220977,0.0832920155740263,0.036766430882199296,0.04022151292477791
WIF1,0.058579492174520964,-0.0352852803867341,,0.014928706116788084,-0.052832064473751675,,,,,-0.010820579738957182
NPPC,-0.005022552286381211,-0.007128737898322833,-0.01575278593305139,0.13154009519732277,-0.024332814961256964,,0.029242855090707315,0.042233817254996385,-0.03554600871440653,0.02380834393740818
LYZ,-0.0015384045440940864,-0.050357717962500645,0.005542509565776425,0.05880194387627419,-0.043007368757715235,0.01199974837208576,0.0256239809756161,0.027856667833267644,-0.05711233623967333,-0.04756555269777053
EREG,,0.02511828050102853,,-0.026133683374756453,,-0.021495051755703414,0.04471155335000963,-0.024782430584882744,,-0.02146923350856573
SPTAN1,0.01338847887932145,0.041369677939446174,-0.01713036868141291,0.01786713357658812,-0.0037400980802288035,-0.04647206239254982,-0.03563262185584592,0.0892134725435273,-0.02727036427134615,-0.00575910488501696
PTH2,,,,,,,,,,0.03346394716076726
LIPC,-0.005632002191064576,,-0.01824914841407396,-0.017979702082561513,0.02584502605215748,-0.02687680097941401,,,0.0274403319390716,
COL8A1,0.1072750339677407,-0.018088402412660246,0.02151650360989866,-0.03895653099836309,0.03353584261187029,-0.01894494957696504,-0.036334083009783254,0.014960816097252388,-0.01461651816421252,-0.025490502886899177
GSTM2,-0.016880842543292397,0.006329113855141139,-0.031449194626541985,0.009797272627196547,-0.015001681917491558,-0.03940489344284482,0.024432094257814195,0.04478114304716947,-0.05416511436533762,-0.022279081714285623
SPX,0.0623957627933724,,-0.00981186459930753,0.019803715226395454,-0.006110712315948853,,-0.04726648578334152,-0.020328287861034272,-0.05314851070498378,-0.025181041250316612
MFGE8,0.05677035830859315,0.0168852355899985,0.009723477512246535,0.07720401081213053,0.07462666713568987,0.01993054684594557,0.0375479991357114,-0.03129471212395805,0.05189076339989429,0.027380819402949
TGFA,0.03956679953885565,0.02740337210795961,0.008789802536234171,-0.017591324813629676,0.0944616399906796,-0.01526607264962494,0.0344698325298341,0.08069681117435386,-0.008086647948175605,-0.0006213464400993883
SLIT2,0.04026242825065611,-0.021338385679993035,0.01752748162359459,-0.03627048463030509,-0.0016028681164152714,-0.03560144902356813,0.018928123535602276,0.011096458427563249,0.12524611137168878,0.011921372137816924
PLTP,0.0490834885359867,0.015667981100830966,0.0007268790256934205,0.03190896517492405,0.03505190534059626,-0.030950041809012698,0.11979132390214452,0.0027122691057836035,-0.031159637553639423,0.023331488323536063
APOD,0.012519505259855391,0.0606125103586534,-0.027134517645250416,-0.09514201092488372,-0.041314098707047296,-0.027298772338190756,-0.033785620432445915,0.1801151032141217,0.04327427382299431,0.025300263796884603
B2M,0.12778922762653697,0.021600327916766224,0.07126581453740202,0.05282787155435866,0.046432819400023036,-0.032711474743382124,0.07894531527742872,0.11994490043181391,0.010813735293464109,0.03707206888938025
OMG,-0.053719104395561636,0.12329834522779122,0.013569465544728323,-0.017275446051175695,0.025192624432031425,0.014365832327998108,-0.02846413087414135,0.11147608728668534,-0.018244455824271043,-0.045295193674019144
CXCL3,-0.008949552173358993,0.02475677918911344,-0.0065514916789498655,0.007803285938711787,,0.021949391233057097,0.04059121532815093,-0.08293654366691439,0.011368734832888366,-0.019537033960342128
CXCL10,0.11308960792599622,,0.05288110324576776,-0.03681888432451429,-0.02424876938004402,0.04295961636477015,0.05764972559108877,0.006990477690532362,-0.006404708385975665,-0.02299304001292907
RSPO3,0.03262375541829436,-0.026858226661283617,-0.011792959006331736,-0.017979690997193185,-0.03378851171886062,,0.026367470771513725,0.07730413007857102,,0.022021129957221126
CORT,-0.0009536969311695066,0.026212473448221536,-0.003494320636472399,-0.021821069692380565,-0.031153712671134256,,-0.04343783368984644,0.02406135077938823,,0.010155537836718997
NCAN,0.07247318366660498,0.03583055662402843,-0.041707718118454695,-0.010156604114142265,0.058883671692608865,,-0.013862119468197773,0.19542945133911668,-0.03286365424282491,0.015299496792099833
PRG4,0.05963876010787602,-0.012628963721092127,-0.011639141968158885,-0.012873394203584076,,,-0.06810607048711834,0.07341099346311045,,0.04565880328928223
ZG16B,-0.015473174218019614,,-0.01350864771809741,,,-0.024249390292913963,,,,
TGM2,0.08106031255625,-0.04208954707046328,-0.03817718580220632,-0.002429507359383681,-0.002058806693477949,0.0859945394584857,0.0851089873084104,0.0018043250810536972,0.0026128119492627895,-0.010550893798508628
VEGFC,0.03505836940587547,0.012476911104768068,0.007479319304755271,-0.019816419509800426,-0.016182696988644617,-0.007541392758239927,0.02021343531002461,-0.020536887269772375,-0.03480203613636802,-0.036579223474324525
WNT6,0.06483774054875341,-0.023062855047070886,0.05658902826997104,0.15035256401604993,-0.018195923326509666,-0.013104023898546752,0.02458541841734303,0.031012359384798193,,-0.028306336692976657
NRG4,-0.018865539946861135,-0.020131684658268072,-0.01416536821796093,0.04114325088876916,-0.02227517387847453,,,,0.08082233009452187,0.07908619901063285
PMCH,0.006278545584209224,,-0.019627497706081267,,,,-0.03247526597054118,0.03710804829087865,,0.04275712316490966
COL9A1,0.06227905419231355,0.0034268791613777474,-0.014794693233968932,-0.04489356271198327,0.09139970520961392,,0.00967195406031553,0.06266633323613169,0.03384409071653768,0.0649781619180152
GDF11,0.034440349464185886,0.09721066931182341,0.05947048621077171,0.009081380025977538,0.05752579741485998,0.03028253293101389,0.03768163107977044,0.062079334326762985,0.014570067105647568,0.027422588379482207
IL24,,,,,,0.036003846947032236,0.042594056338160574,-0.04637255621017403,,
SORBS1,0.03854305754702081,0.08580868649067114,0.01906052259817428,0.03437774810521041,-0.010088000145075004,0.11077575931886643,0.0438854242313256,0.020825257900189062,-0.09041268213364084,0.03314368765172738
DLL1,0.1131500751361314,0.10538057914881821,0.05219014134541927,0.09900227594801282,0.0653148907623364,0.05518001945007316,-0.021546559166962947,0.03636749031551024,-0.043027545138183174,-0.02478982481553235
TLN1,0.07029719675830048,-0.004897599149037718,0.01082358850856388,0.002940913098261201,0.07935484100929352,-0.000469728110086886,0.012447529504621625,0.0014048648214652966,-0.02624134032767325,0.02036082930150977
COL2A1,0.05340563338849259,,,-0.011497893940799862,-0.019713018391675583,,0.0037955126340442668,0.004737511518683202,,0.053359058804429906
SHH,,,-0.0120949794898478,-0.0024976580286644617,0.012265014343611887,,0.014185668912063671,0.026578866878341243,-0.008854786673270148,0.020889916377957205
PON2,0.066058748993626,0.05747830484325617,0.03257737880720769,-0.007413972329314251,-0.0005775750784668079,0.01665126027317312,-0.013060562378597255,0.08987073831967252,0.013988368512574486,-0.06605626799931123
ICAM5,0.06000894497566448,0.048834378802327195,-0.01885088399036735,0.08842519013580669,0.0023717955303653245,0.09202255423395553,-0.007890706970225711,0.025166855393792643,,-0.019190149968801102
HPX,0.04181915690142585,-0.026858233722221417,0.043227571419140645,-0.006607522443385654,0.06259409930334782,-0.028742435823794252,0.02287234651151857,0.09148174673280832,-0.037467777879197896,0.0009842459351825593
SFRP2,-0.005074346059604496,,0.049956193339710395,,0.037067615578068716,-0.01509144121801142,0.034062103768021414,0.09011707668542043,0.016924029993454843,0.04781493983429834
CFC1,,,,,0.08281867602046315,,,,,
CD70,0.0053593548874388145,,-0.02341336120774513,,,0.028169653607011118,0.10420339811990094,-0.0433734451237587,,-0.016143215097862578
HP,0.00866359995001903,-0.002754422547985675,-0.038082888111881055,0.03095982583853272,,,0.08780382624293234,0.010982876329182904,0.02099051962670221,-0.018304633509538412
CXCL2,0.01209077603489022,0.005783917497461081,-0.040610426999771514,0.040251471709303564,0.023456726525068684,0.018307849733306333,0.06701215790893106,-0.028723551936957373,0.0442882012074361,-0.01742172473783981
NPPB,0.03927081748312162,0.03330464109549347,-0.02781248124714372,,,,0.0029177863537589188,0.008033501036335104,,-0.013241615345532814
CCK,0.03795449521308267,-0.007702490273872519,-0.010294985836953825,0.03333851698303228,-0.09962258699226388,,-0.046175023975482926,0.11563020991397727,-0.01889748239013623,-0.049653095899610374
SEMA6A,0.0037795531428254443,0.03676485087149831,-0.005247340088012964,-0.031799378296491806,0.013851765489279681,0.02369089370361184,-0.014402047460484737,0.08852084844408326,0.02459790882766259,0.03585767572543392
IRAK4,-0.02835148863382995,0.012669792292297633,0.052704738145338874,-0.017488743203382895,0.06844812763859551,0.0077671574698172175,0.0043499358307588385,0.05857606965645037,-0.012809803509506156,-0.009678247507133425
GSTP1,-0.0020288442161312307,-0.029602680494157138,0.0010227748907934832,0.015349425480178858,0.10275422917605466,-0.07257490126869387,0.0012908517250456476,0.09606022600968737,0.033703896677545336,0.046471273789381415
VCAM1,0.12238645559842691,-0.04373911787677375,0.012808773201091925,0.0211635917366709,0.00863396788190356,0.008373683221057457,0.06267260266266701,-0.055130012002299444,0.06377705479635885,-0.06119145760986367
NXPH3,-0.018350166088518603,0.09676411343531173,-0.018901499562112255,0.013889014876813639,0.03639698707847147,-0.01508495226819229,-0.0020419678600228446,0.019104101777932668,-0.023441147139866093,-0.021485178830442857
MTMR4,0.04977425172903907,0.047389379758354014,-0.00021853546950160985,0.016001106715412505,-0.0042660083708775795,0.08111005455736928,-0.016865920292190476,0.0075420761376315815,0.034710796795590526,-0.09339804056057935
LAMC2,0.0465801974168476,,0.007026167159927333,,-0.024931358777547357,0.0661391920188265,0.013513165827652322,0.007821408090087328,0.1405206785183164,-0.024610727032018966
IL10,0.030376826706523693,0.050354636083579936,0.011701301716757397,0.008152367937937548,,-0.03608031787569396,0.06703674757476237,-0.01587904012742342,-0.02606242988630718,0.004453227347778133
SEMA4D,0.028693084952252968,0.002526374650639154,0.01651537749556502,-0.0054966107365248965,0.030931041888435793,-0.04263538635382451,-0.04369014415719184,0.08336894983598711,0.026141140083297727,-0.07533019047179554
TRH,0.07811533675892224,0.07653231456080957,-0.008701424643011319,0.021227858269720595,0.05679316656918339,,0.03289096420588463,0.08309039124119985,0.01315128978255708,0.016060458400713844
SEMA6D,-0.006570399110025255,-0.012024575637284476,0.044523514601811046,-0.005412408455149611,0.06629244288844122,-0.020605889641666424,-0.0013042817544725847,0.06455174824294956,-0.02738289277031764,0.026234956890325907
CEL,,-0.022763187992623484,,-0.02232292052624647,,,-0.015345550592622322,0.013014976803977214,0.02978268010931893,-0.006030814214843481
PDCD1LG2,0.042214663320857757,0.009378855554152358,0.019285837971749657,-0.01084676186314362,-0.01750806334736188,-0.03251873346117791,-0.042098408458357474,0.04527012300856905,-0.058834369805655026,-0.00798864512796653
SPINT1,0.029638466627456353,-0.027331209439674736,-0.03370429882146796,-0.030179966357907755,0.010867301070115652,0.013013957295088351,-0.04826645905863916,0.074225454427373,-0.005237245128433011,-0.02378401678814922
CTHRC1,0.08044463800518932,-0.024371744809645317,-0.018859878395608074,0.04006512054711999,0.1252887833914094,0.028666994462670042,-0.00985818543916853,-0.027373653164365557,0.025266670004361984,0.04659430543244908
PODXL,0.11743871867647454,-0.021319636273708534,0.02309959711335148,-0.03649233885756909,0.08994254441557477,0.006352874337581683,0.022321422589402406,0.012794060501355727,-0.0023426620360937622,0.07035242108124767
JAM3,0.022038371564131912,-0.049733645853107494,0.02737474806515772,-0.016763384458545385,0.0655030758979984,0.047279483637056106,0.0585439607041162,0.03274318277875036,0.015157784709794687,0.031138359773551037
TGFB2,0.027433558733309587,-0.04026124926694521,0.0033457668641773035,0.07409021574239302,-0.030385142165459324,0.04466894347470839,-0.003952447610618441,0.09511025005546803,0.002069249500019815,-0.008503142808120536
COL18A1,0.12099804275507847,0.07613621193082395,0.00049658998552966,0.07445604787773631,0.0875237992830436,-0.020614424333790366,0.011739858354027854,-0.05568195835785971,0.024071813842306344,0.04319477604850636
NODAL,-0.00793759364362747,,0.07561578451170113,-0.027251635760000174,0.0033656018071884343,,0.09411030466281044,-0.00852654378166334,-0.015127952931411726,0.07264291158141112
INHBB,0.022876129977679842,-0.00760220130285798,-0.01093982909904496,0.02059653727090163,0.06076006972368472,-0.012482549586125796,0.06824949080251595,-0.049953445359270786,-0.0315065789962154,-0.0019941714011076643
LCN1,0.015152838921621305,,,,,,0.01726431569077253,-0.036360124658247776,,
ARF4,0.058656026359044974,-0.02675649583409594,0.04620805899371671,-0.002351463616349189,0.05176028620176606,-0.03960806907949973,-0.04605830173885805,0.03301044585922762,0.007684257295232466,-0.0002145556228937096
CXCL14,-0.027935331503461145,0.0056573562812118885,-0.027470225784840586,0.1199724064929207,-0.08075595567542312,-0.04757487373670084,0.054207538519202236,0.0016271207673496393,0.0030153060937214322,-0.053885034501668004
LIF,0.038670589224882604,-0.05436591213404531,0.042885479908363645,-0.005876654691605358,-0.022087830812874687,0.0613420367830138,0.08779060249271846,0.03018107268141436,0.017515010670721712,0.050204138994964356
IL17B,,-0.02074321732814758,,,,0.03228350872417012,0.02129906402366541,-0.07689287607991353,,-0.034319692612155124
MMP1,0.0651248740769508,-0.07054708486120924,,-0.011314796898656465,,-0.0024543280266175432,0.06227033348198915,-0.020798900059257136,,-0.01589535730110328
MATN1,0.013341629664412437,-0.03313723243596109,,,-0.021323388144857104,-0.015291584708468543,-0.06935927608115967,0.02206721539165004,-0.027331034324248372,-0.0026663426114002134
ADAM28,0.015643866521116826,0.04913425448688766,-0.00752711971017165,-0.03603156039240639,0.06261019991586755,-0.0004869244030753692,0.04252111071663027,0.03325970567565243,-0.02711694306508253,-0.017345493389464346
TCN2,0.11230620316758493,-0.005558204002584135,-0.003688213214353092,0.03814847491798567,0.027598915721793113,-0.0720685206418644,-0.0019093860060915293,0.058392053623011336,0.01576452424265261,-0.0017119498165183182
THPO,0.002064125723299708,,-0.024537616232977358,,0.006491362500408167,,,,,-0.04553539160159588
CUBN,0.043610879412940756,-0.032536067424346275,-0.042886430115973664,0.025465132426637203,0.0717381164054983,0.02014775213915317,0.031691703107987336,0.004045192872688803,-0.007751359158208095,-0.05548255718367634
TIMP3,-0.02547825602534565,0.015888951674940817,0.0030254757076334186,0.03287493695814499,0.010575490884075531,0.025705966518709655,-0.06984075908553901,-0.028185335651311316,-0.04538558918595394,-0.03995223082201008
PIGF,-0.00018160240566765802,0.04174581684618458,0.003563294145370403,-0.026491821567552323,0.023621186046198252,0.0003413732392509509,0.04430725471388392,0.05189118359267495,0.042047973348221204,-0.054154732599184255
CRH,0.02968268565559582,,-0.013642371368479313,0.019952066199317272,0.0021612228141408177,,0.023391632762769583,0.09122087791419452,-0.04606611568071946,-0.005517844039036783
BDNF,-0.007742861857741869,-0.040785232778557,-0.03658804426483147,0.020255806699515495,-0.04377251506120394,-0.02358724042793031,-0.015908954217499844,0.09045933555639198,-0.02176830870534785,0.07658060476755137
CCL5,0.12773863570987512,,-0.04595304475749613,0.04883715036031976,0.001899072084303131,-0.022268297150376287,0.04335106465046498,0.06609793604493994,-0.006131423425508111,-0.0069665583102028646
GAD1,0.03484780315284734,0.050404785769645306,-0.021731691299889333,0.03517839763755711,-0.0796613882458109,-0.022908524636272343,0.019954844439240095,0.13197736939728144,-0.08575402722569539,0.01135686275430415
COL14A1,0.04545431683833281,0.09419930998911327,-0.02523977763738925,0.05507510619705291,0.01327977465960975,0.016375606230501657,0.05406698359034605,0.006943419258078585,-0.044633522633609,0.021846111408317867
HLA-A,0.020341341011017644,-0.038966117800262115,0.008253327944725535,-0.022940980839175784,0.08539581839167433,-0.030781740016645236,0.0797538697358536,-0.11795766951745411,0.008068074440182222,0.01945509706278988
CD5L,0.0710892915813636,,,,,,,,,
FGF18,-0.036334107035321486,-0.0207431941639557,-0.010838762031465908,-0.01568784619323663,-0.024931355145794958,0.07985340764206772,-0.01653699682030749,-0.04700358297798281,,-0.03209384746493124
ADM,-0.05762871073666199,-0.009457222003048485,-0.009146859369016597,-0.014423569061361434,0.07043146961589128,0.040268538749628754,-0.01617157173164829,-0.11650432412979352,0.061246167537778846,0.026114215411146165
CCL15,-0.00011520758519262497,,,,,,,,,
GNAI2,0.08316465516031071,-0.03965497197950688,0.014301731526913702,0.02497172797692606,0.10816952930324836,-0.021432613948059374,0.02426232692335196,-0.057357312375208636,-0.05972048062160112,0.025802748055862173
COL11A1,0.019733236696732038,-0.004098183676836837,0.01739502774861666,-0.023103234408269023,0.11635484185554124,-0.018085137437202973,0.06360322376078777,0.02820109543569005,0.038725848332056195,0.006618763977089245
NUCB2,-0.015237614780083487,-0.04891081537528712,0.01118995197940454,-0.03702167293859467,0.08161604732393157,-0.0031709139841737794,0.07851342557876102,0.036208429719949205,-0.07461709592565036,-0.0014495989375251951
CXCL1,0.028329044405787544,0.031623515819084895,-0.018360693257626008,0.07188092184551906,,-0.032415507018205995,0.024558870470808156,-0.008043665077706513,0.03386421376228915,-0.036091444634512526
VCAN,-0.002550043282816355,0.026508822083729663,-0.005532916895675745,-0.046647016979135654,0.12100057386142939,-0.0017812350767474213,-0.042944302100718416,0.08974905794192094,-0.038631986602807804,0.0868681709028845
MMP7,0.06317490558672521,,-0.02154819620199827,,-0.022087824612930053,-0.03147625260727246,0.09679022233475032,-0.051536812430786914,,0.01562678396364149
PTPN6,0.057288037105532125,0.002027361626541538,0.0192286185081915,0.010285780848547593,0.013356409059367346,-0.03263526796897861,0.005812131128526722,0.04125356668559114,0.008327041290256179,0.03791512265204542
