,ZH8811Abulk,ZH881T1
BMP1,0.0882396573264892,0.08478578418187702
NDP,0.031844602786772556,-0.019833151453125714
RTN4,-0.021393483244240855,-0.005447181066369946
HEBP1,0.012220598865092164,-0.02163950541678451
WNT7B,0.0011860230403193189,0.0573932021777959
PTMA,-0.047535493569522816,0.04738414510441108
CEACAM1,-0.02317792373896411,-0.01586763288382529
PDAP1,0.05491857289969668,0.0024792326734433367
QDPR,-0.06573731744944708,-0.10742124955738706
POMC,0.07324465822764434,-0.02595736293632352
CCL18,-0.0008860318329829052,-0.008819475605531294
CCL17,-0.016443615049751857,
TNFSF13,-0.03155282741160084,0.0034621418900829203
WNT5A,0.0548571496033775,-0.017103084083135375
CXCL8,0.02282493950956741,-0.044423463268100635
GRN,0.1093715242805665,0.0194324097311663
MIA,-0.0838847437473341,0.04239290944990614
COL4A4,0.023022507692831568,0.07824871534048268
TAC1,,-0.0001479476754367641
RARRES2,0.0824905857784741,-0.0072578689942734125
FGF7,-0.021069620053977462,-0.0363515990300419
HBEGF,0.037843236634950025,0.02198250218893707
CSF3,0.11887700950939398,0.009143349219226042
PI3,0.08903504403628995,0.055589292884527075
PCSK1N,-0.056592187599047585,-0.019619308647430053
NTS,-0.038361242193828325,-0.05259749928949507
SFRP1,0.0472569469792386,0.00392574177456433
CXCL13,-0.012969486514849143,-0.015468121264269847
MICA,0.005410279446132811,0.03676897302051244
TG,-0.02184945326174089,-0.01872229859701798
ADA,0.044777048105029894,0.05576810734139634
LAMC3,-0.010811802936362018,0.02278014015985665
CCL7,-0.007004392697589616,
NGF,-0.028463219947444145,-0.028811896901568136
TNFSF15,0.06626916840572694,-0.01412637780366209
HMGB1,0.07703878311911268,0.05820265983100847
ITGB3BP,-0.013911506612915651,0.030757204367457956
AANAT,-0.021620784494340243,
RELN,,-0.017063133478375514
IL15,0.07706142047628387,0.01202651349778023
UTS2,0.15116853571367636,
BSG,0.051564194529457145,0.045941931261980644
ADAMTS3,0.030578494139004844,-0.015978713996078257
CD34,0.019717093793727342,0.05606456380374726
PLAT,-0.05125316785833753,0.06273914307445123
NTF3,-0.010375413196895233,-0.05996991745966502
CKLF,0.05093571849907497,0.05814039091632052
CD24,-0.03896278681249668,-0.07507909449168444
HSP90AA1,0.024793150569116146,0.007875626221475706
BMP4,-0.013688575733199898,0.08212837087002485
SCGB3A1,0.060267602105419434,0.038416682212584645
IGFBP4,0.09365420158050089,0.07351209435540637
RSPO4,,0.017617287783683447
LEFTY2,-0.020920974355747718,-0.026867626152416
ANGPTL2,-0.024510696163522618,0.052270307729117116
LRIG2,-0.002661518584610157,-0.013021993951597977
ICOSLG,0.06560096266209724,-0.025142923849927272
WIF1,,-0.018365642867598102
NPPC,-0.03679082236654443,-0.027682581707573182
LYZ,-0.030244335943816928,0.023416459876425957
EREG,-0.04076440150806587,-0.0246071375399477
SPTAN1,-0.02943533413363247,-0.006186640099777004
PTH2,,-0.0314195235830684
COL8A1,0.01435513552988223,0.05560684972867867
GSTM2,-0.02527059532325991,0.01652546295405846
SPX,-0.02484841450932835,-0.01682168007586836
MFGE8,-0.01982055164165567,0.054187827015304835
TGFA,0.005850314649428144,-0.0415980613252464
SLIT2,0.045775450103099136,0.03502222343078031
