,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,0.08248787001580415,,,,,,,,,,,,0.06396722448236848,,0.05670131479236396,,
BMP1,0.021246885905319347,0.009864900118553831,-0.023203111267788443,0.05412872037568643,-0.004871321192957737,0.03936637813231486,0.01774736422368334,0.25776995195826913,0.027256309759806446,0.01593069422636276,-0.03360650597576853,0.019197072852223263,-0.09000508879051132,0.10141462892201024,0.03409869433494749,0.08533246423245992,0.022223346639964475,0.009845397803420666,0.012543520887230646,0.02616620868814697,-0.016332029240879738,-0.03335985531841678,-0.005898315684405498,-0.08571318827189883
NDP,-0.01468969908687183,0.0384429360114376,0.0706725345090085,0.05646039035120492,0.04983966825161775,0.053798084568519304,0.03324574999893387,0.044527492731223445,-0.008387595242255526,0.02188789082043784,-0.0019916844787464683,-0.06404831510016247,-0.05447054573986816,0.05907358544740866,0.010810431471456383,-0.00370714672529621,0.09336186211187021,0.014774444899228717,0.09128912001781486,0.03158436768270066,0.015990145803198106,0.1226358650184218,0.08968591717574437,-0.024423058442345973
TNFSF18,0.04099353022432312,0.075241112463557,0.005318710990958671,,,,-0.0023215174331115682,0.09521185106711977,0.015447589104284568,,,,,-0.0327853895241761,,0.03199426399722845,,,,-0.005068000679741867,,0.012909073598513813,0.1047323022303474,
IL36G,,,,,,,,,,,,,-0.019274151093299316,,,,,,,,,,,
RTN4,-0.030637878111780377,0.0028846706105592986,-0.0387648732135178,-0.03247172817026719,0.014666933196527841,-0.052529085099505456,0.0668261537689688,-0.23534080952652917,-0.03260668169202585,-0.029723492076489937,0.09988226930252793,-0.002841798741528266,0.1536251659077939,0.02232137712663825,0.0449248295143097,0.035049452857725205,-0.09500056460880812,0.025109621178945423,-0.018279818117540425,-0.10741278811612646,0.03160679093064234,-0.024256001766895914,0.007909374429358943,0.03155506647747669
HEBP1,-0.038215086684176676,-0.049942753112573464,0.024910164872182186,-0.04160278769642284,0.015779914445809468,-0.0414805078843167,-0.03576745441554898,0.07495640073166465,0.01169123250376484,0.02205446589797184,0.016122556258558775,0.05505753969808131,-0.002685291611544211,0.06513586110528348,-0.06899566296257914,-0.039775609150172885,-0.027119940753566493,0.02371698621876842,0.06957153058723836,0.04276461351591664,-0.01798186901671627,0.09270381255017215,0.03640334137758691,0.00365810691774198
WNT7B,0.01993576384291312,-0.04266421290184667,0.03608827061510917,-0.015169773469945285,0.03491781098921668,0.049723660561448994,0.07152800777270679,-0.05996774762019309,-0.052224079614738704,-0.027513780386799584,,0.04182314863082442,0.01101196250320821,-0.015333346896174337,0.042629974068964196,,-0.02043216983215075,-0.0072464665110152215,-0.0332669671001617,-0.015309661420391859,-0.005667107418435089,-0.03568539991396593,-0.0035628299724191795,-0.005012740984439007
PTMA,0.023659236437500404,0.02701294290618228,0.005678101154641084,0.11305279777703889,0.051681034317182024,-0.07223468022435246,-0.05116548927028136,-0.15731837765638815,-0.039957565258580796,0.0314643345610082,-0.06304343709093772,0.07293335712512708,-0.1716060886546858,0.05923174592180934,0.014895899398817483,-0.06374913925922872,-0.13355402382815568,-0.01944649507432826,-0.019219131609759472,-0.02550922815315758,-0.060041791056780834,-0.05574445129805944,-0.059998523677094226,0.015185376175967425
FASLG,-0.028368911299086877,,,,,,,,,,,,,,,,,,,,,-0.018635507765884123,,
