,UKF243,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH916bulk
LRIG2,0.08846994322913589,0.05678821403230702,0.002189682414754672,0.02395435567247926,0.012613063087767358,-0.04712976440606437,0.0021855732778463532,-0.0036895236979239375,0.03153663170771729,0.07817919040567209
ICOSLG,-0.028165298179321445,0.028176184708119965,-0.006206454978204018,-0.0012590708468291562,-0.008066737433950316,-0.03921828969376024,0.03145065279891948,-0.06314867669777022,-0.036914216986772615,-0.030543503957182864
WIF1,-0.0268880671320498,,,0.04426565651417759,0.022171268033296585,0.11830108526695254,-0.022300336068266858,0.1257262708679218,0.058892669679696315,0.015098250475220221
NPPC,0.033760183194649525,,0.06951741247231827,0.007879182200361337,0.02144677483380685,-0.028403305287960083,0.018113783513683507,0.055494694235279654,-0.058413625431549626,0.10831645566539609
LYZ,-0.07249782291536128,-0.023547717310726198,-0.024303708422094603,-0.01310907575251953,-0.029437768318897006,0.00615845700252968,-0.021617479153040145,-0.18384524800324228,-0.0224008145186972,-0.02775472801856839
EREG,,,,,,,,-0.03533797035268326,,0.0031823591101335837
SPTAN1,0.11572873176913917,0.036598204518214474,0.05384504567351789,0.046345843929007036,0.04219945966142184,0.0863871628483643,-0.011381485525810989,0.15745060604718597,0.07184708552691678,0.07505475716081349
LIPC,0.03765410509408625,-0.01957236322523825,0.056763604023347104,-0.006603650594321261,-0.03674416972179648,-0.03527737832414461,,0.16114672940382702,-0.027887240612109558,0.034676832059990954
COL8A1,-0.03683735666309304,-0.030164654173923236,0.0037029150407712373,-0.014558391699418811,0.09488393670324209,-0.01833942116323873,-0.02488585623279766,-0.13780751775748187,-0.06781710258712398,0.044748797070184795
GSTM2,-0.014192476369175326,0.06695899901305212,-0.0032564737027139653,0.016267883113022172,0.0036728870229981057,0.006329606673457031,-0.017357652044545948,0.002057691873520052,0.003539156259278774,-0.028113527784147788
SPX,0.026439842363893084,0.010221968798571863,-0.003854924174554762,-0.006530754016175302,-0.006901671524468565,0.07779462793537835,-0.05553975103087551,0.06722510005267926,0.039075916579345914,0.009254836449022785
MFGE8,-0.057186346169685806,-0.018887161320942134,-0.004247099290126129,-0.017362314273126456,0.05282470553107876,-0.030496003356664244,-0.003819737475199837,0.03881621762930661,-0.04944505958348324,-0.00881173266696575
TGFA,0.03589326389347783,-0.0502765961123775,0.015612064912183572,0.011642703414714718,-0.00435847171736379,-0.04061193825414394,-0.0014817487249580929,-0.04778891029361868,-0.014257658672320352,-0.004509509935989962
SLIT2,0.04049565775064552,0.09462069398755532,-0.02048184242158627,0.004465661923578724,0.10112282825467311,0.0069774346278003215,0.02394230363055358,0.010520359425906607,0.06185488909539249,-0.014773497445361071
PLTP,0.07134961092506646,0.03513644979413092,-0.03444109092156424,-0.007873620731107067,0.04400547453923348,0.009423390389170611,-0.03557622342297832,-0.18074557373024672,0.04128271491006001,-0.046061827005534205
APOD,-0.046083420285927254,-0.013831370709472195,0.019260502024359034,-0.018128863642492974,-0.03816158383069429,0.06828410864335119,-0.002767431872422519,-0.10031373593045194,-0.006831641796053737,0.07569709790020451
B2M,-0.04494915608971532,0.03222288105576247,0.010878123587031758,-0.023397147937759134,0.0019922807042249083,0.04566012954352446,-0.013870993899619594,-0.219169377727642,-0.12675782730008356,0.031917973348685826
OMG,0.09881772562821202,0.0009960710306271211,0.05031139420888086,0.04858337185763683,-0.049401334702594855,-0.012865913345366173,-0.005647134750186263,-0.022286090688078977,0.0642125338902944,0.118106326647679
CXCL3,-0.018586999371677324,-0.0016807558001540538,-0.002815973125838573,,-0.0046188140269974665,-0.0001385819941910371,-0.012677614591876671,-0.02541305949777371,-0.012784887851346665,0.05213344355393468
CXCL10,0.12031966915087629,-0.00848602144678336,0.015907165507338294,-0.020464931361321353,0.017344040316873196,-0.00022734369725644564,-0.019258224461233948,-0.00674165182591512,-0.020316733994294463,0.006311436299208744
RSPO3,,,0.18195896062480443,0.01700737805298271,0.014924151646180231,-0.008406226289053733,0.017539104719891625,0.19582420285827998,0.036304996698776355,0.07611909560174579
CORT,-0.01945194868306484,-0.023225089736433224,0.07919272261946309,0.020452614877793186,0.0769846044041458,0.026737538459239134,-0.04165244193239432,-0.01597975763138392,0.0362632749298701,
NCAN,0.12539379539729748,-0.010856134566799593,0.0031874762729719413,-0.03538821419972349,0.04111386327630686,-0.008633683683779439,-0.009295110125866627,0.16338378531572662,-0.0406830904368777,0.059948320069455364
PRG4,-0.013095662349389022,,-0.010216940038596438,,-0.010991582160585302,-0.024113738086093562,,,-0.015620003359782942,0.0049484084190428695
ZG16B,,-0.015648718759537578,-0.011858008443912452,,0.1081204320015716,0.0733259579971651,,,,-0.022648288653135625
TGM2,-0.06380119599194864,-0.030092009484111726,-0.010011251635302677,0.01761362833618619,0.047418953694832996,-0.04054946903049581,0.052429597490532893,-0.014302967947520477,0.021339260605747805,0.045216884469982475
VEGFC,-0.04430025049671104,-0.02009355751196733,-0.018209322833944608,-0.005126676437328763,0.00735479483605854,0.03984492363382405,-0.023964969867200918,-0.01306751040144727,0.027098250725815527,0.08174783867237298
WNT6,0.013976229918628772,0.029175293312781462,-0.014131343635840676,-0.01535658639400242,0.014172907847413319,-0.02868856909615903,,,-0.013912356732363487,-0.023402477155601873
NRG4,-0.04187069707222383,,-0.012434483409814429,0.0009812212883183568,0.01653006125141636,-0.024765791805778085,0.005319709685956168,0.1338644554858816,0.00019483638911808136,-0.03519373619514507
PMCH,,,-0.017229188175495926,,,0.10070063518063342,,,,0.015429512246436714
COL9A1,0.061726176843420105,0.030342065554757144,-0.012986910381745207,-0.011720727954796482,0.03838959152539411,-0.03454969417769891,-0.02510324097730502,0.10095727708272649,-0.02119066227319309,0.0057891902546352006
GDF11,0.026490334586625083,-0.03450722687041931,-0.016925677103992898,-0.0440131102313948,0.07316081224068796,-0.021182846205030907,-0.010475996891418541,0.04706004893061322,0.014931252089835992,-0.01411514089809568
IL24,,,,,,,,,,-0.0393454262864179
SORBS1,0.08194425447075408,-0.02907998022106066,-0.020429230769117897,-0.04581942067427394,-0.02120899938437134,0.02949866101727781,-0.032590026075789626,-0.01982511318993466,-0.03988931716986674,0.009220152272856684
DLL1,-0.08592232409670472,0.00013103403301727837,0.033671973192715025,-0.02094484320921069,0.05480616528947178,0.014535253652043107,-0.00479374848970441,-0.012529803776740834,0.013859825518141808,-0.03314220922183814
TLN1,-0.025164385675050346,-0.026982859144096687,0.025024529994772917,-0.02497631163717238,0.023950967574756937,0.025037819993768154,-0.03128282182678662,-0.1665590959800958,-0.07097182724781917,-0.009286351318702287
COL2A1,-0.015412796540847732,,,-0.016636950188577936,-0.005776554830010446,,,,-0.012979285945156514,-0.03170766730618929
SHH,,,-0.010617078179292626,-0.018159298171567983,0.00631416450452419,0.004687624855466695,-0.013606580141029388,,0.04185047729587346,-0.002504014769940884
PON2,0.15712510923206316,0.0747222884400808,0.08875192834665972,-0.04679977799632976,0.025366641933881356,0.0033289896557581406,-0.0005817366794044641,-0.05427405604905408,0.0026082657635838565,-0.010313670690764897
ICAM5,0.08232629006792717,-0.018628564591116035,0.0008746555018927089,0.03904578344363251,-0.006107087845244113,0.047870904719405485,0.09822734359410769,0.10223470027498874,0.13585869657930857,0.046862817386258984
HPX,-0.03173402278715716,,-0.025832795584196395,-0.015356587429912551,-0.009732665850721307,0.018567769993295683,-0.011850579523421969,,0.015790844704430745,-0.016012556497771245
SFRP2,0.06841272425468271,,-0.012091701474935105,-0.004675003886471912,-0.024851964700430256,0.005417119177102275,-0.0261439529635017,-0.06941542958520026,-0.009737632111287614,0.007685516162026773
CFC1,,,,-0.02594887460839403,,0.034578058192345815,,0.07236868638539956,,0.18460339977341525
CD70,,,-0.020552452080741426,,,-0.03026252192694308,,,,0.05759281426611095
HP,0.11036472479331479,,-0.058300312565733335,,0.02715757659798242,-0.04336113178860426,-0.0022145201522514335,-0.08190922576112247,-0.017652737529898776,0.1679451202333203
CXCL2,-0.06777147023238694,0.017359272956031877,-0.016935923823938413,-0.02373427066876876,0.04981204242831682,-0.033936675817915214,-0.016469403430105545,-0.06440890797809119,-0.024517514600025055,-0.03948321022456858
NPPB,,,-0.037820509510463264,,,-0.014205962986942784,,,-0.015940837199280314,
CCK,0.01515209364790233,0.056104107693428155,0.09477329436342058,-0.025127443071812697,-0.003147408554435191,0.0773115947447417,0.061449916778708646,0.2247757780077698,0.0546488451639879,0.08478998356469812
SEMA6A,0.06968602909091545,0.009817605472778435,0.04893404674016946,0.034889017296363546,-0.019444780857686056,-0.002976136756949628,0.048994063819191656,-0.06327014721268763,-0.04496880287265121,0.008535542787611256
IRAK4,0.022358559448227067,-0.013763030959323108,-0.0492346219420045,0.018143968882475485,0.01958671671354806,-0.00998070441173641,0.035393455971208646,-0.056834283402345184,-0.03384899496611655,0.05463063452579396
GSTP1,0.02876788243397188,-0.0546444855359014,-0.022779225094832916,0.03860384974028058,0.03197658399330974,0.008746846566176799,-0.03395374581891142,-0.12726636222342722,-0.05859259999695938,-0.05871864601193035
VCAM1,0.0007231566666302596,-0.07080954943955692,0.00859055826011117,0.011242424733144763,0.021324523706572198,0.05036558172620857,0.014514703093194895,-0.08026012349963789,-0.025481955809723452,0.02592569673944319
NXPH3,-0.04241234109343329,-0.03263464346962254,0.05903612305127,0.014526499745090408,0.00585781583271157,0.029147351185105544,-0.026395362075941228,0.04057057844658171,0.04036663070823547,0.03901214213111062
MTMR4,-0.028152125282714817,0.019551611125788904,0.0018721450244555916,0.017961675037302317,0.07060775343327276,-0.02665214319511567,-0.006548650010066087,0.06580125910759482,-0.00573323643557884,0.06477775788335648
LAMC2,-0.038236183573739445,,-0.023731033730235947,-0.021041007819014405,,-0.017883722523874858,,,,-0.03389025894237696
IL10,0.007613672321241916,-0.020728393008750113,-0.026661020358690734,,-0.031640364423283045,-0.032339913254811725,,-0.044299687369143956,-0.01426931561262014,-0.012623810762483074
SEMA4D,0.040126566103266204,-0.014765452779652768,0.000677901642621405,0.010312020248600576,-0.02536322383632166,0.002282772668508344,-0.006905744440048447,-0.09382583652895285,0.02230616711220782,0.1257170635391064
TRH,-0.0389065303554681,,-0.025167687074593995,-0.0029068612499845866,-0.032529717546688756,-0.035109528850359666,,-0.02545516166064927,-0.031306611061792604,-0.01546589994835503
SEMA6D,0.09556834199972103,0.03219201955786444,0.06208502632659065,-0.02740997972070706,0.046322970223326265,0.002566435604460636,0.03280766997769175,0.0711969558468858,-0.007675463757636829,-0.02817832897497146
CEL,,,,,,,,,,0.02284632891394274
PDCD1LG2,-0.05647401371902722,0.05437057385595299,0.056848479805087504,-0.014776061789275702,0.024550190515034945,-0.044168463403306366,-0.02873572612932435,-0.02755296137608234,-0.024409359259852496,0.030041211848896698
SPINT1,-0.05920127418195016,0.023798144878664877,0.01415854033665588,-0.0191119385274402,0.014704326329999361,-0.031069059879748975,0.02603031822756116,-0.03523474659034152,-0.020944283399489574,-0.04946311280726789
CTHRC1,-0.04892857506382057,-0.021709458803399376,0.034993054227716536,-0.017214666681144308,0.04019381999971611,0.032329523600899454,-0.01218668634171678,-0.06599406555741169,-0.015526720393100917,0.05548311095254659
PODXL,0.05258189053032652,-0.0027505575855518534,-0.022485787328495755,-0.004082415142108825,0.05100037945427883,-0.03980672644203979,0.09514991191608536,0.02559913281238451,-0.005857456963593673,0.06902341284036456
JAM3,0.1324999942969245,-0.02064523574592909,-0.00850909449979679,-0.024140900270509275,-0.005538344604747618,0.007567000865603685,-0.010817620455775084,-0.1411123070623815,-0.07710874850030622,-0.026047207170463674
TGFB2,0.052233855803878806,-0.006107099969686647,-0.014657344492037054,0.007480891842622218,0.06394395813182935,0.04311275133222357,-0.021943423781578993,0.0816008519013665,-0.006802429452867727,-0.027317252924813767
COL18A1,0.04060718631584775,-0.011596444006056876,-0.05598702317127097,-0.04611257728854178,0.05309559134271397,-0.016573570544580765,-0.00633522881061229,-0.08747033027714965,-0.06262222803613977,0.018494532432403902
NODAL,,-0.013938850453385401,0.00734791503863057,-0.00015379661552680803,0.061062808993287664,,,,-0.021915043047277264,0.0470871297413696
INHBB,0.07961870304717523,-0.03191436430367765,-0.00742418423608957,0.07317487921661134,-0.016233839057774938,-0.02360396277361173,0.08312719554898498,-0.0419282139727236,-0.02000599219618618,0.006062173156898053
LCN1,,,,,0.0008667231302112212,,,,,-0.00211900921698989
ARF4,0.01738988328414517,-0.06085423222402833,-0.07626057562388154,0.04186658787990198,0.024367344551335737,-0.011294195160438386,0.012797428734094975,0.02460155296005342,-0.0775674482465911,-0.02946297911805477
CXCL14,-0.057204812347764034,0.0361583626493738,-0.0019204348526218476,-0.039977304738223904,0.03804840274427259,-0.01274980367487619,0.007595528008039313,-0.0080342180787773,0.10581460302309487,0.018743045473739697
LIF,-0.07247747101980563,0.05443604302064758,-0.03789158628847768,-0.01864119099907654,0.060484438114148345,-0.04715639178072876,-0.014049132568295451,-0.04938725807730382,0.02383425955236624,-0.007763394210252601
IL17B,0.062085196452466504,,,,0.046234966968875975,,,,,0.04590912686358906
MMP1,,,,,,,,,,-0.007019463033211943
MATN1,0.06406291243172288,,,-0.01799603385788487,0.0715882875324539,-0.014384378742425312,,,0.013029349891744047,0.0789428039242771
ADAM28,-0.06314437798622922,-0.01970157765453558,0.0122453497880842,0.04324210291635041,-0.011586037014787786,0.048438603045869555,0.011128283753983639,-0.08155179607820429,-0.0348759224068609,0.0720275796605747
TCN2,0.009529404899430452,0.004548382839927619,-0.03173016259370758,-0.06399842813668703,0.08495919416337176,-0.0016322921995622294,0.04164291220579743,-0.034773728935054725,-0.021718061575522047,0.07618099960998784
THPO,,,0.03349737784517709,-0.025591144822017426,-0.047926067457994694,-0.009308443573827966,-0.014619456580653731,-0.005098843321886311,-0.01297928582090957,-0.036704758363501434
CUBN,-0.0033941156556455856,-0.03357451943535306,-0.046816997753474254,-0.01945080392059823,0.012973449936898526,-0.021332084979025893,0.06293327427856851,-0.023327433533831203,0.011929751454283342,-0.01038555603165735
TIMP3,-0.034294665482886164,0.015273528695497966,0.03108476389961444,-0.027110948381825487,0.036582187824724194,0.01330729426307501,0.0016606193067280127,0.02490144078696153,-0.026385207949209,0.03803447890375055
PIGF,0.0048701804560802205,-0.0875001239071868,-0.023156795093327062,0.009941811342281415,-0.00451614789002022,-0.007029297304975308,-0.05644699802165661,-0.009645545877611942,-0.013432337476636415,0.00030565458402630663
CRH,,0.11253691048566312,-0.011975392227135628,-0.015165406903939102,-0.042020881498182124,0.02736040627033488,-0.00489312050950662,-0.028171145026002698,0.096855213345981,0.01348920538789732
BDNF,-0.007652355558105129,0.06724850725018802,-0.013319194793387388,0.0036282563502165605,0.019444847585351848,-0.01604105401802365,-0.023782279719113394,0.047113455036518904,-0.014618009395306636,-0.0077813150488083615
CCL5,-0.039998645867124975,-0.028272447497315445,-0.04626726895652208,-0.02215292700802885,-0.001943109541956841,0.058603282902345406,-0.002668323874708875,-0.051517761540239376,-0.017607962047722376,0.06571111396744395
GAD1,-0.0036230546287472484,0.03620842862284988,0.09078532425439509,0.013464396923520132,-0.005746805815779371,0.047021801649342165,0.03884622429388003,0.1264888778841934,0.08415669948094008,0.06632428646170137
COL14A1,-0.016224351385332438,-0.021829331756425836,-0.0005866743405311081,-0.023477184742261518,0.12813603954977415,-0.022370187085465468,-0.019149442214612285,-0.03493029507125418,-0.02541798594287814,-0.0036623886247696006
HLA-A,0.07214979984863897,0.04690300649409035,-0.05815933321304571,-0.030952567233354007,0.02379911473648313,0.013950675527671865,0.02184447807084132,-0.22301135942040282,-0.0583065293639283,0.027380370283412524
CD5L,,0.021764008206369704,,,,,,-0.00335164186845281,,
FGF18,,,-0.009514359569721784,-0.021041004753969646,,0.07209543767489414,,,,-0.018716484536209933
ADM,-0.043206837057004,0.006855827880328436,-0.02276708827681204,0.029878118194132133,0.07974822402133454,-0.029522562691618445,0.03905883723454534,-0.022140631454807606,-0.05152760333883261,-0.04263300436552804
CCL15,,,,,,,0.022349951881555453,,,
GNAI2,0.06078563009620312,0.003885806451483409,-0.0005421312834868101,-0.09436088570883824,0.009453082055304988,0.020026858126764205,-0.04704313828724248,-0.18784343483233112,-0.0666959969573449,0.06660272755361751
HDC,,,,,-0.009324900828808064,,-0.017797307999521186,,,-0.024492836063927468
COL11A1,,0.025557990934873452,-0.03545389449866468,0.03590029147554867,0.025911358433154216,0.03846025047556183,-0.04534045784007376,0.00744277865574374,-0.03910750898535221,-0.05388432725758302
NUCB2,-0.07126174968530137,0.023437298723996913,-0.03348024184728854,0.028663076312924023,0.026384248049813666,0.007750742106441503,0.007966948303679876,-0.03961167736104321,0.007766126419175117,-0.010539838852798257
FGF16,,,,,,,,,,-0.003116836557583902
CXCL1,-0.0393744646409116,0.10115221913072348,0.025192095839466945,,0.02911528677130556,-0.015331854085998626,-0.01330379276749016,-0.02319427615973534,-0.017607965033002944,0.002131325698912611
VCAN,0.04389819634340456,-0.006874785934395372,0.055191926486665197,0.0060198605795407705,0.014385003126191643,-0.03609258747701743,0.029360770538445123,-0.07237020357926059,-0.036714377371209604,0.019344137707394245
MMP7,-0.04299503586532409,,-0.018915194018425823,-0.018641185766586615,0.019857354278943376,0.005102425185659824,0.017535739549266325,0.044636300960108746,-0.020060808544591573,0.05079634056482119
PTPN6,-0.022659560689288587,-0.045673401317404536,-0.0046644661845675625,-0.01486340286110394,0.039079364744150503,-0.002397781175638783,0.04623315333425804,-0.05871021360356538,0.03283314852328894,-0.03143203192905789
PTGS2,-0.04386332435118486,0.05969493778295763,-0.029542405351643673,0.06504447516252831,0.021089349143824276,0.023915330114984208,0.04778091088252877,-0.0230579894141032,0.026247527619079513,0.0057930208574538036
XCL1,,,-0.01035196371461935,,,0.001645482121489273,,0.035627714939756715,,0.045310707877867076
