,UKF304,UKF334,ZH8812bulk,ZH916inf
EFNB2,-0.06052200097552732,0.005936603317168967,0.02835010571186095,-0.03448263581595968
ICAM5,-0.03480975133288812,-0.03029704856121992,,-0.0934533716340703
CCL5,0.020954637461406547,0.08483436014092752,0.026417388102259305,
PSPN,-0.008872635053525313,-0.003489965241497969,0.0592688809415467,-0.059093713544754164
PENK,0.09581708675745626,-0.0286158313894609,-0.0314428940896697,-0.02830416957214124
EGF,0.05302592015766005,0.03861451907691525,0.08638390917987614,-0.0379166607670443
F10,-0.03440522037813967,,-0.012238920728413774,
FN1,0.0037817188685596178,0.04429573969074855,-0.018480515811331845,0.015239089533368829
FGF2,0.009763828901260332,0.075230674576054,0.015865779864537088,0.17061478857403511
GDF9,,0.06469985308483625,-0.03771306949964828,0.08031605957709456
CSF1,0.14040447075146095,-0.007847031493977214,-0.02416829993539525,-0.06696275244654046
GZMB,0.005736955521881388,,,
GDNF,,0.01518193886399653,,-0.04101704136446528
SHBG,-0.024120164256393378,0.13101154753244296,0.01448885600163046,
EFNA5,-0.04411733396002391,0.03245349024007688,-0.04176159149476218,0.07095157940403155
THBS1,0.012625554676652299,0.012733418463661668,0.006295999817985933,-0.01528266772855579
PODXL,-0.0040299944112373995,0.047271184986047904,0.03825269645171022,0.01289668237557242
C5,-0.05128788994687806,0.08354506086722492,0.032401959334676864,0.05137997056656805
CXCL5,-0.039239032280231026,,-0.011365633493798509,0.03675254153586589
BCAN,-0.0025363608940307714,0.0464431267860307,0.015806037540053174,-0.011946988615063958
RELN,0.02358623094211485,-0.02653851071728337,-0.009982734160068738,-0.0768061510868511
COL4A3,,0.11995356824177474,-0.0017913851266563952,
GNB3,0.040416462056439034,0.02783625071614903,0.029162404932669802,
PYY,,0.0045368144129663565,,
MSTN,,0.05765885549911282,0.018890226114143604,0.09268661430528292
COL18A1,0.023567262992380163,0.030878802394244016,0.015147116465451332,-0.08962149024107444
FABP5,0.0303468874365484,0.026199617899630094,-0.0033157034951326603,-0.02861040586578271
TGFB3,0.02733889817396695,0.04630630888535263,-0.023266467754572508,-0.036733234901750456
BSG,0.014492555523869084,-0.0070033643149383495,-0.032731499507240566,0.03505476222568936
TDGF1,-0.033587895659010325,,,
S100A10,0.047188375251890416,0.0393702826352178,0.01464074854926252,-0.03132251003893107
PLAT,0.012114647578188994,0.023516687879035034,-0.07039002212535625,-0.07153037588056502
SFTPD,,-0.027889537226643175,-0.014957790084854228,0.09430315216983057
EPO,,0.12003118290205908,,
FGF7,-0.03425324667257764,0.06809616117556852,0.0492112044997516,-0.06497101365977437
CGN,0.0926479416525374,-0.004196694922711032,0.03216330446891184,0.1517562123758095
FGF13,-0.10065653076270381,-0.03102486548049688,0.05666171964594013,0.03911518372959006
ACTR2,-0.019819906523647075,-0.006435978908387401,-0.04439907635050499,-0.010058121787150856
SLIT2,0.0046538505645654345,-0.023263608219394778,0.013167784616593467,0.1331428332888482
LAMA5,-0.016149087347538508,0.07681689355045468,-0.02944853263347548,0.08713526537873663
TIMP1,0.04777237594149739,-0.005543691341732926,0.01566695663821978,0.06168445753093124
PLTP,0.040127115936180124,-0.005648530747006995,-0.07412639388036815,0.0024157677620125716
NPW,,-0.01915230846416751,-0.027844404986463036,-0.028986823509579793
SHANK1,-0.012521451461788125,-0.022051656020733734,,
PTHLH,0.024743048693391317,0.013267760100798432,-0.06039175182136509,-0.01852545491833206
SYK,0.016886635003863764,0.06144168624366727,0.0044062144290904276,0.10338544295462057
FARP2,0.009927502605322096,0.015947116880821243,0.04070189008768547,-0.043979709233609124
P4HB,0.07504829747626418,0.0016094627035257807,-0.08777634043536782,0.05052124354767179
TAC3,0.046927936780495796,-0.02798448552350623,,-0.04346143198387038
C1QA,0.06281200501120739,0.004864585364926978,-0.04166687122224387,-0.06907872943269053
EDN3,-0.008032563941354912,-0.0197638546588636,-0.05254506917867027,-0.020794234506073393
AANAT,-0.023365700719366774,0.031694837181857026,-0.01284087245826604,
GDF15,0.0876826088047096,-0.008283338147580978,0.011001557452061186,
LRPAP1,0.008186368369857854,0.056906858264976816,-0.007239005486519904,-0.027599152827297444
LAMA3,-0.005018276299234644,0.01520197910303845,0.06003861508572009,
VCL,0.0040419486092317086,0.06858329022046855,-0.03100213057426337,-0.07499946891561755
COL5A2,0.0013340218767420758,0.04101215192781339,0.002581056287520191,0.14337816091568642
DKK1,0.07399714550847224,,-0.004202567333821599,-0.030310474656525317
COMP,,,-0.02985626653154661,
POMC,0.02063840071206605,-0.005859168181870639,0.04771704405446941,-0.05677019326451534
CD34,0.01752252477429873,-0.03143449900181949,0.0190597327280695,0.06630766180361672
SPON2,0.05685047132504102,0.05113081039880671,0.045707154202028526,
THPO,-0.0033556500512391804,-0.01625485053458938,,
SFRP1,-0.023053135071245765,0.016697217644888403,-0.012281961071397642,0.15262899702156996
ARPC5,0.06865633422616718,0.02467573824081275,-0.06385337418739072,-0.0667441708153377
VEGFB,-0.021080482987216147,0.009802306146831585,0.02931072343182053,0.028100591526466063
LAMA4,-0.010601503110794445,0.041875037075306355,-0.024449445391788664,-0.0125276631857178
PLG,,0.04758952804129029,,
NPPC,0.0025185915765205524,0.04745379223330149,0.10203290675248518,-0.050516594374125375
HAS2,0.080358553825819,0.029237081239897156,0.03697240900696433,
JAM3,0.07623217434118908,-0.004196899825116233,0.05058493858565017,0.0017540227872849547
MEPE,-0.02809059427199955,-0.036241177684217696,,-0.03281405210537824
ALB,0.03918784942254137,0.051894224432263415,0.06643836999112601,-0.039144285384477596
SAA1,0.0032923777069982932,,0.05438508796593642,
SFRP2,0.12070154316783888,-0.03043353803400865,0.05423048366774107,-0.049050280584633156
CHAD,,,-0.030179639635818965,-0.04393721826575733
CXCL8,0.08112837236777574,-0.033963245224550874,-0.03383621632818426,0.0003456204104520626
VASP,0.031000794805846738,-0.00862781577103442,-0.014704046359502064,-0.0742667615306032
PDAP1,0.04500573004061887,0.04437804397077254,0.027782767364325296,0.046944982126775656
VCAM1,0.012344103890146976,0.021472899584317067,-0.04487021713250472,0.08016081672057976
CALM3,-0.08853833987263465,-0.03752442816703329,-0.03867171499796741,0.07742165947368126
JAG1,-0.041108310569229124,0.1041602673078722,0.025098250514182976,-0.05304889131379982
CFH,-0.031104951773118228,0.017551735463223264,-0.054817015941808336,-0.059475139188694494
VIP,-0.06182685272157608,-0.0335674439733333,,0.040095806999520735
IL7,-0.026603726053900774,-0.019562003891385585,0.050281938036455406,
PROS1,-0.0006114191192585184,-0.015511463387209172,-0.06230232959796093,0.08176539168781662
TGM2,-0.04375142582985497,-0.020178641879146475,-0.03778932056426706,0.007700994684933298
C4A,0.08428033900730594,-0.01719574201488871,-0.03977788879877283,
GPI,-0.07964190157234893,0.028363010813048956,-0.060532616842894314,-0.06343025946129195
DLL1,0.10734447365196315,0.04187122806204997,0.056634773187018046,-0.0007236543018472976
ANGPT4,,,0.022118603755543843,
DRAXIN,0.025121502277846704,0.003920413957691205,0.06090021099138935,-0.021269020526435426
NPTX2,0.1063086913020219,0.0204937573704625,0.06097841875851693,-0.054341183821258826
PDYN,0.026373408758514915,0.05647861678349316,,-0.04979669292581598
RIMS1,-0.021287908150261856,-0.0515694795132778,0.12945110017928288,-0.05488842663197189
FGF9,-0.07932702201234977,0.005641067985696452,,0.08158636727143802
COL4A4,,0.027068174083375515,-0.04984961104857931,
WNT5A,0.0759415397837461,0.03665582766171834,0.04822953903741931,0.02316093913589025
F12,-0.05731734158549589,-0.01177348899626759,-0.04350109022804372,-0.05637678657710562
BMP1,-0.007793893970257512,0.06931925594125281,-0.07880292762097144,0.09965183070808757
CORT,-0.02885861965461059,0.11301540730275994,,0.15661360413236552
FAM3C,-0.04153298717312179,-0.014871536824095083,-0.026019667619722398,-0.038809385004874825
DSC2,-0.036291519952652805,0.07055935244391791,-0.06073976248135806,-0.016726838245406456
BDNF,-0.0352059861625224,-0.018307136549157298,-0.025949380975166747,-0.032213233695979206
NXPH1,0.026697998929940105,0.025375162079849096,-0.02207451544145532,-0.039463403728098145
HSPA8,-0.07805893573159965,-0.01574416742388427,0.05752775567792704,-0.10753096262566567
LAMB3,-0.010541910462980822,0.032333888199975756,0.008180881958330418,-0.015032268688253173
PON2,0.022033040561052857,0.03560479039308592,-0.041047083302671226,0.09998842412766029
CFC1,-0.0056984246026021475,,,
TF,0.10003513529036791,0.04799600859400446,0.06729183371683269,0.01067682157758555
HLA-E,0.07184649695099635,-0.031707499032710085,0.012568629680058953,-0.013279989850611865
OSM,0.06677876037122703,0.0039959656461389225,-0.044443339388750204,0.16522553143594854
ULBP2,0.07939294290442224,-0.020826666916379098,0.012731907554708086,
VEGFA,-0.00011766941675691336,0.06783602863426112,0.001003703585696227,0.05920499861209414
TGFA,0.04935796404714012,0.03597616919482379,-0.0027968947248905754,0.09770621911533041
HLA-C,0.05976985596024112,0.011442916736103597,-0.10335732922606392,-0.010245167042153079
CD200,0.03795744574099874,-0.04102746039030727,0.04689269544926064,0.050338715294534285
BMP2,0.011216111846924049,0.04700472388819001,0.022659838893650298,-0.07703604658078538
TNFSF13,,,0.054862296331755454,
APOA1,0.09050115265051722,0.017904041120369227,-0.04027997111990712,-0.030310508102950145
IL15,0.011876653300532558,0.038066890363981414,0.0442329618313325,
IL12A,-0.024853240050936854,-0.0023528681698321637,-0.05392862618322238,-0.05233291714669383
ANGPTL1,0.005905402763048965,0.0021083965923905617,-0.04896230474839995,0.0141438821590557
FBN1,0.03963811461198603,0.03960627349403925,0.040124937220203924,0.07611450564656548
CD274,-0.01885965858663233,0.11554031605665725,0.012804241364408268,
NPPB,,-0.01996380460726809,,
MFAP5,0.061377219148337006,,0.012364305331914719,
GDF10,0.04397638483080269,-0.03763471748485179,0.027178737528515778,0.14285111992543115
COL4A6,,-0.016494873658109803,-0.0385186905615796,
TFPI,0.023421614490979827,0.029346690566298284,0.036487210732066254,0.0719086746308911
CNTF,0.03996805257388779,0.016334711899064262,-0.005754248875378349,-0.03683537367231175
FGF11,-0.026896540212492714,0.11387325681001045,0.01574055426298853,-0.021356496830954294
JAG2,0.0042718927748722334,0.0010653858635489089,0.06946878230618318,0.03590935143814896
CCL18,0.018700853655831177,,,
NLGN3,-0.06783070169742443,0.01034556455064457,0.004619972091293722,-0.004629276274135899
CNTN2,0.10980880267690535,0.026023526901672752,0.12364773893378286,0.033634153950116374
FBLN1,0.03336973752722151,-0.0049970245320426114,0.03294507270381149,-0.08551652056383549
NTNG2,-0.04587912814319634,0.009917728417013898,-0.009928199486142307,0.006099008130310551
CLEC2B,-0.024162715985437098,0.013972705902530417,0.029225247751077446,-0.01570585622254018
EDA,-0.029513905011755978,0.033345863949882024,-0.04064249931243052,-0.016389984009864265
C1QB,0.09081857954296679,-0.040496226743471864,-0.05275092290075149,-0.0067357120902540955
PSAP,0.0012099871048083673,-0.07029568125819444,-0.025864758927650784,0.05895381523400338
APOE,0.11645904457583976,-0.04265122574439657,-0.051712870551122156,0.04541771639087303
TIMP3,-0.03433097953210806,0.061020146024684196,-0.03185317614779097,0.023698461935098978
COL8A2,0.055554477478234686,0.004514524227865462,0.055436005627197554,-0.035160506658163414
PTMA,0.08710200721227379,0.08067776140059975,0.08617742743610637,-0.02810457021106939
APOC1,0.060952738744932566,-0.06495269668009342,-0.05826341001870269,-0.06548323419749531
WNT16,0.01847760348902482,,-0.003928280847393804,
LAMC3,0.04191807566025593,-0.024133019459236474,0.02648023722987718,0.07896868602138486
C3,0.07365394477249888,-0.03345810693741971,-0.06488300205499063,-0.06841129950161817
S100B,0.07056275339469718,-0.07127303382736683,0.07522567733418593,0.04027670465499076
CD5L,-0.005484699187027795,,,
COL6A2,0.059586332912554316,0.04096445654437053,-0.02720874941044228,0.17754240677614894
MICA,0.017927453333645284,0.008988486433017367,0.020044896527094586,-0.01472272178128466
NPPA,-0.02521229360382566,0.042932327978692675,0.07404695043629178,
COLQ,-0.04442956116030421,0.0318735901517669,-0.0019220732086862832,0.10009417916500246
SLPI,0.11997399291900933,0.043144732154762826,-0.0440373815464682,
CD59,0.02230364764618936,-0.025807805930814574,-0.07654085568549966,-0.0568961806013504
PDGFD,-0.030726904529989888,0.03878291908677408,-0.03808243756555951,-0.03791655471013605
FGF12,-0.09118654831322887,-0.0017608618593124075,-0.06554172212613613,-0.02274186455444852
PDGFC,-0.05334936777813121,0.0869306901932492,-0.009803346000914016,0.05580529933916538
CCL28,-0.03131759356430523,0.07010852680556959,-0.027496006175931516,
GNAI2,0.04034385859922863,0.019931882659680954,0.01751486778308481,0.021468495926190326
IL1B,0.021865680603741364,0.020381180986970622,0.07187490634763867,-0.04826971361729357
TRH,-0.04089771091446669,0.03609167362621271,-0.06380328749388334,
LIPC,-0.033721172595134255,0.07175123716529803,0.00962317603614276,
RSPO4,,0.024394062680534328,,
CP,0.08261461335373238,0.003683799441020705,-0.010195273555760718,-0.033671290706361184
CCL25,,0.025206096406876197,,
MADCAM1,-0.019140094980635052,-0.028036116190156894,-0.019855408701159313,
SEMA4D,0.07467195539001262,0.11252028754279812,0.020936153434987448,-0.03601171522613003
SERPINE1,0.05434838617076736,-0.026703670909911617,-0.023880150016985773,-0.08236420075874985
TNFSF10,0.08942877116956165,-0.0352884373393397,0.019551029089417606,-0.047756993477586204
FGF14,-0.05860806828623176,-0.05519174212730108,-0.021850421548096802,0.1040640702255747
BST2,0.020133333424486876,0.04951887405045666,-0.04365081071211704,0.03266439624831
PTPN6,-0.04207499761915942,0.0362090488682092,-0.019785659490253172,-0.005377127741285418
FGF22,-0.05089595655423523,0.042723815199654555,0.03301056036779148,0.04303163945754582
TNC,0.06798476937928774,0.011263095790886472,-0.005399955300922542,0.13927257289331005
CXCL3,-0.03599141839298472,-0.016011392613785907,-0.028188866606135204,
CRH,-0.012252357658646348,-0.02223244884453697,0.07100059552919488,0.05941254390985178
GREM1,0.10952767530094124,0.008010781767050255,0.06911913925357017,0.06076152170684165
MST1,-0.003939707237749074,0.016766069212560932,-0.05475718786682417,0.05062401967903952
ITGB3BP,0.048267917239958574,0.06015165676530202,-0.031387032854628225,0.020235101522569153
NCAN,-0.06053129470672156,0.0007000127588191917,-0.012933113768627848,0.020871125629327168
DLL4,0.029255690499098517,0.021017236356261376,-0.0083197940495046,-0.04151514550133623
VTN,,0.13148486960547062,,
GNRH1,-0.02760484990605411,-0.01131403338602732,-0.0271434525638952,
CKLF,0.018200817042726237,0.01773859840999078,0.04396329085972993,-0.07524897871754056
NTN1,0.047168887256525155,0.08858449651037428,-0.017942915288149477,0.14111861538481327
WNT7A,0.08149786321727309,-0.017440373304706106,-0.030844877275528294,0.1669658337950606
HCRT,-0.023640051265251785,0.0055752887340611,-0.07152823686995666,0.06171199160253106
CXCL1,0.034039881916324156,-0.022051663225464094,-0.03218794239707011,-0.03341418898452268
EFNB3,-0.019519063442548754,0.02638198918792184,-0.052582877088762,-0.03154021881907635
CCL27,0.04175468296599258,0.016579202454143467,-0.03441805138719902,
BMP7,-0.025710149009612396,0.05416114676611225,-0.08855851568047092,-0.03314958931418813
FGF5,-0.020950413058028257,,,
NRG3,-0.0521596094336416,-0.025763540311873546,-0.002060872785249388,0.06642000193694739
RETN,-0.030195239444069977,,,
OLFM2,0.03184275957269111,-0.0027668730081992256,-0.02136337586602017,-0.08552457007313419
NCR3LG1,,,0.05291352625883762,
LRIG1,0.013192519325164374,0.03006012349550992,-0.013524731927029484,0.03296209576350822
SST,0.04421072891742108,0.010947711709905847,-0.011842675976323503,-0.013191158682393683
TNFSF12,0.005572418804681475,-0.03334056483210979,-0.035340344470601366,-0.018629389387631135
SPP1,0.08659366221447465,0.02878396183280601,-0.011845400544280855,-0.026901407774861708
HSPA1A,0.023158211558748604,-0.01757251734647973,0.00585315384257726,0.11322969930747964
VWF,-0.03569435914359913,0.016557269212658255,-0.01715264365629658,0.05196002071665142
S100A9,0.021428943492485707,-0.010044055658771988,0.002969184259276891,0.020380849474883788
DKK2,-0.031462424088059764,,,
NRTN,,,0.022241929086431002,-0.04298144123848019
CTHRC1,-0.016518572260492578,0.04534638597966275,-0.05875730866798661,-0.03162271610997071
ALKAL2,-0.00840511740319027,0.09135823631377578,0.07622937227454298,-0.05518535601009635
CEL,,,0.05661660809080704,
CCL19,-0.009525890697406827,,,
AGTRAP,0.09555947117736897,0.04602104058106703,0.013378592153816097,-0.0411930990564444
TCN2,-0.04671486437461824,0.010906957788923,0.013336313813313521,0.05139814274776697
TSLP,-0.0070737063648531415,0.09418764104898975,-0.03541116398575447,-0.05233308333636621
LGALS1,0.06300925944138856,0.023096945970237433,-0.011530383819005499,0.005368725553634103
COL16A1,0.013572980745675376,0.06266252295932806,0.0537553778881019,-0.03294591164672121
IGFL2,,,,-0.03572623728837768
PDGFA,0.1343729793198912,0.047149839623084305,0.0699065445187218,-0.012692487097290253
LAMC1,0.0015225758599432915,0.03992239174293492,-0.02154490897406782,0.041942803735736604
EFNA1,0.016260896814797775,0.06385898191149669,0.04044233636003409,-0.13402230723513367
SEMA7A,-0.04263542859472964,0.05332353906423705,0.04295760131575587,0.009179488316762725
ICAM1,0.0009803081444228554,0.026312418402330586,0.013818592269496995,-0.03243198957546245
IL10,0.042694917358961276,-0.01787044339068023,0.00843026605246406,
PIGF,0.011410190307502644,0.04817021712871999,0.04332263712946666,0.04109807047663684
FGF20,-0.006859241449868575,0.043392138812545555,0.04063894500841249,
TGFB1,0.01982180085071944,0.0031104209329089008,-0.003241814772291885,-0.015439596717280908
NGF,-0.024853240050936854,,,
SEMA4C,-0.03848918259751836,-0.023643453318768486,0.10978319669125715,-0.11865710545248935
PROC,-0.022587686478746368,0.07238946339747672,-0.0024361083887734195,
CDH1,-0.030444627577534543,0.10963434673097563,-0.042904395165002315,-0.006873579914013449
QDPR,0.10657656958321406,-0.022994945690254596,0.10779821022273782,0.0814229618628256
IL11,-0.02660373220071067,0.09887919919691744,0.08163525082269688,
HP,0.08931646024607666,0.011402770777845427,0.0023376037175692668,
NID2,0.030510582096094228,-0.008600554955070156,-0.035440383298479594,-0.057939761440681796
SEMA3D,-0.013323421028165158,-0.01935816504471391,-0.03794619890811028,0.11096195104053039
LAMA1,-0.02871802811139829,0.03316551299781544,-0.006383074627406726,-0.052747057292127454
RNASE2,0.07539334178545971,0.029532517933962086,-0.051804549800410646,-0.04716147407537181
FGL1,-0.0029311184961443686,0.05646038486518527,0.03562423914028923,0.14332257821573618
PTGS2,-0.02550482041517324,5.4973397352056115e-05,0.04855698439962761,0.0324309476061267
CEACAM16,,0.006681530563290344,,
NLGN2,0.021872360104921273,0.015657396843319266,0.024222698242911372,0.025142032611840517
NRG1,-0.06324204607367363,-0.033315745081712145,,
CALR,0.06838130142673382,0.09905531596205046,0.030994478555908277,0.009026786458111434
CXCL9,-0.024853240050936854,,-0.000506587386889268,
C1QTNF5,,,-0.0007674779344867702,
FAT4,0.017487987914383853,0.04917793022493127,-0.006465749345871484,-0.006846797054324397
IL16,0.12911703267277674,0.0017142863555056162,-0.08188673211388399,0.05820884215454411
TIMP2,0.13407695765900746,-0.0007389122141588813,-0.021172824026831568,0.08924865529128584
HPX,,0.005660493988739851,0.025124472159547162,
PGF,0.026612499553411058,-0.07342545723692002,-0.0370093805228664,0.01580779123772965
NMU,0.08209613723325095,-7.096712780718468e-05,,
UCN,0.0780686681100863,0.022676624400018226,0.014928781384589118,0.11861391660891364
MDK,0.058843230139432545,0.046711019728486514,-0.051015752636237026,0.020730622335905963
CTF1,0.04200284587960481,0.005425189390502705,-0.004731664359383231,0.08590259601190076
LRIG2,-0.03611090577479231,0.047758685698165944,-0.0043496312238885445,0.031834894590545885
ANGPT2,0.05053785632360464,0.00917916454597173,0.004226710125918299,0.08991896067002911
PROK1,,,0.07015135940342669,
NTNG1,0.07773230942886486,0.021316806636544377,-0.02514744460921118,-0.03534689339675987
SYTL3,0.04074867592183224,0.05500900217910838,-0.08449526070127265,
CNTN3,-0.017578430474198787,-0.0409549831754836,-0.04027995957409336,-0.015130291899925635
ARF6,0.03950789868750572,0.03565079637863842,-0.029870134893671595,-0.01829943981958181
SEMA3E,-0.06492769301923747,0.006699938775260278,-0.04494625689347236,-0.08027242689360817
SEMA5A,0.05944909126070297,-0.012786991007760772,-0.02817812367792618,0.01170436758026183
HLA-B,0.07514681068550229,0.03144200008807549,-0.09139818713815666,-0.023222107557119294
APOD,0.06398811002158873,-0.0055058845571540945,0.0947538571269608,0.0068403796450899074
GDF7,-0.010150858449237085,,0.07527160888837893,
INHBB,0.028956627870770045,0.04192711443677075,-0.009032153958705822,-0.035801826650864885
MATN1,,-0.01625484866735397,-0.029199757825490308,
PIGA,-0.04526505079014795,-0.011407893797076872,0.009969582609187103,-0.015219850738525045
KITLG,-0.015521597902257529,0.014553192970367104,-0.013716778409030227,-0.03160622773503488
SEMA6A,0.11251442869209803,0.05116269342938179,0.0004894890027751779,0.026525426328119647
BGN,0.0464445435433938,0.04674562848741079,-0.011043188527939143,0.09104272836731075
ANOS1,-0.01414036117229648,0.05997279130372504,-0.008174946480300775,0.07945376822096818
AGRP,-0.024489255721995503,,,
MIF,-0.02841817776616923,0.006941055740030025,0.024702819574731465,0.03959094468287554
PTN,0.0696117272128868,0.044039550048558605,-0.05467763217088052,0.0071330856069434095
BMP6,,,0.02908192741454861,
ULBP1,,-0.01787044509694481,,
TG,,0.03581071851578521,,
VEGFD,0.05041311242602494,0.01617160704916489,0.04062536025403882,
FGF17,0.019813572718572644,-0.022766895207885225,,0.17795294647948084
PODXL2,-0.036217948391973294,0.021543884626789325,-0.028129761391037976,-0.08983050037124467
RSPO2,-0.0010115043560505815,-0.0109669209245617,0.08067647700711245,-0.057487388197328466
GAS6,0.005521835391988509,0.051280633909084786,-0.008142270456810697,-0.13734893160419356
ANG,0.08642174296894155,0.05011780467622631,0.09999270719051342,
F13A1,-0.0022079102884686682,0.09099442139644529,-0.025176181642240728,-0.02965515933265249
TGS1,-0.013020379390685496,0.022631798985276435,-0.02817034956561755,0.05146851960839934
PTPN11,0.017846290205378854,0.10073236124003355,0.019836908365812974,-0.022527611328551314
IL23A,,-0.026384641212340507,,
CXCL11,0.06231789092156229,0.0531588984728745,,
CXCL16,0.06941962070584969,-0.015550300115837724,-0.01772601555477657,-0.019499344326819164
NPTX1,-0.02643037093803378,0.0009404376291669292,0.015383213398133814,0.008417373299062666
HLA-A,0.09374370225942462,0.02923524883374205,-0.05508543438717986,0.0737824211469096
ASIP,0.012878425061988653,0.08060870702972756,1.8623525207055802e-05,
CD14,0.08360310322036663,-0.00031364986133166343,-0.0014675255171185655,-0.05368935415282373
RGMB,-0.009381380022845328,-0.0033217815615147225,0.03728335573904707,-0.0029739292448539723
SPINT1,-0.039718771089908164,0.06279382864308275,-0.005412999356563907,
APOB,,,0.04830188062335706,
ADAMTS3,-0.03751982501865222,0.0718841674744334,0.04783142970873613,
EFNA4,-0.03240231476063806,0.0015919462598838138,-0.03565676484234847,-0.043937313581533154
CUBN,0.012221478827537074,-0.030869982520289954,0.016682310205092424,
ADAM15,0.04060123768872322,-0.03160897688415847,0.04063507621993095,-0.04366404707625066
TNF,0.010706581553144431,-0.04084765652779104,,0.011613416657309932
CXCL6,-0.030125883589312556,,,
MFAP2,0.012499996568495948,-0.016430220242160107,0.0014872362877753882,
S100A1,0.055262844671494185,0.01243325112983951,0.05455237583480496,0.03807516224071427
CALCB,0.021570852581708856,,,
MMP7,0.027699581722798926,0.001982655544004636,,
F8,-0.02435361348738659,0.0981280073104504,-0.031239469891167597,0.1091245983421235
MTMR4,0.0990532491022527,0.04767228411086472,0.028580354593187644,-0.001268904807980728
ADAM17,0.05658537028094641,0.020754342739444195,-0.01560847593652297,-0.12906400337369636
MFNG,0.07063392886017396,-0.057172218086985443,-0.06432131763023102,-0.02290244579649575
IL36G,,-0.019562002367959463,,
FYN,0.04474134415127559,0.02652702102785411,-0.017171661431990216,0.05706171872865144
COL1A1,-0.019142260207718184,0.07927057026342077,-0.025983137312333475,-0.038447503472737975
ZP3,-0.029203592146115093,-0.007526377749146614,-0.017002266579776153,0.036443760936026366
