,UKF243,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CSF3,-0.029784700751265148,0.010482914447761966,,-0.019053956084589187,,,,,-0.00940825698674763,-0.058552832591034845,,-0.008771076726403513,-0.018372295163127644,-0.049046873621695165,
PI3,-0.03528441956373752,-0.034242713796711635,,-0.021455006036246862,,,,,-0.05567479577736059,-0.06300567454817668,0.029132302017151376,0.015635651943191074,-0.01936081960299983,-0.03091470233711996,
PCSK1N,0.09018964433542762,0.01704282020774017,0.018363021560418837,0.07963094401710243,0.0020891929494611166,0.039040256094196576,0.1484813134163032,0.00046630099644884835,0.09716097651950745,0.04133162201954263,0.06887312037983533,0.015274398200035181,-0.014830535965723438,0.0429109843808246,-0.009738038596663154
NTS,,-0.046671094669967765,-0.024615738851531607,-0.02341960405434229,-0.021329630281037477,0.0010027364067532745,-0.030089273196867085,,-0.052383212028852454,-0.012654589919476916,,0.021099943742029628,-0.027206863868055584,,
SFRP1,-0.019208997959477173,0.14499171385389958,0.020650671371738767,0.005198819619117442,-0.039604648625021804,-0.01598316415922594,-0.044992649117801334,0.014514162141725294,0.07772927260274337,0.037903376334881764,0.03067665589589583,0.02525165256295231,0.03833023090246949,-0.014373016187051136,-0.07228787117091573
CXCL13,,-0.01575135715291243,,,,,,,0.0585605143618729,0.0009799859386772675,,0.011306936268096637,,-0.03978367698166808,
MICA,0.007101922931867828,-0.01612252026178616,-0.03644897533473017,-0.06561975199229121,-0.06372535228288112,0.015122226905366272,-0.0792200798217257,-0.04698470155722025,0.10335809816779494,-0.000516549831499435,0.043557566358277365,0.01740549961217809,0.0158845157044625,0.0012577045040130955,-0.056376840160955885
TG,0.07142032552621067,0.012146899600963422,-0.028413051670199613,-0.02299642027522547,-0.018017174340954272,-0.01156694637671678,,-0.011627390294582141,0.00029668692592759783,-0.022290973762715115,,-0.013177820629885291,0.011680039594417699,-0.03207739855067696,
ADA,0.06597202742556699,-0.002607163921807332,0.005414495075986046,-0.05885630826043541,-0.030185694694021475,-0.018785651130234806,-0.06013270650288675,-0.0005124818000445471,0.0086499004747217,0.060333917248665235,0.06492034701598798,-0.040650516087453695,-0.015363860582814226,-0.03452689662124341,0.0747421865356011
LAMC3,-0.002998146602729536,0.008122364534855254,0.03497078737237004,-0.09148887384702539,-0.011281279967044495,-0.02583100965326083,-0.0145330161241457,-0.008541916822034293,-0.02649959213803646,0.0694499417877591,0.015899682519665486,-0.049746135246403304,0.049185001086090835,-0.018732072044954654,-0.051916642501868365
CCL7,,-0.020883391457257316,,,,,,,0.01832445299364942,,,,-0.01925238441821658,-0.04779302871639555,
NGF,-0.017159812777554226,-0.02229084680953573,-0.0271136721575251,,,,-0.012700734875442888,,-0.014411857254415097,0.06725970266354997,,-0.016801850874218642,0.04286560553723977,-0.05558516148083405,
TNFSF15,0.03381095452149064,-0.015461992168781002,-0.03292194221248502,,,,,,-0.032808487244372686,,,-0.02658480876704216,0.0188270526390985,-0.05428242531318317,
HMGB1,0.03861254842556639,-0.013633192880713792,0.046766605560525566,-0.1187616545214833,0.05639442656527241,-0.03146570387936368,-0.02902742692511132,0.025570018426423938,-0.043279737129832074,0.018398185617163075,0.034611284437791934,-0.023525378393346136,-0.003062752968234127,0.005697980566678744,0.014298515173509909
ITGB3BP,-0.05165725383765082,0.04800308491475201,-0.03106923344088092,-0.11944755389393333,0.021855358023215747,0.008123102447115626,-0.016824242348204815,0.018192133970424133,0.03429253994823955,-0.013468499291694639,0.03941339149353131,-0.0016600310130126014,0.04792930126118009,0.0014816813038873045,0.11363691335024544
AANAT,0.007992543381120073,-0.013932179660193576,,-0.01718718402494546,-0.01620295017751476,0.02989810863202793,-0.028288360546017192,-0.022344267720950724,0.16908109725865506,-0.030813459885197774,0.020244290267244894,,-0.020369825580838854,-0.0299479606248909,
RELN,0.01169617463024283,0.05713904248736374,0.02849800600135681,0.12444040470573445,0.11149356294603682,-0.011763656713787733,-0.05101393778029238,0.10144102862426523,,,-0.03715780966725033,-0.008795676910247137,,-0.02772385062254614,-0.004814235307888366
IL15,-0.030176415418050353,-0.01592375743431499,-0.007919492314668012,-0.044831179642487805,0.0024349586012210682,-0.02865785560585048,-0.0012514706459541703,-0.02072327557592736,-0.045658934882819115,0.03778560622017866,-0.008563722621117034,0.004502806598014331,0.10015589083592652,0.054410307247981037,
UTS2,,,,-0.05669440635835393,,,,,-0.025141598693709646,,,,,,
BSG,-0.0033006070773999702,-0.019944043201587627,0.0594696725670133,0.01241752221660525,-0.019465446926998652,-0.0011574574296030486,0.08685835149796645,0.0003977195195451497,0.09801147188781635,-0.03135179083011304,0.09605166118455431,-0.06651823052242158,0.012996013485651384,0.04396675170731768,0.0901924556869914
ADAMTS3,-0.05628415679365312,-0.028524857529445665,0.06405126857072671,-0.132637189681096,0.01624416139936916,0.014133060632124146,0.039753325510574734,-0.024750928531780438,0.09690095121548269,0.003358554968471044,0.1768482925494603,0.00687165508607295,0.01830577161701385,-0.00976315924533037,
CD34,0.12469176366823724,0.014614468479990272,0.002359267755704233,-0.08381481817331118,0.0063832789845808145,-0.0017109641530891357,-0.012216263886229466,-0.002549475508815764,0.0035117158124529486,0.021515009973224208,0.03583809886761403,-0.08989506590367673,0.018505305993279098,0.0368934469231171,-0.0225273116207553
CCL23,,,,-0.019556287134497415,,,,,,,,,,,
PLAT,-0.04478621925726618,-0.002060691956695793,-0.023739999068223185,-0.12696744179288563,-0.010127954913783656,-0.024432802523020682,0.009046752549109978,-0.04892301660951609,0.05488602622523192,0.06618213788636285,0.07137081205043094,0.06696920246535658,0.04436365564357918,-0.04548522931584971,0.06983635375016617
NTF3,,,,,,0.004631241317001724,,,0.019915770481580712,0.10343816747736341,,0.009567586356978958,,,
LTA,,,,,-0.015605129632440621,,,0.047370038097291026,,,,,-0.011446333775176823,,
CKLF,-0.0032916396022944173,-0.03738402708608326,-0.05490644218649623,-0.11923388495300326,0.020330626590539375,-0.00752536791974488,-0.14300545492446542,-0.006182434774666488,0.006654290545966595,-0.0027185049330233075,0.011098670479059325,0.023003636389976063,-0.0612679998320012,0.044323410904639204,0.11747257013900848
CD24,0.038237640888018655,0.05869566342293307,0.03896641903776583,0.002871981331761305,0.02127047509431979,-0.028476709371113296,-0.014910120082730637,0.012165826345914338,0.09101082881791227,0.05272123875785583,0.019825764058208746,0.11596136602724354,-0.04746933094638634,-0.07156717738692034,-0.05397584439293047
HSP90AA1,0.10222871485493133,0.15806576943826614,0.027078384470247744,0.1766625554791254,-0.06703225345410348,0.015477369907412782,0.1737577842835404,0.03761352506834948,-0.08434181556936984,-0.10362434979407041,0.021115758477524813,0.03821368844222222,-0.010622493675198267,-0.043857106038435296,0.11250568710305997
BMP4,0.02514867995126455,-0.027037645213220208,-0.006629013062482092,0.09810069803458885,0.021219986975545137,-0.02891467499937368,-0.04512054889651231,-0.017658373362059412,-0.024120912338044174,-0.013080801275344358,0.05764305068574083,0.11580763134468315,0.007471239218604805,-0.004263962945128838,
SCGB3A1,,-0.016591506053251492,0.021345437697849783,,,0.08859322005716022,-0.04979543100210188,-0.014460429428026228,0.02003944808340441,0.004420221268092199,,0.04517571119112164,0.016057190495798474,0.004499573250760361,
IGFBP4,0.0552387054279802,-0.03473048584116502,-0.04354418190141024,-0.11685121323078107,-0.03739125697061884,0.02649468713047166,-0.04695904972494456,-0.07475698804817543,-0.0287465130726514,0.0006052651815965799,0.05633461939123309,-0.09504901033019082,0.043915397807041026,-0.020472422630022854,-0.0587108702426996
RSPO4,-0.020962470596566585,-0.019149295020422705,,,-0.01814971577863924,-0.011246855349638011,,-0.028746449275462955,,,,0.04359531266603935,0.03497678042186558,-0.03776319208222872,
LEFTY2,-0.01847325832885918,-0.029722665973733006,0.0365596145222932,-0.10814932356431053,0.03503027226945191,-0.012332314442941254,0.03895882764506252,-0.025582655426452966,0.00186517231666835,-0.026327692007248958,0.1523505989084147,0.011549210357787557,0.0724975999398195,-0.13159408199814623,
PF4,,,,,,,,,,-0.02098688967863247,,,-0.02741470908144996,0.10858389471155194,
ANGPTL2,-0.03389223064134961,-0.04736562303592685,-0.026484112147960752,-0.10706827699661546,-0.0018703362402108664,-0.024347166678232304,-0.04566657108233533,-0.045171607405038415,0.09362483883469794,0.04450273032244992,-0.023154555910407125,-0.015575715666293385,0.043307838545731954,-0.04377492191678486,0.02764644697478097
LRIG2,-0.0722357265918848,0.0003797139265159582,0.0659339472320956,-0.07181964387766805,-0.011577063395195396,-0.03499500292336555,0.0462580756597233,-0.004610303663982797,0.01891541180556641,0.07377194127232845,0.08991696131591377,0.04798447071941428,0.059334529336850746,0.0018030237457598531,0.020971275788866227
ICOSLG,0.06681011170093375,-0.031603560495246846,0.0027987761484592876,-0.07955553928266519,-0.005631325483526386,-0.0213444311944532,-0.02570985744784852,0.039680105415944876,0.05370598973079336,0.05562017412713517,0.0257185839785811,0.05250894650963321,0.055074698535443146,0.007701995327986225,0.0628172649507285
WIF1,0.12378917032898211,0.15526167089155232,-0.014983473319894271,0.21748014944365518,-0.014005705777969182,-0.021164253159898793,0.1684730112465928,0.10364829238720358,,,,0.013869304734139108,,-0.05428242085849488,0.04561325988352375
NPPC,-0.029140012374065112,0.1396323917688686,0.02175669405491479,0.03707819232222132,0.02438262035579098,-0.01563037659162678,0.046363231826797247,0.00036091791955126737,0.048634669710240025,-0.019295312982377105,0.026012744285126604,-0.01784917297262985,,-0.07109248763222178,0.0793408154546971
LYZ,0.03336280777503855,-0.06489611898887185,-0.06055480496176577,-0.1055501666547253,0.07776657958798423,-0.01955804915939362,-0.1276969714878909,0.02292672522813195,-0.011105861770059896,-0.01780172702507823,-0.034549637402336554,-0.0064023116542130595,0.023912920620989986,-0.050896728684044996,-0.009008033412400659
EREG,,-0.02694760163726706,,,,,-0.013566561983436167,,0.013016424519325387,-0.05375850149584848,,-0.046308831244356696,-0.03021323641135297,0.059047994233950324,
SPTAN1,0.08480627005351096,0.03358309003540782,0.035847203228015004,0.07977246043952364,0.0319278636798951,0.027495527166518405,0.13476243306848873,0.05076035612262588,0.1114816959839385,0.039647908737642845,-0.045099730154912185,0.08407331307149252,0.02569394093222988,0.08332333809354246,-0.02590325989821729
PTH2,,,,,,,,,,,,0.06605969017624207,,,
LIPC,0.009336656303860448,0.0399845998061443,0.017136263378166077,-0.04495283906222371,-0.033932741973505334,,0.009112486861469342,-0.02203890666851599,,,-0.020135521687129187,,0.001963022554191693,-0.024382197357492977,
COL8A1,-0.06312616475081644,-0.08270245903751927,-0.015718514197058116,-0.0602770509169068,-0.030375598129388587,-0.0063515869545917505,-0.05938505073676147,-0.06575001545638338,0.11697216829689655,-0.0286367056337108,0.10092200030727495,-0.02958262275185546,0.025542117525195578,-0.07297079668897377,
GSTM2,-0.018318800042804183,-0.03754002492730173,-0.019809768935733014,-0.06296158162244825,-0.0431517283259644,-0.01596239234970276,-0.04923126981308921,0.02302175005544062,-0.0692938140320601,0.007465611519651157,-0.028728214902314413,0.028289006843565077,0.05381759165749033,0.04626421596811005,
SPX,0.07191392835529466,0.01925768802588251,-0.0017276671215720972,0.1251326390657929,0.09945606215208898,0.010244299081387506,0.00455895000065272,0.08562143672834542,0.016448166408919735,-0.026057906050608374,-0.017600064762202758,0.07561966848730406,0.03664918208672133,0.037795199434300666,-0.07439536450574331
MFGE8,-0.06343075191486532,0.06458969592417203,0.0017340457431526733,-0.03506722144604127,-0.01334080161325634,-0.056296385445979334,0.08312875771642506,-0.028341192671582523,-0.04116155818432008,0.04251790167925311,0.07672616395128626,-0.09351400011887326,0.03211383749739534,-0.03935076496059371,0.03487983665180714
TGFA,-0.01724656604497608,-0.07833265599112457,-0.026513589866677983,-0.10446189793474263,-0.002285369625087605,-0.03753096822752793,-0.08918122651479968,-0.007131930242044601,0.07457451282359673,0.10839108236225224,-0.04112689855175929,0.024282795324107445,0.03057478219863196,-0.02307078485114133,0.11709216831979354
SLIT2,0.14820636401974913,0.05490573622238928,0.07763917878677606,0.08118574526824435,0.017857341327438103,-0.006728686612115647,0.049896155983620995,0.013191289892963025,0.09778987615134024,0.053950710235302984,-0.01799208991195368,-0.0027085002932876203,-0.0354298707141887,-0.0689331089089757,0.01343950317760373
PLTP,-0.0360734429743912,-0.09861924921248029,0.0015914037046534733,-0.16467002745038606,0.004525401567260783,-0.042038632041591355,-0.15749096504390747,0.026554307793437277,-0.030385613224832502,-0.007445697508370877,0.09180268456377039,-0.06015394431713544,-0.004712824377430037,-0.08985515460841455,0.09617492605722144
APOD,0.048386307380815695,-0.035390373254895566,0.06783931205137517,-0.13801780088341664,-0.026537795394203322,-0.009117765541474844,-0.11783546289531865,0.02160239693337322,0.06525362975490075,0.06942827506199681,-0.04569394580004837,-0.02881843329147531,-0.030564363240883262,0.03596467652718263,-0.03372674423251715
B2M,-0.03262463683102175,-0.09049469695012705,-0.06212344877927353,-0.17543096442146092,-0.015671348435718758,-0.10717780168497737,-0.17412295325143043,-0.05571434288577521,0.07415581599275818,0.03567489588149225,0.09108332382038187,-0.08240038117754464,0.003282456576558987,-0.01620873526362169,-0.11333963684234667
OMG,0.012463992799173155,0.03622611796942695,-0.022046606278897284,-0.019428624018624815,0.04020008194996971,-0.05745755538825226,-0.006069036432091722,0.058928642248943806,0.03752444942388242,0.11322098909477937,-0.08695484283523601,0.013876733695110612,0.08139846769821196,0.040423560696843934,-0.011293295850299749
CXCL3,-0.00691517617126908,-0.02337375118189184,,-0.022565951032971387,-0.004478160762936419,-0.012031757901079815,-0.04357405036945534,-0.014924512960103779,-0.003056319503505384,-0.021181200052464655,0.0035457629971916006,-0.07532703333173515,-0.03925078229550814,-0.02608591447730977,
CXCL10,-0.008698348205930899,0.06256967547021519,-0.02052840197254129,-0.12647217756311344,-0.0065358180763396825,-0.018277120876563885,-0.04356646099258887,-0.023716857224749924,0.016008913592663664,-0.013269369307554155,-0.009657793979873671,-0.03438730940942526,0.0006904676365769818,0.03498269968057546,
RSPO3,,0.12067017067560731,-0.003194954565699539,0.06800675368716676,0.022280104778468167,0.06161330007335144,0.13430352549234273,0.04967017374693753,0.04200140826886538,0.015934892238859754,,0.02244436348182775,-0.01953740556441047,-0.04720781974807977,0.16908431029510093
CORT,0.05322346461027569,0.15507522365857976,0.05405436401153083,0.05229457395584509,0.01081954116429235,0.023002408233585934,-0.024030456260382718,-0.006152461230510197,-0.0017426526239234122,0.05046272403917354,,-0.011525703693378025,,,-0.030953211191239022
NCAN,-0.049398278884071646,0.14407505401178078,0.061195396542629156,-0.1296306188266743,0.0495680618233751,0.01934789247874891,0.0821615661117508,-0.02967351316864392,0.036536792172959964,0.08707027760986942,0.04633811359108149,0.08266423771976243,0.00380630123201103,0.035978699861044884,-0.022179598509422468
PRG4,-0.03207556205032347,-0.013274328526256565,,-0.024448151282376412,-0.023194616248795225,,,0.055287943049739705,-0.03686001188330279,-0.01969401846240826,,-0.0038974810584602973,-0.03506812961007166,-0.04117417670877793,
ZG16B,,,,0.03472662963642516,0.1445340592308425,,,,,,,,-0.024361042125554212,0.013751183141838036,
TGM2,-0.04531275921509641,-0.045603626985596876,-0.047030927098997484,-0.026867446552222306,-0.06533361953736354,-0.05322066541322476,-0.07114283253713742,0.029574111657529767,0.0001367294901467404,-0.01681258309711322,0.09147522762097116,-0.0639650074619696,0.04347416726597202,-0.013893526593173167,-0.0262167033248619
VEGFC,-0.023014856181061916,-0.02043359028918538,-0.023153753183919035,-0.03223335246947758,-0.03338931161376534,-0.03938262976784212,0.026634745104350273,-0.018608627376163058,-0.022680642264787422,0.0067677725663485185,-0.027598884855939962,0.014957890472477562,-0.014796810337510364,0.03771869025319297,
WNT6,-0.02918896899416303,0.0020009808099445098,0.02288042314202811,-0.02404155543933372,0.01235618301905749,,,-0.016240670295428142,0.09964045416132104,0.02424926999963451,,-0.04186717529933909,0.05551950628486981,0.014655358885559886,
NRG4,0.029774691889489828,0.01980519415417598,0.020565852946541563,-0.017314576336555247,-0.023821816218691397,-0.011889040068752582,0.08997321052801016,-0.02170913432980066,,,-0.022161505901229565,0.0755916889011437,0.0662680538971953,-0.026255382965636755,
PMCH,,,,,-0.018149714902719424,,,,-0.02110932546279367,-0.017133556142501095,,-0.028268428546736533,-0.042130073186760354,-0.005098611177647935,
COL9A1,-0.033887922480477776,0.010768114532481764,-0.024404338814757127,0.01277442742328137,0.0319498658190587,-0.0002801281449146725,0.057735169270986576,-0.024737042468162124,0.04418788898438956,0.06883990820784562,0.04309302039886257,-0.019901334814379917,0.0668419717817914,2.544954191146224e-05,-0.04716149664391723
GDF11,-0.06392979465706489,0.050180886271596746,-0.02382986379240333,-0.0902751486951657,0.031854559634826,-0.010607610376976525,0.019924399143755073,-0.0319210503346903,-0.013404504890763464,0.028180269699610298,0.018752362228371178,-0.01206325143342309,0.048326249377500415,-0.0005627255135455305,-0.010372692319509602
RAET1E,,,,,,,,,,,,,-0.021432397489207375,,
IL24,,,,,,,,,0.00847684009175743,0.020807059622878838,,,,0.012744973512847679,
SORBS1,0.02836103745418778,0.05875444614302858,-0.03830086835312871,0.05421674137306048,0.03292640070574501,-0.003960654278152878,-0.04549886033710096,0.042383079223323794,0.001311751835736382,-0.0315884216146,0.009187907844408622,-0.018120677161135718,0.033905655363386564,-0.03317682013745077,0.012858553578658491
DLL1,0.09606184610118193,0.012302904271770965,-0.03493553973568094,-0.09893450887337607,0.019136742197331115,0.03264503416997414,-0.07439339025909938,0.03955098188282387,0.05414977145026383,0.08888718182434052,0.08509346472733881,0.04322987552251889,0.06650738651655305,-0.011606059896318341,0.04270165891658092
TLN1,-0.06412265202566624,-0.05480116799226042,0.0065540829489122016,-0.15583834588640938,-0.03742314498709274,-0.022021682949931613,-0.0743513117501642,-0.022622222837323222,-0.008297624953137015,0.027560761023487878,0.05619808399729279,-0.07435210869777972,0.033728781013052385,-0.031766861280824475,-0.0004260623746581093
COL2A1,0.08152292185527445,-0.011855989113402538,0.044274296098177957,-0.02256595871241462,,,,-0.015151444702033685,0.1539653546912464,-0.03849444749777106,,0.016548610219539926,0.02932288557839622,-0.006048196117713676,
SHH,,0.020469750476137725,0.03643850554142035,0.06842512692736884,-0.04223748219612814,-0.01291339762161612,,-0.014460428164094676,0.04164705799630161,0.027345587392343332,0.046568298815019296,0.05853799428789649,-0.02929786308684183,-0.032778972939253206,
PON2,-0.007434503409154787,-0.07881071846004878,0.01362670787192703,-0.1564994280988772,0.009270512506391748,-0.00412149314349425,-0.06546432696381844,0.02109459974312393,0.07358778809020018,0.059438498826523536,-0.027079044733445422,-0.07235012558700304,0.0042706588437906295,0.06881079669779001,-0.055874693448030525
ICAM5,0.09507553828081443,0.14155332078582616,-0.02819870365588663,0.08687073801236758,0.0751041026770852,0.023205035329608145,-0.004090951103725586,0.0332054114011576,0.034399745791973135,0.018411835270437313,,0.04928701762531271,0.016872842782437177,0.030460272853679568,0.12072815656796117
HPX,0.031166069451119643,0.020152220542707957,0.08516981610151489,-0.032860737245584984,-0.024333627245541976,-0.011246855848155286,,-0.02742428428259124,0.04496304239363629,-0.019936724243695098,-0.029712884712952706,0.01772795739816795,-0.008442147980010027,-0.011035763323526897,
SFRP2,0.07538033846548135,,-0.007152741133194614,-0.018009732625897105,0.007686072383352641,-0.008322331101994379,-0.06683562443514637,-0.01562655503468116,0.08469432043447109,0.048394485428735506,-0.0035013047482831323,-0.0009780970128851912,0.014981689193603341,-0.02839771924848559,-0.03845540269624598
CFC1,,,0.044693883604599624,,0.019587607059975413,,0.03636078453099977,,,,,,,-0.03469968044493043,
CD70,,,,,0.008416461822587987,,,,0.07464782024481821,-0.02191494139583157,,-0.061166105656397754,-0.029807845669755664,0.016138866962165432,
HP,0.06422039169981243,-0.03775316277200065,,-0.0695591112350391,-0.020841065909351274,0.035298687994021555,-0.04869498832509703,-0.0505095302179919,0.023707870635191967,0.032165247350890096,0.042517230596021784,0.009916330451507952,0.060697601159065674,-0.04917645815613575,
CXCL2,0.023955557403305943,-0.031362718926072654,0.014937444718539148,-0.03429564064446064,-0.04862417037626267,-0.015630375368345245,0.011439268634540227,-0.02862066282099339,0.012190016596857917,0.02041928881093333,-0.04767430433608679,-0.08760238711339143,0.012993698107529752,-0.05804179027789485,0.042591767366911684
NPPB,,,,,0.12858987373134995,,,-0.018608628729621893,0.03536807477912534,-0.03280119211600362,,0.020501808459583135,-0.019818524281113917,,
CCK,0.1015366312569308,0.1821650608626827,0.024939545465088905,0.18179454120593494,0.08293506268284322,0.009127153929443417,0.15496795442676894,0.06965177948371318,0.05696139231783885,0.016176242386656693,-0.019602965930341405,0.011614109444906056,-0.025709976110396725,0.05691307090850068,0.01671475535828148
SEMA6A,0.05487017065173242,0.009902342145937545,0.033034330085803774,-0.1120808447592818,0.018280085956483234,-0.0037867408151650334,-0.04996488125893576,-0.011117391963635762,0.04025745590504782,0.0815906429541538,-0.028136580870413267,-0.028256438500504643,0.028635832838685968,-0.013700112651381787,-0.040079824712776796
