,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
NTS,,,,,,,0.012575715868858455,0.026508790093427867,0.016767067477056273,-0.01104886300919197,0.07666768290954287,-0.024853214787672447,,,,,,,-0.03132001532902417,,0.023914694429578963,-0.013598498177361059,
SFRP1,0.03812484651424418,-0.03220788998867566,-0.019440060361404818,-0.0059775753645367295,,0.016654392970168467,-0.03136352826941857,-0.009298340087988279,0.10218916087369359,0.017077373289040135,-0.024585155448283824,0.03648560805458866,-0.05148003211203934,0.0266057665321524,0.024051782368565786,0.04170283925704081,0.038611834565687016,0.17529544574536848,0.050912848754608685,0.010087511536193505,-0.01704880190586117,-0.028627316243028018,-0.01959875861575799
CXCL13,,,,-0.010454488967602833,-0.01818738411873368,,-0.031081657045546305,,,,,,-0.03352733422601074,,,,,,0.030421280089788165,,-0.03443323677620565,,-0.028663995424800106
MICA,0.036426307164501105,0.03631541606207803,-0.011714096744093698,-0.016177796948518987,0.04788248908181561,0.02135413714671337,0.05673303335783524,-0.03279378685831996,0.01363026319856149,0.026989947830777523,0.05797220467618917,0.016379151020467546,0.014274821888778134,-0.02175248979087077,-0.05665498169681816,-0.04409578338756233,-0.00831791314414756,0.11051321709917455,0.03665614486563293,0.026189451716073543,-0.03039547668538745,0.08139278442748082,0.0282827956846702
TG,0.09682015202399424,-0.03567282050188112,-0.004214752834132226,0.017921059472909964,,0.06455750012229092,-0.037533757438641124,-0.026949413625745502,-0.026631547545183255,-0.029657618697251694,-0.002006713490545678,,-0.03881844692081694,-0.009279185659321365,0.04215532171497653,-0.04160720904136016,0.06619702233454876,-0.026527995176714322,-0.026955634911428265,,-0.025833292274736772,-0.010079792736275637,0.001037208130612322
ADA,0.1195319615485477,0.05156819108100072,-0.028608913906688446,0.017680571557476554,-0.00295632765902308,0.029154511030319304,0.07864803832775417,0.07239626338419346,0.14095502902660895,0.02360699848156841,-0.009085477112947162,-0.02526355898237898,-0.02569331210092653,-0.003129781544327324,0.022359114733116168,-0.03851274806731541,0.02345992368132667,0.04068106526010838,0.05443933624764721,-0.01991954732379731,0.020701081631726993,0.007635727083287961,-0.0317950934806078
LAMC3,-0.07707066399222261,0.017450829310103663,0.024016387904904294,-0.031969933370061605,0.1516529328642455,-0.04921378190555404,-0.04839079905952656,0.005895344282334703,0.12201696745677655,-0.011636912403772312,-0.019904486454004545,0.010624823895485266,0.04658486635624668,0.0145646448353365,-0.01771484696949071,0.10205945034153219,-0.020128503186929776,0.06295223799318884,0.029095958633547227,-0.01471775481149456,0.05080095909829112,-0.043343529071290535,-0.02119407964061906
CCL7,,,0.04319315048621813,,,-0.015755422313663878,-0.04120853872596918,,,,,,,,,,,,,,,-0.03443255144101757,-0.01602535233510394
NGF,,0.04398960143565168,0.04472222526031305,,,0.0860421294753716,-0.02598651067937922,0.019130946812526004,,,,-0.024853231151865402,-0.018702371436241344,,,,-0.02413773157892059,-0.039853598958903544,0.0385782047631528,,-0.04706809232798398,0.012458022009988346,-0.012259995104626832
TNFSF15,,-0.03189517430750557,,,,0.011431453643141678,-0.030510662234721382,0.01944919624911405,,,,,-0.017399478502487745,,-0.0031142450330459066,,-0.01688853795167909,0.10067947590598995,,,0.05694263413952718,0.03956979004966762,0.11004297567139297
HMGB1,-0.021065131908310393,-0.08263978585797323,-0.07543477097534862,0.05695288085965945,0.036315751712122736,-0.04332119474257764,-0.041484488954774246,0.002554014297310386,0.14505711508963623,0.01045719365607323,-0.030059980073897766,-0.019096259403754413,0.05105571615363949,-0.019860697751496063,0.003100831255509734,-0.08469914364197045,0.023707415200783236,-0.03175897259541257,-0.051432136399762636,0.09365602324724355,0.04488318188773087,-0.024579241378864376,0.030571905356257204
ITGB3BP,0.012976262568369982,0.09979122635432106,0.04761289005298061,-0.02832479361370286,-0.00713399997300235,0.01855365912491108,0.008238659045085672,0.06850624218210447,0.07314358392957056,0.05818186072133894,-0.02572965387244261,0.12471904431070048,0.027645074777485214,0.04109556628617247,0.01747886637206651,-0.006310478921649756,-0.051860333326448085,0.04999322425965316,-0.008614635665556944,0.008096486358839968,-0.01447844715633702,0.06251301052600589,0.0053103974282427205
AANAT,,0.022361599998696458,0.034489890843165345,,,-0.01600792916804465,-0.027491931386687166,,0.03248859302488428,0.04969706453956436,-0.020509319418207533,-0.00023924296336600573,,0.08246938087448327,,0.05209522892508782,,-0.027932321933286892,0.012499162043439807,-0.03862458246598569,,-0.024093468068049684,-0.021577397351419315
RELN,-0.0006345211620886848,-0.04445321778961241,-0.019748161833586776,0.005230475259787217,-0.028207211926896607,0.010498987242509444,0.05913326213805536,0.0074240244553752666,-0.018579731925255485,0.022952602322088154,0.013672337061912006,-0.024241947720003976,,0.03878156490694232,,,0.015531975733179647,,,-0.004356565504177152,-0.023543952788998308,,0.011273978539208435
IL15,-0.006775448996732409,0.006265578145724871,0.034581788752910674,-0.02290386627885976,,-0.007662925038535343,0.04455050014757615,0.06285618377437298,0.011114842004298523,0.06511668433726642,0.010309162694489124,0.04981253922790138,0.0952539029890069,-0.026143940456822903,0.02763801169244913,-0.009501020842980563,-0.0063583752914013495,0.0317120339881838,-0.008044463496233457,0.03029051775537926,0.0023987600006991055,0.013711163140675778,0.011045439080215198
UTS2,,,,,,,,,0.001819795687541406,,,,,,0.003443856717761756,0.07612961125085137,,,,,,,
BSG,0.031040121674256575,0.038986883539721705,-0.02926000656316199,0.020878698041258668,0.01286408468611856,0.005174003244375802,0.024110879982810432,-0.047054784514500896,-0.0007340535603787376,0.013183605098817365,0.021639608847160118,0.0059566174631198645,0.011912667838875493,-0.007009362164779303,0.06760802625332742,-0.04118034306146871,0.09322242803877263,-0.049783799478412834,0.06416602774290452,-0.04671022707742969,-0.017937075771767137,0.09672951451968367,-0.042068630593679386
ADAMTS3,-0.05445302043341652,-0.026564726817437375,0.022732103156854234,0.013301689453853982,,0.06261848406415872,-0.029472304671408805,0.017156701462188798,0.15736839262733307,-0.04331804850419689,-0.014771187383672354,-0.03751981158412203,0.014746053786856004,0.005755176445560852,0.021381122319218907,-0.05190183314406214,,-0.03344611188686455,0.02103031582918728,-0.014088330674559814,0.05424589535759043,0.07870826982099166,0.003266965422068845
CD34,0.03703055903185184,0.016108559262833208,-0.010682813685146597,0.017765710940296286,0.03942576690085995,-0.01796428661763297,0.012508961879650404,0.04484544897833798,0.08165108211424447,0.0032274645932034445,0.006638586834663755,0.04996112503926195,0.04288146046843778,-0.0422982170292007,0.007958832656184212,0.0359132489697577,0.03180799232203926,0.04420754893405391,-0.07510064526301145,-0.03123374516183566,-0.008247789538475667,-0.014469058266093189,-0.02181290705131292
CCL23,,,,,,,,,0.017803797871455057,,,,,,0.11080656125359487,,,,,,,,
PLAT,0.028443304529301345,0.01763127015751027,-0.043416984018723334,0.032927116801733665,0.027164365934190443,-0.054219464662251915,0.00981042931598463,0.09446526290209185,0.11773123843972852,0.030580446067533584,0.026728120541438843,0.04654980755263556,-0.010725169518189387,0.024800053682619567,-0.06249694196203056,0.04930805791673415,-0.01518589527846022,0.011925519818787075,0.03718000472020351,-0.021577294255718516,0.0761094271708018,0.0101938693614899,0.009503572000634564
NTF3,,,,,,,,,,,0.0016879740886001767,,-0.014402703614148174,,,,,,-0.0037523714751261884,,-0.0035425817285568944,,
LTA,,,,-0.013221175452169122,,0.07708997709620825,,,,-0.025687212411998835,,,,-0.03577053207889598,,,,,,,,0.0645903645399485,
CKLF,-0.043578849080997725,0.02094703891177697,-0.1041028009067778,0.04899017645747163,0.026078810505072155,0.015687649101526504,0.006360234845281896,0.01408857931601216,0.11700531064365792,0.04494162053030425,0.022662477217742477,0.04228610757433676,-0.029901800114116094,0.01208984417605381,0.07579414751792686,-0.04851242956506928,-0.04025259352842835,0.020317316690819112,0.030274636205954362,-0.02923523871262891,-0.0013925586889192766,0.0487449876137479,0.07407828023060273
APELA,,,,,,,,,,,,,-0.02012987901264777,,,,,,,,,,
CD24,0.01500241556890965,-0.05756463290259996,-0.053830322189062293,-0.006979508945457249,0.020257737168440836,-0.040728378514633415,-0.05767626953532584,0.016558408600333883,0.002914017869492285,0.023013021558635657,-0.0035276501718459964,0.09224911531785224,-0.012217517305921348,0.02874662132618318,0.03265663039140628,0.1374670757757512,-0.022774956535271767,0.005980776248211335,-0.05524334866020602,0.06611978316066175,0.027940012178339364,0.09147361204081977,-0.05242507013331826
HSP90AA1,0.0017546378002190638,0.01911062825476891,0.012933458668906753,-0.015290574656838975,-0.07214845050826714,-0.011867734306629654,-0.00920303789581915,-0.07682305730782357,-0.09077658327267181,-0.04195136290553232,0.021265517183811165,-0.027229922829513985,-0.02717823170063527,-0.0030012938556106144,-0.05365201984222492,-0.15960116588099874,-0.0005249738414328837,0.014567902792980052,-0.06771722797565186,-0.012424915625515818,-0.025205378084103044,-0.09753387056068755,0.035533558076406006
BMP4,0.09797889500664818,0.03313694866245191,-0.048700066342418344,-0.014015221004679545,0.015562523768242227,0.011879006988595621,-0.0005732725054785746,0.10066165539399392,-0.011883384316382516,-0.02131634595103833,-0.027104636259254477,0.06291554767461359,0.0299319604104627,0.004905178761509907,-0.044524531217570516,-0.02329473866823887,-0.06830196331879677,0.06314504745212338,0.005107604465907916,0.12906800793593942,-0.01825237008174578,0.11415827236360071,-0.05983892914800637
SCGB3A1,,,0.05972179621454943,,-0.026773205488764353,,0.10682604294234098,0.038850147899037256,,,-0.017299811524542446,-0.04113015738342324,0.00687577008302787,0.028474574592876598,0.010724367041459673,0.0913473043183354,-0.010405496303607492,,-0.04921124037951919,,-0.011824523469107515,0.00856419608382769,0.03306495335346575
IGFBP4,-0.002568624633001782,-0.00222421728596247,0.011272355998407663,-0.009975136072696431,0.05393443242112451,-0.08645248470849347,0.008062479416555465,0.07156749094612014,0.10760043715586394,-0.01078977282678187,-0.05856911306326061,0.0846375566734435,0.02999248878999278,0.032176836534729275,-0.09761820266232966,-0.03456061664358304,0.017262633906177344,0.036452992228085346,-0.0013290024777193761,-0.039529540792705896,0.03667338513014715,-0.00798588494409938,-0.03681665515627077
RSPO4,,0.042167644540158124,,-0.006131132532154033,,0.01379498887380284,0.07506227118508645,,,-0.020442312382441954,-0.017299808994053662,,,0.11326314562783911,,,0.05785661383257394,,,,-0.027260390708942185,0.07645740505539657,-0.027208243359949633
LEFTY2,-0.02586471828311727,-0.052754301309293414,0.0364894983766432,0.08394429483871238,0.06551637657311495,0.014475884133397988,-0.03819340064073539,0.045884438301498416,0.12288455331704069,-0.026662420370731736,-0.01896945214329263,0.06251737825591268,0.0004034780913193216,0.030474815506429793,0.044386745018845396,0.0887459217245446,,-0.03569514017112351,-0.029559293987012538,-0.00987391546530199,-0.03707233038331493,0.05969474387340107,0.02002105887196264
PF4,,,-0.029878662520324967,-0.012026456019435494,,0.0018916194146246232,,,,,,,,,,,,,-0.023562932964761578,,,0.07648322422020395,-0.021313756593835893
ANGPTL2,0.017652442140842918,-0.02041509766964932,0.011717997997158718,-0.0008278264063200811,0.05903477488381573,-0.03645648049995303,-0.044665028680830984,0.024518496055708137,0.10621804707974009,0.05156580990177045,0.022007927432411513,-0.00183032713809405,-0.06114439720704294,0.007953118006231599,-0.047701472208021976,0.00020521131074429844,0.016942159977891665,-0.04713743019577236,0.027800082844202753,-0.011963948655801469,0.042019872311823685,-0.00724269536480154,0.023541382052612803
LRIG2,0.008345477322211033,0.008447335629690165,-0.010321195267276324,-0.0016474806266322435,0.015126496366995855,0.03695532564563225,0.04138547476517176,0.034861420150513106,0.09822045508622612,0.06110009190139718,-0.03589460725244814,-0.04446716083986912,0.020663237970277543,0.0175777662057662,-0.008616018650304983,-0.0008965495400289733,-0.0134197751022773,-0.03718796842449174,0.08176791535922548,0.029522033490190395,0.028340263688623784,0.07333385351268001,0.03001594804282166
ICOSLG,-0.03183241189559698,0.08240714082881749,-0.020005402500492334,-0.03773687590836763,-0.023826792917398244,0.023912881243313908,0.04782351937679666,0.0016860057369181565,0.01699655332332529,0.010343192402498935,-0.014064566643936394,-0.014917245764915472,0.05267042396985364,0.04637317977017488,0.04627212624265064,0.10880766641257146,-0.031077760803054424,-0.014838004658113586,0.10277089652051988,-0.004533054053930079,0.03531828540034308,0.05568164273388562,0.04445639607144305
WIF1,,-0.07329386054729944,0.01614595037059003,,0.034686630131957545,,0.013874994695467798,0.009659969675570156,-0.09509425619913413,0.0005436369386505278,0.12055274692184217,0.07564249557035664,,0.04893211476177378,,,,,,,-0.025341173657366222,,0.060397175528134096
NPPC,0.025225048484147628,0.061361327144924996,-0.03793928841814876,,-0.03358920247389206,0.004616479623179901,0.019717467281681254,0.0015315888504321379,0.013728897626709792,0.001150367822618053,-0.024042500871052266,-0.006219973298567353,,0.08750676686313656,0.10249029452021985,-0.035058727520220614,0.04509527517067122,-0.03344604765160386,-0.004202243122556004,-0.03664346434176103,-0.004050222108257504,,0.001900511891340395
LYZ,-0.06465104280064303,-0.022382809875092044,0.05320058066787295,-0.030759784063094545,0.027952091762931328,-0.028889800507521646,0.014069575760852571,0.012292209988558787,0.08801822685209958,-0.0010133515426145664,-0.014654789570168277,0.032668057391207074,0.025435636545196566,-0.005358056424787117,0.017715084516331796,0.043167345076602366,-0.0065369449153772465,0.007555598739092559,-0.009709809751301935,0.04890303012880239,0.019306980527574815,0.032670899975994004,-0.0644184171534399
EREG,,,,,0.04395263942882802,,0.06183085201942482,,,,,-0.003815981193482015,-0.02300498695958556,,,,,,0.09802472867643656,,-0.033953276240096156,0.037903657953301854,-0.024538447673086328
SPTAN1,0.061537122370577804,-0.07225549820723202,-0.02316597910108023,0.004048956501231671,0.022574021729035342,-0.06507932064933533,-0.0060007944982983855,0.01061550359702118,-0.002716640342595776,0.00798252244772442,0.05176239192406384,0.02317009198067016,0.0287549016269396,0.05357902402959053,-0.016973310818906354,0.04985052094047177,-0.03075672432468253,0.06536901651184741,-0.028206564080222134,0.025586685435716454,-0.06386940470108289,0.07843514089817175,0.04824282888413302
PTH2,,,,,,,,,,,,,,,,,,,,,0.027050185004851374,,
LIPC,-0.033445264621604194,0.062019937887090835,0.07178455935977955,-0.018100459058062242,,-0.013122444026340767,0.013438274872051998,-0.0344562548800949,0.07034541151714382,-0.010329934999512763,,-0.009628870515792622,-0.028764780986523474,0.007921584602777983,-0.025193964882015838,0.018685691873360548,0.028234015830333584,-0.015935934256479257,,-0.04497800404407023,,0.0771540280404223,0.08734319142149363
COL8A1,0.061037368791056194,0.04109076898928272,0.015492789032906242,-0.029991187304400983,-0.014795856944189991,-0.0028297316337413773,-0.014455933630565024,0.045556543918463664,0.0520547083077836,0.017166328892910834,-0.018485831224655767,-0.040093808176097354,-0.02489684666937855,0.0227625290794436,-0.0028888410075873982,-0.02897694751458858,-0.0959707726533175,0.025476793124683424,0.03681537806067459,-0.08317798260109333,-0.047851153095297194,0.021761270637277987,-0.05266444031890335
GSTM2,-0.02341506858617016,-0.04503294070593391,0.04544350323173416,-0.02635307133661189,0.05855958787297275,0.0836772189594511,0.0271397674285434,-0.01878931073917139,0.04520586858315902,-0.014103853219123308,-0.039458844646753276,-0.04066417008244515,0.06721925203432369,-0.03961095579087879,0.04140114939446707,0.045401812304757413,0.047242573097212,0.0448250129907118,-0.03268807025653868,0.022360357746936968,0.02988775939146012,0.03770461773921579,-0.05109087298419799
IL4,,,,,,,,,,,,,,,,0.008360954531867682,,,,,,,
SPX,-0.003212264137980129,-0.07207117741756255,-0.009518294221813068,-0.04503109656805025,,0.06433074583897777,0.03691831275825852,0.0003777976196382587,-0.003288952014147013,-0.01875958826721484,-0.02540693257075891,-0.05002780859394647,,-0.002024480464697465,-0.03149708393546144,,,0.044304628896281034,0.015204868607648721,-0.029830170390675616,-0.039451107264928696,0.10470245607698232,0.004386091710111615
MFGE8,-0.030092172683344,-0.006373256444208057,0.009720139116277865,0.012446331165350672,0.04068656362019669,-0.07011038132855353,0.07494728303262793,0.11822438629797112,0.039067311826032354,-0.013557776985163009,-0.033469542972603114,0.0898259273704275,0.07626078866227728,0.03751222971774413,-0.0517684596037548,0.0019168528806796537,0.05852411103348006,0.07250974035119004,0.06642372620622401,0.021806599006032323,-0.015725131989991335,0.04270503452464399,-0.030325441233127408
TGFA,0.003949155487834676,0.03010128466605126,-0.016646090395363324,-0.032662202746764096,0.022136965099450463,0.07314831166626602,-0.0784487982900783,-0.012893323017489187,0.03018735014933202,-0.012724151617984035,-0.015870816610317088,-0.02032054321315464,-0.017526105804907325,0.047606037598842174,0.028944592056893943,0.0728672063093841,0.009097292248711752,0.09867424854349023,0.0009356732334247074,0.017519880932334097,-0.044587922672998014,0.12658651520075956,0.006545438083975592
