,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
POMC,0.08510074686903853,-0.04108270620123011,-0.005532659216536724,,-0.03793566755280689,0.006693102281153257,0.028842546288308325,0.056365201649865485,0.1233112914065531,-0.028368277170370926,-0.016414951083571928,0.035760945454027984,0.02659617752886097,-0.03954844857039588,-0.01947679365104221
CCL18,0.16666094725734745,-0.028863553988051,,,,,,,,0.005842544008116554,,-0.03627714373482662,0.02347695300578277,,
CCL17,,,,,0.024808512207950044,,,-0.0200964290588272,,,,-0.0140639618216713,-0.0328024631576021,-0.02063788230558299,
VEGFD,-0.02039154758249709,-0.028863563153581275,-0.022698151587912475,,0.08511438527191938,0.022358808742398328,-0.0007189424730867888,-0.021537965475810033,,-0.050683813824243244,-0.06247145593573218,,0.013274312387756369,,
TNFSF13,,-0.006511877845609647,,,-0.01628668078968092,,,,,,,-0.026986630296312764,-0.012954781146823333,0.03159948737010288,0.04005727211286042
WNT5A,-0.04614397765749007,-0.06852636768372707,-0.05170725462322256,-0.07038287137169585,0.03142283412476857,-0.11639602619320812,0.03319992191386733,0.03044615079712497,-0.006679657801828751,-0.02333038645793201,-0.10327566186700461,-0.03524810028737687,-0.019288060855387305,0.05566469014287632,0.03238922840907464
CXCL8,0.08634311302615806,0.004530025324026108,0.0424346236083961,0.05967624805326855,0.07543152262312414,0.23682768964347134,-0.019863623494775537,0.0331824620163871,,0.02610059767106481,0.1396145246573835,0.025339880672954913,-0.02858804259545094,0.021424092620288597,0.12234580990483163
GRN,-6.909300893527743e-05,-0.001965807410606458,-0.025817878795248248,0.0010395629841150548,-0.019072843352099293,-0.03942600726310522,0.03140235550098072,-0.007544698891513567,0.00694846945392297,-0.03148268447676881,0.09530490543152574,0.06033094049460514,-0.0887080782426309,0.014067540420085532,-0.007811074340354993
MIA,0.03545797303471804,0.0095472432970381,0.04380055069835769,-0.0281116888212558,0.07294268720286906,0.04243982967264337,-0.03089555660148856,0.1002659428788188,0.08653472971829396,-0.03199844115659149,0.06603943786263762,-0.09119401643828647,0.12770461177515793,0.09880113731998276,-0.000819456119188291
COL4A4,0.05524151808388874,-0.0047069512654628895,0.004243595762358806,-0.025800385931527,-0.026567985990034154,-0.045704141672203207,0.03168557102202598,0.032390134970942196,,,-0.04891638032498892,-0.011877215277655255,0.030736641079943096,0.006973450125924863,0.04522407704425062
TAC1,-0.011506724020577303,-0.03598355424681988,0.014833395431473488,-0.047575621886689394,0.049774157881358826,-0.04597875046047141,-0.033937081445403916,-0.050708947519751815,,,,,,0.004750589564433629,-0.028977816223874187
RARRES2,-0.0317581136195474,0.012344521060029286,0.046356380812597305,0.047289108786897266,0.006233952681255922,0.07148873781274442,0.0557250913282468,0.03913665280644886,-0.001283294094881704,0.018206775134036176,-0.04881377500146251,0.015143672617483906,0.0158538145441689,-0.04304239861537702,0.02207087178490219
FGF7,0.006248436451293619,,0.025595337224771326,-0.04661409176526068,-0.0010299542363584428,-0.01718037618044474,0.0074756785912424815,0.056571002306578376,0.018610037091627448,-0.020897765384549318,0.05044623316375944,-0.055469145630993165,0.05370933177006691,0.04890471250706471,0.026899478809032134
EFNA2,,,,,,,,,,,,,-0.021596945026355892,,
HBEGF,0.10401601994160943,0.016264045506160733,0.026564513055163295,-0.012418467877297995,0.00030988021890904704,0.19232276800511794,0.0008953650141457169,0.04504062939899551,-0.060442728708568365,0.056527876771977334,-0.12497475521179914,0.0498005238405841,0.016060238728982525,0.0028116276179060815,0.0072888300942623345
CSF3,0.0840686132221902,,,0.10906622631324585,0.05550257978795214,0.282999837173906,0.06906794311075928,,,,,0.029252002421052217,-0.09008099825233518,0.03590194452951811,-0.03206711620860687
PI3,0.008614990715343744,0.09609443460500154,,0.07814950767250897,0.0942933076462982,0.1508506886541231,-0.01954520695427659,,,-0.0031674360913698982,,0.03341090401924397,-0.09959682968336454,-0.029676194616161673,0.006568676450798289
PCSK1N,-0.01828491762057738,-0.030741248719054315,0.008181046832412758,-0.03379593684013846,-0.06388411891825965,-0.16807062254386126,0.010315998729661229,-0.03776186170162923,0.12190960745280102,0.11584728785516707,-0.06314855245944463,-0.12092287982896292,-0.03573320371249241,0.045484707190278965,-0.10491123097799145
NTS,,,,,,0.022793121951085623,0.10585827621326795,,,,,0.022436429497245603,-0.026311779204382227,-0.03217695490273773,
SFRP1,0.01136212521667966,-0.05990924029722035,0.040110725448826115,,0.008474513742338442,-0.04262491596921099,0.014145555265324836,0.05407956495895609,0.00043296298434368225,-0.05712703050731439,-0.07271283514578583,-0.034591880228887324,-0.05470251742717289,-0.031429243989243155,0.031087895067487884
CXCL13,,,-0.03832025553616277,-0.019922925874357365,,-0.03279125079947427,,,,,,-0.03159054176766493,-0.05548870841496197,,-0.03623504056712927
MICA,0.06647589785633466,0.06250926519756311,-0.0278875288251715,0.021673916606836964,0.027104762702225917,0.10795802433209431,0.03577426522388236,0.0651755280915244,0.13794518033746833,-0.030817873960789683,-0.014208706342719712,0.007848950867755706,0.052079407166680816,-0.009049763597374298,0.0309090639127723
TG,-0.022316884653862192,-0.04545309523051498,-0.021549205055224938,,0.04212374317455847,-0.05800067148082085,-0.020949413518106388,0.12937548079312747,0.05566677072013916,0.0005327265794553807,0.009343265926596558,-0.018687489069026373,0.09375962575624441,-0.00427085545857044,0.08179849750877169
ADA,-0.05163962372387822,0.014301845624949041,0.06977276885250082,-0.013479363556020153,0.007706907398908565,-0.03681835753150561,0.0028207240800674424,0.011306010708040192,-0.05425510937813226,0.03685117563208232,-0.06038340727042925,-0.01164256460797415,-0.0259923920582761,0.02610906816277704,-0.07181833605910057
LAMC3,0.05151671759256505,9.313523230760009e-05,0.012298375287366659,-0.051216235045905625,-0.04973630702064749,-0.01374129185004584,0.04356538904399094,-0.054566118232926925,-0.03827914579801838,0.004684139691676216,0.11909788701367784,0.015956611493878194,0.012621827408906293,-0.04219799808870885,-0.03292821646700622
CCL7,,-0.018359658664937772,,,-0.01607424959960997,0.08574379588732665,,,,,,-0.021078637018739556,,0.01361896462906721,0.07348205415006545
NGF,-0.017431114449172638,0.01248108520306533,,,0.003582685324405748,0.15791286154115375,,,,,-0.009629820374462604,-0.024344138284162056,-0.021306645750814892,-0.032741900903653386,0.0021262714002910315
TNFSF15,-0.04229875974035101,,,,-0.002057002972733955,-0.022329786941836186,,,-0.031953493557213934,,0.04571230947287291,-0.020549304166474634,,-0.05258386552823163,-0.007540635341501769
HMGB1,-0.004917905218092096,0.0358101935853266,0.0335978937960773,-0.06400728671441552,-0.020512964925170143,-0.09915942536636149,0.04076497699058965,-0.024549316959063785,0.03085328658810584,-0.10337259840100592,0.03756075514146783,0.00896375883065887,-0.06977845669472256,0.007992463296714169,-0.03068517247196938
ITGB3BP,-0.02780076466789511,0.035578635393799636,-0.004997325214011954,0.122364788909859,-0.0018095878094491287,-0.0003549827957584464,-0.009113980871612767,0.10322956091091418,0.060148876987350115,-0.03623151020418883,-0.04392984314302002,-0.06596216017567008,0.015774168764158807,0.04378212149610592,0.12086108159399996
AANAT,0.019986540451147894,-0.026637071495775873,,,0.0715473027473201,-0.03736318360365961,-0.015657281482991347,0.035892598365253464,,0.017974891399454518,,-0.018491912317515163,0.12549492390963712,-0.024090941251808745,-0.027276653403498753
RELN,-0.018111854289749204,-0.013741045558044482,-0.00749253050930527,-0.030898901605261632,-0.02827003354668498,-0.07569853440841284,-0.010589641406272355,0.06045704839386465,,,0.035777098172079254,,,,-0.00929608587000441
IL15,0.12365643255745282,-0.043776010820511774,-0.02745335755673783,,-0.013079330756358063,0.04693108259671785,-0.04084057038419999,-0.025001777178708304,0.057922064438875376,-0.01025720739183298,-0.007634682077195747,0.019812572931951846,-0.04439829172100524,0.07826488983673752,0.046260789036265286
UTS2,,,,,,,0.08301080818080561,,0.019989488975795205,-0.0664459418260691,,-0.015747216716829743,,,
BSG,-0.008262759141028652,-0.024324697446795485,-0.002782783671553581,-0.004813406405137366,0.012751750025458534,0.03042463853879566,-0.0032965188324665952,0.08653268875632844,0.017571514709084288,0.0921638202240765,0.00939490443680193,-0.0427564459839584,-0.008464914167278131,0.024080785622073546,0.02837719664924837
ADAMTS3,-0.07807581314215616,0.0235743925564589,0.014425612621351797,,0.08543692705074937,-0.010888818977219262,0.069160677970146,0.008271626640235065,0.04082190482110591,-0.012749205518554447,,0.012063862427263906,0.031035312783626774,0.0900450111278081,-0.020354237484331433
CD34,0.002036092407499415,-0.008921524401526545,0.0431344007987157,0.049889351092558896,0.03410288319857294,-0.05780604123808109,0.058063185299047596,0.0028482664574591035,0.01792631780019919,0.0866696185249216,0.01194122379274371,0.05524699695879586,0.07065240588464687,-0.018934993029068554,-0.08621603467476174
CCL23,,,,,,,-0.017815500897797595,,0.13729351956454713,,,,,,
PLAT,-0.09245073622742632,-0.011002039859761635,-0.030951951596747893,-0.029644858727710166,-0.07433467068488066,0.06806363307647142,0.03653224458545396,0.005164533702165477,-0.035628865383511406,0.02497653181102429,-0.010557235506580807,-0.00979478167637737,0.01810194797275217,0.06239709004000429,-0.06129472201901769
NTF3,,,,,,,,,,,,-0.05845077337394449,0.015032327901484758,,
LTA,,,0.024364983339747473,,0.007666451180856365,,,0.14958160713551066,,,,,,0.03330322575127218,
CKLF,0.005708160476637789,0.017575097622531816,-0.014983895161179372,-0.02150962421713419,-0.0002365019557996715,-0.0006231967143477963,0.10011576387598208,0.021135420320030695,0.012038687492932914,-0.010030502449928867,0.11308796413412456,-0.004395163112839144,0.05064014302450626,0.049855326558701785,0.042396517393371635
CD24,0.01579184230767704,-0.05344203854501921,0.0013418250980589373,0.022240311135799513,0.017926587646257285,-0.08271277961436387,0.02709489685680266,0.029051050086766027,0.033475293696679814,0.01121460351175648,-0.086903065559671,0.04534039410296081,0.02184043893041847,0.08313328133611128,-0.014273968866104809
HSP90AA1,-0.0007091635449637505,0.014666593870049715,0.019843284239563372,0.04269204060202383,0.02166485615737038,0.0377510702232503,-0.053937160484436,-0.06552180308979606,-0.010515258363556896,-0.01681092050268755,-0.02495827959491137,0.0011633067834072195,-0.1369597454610597,-0.06840058565107043,-0.005156908394249239
BMP4,-0.02995878126131789,0.02778666408998964,-0.01679912329183075,0.008782318507706112,0.07345773582026341,-0.0314095384514708,-0.01400414716185992,0.04275437942600551,0.10113577424994627,0.0019382296537952862,-0.012750485678944492,0.004250454483421854,0.013177180889555754,0.033301117105607646,-0.015895753618868972
SCGB3A1,,-0.018359656828996436,,0.05886540562558841,,-0.01019282934776866,,-0.01744591163415871,0.044237987254174,-0.05068376455500193,0.06582943340385586,-0.032082576639470915,0.02090610500267269,-0.010736874406815524,0.022262103966524997
IGFBP4,0.013300391594308032,0.01458923910288048,0.02611505224769784,0.03839655044419282,-0.01038227450434806,0.11259800316731988,0.01979060876222566,-0.0030051941373551204,0.011613406712572143,0.01574057193461113,0.035209415035340294,0.02851510556397266,-0.09254548003718242,-0.03714885889875143,-0.07208326640489408
RSPO4,-0.04176803464702151,,0.023997329344303642,,0.026234143446132147,-0.012123059082754743,,0.04501761962248908,,,-0.06128955834291582,,,-0.013242589192424476,0.010305464547053897
LEFTY2,-0.031754682689668745,0.0009288924251033195,-0.01604198273976728,-0.10373964609882082,-0.014224714666383089,-0.06018075587955548,0.03851576425813322,-0.019462843237986065,-0.0017800080985081383,0.05635841246488041,,-0.01789337586176589,-0.024832606518648524,0.08646507586094249,-0.044105167350805344
PF4,,-0.019045196804074863,-0.014415321554103199,,-0.01402446609405958,,,,,,,,-0.019795095342815174,-0.01917404774391942,-0.02694337699158868
ANGPTL2,0.04260932496226101,-0.010732674855988996,-0.012696720982832059,0.002540948660660285,-0.01660860394085088,-0.08318907064384576,0.020446622435732732,0.11275478844749078,0.017360990098115887,-0.07269670807643795,0.03141349675750457,2.930595709324699e-06,0.03822298054743421,0.07012933495828404,-0.05295739420305058
LRIG2,-0.010024941111987396,0.011032807926815335,0.07380622242869313,0.03620760526632952,0.05735246917879305,-0.02348338845490974,0.007213086803460367,0.06857590407041324,0.04782013454684149,0.11059841398984031,0.023359559057407976,-0.03065965952602105,0.0015830485991674746,0.11514262318751112,-0.039274613178559035
ICOSLG,0.07462537077042825,-0.008948870792879508,-0.048245512532716174,-0.031112749011274313,0.015317415960758635,0.07906400230885306,-0.0015333159408639383,-0.0043913632560062706,0.10734152399285542,0.007689039121591699,0.03140861406098978,0.015458372568653372,0.03774195230374631,0.04062992417285569,-0.05175465198376802
WIF1,0.05190469766389082,-0.03426874035997962,,0.05816567631518204,,-0.027667171268063197,0.021003590271658927,-0.024328613574293854,,,,,,,-0.019206844548911736
NPPC,0.018193234081732935,-0.014544866118938482,,0.12443699638481412,0.044606206527296605,0.08490726710091237,0.012817293008957295,0.09755898628601044,0.05940620089568158,-0.06331827129752417,-0.106808613407618,-0.03146660388153393,-0.004545445811995503,,-0.021921619041619392
LYZ,0.02661600236408124,-0.010558322893512925,0.014647160146285502,-0.04160485359553202,-0.022459739229049796,0.1102599804561958,0.011818172110827247,0.04235087624078527,0.0011040152993054503,-0.002021219577265169,0.02291456100579028,-0.038422772357507816,0.020469546184530008,-0.00957769317758968,0.031642474661367055
EREG,,,,-0.00874204810634123,,0.23576394987687724,,,,,,-0.018486261056810643,0.016969682452488335,0.1085706974605999,-0.031019808429056866
SPTAN1,-0.08130398046951265,0.045620822806867696,-0.011913312350421486,-0.02255975230265925,-0.03638794940719354,-0.07506662929941608,-0.01345315887307413,0.029808176256033103,0.01894495359388561,-0.06157848381595939,-0.008674657088946072,-0.0317649089833821,0.02437187908650111,-0.03213303595479126,-0.046793702076391136
LIPC,0.035627652288148154,0.034663336778822516,0.05454908997165702,,-0.025203010076132824,-0.04175087090435587,0.026569700139943718,0.03037694158087302,-0.02824898405879919,0.005325660055325802,0.09101158606159777,,,0.002351937523088069,0.07752251219614176
COL8A1,-0.0956578917610405,-0.027704246438979882,-0.015679248418832146,-0.03425631302097227,0.05345134586005975,-0.043474908224953084,0.043881051380564876,0.04559276159039853,-0.02607543124142997,0.1338553704352785,0.0701420981368509,-0.02016658777848126,0.06445737494365143,0.05998789165335579,-0.034440210318627734
GSTM2,-0.08790743770305247,0.062370315692869015,-0.01059430942441889,0.06896683172317755,0.029808499204291263,-0.051334498595396606,0.03916376273354251,0.04682506608444922,0.014584464767082065,-0.00838439313764386,0.04445792504328906,-0.00556191118505219,0.00053095543962192,0.08387478822433139,-0.03929568241796793
IL4,,,,,,,,,,-0.016976556773991926,,,,,
SPX,0.04503811044935276,0.05497587991117538,0.0031855097195422322,,-0.013221371428317587,-0.050629350907115823,0.0037808601870274842,-0.022835895549952606,0.008644954869845258,,,-0.00012028352735532457,0.10941109860654573,0.026151749667724704,0.0067107430371066215
MFGE8,-0.019877899403301477,-0.054088635810321466,0.016804947899061447,0.0025361900542029987,-0.01880616896750157,0.05876804733463885,0.03915206156298678,0.00887398699572785,-0.04287062942239827,0.05416953832158028,0.06444263196432118,0.02508411421810263,-0.006133872707519175,-0.048664803147860626,-0.058551486789948225
TGFA,0.007939154776229576,-0.05642250250640099,0.021649018499470995,-0.025079361545706044,-0.007060846762871484,-0.033386247695898395,0.05582440198008148,0.014848445495903055,0.03272666225871586,-0.006837113098853433,0.02362079249840759,0.04128843058387037,0.05321169276124245,0.00925927128783764,0.07396927433266741
SLIT2,0.013667804738622334,-0.010650867396847256,0.03249775095174756,-0.021798668287953127,-0.011035829179808746,0.02938653976335611,0.030038480471827014,-0.0380480898236263,0.01752122492716949,0.08292531258873115,-0.05103926301293706,-0.0014025846901430713,0.090860627590614,-0.01483430196508742,-0.03565406322592979
PLTP,-0.039795779498654364,-0.014734339326952896,-0.03202210455714589,-0.09941974819326967,-0.05008736341101779,0.03795448452953163,0.042927216130392916,0.07939396782574283,0.06707509114027119,0.12781792687598578,-0.1220311809524555,0.09030200904534179,-0.07266922467344004,-0.0039568784657060116,0.04195001336694917
APOD,-0.048772713179077415,-0.01765768532398208,-0.012283474239761137,-0.06826846142069103,-0.02062991392827141,-0.17732607711298798,0.011144931637284465,-0.07901566095562701,0.021745134486800793,-0.06710283395871239,-0.017196101895686856,0.015857776382211093,0.04859283960494321,-0.14140945526837265,-0.066828660879814
B2M,-0.024073085716304756,0.016832112178956835,0.10214024601072715,-0.08070283068642617,0.045039308455085164,0.13676837957211643,0.08429321017977022,0.04531514722914349,0.04509016850459896,0.041369999363839574,0.08479629145068435,-0.001742480675905461,5.1024590491088065e-05,0.012351211512749436,-0.0034151829003835218
OMG,-0.028266192357239223,-0.08389642154904045,0.05891671744523767,-0.03440247533939798,0.013756856841282358,-0.1993505634867385,0.00391485684648024,-0.03956255746186341,-0.06362153724170835,-0.017822691893420815,-0.01565932028520806,0.0019235768436742424,0.11183964005740694,0.0586591932873958,-0.04296474993406236
CXCL3,0.06983079765629757,0.08923514523455833,-0.029636529234843903,0.03245569453804293,0.07881422577873794,0.17840841695814552,0.053192348628288144,-0.01800580927286931,-0.027455182821323032,0.07662805594139328,,0.043966409968696905,-0.002657480387124205,0.023407616431459527,0.05020273030379984
CXCL10,-0.020345910730372643,-0.028746598877849132,-0.033193238806560665,,0.10322712636010266,-0.022723354963406623,0.07560481611267415,-0.02861340995731564,-0.0016520001520519785,0.12361317517447898,-0.06925863325131869,0.03750013855311316,-0.026550961383345204,-0.04677866830617592,-0.046386409499208615
RSPO3,,-0.024939261023199443,,-0.027437575764736644,-0.016286681324525917,0.009607560906131822,0.051208422181443634,-0.018815723662168434,,,,-0.008506151780101945,0.045287594077730475,0.048685352386911906,-0.026396844858554647
CORT,-0.046829325884196055,-0.04165849708400551,-0.01225907355561562,-0.03641340118366159,0.011272377842246127,-0.020000978925202445,0.003344253015166712,-0.029255679239133206,,,,-0.024035224394010034,-0.020714561168682533,,
NCAN,-0.08241411626937438,-0.01003945030263033,-0.05179166740338463,0.01471751316893631,-0.08034132349076932,-0.11482042569650314,-0.026813434166462112,0.038859403423391614,-0.05592339574786317,-0.01435853967952576,0.20066975069657517,-0.012200559224371611,0.056865623005338393,0.07696610863955487,-0.05433345599503867
PRG4,0.020008907830443318,-0.027610734020361686,,-0.030678754197518168,-0.01607425210454316,0.004643895003354157,-0.022271919926576688,0.1142912650336856,,,,0.054408256148449366,-0.01685064261223976,0.05517045313563837,-0.024141695579827996
ZG16B,,-0.025459302723645633,-0.017346496587906993,,-0.018656135444192673,,-0.024046116641466407,,,,,,,0.015696994653182524,-0.022985463881495638
TGM2,0.013248171070742503,0.0030611773931111187,-0.019541416034287135,0.09483957076355863,0.0045649650199324,0.22292998464221703,-0.0019094632427337022,-0.023329222200469457,0.06691169850200199,-0.058333624040929996,-0.027413110678704486,-0.007933847956730656,-0.03020955182726794,-0.022274491376580392,-0.10870062212093043
VEGFC,-0.03368442277930176,-0.0052067485208430455,0.08173187000563582,-0.04079734687671225,-0.028648621287793136,0.0814558845858224,-0.0293641280632466,-0.02245054135171971,0.018847562455383316,0.03797706806470736,-0.054467628598910973,-0.02712699492718591,-0.031163121064552664,-0.0053096422515402095,-0.03764685784421017
WNT6,-0.0055675861779956835,-0.02962290337896587,-0.016041983160781148,-0.006047655601504083,-0.022232760427322584,0.07050632693138642,-0.00468777154723676,0.01557388013903076,,0.05289278477928248,,0.025085143519079683,-0.03849893779487398,0.012471956654295195,-0.02375088032636585
NRG4,0.02292389589678126,-0.016909890192773547,,-0.020565937954468722,-0.004392162662501713,0.013129267211486358,-0.02774108916043325,0.0006826105676393064,,,0.1108241315033177,,,0.0832505169799614,-0.03571768112626891
PMCH,,0.10541975935437695,,,-0.005445514773396737,,,,,,,-0.021424983571037753,-0.01442512495741699,0.032292409515428416,-0.022743405884037858
COL9A1,-0.009966373089378363,-0.0082319712763128,0.019124032380125815,-0.009777046099828195,0.035749464449304366,-0.02704310426933345,0.07586557672788904,-0.018415541817461047,0.023895522222793914,0.11297914484733397,0.012939391302244493,0.02648114710573488,0.09017367014061353,0.11878186244749261,0.03936023608722008
GDF11,0.016765949680854503,0.0030954267784591184,0.011831896554663844,0.02118151860388337,0.03993584653678241,-0.07208422167007314,0.03078820434550671,0.05161550277714506,0.003209221698463279,0.02910841498556911,-0.05579681625442309,0.025960559437517485,-0.03205966343155368,0.05352621112461874,0.008256267157728595
RAET1E,,,,,,,,,,,,,,-0.025347621497731312,
IL24,,,,,,,,,,,,-0.015973951474229836,-0.019479472611770503,,-0.0399311792894912
SORBS1,-0.031241789946009683,-0.004869452804948246,-0.05449669099941441,-0.01858264806037197,-0.035310904919096595,-0.04370678397490507,0.024781107095889012,0.02030416781882554,-0.0388536829527467,0.15752600613928053,-0.04053506056961011,-0.09551357734256226,0.02560892024763591,0.033347329369462664,-0.03374727458575011
DLL1,-0.04258112979843874,0.009475660229029155,-0.04412359673063558,-0.05792461103321103,-0.04051188510519467,-0.05439727027593158,0.02492490102737824,0.0807439826931683,0.05603871751340811,-0.01261185259614816,-0.008509784881247874,0.03709556977209887,0.12308452210358571,0.07843024744314522,0.0317842992991902
TLN1,-0.016880791175560843,-0.002106097407592412,0.011230394398334932,0.03070964019250863,-0.03265315253733488,0.03732724327478768,0.0001103509162211271,0.07684554005626208,-0.02782200315158542,0.02815213973584675,-0.01861033251072497,0.019397131252121752,-0.04060414538018089,-0.02116564183282312,-0.01520032508217065
COL2A1,0.008383482832912747,-0.018399795085935082,,,,0.11953559068110192,-0.02055726912454222,-0.018279593058917992,,,,0.020833134203664515,-0.03373399792704829,0.03094255801084286,-0.03217971356665796
SHH,,,,,0.05266114318389216,0.08528263550183479,0.03131281308257197,-0.017445910109277426,-0.06513083385774089,0.04737994194897077,,-0.07269107292455737,0.07722410820435009,0.051072363465273475,-0.027275074022017228
PON2,-0.1204973290593999,0.010077695078998573,0.010050351947618871,-0.0498789758402809,-0.05825409018508903,-0.15355852352471533,0.034013929938336546,0.015196624712339611,0.007433792529383929,0.038710806003227544,0.09392524001689995,0.018497750083512867,0.06090992899683086,0.040728197705971254,0.0071175740099948545
ICAM5,0.04502848126059841,-0.03485912756545454,0.07307012003170833,0.04456184734767832,0.018355266099273616,0.0035838583877399978,-0.00037028585828507966,-0.03407092006815741,,,,-0.044651588286235,0.03781189620921325,-0.014480205559661667,-0.05717441704374197
HPX,0.023493010818419598,-0.045877782103939564,,-0.02743758297798338,0.0023870161644870672,-0.03357766542781912,0.05989359963450644,-0.005104411245895476,0.029712991861765188,0.008925784919430675,-0.002507998363210675,-0.04045491678341417,0.025608521955178223,-0.037463554278034474,0.09331407287394841
SFRP2,0.002619613253294901,-0.024409212681535224,,,-0.019023803325333433,,-0.0164066116210668,0.02527991720901195,0.10619799737475397,0.06038834067894702,,0.023876864516522874,-0.056863562799541224,-0.04153326811885718,-0.04276632472711189
CFC1,,,,,,,,,,,,,,,-0.03160452788634514
CD70,,-0.011894346147039967,,,0.034619518987755615,,,,,,-0.053088416262648944,-0.04536462752811078,-0.024347083219779655,-0.03525307843325644,0.028797343608775065
HP,-0.04003077201695614,-0.018067692838638346,,-0.048339132809500994,-0.011959583101009707,0.19281748022674594,-0.01865716351341931,-0.01802704898595323,0.07652528718813248,-0.04983114929983687,0.12850631328945436,0.06286452017667624,-0.0373349824833159,0.03756598127279107,-0.05371744289445419
CXCL2,0.10197690474119031,-0.024688570878435546,-0.04072155826140147,0.0034930817290571977,0.07751641127725523,0.19461855528880354,0.02989213026893261,0.014169999437499074,0.10184353369237789,0.10882811297585675,0.04956643508976956,0.019177006875481344,-0.03890760547477198,0.040488563655805825,0.014993385313178061
NPPB,,-0.008806134345576342,,0.06882530480714087,0.08063499355924175,,,0.03805354668472342,,,,-0.020644838238735384,0.04838772712148528,-0.023438929423282708,
CCK,-0.0006704003516052257,-0.014868609906890476,0.013570443956976444,-0.08559247286408307,0.052626668192887104,-0.05613877580357894,-0.03433631423081299,-0.08113803555760869,-0.028249006859596523,,,0.012230905223811156,0.019631742716755482,0.023155722857279296,-0.11313311302176905
SEMA6A,-0.09378867149131793,-0.015228558158839434,-0.0022928251109230833,0.0005928753924797648,-0.039648419714188185,-0.0451653408465179,0.011815379692584742,0.07713517661280378,-0.032940479586673226,0.04277614342525936,0.042738632799870314,0.031778435841350754,-0.018605944320146013,0.06730694473537256,0.05182945217305152
IRAK4,0.036138949726755215,0.04235924819485558,0.016069142685308596,-0.007935593289214296,0.02433955779491434,-0.046293169806111485,-0.011840792880757841,0.06943069385040912,0.03821479985131658,0.06592014681984978,0.07060092482623274,0.048200150675780616,0.030890033630064713,0.10817959199985193,0.09785855576515019
