,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH916bulk,ZH916inf
TNFSF14,-0.043221025123065054,-0.07285442966972606,,-0.060971100360863256,-0.018724852584196976,-0.028231700858614196,-0.08818169206972078,,0.05917635694749303,0.006791039495895804
CNTN4,0.027889257597374498,0.23589067819106024,0.16016397484399122,0.16259694782847772,0.07769428837314146,0.007190196352451522,0.24904719906633718,0.2247869575851248,-0.00704877040134818,0.09676811024774289
INSL3,-0.038425906037002175,,,,-0.01995099630940085,,,,,
BTLA,,-0.028888541052883555,,,,-0.0007373178109132335,,,,
MFNG,-0.05701951784923509,0.030453987434786885,-0.06814715666098758,-0.17551662270044727,-0.011140881624848161,-0.016473191034552442,-0.04670846479900774,-0.04140464406193422,-0.04017866159012211,0.08438662284601739
ICAM1,-0.041766637663018406,-0.11402988142743468,-0.04787180551304961,-0.17463587084316481,-0.011625837869966347,-0.0029693437984474485,-0.12139204600176465,-0.037842568083977436,-0.0165494342503079,-0.011227331587426401
PROS1,-0.11656911933435196,-0.12051124222229076,-0.0891758712556178,-0.2600981963925208,-0.06846708609050832,-0.015971133542680278,-0.10356976081008497,-0.03875169205904021,-0.07639555418639148,-0.012660482279174542
CLCF1,-0.07778466634582665,-0.09643353190595737,-0.01838228364041493,-0.03317099985034404,-0.07374630591261587,-0.04278788467500869,-0.04852937494093095,-0.04814307615967029,-0.07165685696714107,
PSAP,-0.11739073816367189,-0.04345993506173894,0.028012806517860152,0.16066782636703072,0.06950149928985623,0.025823562344119422,-0.08647374592175269,0.28342523545320925,0.06540167128204927,0.06050378507324264
EFEMP1,-0.18124206692016762,-0.2781271203336606,-0.07122651593588389,-0.24846572802659916,0.01522018798795644,-0.09730527817228618,-0.2550577735113308,-0.16728988656130037,-0.06864601274245846,-0.08237962010658267
C1QTNF1,-0.04968086768778807,0.02159022522958409,-0.04011182194721805,-0.1592153811372114,0.02524570820129039,-0.011877861484595484,0.059897514406751395,-0.11415127741875063,-0.08493301079257984,-0.06444605592231939
ALB,-0.05940745345433008,-0.01013840123590978,-0.04992459997414622,0.051192630373621685,-0.02178125513694065,0.0035043138400217256,-0.07662560682778947,-0.01767659297189558,-0.03882639012922357,-0.0006578154203925099
EFNA3,0.007414080786629485,0.061065477629531684,0.10627377397384438,0.33383015645080266,0.02821369462577836,0.09250543799552177,0.18073314552424996,-0.016085056865527424,0.0223793735390315,0.024976487535401395
DRAXIN,0.05875442042050549,0.05209488091647437,-0.04992286663501764,-0.2033800381967304,-0.1152407304173378,0.08653123487288554,-0.020544878157291592,-0.1293903803021041,0.0924045027347754,-0.04067946517304388
RAET1L,0.07959314983145609,,,,,0.006613993133577577,,,,
NPTX2,0.07659790388768915,0.27707689438609606,0.10235806592435696,0.34459135100430527,0.10721121722988922,0.019898814751740913,-0.04828606702002251,-0.08031853797220602,-0.001633127560096357,0.03278814748984948
FGF11,0.03714979020432155,-0.09133794708701654,-0.09075297331192889,-0.15532633375800187,0.0214092667726687,0.008071549846695229,-0.01991312281904583,-0.14559819866638543,-0.06909803298474161,-0.04338880391274478
CD59,-0.08046758884068185,0.1414044757754404,0.04450692316352191,0.20297540556511443,0.0762072275187834,0.050198702290640454,-0.11752861234506091,0.15649627886861403,0.09812734707995184,0.07002512085062543
COL9A2,-0.0022349228534758185,0.036644917151720094,-0.071950013317315,-0.11534746067637809,-0.011547155833396985,-0.051003415834824144,-0.14227322741637044,-0.09173479432827035,0.03903439847246436,-0.02610798749728892
DLL3,0.07239480433862637,0.10346399720419021,-0.12972903813744485,-0.0981982247295658,0.06100589582552993,0.07009449781135013,0.17370238801829724,-0.040040102664105605,0.037408498565748086,-0.05448938170813078
FGF5,,,,0.06903322900290029,,,0.11462372551265691,,-0.007837953585355915,
LIN7C,-0.0047500380576194915,0.06898445959350331,-0.0032752429821795897,-0.07394245433112846,-0.031041612952352467,-0.01944738313146707,0.06412153050497482,0.027336565540870415,0.02946980426921986,-0.04102937081337815
GDF7,-0.014506868105346663,,-0.017117366709701817,-0.043377860278153775,-0.03435648148987558,0.05631175003356083,0.07489385518141907,,0.04106404119161721,
PSPN,0.039268410201277595,0.045583649859338014,0.04337701231754587,-0.08788959814489564,-0.04402614743947516,-0.002214085600016229,0.10085674577318615,0.003327552127082497,0.015415801233312024,0.1429392596493856
ANGPT1,-0.016918280826879264,0.031497486965617494,0.01304019047681695,-0.18914241745553914,0.008410618583504371,-0.06139081131689708,0.025355312090500917,-0.011948390964742595,-0.005410788051320296,-0.03817529420418922
PNOC,0.03755273249751434,0.25733556038670014,0.15364948085536625,0.35036231768212384,0.1115588568768478,0.09025556272027727,0.10607052549843347,0.1844113884733726,0.11525256283998227,0.23890278992604635
L1CAM,0.12751710274186082,0.05675196930312515,0.15848571426989627,0.293843351382368,0.17955028782839855,0.07178546434777008,0.1604313158763387,0.36426434772111954,0.1769775240893946,0.04134380473930088
APOA1,0.07040297077199631,0.11026603517526169,-0.03195071269271383,-0.05182978472899559,-0.025979667827448292,0.0539436762120411,0.037235071694978604,0.0005454808072027266,-0.004970787457384522,-0.026144567614505954
PSEN1,0.03489114344118986,0.03749228351223591,0.017979685484671697,-0.13352379288507388,0.0025594087179416736,-0.008800535375637422,-0.14864160387952197,-0.14187119012889737,-0.023886211786923087,-0.11852104947192282
CALM2,0.07806937216697094,0.2594712255658043,0.2560399850072415,0.34974530806328197,0.14982670949529917,0.12716850739841137,0.3098091678883968,0.2979575102739961,0.11411331442758016,0.06170377759644358
CLEC2B,-0.10745767084154285,-0.04853498919796226,-0.02628968410037454,-0.20815965400622746,-0.04217178226597046,0.0072086836725904855,-0.08606994639213957,0.046878134966022805,-0.018664057007311444,0.04435740952832515
NTNG1,-0.014296491820519019,0.021019903605598154,0.08118340559624483,-0.005815301490257208,-0.030340676254203152,-0.019863062797586803,0.08154373600233246,0.17882137115867516,0.05782489101260272,0.02484561208861749
LRIG1,0.03485006804612883,-0.17023093174452583,-0.1018632364878685,-0.2508412926020575,-0.04052158903580031,-0.016055981039307773,-0.09896905765826601,-0.2222695486802785,0.08695410586725044,-0.02755788419313254
CPAMD8,-0.021183919795703835,0.016676065310905975,0.06288337627583541,-0.002363782513890792,0.04007508673606529,0.014807804717039285,0.008084996097825056,-0.0303639664062523,-0.03249201726467517,0.05420408315332195
GHRL,-0.06554526695424276,-0.015271762314557565,0.1582379820090143,0.08710906206316105,0.008389545717117588,0.018334517242892118,-0.034492457964741936,0.03525587483926281,-0.046810912747966664,
NPY,0.07487346974675174,0.1283974497006991,0.14460902765336006,0.2610855398939864,-0.0019467164566736152,-0.05058350785750912,0.005087992472777004,0.14373337014580023,0.03495180029636966,-0.039525935853944406
MMP2,-0.01679516455075223,0.12479471716448412,-0.13855251368636864,-0.27757622708771124,-0.01490543435053491,-0.019071969763803345,-0.01677987350707179,-0.2764534366372971,0.017308522910120548,0.047022674912408066
PPY,-0.024041827817731194,,,,-0.016173620673834235,,,,0.02364928973542693,
ALKAL2,0.0032046304925745918,,-0.018203229408843134,0.004179692161297501,-0.008986055365969258,-0.04027192715292639,-0.11763505315100171,-0.07178513465668414,-0.019190326653627493,0.08007728174743449
CSF1,-0.1460340598227601,-0.12520690335216322,-0.06025391355095611,-0.21861609768376758,-0.05063095572931879,-0.029040790318596448,-0.1236004799093675,-0.16063777099800036,0.022854995419357687,-0.011897640080795854
SEMA4C,0.04236721234416041,0.05505465590527578,-0.033157681379929554,0.034806187928851914,-0.04233884961889546,0.07340584242977008,0.031864905868888946,-0.0999216555275836,-0.006283203390701774,0.028790895778133426
ICAM2,0.003532143176786191,0.1278306779831278,-0.010288650138216877,-0.11647775514340128,-0.0588804387597282,-0.03000626434260666,-0.003754125495039342,0.06128255182748796,0.011593499433966686,-0.06270548619380843
SYTL3,-0.004813129010974223,0.032367350519612224,-0.017597093074977112,-0.14239254517834218,-0.022465778600389497,0.04032235828502585,-0.027470630235356803,-0.06255636652677242,-0.020013377718030887,
IL1A,-0.03334090865698437,-0.06652818846043297,-0.004524359282731553,-0.06398419758853773,-0.08234772809758913,-0.017888562577248288,-0.09675079614859233,-0.04794332883468384,-0.03910247660995785,0.05399965480212253
HLA-G,0.03673353612225805,,0.025443501656179982,,,,,,,
PGF,-0.06803478708354346,-0.041435586407196134,-0.0461914552755925,-0.1712284097469798,-0.015263586595732865,-0.009270067801912299,-0.04418366664059263,-0.10496151234854398,0.022292128049349817,-0.045140190420429674
LGALS8,0.026895252580915963,0.04109448665630894,0.07655795888747237,0.02545895952307627,0.007952413440752157,0.06853143367208868,0.11376944236402912,0.09197222434532429,0.04526863842022054,0.028466447312582816
DKK3,0.14005532425058356,0.28055363352963775,0.14844118927691857,0.33643515792660844,0.13448433397115073,0.1536747675301427,0.2954853769788326,0.3150150854635439,0.1844178379818547,-0.02095796083383074
COL16A1,0.06791774287851232,-0.10774227986661769,0.03303237987980482,-0.10295412659525291,-0.03786574631960206,-0.044168646306697604,0.03994976061758706,-0.28408620719763855,0.038511668931755644,-0.07785240819489023
TPH1,-0.0037710907972624544,-0.034535982476060205,0.06586421110109818,-0.0420306756684199,-0.02199130987161086,,,-0.006767460043068359,-0.02209766907689473,0.1679928576051593
TNC,-0.1588734229349645,-0.1837098433036101,-0.14589883052489824,-0.35480164487161303,-0.12139806466136478,-0.032983988445297194,-0.19200509451570585,-0.2910434390071146,-0.06066867566300662,-0.08259361404522884
TNFSF9,0.04952255308369537,0.07407923819039305,0.05183820556360797,0.22414111407475135,-0.010319687161415618,0.024077917393199973,0.09138005697816177,0.05654621517393166,0.009923471583138825,0.04618050643329494
C4A,,,,,-0.019173016060949087,,-0.02805941510383474,-0.026388413712940106,,
CNTN2,0.03190872870248053,0.09517230989371345,-0.0904117486415259,-0.17214817117501868,0.009018347520917826,-0.03342890916296809,-0.2069480139758987,-0.05372936518061628,0.12459370185552991,-0.03805367753005918
F7,0.03223971749797062,,-0.0007301145627248564,0.08424563113629466,,,,,0.034178999840085246,
LUM,-0.07245290269218614,-0.06627596232292615,-0.06600180319299684,-0.21585698412854246,-0.03816302065024791,-0.025990241081534603,-0.040353208448795995,-0.037590413714513826,-0.0395414839356589,
BTC,-0.004146671756713499,-0.05153319125292888,,,,-0.04858486521632066,0.07185086332192621,,-0.04661751227082122,
APOC1,-0.02963282409542978,0.23897837624168272,-0.2178401497960404,-0.3595129448561425,-0.03678610623163799,-0.10017679510740603,-0.25756180946115986,-0.23385425965367745,-0.08709630557519404,-0.018175895923631075
PKM,-0.028022884553702998,-0.11808495265558801,0.10889611155226658,0.021203994247788828,-0.04391550519785222,0.17083861144278842,0.19650870257611608,-0.14080910442244376,-0.07786677926569695,0.028156351518212042
TNF,-0.03817608639645545,-0.03848280708016545,-0.05133027527185494,-0.0442061767073949,-0.030557927031884483,-0.01258385049257296,-0.09118317513853566,-0.06268440516996235,-0.039155019912927,0.050021564989908424
GNAS,0.08651218791213958,0.3056639292620111,0.15664309293858306,0.3562120323271434,0.028539442453713062,0.07758942260858279,0.3001386553416383,-0.17874384739972046,0.18414584248100027,0.004540053644958914
BMP8B,-0.027777882133003955,-0.0026232551540067667,-0.09688323099731402,-0.043706394281510255,0.0112191684879677,-0.024993425967725538,-0.14138884529977266,-0.07958885897172789,-0.05053073427372557,0.03149039025869642
LIPH,-0.03382084195469229,,,,0.002536180018114369,,,,-0.060393844431561025,
CCL28,-0.03201029332491528,,0.03316521318346232,,0.09633287536551122,-0.029561945370514164,0.013010031707483848,-0.023806887391442363,0.03869346727236292,
PTPN11,0.056221809497839795,0.023265453102023086,0.018374020490579283,-0.10116538935325686,0.003835587767301908,-0.018677479743499245,-0.064230222490979,-0.09280728641429996,0.07000816234098922,-0.07091310806045842
ADAM12,-0.043434477550721606,0.019592301567801357,-0.014808599936498166,-0.167791089979702,-0.08677427746656982,-0.007892098945472846,-0.04392157393848911,-0.1479833139613132,0.023043077808193247,
EPO,-0.04544421521787297,0.0055532574767336775,,,-0.016173621379815973,,,-0.03001965552245859,,
EDN3,-0.02767058460709786,0.0787886528957069,0.024469101095082074,-0.02676093194092101,-0.02506831545834009,-0.04582366272794961,0.02877167241179094,0.07242638905407348,-0.03343875926824898,-0.041064938900786094
CCL22,,,,,-0.032565936909871175,,,,,
CCL2,-0.11439497721504603,-0.2481495469731471,-0.08125715075872647,0.00045169798350646153,-0.0615667161348061,-0.04841675523468071,-0.15699978409796256,-0.13892098096293423,-0.10624736357650073,-0.011089075623878352
DSCAM,-0.016475103891330778,-0.06411583112923883,-0.03867951520559518,-0.03842867513761733,0.008858796218330214,0.050293470484818255,0.12308998730774671,-0.08891684634444237,0.009556679330162451,0.028209642636008336
GPHA2,-0.0194851528475099,,,,,,,,,
ANG,-0.06170765588406489,-0.09463252089925876,0.033354122842668275,-0.14798977906531596,-0.04463933894310831,-0.03211477920469979,-0.09139180021714084,-0.12906677850379475,-0.03663369367699633,
FBLN2,-0.0001121000835769134,0.0853285839309557,0.07273220981371638,0.02329582121902757,0.07747028015651775,-0.010330058609009825,0.03766070223955229,-0.005835075498564246,-0.0969102975658247,-0.02557945170304228
VTN,-0.03619528859650867,-0.03736321769154056,-0.040814848739176936,0.011364788784070627,-0.016141820057075804,-0.023986279013379873,,0.002009401488438496,-0.0046154558699498215,
VEGFA,-0.006250841176301565,-0.2160585498736579,-0.04959838017127083,-0.0526196728669712,-0.0491185726809047,0.07231942059920299,0.02928266284359702,-0.2936080423068402,-0.15728746445466002,0.06881476311850354
F10,,0.1386948212367811,-0.0006412728400801577,-0.05749137081785474,-0.017734026275054004,-0.026758078746381975,0.1039187253623621,,0.023215786785190942,
SERPINA1,-0.044881299626902925,-0.13914687826441574,-0.07796914201553981,-0.23852786812733018,0.012883911464606023,-0.029963667407680784,-0.16216506512622111,-0.1163242895199431,-0.06500480702496408,0.005950692482753713
VWF,-0.08513952464161398,0.1306337408098732,-0.05411452326432294,-0.21790964011290317,-0.05603406664019399,0.0019203030573754925,0.03925432021909123,0.08151920987683657,0.06893841814937153,-0.025435912425876273
GDNF,0.025699804206212384,,-0.046092356232886704,,,,,-0.0300196531846241,,-0.001447704543170334
VASP,-0.08948068653360257,-0.13967632797109028,-0.03141661932372893,-0.15986719792224816,0.031550694597840816,-0.04755195171724514,-0.03632852082982975,-0.13348345283446805,-0.06869390130386392,-0.04514879702886996
ADAM15,0.06485171097900673,-0.06580588772995824,-0.017963233876115106,-0.16226746488838517,-0.06626701454231079,-0.0003272636876737979,-0.09851925237299371,-0.04320080047684639,-0.013234446250572445,-0.062262325368262254
WNT2,0.03077471372182671,0.06801382349565023,0.04767840465865933,0.18484675033715253,,0.04742224493116405,-0.013885300209140645,0.10853907489245546,0.10422812273511405,
CALCB,,-0.02859109125235495,-0.01218338992073491,0.13736534666925299,,,-0.03539170185661713,,-0.0787008816451757,
OLFM2,-0.01011947826819183,0.1289205499299559,0.025474439261673372,0.1872698514201106,0.030650415481906303,0.010206697537147102,0.08370251915488663,0.04423333725450678,0.09776629673112514,0.1151304211731778
MFAP2,-0.09483395333455201,0.04217787779293823,-0.036112420607936895,-0.15411591048667259,-0.007763029589087191,-0.041029851627610164,-0.03094791431704808,-0.059597621011979775,-0.01882232026194251,
HLA-C,-0.059487645620050135,-0.07918621813530856,-0.08743020616942068,-0.2937527878942292,-0.011054345353726623,-0.0776776317369022,-0.23272996094263093,-0.28528670189355504,-0.07510507555026388,-0.06492643109254748
THBS1,-0.07476081194914254,-0.1025224175757185,-0.04185074350816398,-0.005266360456305496,-0.0862750504226321,-0.017987674795601708,-0.05379890500884694,-0.05595350433562336,-0.03615127877824223,0.006180688175260803
HSPA4,0.02291128969583592,-0.015747262915642456,-0.018531689853040923,-0.028800984769077477,-0.01601351212461081,0.029230009778864866,0.07694424486669087,-0.05325888643036616,0.012050393599875937,-0.09976670402099791
LMAN1,-0.07550723975774179,-0.1480299181529163,-0.06523310239621093,-0.3019373260369354,-0.02840776843596765,-0.029315897544409934,-0.06380239084426295,-0.12612155116537568,-0.07404355911821017,-0.05694937081840581
LYPD3,-0.022202844522338085,0.046962221543487316,-0.022544871961023946,-0.060630992098931226,0.01545674359407701,0.030038509131112646,-0.0014840727506593313,,-0.06643374495558514,
APOE,-0.02992024287877994,-0.08609035151367198,-0.17477233773518913,-0.24707602639945145,-0.0006828488355700603,-0.06521236929745687,-0.2667886703895949,0.14312926043232674,0.07421109373940754,-0.02329793995180709
SOSTDC1,0.09180434665221866,0.23638569785961516,0.041572617144267195,-0.025634190713298435,0.0048395997157878665,0.07287568755208702,0.2055758690635207,0.22803341027989946,0.07432669777765946,0.15578250458915366
ANXA1,-0.15837125633315413,-0.12598174941251894,-0.12206565576231826,-0.3304183659912899,0.015184438165387013,-0.13927637389064906,-0.21571252120563958,-0.19598649827487086,-0.10308835988602111,0.10474414625708708
WNT2B,-0.021601351076402316,0.02415956306181246,0.06069325743165432,0.03780492092438835,-0.014470136667546199,0.04646595989704155,0.06879788803297898,-0.04915704112686074,-0.013398713812082075,-0.015190160019407291
AMH,0.022241097551798632,-0.030708772459593,-0.030112251851827344,-0.018640958470600294,-0.023313456453135557,0.003792025385097345,,-0.06349993181196112,0.06631944024802285,
GDF10,-0.0005687936549683764,0.059899730961121174,0.03449081734803197,0.06388978132743961,0.04314227725997134,0.09877429460057464,0.03564903091842025,0.15021519249451695,0.03244019678624775,-0.044419643317442664
EFNB3,0.02880301943143289,0.15222849212874595,0.09221435922651232,0.2443503970887579,0.042197003661334075,0.011091250934448354,0.22199073247921078,0.19594545436376914,0.06779452980204576,-0.008806641057150984
LTB,0.043929666961562586,0.056134797911431056,-0.04246030032202348,0.0722190729431252,0.021767891553328738,-0.05695444694095871,-0.04629383981420955,0.024876236073664446,0.011221655658038955,-0.031297192825185456
ANGPT2,-0.04460788150520642,0.009734696539987235,-0.02175883296060212,-0.2692416619263187,-0.0792285107397907,-0.03003212437902616,-0.10547402577998177,-0.09154797194850123,0.05205497444947234,-0.06093961920028456
NRTN,,,,,,,,,,-0.03707398083897465
ADAM17,-0.01473534463254665,-0.1740304692302838,0.02443649782971179,-0.105404192492095,-0.01025355173288869,-0.021778039374300225,-0.022192144957572556,-0.0968039512207521,-0.08777400238933948,0.002744671775955503
LRPAP1,0.12667842319540168,-0.0013081685779780634,0.10964808177297847,-0.15581026909583717,0.0731974627619026,0.055963686950461076,0.07156923359430593,-0.04693168794146983,0.0542273611129549,0.0059081747631982056
NID1,-0.06266176091492955,-0.017524224096503376,-0.037603216253924474,-0.2663867635200224,-0.10428151689039576,-0.036769256493349,-0.0278133609496554,-0.09810359579687268,0.027350271099104578,-0.06842203509487739
MST1,0.005769051997809389,-0.08855837567206315,-0.02099896534075701,-0.19006178875138585,-0.036343754501196236,0.03812311527706535,-0.02346595409851432,-0.11750409162713554,-0.06462133699579091,-0.041064888362562765
IL13,,,,0.02493886922904057,,,,-0.025317802144812586,,
DCN,-0.11500578741063258,0.10836309794923392,-0.008491344175244447,-0.1441757443579608,-0.04738426349065564,-0.029517042167265868,0.024928554555520288,0.077990563564131,-0.011874402908236098,-0.01287340334849552
IGFL2,,,,,0.052132514454758576,,,,,-0.030815947499968254
COL7A1,-0.03525114664147799,-0.041963482208825655,-0.05995176879381085,-0.1745596325271845,-0.007430145814053792,0.05905091186535071,-0.057770013330045014,-0.058043417240439016,-0.052595102436769514,-0.04964156587778279
CALR,-0.10089835100283089,-0.2607243978839048,-0.13503789257742008,-0.3068623267590134,-0.09323006974190917,-0.08806620395221769,-0.15121598485514692,-0.26973279380361165,-0.07182324444387653,-0.011414595391505532
PIGA,-0.058438687894298305,0.02676684300444821,-0.0016133256432013612,-0.03568595849582147,0.01626689793060029,-0.0019114076921083194,0.021250428950223995,-0.06422242148257004,-0.02087741094147903,0.10352788669270138
CD200,0.015540446884917394,0.14926116992332447,0.16375346901088136,0.2549382287089155,0.054662000424525105,0.02268535276575602,0.21319446300383565,0.2932264279479827,0.07695184448452631,0.022752453720986564
GRP,-0.010095109812129572,,0.04434594367039199,,-0.029768430597453616,0.07976209661119704,0.10426243599402993,0.013991286983355026,0.005231250863763276,
CDH1,0.016823512591454585,,0.021350087355125936,-0.1546758262768005,0.011711168883994025,,-0.058080057447650255,-0.04194113721626591,-0.002075092218098169,0.1310088331319626
LPL,0.07129054765262796,-0.010351077011882478,-0.03700688518583409,-0.2951698893277353,-0.1317464776628804,-0.03845012466585176,-0.02723139661015398,-0.1395750311181123,-0.0967553916781788,0.052649475672585974
SEMA5A,0.030933756000984677,-0.05774884909885037,-0.11077084327416213,-0.2578246035029737,-0.04914531841040272,-0.04156008780067166,0.021040357878723655,-0.16601154540432467,0.06191790611858877,-0.02436180180324693
SEMA7A,-0.045411159584682,0.13550865048669603,-0.020921661567871817,0.05531307176545401,-0.02500784157298042,0.041924485182038645,0.0841966784105687,0.041286213588155346,0.01500285245539653,0.08853614375486224
SEMA4G,-0.03608787320650889,0.008554619272594658,0.025010940578433116,-0.09693871528662092,-0.026981748641492245,0.005997076519076238,0.037065545353876836,0.033368909312309715,0.0871292542896599,-0.031772511573845155
SEMA3B,-0.006129041488567179,-0.026703108938874565,-0.009519823522778822,-0.1852013361084611,-0.03263394160454287,-0.03861313193302419,-0.2244460937471079,-0.052127742636240294,-0.01709441108514484,0.08945384333514834
RPH3A,0.08293210618776096,0.31179654860159317,0.06869293307442774,0.25838547346219204,0.0649803621406599,0.031498315543403904,0.3172603498897567,0.05144583476059829,0.09967459420531519,0.06021675121633309
JAG2,0.012094163833178007,0.039626915722638816,0.17162454110385644,-0.031101654758535158,0.051269631219371205,-0.026190984403110414,0.10065488498530356,0.11230200140802539,0.02231736035827823,0.029485758439585785
CGN,0.024521439528320144,-0.04321674468814966,-0.016664956305156062,-0.0994036192859707,0.012294024033158697,-0.031148805064966607,-0.0710009817226048,-0.06966039312500968,0.03418210736708085,-0.0283042249584461
GDF15,0.012809308838222887,-0.07560661124963136,-0.059423375132347404,-0.17444200089387826,-0.0806617511860124,,-0.05219679605440764,-0.10278961082606479,-0.1733403603165459,
SEMA4F,0.08714796717755521,0.009377995825296031,0.018271881998252918,0.2562717554465739,-0.023578067034333825,0.06676819460336081,0.12184791640999502,0.08982307524545295,-0.05026147826695116,0.04176355487939242
NXPH1,0.003172980237938107,0.303115916612718,-0.060298796212020674,-0.08126930220389658,0.007081329647465691,0.0566480526031122,0.2272750468634876,0.024366423788128498,0.08311571655982168,0.01167621820863706
ARF1,0.0178324241120474,0.0328508471843896,0.08059891969437752,0.2761371320813179,-0.009282791107351852,0.057706250250132124,0.13084118928171654,0.10167443869960927,-0.0051468101101050595,0.10061474625749174
DSC3,-0.003596452946053816,,,,,,,,,
EBI3,-0.054359075379214084,0.05379702269553294,0.023865391175479738,-0.03791466398505921,0.0259514656428145,-0.0013171936388541563,-0.033968228425847714,-0.05740183083529451,-0.06763217545691767,0.00848926141500021
TIMP1,-0.1140452414899534,-0.267707679687216,-0.15443638658059078,-0.21762951730790459,-0.128856656728631,-0.09614922251316867,-0.19755049643607345,-0.2386963005062494,-0.14354490220732113,-0.0021652195093973935
SEMA3C,-0.02666930195992135,0.040749629324487176,0.026560520278844982,0.03497703802701984,-0.010634247981587677,-0.0027867847378445824,-0.062361909568030664,0.1388173201028235,-0.010162927572117836,-0.07261792362578746
GAS6,0.02303162606974312,-0.00997482954090076,-0.033291977218307206,-0.1513916613368173,-0.026487305708911474,0.02120350043175784,-0.07925933641127952,-0.025520513465426053,0.12703406903102707,0.08283811033721428
MEPE,-0.016291591270079484,0.18564894565337664,0.09830430243188493,0.1004787823215783,0.050243026359814986,0.02500498732409456,0.11573924609049813,0.29038793959945197,0.12558803426774076,-0.028304019222016336
SERPINE1,-0.1307670365373392,-0.14410411445006358,-0.028490273023885602,0.2573757132961855,-0.16286391146545773,0.05308652092959027,-0.06015937060446814,-0.13532341381172422,-0.2103020093658141,-0.02056568312805621
RSPO2,0.13052295346087936,0.2583517565657141,0.019287662778473276,0.13179629927653544,-0.022527782355587066,0.08630887916662044,0.1544671337351721,0.3144660481016051,0.05267581087623967,0.01706214945608441
SHBG,-0.036950723658607354,0.011623251631379262,-0.009261596172763068,-0.06272356429763247,-0.015264666097330034,-0.013286965021468606,0.06851748216626356,0.03229483349131011,0.019114479696449457,
LGALS3BP,-0.16567009851198727,-0.15325305929848346,-0.13537900031791375,-0.34584660263763667,-0.06406508508221238,-0.07239959313440164,-0.24808225089054203,-0.19966047672289688,-0.10670972097621986,-0.06429918670298586
LAMB1,-0.10698891826653736,-0.08651662792001018,-0.10480841267842218,-0.22182680035088692,-0.03898782400571004,-0.047851390720921365,0.03261615241601393,-0.08982465900947922,-0.015511904594527262,-0.013793918970438157
SPTBN2,0.09154325104942199,0.21624438539917368,0.028081925488568877,0.2685652283816273,0.11311147102748366,0.06044049738975184,0.27264807091822824,0.3656828168649205,0.019781971863322288,0.17239299868627508
COL1A2,-0.11805498018545767,-0.004477500855995172,-0.0708193035681766,-0.22912582989158262,-0.05387978971349737,-0.06979746219739794,-0.11852333543222036,-0.1324033966366647,-0.020843603956449765,-0.06211979388578655
DEFB1,,-0.03039265995208685,,,-0.017082029947339324,,,,-0.05375644766504153,
CEACAM16,,,,,,,,-0.04391358308173968,,
SCT,,,,,0.05547489297567339,,,,,
WNT11,-0.004522926183690635,,,-0.038572856919593786,,-0.04527022379350885,,,-0.0030953390297097406,
LGALS1,-0.132813603865971,0.003222309920932034,-0.07684738730806867,-0.10444497876880246,-0.014501297051025602,-0.0641163807570932,-0.2463909740375912,-0.1407212757649934,-0.15399341979729816,0.03125464306406734
BCAN,0.11932393285329364,-0.03134224790553145,-0.11276287308853566,-0.33809364273182385,0.10580264308718364,0.0658091965830993,0.18631480546398946,-0.28637717624083775,0.06900548918383545,-0.13844613065668304
ANOS1,0.019371186060235187,0.0322247709042566,-0.08179976042034078,-0.21191383771679567,0.061179428263908764,0.014906682130392698,0.008580515804583102,-0.07289179463453424,0.1171680171996205,-0.052546017737377
EDA,-0.02993415177872034,0.014491979293121382,0.028318486974594315,-0.018321035450765612,0.010522435268647408,-0.05504608418248082,-0.012873826144419544,0.05734829523872945,0.026534909960287647,-0.03707406449452957
FGF22,-0.016896475928331142,0.06549231231442419,0.029625268380084776,-0.01160210428977229,,0.029401864155903765,0.08615915867389917,0.06473014826024451,0.008550017231265267,-0.04441972844432626
SHANK1,0.0028753509293651764,,-0.03608180917066196,0.12453901432134643,0.10088719673966079,0.05419367005929116,0.047866595737055276,0.039124205457086725,-0.0504628434281685,
RAET1G,,,,,,,,,0.04491182435306819,
TGFB1,-0.04019897225310857,-0.02220203603081383,,0.0126759713390379,-0.03740618865489323,-0.01979310743587114,-0.060940587203560014,-0.07357256230203063,-0.010690680065638872,-0.021704505831012383
MSTN,-0.013594094466577007,-0.10037983750789377,0.058905483542501934,-0.1875206270440425,-0.04148043580618305,-0.021326677092024855,,-0.09174695470116442,0.011788079799523295,0.004145885646567558
WNT4,0.0005070207302641964,-0.008603384186101789,-0.03715799126511399,0.05227162970603983,-0.0011642931038373457,-0.001418604563655439,-0.001649190419377455,0.04192144258246244,-0.0515350257767095,0.013433485260211027
TNFSF4,-0.03450234146622481,-0.0386561037873682,0.010297335838675465,-0.026345705634873304,0.11444791770952141,0.013165163626865428,-0.020821705402911343,-0.03582165302378126,-0.07015067316427734,0.0009951992633307884
NTN1,-0.029844541608535467,-0.0636883424483687,-0.07293998074399045,-0.2753253846888191,-0.08549582111310189,-0.011633395774114492,-0.037991348644267224,-0.07869979815874101,-0.01982134212161825,0.043799093904679134
CXCL12,-0.0887958329617228,0.20766275894616545,-0.030834821674728067,0.046061616942705705,-0.013279529290654736,-0.06184347415531228,-0.03417681706860949,0.0381015473190746,0.04370251823528591,-0.04782334752957302
