,UKF248,UKF259,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
QDPR,-0.005548359924493306,-0.028313303292153202,-0.12662476639097706,-0.008202560115544604,0.018453639955984785,-0.0034061922777647476,0.026420937743074007,-0.0423547405569371,-0.05430363046313481,0.01618083182002772,-0.062319135513291046
POMC,-0.0032745037758346064,0.0030400248821285452,0.02932737217148181,-0.01903063934423764,0.06816966880276248,-0.06407500372576451,0.018378336682758265,-0.04207453803304112,0.04030258789616282,-0.01578729712398597,0.046909064217040566
CCL18,-0.02503366487185829,,,,,0.02855434664911875,,,-0.024231822655566004,,
CCL17,,-0.008422964983688984,,-0.020455472246276363,0.018593392557490932,,0.05357394426117286,,,0.04801649461899885,
VEGFD,-0.025033672821219394,-0.023552359346723353,-0.015578691589790514,0.0303911392939192,-0.027211189361332728,-0.019823609239438898,-0.019976023704109527,-0.07677125368710908,,,
TNFSF13,-0.018891212836740823,0.037200999446405494,,,,,,,,0.06666771077393872,0.07299807454837454
WNT5A,-0.021657731778993734,-0.010964368506188713,0.09158463925867286,-0.032886559799348625,0.03469962228937431,0.059987716988357226,0.02765992697702444,-0.031565611342256744,0.1626846299222989,0.03653935397853889,0.013193960651056644
CXCL8,0.014685688343632349,0.17972451496620376,0.12246009621899005,0.01930732113042876,0.021426559218378487,0.10287265279661058,0.030933685194961615,-0.04244078897656692,-0.04266393892162976,0.015418294962897604,0.028444781902763182
GRN,-0.019029912263897435,-0.041260715597887784,0.0697623785360842,-0.018368547802833434,-0.022999127703688806,0.05112056017480735,-0.018630643259055044,-0.039270509401414036,0.005650513375624009,-0.006906012697428375,-0.020107485135049362
MIA,-0.04235933928666792,-0.0108316148797808,0.055516965134757734,0.012193326988494188,-0.03094699727539587,,-0.027358079915207886,0.07099907532749135,0.08679277002293433,0.09230804639736394,0.011073229032415768
COL4A4,-0.005343245308741869,0.002648697179988266,-0.021725543942222775,-0.021356145890248673,-0.014398570756064486,,0.06446791677059328,-0.005306552123812246,-0.030636595148898108,0.013716869559025902,0.044205807796739584
TAC1,0.05805760572746361,0.04135106590121988,-0.06962621758784417,0.005414736183288873,-0.06251294921242032,-0.01521608296911671,0.03277221819016154,,,-0.0250286564716934,-0.03258517167191831
RARRES2,0.02125479268858297,0.058487454292161706,0.12913381679828612,-0.006533209974111056,0.02503117529203071,0.11100576649830453,0.008658412656364387,0.013924486425241642,-0.021426820540994197,0.024740932904482652,0.02079287841134122
FGF7,,-0.023226201297785735,0.10134771766098677,0.08858554805405144,-0.031844446623756115,0.1972047292353237,0.062275703085653764,0.025856969450521544,-0.005089929660862814,0.07116305021681738,0.029952017197994996
HBEGF,0.00674661764653065,0.0007012105095452332,0.08697726040651226,-0.035858066318435515,0.0383607564343142,0.030979280181521025,0.040958319870269044,0.10402204126493064,0.0097779998619013,-0.0003949601042061909,0.09038375464501727
CSF3,,0.02295002229552945,-0.022985207326077336,,,,,,,0.021807850184672534,-0.018023430047993803
PI3,-0.02633647090842003,0.06545036993389187,0.0369156768371072,,,,,,,0.03849781464257463,-0.032314060331556246
PCSK1N,0.011866724594169839,-0.10239537235661243,-0.06157606221186992,0.03566617039913095,-0.041436608474180105,-0.051734459441784,-7.397721535798876e-06,0.07960507116475436,0.03469229736404737,0.06389657707934351,-0.12083608944105427
NTS,,,-0.014990926818836407,-0.02439691418668711,-0.015583512421521934,0.011910960955173971,,,,0.11346294039487476,
SFRP1,0.02907873482127027,-0.013742380448110176,-0.015102915356539154,0.06622863495925561,-0.01989130082953928,0.06059715853749644,-0.027271189586861984,-0.009666106595947702,0.13590907656132517,-0.028994268487037445,-0.0686868100465193
CXCL13,,,,,,,,,,,0.09567383544447398
MICA,0.04815308132972301,0.03591869842645554,0.1191950259613248,0.02863068822655279,0.058747006831907346,-0.017009315788579026,0.08487182523042197,0.02540169120110735,0.015215050753084738,0.06569735975697788,0.07381459061480829
TG,0.08222101281144148,-0.007215994746903255,0.09733497186192641,-0.020608114181595732,-0.02684702781237729,,0.007577148804723383,0.057088340141491,0.05104015281976996,0.0042080976380493105,0.014872645534522179
ADA,0.0261015393763881,0.027267052094460446,0.08328480854368998,0.04333756343431636,0.012529595986573218,-0.028737576305361955,0.007422352331683352,0.05303649100402153,-0.008859131198875183,-0.05551586735869619,0.04429836153765699
LAMC3,0.013017145145286605,-0.03648398396726294,0.09231281096279208,-0.007397447757739984,0.00237277932873031,0.006340146178004229,0.03183619988177632,-0.00919288455394873,-0.002151960180904481,-0.05509929969037134,0.020382807395996273
CCL7,-0.015923525646565618,0.023359487066415045,,,,,,,,-0.0013563929218706919,0.02138552952469205
NGF,0.010796492298632204,0.04777006396253325,,,,-0.017847627947415134,,0.050507580941850184,-0.036010018346148254,-0.02879951143267424,-0.0018876092789057652
TNFSF15,,0.029706791260674822,,,,,,0.06330562102776972,0.07997111875866544,0.021239829281872798,0.009566572129330767
HMGB1,-0.011956597859558804,-0.044703818978902486,0.07287170925392077,-0.00723840049198085,0.007565687938681362,0.06948238147155243,0.012587390502003136,-0.11859997166530832,-0.00477243717391477,-0.014062836345195596,-0.006799656597082199
ITGB3BP,0.01952200907172132,0.06877911552588097,0.11885449102489744,-0.03421764704511335,-0.010579168613545544,0.022419137292092942,0.04456030896418326,0.05443658928081889,0.02136416635490347,0.00027053545314886096,0.04040154677257573
AANAT,0.035022298533673245,-0.006257426736361072,-0.02073327903197659,0.07350270112813671,-0.030946998996746872,-0.01677939505332981,0.0020564562074989975,,-0.025238459048714558,0.10573502485354834,-0.0025098660755535265
RELN,-0.0498756999260328,-0.018139908988696277,-0.0608379459544062,-0.005507414470246535,0.0719095418911829,0.004340313561711862,-0.02767989602206225,0.048913458650526466,,,-0.015351864774797759
IL15,0.02076418049631447,0.035916090279212325,0.031661667879297285,0.022420866980015428,0.060920681067621676,0.03285659456601893,-0.008349443748980384,0.08345809925594215,-0.008600762121991852,0.02462905889110684,0.04492055918801877
UTS2,,,0.05921911171462336,,,,,,,,
BSG,0.02177228995042114,0.05112109641275141,0.006516956710041331,-0.01735311525343774,-0.045729338088806845,-0.01577483394496158,-0.022713648210121097,-0.03621783893119421,0.08059452870763523,-0.010886118939111528,-0.024390852213040343
ADAMTS3,0.05026432177155851,-0.02993521659556401,0.12789903822154564,-0.039585494455019854,-0.05075880763875655,-0.026943765730850066,0.00573696618212058,,0.01836767092886413,-0.009711683696445416,0.02979874766633121
CD34,0.0033632294239685752,-0.016664878893479198,0.0664424393042524,0.04015689654218839,0.0784393395711253,-0.06252627808934418,-0.03314916815911536,-0.031680198637674156,0.026263188819615466,-0.041047967566448455,0.024172141876923722
CCL23,,,-0.023591180346966438,,,,,,,,
PLAT,0.024353580248715288,-0.094532390268768,0.12806703920811036,-0.022014744725801554,0.04477252869230108,0.03666485648934534,0.0019626499800159476,-0.07574076275836335,0.02528418223886956,0.018908528087739854,-0.024004899364028293
NTF3,,,,,0.040658009260227154,,,,,,
LTA,,-0.002986093459792444,,-0.017849208049951437,,,-0.023188641275254093,,,-0.002487997672870929,
CKLF,0.06383133596903763,0.004946501853040745,0.12816268438454442,0.06723368624079337,-0.04065252744363831,0.05333357128586595,0.013312539894992438,0.06362474939807228,0.1105186293281611,0.06423794656167518,0.07462053944267664
CD24,0.00955923465647669,0.029835199632739274,0.03656949679212615,0.07629959292618617,0.04005255311003205,-0.07126947595580956,0.0029227458755935825,0.004645005607951955,0.09334528411948984,0.0011181128985538703,0.01626649543318974
HSP90AA1,-0.028040293160076304,-0.036732494671547544,-0.17427377536038352,0.02537258515432649,0.0008263122764093746,-0.012231003226232334,-0.018484055823631086,-0.05536678551161544,-0.022717807896120178,-0.05866802522676775,-0.09372217318808837
BMP4,0.026858206135488363,0.0050937594091826225,-0.03779119108511635,-0.015686221658023212,0.00015419768564450058,0.01450389136284429,-0.01975911739200804,0.0740116128089967,0.06542473856356396,0.04939293140276662,-0.0040324211511905015
SCGB3A1,-0.015923524054234327,,,,-0.014666023353250363,-0.029536430974001143,0.04594601024512821,-0.02603203166589763,,0.03478321016879588,0.03325167257287336
IGFBP4,-0.0038961825875386403,0.01686034082809056,0.1135809236490688,0.011394098911675418,-0.0705897594204706,0.01623726327144382,0.008918951925196778,0.017120997751533064,0.05943834293746472,-0.029961593097533514,-0.04029243811099903
RSPO4,,-0.039412478215579125,,0.031150690419769846,0.05291668774594697,,-0.03216629607898569,0.011689684451388429,,0.13572202550281215,0.005515807075062659
LEFTY2,0.008374595793556514,-0.02995535321086909,0.18605803463655415,-0.05112392758870371,-0.028623456706523002,0.13421917904164957,-0.02862611869203465,,0.0142634678333141,0.014067262756121432,-0.0027139842604850693
PF4,-0.01651810010677034,-0.0175278599336052,,,,,,,,-0.029910820154449357,-0.018139920462029502
ANGPTL2,-0.016907270937251306,-0.04185843658271677,0.1424969371803617,0.04800715086375825,-0.019875256278271036,0.020032773964797298,0.028566874087899364,0.0014001724414850428,0.05187041261305958,0.0026843211262951084,-0.07306791772252455
LRIG2,0.02751511302905594,0.005199482756305116,0.028371282449046572,0.018212714611235702,0.010069753165650026,0.02979497512765645,0.030681595716476762,0.08185398981343307,0.10130197802747125,0.08201583163416941,0.041458615491148945
ICOSLG,0.03027210538536478,0.019039688705492632,0.023863900730325512,-0.02372237853335588,0.051601609264740604,-0.02686423399254398,0.010619199845912109,-0.00906600953959074,0.10533963937583148,0.09162638106503322,0.059308194643740667
WIF1,-0.02972164003461245,,-0.10915092195233597,-0.01601978081602649,-0.0370779757487801,0.14908554833796195,-0.021347305563577192,,,,0.03221563464552437
NPPC,0.08096548593804341,-0.027190033239906375,0.049930670612111,-0.02201957759298784,0.02856798170765524,0.005658073897491794,0.015869541261798945,0.030077886659764144,-0.03022042728894713,,-0.03576497893346887
LYZ,0.023582427467915106,-0.021225692110007834,0.12762997538023543,0.014952265455585187,-0.013931250729543224,0.09294323407245199,0.045656442752153574,0.032447814761131705,-0.0265072567058654,0.005639657043839013,0.029901382191673414
EREG,,,,,,-0.018359993396321772,,,,-0.008535025225364345,-0.012072412033012415
SPTAN1,-0.014378260127086042,-0.0674257162789075,-0.09817156529783334,0.0407973374059576,-0.014011223569179072,-0.05244631036320185,0.03275444210423483,-0.034947234982089785,0.02592604428019064,-0.009724448413547741,-0.012639134608508155
LIPC,0.11754838609209795,0.05233494945821678,0.045681961435782424,-0.008416457082352386,,-0.03288241354055872,-0.03642718696624931,-0.045316266093211634,-0.00463266536280176,0.030140206017386994,-0.007854387562332301
COL8A1,-0.010384318946801247,-0.021549522761373743,0.048212790874395756,0.007030171677788083,0.023440674745309642,-0.010964786639088923,0.024659794292784806,-0.020852037038129767,0.10290322954329928,0.037307628142598116,0.12361800266318564
GSTM2,0.012652967839275364,0.0010913584111512504,0.03102993056324342,0.023648557544408855,0.00793354871541501,-0.0292017956935719,0.06318625241944652,0.10929080542391346,0.059388188688559974,0.013953913517610854,0.003705137589863658
SPX,-0.010240614159971153,-0.009960737114359186,-0.045567446372077644,-0.014284747242778182,0.005041294458030119,-0.010530484829638106,0.037956141802464705,,-0.05107072854148537,0.031213448201916807,0.06326012509745511
MFGE8,0.023897021360461797,0.00812012203933346,0.06509920330535411,0.002596289984978408,0.017092695483612634,0.03281312110654834,0.017604290508113657,-0.0036144781670078337,-0.025941949818577278,-0.023878984054144767,-0.04736181680671336
TGFA,0.013045321621387973,0.02078283077447514,0.09050417055197665,-0.03367195305656372,0.009949765439902827,0.03300231639058027,0.028600957691604232,0.09657255061343459,0.053174433696572924,0.08873568994857425,-0.018256627780722505
SLIT2,0.03458660586030639,0.03306416206032621,-0.029318867414593885,0.0058541215353746946,0.04405445021660419,0.006879743012772932,-0.024768001409463017,-0.03116628381199002,0.008169266771789342,0.012282065061371665,0.00013861248602856625
PLTP,-0.03193950455136296,-0.03880479706800936,0.16610912700211528,0.06041105034326706,0.012358580392277229,0.07879042649107854,-0.0028834971648163295,0.0027433609024000148,-0.007326116422157554,0.003949334489498587,0.029295894277031054
APOD,0.03510643369064815,-0.07376266758145618,0.012392860432100264,0.02231667210934046,0.034220458481922185,0.03429289184406361,0.0016120159864300633,0.08322079232591748,-0.02765181489174964,-0.08056993787294184,-0.05793674166584896
B2M,0.01819376601603302,-0.05493805213453782,0.17464756362003958,0.015768071991027952,0.08365217324139264,0.057467386228699784,0.03281330001115237,0.027623849690200732,0.02533711173192388,-0.014892263945706268,-0.08107437646267389
OMG,-0.025374227931878594,-0.05672847186601848,-0.042435712639066765,0.08723610577896904,0.024183346452566885,-0.0004261245317029467,0.031705480918393855,-0.011417970388942442,0.017795210934921604,0.09135196456706964,-0.03795026751386976
CXCL3,0.04073951133135048,0.1254282820885804,0.0005563869048159463,-0.026964007309366895,-0.006375829689671548,-0.02584618518395274,-0.016700020865503082,,,0.058402002170568575,0.034892224616756826
CXCL10,0.028291464655291105,-0.054920662410322445,0.13600056069884334,0.026166669586923506,-0.03481459470271755,0.0064672565345526,0.050120304097286114,0.004956735404758934,-0.004875950550414464,-0.009732241713543787,0.04561801753473205
RSPO3,0.010332996851937991,-0.02035518978939756,-0.03404514353968802,-0.013816604303665337,-0.009479792634916714,-0.03943178291564654,0.02043018147696689,,,-0.02131628763177493,-0.031136448978577883
CORT,-0.008197699408069938,-0.010046187379861042,-0.05892274850978202,-0.012231926779963969,0.02324835150616728,-0.044926492810505585,0.08958871179106817,,,,
NCAN,0.04115247297476617,-0.06422040451860737,0.09550675742956874,0.00043850113675921137,0.01189107043221109,-0.026553298510682347,0.06326159536442312,-0.07858041482597568,0.06689309081513331,0.017551648456994487,-0.052667658116233085
PRG4,0.004395009617880558,0.07047627504603855,-0.01559357146016259,-0.016219813877834683,,,-0.02040333752322488,,,0.015020813370116364,0.009013805674921231
ZG16B,0.0384510293493459,-0.023316547437530376,0.0037700357428879683,-0.014182816119700306,,,,,0.024680624797050136,-0.02657911662048095,-0.010666889441321317
TGM2,0.000653096939196221,0.025516834368344996,0.11439264748748493,0.0031065074237403793,0.025576398687231338,-0.010585459838734098,0.012785504103187023,-0.010159661737393246,-0.03626988291290931,0.0053578418158647416,-0.005297938312589812
VEGFC,0.014808415395937082,-0.020037175106768147,-0.029106805602731305,0.006404699307922492,-0.013518663777615991,0.03139047400548341,0.011077692963145385,-0.027253588001949568,0.04207402423399923,-0.022382413120543888,0.10447698794215085
WNT6,0.056123213483668,-0.01696551256025114,0.07759266473846141,-0.014043273165736754,,,-0.01817275602416175,,0.18311129898831047,-0.032099745946366824,0.039231823866020504
NRG4,0.07819872729027565,0.022120801020042078,-0.015007746468514566,0.01294814563553553,-0.0006135855096726052,0.023233299972557065,0.004303453652280652,-0.011130227351581945,,-0.021316290020822203,-0.04402028584037448
PMCH,-0.016903499666224942,-0.02478533301396329,,-0.020759714592340515,,,,,,0.057078121742780964,-0.020650146406064624
COL9A1,0.05653836331792923,-0.025536321163472566,-0.01867853022031923,0.01662036687956997,0.03708689642163786,0.011170838966692968,-0.02767990663906199,-0.09459913946916765,0.0639660250156029,-0.03476077106106182,0.12464113362602519
GDF11,-0.026735693393599526,-0.06655124242492524,0.06428614910861388,0.0027111792397522755,0.020576024319513053,-0.041781453506639324,-0.03128417932297063,-0.012284584558491686,0.0035405700848524977,0.027095377177792864,0.0073433946079122315
RAET1E,,,,,,,,,,-0.02338381869651589,
IL24,,,,,,,,,,,0.05725788534821542
SORBS1,-0.0031028963145549445,-0.05069142931261206,-0.011980020637336108,-0.04337182727242651,0.08511322953405556,0.005016698854473661,0.04829632357870455,-0.03879155774751759,0.10293714495123626,0.02987541909376124,-0.02725062097917591
DLL1,0.00027453966422569725,-0.07287586683320986,0.041984704095389,0.03457796303878465,-0.00417695970148408,0.0414797804625656,0.055536801619110385,-0.005013548862781824,0.031042375315486235,0.051258491029044284,-0.011085934567475673
TLN1,0.03165368554129355,-0.02219526421976731,0.085428746304841,-0.06317796748950948,-0.01668281945674196,0.021080196523253762,0.043874757697135884,0.02141629278486162,0.05189359299676305,-0.02406014243305902,0.040970666510721926
COL2A1,-0.020346999414187866,,0.08846574163781531,,,,-0.016953949743142516,,,0.023568537741930063,-0.03965991477604175
SHH,,0.1291852603274824,-0.02139965305678459,-0.04039003826527221,0.019595425445181208,,-0.016180725810620376,,,0.014040652737084384,-0.03186315567996155
PON2,0.051233878317311986,-0.12046618078689317,0.14856250826801695,-0.017341741193039006,0.01769509948130214,0.013151021698088704,0.04782276940877799,-0.05623355525780584,-0.019993989158490193,0.0681391429650633,0.13850070661940234
ICAM5,-0.026738523551338805,0.08887359418512028,-0.01633554325843397,0.006688388088000705,-0.023825149672514024,-0.07104629077491258,0.011951608929545759,,,0.010085076135763054,-0.08009398178504054
HPX,0.014674174565473111,-0.0031354581081429107,0.09506514532818304,-0.027832897614174824,-0.026104093675493333,,-0.025073964551021392,-0.013155221824272822,-0.014695164376293687,0.06357347101289003,0.03935079972505422
SFRP2,0.04167153969404387,-0.023776060910592308,-0.021725537544839437,-0.02319690009247176,-0.006891733332215261,0.026529993216131125,0.00032589158409932146,,-0.06937572420727675,-0.03039419935867516,0.004396907282407651
CFC1,,,,-0.0019037388346970054,,-0.018859464172747916,,,,,-0.01202774629467606
CD70,0.04370424867164685,0.0033659934583730464,,-0.0332950246085484,,,,0.11350994514557203,,-0.005828159289388551,0.027171052231318178
HP,-0.030191780874470584,-0.0040851067292818595,0.05682849671841776,-0.01695506376729984,0.0032748058124828817,0.024252427960559566,0.009869325416651836,0.0755320385176024,0.1118775833284315,-0.03188683841710346,-0.043120534046074875
CXCL2,0.014556669003302698,-0.007554143673915407,0.03814301943281473,-0.013192835155891479,0.03131173711980371,0.06648933910320878,-0.03202554532753036,0.021779922868705774,,0.016543382564239362,0.022977047065882657
NPPB,-0.0205428871820502,0.15907338782692979,,-0.01562949341698059,,,-0.020822420731170365,,,-0.021623002226206136,
CCK,0.0853793237416513,0.0005493022155127493,-0.06566322369574856,0.040428954633260225,-0.04374381101900069,-0.06782956044354388,-0.04469128254056293,,-0.03492005194779912,-0.028050871133759737,-0.12202387204941532
SEMA6A,-0.022878976354946737,-0.0724298898182043,0.12338815939369137,0.033485481509840945,-0.03257838344224612,-0.0031330823622399088,0.040192568141513584,-0.12395235971857108,0.08470209318805477,0.05773907613111651,0.0022237965230682676
IRAK4,0.026738754386829842,-0.059313560862627776,0.04345412093160003,0.009734713929865515,-0.01688411862719211,0.08374799540063435,0.029961649937148147,-0.025498177322324362,0.020482730367553364,0.03243305882007394,0.013064978375058146
GSTP1,0.006572606241374035,-0.02330540208885119,0.11086876975936899,0.009108092231600072,0.03708824668135435,0.08589238722708564,0.02154140357641581,-0.04746655197140662,0.01996890432515378,-0.02135548247563558,0.10288202596196243
VCAM1,0.006304439539601855,-0.06797863921727386,0.09089255552321271,0.01546167485896256,-0.006817906139772797,-0.029058208795345486,-0.0053472128504412,0.016285185602710407,0.025133178593954843,0.06468174978063843,0.034373827443364466
NXPH3,0.0602753439627726,0.01921317270417683,0.05203739132729664,0.04847144754460807,-0.0008687936949408274,-0.02212137153147803,0.004972057438459239,0.05268766024479501,0.024309692197282084,0.05167528929302893,0.0887982949969092
MTMR4,-0.040694670004954615,-0.0379881848203189,0.01411276224838555,0.01284836079735572,-0.0038186322271109054,0.014201228333899201,0.008409683623793181,0.08183799951270695,-0.08085843295580408,0.044629136188929316,-0.01887978331685487
LAMC2,-0.016124018408619368,0.02809064937195811,,0.009042761672866138,,,,-0.07004635882084154,,0.039979653497640065,0.0086212720019887
IL10,0.007592587148505147,0.055883658992053,-0.013809847311472005,-0.026547080694412525,,0.025429978042993535,0.0537683260467517,0.07789558492097912,0.11337777792528841,0.03269737632409376,0.03397196853574721
SEMA4D,0.022853829534934925,-0.0006970366241300076,-0.03203540753993721,0.007765327123691581,-0.006620088820487232,0.024927080059843718,-0.03482661111955466,0.05802111190895008,0.03939953521049407,0.04136186513298127,0.042779932329137654
TRH,-0.04041737097335389,0.009876461900250311,0.01631409831395495,-0.02951665066896099,,-0.029369495760164496,0.05439193050741844,,,0.04414516447289062,-0.05261208026106524
SEMA6D,0.004321244461454139,-0.0415910443998611,0.056814370831499254,0.025000176379243517,0.014592993177981309,-0.04208725025687804,0.04641111556513743,0.052669559470653826,0.006076710439769236,0.06451873523552606,0.05792432264643214
CEL,,,,,,,,0.028749464820070687,0.03613162638896547,0.03763402752659296,-0.033559508134963854
PDCD1LG2,0.06194606681703188,0.0075208333901334344,-0.0050571240424322475,-0.0008063192740861417,-0.014933385618032835,0.012358642921489844,-0.03188426943535214,0.00036722495760404736,0.06821862108926943,0.09787563269902926,-0.010004354276081047
SPINT1,0.09758910149151752,-0.030673727742485585,0.07893683552509737,-0.008702904712380385,-0.03496767225479142,-0.02852287458248355,-0.02735807883896639,0.2566067504249706,-0.03486630143415626,0.010663233907132386,0.013624044660837404
CTHRC1,0.009376287590122942,-0.04565248434871141,0.12021349190881536,-0.019401514105513783,-0.012482169099456354,0.038932592786533035,0.015573727039084578,0.07231646461631276,0.03926521823966106,-0.024495862704470663,-3.402893023920337e-05
PODXL,0.013317081177251267,-0.05855092842794811,0.12646742322387663,-0.007926099962018929,0.020846232698944846,0.019883837015088106,0.028239209633111877,-0.06493468932851208,0.0845643132861175,-0.02132920119666275,-0.01668450198259652
JAM3,-0.02181317759900134,-0.046588713832210624,0.12223884425944576,-0.04013481330860011,-0.024919109392391475,-0.01593526029426017,-0.006196199981329134,0.1230295814224004,-0.030860336815871057,-0.03688466800136087,-0.08536243810247326
TGFB2,-0.010627425549859657,0.04715259470993687,0.14553141765191793,-0.023000388367512087,-0.0052877121055434585,0.030961947851416555,0.018885734470323018,0.04030809844221623,0.060104838635648326,0.08218281586736186,0.04618468999942465
COL18A1,0.00943805016712077,-0.07041203527405694,0.12362234565455774,-0.022752136295685402,-0.026539749553448472,0.033777899111550866,-0.019281285277097576,-0.05445986742442888,0.0094903096154171,-0.07196229897718483,-0.04591149655561852
NODAL,0.02041554900194823,-0.04111433298275057,0.07274429095378547,,,,-0.02862611548988901,-0.06532358946538144,0.13149051565111228,-0.01998380852564772,-0.08830500684313339
INHBB,0.05653277826982037,0.006402130925325614,0.03638350527754149,0.028943305652125564,-0.035785810397222305,-0.052304321069209916,0.06208193214968516,-0.024322262569377712,0.07220218399933052,0.10536777986121258,0.06994224534965021
LCN1,0.06678249805983358,,-0.02388872037550418,,,,,,,0.0098018475150794,0.0035371689659720183
ARF4,0.028968790436453146,0.041329516765304955,0.044002897733199486,0.012730633696993248,-0.0072277334822025315,-0.002765506802720783,0.03083541229187136,0.060877599926671626,0.03847961913540897,-0.04156915987886013,0.04611709778592563
CXCL14,-0.05682795397619793,0.038456025451610996,-0.011405585912879854,-0.05410307413203364,0.0015767368202981027,-0.02137559602070012,0.027345404687135918,0.03907494671230173,0.11127541147312382,0.05447631017677608,0.06246531586975844
LIF,-0.012080227199397938,0.00752762246593884,0.05299006997141956,0.00014620297905169901,-0.030946998996746872,-0.025659360826671994,0.06077723199616347,-0.010137814471104737,0.0655656767644061,0.004134361138173394,0.03054989083066153
IL17B,,,0.031265232219470265,,,,,-0.052559303530819085,,0.06044697836764158,-0.01882573827999349
MMP1,0.03789782811135785,,,,,,,,,0.005238057549703329,0.009001016915655604
MATN1,0.0893212007399309,,-0.009347692411537982,0.03627930493504942,,,-0.016953947633304593,0.055639188539127776,,0.09627419934290248,0.1086970194434985
ADAM28,-0.006410099181089399,0.027228558224016285,0.05009356129632654,0.013346756405858346,0.014435313729782975,0.010771803120478967,0.08856047100906901,0.0039840662236507686,0.005876375748333212,0.06637159513038007,-0.013668670111182016
TCN2,0.039061737914391444,-0.014959136740887771,0.09042053874378865,0.020642796415096448,0.0072331204704925165,0.024801368065095322,-0.006869396015140271,-0.08794791692800025,0.07562283506642094,0.005992663944609073,0.04261150136094627
THPO,-0.0019812990973015264,0.03222019783894594,-0.04042597456054222,0.0027432233080561873,0.04102587130209789,-0.025471358825579677,0.0027240127464728107,0.14318895057216155,-0.02893989647273975,0.08854192272404579,0.02003562582236878
CUBN,-0.04423599637792644,-0.03185138740149245,0.07056996905113397,0.017363372344320085,0.058089693183036716,-0.019586660060347795,0.015582093880917748,0.04917388315499448,0.08051972228764201,0.10166361170216445,-0.0266979440709043
TIMP3,-0.05847710427981461,0.07897384765129886,0.050617138450076,0.04411894074619521,-0.04898771874127845,-0.05871267348791719,0.012341898531751667,-0.04393654962537723,-0.04800765498794532,-0.0665336270818779,0.0005179138420712417
PIGF,-0.016607952701651753,0.01050349018508022,0.09888607972941436,0.050365544653406334,0.007541368359281329,0.009727068650163541,0.030938259847806144,4.281043463896138e-05,0.00701553602398533,0.09459508514611782,0.01254535376443888
CRH,0.052201565017288384,0.03906852797268475,-0.03673457006963313,-0.024913483839203297,0.009618878135521034,0.07920503100850716,-0.02318863627610511,,,0.10761220402088273,-0.02770862542181938
BDNF,0.06305079455178318,0.017099565708147055,-0.10044841069778396,-0.0233953262780282,-0.023473854976001827,-0.025282149983774822,-0.0015995341931588248,,,0.0840388953462538,0.10672100610299495
CCL5,0.03510116242525873,-0.036178281387670694,0.02156596400062177,-0.020597584566387665,0.06804654028294206,0.1022961417619544,-0.023000071413608575,0.015577253172814127,0.025956649459602417,0.015790689663203353,0.007744009812925294
GAD1,0.03947903786744735,0.022406793055470234,-0.09298835260902152,0.008459482380268,-0.060685304819435994,-0.036176274472340446,-0.028800938365890406,0.008326067426818828,0.019639645492985993,0.01782573430678953,-0.08452548854214263
COL14A1,-0.03820728077306106,0.05425271430653047,0.014613529799973745,-0.03437703543595351,0.06670842401486021,0.0014417613408097569,-0.021900179245375465,-0.014140068355672856,0.0404269426512026,0.011412804481220356,0.09069983627265021
