,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HSP90AA1,-0.007592022873598976,-0.07599688045774082,-0.01631895511293693,0.026834836362518658,0.037492272421715045,-0.011650012928681015,-0.011242846898587719,-0.14752032845600396,0.07183982644809536,-0.00028538959451117416,-0.05349502549876438,0.025601908787813918,-0.0022795225196617134,-0.018952123926567043,-0.0077706782073922905,0.05565365919624825,0.01688616972025714,-0.037961293721248256,-0.15586313035788676
BMP4,-0.021389035513098006,-0.0011962996322910115,0.047620870785666465,-0.014015233644416515,-0.01710986151175299,-0.013549415610417432,0.03332122527849788,0.07450733202995773,-0.0006851155699896732,-0.006899336998561586,-0.049320421937977976,-0.01894434156588096,-0.049271261967591164,0.03303401791039433,-0.017915053133275786,0.009521971256678134,0.0016482557226801633,0.03349132367404951,-0.025355586933870973
SCGB3A1,,,0.037283597243993785,,-0.024699347525948313,,0.027947547388308226,,,0.026569315049018646,-0.020445746905651156,0.13462426191703578,-0.05393105001600865,0.05279492515704766,-0.005742285815068667,,-0.042300731203449286,0.02061456416435296,-0.03683228542586062
IGFBP4,0.07299817625457317,0.007541890479708078,-0.006866851297180803,0.013066132693580946,-0.05102825665139202,-0.06389957991550915,0.008112535611988032,0.09277796504738621,0.08775530908375609,-0.012466426382271098,0.08191094030196827,-0.006686036952430388,-0.021088733453061996,0.050157711594983286,0.030571261472849748,0.08099368973900736,0.03719515782872286,0.06390916561648738,0.085281528693887
RSPO4,,-0.0314949897390257,,-0.005444263391417782,,0.03436184288569022,,,-0.04090723531580169,-0.014121856311287309,,0.014338454376040519,,,,,-0.02848774224535812,0.053774964797873304,-0.012804042886634788
LEFTY2,0.0030999820048932046,0.012550896056860411,-0.009787177761309825,-0.013383563672448855,0.008710130765647802,0.05072276491770837,-0.0303183313776565,0.11715249117906515,-0.00965940873097067,-0.015484788159424036,0.02542619896472296,-0.027445708198823644,0.03320132053009901,0.03435078547354273,-0.02063948667356275,0.06040656838340292,-0.038741447386819755,0.11997508771469048,0.023173485429435543
PF4,,,-0.02465120676706978,-0.012026466865589168,,-0.0007131173665750484,,,,,,,,,-0.02011118500728829,,,0.06080027212081232,-0.02362103235989554
ANGPTL2,0.04531886450781553,0.10533734429179636,0.017600113215519818,-0.027216125538593098,-0.06572835400492205,-0.016451902805945037,0.020931872421333295,0.09981992249644178,0.023157434381167272,-0.02872739135804604,-0.06484449293001535,0.04563716923382492,-0.041657939853029895,-0.026529982084994762,0.019985508054073016,0.05485505036383086,-0.01511662122353614,0.015156900504632575,0.07523523034742875
LRIG2,0.008294602484160111,0.05350247081595573,-0.03936057008006223,0.019421338589193624,-0.005355202971792745,0.015154797951412663,0.10990654322786834,0.006417658586900721,0.06304970283899841,0.022913086672169614,-0.00602970733330555,-0.015388777987968295,0.04003473065764574,0.0019271144810897953,0.0530044147397824,-0.04262408809896124,-0.004942855583771504,0.1133442556498906,-0.06739848922913907
ICOSLG,-0.02772674483514455,0.016565152573290852,0.005964060305575714,0.06966320236509398,0.0034976342197122253,-0.01712759891489842,0.060895647839669206,0.05293811805396957,0.051041796557982015,-0.004970992186901203,0.06058968078175191,0.005634191698092863,-0.09617523922070186,0.01593419764322874,-0.01216099490052364,0.03267522134789835,0.033769994954604976,0.025757140758453034,0.0465582258824114
WIF1,,-0.015332453350003987,-0.012033338463613976,,0.08716418393373795,,-0.021599828298673823,-0.008415646211712518,-0.013072503724158005,-0.026574409714393524,,-0.013865397304156616,,,,,0.10481695279970772,,-0.03144574967846717
NPPC,-0.04529768818804505,-0.00378524433729629,0.026302504890498644,,0.0341927776710885,0.07054784701194333,0.031134958299927483,-0.03155068116181644,0.04342042429070744,-0.019625924354523365,,0.056644157061014826,0.017276257143320702,0.07266558885186523,0.02185239426828284,-0.02493161184384883,0.027200198971433154,,-0.018937472951976307
LYZ,-0.025507385775154944,-0.0035745272837203208,0.03630063305746005,0.01126612607621719,-0.031921236486360416,-0.04572937331739989,0.018534426545105277,0.08791016038243506,-0.020154154027941202,0.04725039067601,-0.006086425811168513,0.04357505718146114,-0.018597843331882816,0.0493825106348558,0.043950881615736334,0.028996441979765274,0.04396060426687573,0.06120617058173624,0.06699002214693016
EREG,,,,,-0.031146849113416548,,,,,,-0.020969170612315156,,,0.0199856626655295,0.035199864596668004,,0.008253293853878603,-0.04394766103095985,-0.027194805570558464
SPTAN1,0.06518290910426948,0.028146932243583774,0.022235840828756948,0.032129918715782226,-0.057576045804191844,-0.011873508977184267,0.04193437952506705,-0.025922779650457174,-0.04270669414763629,-0.03312676409496875,0.028465577851197722,-0.019709438969441877,0.18656111073673684,-0.0423488732049254,0.014594342928907869,0.07153623844915126,-0.02998735297190556,0.009404139383742745,-0.07557036001138863
PTH2,,,,,,,,,,,,,,,,,-0.002846377773405305,,
LIPC,0.09864471568120957,0.06976740482971629,-0.018301460267258887,0.11023904499446045,,-0.012963176759335438,0.014878225383248267,0.15008207502751175,0.002775092005115188,,0.003631190185303699,0.03365900080322454,-0.0485750163767554,,,-0.013032494766299463,,0.03260177826798175,0.006135939570365047
COL8A1,0.006592998134041217,0.05726226161806325,0.04539972794226699,-0.002681476253560706,-0.02884980273901226,0.03511205743564142,0.002733121822358702,0.040295241062206645,-0.011167908355791538,0.05051258570327299,-0.04523072391109573,0.02279348768333801,0.1210289955621609,0.02819676762261923,-0.05191158497582195,0.07561074925072253,0.0086067107314292,0.05603584549169702,0.0508002683594392
GSTM2,0.021392137524971815,-0.007374866426670464,0.0031054564605598168,-0.026353095103335937,0.01804661390536602,-0.04049032927926825,0.025677747780598847,0.020484599916629584,0.043698394972701934,0.002580265130500054,-0.015256165297072997,-0.02078056519094667,0.060874866346103604,-0.004807110644724039,0.033329873048871674,-0.04405173965972553,0.01937907456509692,0.02508037360649105,0.0288421414899427
IL4,,,,,,,,,,,,,-0.04643307974873602,,,,,,
SPX,-0.01506095066070765,0.027925293226185765,-0.04088301723665021,-0.00422330572416654,,-0.03459417982356093,-0.02939183860362214,0.00013323881863192553,-0.02545557480337134,-0.008538697012634659,,-0.016236296445461224,,0.022539952216622323,-0.0013009186646364868,0.0011181545138966144,-0.0059066815539064255,-0.028927252884573217,-0.05643637031207405
MFGE8,0.005545043353714676,0.07897789994241079,0.0581931077467914,0.004383553324922171,-0.0017146137924643114,0.0065156777351937116,0.02450729763706898,-0.007813748955523605,-0.02293788262962863,0.02652243944050638,0.0662115618652718,0.016534270083286465,0.008556840985771396,0.041716827877546374,0.011513372655442215,0.07422450684604248,-0.03348197692828414,0.006359479339903101,0.0720081269075519
TGFA,0.04450415967460734,-0.0273564600960066,-0.0237117721284075,-0.022489340785716013,0.06863407876754445,0.019278907023932083,0.004723328068844621,0.0589868981407389,0.030127006882850325,0.03688118121333087,-0.028259976176686876,-0.010011400674239347,0.021155678359750036,-0.038772280951557964,0.035202721454514904,-0.0004898602166998342,0.06751585161834862,0.030267893371738408,0.05272254049732448
SLIT2,-0.021389032090531567,0.04461772882293019,-0.010088402396107374,-0.03135863777439474,-0.01835828857868022,-0.03810665177144121,0.029903449360437446,-0.034639784516057516,-0.04629326861900546,-0.030017380540897927,-0.034730451785153695,0.05755125577769772,0.053984871471347055,0.038358032269876136,0.06283251257270164,-0.023063018581171758,-0.027101414820616745,0.0411083588087381,0.03920864817873949
PLTP,-0.0030470662789230216,0.03867142465942382,-0.04693870814955846,0.020625069227777282,-0.0905968984919678,-0.01387936824741389,-0.05593335114926894,0.14799606181528022,0.04553502881945611,0.007280876746306894,0.028581119317970693,0.03086384779604377,0.05556365415696963,0.12179163525456142,0.014311369117642142,0.09892892116526206,0.03622851950274537,0.0007003998184408979,0.08686199316421167
APOD,-0.021726329116392124,-0.07256579715626181,-0.032604630097647136,-0.006343650672264187,-0.019408507098133188,-0.027851403008097495,-0.0757993237904133,-0.03737590422745385,-0.006301131273249344,0.018969948213335277,-0.005176133233301638,-0.04666753882440716,0.07917079247687848,-0.02132895617785831,-0.003913035780439575,-0.04427845456068074,-0.03586973903266721,-0.05270116316126863,-0.030878162697893292
B2M,-0.0033884851657267553,0.021958579672010616,0.05533271729560839,-0.0068330901960936075,0.01977488136562221,0.019005878932726015,-0.016595287452741338,0.1433581076330962,0.0025308661401179503,-0.015353140985864367,0.038014606684228285,0.05792414194361159,-0.059930488139332015,0.0615920538425082,0.06336337862794404,0.05151959055756013,0.06185023180381777,0.059364046503143766,0.07039075837118453
OMG,-0.02727925786043969,-0.0012688473301473307,-0.019666863989522266,0.023932336008915516,-0.06838741230446524,0.017936557545029833,0.017305306677041086,-0.08797067998233087,0.007640551265564243,-0.038055156294583455,0.015698416789503265,-0.02094420722594785,0.04141692322730084,-0.016415188510005445,0.04947594787622392,-0.07171942092237485,-0.0037215787853036473,0.035616544717501405,-0.10368331972237599
CXCL3,-0.016736859433429414,0.016620682691654023,-0.02290065032479605,-0.024725271338290902,-0.0175977549004693,-0.006948554411948859,,0.01917637656594949,0.015506720748676109,-0.01510740122186364,0.02441200027639514,-0.016011388219262856,-0.08136063497858453,-0.01493829132823277,0.06068755275220652,-0.018506059165187796,-0.026844365376351507,0.02609182267515078,-0.026519614774012153
CXCL10,-0.047184686975689276,0.0018210572579489014,0.017496507990643048,0.06292892231273654,,0.010269909935905746,-0.015529024568852055,0.10303902052845647,0.06910295147876692,-0.009976916686747871,-0.018095211845376456,0.029896561550674286,0.00911719361889182,0.01749787873364977,-0.015376585143553018,-0.024931609132946505,0.04781853547189752,0.05111435911131558,-0.05471232127855499
RSPO3,,,-0.02168355568664335,,-1.2717339187735938e-05,-0.02035519078155299,-0.03117360928051041,-0.03844471626720802,-0.0034633824755144677,0.07297761638383836,,0.08585580494899404,,-0.011016335830707373,0.01689625809107438,,0.06338886930522318,0.02052345000260358,-0.04168236281011578
CORT,-0.02078330686523557,-0.03531143255057178,0.0010075811562469728,0.04100329720361829,0.09132486644846448,-0.025732790949861997,-0.013563188043554011,-0.04553565786891851,0.061379746253428166,-0.04330090993166919,,0.060192750063358856,,-0.03733220606510926,0.0019719277148093884,,0.0019701687815022895,,
NCAN,0.03892765109981992,-0.04174082372662659,-0.02252434500388508,0.015975200054066732,-0.007883127178535135,-0.016416523183934845,0.026214122633942263,-0.013685426981854567,0.054380024719574434,0.05074281175834875,,-0.0406936788949721,0.059082720238390826,-0.04565461836471178,-0.008748947201729416,0.05325651275122748,-0.0390163179012359,-0.01563601059834994,-0.09111687965455222
PRG4,,0.042065666550374615,0.004424811668471382,,0.015687474171107493,-0.020089695484250523,,0.13460121403813255,-0.029257136602517192,,,-0.019561996998928025,,0.02550570203842857,0.0015861265963389335,,0.04064502668443306,0.028850240840255118,0.2186505109531361
ZG16B,,,-0.011841287942325468,-0.014471898227558993,,-0.011065821902748685,,-0.03595655482334163,-0.027947386553351113,,0.008666281945744262,,,,,,,0.0713368840148205,0.08069124625276149
TGM2,0.03375723349210161,0.06399505059855921,0.034697088470517744,-0.03208475131598161,0.02154898241372403,-0.017248002471840693,-0.020126337250458735,0.07018328846231543,-0.03930895926249682,-0.004339362809098451,0.030206571450543805,-0.043538096020115796,-0.031695222630482876,0.04766998498516719,0.009894978219141957,0.061362779607214334,-0.08532317518512268,0.04004151441057382,0.05021861471905092
