,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.03190039612689948,,,,,,,,,,0.06594861493776674,,,0.1798079618808033,,
BMP1,0.16584047318394318,0.13242320826699,-0.012396260419277869,0.02698832652541932,0.019789766698747203,-0.014835962247480438,-0.11031932579111373,-0.09240062117961642,-0.26302800323032405,-0.10398482707268836,0.0286154912916771,-0.21665375936576983,0.028790100633264756,0.060749806789329244,0.17999426532085006,-0.018165761474290113,0.11485345284610798,0.012016043922714919,-0.08393756396149922,-0.09945688547450544,-0.07074631002643614,0.06688076976123153,-0.036350623316225884,-0.02388553740201509
NDP,0.02577210635455312,0.23745858792737212,0.11759948681224035,0.03334198978713742,0.00883264737046178,0.02961787035578913,0.13006168732475856,0.041574044480949715,-0.07822278959243695,-0.006534742969957061,0.016336142681814433,-0.09228932766658242,0.043702422454688895,0.1069860813498555,0.16109696523882566,0.021874210904461303,0.1345875559425926,0.20663149435268305,-0.008466909066284174,0.027853220606092386,0.07012969026191286,0.060528560931590716,0.12125293227704853,0.07968048220219118
TNFSF18,-0.046288835380295816,0.08226065109849537,0.1000327873777334,-0.03348589273765382,,,,0.009117117872422463,-0.010097732593015378,0.002619109496563363,,,,0.11487836851253332,,,,,-0.009312716213327904,,0.058140124626703,0.06593260313997476,-0.09685069313872656,
IL36G,,,,,,,,,,,,,0.044465996219441535,,,,,,,,,,,
RTN4,-0.2844682500810712,0.07025440998341667,-0.045945496950591996,-0.007013847249089625,0.020322928673005388,0.06973956150715797,0.20475323518754915,0.11476138809963478,0.3239633267793205,0.05733583436800225,0.10070241489941348,0.47657921489250193,0.12225900875303543,-0.05264962639869063,-0.027290368811498236,-0.02155326513733565,0.009618618917472213,-0.052531763597079006,0.03334931774144189,0.06604225396593078,-0.04191344936956163,-0.0025073490965840206,0.34657381286698263,0.09895326892314169
HEBP1,0.011306184936605092,-0.077582622441425,0.03961358315100351,-0.035441067412201405,-0.00357269367446627,0.003570224407268975,0.011363335283603107,-0.10651796961899004,-0.10938443594373724,0.03612573785419409,-0.01787864052062503,-0.2015445806610217,0.03549830358920685,0.005382895717019498,0.022739585234405026,0.02076090727808334,0.11388240377745142,0.042260778221244216,-0.060502202713367724,0.03635161284765609,-0.05422015428464834,0.04145156825069562,-0.0006015253309041426,-0.0351124858941586
WNT7B,0.0030461408228889615,0.22260508683568755,0.010436646101006976,0.08346276912522796,0.052897345528555836,-0.029904443261541437,0.09182151384367276,0.025069597530477054,0.23314999615350548,-0.06504960913247529,0.02637462187682662,,0.012325152584855004,0.006026700004832205,-0.12580646704558857,-0.0433519968895838,0.08167046720199272,0.07598083674974168,0.00012100346863520767,0.018317705113507294,0.0236577720736834,0.047667873301165675,0.009274891298309553,0.021143064802722975
PTMA,-0.20623284485918295,-0.3176056566704483,0.17695801158064595,-0.03272666481290585,0.0554907074676317,-0.06960010653733734,-0.19826380637947993,-0.12277310705877216,-0.0474048894746957,-0.01841915163476666,-0.05895562449310029,-0.5986599198854164,-0.0007348349385966451,-0.1788287185749321,-0.17101617306561576,-0.15242431614394353,-0.1292099381500012,-0.02249731262925756,-0.03939846772559355,0.01623861002755217,-0.12027344147211849,-0.04854197886126749,-0.1670156596942463,-0.13141776063553237
FASLG,-0.026504892327222203,,,,,,,,,,,,,,,,,,,,,-0.03376657137050433,,
CEACAM1,0.10798496977733728,,-0.007594639282735678,0.007356332663008462,,0.05253395352828666,-0.024687928220634616,,-0.002414392175417772,0.005240352118190193,,,,,0.10903605287986887,0.03812218592962127,0.022384743395332248,-0.011825187683080302,-0.027993357831385183,-0.06353691539402397,,0.017626174204346035,,
PDAP1,0.24309036121639901,0.0373297079760192,0.13486497089627184,0.0571743133817967,-0.04836643254888846,-0.007705887699656467,-0.1323935959878373,-0.06891329037984517,-0.10828351806117462,0.012905643516816466,0.025081942343195256,-0.05009876279542552,0.045671451583066444,0.1060962439009737,0.10053483839702113,0.0014667241735931446,-0.01479006307553219,-0.07875040761275945,-0.05682248866305982,0.03484156197494847,0.034300152815367066,-0.009274146421809766,-0.041717925863880186,0.11790073429897419
QDPR,-0.4417481398764429,0.27574147910043806,0.17747661626918623,0.04512438151972892,0.044115277452292434,0.08571418817995531,0.2627172841036668,0.16391057078581564,0.007695831606183493,0.11942173422357247,0.06830034884766881,-0.3877114909821196,0.15446070625205516,0.05935547148240619,0.1922639871297421,-0.025642774121644982,0.060485421848342116,0.11671369257342756,0.09440188992962392,0.07826211243610219,-0.1505973865706099,0.1213375545703249,0.31128911997138803,-0.1095236308951188
POMC,0.0008762017066341314,0.22020234269713485,-0.07239534332218765,0.003381579126278662,,-0.012744243093136166,0.0852465943983402,0.031683155010114414,-0.015281934831870217,0.007192313647477472,0.04501636603929065,-0.0396281849501842,-0.00864345815724078,0.013315301548459007,0.00982958517232287,0.03460142437914314,0.053296634308776805,0.04585473233406701,0.032448401792559055,-0.06023558769207713,,-0.023465570493056254,0.11184964203646215,-0.0029292715725413383
CCL18,,-0.04648606254033643,-0.06263686835516902,,,,,,,,,-0.2359318524990517,,,0.08304203942874265,-0.04316029253837699,0.14727343518953345,0.024346049851443622,,-0.14176852019545846,,,,
CCL17,,,,,,0.038115237968910705,,,,0.06376495154132868,0.058915047441343814,,0.06019151130943591,,,,-0.05605993964726753,0.05755223774019583,-0.026267036884242333,,,-0.030605604298933543,,
VEGFD,,-0.05906266149959745,0.005114254109587907,0.0002211464907042177,,0.023813621448421963,-0.006024591851882268,,-0.03469298323744689,0.03647773813299312,0.013135075326750177,0.09301267566770446,0.055768157509797335,,0.04416056108775805,,,0.029906719262760974,0.08091981390034236,,,,,
TNFSF13,,,0.036002626346405955,,,0.046733597352943065,,0.0712210196242427,,,,,,,,,0.031963779594758775,0.033626197191014374,-0.009038210707565452,0.0015864389476775217,,0.0672228391914597,0.020475665962544933,
WNT5A,0.1442663264700128,-0.001498941043315272,-0.0677468002270927,0.023237794044306065,0.1257588660706838,0.04098751056241206,-0.05288000830568543,-0.1227193993095194,-0.2216474153376545,0.053153684511948886,-0.05909799294778228,0.04124326352021722,0.04102110856929842,0.010875313827043081,0.07894081054104005,0.12574115102282896,0.10174158592960575,0.056300653218370814,0.013255363169363663,-0.040038786223659605,-0.024094565760365522,-0.001265380520808376,-0.14912311233876668,0.0422370997873535
CXCL8,,-0.3876045255699221,-0.20365793982681257,0.02942875418531586,-0.15218839962264533,-0.04807854574626246,-0.16920521626777021,-0.009329732148124057,-0.07800496003785999,-0.08746417927357743,-0.015671210575808465,-0.1841771542098359,-0.17384763322874353,,-0.39035781362455335,-0.02060350335723579,-0.02177228199172548,-0.1932961556628485,0.06277397176807659,-0.07460336338649613,0.0647086421535502,-0.05866604173659772,-0.24140946696199242,0.020909250217241836
