,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
POMC,-6.039948372961572e-05,0.0032801932697619973,,-0.02939077628048448,0.045271742456962055,0.011189306292873596,-0.042170914716223126,-0.018428846380501296,-0.03879637168387988,0.029973347723734924,0.03524924985401979,-0.047391882950759176,0.11114056045448756,0.0040970003061907775,0.05128974603383359,0.02365447187310266,-0.014709875711803093,,-0.0031256767254544847,0.022649513643689285
CCL18,-0.023678082067295502,-0.02805389157309837,,,,,,,0.001213278174812605,0.05260661966565428,,,-0.024719281456600493,-0.051172481729468484,-0.054587241765259344,,-0.002384522015150118,,,
CCL17,,,,0.0016171487212550608,,,,-0.01980862276082066,,,-0.01773940524619309,,,0.11868093231993722,0.06712415743427975,-0.035374551427005185,,,0.0813046091890486,
VEGFD,-0.05248229316493354,-0.028053900481522905,,0.03361584471830056,-0.023991169825645083,,-0.016872215539801172,0.005314367901522705,-0.010312221366823943,0.003982388015590523,-0.019011870050917753,0.0468108266801174,,,0.10590440942664814,-0.010852183720542233,,,,
TNFSF13,,0.010250588862580767,,-0.03978217770383706,,-0.024499581580923913,,,,,,,,-0.004810527424977635,-0.03338908583404022,-0.011255452696420589,0.03770469873854534,,-0.006108959061147427,-0.026444435395783682
WNT5A,0.06565944509313638,-0.05706326904140319,0.07836736885546096,0.11555922878670749,0.06795420218015108,-0.013735838924648693,-0.0053636371464418475,-0.0353745638175809,-0.07669788898207006,0.045028143460053,-0.015129694877031355,-0.027051462307186205,0.044577583392845586,0.05545193254838535,0.06059384834533191,0.04628314364292815,-0.003803467407424821,-0.010844725642504468,0.025222155343911555,-0.05398892071988433
CXCL8,-0.05808240513003205,-0.005519795590755786,-0.07478101673559544,-0.09804352260712634,-0.04849192645959818,0.030575831095804872,0.058127794237126294,0.013876078488155587,-0.024868369570289234,0.0021688733037165966,0.024765189474883327,-0.10351154027053266,0.006687627898056825,0.09714983567574093,-0.0073961159058255595,0.09918225152158106,-0.024748988959595576,0.038923346967415735,0.02184401540660945,-0.030718035036979452
GRN,0.06507084596207749,-0.002052087583777092,-0.031133472499009163,-0.031562352976868824,-0.005228456492172512,-0.04087843829156739,-0.056298488320281566,0.03659769186768846,-0.05374433181312011,0.06622318330697066,0.04204651638644849,0.021086120246464952,0.04811093620456071,0.031715300469429136,0.026705806516615877,-0.009298851959646137,0.0015195732244603101,0.08869703070717576,0.04848053170533786,0.01544217338449912
MIA,-0.00965836945499254,-0.029669638103570452,0.05075129546296148,-0.06178580796922018,-0.03876032566850884,0.033982907000549435,-0.05767291745220287,-0.02449504285893437,,0.06142085016161774,-0.02603762730235212,0.04763659667833972,0.08661897182863025,0.04643308892039891,0.039967803952343485,0.022140480100768845,0.000820471550659104,,0.04707590625681586,-0.00011767336603444414
COL4A4,0.07969921841201587,0.009586998669459895,-0.035783952980936444,0.09435786379969091,0.07121247943325928,-0.023310269472546562,-0.02219496253179358,-0.020680815014769184,,,0.0822382987936255,0.16839344002495046,0.016812288075714183,0.008302551534947659,-0.006092624118390366,-0.04499366356371249,0.007940241153456963,,-0.0020269277419375452,-0.029555660714268704
TAC1,-0.07769829247983068,0.04779194395496405,0.061811003051274675,0.04060889887410551,-0.022898828190197965,0.08891690165413055,0.040801628184819846,0.016054545711634963,0.15880965848826717,,0.04644558250809185,,,,,,0.125611338156633,-0.014209763855939188,-0.005999883837697654,0.06441669708730877
RARRES2,-0.04012466313084402,0.0420876678688894,-0.03090397416390499,0.0476529606673839,-0.07091084158880098,-0.04665225900544784,-0.01413321483755264,0.02013581614219447,0.011895633996286643,0.026717916053860966,0.009625431387362993,0.16834728886753755,0.039763866233454265,0.09379064625596872,0.07785238322442511,0.10838229883256306,-0.0059979077839769105,-0.022812807486418236,-0.03233648623063854,-0.008489240256851499
FGF7,0.03907263668465084,,-0.04255340076921866,0.07156526027755745,0.050434617638245575,0.026654563413380267,0.04706542718784089,0.017412904584139938,0.005742839382069689,0.05399425001792617,0.030399958615200704,0.003958535827966606,0.0684123756526775,-0.029826418808770187,0.008086505115655382,0.02005303016527816,0.03250956213101964,-0.012358341071008078,-0.002036332483236254,-0.00206573310619285
EFNA2,,,,,,,,,,,,,,,-0.009674906365093574,,,,,
HBEGF,0.04860318276659819,-0.021197415049649206,-0.09522284893750504,0.04682633992811759,-0.07453780496311448,-0.05082490287096629,-0.02040839257206366,-0.03742552204877736,-0.0339597874838568,0.030229118333532694,0.006402080776324885,0.029091507154229958,-0.017187274987214705,0.047376774157667105,0.0353611575016019,-0.06791883654299465,0.056287950130127724,-0.059188511153408105,0.03661543463257296,-0.053658347737255994
CSF3,-0.00018626100251517712,,0.01805943443651715,-0.050590619394855554,-0.006055651458424181,,-0.023481843158657364,,,0.08274572502255755,,,,0.05546744811165832,0.004277503318929691,,-0.031208023248370614,-0.03770290344526265,0.00807428223829481,0.051484442885965175
PI3,-0.020997761203756963,-0.029513876736180406,-0.02611704254651639,-0.08178078254593452,-0.009347599738768505,,-0.026440865323431238,,,,,,,0.017985481793322156,0.024624960217434336,0.003953746537496173,-0.011366597765203346,,-0.05508523076541649,0.047882900489287485
PCSK1N,-0.00605759015718667,0.0351664617612202,0.048424126309888904,0.0742310061424982,0.02824706138206857,0.10203335662596698,-0.03426062599729552,0.022419806090335986,0.09890106031820775,-0.07516685116632142,0.04415247102426889,0.05697207414694283,0.06429458872049798,0.00021301157032694603,-0.008661209549448996,0.004130156350972854,0.06450322379344925,0.03431825014056428,-0.02753621788751571,0.022722389648259733
NTS,,,,,-0.015393719824139286,-0.015002517024584253,-0.028862009904951382,-0.023625427163636924,-0.026050542235533707,,,,,-0.02724435039274955,-0.03208922348896056,,0.08843922628587925,,0.02125633692280431,
SFRP1,0.08111450216919809,0.01867981331163638,,-0.04326579175868351,0.012876284459523081,-0.08210596681784402,0.014011879215361353,-0.023996543858763365,0.039403108522484784,0.011135228792931965,0.00039573492738471776,0.05041101992733941,0.02104608167085038,0.014388941148407011,0.08284223217768238,0.01802654757970765,0.0070310373818277235,0.004030044482116003,0.024964014729071442,-0.009288550586414665
CXCL13,,,0.03860786217993889,,0.0446923648093548,,,,,0.06942329164849055,,,,0.0706456263246217,0.06485706929801155,,0.009570929123134675,,,-0.02521754277505676
MICA,0.05773911549114285,0.0061759707290250975,0.001373698193434364,-0.04521407178709826,0.022415117474562863,-0.05361793304095807,0.01834413008424703,0.026096843334457505,-0.003906597686301651,0.03569246095462581,-0.04214681856739595,-0.01793138011484987,0.0024167631852134532,0.07548187566987555,0.0035727297557898293,0.02862332687309184,0.07359420856395205,0.03494308032999044,0.07406474460548647,0.008986760155177438
TG,-0.036968716514200174,0.08868329995485162,,-0.026886468455467615,0.0446973158582025,0.0129557011948598,-0.028340483819534076,-0.006092309819201902,,0.06288834032515617,-0.026647089761994654,0.025543375751722074,-0.04024876952635801,-0.030154802058556772,-0.028372474356654413,,-0.02568468269402046,,-0.03197973593642557,-0.0277898626373589
ADA,-0.0633019874762868,-0.012942324602018421,-0.0018227405523615716,-0.02579891779541531,0.020859635622672214,0.03728552222712581,-0.0008140480302434043,-0.046651682953092466,-0.021544735880291224,0.02582719041813463,-0.03188392371535737,0.054738401696333185,0.09027883347072817,0.11598224933948197,-0.019859074534924474,0.038715254535045485,0.014316004525017875,0.0257068070556344,0.07527590911878458,0.049391931414118725
LAMC3,0.11644165737578654,0.012865945126534691,-0.034494085859982426,0.047053911937280694,0.031244191185612107,0.019727305385804375,0.039692179966263806,-0.020764582696747417,-0.05533634460584725,0.0365384481035042,-0.03708801013810193,-0.07956058598434124,0.06780580358739917,0.012371178516879746,-0.004685683316644188,0.011624454242000325,0.0158627066617081,-0.01798827910992793,0.030179499680248897,-0.0018161508069661672
CCL7,,-0.0178446449705565,,-0.03926328895895575,-0.014133740772843885,,,,,,,,,0.11242896939003154,,,,,-0.026568250625104334,0.024465927558056325
NGF,-0.03574207268228256,-0.018880179542961638,,-0.011039337341236268,-0.0316218037401429,-0.03134422961262,,,-0.005581077159983068,-0.003716674372852017,,-0.006812877624374245,-0.03673441290027443,-0.027316687865890685,-0.010686301981519706,,-0.031268955859935846,,0.007949187873853483,-0.006897743689449825
TNFSF15,0.008822447493571037,,,-0.04372159259866094,0.015587030679213758,0.03247217279735063,,,,0.000592998563529524,,-0.06520721958691651,-0.0370986511901661,-0.03315909362099246,,,-0.01937964666158593,,0.05472840096078347,0.05245380497785641
HMGB1,0.06716233389153592,-0.005925869291591959,-0.01634894987638871,0.04045482961365217,0.0453213497345789,-0.002929470521407822,-0.012057739739625225,-0.01582753778676602,-0.03977047041516911,0.07970567603812137,-0.0825041426281224,-0.14678015206006959,0.014047930519156444,-0.06447525204764563,-0.006289599120697485,-0.01459207715131735,-0.01294474088174375,-0.07231297118913783,-0.05563832098283862,0.020883070549820613
ITGB3BP,0.06915406847866996,-0.04052238194009761,0.015731635621796556,-0.04496584952018807,0.0374527377872328,-0.013249244614746629,-0.0028766480837541333,-0.022016578490323957,-0.06685927548687666,0.020707116031231532,-0.003213539948395195,-0.05656134050362979,0.011151342230897554,0.030422009748218442,0.0035306098740597413,0.013561518153422351,-0.0040946070774193375,-0.021223089179671882,0.01318988690985938,0.03866390929712262
AANAT,0.032218224737561856,0.026347372308022067,,-0.0029907858335617614,0.02174961460365107,,-0.0031388225650882673,-0.017946941142961692,-0.02449135698148919,,-0.023795715345328757,,-0.025746167823358403,0.0302751636293675,0.026562229990525706,-0.007153883631975016,,,-0.028110317115282318,-0.018983011008054804
RELN,-0.007638101130843205,-0.0488873764337165,-0.028207207167280934,0.11039109075872261,0.029354939908546752,0.04791390446202304,-0.006915286326926992,0.022413448015786396,0.01999574453327145,,-0.026343910779706454,-0.07370487923721346,,,,-0.016289864913743114,-0.02340851294977195,-0.051905247350969845,,0.06027099320188998
IL15,0.053084562074260794,0.03362488850244152,,-0.01859536360767918,0.030942132196878254,0.04201228352217778,-0.0056565597151971405,-0.010445395214736012,0.036023502922970636,0.06074344300264371,0.008023181573534573,0.06286811045672167,0.039939938761468605,0.03237633091361116,-0.022907085959409598,0.03656301317339076,-0.011571066793523764,-0.03987655017304351,0.018325951069091833,-0.04890920368487102
UTS2,,,,,,,0.04955669482707852,,,,,,,-0.025410273221577184,,,,,,
BSG,0.01825764966872259,0.10100735224490308,0.06064970550308025,-0.04319284941814197,0.036358874525231205,-0.034884732079057214,0.03679794926536028,0.04843141021202883,0.1022576289524772,0.02166995933854706,-0.027834425852781248,0.13086469636039957,0.03966297101480948,0.1407490115948978,0.018835187248086062,0.0652813598415795,-0.036636601787167405,-0.010630533165621101,0.05752600299009204,0.04670236486113022
ADAMTS3,0.03731028490478422,-0.02199444670329291,,0.030288469633464047,-0.014631523903612739,0.0267373827889919,-0.03133079647025365,0.016966697223969138,-0.03932736447544998,0.05737765478223951,0.13056732330559295,,0.05843388245592007,0.037843797478328216,0.037940212578331994,0.025484387820960717,0.038502989203568434,0.108677431178168,0.060368135306301,-0.00594256199933648
CD34,0.03047892082137539,0.02918595825359102,-0.04153135679941329,0.035163986995086376,-0.005598398536211476,0.041300138378694784,0.03421033762588713,0.030054916420363873,-0.025560110908003315,0.054249386438770655,0.062076538535483346,0.06244341958504857,0.12923871785442392,0.004098724654304117,0.028743793476597407,0.057344887558346554,-0.04759401439968334,0.09911402039067482,0.08457153909703136,0.07156905932651596
CCL23,,,,,,,0.040862341390676654,,,,,,,,,,,,,
PLAT,0.10203561885810276,-0.005443086111753238,0.07733371292785189,0.08592073380167518,-0.02146228996779114,-0.002188027431541514,-0.004607845399913943,-0.04062282077482018,-0.004859354254135892,0.05785384089738339,-0.027766168026544965,-0.07720530895765976,0.003645268711221405,-0.04958738962112917,0.0333973970312777,0.01299139475133701,-0.038302390470757924,0.011473537973759657,0.07019506189747506,0.04414586157134834
NTF3,,,,,,,,,,-0.04258289524720041,,,,-0.020640901825908674,0.10529725739988409,,-0.038677044870046966,,,
LTA,,,,-0.03281832355289033,,,,-0.017284774684449226,,,-0.02206942888698033,,,,,,,,0.03973683117312585,
CKLF,0.03662171431043977,0.08503463310474745,0.020171115116604625,0.04536305850942396,0.07570459760952589,-0.03020964793476521,-0.009197100891375005,-0.0061190226065756075,-0.033324256174648396,0.05410147974773216,-0.07550136862567301,-0.13588224328412035,0.11313905779745431,0.03322926351105801,0.027220629382382486,-0.014907241231918751,0.04020387390995645,0.030184792221749208,0.019388315326232558,0.04335144896191395
APELA,,,,,,,,,,0.0481567281216613,,,,,,,,,,
CD24,-0.008726758610850668,-0.03701831817521653,-0.018555801027647145,0.014342104996682817,0.06440872983024779,0.00017315259737094217,0.08181380002880605,-0.012854842838221277,0.05312805443161272,-0.05401102586765022,0.03586079937576997,0.21466613513537358,0.011458893199830374,-0.054520612966945416,-0.005165836008593253,0.04933425468454746,0.052840724249169524,0.0838504495306461,0.00029872317149498063,-0.006887399617902305
HSP90AA1,-0.03305674828358564,-0.047304848871248036,-0.08058075689801307,0.02379359158267432,0.03739396167215601,0.008763484722916695,0.05433701703890544,0.03520696953991572,0.09303400794387852,-0.08154055216517204,0.057458062333658334,-0.023014749304146712,-0.09972298857786631,0.012280337655941881,-0.012890043090797595,-0.009851217697200642,0.06949280787544088,0.005464173257126308,-0.11518277027241848,0.008025108347417648
BMP4,-0.04481053096993533,0.0839679563893162,-0.055829929735089594,0.017807275674511746,0.10016892188198817,-0.032014236926005545,0.0153964856178107,-0.00436103578032841,0.11616498518347561,0.05612226622224329,-0.01880543283999029,0.014060383865854485,0.0271065010791443,0.04119089167022538,0.030391848281106977,0.09281053968602818,0.025991824063445523,,0.06081425532437909,0.03835478554469815
SCGB3A1,,-0.017844643186115842,-0.0064769306554178846,,0.021021280112226575,0.021510074493091495,,,-0.04311164214468047,-0.024131539316881858,-0.015399755621344043,-0.062178190318895626,,-0.007844957924070004,0.02792434078101549,,0.016645559901842445,,0.023697593956596767,-0.03814647067451114
IGFBP4,0.055219650854406915,0.010155510466014784,-0.05324857566557426,-0.020116782721784552,0.04215903591757581,0.004649799678960113,-0.04316923785119458,-0.005786293424076632,-0.029070836961214607,0.05322689177664335,-0.05948060995414981,-0.06274042304121324,0.06448938698181003,-0.005166844864574896,-0.01220278335273886,0.07233405712002916,-0.00868540071141847,-0.018334969535002264,0.039484052074693854,-0.0010692674809805254
RSPO4,-0.029092193862127358,,,0.028598567942001715,0.04150723148325825,,,0.03521081086302602,,,0.016732306006537134,-0.05685286499335228,,,,,-0.02710357154743792,,-0.0053847947858484645,-0.023936824946952373
LEFTY2,-0.06420517672750424,-0.04474951869556509,-0.035182466602585144,0.02936625177610794,0.019495671977846303,0.023072324186128503,0.007980812770254378,-0.0021883137838016806,0.05721246688038117,-0.026604673405075996,-0.02724446349766538,,0.07560148235131527,0.0029691066267984166,-0.016759059719101452,0.03836192175346053,0.0036130616546837893,0.05416785861849923,0.058870446621104786,-0.02936486056322672
PF4,,-0.018510952821368536,,-0.0257401181517692,,,,,,,,,,,-0.02414163000938699,,,,0.043093183089212644,-0.018751069438741823
ANGPTL2,-0.004601784142222541,-0.029453105356230476,0.0011577230490394132,0.022333705271980288,0.07477766296755596,-0.07760831666227223,0.007774985265987481,0.0011649405111559903,-0.03174885798815256,-0.030287278518047266,-0.032508334150255405,0.025246787244545765,0.027396695729070115,-0.02844647893551277,0.008216545425139218,0.007463933829821832,-0.051274601756067406,0.11458041881748655,0.09180994563371862,-0.03722796755914733
LRIG2,0.010920251456064902,-0.029397319119742204,0.004585712701586971,-0.06038519813849961,0.01081653443153855,0.03099105836134766,-0.0280322479287523,-0.017437627024026403,-0.011897203230504666,0.03501131494509459,-0.0054413630707537556,0.009609648218575519,0.0072398277346317486,0.027066907534715058,0.022395342506149208,-0.01881092160754435,-0.01835539512805607,0.011845094313563474,0.03289659163334979,0.0075614967398770485
ICOSLG,0.025753087078855198,-0.012464081949367382,-0.04796641651000712,0.0037744870473036263,-0.015432674261913616,-0.04487172918390962,-0.024321740330974912,0.017828773041232995,-0.03777060625274486,-0.03814481234341406,0.012588833481134036,0.06503434837652508,0.050754132829447185,0.08917640795968027,0.009268664463868813,0.05060135398521034,0.0024266763715808633,0.03529536212695752,0.0408866345510339,0.05179224599490484
WIF1,-0.036374716633428054,0.008495850744749824,-0.04341580179922956,,0.008234323557418951,0.03757466976163438,0.09683711387097456,-0.0155131981836042,0.02533242950518594,,-0.006723155758985835,,,,,,0.037830411351533,-0.013234208507375828,,0.02740708817971509
NPPC,-0.016020154968689873,-0.01677640363702557,-0.033589196806132524,-0.011309370889741719,-0.048462412131565,0.0033309379426282957,-0.041845850221954355,0.008351723893199142,0.006382755457669635,,0.012665679787110045,0.169999723455471,0.11323648655271934,0.02821489013174931,0.013573702727729522,0.03352774120074366,0.053040123162404765,-0.06926301714348156,,-0.020660639367182182
LYZ,-0.020352305949929376,-0.01286736322398227,-0.013991928061205042,0.03761686919210581,-0.010798813420454596,-0.0018131543111699322,-0.0435689199454793,-0.010552392038955862,-0.03389642780040611,0.05797924259090909,-0.0029329031619800454,0.02978908205564963,0.06654525285593701,-0.044778760755240066,0.04708539562058163,0.014112806676285321,0.0005252726386669631,0.17135817356055277,0.005155213836107594,-0.024968851684503676
EREG,,,-0.0337620599108768,,-0.03857843551981822,,,,0.013381511194489314,0.027203164966670367,,,,0.10582255789046803,0.009255657898518486,,-0.022470360973910124,,0.01990081793288571,-0.021588035605607195
SPTAN1,-0.010644329470473982,0.017775438167087345,-0.008062672058945989,0.05528566063033947,-0.0014827194249686455,0.06847523357464175,0.045197613411040685,0.0461775567311351,0.06615488408581348,0.05103577107976841,0.03284954492798698,-0.004814110393561737,0.05259563373412629,0.02801447032941424,-0.059929210490518754,0.050984574590527784,0.011418926603587589,0.079023858178477,0.03300254266800082,0.01375879479230202
PTH2,,,,,,,,,,,,,,,,,0.0188420501652055,,,
LIPC,0.052780365342674565,-0.022662271760896344,,0.01202787964420818,0.05820665195577624,-0.0221351188274814,0.055953323839186976,-0.029760484856948582,-0.036348106687858206,0.009077068386094945,0.06291027792655547,0.09650354594242697,0.07516229950465508,,,-0.05095487713787522,,,0.03276808293253917,-0.011807265445324134
COL8A1,0.046877084930200506,0.024911421306212902,-0.031272144573749036,0.026542725714857305,0.018928117887955696,-0.022694814798521742,0.0070859931163372875,0.007465073349996847,-0.08484389672305985,-0.02803791173762093,-0.0018379277666765055,0.03754525767397771,0.01209705578560957,0.051496289181035604,0.017064204185948152,0.07699528940059645,-0.04066126345191768,0.038270230137226406,-0.03402972775026995,0.030800967804644645
GSTM2,0.007110096199169757,0.022053938972153405,0.1120424777284255,0.017467687356052423,0.01763044839296507,-0.02290069535720311,0.013735961062258767,0.01902365698282447,-0.029740139081493262,0.03304699679742356,0.07115091887827285,0.03205116576569838,-0.040222072638241096,-0.03244897904313953,0.07187998014527001,0.03304821520076573,-0.0188217757537781,-0.04199081911091922,0.0180070712215068,0.0528810382438577
SPX,-0.024607108836084524,0.013753407386390968,,0.01901425233343707,-0.06975475524397728,-0.0011843949044943332,0.011180704611036861,0.018359939836900967,0.014670546882003616,,-0.002046639646435982,,0.09814836111840078,-0.03429371948220845,0.054139254783191905,-0.053042108179854316,-0.012145776759090078,0.002418816245255887,-0.011969088435438145,0.0408220444830893
MFGE8,0.04362229933512383,0.007058628707747921,-0.07048422912102797,-0.030593207312840747,0.019783567452397316,-0.040108318683372925,0.06467320798871166,0.0038438978994508747,-0.016752738072123567,0.05179558171503589,-0.03377177177442322,0.04170913166337124,0.025342792579312157,0.07418695911688342,-0.02854534133542188,0.03422240704112002,-0.03822260717139376,-0.04848925915237431,0.11029145164137247,0.01020764293423341
TGFA,0.033589312172910855,0.014945982711869896,-0.04709245291403433,0.04466780805905332,-0.0389009153055256,-0.027727728570653344,-0.023226277575454358,-0.012693121497615815,-0.0056636234132380605,0.0343336383915482,-0.003579645532733367,-0.0849282863562355,0.0181713271077229,0.0857820142381077,0.04855537853412697,-0.06313471382160701,0.003276944481853866,-0.05861888428641104,0.03253905777792301,-0.004854374785083577
SLIT2,-0.005267218333921255,0.012046302376015025,0.16837327866572535,-0.04791667836763946,-0.001092617847981377,0.09371970367891373,0.136451267179339,-0.005209278114027438,0.0431913882543287,-0.004566254121650856,0.0535385093368472,0.0344395702527906,0.06845328702092751,0.07435678413299125,-0.006575528233693824,0.031785873404716614,-0.015832618738696503,-0.025646959487477413,-0.003779544974735362,-0.027279648807906304
PLTP,-0.051836017824689586,0.02869380447409344,0.065654271299124,0.01691613409644472,-0.026930805423631934,-0.05912742303533847,-0.029366507568275205,0.022996892715923575,-0.05424487014164682,0.011867153919531758,-0.00016427287855259908,0.12095388687121345,0.06517167907959891,-0.010997274785511116,0.022262436144689125,0.07075803157512636,0.002668308061430823,0.016784517407327646,-0.038153116727774466,0.09831348687306356
APOD,0.00271356657605889,0.07116336366119191,-0.00870685014014241,0.006897418478468733,0.05602797158267325,-0.01662168883424392,-0.05703651393250176,0.03264466934436788,-0.08873973725535307,0.006816086711621543,0.03558611111620039,-0.10590477748235053,-0.04415418167333512,-0.0067542220526484115,0.035672082784932405,-0.043552212114048014,0.023847683475444942,0.004474137927670606,-0.13301255066825046,-0.011963467739357124
B2M,0.07222777663483942,0.018069356270671914,0.05777562234709849,0.0498405078509027,-0.008026684558281538,-0.004238339246679739,-0.040973900467916914,-0.024397985240109162,-0.0731258499355871,0.06546671743865533,0.006165425375607154,-0.09621768600131031,0.0663326262207334,0.039963638873301545,0.06393231879391008,0.05847666025897268,-0.037057905073444565,0.059203691713173086,0.030089770797430873,-0.07245833935716835
OMG,0.07384826931765201,0.03951512087539863,0.016599652974261813,0.028918520984802215,0.023295182926053735,-0.02673109500221646,0.05800691652506199,-0.07922507744450279,0.050524391384185685,0.01366523530757866,0.04464933912430175,0.04095036589283801,-0.020942133718514222,-0.04707891812555725,0.022472760467665442,-0.05575121244472067,0.030160628578073764,0.022895251657712008,0.07374402805725552,0.00022372796294887877
CXCL3,-0.0038876170404629736,-0.00803846835521247,0.003653499686124236,-0.05676864795187197,-0.03625633258254375,,-0.027809979225823376,0.0035227661590768312,0.09941555227177777,0.097450445859012,-0.015893985271815774,,,0.12709183188582615,0.020495792665775225,0.03542062447710912,-0.027744377383850154,0.05692439563372664,-0.0057959566959408714,-0.019309019272296873
CXCL10,0.05194020847481645,0.049404888666877464,,0.02473795126848026,0.04449183426636926,0.06331772108270306,0.016170041763788393,-0.013234270077164441,-0.04514982382415668,0.06151027423580733,-0.025257466051428968,-0.008439256239359424,0.06229588779176872,0.07963534257786954,-0.0058920985884190515,0.009116100233734147,0.04536178772580305,,0.12283530919465452,0.04284133306030279
RSPO3,,-0.02423968042700755,-0.025047407627981914,-0.002411809415047052,-0.040281145858869,0.0742850102032005,-0.01080377639432268,-0.030362913031026624,0.08987799206651241,,0.1280361657911645,,,-0.008984184008145912,0.01403270852204207,,0.0954082710662818,0.15321739937263462,0.0359587610074145,0.06695435804589187
CORT,-0.025797338172504344,0.04061858709391796,-0.03324132242545318,0.013171254313006829,-0.009922713098652246,0.007780340347532457,0.033497280558931995,0.010278357342015673,0.040895335791047774,,0.04147130052388284,,,0.033590437726631915,-0.025262988779827165,,-0.028689191694383318,-0.06252117273347016,,
NCAN,0.0871160424968612,0.03769021615346104,0.04558352063132317,0.061113831642730265,0.056818453512840726,-0.05642603507658641,0.0019700832453107974,-0.057469440204756646,0.06125738609236493,,-0.037290233062951324,-0.16759519641082296,-0.0005689946638304472,-0.07541367487523713,-0.01650695309909154,0.005085152897569201,-0.01825983419771522,0.09338984747579906,0.004758904953574848,0.031252907241919176
