,UKF243,UKF248,UKF251,UKF255,UKF259,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TAC1,0.033861074553143945,0.04164165249382963,-0.05303962048963448,0.00576992732818733,-0.011566317416803168,-0.048665680641989596,-0.05925927484226137,0.0019021936490977859,-0.029332453336397658,,-0.0008207318198444814,,,,,,0.058483179443112585,-0.019645522825450634,-0.036032822300999016
RARRES2,0.03975752203219378,0.03538672470021103,-0.024093827308830664,-0.06265665586141546,0.039750637997542415,0.14263656457691734,-0.054351981095895785,0.020756243839321335,0.006005361728148226,-0.017771907617212566,0.10356189054439657,-0.021397701356304522,0.021850920567668904,-0.017073276010836816,0.0301499585721418,-0.04605095581407574,0.03174264373012807,-0.060621291831056225,0.059233951824227575
FGF7,0.01908973189152896,,0.009712225748879156,-0.024604006565700633,-0.013430329603619005,0.051736490018971175,0.04557115396448745,-0.006217286344111686,-0.04602214139656733,-0.04325372834294448,0.0030930299129545476,-0.02710082138070168,0.04590467739461963,0.006966948322143264,-0.00782550039927728,-0.010252162078481092,-0.01327144393449994,-0.02870666255454284,0.031180728022659376
EFNA2,,,,,,,,,,,,,,,-0.01896548289544334,,,,
HBEGF,-0.029421380210475766,0.02106368195085217,0.024449215602591706,0.014215794727585837,0.016850794220771907,0.02354935095517083,0.020784476604352016,-0.0006265684117474389,0.08017862908269617,-0.03517831393922213,0.007670669600076773,0.010223041604381927,0.03722760093839387,0.0006326255130423217,0.007357842416298148,0.019581301655077484,-0.021628187932850346,-0.02327028767814213,0.06885281742713503
CSF3,-0.015749003952873885,,,-0.022426017682889033,-0.021519721985427787,0.03012870025142678,,,,0.02295177595679683,,,,-0.05605821880256683,0.01495368953188559,,-0.02737871160214662,0.03781191966844754,-0.035296324494573
PI3,-0.004858162863308602,0.031086771063581646,,-0.05313037234836498,-0.019724215675006224,0.0062203906498000975,,,,,,0.005474311502473745,,-0.04062618584969928,-0.06522718197097403,-0.016905254865413756,-0.014299362590317293,-0.03418436146955723,0.019133339976301136
PCSK1N,0.0512201482870941,-0.054199953210235956,-0.06137198796837019,0.05351229798074803,-0.011457871789918557,-0.00719973663206719,-0.0179717005881103,0.023083100533115544,-0.04936441746508502,-0.022099914809539403,0.020714114103864662,0.04138200348940732,-0.09250313467467054,-0.0033083809418589967,0.018612301574386626,-0.020155046606170783,-0.01517436775641099,-0.027329139673823673,-0.09152372937338081
NTS,,,,,,0.001974451208761986,-0.01576379442912449,-0.0363007167569119,0.2182812264079551,,,,,0.010408316553982213,-0.03999507705015959,,-0.03923753489203879,-0.023299640341431536,
SFRP1,-0.03125909283216102,0.0107544169814308,-0.04158057369134566,,-0.015753492316821167,-0.006065268735438789,-0.036126536520320905,-0.01309358596113278,0.1017565970857865,0.002039222035953114,0.03830794664329739,-0.0053632162106679445,-0.010717856978542181,0.09120557345178046,-0.027355995230914136,-0.07001457986460312,0.03397101939050857,-0.022758215728181246,0.03942866897950368
CXCL13,,,0.008398535430645658,-0.01628394234680855,,,,,,0.025311864108446294,,,,0.002908440792704112,-0.022378007751617295,,-0.0115659833743649,,-0.048930607648650606
MICA,0.06399075505112357,0.02264209592547226,0.016567404389484546,-0.022865070553005525,0.0319113807444275,0.01994870329975536,-0.00660582073766958,0.03395768291764079,0.025862119764113498,0.008120967642162776,0.026636226836782115,-7.488103102376325e-05,0.04407618644163058,-0.029942491443797452,0.04005744248085725,0.010744357446728567,-0.04443343304403716,0.04040840260967111,0.09606525026588406
TG,0.032833251969311035,-0.061055971986016186,0.052284940359415215,,-0.017000514102488595,0.05817177372847903,0.004243778736880743,-0.00947577120415995,,0.026459991170382308,0.023590344683416645,0.02465368337340759,-0.013062526317769375,0.13021668982815657,0.08025048817040083,,-0.02253310036575122,0.024882723678227133,-0.006648110342079466
ADA,-0.02576060553632065,0.0462584777104055,0.01755464398323429,0.10988079819685413,-0.011310767591209909,0.1402287215364016,0.0010528647699725592,-0.0153894144775832,0.05096168982114798,0.0028010169305215547,0.003569890967189617,0.06955954788582062,0.008301854228343364,0.02211565115418642,0.05095741527211,-0.014371533630408844,0.009024661943215235,0.07956283471387875,-0.05742447112417939
LAMC3,0.09979957896340386,0.06627276627818572,0.03075868676262848,0.1165390850920673,0.0395823721936425,0.02757258747546448,-0.003765042404279899,0.0354774709065141,-0.0333497743608946,0.00493038475963409,-0.026436027170414385,0.023682504704143525,-0.014727570796475927,0.036219914222181765,0.01945393893062571,0.042910295613565276,0.023906095826726786,0.021949797950333364,-0.03827462434084193
CCL7,,0.13016148399132432,,,-0.012291344533879655,,,,,,,,,0.02601690895489811,,,,-0.016487517077854424,0.0026597946941342614
NGF,-0.02505643840073269,-0.034058828483176116,,,0.0131467630889206,,,,-0.017847627800935663,-0.0011198663629094225,,,0.0814504243622953,0.06375809774209229,-0.019094945319156644,,-0.005364640195148138,0.020953493552503893,0.045882069716497206
TNFSF15,-0.030997941430568953,,,,-0.013687013300435365,,,,,-0.018992625041784488,,,0.14672394151500487,-0.047371787111656405,,,-0.017001709870450292,-0.0333115582812936,-0.026750743854041015
HMGB1,0.01229855146856537,-2.6615484559823244e-05,0.00014373358815680877,0.05469847661834971,-0.0038752155581501997,0.10061034180652001,0.037279435200974764,0.022214450566189273,0.058099290720932235,-0.013123045856909111,0.04650341474650657,0.009408262789409942,0.05182745863669814,-0.059009469651509806,0.003890126974583571,-0.05469024333524961,0.002031593346972116,0.049443445436432774,-0.045001764351089026
ITGB3BP,-0.07748962069112757,0.07658075800583469,0.060849006547292646,-0.01952442930451412,0.04332718935218234,0.09153667850597916,0.022875716855009054,-0.016028988313775503,0.023119847019175042,0.04578088027063871,0.05878889294498836,0.08280478000714045,0.039856445787274576,0.02038745289398129,0.010035201697057808,0.041176579008736995,0.0653643808917084,0.017891409485251548,0.025092265937421577
AANAT,0.010139540007898342,-0.03578089198958994,,,-0.012453783613608351,-0.0008348130694108156,-0.02485606867666861,-0.010922873250548255,-0.016779394915617564,,-0.019986680869340093,0.002109820653510263,,-0.04262893412332158,-0.03483378133218692,0.015302850791375574,,-0.017444480633745173,-0.036833496106682205
RELN,0.05546517400270413,-0.03511774781484662,-0.03426648673050533,-0.025255122439992537,0.03370572860417706,-0.05881880255466223,0.012713723626652835,0.03036142347316922,-0.020500697992298984,,-0.02212698084353752,,0.21125054256395534,,,-0.030777866587330446,-0.02053622300862591,,-0.035201027648952776
IL15,0.0960096946817464,-0.018086298894320556,0.005455802340863904,,0.015035718032248676,-0.02102494908371841,0.008433163137637334,-0.023476834255020673,-0.03438472812389504,-0.016857711828697528,-0.0006229539998020894,0.04225827224627408,0.023775819186235263,-0.018315543098952534,0.11534807816516607,0.12817116869796516,-0.0055829428472982424,0.059490718355382034,0.05168482347551762
UTS2,,,,,,0.01248650870244306,,,,,,0.02000828956605185,,0.06337653019059504,,,,,
BSG,-0.014114889699969145,0.014268356178754516,9.402081719917394e-05,-0.049562982286697296,-0.05246384261330272,-0.0010186009905574097,0.08604444248290366,0.02709613591467935,-0.05243065932356941,-0.011259192233720976,0.026736673634117906,0.0432726571762578,-0.08818126657105847,0.07177379989156728,-0.009480507129506443,0.10964953605554101,-0.03377965515803912,-0.020569833831968254,0.13024317411254266
ADAMTS3,-0.0821850754387051,0.013292545612942663,-0.03158888289227275,,-0.005524470271866274,0.07777534165425821,-0.0034040240473339383,-0.049165306571763955,-0.02694376550971656,0.0028154254027907264,-0.030802050603490044,0.007969816255381098,,0.06161595116757588,0.1110696272667262,0.029234659626601475,0.028716162175018125,0.04196335190825211,0.023118287410991353
CD34,0.056240508257886686,0.03725611412422002,0.0777909870066771,0.049419694408261765,0.03001146587848852,0.06453858864334425,-0.008083533366480745,-0.020436399272910907,0.005361319466290883,-0.043637691630029875,0.021522006886759586,0.051204047390332574,-0.0512839524543944,0.06236785514103863,0.05325739232796635,0.03876151519553577,-0.032669243260273664,0.03178874234983239,0.042507000440163326
CCL23,,,,,,-0.00596749627933569,,,,,,,,,,,,,
PLAT,0.03849285293595186,0.024655225971545774,-0.014835679645751592,0.06718675685739035,0.09342150553802253,0.14983294850484027,-0.00789022761839082,-0.02221321440312956,0.03278586523473712,0.011958038971379302,-0.021718927737015063,-0.03877809003052857,0.03717054402978424,0.10696560434602517,0.04879057178713698,0.049562962602791714,0.054401839153443876,0.05858478399396579,0.0048855010429725365
NTF3,,,,,,,,0.04964363425137171,,0.0017952812948367665,,,,0.10253468807431056,0.03152168182035169,,-0.029619930490331018,,
LTA,,,-0.013221175420625194,,-0.015753491579848036,,0.022771059731263255,,,,0.10628469669201039,,,,,,,-0.023477641986694574,
CKLF,-0.03624692180751034,0.001219683938121774,0.10626292853952246,0.02551245286781205,0.03839418263177714,0.10774245375350305,-0.023852385995612072,-0.0314457354422887,0.0548166619047327,-0.002690337880361722,-0.03551392355569401,-0.019904262775822534,0.007061025337834345,0.142659818472679,0.11184927215250473,0.03165754321031709,-0.020654890531330662,0.07232964845666888,0.03046274973745191
APELA,,,,,,,,,,-0.0022327640035815642,,,,,,,,,
CD24,-0.023161287286749564,0.05022465453097774,0.023729277929721404,0.0012253363569672525,0.03720923127508693,0.07604144647869608,-0.07319709843981773,-0.05031372124805056,0.0719008058295874,-0.018585475101786184,0.03102621931411801,-0.050678428433272436,0.01845883982057289,0.077719080121782,0.008147403808707715,0.019325123990476503,0.020910000474166853,-0.01646275817007776,0.009150606069900378
HSP90AA1,-0.07834275427622242,0.0016617504279918122,-0.02228660044822435,-0.054258950825538235,0.02919664918074292,-0.06397354755786822,-0.058436007554757224,-0.053395327677209746,-0.09195143197939896,0.009842938884478453,-0.018809947885997314,0.08258026382351567,0.05964054490019353,-0.1772331934961304,-0.1138592662613837,-0.07082592971965583,-0.014977995392243251,-0.032640792687540894,-0.1335746787350961
BMP4,-0.009382236489054112,-0.04132262121069651,-0.014015220971241133,-0.010111308001291145,-0.028248437861876904,-0.0169131807627857,0.02381387488089369,0.020260046663079612,0.01452558700970627,0.015607214352686662,-0.01579520427640672,-0.051639901093144716,0.13617888008186285,-0.015810992947577856,-0.0003625612909231057,0.0015867038486081333,0.05259047531119901,0.13556356397260666,0.10429853414127643
SCGB3A1,,-0.024662054087606227,,0.020515800142310903,,,,-0.009213550420068795,-0.029536430731589056,-0.039762654984287445,-0.012934681584600928,-0.034760427675313066,0.23978492734117937,0.007832683692425964,0.04993202036955964,,0.06667595557305313,-0.022389551804510473,-0.005339752923583582
IGFBP4,0.04792857834029802,0.06317004388861991,-0.009401872329454079,-0.03774615580300611,0.001132676242545828,0.0835327871146402,-0.005003931735539672,-0.0019980499816736955,0.06851647300834204,-0.05611016572644518,-0.016227255077151725,0.10540535589239616,-0.0043398689894168715,-0.0369016071870041,-0.037195413982139824,0.06829208805504122,0.012214714254685434,0.04518341707228434,-0.023448231978399917
RSPO4,-0.01128641773231295,,0.08469528994243138,,-0.011319223099760588,,-0.02784249639191744,-0.009213549072378622,,,0.1160606245566442,,0.07037911534580252,,,,0.007206683400951074,0.023979348254868874,0.031027174771826392
LEFTY2,-0.027643569738836277,0.022321203490890753,-0.013383551570456554,0.010801744056447767,-0.01693657324425695,0.06498046444309002,-0.003404924511733332,-0.010102769242044172,-0.017847627800935663,-0.02147476855816266,-0.022883380032158476,-0.019015126206510864,,-0.018890651822092933,-0.0266206392140094,0.04235485097658106,-0.032336356219545594,0.09163274107095112,-0.02944621070730184
PF4,,0.0015393912309606265,0.014235493364153794,,-0.010723955951883595,,,,,,,,,,-0.03008942714597154,,,0.04995699208913064,0.10445004232122536
ANGPTL2,0.08140346945381442,0.08520266714640568,0.02534110410908422,0.0760306690189871,0.04446453414094866,0.13160846057829814,-0.019658386235503367,-0.014687729179724494,0.10536913153276782,0.04182020082861125,0.03626138126053663,-0.08221310603606091,-0.03410348193181399,0.1209891925676089,0.03611533929020485,0.08746918843813446,0.032430532568647336,0.05464999512275709,-0.001592638498374587
LRIG2,0.025092110660556326,0.03816960006953807,-0.02051231785432611,0.024461215296972486,-0.027713079391378657,0.036513361530392384,-0.008139108683375794,-0.02285391436555069,-0.01958537663892623,0.04524742495844966,0.08629703760866937,-0.05472163422904531,0.0402708887745641,0.06776619946250512,0.11165933460113525,0.059261917677818576,-0.04682039891945861,0.0016766323206080752,0.01919407882969248
ICOSLG,0.05276878062609752,0.06030571906634635,0.03786415354394753,-0.030604182772849126,0.008783008146180007,0.047417247755466276,-0.01498158721898023,0.05038956398957223,0.06745960973172639,0.01780234171889494,-0.04281310886629761,0.061471104561676565,0.0026952826017709293,0.09022129582246831,0.08835286629690664,-0.0021376902150792238,0.03401683879316088,-0.026142899703672604,0.003975987651016075
WIF1,0.03184636502714821,-0.03856846976840676,,0.015520935255278364,,-0.06290924119107452,0.029574175855723094,0.03239193730972548,-0.04088385299988981,,0.00492608106228805,,,,,,0.013280644508631869,,0.02641469071360875
NPPC,0.07958593267096464,0.05620387714063846,,-0.03007384860787889,-0.016635500277815858,-0.025786672716755527,-0.02798121379548906,-0.012804578459466587,-0.044310597860112294,,0.0726739623299691,-0.07061399400908243,-0.029373408369160633,-0.005146516619481791,0.02623708150083216,0.08332757719047724,-0.01767310784315619,,-0.020247376863730078
LYZ,-0.025732643241163384,0.09282380367482454,0.04816985443472868,0.027146991468306698,0.0007516250261131539,0.07750838345298665,0.002320879162058914,0.02822495615126084,0.05495914089088794,-0.08032393123631176,-0.04231502577937268,0.06947324902197556,0.015139592018164005,0.0278364702288603,-0.007896235200399969,0.06577985937560539,-0.05234397563475023,0.011359605548775393,-0.039320352970509204
EREG,,,,0.005309351678410991,,,,,0.09734870335668167,0.08185931777928604,,,,0.005192246575614932,-0.06269609343421464,,0.05028198193288188,-0.035456669472237204,0.007414869431313456
SPTAN1,0.07760141695248372,0.028357080152543495,0.024223928126015926,0.05931525112114373,0.021320170882800568,-0.06731061385218771,-0.04054188700916392,-0.018029449675446032,-0.08930190089968575,-0.009758146793114986,0.07396106181205071,-0.05826917292999938,-0.07871970420491439,0.0747154875047122,0.03646553650817437,0.10888629568203058,0.031746220656681014,0.06245605863413572,-0.014641362118367418
PTH2,,,,,,,,,,,,,,,,,-0.00846020978809105,,
LIPC,-0.03568309129651825,0.00222701462286104,-0.018100459014877005,,-0.019271747537384615,0.00943779632600268,-0.046496717318503245,,-0.03288241327068541,-0.03139856746901814,0.11222713764955268,-0.009125547257484226,-0.006819776978290519,,,-0.028659577527149788,,-0.0009023595334373267,0.05513688914759385
COL8A1,0.03715407647955284,0.006430094999579785,-0.028705825283947446,-0.009588012839836136,-0.020025489421337705,0.05416798350056134,-0.044253386775640544,0.028639504648160147,-0.0017692255761543253,0.051627664616879225,-0.013493127964967074,0.06666766413298776,-0.021132005180689247,0.07090690119475217,-0.01667471438655214,0.07857608682910916,-0.033021828229321856,-0.0003734402973438442,0.039680065105951935
GSTM2,-0.03399253073607066,0.009932864918637681,-0.026353071273737042,0.01760830368840544,0.04340562163153804,-0.005297190351631189,0.000613973440503742,-0.015981474009669032,0.007898394804970364,-0.03767794679315993,0.013419993227269845,0.08847485751961652,-0.0907670886790978,0.058663033071251876,0.13152118210100686,0.00620630575978396,-0.0030002692014200606,0.03241968599572497,0.03593684813304537
IL4,,,,,,,,,,,,-0.0008580218623529318,,,,,,,
SPX,0.10947548008944524,-0.036021763656059094,0.004713663243796553,,0.04864660895636358,0.0030175166974275116,-0.003776040889732747,-0.01591540239660677,-0.03570360768008553,,-0.006683437339584363,,,0.05042471557951614,-0.014858326575149915,-0.07832461280089549,0.012869772633335158,-0.013501324639169174,0.021566046934055005
MFGE8,0.06747152188888501,0.004158394203743963,-0.031501558526410504,0.04263688737469526,-0.02436389902691716,0.01688101166536474,0.025184849125941464,-0.01887889732215492,-0.04596619536050449,-0.0374354583862301,-0.05111306415478716,0.033711987803855065,-0.011187532220183382,0.01939082083096713,-0.029458111570823627,0.14359206604770802,0.04476187984290881,0.04090076073261719,0.046198842419305365
TGFA,-0.028954697388503432,0.040209453434137864,-0.018549821951905496,0.09632325865598387,-0.025291847186468513,0.037678886710826184,0.09062993063151756,-0.012095489737972882,0.05996307407182828,0.03663822595467286,0.03714617030111563,-0.004942169375721911,0.016048786393461745,0.12445661026676129,0.04681585749536062,-0.0008326185568942553,-0.04782944535745653,0.024560875204265635,0.03410408567791595
SLIT2,0.06055964241574497,0.06604530242548208,0.0012947281147678428,-0.017817074654436636,-0.0018871374017843568,-0.04022343464322329,-0.029323939958477534,0.013525137150553304,-0.048313502786856186,-0.04159105468011266,-0.005469113086214106,-0.02163633083296342,-0.036890686733098296,0.0398899732431867,0.026994445077553823,-0.03471405728550615,-0.005654727801727077,-0.03363202834009838,0.06126060125894021
PLTP,0.012297085935543128,0.06311689934196428,0.016443626622546118,0.08209803509832438,0.0016249928121055649,0.10468404967831389,-0.05664628366760865,-0.04678350969073817,0.06854067234552742,-0.025727016002048384,0.033566341156116994,-0.0060517799719356355,-0.025866980072219742,-0.002405882131823562,-0.014658029802601521,0.11625881632933535,-0.019127921279218363,0.011517012736585659,0.02923862775007163
APOD,-0.022479426615899748,0.02568326867165715,-0.056637351529218984,0.05909934229428346,0.028921939708986995,0.07614224632873114,-0.0410675875653098,0.041695732439164655,0.04397106056692977,-0.02721984612864278,0.02285969388724619,-0.03635978852057434,-0.06752494567616293,0.14931719055215487,0.08238476243668016,-0.09190239070172292,0.0558594304831986,-0.0936456660538206,-0.04550770742824975
B2M,0.08709718107755843,0.10660661900855974,-0.021168647839128748,0.06082469965483188,0.014210773917229294,0.1439209409498344,-0.05716359542597574,0.0008566534309740589,0.11509215892287787,-0.08962276333907454,-0.023938734690682202,0.11434030624667352,-0.025457292812211874,0.15359245133060653,0.11127754030667993,0.09241808297198695,0.004356666078443954,0.02000761641061904,-0.06086157194493692
OMG,0.002860215834813188,-0.015333826992143015,0.0008054625215622538,0.11770475405126855,0.02268336782360316,-0.03175527277561189,-0.0743966060585488,-0.0028567992824355694,0.09286238305283287,0.07818196866848562,-0.011425399476139235,-0.0770162573756956,-0.027679066272688162,0.1338256503094136,0.11276651029458419,-0.06410995439580322,0.005413685224301045,0.034842510073493614,-0.028645733811086725
CXCL3,0.0301679531664523,-0.01012320789282377,-0.011320964013621499,-0.042225103797669035,-0.02307371945192642,-0.02631834301945781,0.03134952550710221,-0.009856549977958595,0.12358981063515523,0.012774604625029317,-0.013349798766698295,0.0818584828058014,,-0.011056223577168255,-0.028795660851617243,0.18111904242378288,-0.046316564065411174,-0.03183091559760495,0.021778464593876435
CXCL10,0.03888413570606695,0.004876700675303227,0.08947284855753439,,0.018759839624777543,0.1669030863969642,-0.06297631299362377,-0.014972820834175404,0.01211009986578557,0.04842000022295084,-0.021214445803042433,0.08141426109271636,0.010894147114481747,0.0771742171248081,0.001735026961279069,-0.023348881643271636,-0.02112855602872277,0.06668698462990527,-0.03548173624806979
RSPO3,,-0.001249423429691565,,0.0005214460302284169,-0.012453782693414742,-0.03291522329348157,-0.02118919770445119,-0.023934695695409063,-0.03943178259202109,,-0.013950282419031998,,,0.05668539660291863,0.1030834869302879,,-0.0015667968778530297,-0.01673160585737074,-0.005305956373700814
CORT,-0.01651829561794358,0.008737061282551254,-0.021478488829037808,0.022682280385498015,0.015606458043090013,-0.005300401398751007,-0.04754139692377032,-0.02300490187489548,0.07702733641971767,,0.01250189401719782,,,-0.00477572814674233,0.008826048476568734,,-0.039545816079704,,
NCAN,-0.044349490770112354,0.032731253328494435,0.04505094166588536,0.08381477537435388,-0.006883123271021663,0.03454994907113335,0.05073524285147455,-0.005797195600850141,-0.044837228250669305,,0.017770158560361318,-0.02927254028654805,-0.07605390348397793,0.11839633923884421,0.06499780697460932,-0.008149734369605725,0.0384790323331108,0.04407729022290383,0.0004884096199857411
PRG4,-0.01924878895544388,-0.027311757183252336,,-0.02507518563160898,-0.012291346449303246,-0.01467067673843778,0.013934804542782692,,,,0.12555444375199926,,,0.028702935265162547,-0.04646107821380885,,0.03015039055672404,-0.03790159649410298,-0.01041783256792685
ZG16B,,0.0050589719084851255,-0.014471885141447908,,-0.01426561078290461,0.04548095211197175,-0.01902169636417901,,,0.026745858219272584,,,,,,,,0.058558853209925245,0.017312927945256185
TGM2,0.047250395939599385,0.012263301951529628,0.06063994841590405,-0.035734533935059015,0.022955651654484214,0.11164841977974195,0.032365031079815997,0.02764127124185128,0.011348431769405237,-0.009646475992128836,-0.05562388108200647,-0.03017905162335886,-0.007568883544136896,0.03635456285946009,0.011911776862209171,0.06726888327647643,0.01419100168008218,0.014623889951151913,-0.007327182810972856
