,UKF266,UKF269,UKF275,UKF296,ZH1019T1,ZH8811Abulk,ZH881T1
CXCL13,,,,,,0.02637337786346832,-0.005851885814019375
MICA,-0.007448046963180397,0.07077499563342157,0.02653702764338094,0.018756493532997135,0.04489990502287143,0.07564708512725819,-0.0500258455018073
TG,0.03861939909706804,0.052568218545656686,-0.018017174634440636,0.03703571269248046,0.04867636353676944,-0.02077133189023777,-0.015481530434794525
ADA,-0.010668177925412891,-0.021771333964895234,0.013487037899387936,-0.015371358537111565,0.06602221306239953,0.007551896210278031,0.010223911184729532
LAMC3,0.02635266412908739,0.0531700328897562,0.0004350535239303624,0.012462140362583274,0.048074815215090154,0.02237043221039378,-0.062365281249865574
CCL7,,,,,,-0.02342911686491772,
NGF,-0.022541645294970693,,,,0.028000456723616084,0.06962520223766246,-0.03229393480907985
TNFSF15,-0.02737049926191551,,,,0.09618522510124715,0.055038656005174685,-0.011681148378630919
HMGB1,0.004621479049226175,-0.035532264985208305,-0.010054416645136373,-0.048060180119866715,-0.03167940369143593,-0.029149590811258386,-0.02610234050494609
ITGB3BP,-0.05981377969973472,0.0356321297674041,0.0015189529418455138,0.027260476176548185,0.06577558737316433,-0.014848611160731402,-0.010420561001953895
AANAT,,0.008796225385802261,-0.016202950441448764,0.07450882498138856,,-0.02055394636558817,
RELN,-0.003337008335419493,0.10934115339341807,-0.02747570888866538,-0.04988339039941779,0.029707316225851866,,-0.014109561328143056
IL15,0.05601559115221791,-0.0007395615832336178,0.0028450209256248443,0.0039820338004197715,0.03419438017330776,-0.03765567187155225,0.08654832812469578
UTS2,,-0.012074686652668195,,,,-0.017503189624062884,
BSG,0.041980348692268125,-0.020143489176899416,-0.03122913271303736,-0.01720113760841002,0.01804972730985762,0.046802277838882064,-0.02635016234516892
ADAMTS3,0.0057847944490478625,-0.00468054513973777,-0.05778760152918205,0.02091907840787064,,0.04992885287112332,0.010123247599640882
CD34,-0.0028404082386498317,0.06195893557186944,-0.006383820113219087,-0.0310780748595864,-0.014178847356073929,-0.013649818918676001,-0.06679094328837108
CCL23,,-0.01764948543257768,,,,,
PLAT,-0.027653598104861687,0.02790611893319301,-0.00430881384905161,0.018678770390882983,-0.019360385593805412,0.07404290087300106,-0.015887904431160445
NTF3,,,,0.06709219498333209,,0.06655963937864774,-0.042603971989193405
LTA,,,-0.01560512988663657,,,,
CKLF,-0.0036701809420069493,0.04782929562838854,-0.02663610837247562,0.019570439869893617,0.1258275072938425,0.014533530190965807,-0.025373097264504478
CD24,-0.002652117818244584,-0.01621734043692922,0.11122093305148209,-0.04506073340969778,-0.09484356284657695,0.012473129183737117,0.02639637358947606
HSP90AA1,0.048013620452802726,-0.05006655558150275,0.09019830810694278,-0.04742473677886363,-0.05445070599674055,-0.1289111832003189,-0.008769839139009148
BMP4,0.017865203555005957,0.027151751779304383,0.031275020646741786,-0.04429376731994956,-0.042633074559182846,0.11474216938560076,-0.04047794730172485
SCGB3A1,-0.02486112322241823,,,-0.01995394451151217,-0.04641023651232049,0.09167039716354977,-0.024258059265828594
IGFBP4,-0.02929382436746415,0.09710888537568768,0.02075203583535465,-0.008527257567767068,0.08167021764533612,-0.0331896507363494,-0.04639740428902637
RSPO4,,,-0.018149716074284606,0.007921269281581121,0.04711662048078148,,-0.01633677054928062
LEFTY2,-0.0482875805238581,0.0038544491307550203,-0.016005140412428957,0.07032366128754279,,0.06609679313627767,-0.022216928644411268
ANGPTL2,-0.06880608118897569,0.0021130109234326223,0.013978925702932023,-0.0059781858605420105,0.08085331672433609,0.030018814703604763,0.02870230194582674
LRIG2,0.017472262032750114,0.017665889179812527,-0.004382713608253281,0.003471730610178325,-0.03686031463589214,0.024127850498646183,-0.01061473738560229
ICOSLG,-0.006910284733946919,0.016451028786422156,-0.003410224694321887,-0.029709902426022356,0.0728043215479892,0.005913545158720857,-0.007012430990292624
WIF1,0.016620574563686985,0.024016740026571365,-0.014005706006111706,-0.03754918670856468,,,-0.015186610636290879
NPPC,0.007747967165513767,0.008180571553395497,0.05723843344870626,0.07990974909563146,0.032542339431885885,0.05284162889422368,0.04428044628476671
LYZ,0.0053507850045673554,0.0542676177478068,0.01931776098014192,-0.04788424868114496,0.01786210701145959,0.01212486908740905,-0.04171235949410984
EREG,,,,,,0.05490159965092474,0.05412390996989209
SPTAN1,0.014835266276412868,0.06780245954645746,0.04348979628088658,0.005699687689647945,0.06229398410856684,0.03236086627932407,0.0032756684805028444
PTH2,,,,,,,-0.025980907636816212
LIPC,-0.004815688422943947,-7.284290834000097e-05,0.0018231737941338875,,0.03800536600335826,,
COL8A1,-0.030994767096239224,0.008698717940404947,-0.044744616051537595,-0.07103212314543891,-0.020973032492200377,0.08444398454729468,-0.008951144592481265
GSTM2,-0.016469358415572972,-0.033110381206500755,-0.015117095430870066,0.010657494871434785,-0.07298347216432738,-0.02581944136934397,-0.03468361243878133
SPX,0.009579677390978932,-0.01420365257623187,-0.010161354862880292,0.024079854286182503,,0.012828397818240836,0.030263794290871518
MFGE8,-0.038689283183616065,0.023405279302538932,-0.005651562276803785,-0.05923370403071662,-0.010146349783628016,0.025697159239826076,-0.03138342179972455
TGFA,-0.04133064404389566,-0.05092305009698997,-0.005973118069303249,-0.022076965095229967,0.046829007895481015,0.020741368209589016,0.005000912868675726
SLIT2,-0.03544431758538795,0.03800999373183289,-0.039463320663357365,0.001819569138371499,0.16255656936578228,0.07384992901587502,0.014497108418909407
PLTP,-0.029688367796757365,0.045513849591323235,0.04299856728993093,-0.01717088411456743,-0.03634639800046138,0.0764647235736007,0.008752030633977394
APOD,-0.03939329568969038,-0.03857086770961905,-0.004607473386378392,-0.06415018452730886,0.05695437840229919,0.05710337072570951,-0.020702614399685154
B2M,-0.06372504957104573,0.0593000892179195,0.030591596360328863,-0.0258489209507041,0.13851567936368275,0.06031130042812605,-0.03872939939071453
OMG,-0.050417784828472374,-0.07609095943549272,0.041073019244963406,0.0189877768091799,-0.07229136847449764,0.0665142604282615,0.025948109225360554
CXCL3,,-0.020365697296708524,-0.010441963332964314,-0.02134649970620813,,-0.04992123967378785,0.02691195904250781
CXCL10,0.0022970061362442176,0.0698678080234279,0.022838036180808863,-0.0233491756934933,-0.06006024364252645,-0.024193568828035705,0.08085516234858037
RSPO3,0.011293635076347279,-0.025470504490081872,-0.02741240254708699,-0.033380079950656553,,0.024477734325585344,-0.0034041455252368743
CORT,0.009019219763322942,0.01997348255587247,0.05696865776294446,0.0009924575976196864,,-0.02671539344318837,-0.027170240458222594
NCAN,-0.034989969444992775,-0.05889926194790365,-0.06355149566761115,0.016110244142323888,0.11366291206640974,0.07576432566486482,0.0446825827966394
PRG4,,0.049027869043126164,-0.023194616626618265,,,0.0577747699469485,-0.018493617012320433
ZG16B,,0.00799752018122485,-0.012399692304937215,,,,
TGM2,0.047554447739033875,0.08257499473445815,-0.012608863799105547,0.049527429025922755,0.009625621584443713,-0.025550991979971405,-0.033188091029087215
VEGFC,0.009748189696278258,-0.029090495600754367,-0.03338931215765238,-0.0007889239122967054,0.06097158079030616,-0.03015192745992234,-0.027882239398563977
WNT6,-0.019976105653670695,-0.021697425466540837,-0.006378053399220908,,,0.026522455332991426,-0.021681560663725043
NRG4,0.006856102775393521,0.04726281930097934,-0.023821816606731057,-0.0018491006546434742,0.000466169146656771,,-0.021573129379088382
PMCH,,,-0.018149715198364773,,,0.0128489453272459,-0.012420917192924175
COL9A1,-0.053956217491744694,-0.05655616793305627,0.0015040358202182105,0.056737437297012284,0.056478636714089196,0.05967866571841453,0.057417210427499185
GDF11,-0.019789423601740817,0.014532220946516896,0.007114783829809869,0.04239621815974024,0.009352643829031783,0.005706782438629406,0.006342809029809746
IL24,,,,,,-0.017755207585363836,
SORBS1,0.0108650655189061,0.022101647793522118,0.023868833420444515,0.02467302704612001,-0.02203066193849995,0.045971815978886825,0.03175354514267333
DLL1,-0.06590408175898159,-0.012014729309645356,0.07392855534489938,-0.01229017511170896,0.0136233536862434,0.05180072252112023,-0.00541361361976043
TLN1,-0.04129075859752339,0.042357492842171704,-0.0025975619280870035,0.03268214068643722,0.0668291449977561,0.01131898413365599,-0.01084198347459059
COL2A1,-0.021641624394578136,-0.020365704227381026,,,,-0.03881521135511826,0.002072658832518643
SHH,-0.02362192023439698,-0.01600991808519251,-0.013944415663949886,-0.02291068693388836,,0.05919014730343486,-0.013467205207473245
PON2,-0.01814704237876649,-0.005842543079761218,0.0010334633511414832,0.010537867099864553,-0.04609718427260463,0.05780841779761897,0.05343905560306646
ICAM5,0.08544330751259324,-0.01976758186629511,-0.02502690621418844,0.006979058739198791,,-0.03230660250437565,-0.05831748292646708
HPX,-0.019976107001200005,0.03713576270639923,-0.024333627641918657,-0.019953942477255585,0.03331768194220585,0.015359811968134865,-0.023647897241471934
SFRP2,-0.02250566136576828,-0.01625372502660172,0.03445275280859024,-0.028946292199281198,,0.06093340395721685,-0.04165797915628338
CFC1,0.04449682444429304,,-0.015605130829735182,,,,
CD70,,,0.00034489151529789404,,-0.04156502457829459,0.049951096947596904,0.020666797239543278
HP,,0.07622177604360889,-0.003648620842170569,0.03281722152031615,0.025011454327403555,-0.04261913510286722,-0.024780615090339447
CXCL2,-0.006033657438323993,0.023966176016053817,0.00747735951883268,-0.02773109349036687,0.12214448495779652,-0.014116643641782183,0.04732332794336345
NPPB,,,-0.013664487194712093,,,-0.04677834430674209,0.06326196736091927
CCK,0.05223215027462043,0.0008664286958914334,0.019429706561375656,0.07616203375585617,,0.021475858323157595,0.03224113804443792
SEMA6A,-0.07033577081375333,-0.03567637562298149,0.019094769592658413,0.01433980040744774,-0.09364076108574945,0.08278259559618847,0.03766540441759788
IRAK4,-0.027604678939802545,0.009249389358997143,-0.037122915979509424,0.023079567210951547,-0.011110808391320717,-0.00984650814303361,-0.059854688935845016
GSTP1,-0.062443751081651774,-0.03265510518917508,0.02827852660129787,0.0026579148966753203,-0.061183284363220625,0.062065375791444964,-0.05546644973233462
VCAM1,-0.03523004144734667,0.037279239409646836,0.06401178749745463,-0.013850958142583181,0.06689461630347106,-0.0008115948737781923,0.044614102461661795
NXPH3,-0.029853695833032653,0.015365030975952204,0.04616215596003406,-0.009651707551085069,0.01555064340055826,0.060522733535196396,0.049161412259430756
MTMR4,-0.012846981497441876,0.0064905227147812935,0.006017306927497575,0.04041325381910126,0.03022738090715951,0.03205402430183773,0.0015483945396694914
LAMC2,0.04275475737924043,,-0.017202064910762004,,0.15326228103355868,-0.00222900295247856,-0.012056437523251088
IL10,,0.0467980345146008,0.013053542543856019,,0.11955235073866102,-0.041547759487883654,0.020925118386177884
SEMA4D,0.056321479403599196,-0.025305391723477202,0.05546451107800616,0.019267500196852336,0.03022822620884767,0.08301756488173381,0.09924755205365321
TRH,-0.0374433658188989,-0.005037226445783118,0.017801812840294556,,,0.0035862936804921283,-0.01724972563781898
SEMA6D,-0.06630939142286521,-0.0056838071237430045,-0.027154419888941853,0.003722699186929117,-0.06198299425855436,0.05575270270845847,0.0534324374329831
CEL,,,,,-0.03574560397352065,0.037790472778986534,-0.017153800991580564
PDCD1LG2,-0.01922094949194028,0.02250863584975219,-0.02492313397425806,-0.009546287225810128,-0.04947295287585629,0.005026927513564354,0.06629440973267402
SPINT1,0.0054399084258504714,0.11969290384506408,-0.02007209723677838,-0.02318420803254369,0.03890536030636792,0.07042706835578,0.0072908763666359525
CTHRC1,-0.046607875570195106,0.06803895578681113,-0.01976429257728038,-0.023572103492848058,0.12242517663559789,0.04005856076234568,-0.04219404508171781
PODXL,-0.04823133569381578,0.10359690877377077,-0.06370423459075196,0.0343869063621776,0.033462708921536036,0.03408112594215989,-0.005810248856086642
JAM3,-0.04009081977354161,-0.01087466794845522,-0.0025289215003265995,-0.02055523620743684,0.05152181852217474,-0.0003927348127970719,0.0025595315123857123
TGFB2,-0.06180239186612331,0.11175165625461417,-0.04207036039805707,-0.026939888874954635,-0.069294713272661,0.005294415010689552,0.014235676877922071
COL18A1,-0.038436557054105584,0.02921010337636716,0.019122745872376796,-0.034588389700876535,0.05974370899975002,0.011032382446677575,-0.03815063396810792
NODAL,-0.023332150937146072,0.09179807910263592,,,-0.006089818161050508,-0.02654226398615441,-0.013787440557364182
INHBB,-0.003821871131501119,0.05742608076591385,0.06581386105540275,-0.00854123846074298,0.03991929482532705,0.039672658433227086,-0.098018909407431
LCN1,,-0.017872086774352463,,,,-0.028231987973331995,
ARF4,-0.018638517786502152,0.0035476284123248615,0.02276534056104937,-0.028664082850145704,0.09561956231740502,0.04720497116789763,-0.012258756878893873
CXCL14,-0.038219122472074846,0.0717184281084264,-0.06902140869219629,0.007597977455378667,0.11829837350673335,-0.017304953968831287,-0.018099908909572436
LIF,-0.0242487745227834,0.028358770939119465,-0.03354669480188259,-0.02365585434611352,0.003418582126871077,-0.012638246439042957,0.009052350214384643
IL17B,,-0.02951601681672555,,,-0.052683212865460426,0.011666183660342314,-0.017152857210243663
MMP1,,,,,,-0.015565256411047751,-0.012420916209263536
MATN1,0.05758019032981976,0.06525556002292086,0.006353573960182333,,0.032779882595657645,0.012492457740313673,0.06566479202469622
ADAM28,-0.0006861020655546042,0.05013858084757829,-0.04220025280046055,-0.04615849424306102,0.020082012692660675,0.04633361121791553,0.02777131606281513
TCN2,-0.030974183333523964,0.10584127662956573,-0.009634307727396702,0.07634132445890726,0.006866516570908551,0.011484861699394812,-0.050000506318180024
THPO,-0.011187780110786019,-0.015144927983155124,0.010673443847407807,0.060195805108929246,-0.019440947659188877,,0.08417524223799504
CUBN,-0.003423613706175861,-0.002829785669628541,0.04066112265789925,0.04907197358477617,-0.00048813971601729505,0.032540424455241974,0.03560285584582897
TIMP3,-0.035238574978635126,0.0015347704213646714,0.039758993393426645,-0.05099024364931455,-0.020335865136860802,-0.04392122487247475,-0.044327611390250626
PIGF,0.01750828502589136,0.04267188179368133,0.002282825061311475,-0.024935038840983616,0.1313234339470832,0.02870689341002802,-0.058735508783583586
CRH,-0.019727416160163772,-0.027482569747696584,-0.02178125495267822,0.013913045053770291,,0.05347214079601912,-0.04020494078468174
BDNF,0.01635356178575446,0.05258774717098407,0.009661330131767946,0.12184592039209258,,0.034813566814627134,0.01175348365085781
CCL5,-0.02881689973907685,-0.02163468208449447,0.0025692378842736233,-0.03592723144447312,-0.01693437572716932,0.00109284122737183,-0.031254398742023744
GAD1,0.05296673265855028,0.03169143777032961,-0.029456257746437012,0.01482716355478167,0.003831887072029014,0.06924091453838972,0.04362139128227963
COL14A1,0.020397752942372168,0.05311654604116694,0.027884071376845832,-0.023565377342309197,0.04092086152730437,-0.00023181561613432535,-0.03860831021744506
HLA-A,-0.0792247433492205,0.04051871628437885,-0.002283284903115001,-0.02397343425049398,0.00640287761386531,-0.0359142998550884,-0.05744689729334936
FGF18,0.08478993971167154,,-0.014825928863059811,,,-0.029045027148637142,0.014232963394544383
ADM,-0.0007365084893820688,0.0754265959009067,-0.027391258558952976,0.02089703725828774,-0.011614166103701893,-0.0063201939816025,-0.06441126024740235
CCL15,,,,-0.03238257636181789,,,
GNAI2,-0.10293652084507156,0.06396613375673284,-0.02552144085147991,-0.020118026903988513,0.004506901167350516,0.029508658594450784,-0.0682889818520367
HDC,,-0.03101021913259194,,0.02908023867797101,-0.004267081102298484,,
COL11A1,-0.0875763818120109,0.018693019716373625,0.03364639917427306,-0.0017872402862463281,,0.047412593989953164,-0.01294495174899035
NUCB2,0.012818879795679933,0.05546497301625008,-0.012506151586908173,-0.0371540134494912,0.0765952434356025,0.03280539327348115,-0.038418897527108614
CXCL1,,0.03180029922619607,-0.0028224965818844285,-0.022400855172285492,0.02767694274458435,-0.025757541119984937,0.009982828147497428
VCAN,-0.07919880948442973,0.009755369774191116,0.09492028558500532,0.018054352560365274,-0.09726505739780228,0.037742753828970604,-0.0020591867331284067
MMP7,-0.024248767716272573,-0.013045149444503717,-0.013664487120054426,-0.036706101127808234,,-0.024531264131857772,-0.004894030499034452
PTPN6,-0.01395618549477868,0.08301252024079359,0.010758257971003502,0.04760679103818594,0.03261945292107426,0.07047050124388159,-0.01727101141111572
PTGS2,0.05108882689931569,0.052061186344097815,-0.008637695085449641,0.08935595670886202,0.042614630608638876,-0.06553338432411922,-0.0010679705167658234
XCL1,,,-0.02244340881777775,,,,
CD58,-0.021868756098129806,-0.016108228066342056,0.04432130830444206,0.03709997355308079,0.03393721186621269,0.027312262393400004,0.014703113621712949
TNFSF14,,0.0899294896850944,-0.003796895350433967,0.03246300775351264,,-0.02323449403335555,-0.017935151142300317
CNTN4,-0.03471697392869587,-0.03748685399743092,0.00024531051817493237,-0.02185458451440145,,-0.020181669801600712,-0.007354559592337644
INSL3,,,-0.015756590821143394,,,0.04249321467915676,0.06702227925033662
BTLA,,,,-0.02794117759789791,,,
MFNG,0.006633989770212303,-0.010080324225794282,-0.006026099162991405,0.050540923807648165,0.010687789107338915,0.10851497117208615,-0.044695226379006206
ICAM1,-0.05625426310920526,0.046289492264813846,-0.004418101181352236,0.020170236967398048,0.09631018953474742,-0.04356624924686058,-0.009650156574094399
PROS1,-0.0714755217864561,0.058847799096979035,-0.023686828958580767,0.0001230379291046533,0.07532035455929356,0.032307485872128186,-0.005356227360254921
CLCF1,0.05888720881133281,0.036532169095203446,0.006420173186252878,-0.025660398390506125,0.06503552397534171,-0.001982805746679031,0.029120643648679053
PSAP,0.030014639040818306,-0.03395037875389151,0.05653562735758063,-0.002906720223119506,-0.00874984416048225,-0.017592852467064463,-0.050135920700054175
EFEMP1,-0.05017916046422883,0.04225737553668558,0.0880831218673443,-0.01434585724556396,-0.042968503233418914,0.111634204175801,-0.08209853673059087
C1QTNF1,-0.01729143362595548,0.038576107391330494,0.03951166970888455,0.05026546464614271,-0.04752005446264689,-0.03521595556614665,-0.09891479245736993
ALB,-0.023195385464748176,-0.021881596913609996,-0.0010315357097569697,-0.024850764612928906,-0.047064619235221115,-0.015286684021810557,0.033233488541951704
CCL13,,,,,,-0.017247685036567182,-0.020117996916759796
EFNA3,0.010754004111485062,-0.007874422712292417,0.02187033899883602,0.00321411764099376,-0.06927932138371569,0.03262651893185538,-0.02020528178584253
DRAXIN,-0.0029050605556194876,0.046871251778594955,-0.0318415529003304,0.03804315044201581,-0.0446071157120106,-0.09715597354661908,0.008408684221529057
RAET1L,,,,-0.023899339214178913,,,-0.02178953425787909
NPTX2,0.015573592129770414,0.00875954535479638,0.02487811169701319,0.008220904600918169,,0.009340082690478204,-0.01683811558299676
FGF11,-0.060561584255031324,0.033506351795620004,0.05873856547316342,0.03962597581678987,-0.03429153903502195,0.013574409821960946,-0.048255337779763575
CD59,0.08471247683786536,-0.02796172335119466,0.09404734854778113,0.007244819708895167,0.04104437107748232,0.006802692207431474,-0.010356839042491154
COL9A2,-0.03611839640693051,-0.04379807893516218,0.004971547577237975,-0.02736632357981079,0.06037847688268914,0.03677701275003594,0.04081142322633825
DLL3,-0.06705498803806974,0.019773421358538195,-0.007040405358645331,0.038637301426486005,0.12894865262568533,0.07817379632157492,0.09543321192827245
FGF5,,-0.01742419244086605,,,,,
LIN7C,-0.036712305212850245,-0.0022683304101007353,-0.03569883719752918,0.018725025320518646,0.059468615278155855,-0.014421822102139143,0.038941767298896215
GDF7,-0.03313305355242418,-0.031169032878142863,0.11603081458942244,-0.00908121137133221,,,-0.014580229604520887
PSPN,0.02187664956369734,-0.02075844169890085,-0.027301547699387946,0.02410056965236929,-0.01150300642834257,-0.03421665824732694,0.008397261795456664
ANGPT1,-0.03992550015845103,0.07348520971473269,0.035589786779438845,0.004726870936475264,0.0761224662562025,-0.027893202067037125,-0.04139241318195067
PNOC,0.03260787184271161,0.06867148396585543,-0.05595192918861398,0.06436865458429106,,,0.04973624466806091
L1CAM,0.05500545331045328,0.05867264688681936,-0.015576591378076678,0.03830970780060631,0.0243752263693009,-0.05881585289641724,-0.05248158397629925
APOA1,-0.023213856959567663,-0.0039246871269667544,-0.020517822231937412,0.013569841781014438,-0.0644474270989962,0.026556543972078253,0.004753937505811814
PSEN1,0.010426042335466864,-0.0379918217379118,0.01972632340847202,0.07903058188352481,0.03614155547562719,0.0428815589001052,0.005298114547987242
CALM2,0.09929216185059542,-0.015109005257449466,0.027110511400182915,0.04140419548035804,-0.027907670151445716,0.10967761801333202,0.12595954264146858
CLEC2B,0.024244865930473387,0.06755652046442348,0.03055039858672634,-0.0001209153538292047,0.07258109066584488,0.056226275475149565,-0.008403297264446975
NTNG1,-0.02365868891218039,-0.0028154094062263664,-0.021083783801067797,-0.01404381446097891,-0.00850163916778996,0.001505005277418124,-0.031162738045391065
LRIG1,-0.11126262392965025,0.04208492607744686,-0.025011262761638887,0.001379794425851792,0.10369601224698295,0.08385629326540646,0.015472675799927938
CPAMD8,-0.011180382224926044,0.03182495117115187,0.09232303350757395,0.019318764018795703,-0.006470783764755167,,
GHRL,-0.024658543123105753,0.08277586204217585,0.005149128849921831,0.03759380936323917,0.002106684099627079,,-0.015771349087671273
NPY,0.09322987876472148,0.05938652444813134,-0.006323360099428537,-0.02491503659242451,,-0.03996039290721024,-0.047550177627872864
MMP2,0.01870080308794758,0.00914195696839223,0.0034646512071275686,-0.027577374507590527,-0.019919063327141256,-0.04263269756491587,0.037275259935548526
PPY,,,0.13545089644343458,,,-0.02737659236816768,-0.03197664927054165
ALKAL2,-0.010449868722891092,-0.017872083877801644,0.013746972370356728,-0.014563927724116112,,0.04608373320867025,-0.03526275775951752
CSF1,-0.026354700280567044,0.0551397332594505,0.02523920985242699,-0.010840930296969465,0.05596287724983558,-0.005429319180683651,-0.04746317556563011
SEMA4C,-0.01761925768288868,0.008336217581767098,0.0007440066815462905,0.023539761528033065,0.011415888419408238,0.030905385628717325,-0.0009106447009946395
ICAM2,0.0014090735090077292,0.03347375726345877,0.03421926541850421,-0.009065552371656979,-0.0021682327415603643,-0.007323264664003435,0.005521649820255421
SYTL3,-0.03185894634449524,0.04583048825852018,0.0021898234505395,0.03910519945256367,-0.06235309533613641,0.012568306533116242,-0.015825287578097112
IL1A,-0.03313304919994376,0.017664838679149586,0.02902228251905078,-0.027087495160033104,0.06053349259617559,-0.03274802518235934,-0.02325621319604662
HLA-G,-0.01789563918746861,,,,-0.05756733011380228,0.09115882322671434,0.031061440077659166
PGF,-0.033489699792766565,0.09448714866742862,0.0100728489811008,-0.02776648511133205,0.03584866658183058,0.02890476136438515,-0.027100452981588124
LGALS8,0.023523086607487118,-0.024126145821841687,-0.007760029707631282,0.08696291174757385,0.07124543684913869,0.03157759028552866,-0.03130019109729527
DKK3,0.03296715005012129,0.0049374237793694,-0.004811909350011078,0.0019034066378665407,0.13429263223765353,0.07694327983066548,0.08818910822960668
COL16A1,0.03424034619734384,0.0375313303939023,-0.035185934212782835,0.004121035320393095,0.022388113595709518,-0.00041259701699328683,-0.02090842081287092
TPH1,-0.018962925276476906,0.001858402373057313,-0.02954208566196495,,0.013577157519784262,0.02395329092582558,-0.041293795255878694
TNC,-0.06716886224409861,0.04174327497634752,-0.036365919283226016,0.010655203387792378,-0.007217409490531851,-0.0393204065258453,-0.07324397340546689
TNFSF9,-0.017618450095979357,-0.04229850048377724,-0.04015349696092231,0.049229135147288335,0.04628946684243076,0.008373080061274268,-0.022532960965275118
C4A,,,-0.01514216955356941,,,-0.019202120985990008,-0.014734002127507636
CNTN2,-0.0028922488613851898,-0.07024239116695279,0.04139048347008267,0.033161769677116204,-0.006707375143907848,0.027942391893910123,0.051511449093948294
F7,0.02817019685737091,-0.01576251778925788,,,,-0.006420164565906414,-0.014580231014393465
LUM,-0.007836123443293654,0.0843313835515939,0.033125377620708676,-0.03223323430495479,0.10672289123665633,0.011714856755294281,-0.01689516915160791
BTC,,,,0.01205836964050902,-0.07055304590093564,-0.01750319284141841,-0.014109570964326914
APOC1,-0.025232731030084103,0.04313877403516801,0.025563526305492214,-0.0238355459342199,-0.025535182361271693,0.10516622800208673,0.06198451438511593
PKM,0.056744629752146176,0.05150498972474388,-0.05920591216847385,-0.003879522438200582,-0.08056236394756446,-0.040293206591904274,-0.04452654656962497
