,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,0.05894135538583116,,-0.024136224298483968,-0.0062935083088954576,,0.018124221743457163,0.012352759668051149,,0.08423276891140678,-0.015240982517141538,,,,-0.06477279054339297,0.047045190427061706,0.02119717338025198,-0.001043975674822319,-0.037119588742119625,-0.00231397522273983,0.045487589450985334,
PDAP1,0.07057374404997736,-0.10162645762645615,-0.0034035620248139514,0.05351670099335592,0.03664677141643161,-0.004400493894182669,0.012248319066473825,0.04972107858918204,0.06899436994012365,-0.006672358494209267,0.028610000989058727,0.03263228799406264,-0.04910750410890498,-0.009965437237417126,-0.0939431970706157,-0.08784102758852856,-0.023384313634423042,0.022921011339645598,0.061947702098047605,0.018916188025511132,-0.016765429820065122
QDPR,0.0035141765979413825,0.04488633780717783,-0.0139296030045068,-0.043103501727821084,0.0631987843639181,0.011250295805075755,-0.014028523865885146,-0.014949803357564066,-0.05812212206145652,0.02587420111970052,0.012409835342925208,-0.053552174125600656,0.05171009902635859,-0.04018846468845642,-0.105187159801375,0.04324300544319402,0.0732127588169822,0.08260138159196243,0.014547886388019106,0.04258600563312623,-0.09720771147472328
POMC,0.01234303721873861,0.003759915713128216,0.016369340560783634,0.02199473765353033,,0.05483550636467902,0.07432244225512105,0.016086797856541848,-0.010085020314980845,0.013913187185265668,0.03844249592358449,-0.03149177943504476,0.06141079857227605,0.0781424757863967,0.01031398675683416,0.009967302853569024,0.07533284921725143,0.022116028597950227,-0.011857739310243113,-0.003958424972719389,-0.02621958190968004
CCL18,,0.08885986019824257,-0.0721605480145808,,,,,,,,,0.007310168102106381,,,-0.039420588124518596,0.06680724533836879,0.04937337145225579,,-0.00959496636889342,,
CCL17,,,,,,-0.007536055916715633,,,,-0.03982644400999859,-0.016149501519882876,,-0.03078382809317254,,,0.024475233499184613,-0.04299874853725674,-0.0010771915440984524,,-0.035230229311674646,
VEGFD,,0.020018451101017465,0.009695800994077767,0.07561537208406384,,0.014492450451001995,-0.024403533501474665,,-0.0433168904948291,0.02046852167786202,0.056421343336280225,-0.038327836740167584,0.010328213170763396,-0.0364372841153523,,,0.13412755479238753,-0.03483267663389729,,,
TNFSF13,,,0.03795683953286134,,,0.024704108116396364,,0.049461934531645525,,,,,,,,0.0338376699054694,0.036293301570709056,0.021347625195065497,0.01511324171624232,0.02637559031429505,0.007233264097928832
WNT5A,-0.05318964597575054,0.03427000505640115,0.0005932405880151352,0.010119456992139238,0.06123488233989552,-0.00934236479124098,0.10189342728354954,0.03224066707282599,0.03932473131773811,0.014491071500406764,-0.0007570831362345425,-0.02053133673806196,-0.0034725789830215895,-0.0456672685476581,0.017554494958543866,0.102978406252559,0.018265019664796506,-0.007561372889260829,0.00409072953749251,0.05528681752110104,0.027785594979595766
CXCL8,,-0.05275619736972868,-0.07234195760291476,-0.008075512869507986,-0.10434516117467924,-0.0047746430525555765,-0.013566080754348439,-0.011145120158505563,0.012610815808519795,-0.05321630548201232,-0.02307689870799183,0.025252874118890784,-0.08729310511319824,0.03299667468112391,-0.013511384150663141,0.010768455098998793,-0.12141419177265703,0.056477565772321464,-0.0702590931539692,0.0022931975083745944,0.005888023170698549
GRN,0.034838880358076994,0.02368543953692083,-0.04431070041580185,-0.017737766440075468,0.019343758636893443,-0.0357841661056818,-0.06029405576468908,0.026822050597582293,-0.027669324877017128,0.029113311037485882,-0.015251826690024709,-0.02816823236330253,-0.01232617573767481,-0.06217741515622439,0.1013186187120195,0.01950307768781491,-0.007027069749129252,-0.03271175964164593,-0.049081505030972035,-0.066555437231634,0.021568628152527875
MIA,-0.01311922788016856,0.03809428338202372,-0.05543612604481331,0.05418255693428552,0.07264770529898572,-0.013591279451344944,-0.04800654933376641,0.08158625989020518,0.007668421392977943,-0.006442844127936416,0.0032763767453873466,,0.0057134919743362335,0.06841925341204037,0.07772542754145459,0.06411904326345598,0.15246207136307538,0.04279925355822893,-0.011085469410964294,0.1403017969189139,0.09292077925940556
COL4A4,0.10183301050761769,-0.05526137621774194,0.09598634188717377,-0.0296951555395737,0.10204032685195825,0.021366088436910905,0.06527848729385445,0.05541285775229313,-0.009444500188713041,-0.021800930106310436,-0.008488709472022207,,-0.020280426442232633,0.16278914079102427,-0.04983994048111471,0.022932737738185188,0.12314594560882317,0.012322911866515636,0.06467027045353725,0.05952326521385854,0.007568893455359739
TAC1,0.10646923121787559,0.12558722090575197,0.08871198012230472,0.046944238212852304,0.12254443312208783,0.07305624201429844,-0.010260266714534099,0.01703030343062459,0.038226544574731174,0.019745075109876716,-0.01156620814646773,0.16717363228587334,0.13844973828499743,,,,,,0.03270156377965225,0.011494762232081351,0.0007778942388748263
RARRES2,0.0009280871813718101,0.008272389990965183,0.016927317632408075,0.10524567343087528,0.004898754996661271,0.027759927316560146,-0.008592195382879144,-0.004806760291177559,-0.04277381589255336,0.029833442931285856,0.03292502859334421,-0.04372868729984172,-0.05598258398573097,-0.005270116041530648,0.03424000515586186,0.00953987731040927,-0.013196998825881058,0.01772162448590803,0.0250178553787832,0.020403207193218847,0.011567625551183664
FGF7,0.03463527418550482,0.1404968116970186,,0.007038544236683039,-0.01880104944507358,-0.028662485715292934,0.04553250041381645,-0.006465774605411526,-0.026552332219945327,0.06021826381408936,0.007142821542299154,0.08898678953693634,-0.015721723471543696,0.003668858667629033,0.11264359134242102,0.019838951751377204,0.04288398812991277,0.003512551631620759,-0.012126035431325132,0.09381324988588774,0.1016611746464118
EFNA2,,,,,,,,,,,,,,,,,-0.03311256758444299,,,,
HBEGF,0.06412051573390565,-0.0002044588314001069,-0.0017847177256043467,0.1082212749439424,0.08420087296716777,-0.031669679149646676,0.008736075003652524,0.1238953347199868,-0.029791035743325426,-0.06339984770642167,-0.004536997445822176,-0.04495747876121048,0.001696888595536421,0.04921077274586012,0.022401557596163205,-0.013159159038334615,0.04337463019724549,0.04077318013096856,-0.03580843967085682,-0.047048909910994585,0.10431136490342446
CSF3,,-0.05526133246714532,,,-0.03351407084452877,-0.017430703905100615,-0.07129846688912461,,-0.02695718886447023,,,,,,,0.011650485190604663,-0.057905149520798616,,0.009227757172130892,-0.03709199656084688,-0.0059150372816322745
PI3,,-0.026900678831346825,-0.07361689940068093,,-0.09813032982000196,0.03727590297667692,0.021224144423646264,,-0.030354150457774887,,,,,,,-0.013441438898191618,-0.11397718042699986,-0.028061327953995914,-0.023086906087345177,-0.0569433215466288,-0.026011068381939433
PCSK1N,0.041933021162862245,0.10929914532710072,0.07286089366230177,0.002433640319496556,0.06114212469346845,0.06373653298100085,0.07958222133739899,-0.012557167145661303,0.032816971727608585,-0.03527939484676823,-0.009761731757266514,0.1661450145725067,0.12549962109370308,0.09699184739568484,0.017115622972869827,0.034707116067926154,0.004578711717889555,0.04461028244338133,0.17834589203122422,0.10566626611629751,-0.00028925522310657085
NTS,,,,,,,0.013612133159117655,0.054962335276831836,-0.02093073890251049,0.054651342615855386,-0.027816915134387717,-0.03450736500588304,,,,0.05053848547759457,0.09094337308109318,,0.06015312754568046,0.01425304387907773,
SFRP1,0.05442322579838446,0.04430575824285588,0.04304724184582768,0.0033455831868355883,,0.021676945231336883,0.027445789568111886,0.006544450586182727,-0.0028058680852650966,0.04896398874041276,0.05313658655328695,-0.033243688046820895,-0.027343244984026818,-0.03154919408430666,0.035509355419872955,0.016052065617488148,0.03683107127610801,0.0022780038092930876,0.02002890580714174,-0.053651797041892754,0.02938425745968194
CXCL13,,,,-0.03112096487675898,0.02590466613335466,,-0.008942857767450726,,,,,,,,,0.10607799608796656,-0.047454589219639944,,0.02774918181922309,,0.021139739156274928
MICA,0.03319264088753925,0.0009517567718827008,0.005311965450376709,0.05172447766056584,0.08854184608019086,-0.03623046952156781,0.006344758704049858,-0.012445300508611822,0.03071579737010573,0.005759333592197289,-0.006202656760992888,-0.04206176727670747,-0.03329642774629654,0.03956060173852765,0.14639515737591657,0.01843665422270869,0.11533190214768084,0.11270000902881132,0.01239232234290882,0.04905480402055,0.04875706658798783
TG,-0.02590207930237281,-0.044052102336056796,0.023424217160139114,-0.03560834818783554,,-0.005206664272136462,0.06957478031895903,0.07243364662068079,0.07666694843386267,-0.03432904487151689,-0.012306788792477518,,0.024958506001755188,-0.04804869707200161,0.030374991259708807,0.011568194744029139,9.413458352785055e-05,,-0.03510107723371887,-0.013150168935959996,0.024511931482747797
ADA,0.023770758530845506,0.03668027177103332,0.041470124827528,0.002062910737369485,0.041665562068666964,-0.03773248093567513,-0.00043580047397128,0.027814269906482482,0.007345198132831684,0.009009132283219737,0.03176985218721059,-0.10459461795358363,-0.031030962307296427,0.0944149080711856,0.07138265736886892,0.041956402615435054,0.09340732317278452,-0.012772732901830248,-0.03586731215793606,0.013330481385483067,0.13346393280328156
LAMC3,-0.014630379851192232,-0.006662378489111784,0.07637901243332587,-0.020110575582958794,0.04570666692920982,-0.009218641960969137,0.045365422257140194,0.04336630236213981,0.04273791735702576,-0.017776948431923418,-0.014105554955133838,-0.052232848102033665,0.058065421880918316,0.057864175123853376,0.0439744772975703,0.019760962855857617,0.06427379025347134,-0.05711976869386751,0.006073034200722663,0.03518355795670003,0.01442030262101693
CCL7,,,-0.03553216247743126,,,-0.019679394730603518,0.028886715003705973,,,,,,,,,0.028667114200631807,,,,0.06379447036931825,0.012612788838430077
NGF,,-0.031837624520505314,-0.03980099140367284,,,0.016074890970023445,0.046702622157834564,0.0003039343309011752,,,,-0.0018882977303226883,,0.016587797571505473,0.020045187920329097,0.049166338004472517,0.011014050415514598,,-0.04834732884073636,0.030067976085207684,0.07965012469014454
TNFSF15,,0.021131211216361915,,,,0.031426633405598224,0.01738366182005567,0.019331424255470315,,,,,,-0.017959959158694087,-0.04767880332148753,-0.03958439346736049,,,-0.03755814095408178,0.06787315227371249,0.06861289545734203
HMGB1,0.06211028764801704,0.00016957757687951607,0.10060211398287511,0.05543033205817551,0.014087405461930371,0.02140139318231765,0.032796622473546075,0.043193902682641755,-0.017956419704113005,-0.0006708798108301426,-0.014778954008285078,-0.11056699228250103,0.015089212933204052,-0.012375544682598627,-0.04235022728607502,-0.08397949455270169,-0.029381374015173167,0.09567884537738007,-0.029000688998000228,-0.02212457809375349,0.07874599957769514
ITGB3BP,0.003380343397857025,-0.07080343378205996,0.028587991335253433,0.022277076067654385,0.026975964368325125,0.05769298583921851,0.04499203153089082,0.024849566140053316,0.03153139985751484,-0.012865156066957437,-0.015512779772384105,-0.009341256837573668,-0.03156748066783629,0.008342080042953153,0.09168685995030676,0.03854419047176213,0.03163964387243608,0.0028567492920649196,0.005101272238086183,0.07910414842278127,-0.02522428715909805
AANAT,,-0.025813365258131295,-0.023720537183950473,,,0.04021501605271984,-0.0052190553443923655,,-0.02431611386905586,0.060771972345269994,0.014158796023614506,-0.03244201933335746,-0.04129356088202953,,-0.024007704164541996,0.06058601867085596,0.09688530368145515,-0.027484563745215723,,0.07305240889278197,0.026580624985263427
RELN,-0.021473510461538902,0.0568688212210756,0.006903796452262505,0.0411624936298876,-0.04414484995452219,0.015809574463592872,0.01848045544669197,-0.008856772704682254,0.02221984468349508,-0.00385068801807239,-0.03586238469294347,0.07271745573607913,0.0037340525399540553,-0.0025125269348981716,,,,0.06666188722005917,-3.696578696983971e-05,,0.018587487313378576
IL15,0.010047052159415922,0.020859153747063805,-0.03831984851307407,0.006493689402881672,,-0.0025017649328831193,-0.033267157518509276,0.09219758873555671,0.02894984274394659,-0.007814327491001591,0.0549242463996812,-0.01657657310244824,0.007040697526370166,0.039037453545234004,0.03267151709031009,-0.020375023589608368,0.07135395882640407,0.04984607865781776,-0.006879348945037849,0.038623350166411906,0.04427430681660408
UTS2,,,,,,,,,0.0178559362501693,,,,,,,-0.024650383924255895,,,,,
BSG,-0.05025345639618016,0.007468240700036719,0.1227868179321755,-0.03720032709814117,0.02675428455952845,0.05567165255514082,0.01517464065069689,0.05296067623781278,0.07321194363613749,-0.04331305893720985,0.0353770288433861,0.07656339630840327,-0.1355467181944819,0.012891871783650553,0.038631691272041,0.09457401203794115,0.03243201390881046,-0.03304609425348798,0.03482512746142062,0.11215501831798888,0.05324290178812391
ADAMTS3,-0.004418178979593834,-0.03474892157287242,0.04125746957359898,0.05778468925999668,,-0.012743744561253033,0.005358347081394009,0.018705603512475393,0.03597158111836803,0.053132332958987546,-0.01766066447331638,0.0030125962607010417,-0.029403233393358114,,0.023901200268412727,0.01221780929147449,0.048450598735187,0.027587400633857208,-0.026188643366320284,0.11408812642655607,0.08871405196652664
CD34,0.03655532665075241,0.023130091388616773,0.07805344041448174,0.010824207674518015,-0.015068214988897885,-0.03173085974683727,0.0035470308503807646,0.013958945897212962,0.029078330201317275,-0.000659950706184155,0.06142574680830992,0.05356590584445148,0.037725115971834616,0.032060704644961135,-0.022364292368753622,0.02407145217397799,0.06489968008391117,-0.0013368358032674436,0.0032949661125853086,-0.005444278158838993,0.050217831220535594
CCL23,,,,,,,,,0.027630571796137794,,,,,,,,,,,,
PLAT,0.016901687239720055,0.04289240881637413,0.14454524010606537,0.06668861524805969,0.09391463952968772,0.035030041473102104,-0.003798280936087566,0.036372729595562474,-0.007454633682250353,-0.025183191579936405,0.015274169696025701,-0.03242723616956403,-0.08722705568642744,0.011279667119120835,0.06878990592328396,0.028363597761820316,0.05768869610496522,-0.01873200381203226,0.030262639237070833,0.018421022224764955,0.057513605150104105
NTF3,,,,,,,,,,,-0.045493875009755234,,,,,-0.033681304683383276,0.11008964456345731,,0.06372840090142434,,
LTA,,,,0.0743149479527248,,-0.013826963697662602,,,,-0.0010250561904457732,,,-0.02963617984496171,,,,,,,0.030387072970648635,
CKLF,0.01898134673191134,0.04335580084956579,0.07072256307663935,-0.004019367451971758,0.03748180987783079,0.04541484098082455,0.03971523321627414,0.0008097703093591768,-0.012951824681285695,0.014054861649487537,-0.01637286388706303,-0.02039963451514024,-0.0992320696316938,0.04081635640534172,0.0977048514965575,-0.009004147381642113,0.13511779447143277,-0.024022350187484602,0.04001298274585443,0.08144293602089445,0.030886191709889366
CD24,0.06895823214008409,-0.021440016890275138,0.06841272832158601,0.1420933207301291,0.03744701784523893,-0.05060357625209665,0.08225726695243903,0.04771934420277892,-0.0569508573813565,0.030530016974781218,-0.044674359342163045,-0.004848268396152316,0.09244327107735609,-0.02979329694705823,0.054471113296230944,-0.008946849105538562,0.03879308889087859,-0.01147459965730473,0.06946103244476934,0.028354461225584836,-0.005312170319543661
HSP90AA1,-0.012845363896448714,0.024382450770018084,-0.05851706818522038,0.09186988530453724,-0.1084651523732048,-0.017639742356931744,-0.06415712053135038,0.0019399105188492984,0.014338553207870959,0.13100323866445435,0.01140810485579501,0.14540429937910074,0.1505561001492508,-0.04886575832384306,-0.12453233767535106,-0.060713382757033564,-0.1378025795267032,0.10537205622495163,0.0200172563096276,-0.09719897948280443,-0.029462055150613252
BMP4,-0.02665699994648202,0.045983982930905845,0.011847846181963636,0.008137648666687558,-0.02682546988190719,0.01914643442613056,0.035132849191076794,0.1002531007422617,0.06449653279174841,0.020372759626301976,-0.03825602044303196,0.0898505268344425,-0.010636327303861742,0.0508222841640509,0.09403898294333593,0.004393286897480761,0.04956262820480385,-0.012754072117951099,0.04782973449194776,0.03073958638398859,0.05219517289338349
SCGB3A1,,,-0.04284121740245027,,-0.0296476147977676,,-0.044314157836551925,-0.010812416387673222,,,0.001521707111274906,0.03314413779161052,6.600074684472759e-05,-0.09448337677150045,,0.017487032597576124,-0.021171424839813262,,0.013951115860239371,0.007922397293946462,0.0009043112294686688
IGFBP4,-0.060877225908939445,-0.019634534731093684,0.008231143006175477,0.07467028789198063,0.030842491916698096,-0.0708001336905962,-0.032396534179264726,0.07233584722476621,0.00876308957479643,-0.011199462648199307,-0.03254543319290778,-0.04680297799975677,0.005304242628054826,0.03306714211007683,0.04056809733422214,-0.006235214643787106,-0.08569662635604867,-0.001507858536470984,-0.04382540406178939,-0.0046762433401051715,0.023835012503904494
RSPO4,,0.007124270508642205,,0.03966106952242609,,0.026675338555560268,-0.061839209708055544,,,0.02456852032582771,0.02443465172380205,,-0.017590093620157645,0.03842020195962802,,,,,-0.014000915474848257,0.0252881456627262,0.016559683676804087
LEFTY2,0.04704819178933591,-0.009807358413632693,0.0861308830957868,-0.008115803474034311,0.018374940972635166,-0.016188584495030897,0.04197766308246853,0.00349956048270519,0.03760120571228,-0.042651612072933165,-0.02606686204685981,-0.03450738772669337,0.06706999190303216,,0.07605180094033219,0.026033664276475823,-0.009696779487202644,0.04901185989925875,0.020830416363047922,-0.008957417375845824,0.06353861188599971
PF4,,,-0.012876675727162393,-0.036650146808460904,,-0.017169884195257275,,,,,,,,,,,-0.039528835053190665,,,0.03641049364295357,-0.013932824265004943
ANGPTL2,0.033625985477531074,-0.017544532973332895,0.0449931529915229,0.017330988785055276,0.0763001728345992,-0.002360973638980873,0.06026697705731759,0.016557836585006213,-0.019436835848006293,0.014951728561900458,-0.00800482844773582,-0.059763346433591935,-0.09999700423635174,0.008337787629619344,-0.0028675635953747717,-0.0010121599818689409,0.060896776619276255,0.030865853514006232,-0.0526452038502285,0.03809345862593883,0.007256125820108605
LRIG2,-0.003483528819613074,-0.018913609793416403,0.0318391473037851,0.04679137491092989,0.049613885465993796,0.03518711833832853,-0.02239899107156257,0.08431809654770625,0.01455601022234786,-0.002352147395176647,-3.9856984735067414e-05,0.0850805358671252,-0.042789988587778716,0.058943711991225486,0.06399031862137144,0.057165576542412874,0.10988979980333718,0.07133440633648569,-0.0043588964341006045,0.07538355514800044,0.06754078342487244
ICOSLG,-0.005477227035882989,0.06811235059993256,0.057142010410990006,0.043160937401111904,-0.008498224223487092,0.02168684578669822,0.07002460527967173,0.0670550724490827,-0.053919216988897,-0.0008266774858415518,-0.045115809038826754,-0.03954884802529221,-0.016102447575154354,0.008145547152519304,0.04064932139266857,0.06267993301477133,0.146875677877262,-0.04206514619018133,-0.008426601164883057,0.015882059696357823,0.11864058956971561
WIF1,,0.12516837514725018,0.02497930461751327,,0.010543470077471452,,0.042445643179307886,-0.061440409225401935,0.04434465592097025,0.0301106708018707,0.0024243723969342703,0.13695469107652783,0.2203959347703562,,,,,,-0.03828412961197152,,0.02888498499999219
NPPC,-0.03582810477506881,-0.04760173987001977,-0.02187349906753728,,0.011816121869887859,0.018366691928021574,-0.025161769821803747,0.04894677027364528,-0.029847869555146914,0.02730854672596348,-0.015252195381395845,0.004840492189927754,-0.08612405831090586,0.06462241861082228,-0.01902035493129631,0.08824258908905933,0.03978656807923529,-0.03875722085288616,0.02941882764118578,,0.004111077999943661
LYZ,0.003885370254702816,0.05245778802635658,0.030069812986277738,0.006792288895700637,0.09937751302583803,0.003242804808117184,-0.029353511993301933,0.00484064471249375,-0.02559676924355511,0.008275842446155656,-0.010009450272702315,-0.10557633173304436,-0.019002006832348185,-0.008489837312457534,0.04811913509628648,-0.028575136704279417,0.03628384103071741,0.025681595038393873,-0.025950399699837312,0.009909119250247898,-0.07083692119513424
EREG,,,,,-0.02021546566735884,,0.012515000472907706,,,,,-0.035498017588279175,,,,-0.05021902923820048,0.04117282724754918,,-0.02009788901619787,0.023931030107802734,0.08159252032403841
SPTAN1,0.0027309626652761965,0.04156333503141956,0.09036221114559433,-0.005693947478429193,0.053369877705145334,0.1023568141288757,0.03854117684379506,-0.01451750956542358,0.038318180451417674,-0.009196312072765798,0.03237300767383451,0.141449119418164,0.20633526884332623,-0.07476538964007352,0.10152141693419371,0.04884332273249989,-0.012186163549138096,0.09323546283383408,0.09669109357751182,0.08715155201418029,0.0012376525599015883
PTH2,,,,,,,,,,,,,,,,,,,0.057669530289768074,,
LIPC,-0.03316241526915885,0.01851789679209151,0.04908471760970369,0.06512347981697544,,0.008521863107970725,0.0010950592128608193,-0.04863307591025003,0.044125351767495304,0.020817382367487414,,-0.01320758296522181,0.0660923532225786,0.06513335107104999,-0.08593598288860745,,,-0.047572533535574,,0.01868085611022379,0.09074350391006954
COL8A1,0.05607679276194298,-0.053102371506371725,-0.04094198881794788,-0.010827417069730422,-0.04871978340980782,-0.00867027011546353,0.021418237482243124,-0.04426062220820252,0.044334863602815675,-0.022626491714202973,-0.030009840398423842,-0.026622499562903416,-0.07608737326930706,0.018676165442527586,0.12351356735900776,0.018680830195566513,0.03703749366646151,0.017393325208275214,-0.01313996936159013,-0.026473618278815482,0.11167344717242765
GSTM2,0.006136809853152157,-0.02700893398985993,0.04798279745063341,0.01612705890231164,-0.019771984821392856,-0.012099719910760576,-0.0033602364307400412,0.02363370905977732,0.013799114711779036,-0.015019330384348823,-0.03542775657054427,-0.04634172257137742,-0.0234753558743749,0.08494856397421402,0.11571662603605554,0.007037223705016827,0.058627315476848435,-0.021538359045731696,0.020200630532343642,0.0911129260867592,0.01386710973277442
SPX,0.0063628757257802706,0.07000125991823546,0.04205367613596179,-0.032092819247972644,,0.039242719461071954,-0.026066901485534047,-0.0420258497718063,-0.008384676715947947,0.02611235842896573,0.029981595874044597,0.07787939198293652,0.14412242484867552,,0.0710730834113027,0.01462369169349899,0.09911874618389843,0.05646893877421656,-0.010933666603663163,0.09918916332184524,0.039425045319195114
MFGE8,-0.03761109888306563,-0.014168916714373746,0.0010951239752155612,0.003537158433656931,-0.005768853830473349,-0.019068840898527284,0.0024307115387705983,0.08089776103165486,0.0042060460771994115,-0.014845026990825093,-0.04478620111952206,-0.0010230226001761416,-0.03752945600176549,-0.015500127388499952,0.026154762657534705,0.02544461587124318,0.056775553062382536,-0.0045872644290555166,-0.054547283108034236,0.014280702411082017,0.02698130192970715
TGFA,0.012245670751863698,0.010603273362610265,0.09847667117094858,0.04494753053925481,-0.037325536925423106,-0.02126998484719682,0.03354943244391417,0.04223244594933004,-0.02683845144418984,-0.027057561499840226,0.01499474781182315,0.013761750213937624,-0.027286810675870903,-0.05770961807212896,0.010385902155380496,0.09123854710134711,0.06888452226094179,0.02652594327397495,0.005200587492895537,0.099570742496496,0.02984679212549161
SLIT2,0.007560995572032048,0.22114402500236469,-0.001327920326108642,-0.0441257102036892,-0.026955734388228514,0.021196136825513797,-0.03903264239986885,0.03752369701094663,0.056413592356180924,-0.020334049234052635,0.0028096827226835497,0.053412129055533455,0.08231748730817921,-0.05667319943438136,-0.0046026858178679275,0.07104912509330519,0.05460205967052148,0.06808188244830905,0.10496680709385109,0.0008955565133782118,0.046412056923267005
PLTP,0.015328211629225973,-0.05739524156262463,0.06098377776726469,-0.004626848910749256,0.0336861984339377,0.006245219458014366,0.019526363821617865,0.032094834085379505,-0.031053091693458806,0.05281768569582141,0.019570346302689934,-0.1357684068965372,0.04363681539358292,-0.01576453048023084,0.03987527463596213,-0.012830151261073603,-0.07407102256727296,-0.02734185905429594,-0.07226621015531047,0.04315041116792975,0.06089244122832784
APOD,-0.014651648673982809,0.0014172406672343814,0.09157670617991588,-0.06589314139048842,0.05667312286956262,0.02675218021534682,0.09302264008608666,-0.032072216652665526,-0.07927712822918996,0.08076274588883185,-0.06065950903743177,-0.07549732273023131,0.10400028559611774,-0.05755923902511826,-0.15785553368596617,0.03495461534259247,0.08921438805450116,-0.002884867978705168,-0.043206261862737586,-0.023533953085809037,-0.08132988415978556
B2M,-0.04498455817351809,0.020978472041568247,0.0722569944784198,-0.07590411039687468,0.04088369364440183,-0.03459978919056651,-0.04736271582112928,-0.007048073572195834,-0.0006607160824781454,0.016900315912760814,-0.007460439874805179,-0.15433780738686173,-0.15121506491144207,0.038462101228463705,0.047059410551838744,-0.08489350743882101,0.04902843532826146,-0.03915287514334104,-0.1092379409577102,-0.10028226984224943,-0.034781855519100485
OMG,0.07186823366892316,0.07014959880027259,0.10568484492509966,0.01079703003086532,0.0734958798264593,0.05478796327875428,0.06588686159775702,0.012183711433471174,-0.058588583829698615,0.04206416467351713,0.004826097121720242,0.023457490258889442,0.07950158445399041,0.0069009802706214785,-0.09393862895217414,0.06782616691058402,0.14721476671300954,0.04693063438618122,0.02496348002407232,0.10879714547098877,0.03889063072768876
CXCL3,-0.02085902661426661,0.01256265712313554,-0.030075021632908146,0.005398197123233358,-0.02698822268321191,-0.007979201893019114,-0.002675355763338975,,-0.03192589513703145,-0.040220657441107886,-0.0007314293368832828,-0.04997214957787969,0.025071152202785673,,,0.020175700272529424,0.022552420353239393,-0.028768433692694485,-0.029802690515822638,0.02647270393903973,-0.009979198028686007
