,UKF243,UKF260,UKF266,UKF269,UKF304,UKF313,UKF334,ZH1007inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
POMC,0.1009153709169688,-0.011734255153988378,0.06737821728962319,-0.03134483341641178,0.008789013968000034,-0.033328521018032214,-0.03873883328564733,0.0015142426468308231,0.011635444968414108,0.05929427651800496,-0.006222071983912769,0.05277889916204693,0.05598368648128138
CCL18,-0.02421836647660177,,,,0.051328584297200656,0.08497324079474752,,,-0.03760516534818016,,0.05950061399561387,,
CCL17,,,,,,,-0.01651754817468276,,-0.0222305033197112,-0.030052257208481814,,0.024395117001884632,
VEGFD,0.08239401258501593,0.04109247389093141,,-0.020846058856825854,-0.029151246525186185,-0.04284094542453815,-0.017702367982389586,,-0.015399748203835729,0.15198716210636673,,,
TNFSF13,,,-0.014772385746664002,,,,,,-0.02416379707179823,0.05075746639474918,-0.021603859072730252,0.11246517116157241,0.09503454493078775
WNT5A,0.02701246398072079,-0.07512450407717466,-0.0502895357903395,0.06419828221487084,-0.019860365172474317,0.038489417523910774,0.02580369764825987,0.04371753898089939,0.020687654124609225,-0.017456803106844387,0.02002572669179381,0.08260935561836637,0.04340164588754887
CXCL8,-0.0923704525413129,-0.04247236388551611,0.03450280520866041,-0.04144999833460275,0.002971932966340042,-0.021186673153600354,-0.01447663060020445,,-0.05043383309519571,0.0313315808172961,-0.06874225330345125,-0.02723305660422256,-0.04352252644874823
GRN,-0.01568411783082249,0.03735231344969817,-0.05183092735718046,-0.04631106990708136,-0.04261090322394445,-0.006276242856414501,0.002010239296132011,0.015853633194922386,-0.03697761682148706,0.07389519246223512,0.05641833254378558,0.05575997074439491,0.05183124235633174
MIA,0.010225479373626377,-0.03571507721308789,0.029746184770746146,0.041176503937407405,,-0.001674780645447187,-0.024244204208217848,0.14013024214949743,0.05786953723564694,0.015408377303252592,0.14950182336972329,0.04982909943065308,0.014046291504289076
COL4A4,-0.027469148149275438,-0.058807165315712215,-0.014055272387805327,0.018487518632626074,,,0.004922889174034121,,0.025775937512483117,0.05829743040254083,-0.028961738415639433,0.03167480371670094,0.007229398854207308
TAC1,0.10264215523383718,0.08021741199965035,0.03787641656071129,-0.014214410086693118,-0.005322964679887358,,0.0004715323042884707,,,,-0.03319237408614381,0.02364831087737914,0.10451608776029933
RARRES2,0.08904853419698089,-0.04726688076375257,-0.03887855611054008,-0.017135302902231652,0.014501004764811757,-0.08164416263188067,0.010957039706223403,0.005189860746710159,-0.02429139233745521,0.018652162722079205,0.04560461915907967,0.002593006829718068,-0.060201658258079355
FGF7,-0.027986794880355242,0.08179691032537877,-0.00022102242374367987,-0.03494501077004739,-0.049351874593595337,0.04685568927059689,0.023039993898419747,-0.015653321088686393,-0.0402007387742048,0.0014601983481766492,0.022774898335568304,0.0553334226491298,-0.024810335078212
EFNA2,,,,,,,,,0.1816593563402202,,,,
HBEGF,0.008909334270296223,-0.016478318646305626,-0.02431324745669631,-0.014761329862739201,-0.030064003226556654,0.059231592403795635,0.0065205383764230474,0.1287427891088447,0.013777869282364238,0.001251281379871813,0.018048936612909208,0.05488790990416922,0.08494912264482939
CSF3,-0.027469126401868795,-0.020078447132840373,,-0.012973025978178173,,-0.02686411423494991,,,-0.03627122840752423,,0.06741968216224507,0.007116023736089252,-0.00475815839563383
PI3,-0.032541276446153594,-0.025100847294431624,,-0.014607798476837996,,,,,-0.012802211784669691,0.09151796923618254,0.1101964282695713,-0.021096195072736454,-0.02871714966222595
PCSK1N,0.1532540368478424,0.05200685034263735,-0.009665986486071051,0.004844486617333602,-0.02286858316045412,0.002529845784760132,0.058508035286378705,0.015872385195441558,0.0055548901877425965,0.008178612899228995,-0.03420304785501599,0.014675898668542162,0.07995968401899638
NTS,,0.019082674850931472,-0.017158294112683162,-0.015945409470181422,-0.026245486042964224,,,,-0.017831712580247766,,-0.009178852625328917,0.05089501273910093,
SFRP1,0.012327928499560216,0.14812488848731994,-0.011242828722925828,-0.03828566598619437,0.014171413758396133,0.029879317839602747,0.02937867366923803,-0.024642023749625423,0.025338239798913385,-0.07326190391459003,-0.0016182965037494766,0.045284891430338245,-0.004678173439482152
CXCL13,,-0.00427790090906171,,,,0.01649145077156839,,,-0.03760516125568518,,0.05751769354058891,,-0.015303470511311125
MICA,-0.0060746273109136585,-0.012147422218472521,0.007951888117302363,-0.013046661605127557,-0.0007822389855939859,0.0049566743886205866,0.030767803036415856,0.0913536757337541,-0.009211620469579395,0.046034467833768085,-0.015406972818561397,0.09423046369860912,-0.013021619467526767
TG,0.08210617848280649,-0.03750549163993893,-0.000687576062050419,-0.015657281685292363,,0.015412659514974185,-0.024811688032962576,-0.03376409872955377,0.05340281860157392,,-0.006377280762911031,0.026425814616140488,0.03469159579506958
ADA,-0.03238249709382553,0.05166950308151247,-0.028081558574340373,-0.024230445885139437,-0.019084550442254974,-0.03956824869848398,0.049644599780854275,0.025409983605159316,0.029209628740009357,-0.0009144443640388994,0.07495786691812686,0.14294570428809325,0.07791760414569929
LAMC3,0.010904180465198282,0.015668190511853322,-0.029268861616550453,-0.04354267830567746,0.004676423710777838,0.019236595338329904,-0.020111692569814713,0.14409980281783497,0.00012594863507377332,0.044416921997168825,0.04865748168263654,0.08316187038113254,0.059929183179635706
CCL7,,-0.02810742136930204,,,,,,,,,,-0.020042485953571176,-0.055312468580972704
NGF,-0.015825744571196284,-0.03000174685402694,-0.018899467700712047,,0.09697629735332652,0.04463689793499261,,,0.040959155164893846,,0.015618029248192195,0.06485375767784869,0.05088125325218894
TNFSF15,-0.01957842114139981,-0.020810639401472625,-0.022948097176755257,,,-0.0409863985261977,,-0.031121951892674686,,,0.06953243391600714,0.04282946032894882,0.07210290597344805
HMGB1,0.09619244801432521,-0.02337796501657381,-0.014741511691866865,0.0017484277262442254,-0.06771886204670258,0.0425767405780916,-0.011981485408878452,-0.05410898924094473,0.01710730816893903,0.0052113228509927546,0.05246837932699538,-0.07215772347726614,-0.009299228634605148
ITGB3BP,-0.04170286994967456,-0.03670812760654176,-0.023289919570060668,-0.04495681349507803,-0.041476657599291464,0.03602990797033722,0.05225243156425751,0.07119751263091759,0.0014466061135140753,0.027915503221668306,0.031116343993193327,0.0427273482628227,0.04896009159973254
AANAT,-0.008410550022523732,-0.018751630696736937,,-0.011702020507315222,-0.02467463295079316,,0.008629908798502131,,0.001765866184563785,0.044012587875672755,,1.9394484886218587e-05,-0.027311839448542995
RELN,0.08167239978414248,0.07447064922359334,-0.002888639402624803,-0.021362598948964723,0.031017204527077985,,0.0035550316303725365,,,-0.024100737917677455,0.015211798938358815,,-0.01198162671902561
IL15,-0.027830387701260284,0.001024054943195932,0.006101132154621524,-0.016847430726964825,-0.039393830856398346,-0.0019431198727111597,-0.020549325344972443,-0.025309786180751744,0.05161854793975291,0.08049673034466893,0.13116948824892616,0.06090631200780625,0.017373751783426147
UTS2,,,,-0.038600803068880016,,,,0.11353530455930849,,,,,
BSG,-0.0751960440341304,0.0028941847679398586,0.0030092549543425076,0.04170807682439096,0.034417074622764,-0.06831596835597298,-0.022639061794272414,0.11655661181068516,0.01944163309176338,0.11503167815183488,0.05237534838925966,0.03264961249000817,0.006747158428582699
ADAMTS3,-0.003816971121294478,0.0034706083338704695,0.06334928282337676,-0.07973491359960404,-0.026163448531366148,0.03146726318186827,-0.004327611236162328,0.11083143239906458,0.003809441367167844,-0.005292371015497353,-0.015706400797436543,0.09252378036340762,0.047844147576394845
CD34,0.11770969635385452,0.07539652772630177,-0.054063255457311034,-0.06461879552964821,0.03033390632148859,-0.028717084313413486,-0.03341976588730649,0.07938176746558448,0.04518708771486931,0.043317120858818045,0.08211574455609036,0.09809879668652938,-0.02667607672452202
CCL23,,,,-0.013315041763833087,,,,0.1783465649900316,,,,,
PLAT,-0.04562873542963711,0.02807371343479353,-0.039083556380304973,-0.041841164784154464,-0.025151593277979077,-0.031193225988603305,0.031735502993494244,0.14579033862584295,0.047248572758011864,0.09402087709063711,-0.0497979619389814,0.14252838814957297,0.035228021973591685
NTF3,,,,,,-0.03280245372534899,,,0.048045036610411415,,0.002986140089543122,,
LTA,,,,,,,-0.020549327881590754,,,,,-0.03449908728480612,
CKLF,0.051472390498433315,-0.019318385126326356,-0.03518839090867489,-0.08622990498632996,-0.006930326893748517,-0.02201483452457556,0.02069465036790985,0.05160289648189785,0.012295410763964352,-0.014092610210225537,-0.022343823831952107,0.02306543055441282,-0.11453696234385788
APELA,,,,,,0.015890489493835112,,,,,,,
CD24,-0.07620971469026482,-0.03494698202220017,0.0820246517934269,-0.037310480213766394,0.011948718882952724,0.0773369869640986,0.007657702561967632,0.037791755283123986,0.08554589674650663,-0.03193858541191244,-0.07516657334817985,0.009346944430043158,-0.0037471328114868103
HSP90AA1,0.047499870391339356,0.07761457495537416,0.08086572829962693,0.06124329994479515,0.03789782757039796,0.023994484062125253,-0.03058229965796102,-0.0867916356110616,-0.08297159701937734,0.022191691238345843,-0.07200188780475772,-0.13004092399437178,-0.03611061389130437
BMP4,0.019509494643876114,-0.02632092756405295,0.018932056280516096,-0.02466476417231312,0.10295788099098731,0.1327837657755564,-0.017510149780639372,0.07791765428624152,-0.009617801493746742,-0.042793660752423246,0.0224894542681659,0.1201645287239123,0.009574894495806126
SCGB3A1,,-0.02233087727846058,-0.02084417482384692,,0.0058954034033801925,0.01683696266678617,-0.014339049242278258,0.11079649394807332,-0.02801788839968649,,-0.02516464830178763,0.06933623939166743,-0.04721910471142077
IGFBP4,0.04051962485797356,0.0355307684380484,-0.09403949480499268,-0.06488152505902052,-0.017453571905440377,0.04587691090406134,-0.013638041172322157,0.0432094318760315,0.025531279794033367,0.08215251961615351,0.12992671791925822,0.10599784799072165,0.07874455614212549
RSPO4,-0.019332769508791744,0.033883283242293484,,,,,-0.004292150200059905,,,,-0.02395393360623797,0.040221576389009465,-0.030745802939778674
LEFTY2,0.0036701267100317887,0.008032168597083948,-0.04680581804581917,-0.033329241275929705,0.13812022113228956,0.018695608297129327,-0.012105499264439878,0.06756993604524615,0.007260625711344832,0.03950469699716395,-0.03257576716753167,0.08488632887662864,-0.006852237387843207
PF4,,,,,,,,,-0.013415301485689436,,,-0.008564686705045994,-0.03993495993662151
ANGPTL2,-0.012557583055872058,-0.03381788218246222,-0.07038740409037518,0.03193609587518466,-0.02120514054344492,0.029693016472867696,0.026702816936892727,0.06494762729034087,0.018996262400437953,0.056884611524574746,-0.015474434646657468,0.10738669485322332,0.023366736961902224
LRIG2,-0.06315281270586413,-0.03799404880273475,0.05942946890677773,0.006080338898783671,0.048514050759994265,0.03754031984014024,0.0012987207611040823,0.07469658211085464,0.030995100816610405,0.017491339142149658,0.07364449642959026,0.10779162067442498,0.004734968527130483
ICOSLG,-0.053877476056268345,0.02012874998583469,-0.04742122766621361,0.003352052900031435,-0.0405051429079711,0.013038830523651741,-0.008336202106746534,0.10896793120179459,-0.056278970128369174,0.05842069351900476,0.04692640704911197,0.1274430312755998,0.03951898908644318
WIF1,0.12076531071557285,0.04971881809188985,0.004795593125759405,0.01417605945190088,0.026897500705396607,,0.014711783230449504,,,,0.012006036642355465,,0.006178691669435148
NPPC,0.020178709697117703,0.022518700137163672,-0.02990663894721991,-0.005166879693636203,-0.021964301574738696,,0.018958706656807017,-0.02594672579185933,0.03778141442732354,0.07919762667470254,0.06451284162667084,,0.01727155627683741
LYZ,-0.015826955427778365,0.01785779277316354,0.02218038825819215,-0.026289424510733024,0.0476826721191149,-0.019173158966407665,0.046557001047288375,0.07847643408373797,-0.04615054955281542,-0.006736544247994391,0.007401604001122107,0.04962524398996242,0.05306801006903192
EREG,,-0.03626937682325255,,,-0.026998952977349718,-0.005091557978704496,,,-0.0032185270755390374,,0.07152454120925186,0.05059300204064467,0.00013676036931912586
SPTAN1,0.08132114976787137,0.083289053533453,0.07983291042963161,0.022570897152625342,0.006756004805225928,-0.04906825533037491,0.057387084706570925,0.03313861469218416,0.03382981566398449,0.06817172742231538,-0.07104408207054153,0.005022770668719912,0.08051753477892594
PTH2,,,,,,,,,,,0.004032233683360853,,
LIPC,0.016832027527853524,-0.02495295365184317,-0.025321991832211156,-0.03060647071705813,-0.0018312879961456068,-0.0551865748083903,0.011986283331741359,-0.02751384668849141,,0.017011851717935407,,0.053288201791593326,-0.04391101762401652
COL8A1,-0.06961956575917655,-0.04123100197147273,-0.05146730999238285,0.006033442058628504,0.040182120399468065,-0.043284570004083284,-0.01710309680778241,0.11169114807606947,-0.017113775068743235,0.11332082549971607,0.08602835098087909,0.05711969831038561,-0.04564795400500023
GSTM2,-0.047934781665162206,0.00564752282492812,-0.013808313605929103,-0.04286785538861586,-0.01717798005276248,-0.023584506353530498,0.009190914941699541,0.00037288963422740367,-0.04147038633092308,-0.036987329856462026,-0.03507974913641585,0.03830758049879486,0.029428179978468815
SPX,0.14850728649887665,0.07998884872948141,-0.036398527501063704,-0.031192012448646913,0.08134676916862175,,-0.03640693362842246,-0.03439736232836616,-0.01665681151936473,-0.019394629201011006,-0.0455143048414328,0.026138721511531352,0.059870395542544655
MFGE8,-0.06356305121759068,0.057039173540680235,0.03250102095348607,0.0580150184822855,0.009701923713334497,-0.06608077416426782,-0.04719730208902409,0.1013649389459004,0.0255197208762302,0.08893969406325845,0.011792195383537953,0.09075297228363866,-0.0034433641596247977
TGFA,-0.10680503380317792,-0.07651648789247134,-0.047375928704773564,-0.023324882104496042,-0.04093191422664822,0.0035620825077575737,0.02844519887828245,0.06576037534922474,-0.008185102745498298,-0.017956135600438655,-0.04592687312550748,0.10910489364736915,0.044635817186811214
SLIT2,0.056271242709810626,0.06655445882401655,-0.006658444242803384,0.01889226269711054,-0.008046252079721206,-0.022608046024376445,0.0016532488911221274,0.1624857784901226,-0.009704663893804706,0.04573575159128425,0.0209575774440003,0.08359356368885079,0.004573775192532608
PLTP,-0.05653761870758824,0.05656451913003279,-0.0007745022463339901,-0.04686076601184994,-0.042294642055107495,-0.010011015696042819,0.037362138213591974,0.12873827788050915,0.013153122147324937,0.07699456327765845,0.12267277076241791,-0.017923039506547913,0.10428611874839515
APOD,0.06417686130698663,-0.0993685038757093,-0.01762477653833987,0.005908834571609994,0.013653001184961256,0.03414008546348399,-0.0180700452129643,-0.12105613656159017,0.09442215558277856,-0.028636590184836698,-0.025086332006431337,-0.06823969403043488,0.03635575450448824
B2M,0.08567341224954152,0.009881442737333629,-0.08286993025648097,-0.06694015781846518,0.021841431256551417,-0.005286038158713477,0.05940442837340585,0.04947392978484592,0.0609957288343206,0.09655957771467663,0.11587764913674549,0.01889623227269445,0.006809447074009294
OMG,0.12739187108621486,0.013756908530734113,0.020619060657467648,0.02463328069118239,0.0864489812192614,0.05008701741305253,0.007942368636620838,-0.058959526141232926,0.10867818079857768,-0.02462478854323031,-0.05851271360320538,0.06219417651711939,0.05209947630143854
CXCL3,-0.05606041354886658,-0.03908656331399808,,-0.015364193539304365,0.0460132821749424,0.041582092480897594,-0.014799237278332922,-0.02674070293565437,-0.005963069496084803,-0.0074217408024163664,0.06085724950135834,0.07206078927902912,-0.03537961395453267
CXCL10,0.04493443775856719,0.031216239500815906,0.0987415812364254,-0.053788878059297274,0.0009627937520725094,0.048374747026660295,-0.023517779005833492,0.012606727938108143,-0.017993808341102847,0.04062937032752675,-0.02158544584311419,0.03256932855746786,0.024317314687799338
RSPO3,,0.10687241631975467,0.0233000366451192,0.001359517273344682,0.03331781038123911,,-0.015464917728499311,,0.04429067721690841,,-0.002904599186310043,0.0020572417680482405,0.04169026480572456
CORT,-0.02167544082986479,0.03143721885604402,0.044525334483057115,0.018406883157489076,-0.01511882156635213,,-0.04102794648564923,,0.04294396345873615,,-0.029968932878468503,,
NCAN,0.08331731572770161,0.06460017670412321,-0.02407063961440107,-0.0037259243868125766,-0.013268535800712473,,0.07409632083908631,-0.0684752787437493,0.06011822752915217,0.07948140253832013,-0.12489730953013864,-0.012111410557051403,0.06364899844078839
PRG4,-0.029581887551242077,-0.017866214213610343,,-0.01664570340650795,,,0.056847593804249266,,-0.020714564240944373,,0.0034007787708973834,0.06112277357569554,-0.017977613243288164
ZG16B,,,,-0.017971711779302707,,0.06705640168544616,,,,,,0.08726739165229626,-0.034068616547909006
TGM2,-0.02122310142112921,-0.004668359409002145,-0.07186161673183153,-0.06639873411141012,-0.004052945673054787,0.010733209197527165,-0.0007330942780305028,0.05261367063181187,-0.023790467216349632,0.05826616411421207,0.018126111790867448,0.044519617295033925,0.1044603518205648
VEGFC,-0.021225594940099155,0.12404798036529445,0.014345328525000913,0.12282316567704885,0.004971849707492694,-0.027660915819902952,0.0898495138178232,0.08126917577659573,0.031830662274788306,0.0266516136768513,0.028157404345883815,0.01494154357117516,0.11600125513575649
WNT6,-0.026919709065965216,0.09605255318897835,-0.016748456408006464,-0.01636886963975658,,-0.05576394597068204,-0.01610434684895359,,-0.010592813378489647,,0.01789369865342363,0.0651402140354693,0.00923427148120376
NRG4,0.00809540246535275,0.04662906923959592,0.05079155974531383,-0.020733279567292383,0.03254740596622562,,-0.02152690884538512,,,-0.027726165115840647,-0.031631790828342145,0.0010720311295182316,0.018195738735315034
PMCH,,,,,,,,,-0.01969666996148532,,0.0022189595106793716,0.05491865856989858,-0.01123669450069426
COL9A1,0.026039462372739613,-0.05505754908572885,0.03886780664529978,0.008023754387584113,0.13523848775008857,,-0.02452940086079592,0.05268960894276752,0.04322188385107513,0.08793832940828221,0.06029916063521442,0.022117643392117442,0.0760232294368005
GDF11,-0.032237748052483146,-0.043707718404035645,-0.030121309771497497,-0.030512626098178248,0.019136568681173204,0.01734286886275782,0.022315412107204145,0.019974685425106768,-0.017219658126919137,0.05734739107611579,0.05232386793208146,0.056720267757790536,0.006045722452555673
RAET1E,,,,,,,,,,,,0.07367125995277819,
IL24,,,,,,-0.03855133796422831,,,-0.013201401324090173,,,,0.03629869669690574
SORBS1,0.0842084066510211,0.035859937641311415,-0.045037151102323675,-0.00458459558821977,0.0351952885848033,0.023929532528066257,-0.0036642381431489825,-0.05350889128862039,0.06915230199361598,-0.05102448055247111,-0.0070492164868054845,-0.02134575457403473,-0.0020173711280225353
DLL1,0.031143068721443932,-0.031091664263917605,-0.024375427869901257,0.02942001495276068,0.012679822525573576,0.014773237706285452,0.029137600678047194,0.05684781182975661,0.05326534559256916,-0.019039206414163814,0.013186279502575303,0.12676192808347778,0.018453577423540306
TLN1,-0.03265479801418373,-0.07318259918471036,-0.009819227209709527,-0.047478203182044175,0.0017400008879646723,0.01951540520989923,0.06717857508916752,0.01843989636979634,-0.0597832466277525,0.04865629329393537,0.017036222300216862,0.06593600237942084,-0.02987403931103547
COL2A1,0.09036127985703978,-0.015957239629507406,-0.01814486812670802,0.15551116058577125,,,0.05285582652764795,,-0.021420334977738858,,0.022077275408802846,0.01891134794266577,0.08685434289877834
SHH,,0.0460464236784519,-0.01980519667738666,-0.012078127079354252,,,-0.01433904798895609,0.06318888753052353,-0.0454909971203094,-0.010241920180416133,-0.0253893030648979,0.03992292976666545,0.003251839817474107
PON2,0.02892797293990419,0.011884430723470774,0.04951459300444905,0.011287011638822382,0.05472792102795217,0.007131913085025765,0.03328494222013164,0.06740884117459583,0.03731799523158097,0.05282592801575812,0.018183302732530507,0.012448540015363206,0.03711740455456905
ICAM5,0.21231454417269618,0.09577460680180153,0.02786656485806944,-0.03002314582612689,0.04393582904311678,0.042149889786639604,-0.028003386170458184,,-0.009951949390532093,,-0.007376053684730266,0.0825716632463686,0.024297088062039878
HPX,0.0028759995285744496,-0.02821669951519245,0.1397743365537539,-0.0223734743617812,,-0.006337776902074761,0.04191615906126823,0.028311352569870694,0.13648470409150013,-0.01002864722166916,-0.05041241858862586,0.0779339505137398,0.15754846873170256
SFRP2,0.08258953980322185,,-0.03959330178576678,-0.012262058765044305,0.03279214717645144,-0.02665399860634786,0.033438707687517194,0.001874739470199489,0.04134727886297074,-0.02922441559922937,0.06367002792802233,0.0906160005089528,0.09321958669418781
CFC1,,,0.027633749790034252,,0.05162520992325269,,,,,,,,-0.04684362896867186
CD70,,,,,,0.07835509090398862,,,0.014158166399019038,,0.00572324965516701,0.06054792604260019,0.025529647024789055
HP,0.11034713498565109,0.0006759130473903644,,0.0130088549470191,-0.010818220961374974,,0.06697387088030395,0.03487426840168298,0.010919123523840259,0.010150517939770018,0.006325622612906906,-0.016788924962095067,-0.03977634499185207
CXCL2,-0.06391618944468629,-0.029241777269367688,0.06411791082016065,-0.0023403831791530176,0.05943510995203245,-0.017465006085304973,-0.028380422281337685,0.014269186921336508,-0.018247839051563373,0.016987350841399754,0.03322726680657833,0.0956267169759783,-0.011172440861803174
NPPB,,,,,,,-0.0184524287479437,,-0.017285553759695503,,0.014448871230287782,-0.0179224901953355,
CCK,0.18500211843953063,0.07615131241174979,0.07105246617597412,0.06527555644799143,0.015693195595534594,,-0.03458549938924306,-0.027513868895932252,-0.00042236472267064804,0.0524341913504413,-0.054944550434704954,0.07821619431668389,0.016190739127488557
SEMA6A,-0.014025834114026792,-0.0129500807941456,-0.0026898882023157484,-0.019912771735674892,0.008712100353556866,0.016458767007606397,0.01620293604558997,0.07804449336415356,-0.010093176530249713,0.05476718861938734,-0.06309581556296656,-0.0046447151407183005,0.04794120977433704
IRAK4,0.009338995847621103,0.039524490326522325,-0.021568836320880653,0.007841337555950876,0.04833154889633785,0.01517401812542384,-0.04112983801469704,0.05328586348446404,-0.0050842300118291665,0.031108243501561845,0.053265190252676675,0.10249643806359875,-0.010790325971690365
GSTP1,0.0737569643762904,-0.06214413246164756,-0.014532682320316681,-0.03184413015769572,0.03702557731149579,-0.05878704047995097,0.032073377244856066,0.016655408309757872,0.06594892207795827,0.0219264185467946,-0.01734074164784755,0.012148405511827668,0.03129517467642139
VCAM1,-0.014155263189857667,-0.03291040733250105,-0.0154820113104238,0.019043582943091497,-0.01610345549800485,0.0717965093404047,-0.04234244460815034,-0.009835240815226543,0.05142957798114928,0.0704687070991104,0.04348874785478676,0.14791019481702108,0.005859733780631802
NXPH3,-0.055716689417573816,0.06009421710079065,-0.034324156556150384,-0.0011592482279976655,-0.03858887696469513,-0.020039309656906076,-0.018067508924419974,0.06157906017935917,0.02241650531737627,0.05395896985420437,-0.035645562551664546,0.033654698722449077,-0.03258103075679818
MTMR4,-0.03947778387971301,-0.04945441483194876,-0.051122632627861424,0.0037970671603460046,0.005289344665111551,0.07604181212965597,-0.007284409494636929,-0.011820164840824307,-0.0023236143882388993,0.11958316003744102,-0.00997488299271565,0.025146098031447597,0.021759242129616697
LAMC2,-0.018320116376130215,,-0.006533215501191304,,,0.02347970692874372,,,-0.0173371441806606,-0.02680691578289589,-0.017677857633400483,0.006912560559516077,-0.006967768532602058
IL10,0.012477857519457444,0.06526952241206882,,-0.020161259237477316,0.027892489731567976,0.04198155231011529,-0.01651754712328918,-0.02015759357805669,-0.01783638578969158,-0.00686975484950946,0.05899610155325149,0.08741909643210911,0.08170103178899067
SEMA4D,0.13272957955367157,-0.008370353816448831,0.04644925341408436,0.02782627685440105,0.009863937247962364,0.03971293680858366,0.0027791865252208997,-0.05805440275604545,0.04289210345441082,-0.04367881817158662,-0.015384963681376878,0.07122419261781279,0.07070552548206545
TRH,0.013875214763351969,0.0071443945810283505,-0.01928628742013064,0.02144567251689204,0.11244761947824827,,0.014615002098211961,-0.05056689182578453,0.00476576784447144,0.08578383868208983,0.03025591966304271,-0.007770791863167111,0.09084790156176263
SEMA6D,0.06942286652314245,0.0500395649447478,-0.008457389314534464,0.008880827401421671,-0.04596203003759635,-0.05194914361562553,0.00036919032710655217,0.09357291579779725,-0.03273928155742146,0.022450794985150846,-0.01147545031375666,0.03269230854106893,0.041607703586855754
CEL,,-0.007588415012677297,,,,,,,0.015759946458595298,0.05231028262586609,-0.02792945220887314,0.08778852666446335,0.06606464806202708
PDCD1LG2,-0.0322756095783761,-0.013214271991693402,-0.016115314980179905,-0.03680128341962822,-0.025434490813499824,-0.027021844037107456,-0.028255226303027722,-0.0018967130579234397,-0.011421704576856132,-0.009717565853549798,0.02023085129067127,0.13590480365631227,0.05070491504461986
SPINT1,-0.028365127773196584,-0.04188497107933,-0.02084418119279075,0.04755341839918528,0.06558706679618177,-0.018433887514039002,-0.024244203254473337,0.00643040735939505,0.06656632894308617,-0.014001287729755818,0.04073664460948383,0.08449552063160928,-0.007052491084884332
CTHRC1,0.17241578080709602,0.10396034854899694,-0.06141552305938012,-0.011709483328344553,-0.05089374975538399,0.04426554095497026,-0.025315576349479563,0.05899455640538679,0.04727747628551657,0.051107085578676964,-0.01022146644171082,0.08447062619742572,0.04600595331361987
PODXL,0.12506549142280757,0.015579123113406599,-0.10649352149305069,-0.0036831669142047235,-0.017288595257543643,-0.0044556889136927085,0.0109738807991871,0.12436985548045976,0.02390981082510948,0.09324499589006226,0.01679433803860261,0.06806110400422363,0.04664934737660238
JAM3,-0.019986865974511096,0.058214059883827864,-0.0737610873857886,-0.03404713029252415,-0.018713141514211357,0.09438787180584567,0.0354921073523814,0.010363724037535578,0.03923647533839854,-0.009947826882738962,-0.017998191694536352,0.04393019379897441,0.06052373226481937
