,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
CEACAM1,-0.040881516182540566,0.05202773836005802,0.03171984953194067,-0.031149750569857488,-0.003537981607403707,0.05695138968325148,-0.028408463033392714,,,,,-0.06454042316392519,-0.0047805079550663375,-0.048161463905059494,-0.021798921092275596,0.07450386885175689,0.07594922974987514,0.04655025930038868,0.06224765192866822
PDAP1,0.020007686272985017,-0.008342077036658633,0.05038210633549348,-0.012497230907848152,0.016839935596901584,0.20235153973833744,-0.003990303669892747,-0.011081708150098873,0.049109289192604336,0.030599728774960186,0.09052615124068508,-0.06396703355210796,0.0034313763612236793,0.060593898447408256,-0.025664615689333342,-0.021375242385968798,-0.0004453250474739289,0.035413030793172685,0.0238396774329971
QDPR,-0.04620755590881985,-0.043291897662371064,-0.007027216790694612,-0.03619055067483394,0.08816448079837773,-0.21781037177502385,-0.006816119547050456,-0.00025882257281241596,0.011842886379356049,-0.004338651341048576,-0.04697601017363843,0.05437957047972387,-0.047651496973186894,-0.09956966333832924,0.037049640443257925,0.015626443806333157,-0.2030125144002751,-0.055277797944867854,0.016524374333917125
POMC,-0.056674085045520024,0.024719259160510987,-0.029440803816501892,0.03509201185373303,0.0030997123341955294,0.009011846183615469,0.005844517965389464,0.04163943988106171,-0.02885160524635704,-0.014077037297632261,0.10237875538970714,-0.0657159831522589,-0.004238905537161325,0.12132252109349216,-0.02581010554001632,-0.04190549618869589,0.05120495778302214,-0.020454212993647903,0.05225041787379064
CCL18,,-0.018840700841903816,,,,,,,0.11160909630966163,,,0.04677462690791451,,-0.042365725878955846,0.02726463760173999,0.026570277301824506,,-0.005777552426628565,
CCL17,,,,-0.01805478070353208,,,0.03997427784634705,0.05135234957322409,,-0.014899820009627604,,,,,-0.015465279417530625,-0.025822635121632537,-0.010275229770327948,,-0.027445348374827337
VEGFD,,0.05442172446828693,-0.03983666229705489,0.0693787450649805,0.04918419871425838,-0.03413216581631215,-0.024001480273513585,-0.007183148138577374,0.019875093535396803,-0.015968598601460732,,0.05246002106436727,0.01583664412911592,,,-0.01788812754770467,0.00019098780937595232,,
TNFSF13,,0.12721896317573048,,-0.0124537836513725,,,,,,,,,,,-0.014812868099456361,0.001992744322356063,0.12968192278286703,-0.014040681394641616,0.11998951967187818
WNT5A,0.05970709717279212,0.08395336863493297,0.03497217903360719,-0.03223564332659021,0.03137211581245608,0.1528936778395561,0.04718543686825314,0.02923939197210978,-0.023544634697306176,0.060221748937448284,0.05150311575431547,-0.12483571629352372,0.022251660829400926,0.09374461950228527,-0.07913191167000495,-0.04213526771879449,0.010159799303457466,0.02774648590090961,-0.0042589300244174465
CXCL8,,-0.02918230392041462,-0.02854691440434211,0.0012757198937528014,-0.04379009656891225,0.025778632668494075,-0.027014567092623197,-0.019583282512592653,-0.02990558008587643,-0.0030870974752653566,,-0.13254476721980293,0.05591208797468857,-0.043298668746925985,-0.08442368485949316,-0.07392066232574113,0.004843251541385736,-0.030711085663467787,-0.0013558975959634225
GRN,-0.1119060576259559,0.15981269420260186,0.024868373043328992,-0.014271736457913778,0.013719973310165228,0.15503364926884286,0.020600655753335313,-0.04264861826037061,-0.0228584785746491,-0.012116463598923384,-0.0001560984536041872,-0.026053486132471763,0.10729332806856656,0.16181417646407967,0.033236036284938826,-0.04999591393201383,0.20212264371113395,0.06692875595232968,0.03035496026643146
MIA,0.10023320731689174,-0.028626440518982416,0.0031416927729449274,0.08667108859718678,-0.03531091607252012,0.05470769381530403,-0.018693066162492913,0.00026509062169884556,-0.02643643145593399,-0.021869727586615012,0.05990777055100905,-0.029143378824634095,-0.04796494337737526,-0.031610892195198734,0.07754500038017927,0.11037471179509849,0.09359207372736104,0.010146418896115214,0.09232645737759874
COL4A4,-0.00559427213352805,0.0006688983979433287,-0.01742807663365758,0.01358965727736592,0.030893470043982706,0.006108017137602773,0.023918650606984133,-0.010705065717955216,,0.04468566536302566,,,0.0019273082583042287,0.05077796808484362,0.015944914311999764,0.027897941206071565,-0.0066168105723696915,-0.025199033679411165,0.027246236087739892
TAC1,0.03522481328666423,-0.001710819530195112,0.004564489887292606,-0.009536277529807492,0.0015294588526805868,-0.1204077998620733,-0.03477501477250317,-0.00044022171795190986,,-0.037596440079491776,,,,,,,,-0.021572236131810977,0.02351906693449783
RARRES2,0.055817276369156614,-0.05125051446784365,0.039190776786654544,-0.08875831444420466,-0.015188387746493621,0.16763928719256646,-1.2935715549352545e-05,-0.0054276748251272265,-0.037445036973303765,0.09187183658476777,-0.044326513151682345,-0.08312480553534321,0.037037517894866034,0.05815952760422658,-0.045225800115108954,-0.024555222946838928,-0.055480947578898585,-0.029565903821096962,-0.04654550893681067
FGF7,0.026551542103269613,,-0.029945183689809852,-0.0320037739711039,-0.002688942102484767,0.08886514306346695,0.030140794378524176,-0.006829735225523767,-0.03319315962409971,0.07172573132967644,0.000686045524562512,-0.0036287805380947648,0.06773379596786899,0.14939879849314516,0.036797196639378756,0.04272166899404084,-0.003466125184592679,0.05114221884132634,0.03151386863709556
EFNA2,,,,,,,,,,,,,,,,-0.017001468105552857,,,
HBEGF,0.07040171581102898,0.21561315547766116,0.00219659733512677,-0.04514338313472611,-0.044669565123022094,0.07006299424853962,0.005434649221759878,0.041066792348311086,0.01795481081082834,-0.005976584732280066,0.1183536894966343,0.0031453075058594047,0.08146041770307294,0.12934294927323478,-0.020630399919887965,-0.04529616008224688,-0.0642037175191255,0.04389017237709351,0.010465186256579918
CSF3,,,,-0.0082716700207441,-0.008804571725877,-0.013178426393563841,,,0.024037043394619595,,,,,,-0.06057864320587009,-0.02898163737800781,,-0.017925588723034284,-0.028895717893978993
PI3,,-0.007607426351847797,,0.010949583402325805,-0.06306186062913971,0.022083205389107158,,,,,,-0.028168912976568608,,,-0.09050486608273187,-0.09175061012619833,0.06878660475402786,-0.08733658696427814,-0.0627807953224408
PCSK1N,0.053423143077792654,-0.02193792422535317,0.033139153540598466,0.03830662222907698,0.04011849140961528,-0.046471346874281796,-0.020526727184879547,-0.018586140771620272,0.0420493514642369,-0.009937271661084076,-0.015460757120607847,-0.056296110804869647,0.13043549612252048,-0.0034017214790798386,-0.017282778010806115,-0.012629650512239257,0.07941633904572462,-0.022610004341904393,-0.02281583265424196
NTS,,,,,0.02988778020050144,0.04828067115156739,0.08739156420771484,-0.039690639686490836,,,,,,,-0.03607888700484225,-0.020713062629818344,,0.020109708475624075,0.05419567098784269
SFRP1,-0.04283992180035246,0.04785012461448386,0.016160653508379946,-0.01575349404593142,0.007304665910201012,0.012312831368332992,0.013842889121891407,0.07134935457244299,0.05677175400843424,-0.01588591821968538,0.0400838229731526,-0.02274631514894319,-0.05170713888526332,0.022534741958718074,0.021511923679864278,-0.021322757407348254,-0.0844597259560187,-0.010808909220015908,-0.020626162193900704
CXCL13,,,0.02825502485649092,,-0.023241675976717946,,,,0.007719434417630948,,,,,,-0.034738188398328006,-0.033932333635898634,,-0.029240365448238527,
MICA,0.03312297380926944,0.1238651541313235,0.0042249302525455635,-0.01598049086659357,-0.05580873552406212,0.07867614546926952,-0.034592146181632026,0.056782807952264654,0.07149128560720756,0.02559088747707191,0.04243890822580973,0.08870600675301862,0.08994883171030564,0.08879887159303358,0.0029364830806933428,-0.018207478944832586,0.10460780049547778,0.030466351382834732,0.08458114101655456
TG,0.023363675552274466,-0.011627881892345062,-0.011101737114532377,-0.017000515968472508,0.11865084047723504,-0.02080720932346094,-0.022695919965300685,0.006893910808402383,0.09238085727968663,0.041366603813511406,-0.04227367993528772,-0.0665129039263412,-0.08675413965662798,-0.036427752319709364,0.06170707687373191,-0.025510400906601314,,0.11097050508244874,0.0071980448649346315
ADA,0.05790508516073275,0.10705749551766115,-0.01170431340446336,0.03364533256688275,-0.011342922149115264,0.12332860898643488,0.011426201522345608,0.019169941256084667,0.02536867898057909,-0.01383357628537652,0.07642972566961061,0.1010964851650484,0.027350787047137948,0.10262208658239,0.050360223061974185,0.03832816792363643,0.07437924246021964,0.08653183214659768,0.09884432729498431
LAMC3,0.11578755446642862,0.24975335466110513,0.1141220805082954,-0.04378995331620863,0.020431138872088597,0.1554717003437989,-0.00328331838219247,0.022885170315527614,-0.013700653305616851,-0.05311270487983503,0.14660951309615816,0.10430795641574588,0.04406511108093277,0.09987209950354628,0.07266548783146609,0.02975140270592393,0.18487229450210727,0.12374308694525143,0.10630858560550853
CCL7,,-0.031643926151260264,,-0.012291345882983043,-0.030814171301727485,,,,,,,,,,-0.02317888909035541,,,,-0.016903573790003183
NGF,,0.044284399655298706,,-0.028162612775050038,0.047339019085090216,,,,-0.005158260276726357,,,,-0.006807694094741027,0.03292490119345235,-0.010488913267318729,0.006929920437134372,,-0.006672298430817928,0.04054201336243249
TNFSF15,,,,0.028153140733626337,0.074248497559482,,,,-0.018649462483856637,,-0.061755783227322274,,0.0018489754686681586,0.028517283502085718,0.01623848028613912,,,-0.011131482852617117,-0.042302792355037505
HMGB1,0.045354442861418334,0.018994200856111566,0.05015770401633987,-0.07823043966526685,0.046684211906591104,0.15652587714801533,0.008342512817453487,0.04713778628135623,0.06514797363220616,0.023731768952238275,-0.09172985566670575,0.06294034555685338,-0.08528024207732826,0.00824302302793346,-0.027694938015054196,-0.0164614135829088,-0.13729430729741068,0.0100301469312694,-0.019740667645958544
ITGB3BP,0.06921686838685738,-0.034657757110911534,0.01806956705958221,0.028325358839397748,-0.05085878522422623,0.13045367277030975,0.008064126397054842,0.007983537872341996,0.025706526478784183,0.06917053001551832,0.049824203476643486,-0.05363803207472869,0.00888103356470362,0.0695084180989567,-0.026572584850438948,0.03688495386772618,0.03913195171905037,0.05763453846233061,0.04903363470652226
AANAT,,-0.022660041092457346,,0.011251262122080642,-0.020557416238369496,-0.024513188736268263,0.034931369039646915,-0.023916259646106768,,-0.01998668335973776,,-0.04967786684296038,,-0.02538112944260239,0.06279255534982182,0.012203865430437662,0.032763453887037476,,-0.032037408952299604
RELN,0.004930842033219062,0.036078270888497126,-0.03760925897279047,-0.021616981762823336,-0.035361823555499654,-0.05037767507682814,-0.018901918379657517,-0.01104503028844899,,-0.02212698360062269,,,0.08943817554416901,,,,-0.018403067182565718,-0.013445624941251037,
IL15,0.021029577975020683,0.014567936481206686,0.026144247780443334,0.021630959856585866,-0.0018559572621908431,-0.02487914949717494,0.03671859354064466,0.0030709438710887368,0.10145680919243455,0.05378780906342636,0.008550559241018692,0.02794617321415757,-0.00473155132431704,0.02273484258740421,0.03315137647435019,0.00702650870366082,-0.020316072705257565,-0.013299362102384214,0.0274060004440802
UTS2,,,,,,0.10043593557118882,,,,,-0.03034851992047963,-0.09835248131136923,,,-0.017316251968127184,,,,
BSG,0.06471989735215222,0.07295522503120332,-0.06300808849140602,0.019475627699352942,0.012136372144445188,0.05117009706770511,-0.046754988433546786,0.05700277766667268,0.03280783731651781,-0.002722664358521497,-0.029412776028313846,-0.12509133895928004,0.06383036018382914,0.14796564619749494,-0.002205794928652426,0.024314080867744763,0.23509925850234548,0.04164559584762276,0.0881192746082813
ADAMTS3,0.041161512223939385,0.021142914185734364,0.009103325476943043,-0.03255917038798791,0.001556679370969145,0.2196844924784698,0.023480435038712635,-0.014206504347779356,0.0066232929024069,-0.019872552381969038,0.049468934473553515,0.1952062330331621,,-0.025629469300744844,-0.008712928922861468,-0.0005262251779855892,0.10931993920047162,0.0454238690374483,0.139439518237368
CD34,0.035436864904766614,0.14311535112472729,-0.024403595403160432,-0.00044099199555338713,0.017174614577551678,0.10824101329158196,-0.011171826772470058,0.10157316181402784,0.064919516618576,0.01053349353085315,0.1569860347163295,0.13282143888703518,0.15109219460411624,0.20443348908799766,0.08179819798638274,0.03813729702796396,0.19872084001798074,0.03648280367138787,0.11850278093051772
CCL23,,,,,,0.027391981266645823,,,,,0.09129256081330045,,,,,,,,
PLAT,0.09028431003305531,0.2057618463858029,0.04751986264331359,0.03667627529231477,-0.024315531123335846,0.16596033880683386,0.017733485976842912,-0.0067022143289763815,-0.021359292184482265,0.04221220578310637,0.08863444223067304,0.15150572757772093,0.07928395360403642,0.06332840382165182,0.012054472290121663,0.06541303968100923,0.1469529102182594,-0.005403218790094593,0.06251196818377985
NTF3,,,,,,,,0.014126492973036003,0.01962039752594841,,,,,,0.01923100939217485,0.07251376308671091,,-0.015586942671021531,
LTA,,,-0.027813086566797634,-0.01575349330895821,,,-0.005068901028167542,,,-0.01853672733486094,,,,,,,,,-0.033249725430727343
CKLF,-0.016823650953965687,0.02277388140721824,-0.02004605421096394,-0.022196910764306986,-0.009040894426092747,0.15259389178324947,0.07754298326894075,0.04263017818747461,0.09814738929063184,0.008897925810191045,0.05009640671302643,0.0692170927016739,-0.015952814934910842,0.1744361970068865,0.04473374387365191,0.06881001985958272,0.04396907900078723,0.06698138183147573,0.06344509119724726
APELA,,,,,,,,,-0.03437928458416932,,,,,,,,,,
CD24,-0.00882341764579301,0.07721336359708113,-0.023904475634848946,0.04328590366967831,-0.02188361557998277,0.12066249068721252,-0.014781912913834115,0.0623497114588271,0.038365181122363215,-0.04055705992148063,0.035588285176778776,0.10914443281884204,0.06355503362682727,0.15560835671172757,0.04190164504824137,0.0442183946731428,-0.00952521297027762,-0.026186929601489616,-0.05417611634545849
HSP90AA1,-0.07888475287097658,-0.040909634686036214,-0.0022195789077180017,0.013005236034970627,0.01973613675051304,-0.12123526115143107,0.08214356573120994,-0.012976488258473303,0.01750596196121282,-0.09651573355715076,-0.002746182434339178,-0.18688699577171755,0.022087576712517713,-0.14189027549219113,-0.11110059419787083,-0.09654389207076874,-0.1250804210387736,-0.06309215451729419,-0.11255783695128375
BMP4,0.03563859003403544,0.149544482837352,0.017737129347324812,-0.011018958078805959,0.06324406804806579,-0.02536151222080859,-0.017374175527318757,0.033649453706930274,0.042191615460167926,-0.015795206244534402,0.03184986872120406,0.08650575464415486,0.034731855441153356,-0.021170803682756718,0.07744203245216628,0.04350966795413667,0.22722708599040708,0.05897205228538746,0.1091583786346112
SCGB3A1,,0.05931393406723825,,,-0.02448134493503789,,,-0.02017359892899985,0.11893413263317965,-0.01293468319629929,0.13335115837382816,0.180024720525373,0.12679921546961495,,-0.010401051464300901,0.047028507060403096,,0.09635558500696718,0.04175962517487291
IGFBP4,0.11649522438828963,0.23191608189552804,0.05070699385805799,-0.02061076242058505,0.023312770798605983,0.1508772090161053,0.02210959412578612,0.02206711906215004,0.03772397451876934,-0.028036922584888574,0.1336811359947579,0.09498209673844694,0.15634953410901278,0.1278302270723772,0.07739441831120382,-0.029127864579168987,0.22278163694116612,0.11056768959624268,0.10323600293254592
RSPO4,,,-0.007342501647492873,0.025000669120581513,0.024460204931440965,,-0.022862880100383922,-0.020173595978154647,,0.02847646820507479,,,-0.0019866165251740888,,,,,-0.015568031099504913,-0.05686750113644591
LEFTY2,-0.004094130332054946,0.18294228926179873,-0.028154673586707955,0.012584611519368183,-0.016525336113592234,0.16380049765468252,0.01715835785295607,0.06886382929452023,-0.021086758133425955,-0.022883382883493147,0.09484778074011407,0.21984052737386345,,-0.02959192106425058,0.13149873187588218,0.12554093875273292,0.17706811102139097,-0.003657005723119603,0.04526664233455259
PF4,,0.029989863856366733,-0.02529978242633984,-0.010723957128949722,,,,,,,,,,,,-0.015583022585210346,,,0.015809287756232037
ANGPTL2,-0.007525107204092218,0.10296836605896922,-0.00786134077602841,-0.03211423701069474,0.06172618275939462,0.1418398209155193,0.005820676238277272,-0.001965524782097336,0.0023522786236549057,0.05837399478140121,0.07706651410250426,0.004585753444562484,0.08186317672691348,0.08681395870810277,0.0769071908816146,0.0649784617463173,-0.04143036604224397,0.05927360964836695,0.1146487523194726
LRIG2,0.0013423656769959637,-0.047741702979368174,-0.02151303950623764,0.003233543240538204,0.02474243267769382,0.09974427098518346,-0.007279098137890755,-0.0020947799042893354,0.15318224268917868,0.0008466552498150228,0.07060710061669771,0.006424657783911327,0.04661547752205889,0.08059520154229383,-0.00910323441866669,0.06549662268679682,0.012957055416024028,0.012381458006819241,0.07015962843866304
ICOSLG,0.013137656078636165,0.07256512173557673,0.03752017278057333,0.04790771650912448,-0.05288639214613465,0.04531841044963224,-0.03167202267833328,-0.0007897636634727349,0.0347961255636926,0.044004918452480626,0.08146460093404284,0.06463137543656433,0.005505701187071635,0.03049252248254762,0.028002218204885146,0.03890280019691524,0.003108400652710872,-0.019993104482995412,0.0530901790839336
WIF1,,-0.047823813082419696,,,-0.003657653207505516,-0.11131690646997153,-0.017642743050545515,-0.021562768296699005,,-0.033551810450756905,,,,,,,,-0.014471992856155975,
NPPC,0.163461573812369,-0.0197923176305252,,-0.016635502103735694,-0.019795428097298954,-0.01640055747673155,-0.01723954609998254,-0.02803636150224279,,0.03409434090285514,-0.022624619863385136,-0.06967041688460882,0.08074530600764761,0.03552114222181774,0.0034741446786834282,-0.0011831049734500967,0.2122061376884302,-0.006746003036294399,
LYZ,-0.07077779487132439,0.07642327564473791,-0.0261285761824134,-0.011428948102243198,-0.048165525491804376,0.09465205382353102,-0.021777721647692327,0.05507407151419612,0.074783790800419,-0.026782193968114258,0.0511652711114852,-0.026441691640673202,-0.027353285581376903,0.10945257684478266,0.012609414275246334,0.011166750697058464,0.08897662264702466,0.04826148520009651,0.0070877658097063265
EREG,,,,,-0.039762124591735934,,,,0.007029897433068321,,,,,,0.0485653549215119,-0.007918853818202912,,-0.01939024521253494,-0.02397793574742165
SPTAN1,0.1269873033171105,0.014051991413747975,-0.02775243200169787,0.03183346209595381,0.00943315673184655,-0.032831947841371764,0.007948067924289728,0.04458757738380782,0.006295444619573707,0.0135071933322064,0.03903467377657189,0.07357340241201955,0.013712261376896724,0.1083661076332796,0.059360050110015994,0.04483556942299698,0.0763780210699466,-0.029571145634418535,0.04145448289669633
PTH2,,,,,,,,,,,,,,,,,,0.03918135213397188,
LIPC,0.03489826002022189,0.023523843325758718,-0.02137391201633109,0.012069397781600185,0.028824268071439847,0.09293124547151858,-0.042744482650828725,,-0.018704939521575557,-0.01651198286260229,-0.05459616278901158,-0.021605273116028507,0.13733793140239153,0.04384228888008184,,,-0.04382083158914957,,0.0020790951041184014
COL8A1,0.032520815802197664,0.13795767879019258,0.0062474682868004505,0.009087773997440488,0.07168543382480219,0.05685751671035569,0.014782570673119184,-0.04996846509926283,-0.02890796836670654,0.06858929797764944,0.07464563590563678,-0.000648050495525882,0.020051968161364817,0.025594407672551764,0.04729333254051743,0.08817867438774454,0.13411560165652447,0.021737782692708527,-0.04139139365950094
GSTM2,-0.04116049908509985,-0.021760196570450613,-0.011858750622566598,-0.011345206325966055,-0.026434153511170438,0.08281598838838607,0.028586831134544258,0.02484825769808119,-0.04520263386278559,-0.012833273526314564,-0.030091347537991434,-0.002453296702069174,-0.010017864680688155,-0.01719433827648917,0.030837686224471538,0.04956997033746982,0.07239179406343647,-0.03305154806828696,0.028350705883634992
IL4,,,,,,,,,,,,0.0018662541489919107,,,,,,,
SPX,-0.030884027637144883,-0.010989351239902457,-0.03214389758844349,-0.03157892837778365,-0.025975833739321202,-0.06750659041031568,-0.02946505774403894,0.0028417492950916414,,-0.024237894056681097,0.0718363581452542,,,-0.006042705567464129,-0.023370023702615452,0.12767535085405843,-0.15912338599536,-0.0383120767674336,0.1045435517331371
MFGE8,0.058389786111211234,0.15770951042815748,0.05625515717012201,-0.012200074652656396,-0.02080608826705192,0.05404484595456396,0.01192463967530699,0.009331234376916422,0.012797172332713522,0.018706903394879952,0.05520341217261288,0.08381669167964402,0.193871367738223,0.12325250287763434,0.05928590300619977,0.018758137411518987,0.22878865781081695,0.06850995678448954,0.13649464234371284
TGFA,0.027504747056319345,0.023250381671434183,0.0049497709656065635,0.02663690100517327,0.045030173020277155,0.03230877781069948,0.002124253409397176,0.04503434505371063,0.07181762301651551,0.015933490984099106,-0.010729688307289046,-0.08946148565585421,0.023305150106820285,-0.016813450236830094,0.029618391563560505,0.023170545326928835,-0.11084012130045058,-0.013309246096404954,0.0620542341834474
SLIT2,0.05928062472460763,0.08090652590606533,0.013711480982777179,0.03748689746259466,-0.04431758430173925,-0.011168095915793081,-0.015059855552748481,-0.000835327780436993,-0.012333240554782906,-0.0416962233712197,0.12763301644833694,-0.04152822280743466,0.08726468249227802,0.020681378434704745,0.0814024859128748,0.020817711545458688,0.05130090956451598,-0.020552794416896517,-0.005231403409873614
PLTP,0.03200203094838502,0.010730167803921895,0.019703232681159758,-0.005534600794930483,0.01743519818360091,0.1258970250882415,-0.0011742051522763916,0.025002798654843946,0.031665143291424405,-0.02448160222612053,0.00627941657432616,0.03843886507478872,0.17970798071270608,0.05304899243151682,0.014391867088716892,-0.04039375616919412,0.17713567179984482,0.09737690500103315,0.02461977834499656
APOD,-0.07382933807935116,-0.043173613351242264,0.03163408325887314,-0.04589142667624848,0.008031455535872485,0.04163920318285034,0.003928202064315377,0.0023179467142388785,0.09222284930734077,-0.02750918570057688,-0.022609797336532178,0.15579630757213556,-0.031232259478229215,-0.15218171275599215,0.07487074328411981,0.09200958251498162,-0.17511832038774805,0.07088965355990554,-0.058128583301128356
B2M,0.0655081767005552,0.15672773039319943,0.02749620603323261,-0.06298815087549293,-0.024808758733799126,0.1977706141646988,-0.013766912675247815,0.05525490214624377,0.046864122939225566,-0.01983241931586845,0.1152930905109773,-0.03502111796846398,0.13761343189269745,0.046042670910201464,0.10301703808792684,0.06947441752874044,0.20551760572803374,0.06421606517364456,0.05696526946367974
OMG,-0.06493165592661262,-0.047586185880593074,-0.06486540756865267,0.023643972116302835,0.047126795135524174,-0.006810223894393159,-0.0004507296667026611,-0.04799374090819223,-0.015615839424334917,-0.05196817253504572,-0.010644497401388883,0.14744434188582745,-0.009379666949249231,-0.13733778745261127,0.03914356756105913,0.06979139768836261,-0.11894677394418801,-0.0657956158569467,0.022135004122829746
CXCL3,-0.027459456661283643,-0.012156731996938426,-0.011062793314623467,0.02873987226707038,-0.057371840940331154,-0.032184645016993745,0.04844481753057051,-0.021581483468725005,-0.04080128853527066,-0.013349800430121446,0.00853921934418059,-0.030973592133905485,,,-0.0017417117802849614,-0.05112367791493287,0.07517079834195708,-0.0044299296871872585,0.05921699985430991
CXCL10,0.02307622990887809,0.025691561042250382,0.04346220961449865,-0.06951590539005521,0.060298444652808626,0.1544798001266214,0.01299950900241996,0.06460957950869986,-0.02127818092361877,0.010669954684946165,0.041230119600232075,-0.04193174770212116,-0.0013379459086152352,0.061292537712123854,-0.006031325696819404,-0.0017823195993605493,0.006406202969482315,-0.021272281887129874,0.05157873827419535
RSPO3,,-0.04298424869914659,,-0.012453784060347415,-0.027355910887091734,-0.04025195570148824,0.09301560762296543,0.031100807150466033,,-0.01395028415727713,,,,,0.050194779343090475,0.08645840776200574,,-0.023437462134752243,-0.001556062984138833
CORT,-0.03409829164270861,0.05843435336616397,0.036768225200200594,-0.027928567020862972,-0.03320052819923149,-0.05871261441001475,0.07122870582252343,0.00935347647559044,,0.09897223469033302,,,,,-0.026430067560595863,-0.01630684111109689,,0.03181674550008644,
NCAN,0.008129509344748195,0.09315539481346707,-0.054601854054525854,0.02130891063833899,0.042932203856949215,0.10843112657225279,0.014210394453176527,-0.008179781247919094,,0.07038795111335877,-0.08939016722755966,0.028825520029375027,-0.1477365432449716,0.017906445809172732,0.01209238634164826,0.07390733359437426,0.08439483472558258,-0.04370550200153355,0.08932615281833832
PRG4,,-0.01916439187133651,,0.08041837222555911,-0.019586733982393002,-0.034869129565838444,0.009822961936125876,,,0.0655091720393124,,,,,-0.025387297804539702,-0.024061741941003995,,0.005623518351255119,0.03562043958254206
ZG16B,,0.0606549825627848,0.027641591247079076,-0.014265612348704333,,0.024467728152356014,0.0018973665720328152,,-0.027817263670469706,,,,,0.034144594456370365,,,,,0.004134849368488614
TGM2,0.043054086369718796,0.07595694353973888,-0.002296358662705873,0.0530634594010483,-0.03346891661227561,0.09404077892371629,0.04985917447031416,0.062290602534994015,-0.01802715798005949,-0.022402308745538252,0.13656411736815385,-0.11715245375501747,0.17667005409372744,0.05359178021670505,0.031900617311582384,-0.005517690672446345,0.14888654104603685,0.07508277702469518,0.03760001522624404
VEGFC,0.06132305322037765,-0.012171531875689355,-0.03909149464585239,0.10074397613646313,-0.0301504740151515,0.029744366352497303,-0.013667671121140442,0.03685592754323421,0.02409152907097146,-0.016645197227832607,0.03882136208440305,0.07528648324260259,0.11640737488037678,0.02931863674989185,-0.0009300426860167984,0.019127590376938196,0.08937059816664863,0.07191141025760117,0.07650047436175061
WNT6,,0.08284599049889425,-0.004712704000638744,0.0513292243806976,-0.02698863372379278,-0.022202945809007574,-0.03476103107040069,,-0.031105386908284027,0.008992958996142343,,0.033382622961333805,,-0.01729724182746271,-0.022071807370376038,0.064272346117529,,0.034019621211520495,0.009168137266823464
