,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,0.056909991496795494,,0.04544583888895235,0.006609746180035874,,0.03834547162071019,0.03396917818931251,,0.07699434514279868,-0.04021413014169053,,,,,,0.05776691300728467,-0.015349412313100956,-0.00016413095538942942,-0.007441256714610389,0.06473392316965355,-0.03667701231643817,-0.0034850548232832745,
PDAP1,-0.012846417006131835,0.003354585877468628,0.051673721290078176,0.01814306617972867,0.04064264194126067,0.004128085698382397,-0.017687194069729097,0.007454540001396215,0.3643293189258337,0.006685095724624847,0.04862130481970624,-0.03477992929370833,0.09294072039997925,0.03862160883022909,0.040057098939962586,0.017864608661607422,-0.010177482005740632,-0.07055024183332345,-0.0023188455989064023,0.06397455450407112,0.03559236821648975,0.041404901157086255,0.03162726336394569
QDPR,0.06992269286494449,0.0022014313140269796,-0.0796229860777023,-0.011236986184617364,0.012340493490658256,0.053251864647681696,-0.01414560198852266,-0.03784154963550109,-0.35412146320517585,-0.048436767147436346,-0.00788342188361577,-0.07533144131963665,0.12577432946870762,-0.02703418955474609,0.0905032291427714,0.06780008890160022,-0.09492038662233977,-0.025185366155779286,-0.046466886306395574,-0.12748358983716918,-0.06257488557215485,0.13991336780722194,-0.18392688480337616
POMC,0.01262280707223725,0.04109865989794468,0.08058332899398138,-0.0038035760893805753,,0.0340790418330195,0.0488038987594216,0.01682733865522387,0.02046193604649732,-0.046562940900893524,0.017349038205743395,0.0411492199763208,-0.013397512188255032,-0.026036498366153363,0.19652767715048136,-0.11142846682385114,-0.031554856530161185,-0.024132693011202817,0.02566884157690776,0.017825463109272667,0.10570128702329,0.06921254292492324,0.08540159663308151
CCL18,,0.003519524631651704,-0.05847234368475664,,,,,,,,,-0.026399333874873775,0.08284024167269985,,,-0.043248717854556314,0.09389790118773558,0.11106607144160263,0.09459953076346868,,-0.0031452017220883204,,
CCL17,,,,,,0.00783397387258673,,,,0.0737340798991729,-0.014296421660582682,,,0.03645543259847675,,,,0.2060522578165809,0.13299310591010588,-0.012629352673705537,,0.09172494845331146,
VEGFD,,0.036767699220041195,-0.005562325473464593,-0.04273034855844393,,0.011011819953328724,0.042683298391326,,0.10054517738936633,-0.0033864019121219798,0.05010009801575935,0.012106377587979817,0.09748730131239454,-0.010334313031512679,,-0.0488435999581109,,,0.008355106027080766,0.0074019047920854345,,,
TNFSF13,,,0.029880925146570564,,,0.014292822572691589,,-0.013056608583854483,,,,,,,,,,-0.013729715672493361,0.038845416592978216,0.056645271051070575,0.031114719078988586,0.07002784030396143,0.08885585805405533
WNT5A,-0.03564991268712684,0.04263430582344529,0.0645302986566898,0.06498643609356898,0.07392454985315262,0.011977258629855048,-0.06651880405274396,0.11560416969742714,0.3519384218694119,0.036706304325424044,0.03753156149107316,0.007715752960009436,0.00404853350066226,0.04395454509282144,0.07368334940160118,-0.06188967367447116,0.027980210148827206,0.1141239111855471,0.035775479102842275,0.009019954161452636,0.09484381323800203,0.03978947988690323,0.1856167651131053
CXCL8,,-0.05410828914165168,-0.06140044912135135,0.022446253196990493,-0.08639840039451818,-0.014000097650695858,-0.033761066234885714,-0.018572178869925335,0.14420311747936188,-0.02503177567844046,0.04546204443033007,0.06253913887371136,-0.026674867283909876,-0.014244426909998416,,-0.0759414151834717,0.07923917195843962,0.22714472984710876,0.1089225794208982,-0.01857741651750661,0.006430939064471844,-0.053297763660489494,0.155599591407857
GRN,-0.027013840915513374,0.0697036284028932,0.16516931499652843,0.014486160453427826,0.05407700155046388,-0.00371427273228687,0.05393367767652352,0.03241520438695512,0.3534330608306308,0.061610270659695765,0.016161311137325114,-0.011413950943738095,0.03985357898273669,0.07421496787427044,0.08729624413048778,0.010648224233275263,0.0276224411503669,0.07784545764315517,0.20019293972071037,0.08540215057462494,0.09266142279206123,-0.06960126737647815,0.03921231616524283
MIA,0.0013398233879791156,0.07481779968334068,-0.05382361194754264,-0.027913988073011757,-0.01954519982908344,0.03716565881685031,-0.035532045981118525,-0.023608866432973018,0.19784693527589936,-0.043743554619500975,-0.012154405169840336,,0.013856064375139155,0.008570980616201315,0.09428322357127772,-0.05001495305126889,0.033272130372736027,0.07732771247935137,-0.028361598395464968,0.19428046649489342,0.09484366364123355,0.1589253521919141,0.14274736457814474
COL4A4,0.026028554487039383,0.10775324016338605,0.02753890989517367,-0.04715364882705078,-0.03196515774183329,-0.025119470609927877,-0.013513109466219886,-0.012422786221140635,0.054272929613115084,-0.03757472028565115,-0.016620533220543972,,,-0.021265532238641086,,,0.01616847775080058,0.055031147255177736,0.017615020389245412,-0.010057067820458785,-0.000325115669062758,0.027164126966096915,0.07786523388543903
TAC1,-0.022556344465204565,-0.0912487035725786,0.0074098817675218,0.025407740186523625,-0.061771723763738975,0.010242135879629348,8.818195882907679e-05,-0.1151297748432478,-0.28792524104648043,-0.004410669692386398,-0.006275521769258558,0.07249106197640515,,-0.05663257364144151,,,,,,,-0.07121824998158646,-0.002984862555685054,-0.13175002538552397
RARRES2,-0.004155133508308298,-0.055537959492275614,-0.021902760973177234,0.04842502987045823,-0.04414199480192065,-0.07742541403636448,0.040241270115946956,0.07958095035529598,0.41647056097203017,0.001085958681751736,-0.01023693278279554,0.03383132330940466,-0.1462895149960217,0.02638919170444479,0.08236417531309181,0.02270302260933815,0.023446804597090844,0.23713902400230683,0.11816253102819992,-0.03284992379019,0.087355073724427,0.05829183995564247,0.02857384720337382
FGF7,0.03128093504663473,0.011568189040559434,,0.0494974886020926,0.1115925917469394,-0.05714437597617707,0.06732339235654929,-0.03560579445202433,0.13281427780099275,0.056136109579941536,0.06349606393066709,0.10252390571147896,0.031412929025298034,-0.0074501034059170105,0.08674394764827019,0.06651874110595979,0.04252824914591923,-0.02380914503419862,-0.039876576986449294,0.005402628384123051,0.06963752761580057,0.2308333521061296,0.03111678891606072
EFNA2,,,,,,,,,,,,,,,,,,,-0.0699845670858842,,,,
HBEGF,-0.011849190020404177,0.13107903275272653,0.1463648567733606,0.06967176720088529,-0.043719429319573413,0.00487423114521037,0.008687302178343298,0.10642971474696376,0.20665950375974307,0.06925586333480994,0.03050305014931701,-0.017834608085097705,0.11923396634697961,0.06976824678128242,0.08832988986008226,0.03638357707181305,0.010179746798762655,0.059940371143257135,0.0660019453125429,0.032916612026884846,0.059483728533819585,-0.04025561159256582,0.21025388195316122
CSF3,,0.06551234214349072,,,-0.054960905939760364,0.037378755074938534,-0.044576260768235905,,0.08940117145211242,,,,0.019898871323866432,,,,,0.2824096669188577,0.2085165289797921,,-0.013149102862082646,0.05362580163362227,0.20000232235755322
PI3,,-0.038824563219852976,-0.028056123659484445,,-0.02313698876645711,-0.006175579919243682,0.03154305663276582,,0.13105564985742496,,,,,,,-0.07064253291279023,,0.16209308875195017,0.1398431595879443,0.016346494817329672,0.09025248853571363,-0.09483034494524081,0.08888611430244743
PCSK1N,0.0004066851712174718,-0.033620266347542914,0.006740346923819281,-0.06105105320380601,0.060578284750902225,0.0195189906720297,-0.06437083366577791,-0.0378312425510805,-0.11195009235390425,0.026918550293906416,-0.06910195223789567,-0.011245325538043652,0.09314714023084675,-0.07780886160626392,-0.03508553192749837,-0.013449724020997528,0.0653726199563806,-0.035086913830867254,-0.06665318078158397,0.02287576066375388,-0.04656517265058817,0.1948877883421966,-0.15754597259288747
NTS,,,,,,,0.1565743616696719,-0.01516539941739272,0.019493307141972324,0.02755523248950245,0.009497062819472987,0.06269869653933577,,,,,,-0.07368111065455457,-0.02723829824202147,,-0.05176259302273402,0.08818570167694681,
SFRP1,0.08326975076814479,-0.042414607614913176,0.050510107634620896,0.015672994127244353,,-0.012960410825532417,-0.008993516247980856,0.1676384207700787,0.0615551342226555,0.004900189563557707,-0.03846783947783401,-0.010975696950609556,0.04275810140217285,0.009915907633397458,0.0018637276732373996,-0.05004194953566033,-0.048744028278511896,0.12144392852848775,-0.020025780605319357,-0.02377821562492208,-0.0026478043736645,-0.026595613982250337,0.025298450562467798
CXCL13,,,,-0.03387295220818652,-0.06016854435466605,,0.0002751736117852326,,,,,,0.030995084419514665,,,,,0.18685041577352424,0.15060770922940803,,-0.035915382128342055,,0.08575401717524778
MICA,0.054860451451992455,0.07176817862722215,0.13746424316638023,0.032643085459872725,0.05761261758036292,-0.027353839983246656,0.014175371041688502,-0.008784374713040924,0.2228343984844456,0.059645689815717585,0.08165989052770503,0.03365325918565356,-0.03742790791634287,0.07135550591650895,0.0859400076579052,0.05752351755080889,0.13973301569479685,0.12708395424779448,0.06523024835319033,0.1073248170651966,0.03901074302834335,0.13280951119905982,0.09812290091222184
TG,0.06099416648649489,0.010304378677382025,-0.050040788453098374,0.07997780391602588,,-0.01156947899622085,-0.01330219448624489,-0.017504868728276415,0.00011534168376728565,-0.03850271585319396,0.07109334944404927,,0.0013045668927367884,0.05658821690411156,0.01796884755899656,0.10398582056886246,0.03186104498957279,-0.011778008778158542,0.026642113867056443,,0.03495820477284896,0.08865761864633186,-0.04882168821938347
ADA,0.03620797585297397,-0.03209241224625517,0.06152576162147771,0.011784787954121731,0.10670409977363504,0.0610585320074552,0.1063146404618153,0.0002739088686361904,0.28831571348828916,-0.019365251316848988,-0.02698990660201387,-0.027709064119243555,0.14748488659052544,0.029140054299177303,0.058168444856458154,0.07562290378628345,0.07665150066821186,0.1060871621719133,0.03915974252046512,-0.002733231185753234,0.029774022314325306,0.11274661078713687,0.06956100910699341
LAMC3,-0.031944511776280896,-0.046527571721232515,0.1792977879303555,0.0032427294814150443,-0.006178971184037661,-0.05488939133076944,0.15143635505548061,-0.027571319691287403,0.35719773396182986,0.06901089301256018,0.03034564447815916,0.15919513390836185,0.029330256377105565,0.07238764300911522,-0.018718692421698744,0.01792984675436572,0.11972861146492636,0.12839062046038438,0.08971030787216207,0.13655776374067183,0.09915587467912636,-0.047035670370562735,0.15336137375207587
CCL7,,,-0.037193350196427125,,,0.05137200105840636,0.016265426181092384,,,,,,,,,,,0.10260098060122134,,,,-0.03100646123099421,0.07612083094395647
NGF,,-0.01493457154742196,0.002752067352191069,,,-0.010608826954363241,-0.032640548446219476,-0.016704339870567155,,,,0.08278765965382245,0.06869644448313421,,,,0.04525276645979226,0.006781339680142728,0.0068157616420439675,,0.02374553061371127,-0.004499161401294749,0.042914338212411
TNFSF15,,0.04057682389239556,,,,-0.04841910681902055,0.17854197237235667,-0.02028273074637335,,,,,0.016120488560499364,,0.0985485823593077,,0.11786490167265885,0.012695198418578697,,,0.05086231552668612,-0.0021895311283004044,0.10762687253112382
HMGB1,0.06351656050497016,0.004624100785058418,0.011927990742233522,-0.003611704166569075,0.053051780557497104,-4.060518508073971e-06,0.005809710912758425,0.0517195844198107,0.33388567360170773,-0.014837329019292043,0.029343815890304485,-0.02465144591033908,0.10851946191908472,0.02509690229426716,-0.06074794199181354,-0.06488906799741158,-0.04679690445672204,-0.16584351694884508,0.004283932273494384,-0.04338525326926805,0.057461234406316314,-0.0018939180834611025,-0.006664191103056041
ITGB3BP,0.015527926073931544,0.0309482940176628,0.01895317985975488,-0.010106146650758327,0.03717525301696437,0.003323212646430313,-0.01935735172293637,0.08280857595485157,0.3478932449531686,0.0034903664801244697,0.00331985870162312,0.009647535148054649,0.157668394882918,0.09170866049688552,0.1319535253215997,0.0048557126616690744,0.015756427958436514,-0.034541699175719864,0.04380378467525584,0.06333654261285221,0.03823441315719255,0.08329750811492098,0.037711250423984856
AANAT,,-0.0713339302235561,-0.003378939164859269,,,0.043091691445593557,-0.03885148074211081,,0.05563700396558562,0.06140534659208079,-0.01621131686499468,-0.023173466333863312,,0.03667993059715807,,-0.08497741774662305,0.028221041054577005,0.020693022614620825,-0.01598635136356531,0.000812639970008574,,0.04753247517297452,-0.05950571206569438
RELN,-0.0006345211620886848,0.002370874149296579,0.07318196012802164,-0.025672907100007806,0.083524282437673,0.03316779297216435,0.0037228114276291017,-0.034476140002877305,-0.14489408364516979,0.03307671928342003,0.04270186891623429,0.026691951929286854,,-0.033330496865547184,,,,,,-0.037238365694165866,-0.02778074900158452,,-0.013614036366218711
IL15,-0.0080401047951519,0.064971786620591,0.07115064807172526,-0.04291619098783296,,0.031974006882733524,0.002513699187886117,-0.014432368720454468,0.18592377074528843,0.03896804542097308,0.04150361380889225,-0.03586082028843387,-0.010352552278262534,-0.0036939110279935513,-0.013482778448025937,0.023715290672991354,0.024724158947460217,0.011195495652622154,0.05162482384888163,0.005736315298657942,0.006097673360614619,0.12237990527602333,0.10004105735574005
UTS2,,,,,,,,,0.15738803782677352,,,,,,0.04536868497108575,0.11158849760381548,,0.03487856120696152,,,,,
BSG,-0.0009384315908468848,0.02062455969029015,-0.006925838375529981,0.0767016590933421,-0.08480854145039417,-0.06840429216606561,-0.04901488918872998,0.031766938822973025,-0.01513294358539334,0.018112714181274293,0.0031826622323324425,0.04667774931825384,-0.10966581824771242,-0.007473204386018817,0.13176497656133332,0.0478485333187123,0.07993524716922673,0.22565949101541186,0.1088252415285067,0.12939711629763398,0.1295342669642916,0.14515112402266372,0.24513032850754377
ADAMTS3,0.059610561350589994,0.008755160367625837,0.010189306209391636,-0.016460780063242853,,0.0038672857679464055,-0.008074977687948513,-0.02324637090610642,0.4218187196687777,-0.018532246761567474,0.007543216437089966,-0.037211141765653113,-0.03739448743825566,-0.0020274601133581827,0.14854932120398034,0.08794027104868002,0.12690664476057012,-0.0139538801199335,-0.008928421466230437,0.04737963636864371,-0.022629702821611395,0.17240391092747254,0.07446921804676014
CD34,0.03085359160987516,-0.021254113349266676,0.1353663196154203,-0.006078694992328477,-0.010428239470935772,-0.014333587602163581,0.09791151992660924,-0.0234044761884799,0.26827020252327693,0.009664510412120577,-0.006432552996776023,0.017022398339312305,0.18728352070133256,-0.02245293206333321,0.05125945879550476,-0.017543193811535365,0.07916740643008799,0.0418386179773585,0.06095419543393098,0.09130551497593753,0.07817889942149935,-0.021186392060705234,0.014424078956527905
CCL23,,,,,,,,,0.175566251771848,,,,,,0.017925159266907704,,,,,,,,
PLAT,-0.06730150292492033,0.07282813213408168,0.17480312165766637,0.00023091247572939146,0.05471964685390349,0.10234580471292415,0.01748413810640305,0.06101757900269784,0.4110941315148463,0.05707355746945836,0.007275342367304428,0.1024878935085316,0.041507436347507115,0.09233819185315569,0.00378136920747703,0.0787277253197711,0.04919106833342196,-0.03505476375931027,-0.04642343675857237,0.1329683635519269,0.06950275617762329,0.08547252793784532,0.1933798291332858
NTF3,,,,,,,,,,,0.013509830611998196,,-0.002010803970574256,,,,,-0.03059582826012539,-0.05793458288224139,,-0.02459119934644902,,
LTA,,,,0.015860716703805306,,-0.004918677064878745,,,,0.03912766362451778,,,,0.008480611957718947,,,,,,,,0.06715093361650747,
CKLF,0.011304413763616676,0.06667257822582323,0.007475703223966709,-0.055530682112931315,-0.001139024061500648,0.016268237497806683,0.013676733722825213,0.041731983508442934,0.421022692629677,0.13746187315554617,0.008464986463367,-0.04724083140127441,0.07493592986212526,0.05747520033521412,0.16067889101872615,0.05123536489674152,0.06692753813624547,-0.08546375662482547,-0.07238346739426298,0.0309994164668624,0.03008713969479773,0.13003558458118214,0.12312116899065693
APELA,,,,,,,,,,,,,0.007988053654214974,,,,,,,,,,
CD24,0.010350335662662236,0.0036964157379414274,0.11251145804424921,0.01843284297263129,0.013153376141145371,0.027637892509669214,0.023519638676186307,0.09091427166763694,0.04753454744141939,0.05540632672792986,0.02944538014949921,0.020397614422376458,0.17378916383086768,0.0009929383037222677,0.145269009976192,-0.010525262662740962,0.06330997449979353,-0.14750626577475248,-0.15582368068877053,0.07812733047431446,-0.10508151242834791,0.11027126137952455,0.020472747910099516
HSP90AA1,0.03974627614752696,-0.08927301428426987,-0.024830484957478204,0.06435884390314854,0.0034569088645679024,0.004161914382901244,-0.041359482488760174,-0.06866358947522112,-0.41940314693838404,-0.03840698794013583,-0.005284003175532189,0.0283025567509805,0.03489709168647877,-0.09811036282205982,-0.15151615955752765,-0.12578349144523518,-0.016779271212870872,0.0585507138554056,0.08997831524605605,-0.11166561164052011,-0.0064971212026162795,-0.1869078830048178,-0.1768953488136886
BMP4,-0.02688436321637057,-0.047732200662528465,0.0021064590708998487,-0.027369096969935836,-0.025765685293209287,-0.0148494991796175,0.07150571505794026,0.14272899796152477,-0.009766372621191953,-0.023194536355459,0.01644714405571355,0.03484917966414794,0.0933283051631111,0.004226842804809236,0.022389466096679307,0.06821089066059391,0.11190464360112022,0.045791545137589,-0.017062750559797963,0.03827054568119302,0.06158445262351163,0.03532375646013549,0.024677409837855352
SCGB3A1,,,-0.00994700074956224,,0.04869344997783052,,0.05368932658444673,-0.018423173927059333,,,-0.035611904195286044,0.010886246424854792,0.011128102549223971,-0.0024431925479834185,0.2482676610599159,0.06063865874825337,,-0.03555901347496856,-0.013500669189711377,,0.01784797834851282,0.015797994763465942,0.008880162243362607
IGFBP4,0.028513267568540075,0.08319982747470928,0.1815265648192038,0.041521001188165506,0.09123571797887389,-0.02639282367680689,0.08406130663994969,0.04104409075640041,0.3913984763774914,0.06873449018910661,0.018672943658851054,0.11701904781359228,0.16206513893324498,0.046142942950988954,-0.042313923097232094,-0.021245014760526173,0.008931099469560375,0.16430842619032207,0.10745223461269267,0.1357128055712276,0.14305643388428457,-0.031185914951910084,0.1397079070623155
RSPO4,,0.03586089293686171,,-0.04385606625229695,,-0.013908615072392732,0.009687072840932308,,,0.055375034351936275,0.02854972995787861,,,0.04185528373860519,,,,,,,0.020119479250740674,0.10284770386237706,0.09287854827078933
LEFTY2,-0.007476787574445197,0.049406290884129504,0.1874472991613849,-0.02531380299016876,0.06933683755983144,-0.021871827569018832,0.028046625355884452,-0.0035747338766847106,0.389502961713756,0.03991717763460825,0.00935103944385106,0.018137632879858336,-0.05030333013665088,0.014648265789592102,0.08700771245332349,0.058796629414841775,-0.03290141227951798,0.075283230125377,0.004289995251097717,0.14582283472281216,-0.04240769709634388,0.07577470185163926,0.09666988302890388
PF4,,,0.03651098383705529,0.058179603582876216,,-0.016549121259024607,,,,,,,,,,,,,0.05195352423636663,,,0.00019110731572186964,-0.03560765148350535
ANGPTL2,0.03298757818076384,0.03465235676955759,0.10428390854783086,0.01791468357705888,0.11321323632688493,0.010205186809594678,0.04180588684480317,0.131341307970739,0.3696468951175314,0.06830806561564523,0.06110068121418787,-0.026989400135231493,0.032537964700793426,0.06362845800898902,0.1451020291566865,0.12062087840670706,0.030719326525663778,-0.0013365913390388788,0.0008343935180757432,0.00878146781261792,0.09556006005072622,0.022023416600583025,0.12221849925951901
LRIG2,0.04525155943719318,0.04188381629325108,0.025841381941850785,-0.012867160885412647,0.0808899698193721,-0.027743841926833372,-0.04218797814631829,0.04198058281525341,0.25618069541325605,0.03950268362513319,0.06305442002013194,0.017449686818270447,0.07123799097209024,0.005512641074507449,0.05530550874470389,0.08864987504956709,0.027984606229942678,0.0635010045160443,0.054514726072741174,0.07594705576950787,0.037339832952243454,0.15572231571957487,0.10325110253159081
ICOSLG,0.06553895963060005,0.06300254686489924,0.09178785626303368,-0.02452850846274902,-0.031917747703270154,-0.03171954747593903,-0.03252367690051556,0.04483217734531401,0.23209128378615168,-0.05339396757221942,0.014606237068706623,-0.09210712355992229,0.047093211390079166,0.010363921009219419,0.10027273786401185,-0.09962261926701949,-0.04931796407139443,0.07797369507093858,0.012482444858834757,0.04562945429953725,-0.037731651112343584,0.1583182841015364,0.1882528218468801
WIF1,,-0.08817255014939003,-0.05014215404956698,,-0.07285418331878749,,-0.015370823925887034,-0.064149607964639,-0.27265730927233905,0.024075873097989694,0.012986877158605354,0.02551972472077877,,-0.06660531393705667,,,,,,,-0.04562376105764117,,-0.029613283904507678
NPPC,-0.011573060919325261,0.03247652189308488,-0.06251977402399185,,-0.014777048383133743,-0.029686862808735868,-0.007947031706434692,-0.03534479405055671,0.02742843771812849,-0.0028129045011687837,0.0074705822125152406,-0.016604507841792317,,0.04434120882679712,-0.05250112920277442,-0.015274347566519818,-0.00742425984650773,0.06756899791131096,0.04549753556475917,0.09507224042421068,-0.0007383250629952305,,-0.03537149262733533
LYZ,0.03178004234199245,-0.05735273298951871,0.12604232696512882,0.04714619113352903,0.044235155992881726,0.07639640341620269,0.06792051056271275,0.08180762144750407,0.28963227216758375,0.05873178925419344,0.023239277125317585,0.017292241226831026,0.009400824663093192,-0.017660473761289618,0.09286783580337724,-0.05324924235966501,0.05761711957080951,0.032549762011592494,0.061006474236244675,0.058674168638208596,0.006244185319478654,-0.04665671461817205,-0.038580448954011005
EREG,,,,,0.07863009870181537,,0.011372491721835413,,,,,0.058949199877628096,-0.009912968385943943,,,,,0.14240339600503368,0.14163811829439407,,-0.04490529524373563,0.013302389752286032,-0.0246872418087963
SPTAN1,-0.022662767286173443,0.04789919626497956,0.012378722235102314,-0.01614285543547281,0.08620189653583654,0.00892039817900446,0.023033715794771394,-0.02682347911962476,-0.05358296512319516,0.016161845715214042,-0.0036478283795552194,0.07025904560064014,0.05104056295028258,0.03500776693456531,0.08222080770794221,0.06636222522304132,0.07031853511878584,-0.02161026848396983,-0.05449879709140984,0.03356943142456231,-0.07138082886867683,0.09862471265994609,-0.1683416151145853
PTH2,,,,,,,,,,,,,,,,,,,,,-0.0007473926467723335,,
LIPC,0.009335795635644342,0.10161599848415373,-0.01804028445199367,-0.03310213445658857,,-0.02676603765967753,0.08688892814762006,-0.02238090323300716,0.11047148055540854,0.08438326808931834,,-0.008304585257483132,0.0013366157359940769,0.021405841644146217,-0.040855966621284656,0.006624670726935151,-0.051897837090628944,,,0.019209252090365423,,0.012352491260777329,0.07003502194450272
COL8A1,0.07534982655297601,0.16354837662216098,0.21048160179341138,-0.026820231249455102,0.11713753033424477,0.04755625130117747,0.0213962179507591,0.10813493420359196,0.1812062804229961,-0.012835761348552464,-0.009773452617934584,0.10116590305779627,-0.09747485498809419,0.04081890603007701,0.09160314532357829,0.12495676021434565,0.08109995440844306,0.07134249518828603,0.0646783480812419,0.12664225066679186,0.037555206461895765,0.030828272149298352,0.08275633928787256
GSTM2,0.06081107090678581,0.019025399003297094,0.003993581268145718,-0.006528944587221949,0.07100394893813332,-0.02094329013787887,-0.06242188155954401,-0.012204511109279878,0.09623089774727511,-0.021166134764030627,0.023893546829566924,-0.040329632101906626,0.023643090696621016,0.004836321569934368,0.07916217638880978,0.04814190164411248,0.044864472707742506,0.00638881385293384,-0.04801151584164145,-0.06542614225702997,-0.004353388330427495,0.09751682569792901,0.029611554762478086
IL4,,,,,,,,,,,,,,,,0.016849219254321382,,,,,,,
SPX,0.0161561560973643,-0.023854873403035003,-0.02276952122131226,-0.0006817178524411852,,0.04755420275125762,-0.036171555590170164,-0.016541950087842948,-0.14137639607515143,0.06601125910096359,0.027220029092423603,-0.05962733423636728,,-0.02929572634347132,-0.056630584065575154,,-0.011280176360584926,-0.01834606551242877,-0.010410746965503932,-0.051604892567797656,-0.08278924360782071,0.23765127569467984,-0.09728034426731803
MFGE8,0.003352917480672293,0.11043859883683237,0.12729988746567245,-0.01902158233883761,-0.024062924155459478,0.04806175167371905,0.029111993068091393,0.00914964802105794,0.18635993544626353,0.037807489945473574,0.05346262914722038,0.09719132995240563,-0.08610296899910314,0.037661216094192276,-0.015827236234072086,0.07158872022817582,0.06794524095900473,0.18310965887830782,0.1279861093116136,0.09346997972775206,0.07145631389860245,-0.00044169938997583145,0.14432494887994887
TGFA,0.007679759064027728,0.11565687886105784,-0.029287836031789367,-0.014573007890586962,0.11606607661179276,-0.01191248754952774,-0.023262236250006566,0.09808622924887346,0.13533004175742674,-0.01453102253635901,0.041590393839828224,-5.382053667293373e-05,0.02236639222127161,0.047743453585463426,0.09435053496239212,0.02218852551073275,-0.009971516879566654,0.003497281912631992,-0.008429584284794359,-0.0511506596234141,0.009164895206346804,0.22539320969253096,0.07202529417369086
