,MGH258,UKF248,UKF260,UKF275,UKF313,ZH916T1,ZH916bulk
DCN,-0.07634472517708435,-0.08590808427032544,0.01988939819031537,0.012453866450631786,0.04203860886861322,0.08284553367044753,0.057721666204833655
RARRES2,-0.05962240066976928,-0.028573407993010416,0.05368077261066963,0.023766688170046808,0.08057503549810868,-0.002341674207207836,-0.08924391136352582
SEMA4A,-0.04935048346078983,0.0503323585865783,-0.02727117720289022,0.011557311453540364,0.012737025998026704,0.07917214249061202,-0.002202378239996679
GDF11,0.00894228285080775,-0.002996347097169644,-0.041185442790921775,0.0024144345939411454,0.05165782448514093,0.07145925639676616,0.06405530501106242
GPC3,-0.018746545043945045,0.03243180763137096,0.006398038029178001,-0.010601019603887303,-0.01934143950163709,0.09365791134532786,0.05763677588065745
OSTN,,,-0.02084458849809737,-0.02703728302004367,,,-0.04434615857890012
GRN,0.10086694233547688,-0.005517266160404713,-0.06141088290177492,0.04179531756333248,-0.03230858934558194,0.050428656479882865,0.023352188906686874
CALM1,-0.03048010024835116,-0.0006954609950328167,-0.05857735743144667,-0.023108589857486924,0.05869358963850953,0.013882454597043544,-0.03796360201079321
ANGPTL4,0.007152328552200935,0.014426260632356759,0.03872314454249721,-0.02545415424169497,0.005909974581976952,-0.039348819425198384,0.009831134726658726
BMP8B,0.003219126330173042,0.0036576236746054267,-0.03342540417720174,-0.02132618030963339,0.06994463490963372,0.07203879474594405,-0.03133993079933287
TNFSF4,0.016529720807455565,-0.027206351086628427,-0.042042288714693496,-0.01282617710629879,-0.0074775581571225325,0.06952055260709764,0.04841945683444451
RBP4,,-0.020438786464845468,0.010746924070237657,-0.027929147017592727,-0.006455011212799116,0.03913606214203748,0.022177354267417782
DKK3,0.03984366915506429,0.03705383232882655,-0.03536135769817401,-0.0178719869924904,-0.02701366101467371,0.030878002215895296,0.041001048739286644
COL11A1,0.1403737002100969,-0.00705483027179438,-0.020878698133831378,-0.010597748367113644,0.0106900229421561,0.029834049805001855,0.09873221714159872
COL5A1,-0.03823585858903725,-0.003392230555247465,0.0321092097128237,0.0018608869180666797,-0.10897538885612287,0.048853984513614425,0.05397406170240202
MEGF10,-0.007833629324048411,0.036413367128130814,-0.02253843207364216,0.02012321834681453,0.07988355087196894,0.011292139165992891,0.02844359751201635
CEACAM1,-0.04432992609647124,-0.01794979667654366,0.04369601297453832,0.0007939313486938518,,-0.02009595448711883,
EFEMP2,0.016443735177751568,-0.06477800483443738,-0.05208016524861983,-0.023501133003610133,0.017611331128249502,0.024960241921118988,4.534553645443089e-05
IGF1,0.09603264987360392,-0.04462784360230536,0.0331328164292966,-0.017952427094087127,0.11299269798491833,0.12455141334454438,0.043418379073697444
COL6A3,0.004258330215600041,-0.02116769492768058,0.04214333426749115,-0.03353302180639385,-0.11497830622549766,0.0808146536714018,0.06197397499159831
RLN2,,,-0.0284698209640515,-0.020516173683522765,,-0.018102372621672,-0.02412955594142379
WIF1,,0.02560080990776154,-0.014782963864586227,0.10869815069116803,,,-0.02733145235738717
PLAU,0.03658692516508336,-0.015866631584967324,0.017953497355433185,0.008343441897446843,0.031356690152325964,0.02140771551704529,0.07269229149123306
CXCL12,0.01433260928360978,-0.01261596032290787,0.03227591244499873,-0.030118545358179094,-0.008845439252345296,0.09058903380040557,0.07485707517989114
MMP9,-0.055056096249405,0.042263130424544194,0.002426961460011861,-0.027007574527160468,0.042108088711532175,0.014012256396478604,0.02520104422446148
TNFSF14,-0.006648044362315383,-0.01866404313852292,0.05278931398531231,-0.026928957140939593,,-0.022878700471118334,-0.010151187077317735
HBEGF,0.03289478187471417,-0.01608890755143441,0.048360788061544736,0.03948980194183836,0.03229154717506845,-0.018392067361163073,0.05007220304849409
NUCB2,0.0014750517140045807,0.0027984943862333013,0.06608861893131693,0.030176366452944695,0.034367357786366154,0.044910446762979915,0.019054461779447997
VCAN,-0.07106268653815644,-0.020212465621187947,-0.05515481866864526,0.040166948319763855,0.049554928386325095,0.02574761867839559,-0.019707997785161798
VEGFC,-0.023802398788014857,0.026719978274985567,0.10303769506096573,-0.028868461182155303,-0.015844162840227563,-0.002232796526975466,0.034552843261321395
LMAN1,0.012684120465499911,0.013995335998778356,0.07262317421049555,0.0202887008450388,-0.02353006334238188,0.006165180716527999,-0.0742652813910116
IRAK4,-0.047206393757357315,0.0009039992076550498,-0.037875794371691814,-0.01192163141060542,-0.02731315672082008,0.029530770146077124,0.06586940395198188
MICB,-0.015274997524472986,-0.03236344461193866,0.006967347585020436,0.0885954038483932,-0.00676746479507716,0.08890750854531743,0.004653487736487361
COL1A2,-0.013610615874557063,-0.06947517728485313,-0.03788785153480314,-0.020934053269377702,-0.12304711212289075,0.056676752842109386,0.07626776562408681
ICOSLG,0.10438095705514203,-0.0325473428430989,-0.030804341189333114,0.07424625668805988,-0.0011350483942021608,0.02070211280272056,-0.04967771108451613
GNAS,-0.1040591214820072,-0.022424804396541743,-0.08129697291313467,-0.00567176015443069,-0.10761235442366301,-0.02543686872423304,0.03678308107782278
C4B,,,,-0.008352227304706313,-0.017700206037866154,-0.016463966917472383,
COL2A1,0.0922218376886345,0.03655694916705197,0.1453794055320669,,,-0.021331301259634936,-0.02658931003716689
GSTM2,-0.02973928276934783,-0.023637454599657378,-0.04316688947102751,0.09111115338479445,-0.02658832220308776,-0.025824793295342558,-0.021826360605507737
NLGN1,-0.08165762131576239,0.054512168663074664,-0.05015088511673216,-0.018827291446884397,0.041572917251689975,-0.04061373531683435,0.03663921775731426
SCGB3A2,,-0.022872140574787824,,,,0.04411249451903188,-0.022538031378670678
LEFTY2,0.08294263489361771,-0.08164879695381247,-0.008897059301782754,0.032833756283274104,-0.020492075805526377,0.04154122668848986,0.014351415659982962
