,UKF266,UKF269,UKF275,ZH916bulk,ZH916inf
TLN1,-0.021177812466248173,-0.05088243564840531,-0.05718427093083787,-0.04887727320620255,-0.04553989047271023
COL2A1,-0.02509894152927096,-0.014327998291480213,,-0.03333449060638877,
SHH,0.0011869889718882207,-0.011263547599938577,-0.048882849925335946,-0.059290070999483066,
PON2,-0.024096567488134917,-0.12509010628041758,0.0009495272908299218,-0.018788537647756443,0.009125160508068185
ICAM5,0.07947272921987832,0.00133525165594887,0.05111852716594704,-0.04669099043972197,0.08106120893384795
HPX,-0.023167352526975254,-0.020864550587540356,0.061366683357037606,-0.04008481214268279,
SFRP2,0.0065160507153318725,-0.011435074466918485,-0.015059229083082064,-0.03667904545581696,0.022195555002553515
CFC1,0.07905915384370185,,-0.011587553860601155,0.18428162242954177,
CD70,,,-0.021614845126211788,-0.06499751136785577,
HP,,-0.04405387137271839,-0.028187251010850824,0.11751017073636433,
CXCL2,-0.025633500171196723,0.048604380377974106,0.0031711201536357594,-0.056242102695113406,-0.028141836101464732
NPPB,,,-0.010146533410954308,,
CCK,0.04755989770192169,0.09080595995275301,0.10649434422325657,0.18098053656888785,0.19124237434252328
SEMA6A,-0.025259181141919006,-0.04059365735881061,0.002296825652795448,-0.018684915543923267,-0.05089772538990648
IRAK4,0.00044201844846171413,-0.055515242475524834,0.013849624592578675,-0.027711418110938864,-0.03330821084384828
GSTP1,-0.04369763045368257,-0.10476439240806387,-0.015991659488384234,-0.02674424117095481,-0.011435093279224352
VCAM1,-0.05420272497040333,-0.05843835754496882,0.06286433391081828,-0.027251259795500353,-0.11273368053457125
NXPH3,0.04419121889013047,-0.02424820018011326,0.03023669969689316,0.05848743899332691,0.02480118580404625
MTMR4,-0.014570954925227227,-0.0078322430239826,-0.0014606281200594863,0.014340565185425253,-0.019838924603022973
LAMC2,0.004380621171314404,,-0.01277335357465853,-0.0205388544202495,
IL10,,-0.01880153285389742,-0.032382687164241926,-0.06197951682316445,
SEMA4D,0.019971644537779266,0.03466201881472353,0.023499897246627793,0.025562267097696517,-0.11991924120404854
TRH,-0.026542058903855834,-0.029683540608800914,-0.033659839856597915,-0.06070909091700944,
SEMA6D,-0.06643069448268661,-0.01754463879828014,-0.0379052550568436,-0.04432337737742017,0.04499896537978163
CEL,,,,0.031229544176149544,
PDCD1LG2,-0.02229155624547949,0.005858553489732894,-0.023596808285805418,0.0330251110439998,
SPINT1,-0.028832774166780414,-0.03573219321904871,-0.022190910563864238,-0.0738049620987685,
CTHRC1,-0.09822299123878238,-0.06488411329511032,0.01321304478265737,-0.0908174835756278,0.007658857025733871
PODXL,-0.044171088812700494,-0.09595097265859828,-0.05741646126581568,-0.0515832283350759,0.0389054087507272
JAM3,-0.040156745230739914,-0.01850300950534962,0.0267028874424638,-0.024768853970876966,-0.08671443227041152
TGFB2,-0.02855667974802378,-0.09871561059817853,-0.010903559243853236,-0.004575608174198793,-0.03889926119770605
COL18A1,-0.055612720831367424,-0.04213013713013118,-0.04240921359168285,-0.030904142761900077,-0.0849331039702574
NODAL,-0.014177977457943709,-0.0377591913031138,,0.03978447076536946,
INHBB,0.01609178528346789,-0.052496784518585554,0.03435167572136837,0.0342448800691671,0.005055792616908186
LCN1,,-0.012573649597828725,,-0.02499074883185147,
ARF4,-0.06604911553187931,0.02323177488567873,-0.004901715040579899,-0.08636103816509298,-0.01758591754863419
CXCL14,0.046674661480695746,-0.012998475273791006,-0.049719281761831054,-0.004304056695797756,0.07583250611856915
LIF,-0.028122592038714648,0.007529236841617464,-0.06055528649015041,-0.120884883265123,
IL17B,,-0.02076556910576961,,-0.028255477233078703,
MMP1,,,,-0.06323359176986248,
MATN1,0.04016773511727755,-0.013182616784001394,-0.01027396591417201,-0.02574950013124738,
ADAM28,0.09819775652407861,-0.0581553673261849,-0.017538072071200287,0.03436361612021209,0.009149222657847011
TCN2,-0.02333194536457416,-0.03352446396747459,-0.013733672982969056,0.008684560136745605,0.03933311064553705
THPO,0.11413649784425917,-0.025655098820560534,-0.021092006536040694,-0.011101480075528001,
CUBN,-0.03979685375165997,-0.03209279794064229,-0.013997602039591654,-0.00855447919873595,
TIMP3,-0.02317218023528705,-0.09483867946596701,0.0031675080466173036,-0.040994135106856754,-0.03711445913252321
PIGF,-0.022369737012833214,-0.08262327722723212,-0.020246395590571554,0.02290733907646421,0.02477915052648545
CRH,-0.005919117656152072,0.05919297860278152,-0.016173620565533422,-0.05639546953210162,0.026593835496273907
BDNF,0.02274527332132732,0.10511747324840497,0.011525693528309459,-0.09016292074720506,0.042899129340843445
CCL5,0.0143524196689433,-0.028542291246069856,0.01589581338051,0.005572491488947861,
GAD1,0.022523205089886297,0.06628713037077512,0.05328812502830643,0.08606906309900386,0.047770463190026036
COL14A1,-0.03541829965461243,-0.022304927450900177,0.003256745535098542,-0.09571615806825698,
HLA-A,-0.10842588056653613,-0.08344380512340346,-0.07561345095513719,-0.09667239184495215,-0.10135645404812453
FGF18,-0.03174301431758611,,0.08827672294150682,0.02542287817760655,
ADM,-0.019597602634699018,0.017567636433600403,-0.060946411019835785,-0.1505611003760416,0.06224376859664894
GNAI2,-0.03185382318114177,-0.08506730977964504,-0.02979960560863824,-0.011116804330605601,-0.07567849041734277
HDC,,-0.03007748196514863,,-0.025749488469542475,
COL11A1,-0.08739673050409202,0.10024111104361783,-0.007730886705406983,-0.0976375460998707,0.06826048753523087
NUCB2,0.014597730496029387,-0.08550343959566682,-0.048532624099716246,-0.04195021309684093,-0.03544800175636726
FGF16,,,,-0.005984764496670682,
CXCL1,,-0.03216387589692554,-0.02324728570540762,-0.017523220681836864,-0.04125467845245521
VCAN,-0.0761500907213119,-0.011264355668433559,-0.0542056826332012,-0.1041504680277959,-0.18767258799449857
MMP7,-0.00045874796542709495,-0.009177727264724671,-0.01014653335551743,-0.02950972048396375,
PTPN6,-0.03149067331498429,0.021564076950718557,-0.02218592389696145,0.0036684361030133177,0.025959036948824604
PTGS2,-0.004929266611805785,0.11484229089657129,-0.033769738446254874,0.008072908618107855,0.11402713787287838
XCL1,,,-0.016665301388947333,0.024938592034868732,
CD58,-0.02104929894835409,-0.025123915103121376,0.0346042878408568,-0.09193209275539921,-0.020089134736697725
TNFSF14,,-0.019123143527595417,-0.026873552149433776,0.01856238556965091,-0.04479818259844036
CNTN4,0.021993547393457023,0.05529146189388854,-0.02810851042661722,0.012394477169521743,0.10417017070510791
INSL3,,,-0.011700020127453891,,
MFNG,-0.056383148814057864,-0.038141158428485394,0.023626480493172862,0.003401070198300148,-0.03718291173730057
ICAM1,-0.029799962752938326,-0.07696293087163597,-0.047012044920003715,-0.09960602790503574,-0.042712467666657816
PROS1,-0.0537460167980044,-0.06160680114951504,-0.006925867082185034,0.00249241232945891,0.04193000294397867
CLCF1,-0.012233330656316446,0.05180072299752379,-0.037750034294804044,-0.10118442663982069,
PSAP,0.03853539539459532,0.10348769971230475,0.04207163863023018,0.00882897794136876,-0.13856790161116136
EFEMP1,-0.03817766237015065,-0.04014493348516051,0.09502984314740776,-0.09765959519964612,-0.15999797727917636
C1QTNF1,-0.017500172826992632,-0.07669671339160904,-0.004190954051768847,-0.12798687646010778,-0.010167063036734267
ALB,-0.026900920786448405,0.15930123569061877,-0.012773353247693884,-0.03645665299098566,0.04439817137753181
EFNA3,0.059390554753901065,0.05019292862041749,0.026025862196157316,0.07010361463652402,0.04658231378788306
DRAXIN,-0.030050362814211938,-0.0721768205894576,0.015017689333436047,-0.0021497032898242655,-0.058227650858853446
NPTX2,0.07253931627495305,0.0657435981780659,0.04171877336856651,0.037426831285181754,0.10709609152133928
FGF11,-0.05019970041314492,-0.07643054889634367,0.006493877932848204,-0.08211789308809408,-0.04702739943194288
CD59,0.011594859059219859,0.0861754037238492,0.04169146669671328,0.01276567385551347,-0.021761140002403846
COL9A2,-0.03175261389512505,-0.013748879023307547,0.03274080990915334,0.01223887259689159,-0.019437121881384065
DLL3,-0.04662409091183887,0.030900493090150413,0.04861599840862649,0.028231440802717146,-0.007175471625936551
FGF5,,-0.012258539981519509,,0.006972593140953382,
LIN7C,0.007756953366541398,-0.0393423938135322,-0.02552278656040148,-0.030838229411750386,0.03385652396799204
GDF7,-0.03842616240982536,-0.021928524780630763,0.07602405023001053,-0.03936152573244262,
PSPN,-0.050466178632515415,0.07143522368038054,-0.018213047153149246,0.04268709137925211,0.07506418734970456
ANGPT1,-0.046303723589940574,-0.04353470700932749,0.01408275891152576,-0.05124964564330723,-0.02642847444582432
PNOC,0.02124026473501079,0.04554794765341666,0.06135856022461858,0.05124469626613084,-0.03410679079098842
L1CAM,0.05960894871189472,0.06345790513590095,0.022374741563088132,0.1362700265753621,0.08002929592068199
APOA1,-0.050158153382808615,-0.026235129636879698,-0.015235461516399809,-0.012100367336993123,-0.03742273278267953
PSEN1,-0.02063554412720483,-0.02346269039041114,-0.012031277367186418,-0.029049008387839005,-0.10441564411927862
CALM2,0.09493092164529993,0.07525390727372984,0.11129018874847485,0.13441226378546609,0.031100907977753157
CLEC2B,-0.020692983768687907,-0.024323153077524026,0.004225737185072764,-0.06605088697776251,-0.07009118074340609
NTNG1,-0.007533093848176104,-0.018007303739970323,0.0004341318932930591,-0.06686075874301001,0.06594393196370184
LRIG1,0.0012094778117187855,-0.022358466521429123,0.0011610931805761484,0.03462810601545442,-0.07184831103467151
CPAMD8,0.06413879755808195,-0.011089499125652984,-0.012978023690282304,0.07942589684970137,-0.07393344911211604
GHRL,0.0780230767725064,0.010905257550662673,-0.022755079562600884,-0.02460319506665978,
NPY,0.04131185509081829,0.08420998973595689,0.03074392460528971,0.06535594637375909,-0.034195332234569775
MMP2,0.005227987065689898,-0.02407621996349791,0.005827800800496724,-0.14046004540224127,0.02272971843855734
PPY,,,-0.009484823939769838,-0.04996280756000537,
ALKAL2,-0.023520521979525567,0.018231064234106975,0.028444369286358476,-0.021741649755748906,-0.04797400828153722
CSF1,-0.051325673280842525,-0.041737029483747204,-0.002265149498736237,-0.13524347386690364,-0.09948961587849717
SEMA4C,-0.020500524467671328,-0.0661365303121119,0.004407237546147456,0.0030406109750605215,0.034942519240819765
ICAM2,0.047129620885601964,-0.016054465960125056,-0.010373312089584481,0.014732985709752977,0.0174893455269341
SYTL3,0.024705410707893852,0.005318922985261126,-0.028397538760771467,0.03765531518126452,
IL1A,0.0031572972498465635,-0.030501110050698804,-0.00823069244345156,-0.04422501627302095,0.04184548827739261
HLA-G,-0.020754523477809407,,,,
PGF,-0.048665171051230006,-0.033665933395315276,0.0006148986159514928,0.0659090780154985,0.0185550459563159
LGALS8,-0.026053861802382994,-0.034699691491003215,-0.020086909247886895,0.05146441527604377,-0.04628940818433499
DKK3,0.06815694207486608,0.04781160259138264,0.031101248580867113,0.16617231085425832,0.03135910633497808
COL16A1,-0.03477660353834061,-0.055209339394999266,0.0252561226237107,0.03185398729187558,-0.0450970867397912
TPH1,0.029925507562665574,-0.013182616659563044,-0.02193640748658313,0.012445307553417138,0.030674582778468202
TNC,-0.07159890875341042,-0.0725344452202984,-0.06897190763842873,-0.06379271741859299,-0.06368123172015014
TNFSF9,0.019970436834230852,0.07555408388317722,-0.009386998704937276,0.03691685159247858,-0.024123746762571334
C4A,,,-0.011243783034103408,,
CNTN2,-0.060668248897938336,0.01562910606772599,0.010494522121488289,0.1070042621150073,-0.10079914930879803
F7,-0.01910038560282779,-0.01108949268006513,,0.1764061015920068,
LUM,0.0029349812119639114,-0.0654427516597247,-0.02238024120740004,-0.06708439638340584,
BTC,,,,-0.00735057509307871,
APOC1,-0.08895438501205143,-0.08625918782237273,-0.04993316210301727,-0.06406385552989034,-0.0846055762857201
PKM,0.02700475643017507,0.020188770045979174,0.006853399247247146,-0.04482372421127466,0.08966604264710504
TNF,-0.007099269312938281,-0.016275206534518354,-0.025651887218493402,-0.026850031342180402,-0.10072722155615542
GNAS,0.05579518252549738,0.042973305424891674,-0.01802818008613217,0.1592056692380864,-0.021970090025935772
BMP8B,-0.02390084202827913,-0.03526507012838836,0.0018051835836504007,-0.02870744380651075,0.05487228531535795
LIPH,,,-0.009065562799080747,-0.030215324279956483,
CCL28,0.015623253206213297,,-0.013959475332400205,-0.02837058844174547,
PTPN11,-0.022101660501247303,0.0013826030922086574,0.05280465887511747,0.1463273410807421,-0.05015986901914575
ADAM12,0.057798198356196276,-0.027905367377999937,-0.05330647217155977,0.044871777786203215,
EPO,,,-0.009484824353784277,,
EDN3,0.0654827108288168,-0.019649016193276914,0.06001443345886211,0.016792132039100027,0.03415258592052875
CCL22,,,0.03929614446272719,,
CCL2,0.012603980235143199,-0.08952337263764718,-0.0315960762356501,-0.05089371115384732,-0.057401821439049476
DSCAM,0.03888534867307741,-0.058157879411671186,-0.015194296754313903,-0.007800749782663241,0.03968497189817076
ANG,0.022216123878966373,-0.05104052722155955,0.03344915142795975,-0.022798133004838593,
FBLN2,0.048180746961999886,-0.03685179111019194,-0.033189217325229094,-0.028572456180673743,-0.03661383886415048
VTN,0.04864429784122803,0.06580768076906282,-0.015582501247763775,0.06776235879649116,
VEGFA,0.02187096371978769,0.005923362292287128,-0.04042665887053308,-0.10770519287611317,-0.05096525553001853
F10,-0.0382441181652386,-0.018031751587900668,-0.010399904904055344,-0.006544184521715064,
SERPINA1,-0.010320676669222553,-0.06441890515986261,-0.019822565322999305,0.004797774297487748,-0.035313125750785726
VWF,-0.04939492493567541,-0.09269370566318302,-0.020474089453180237,0.12271776239958883,0.04847444678755119
GDNF,-0.034231874925552554,,,,-0.0506415060184721
VASP,-0.01801395352388946,-0.048105991621734935,0.0019501692752579387,-0.042949186436019936,-0.03631167023648515
ADAM15,-0.06257170946027703,-0.05896502605115559,-0.004456047559468306,-0.03342892761187308,-0.10451978252746597
WNT2,0.007695673226898403,-0.028465033570307992,,-0.03541137766722866,
CALCB,-0.022291553467177774,0.11206874118090032,,-0.041364139884635547,
OLFM2,-0.049706771722356886,-0.006412066775494335,0.060837229907582314,-0.012918488238042957,0.09418695733322709
MFAP2,-0.03515647669861167,-0.056687218576400286,0.02211480066966375,-0.0393843419191587,
HLA-C,-0.11606687184521218,-0.07720583383221048,-0.03711168372386878,-0.05734180175521585,0.013415939403253283
THBS1,-0.045286984440080565,-0.0537182543232234,-0.0507414078951831,-0.09527303947130228,0.0344858140645609
HSPA4,0.08866051484576719,0.0070355239096789365,-0.014156566769988324,-0.032464026109764954,-0.047135842154598304
LMAN1,-0.004254808598608838,-0.09344534995722431,0.024132333284679886,-0.07584419972948332,-0.019730295700453135
LYPD3,-0.0008701873175457159,-0.01901647103736065,-0.013279517005762067,0.06946037866370308,
APOE,-0.12198245492727285,-0.013731748646071558,0.06010272456207245,0.049964852433455054,-0.17341555177387455
SOSTDC1,-0.002304436578310456,-0.008276818417817916,0.0015094547562735493,0.03590609718365683,-0.03821621636151269
ANXA1,-0.13440514043348778,-0.0873538141768494,-0.009975394597224997,-0.037291158596034914,-0.006779946173274956
WNT2B,0.0003834062509099739,-0.04576810384404839,-0.03389363814550108,0.05911210030486513,0.07830497439906987
AMH,-0.003454318009209236,-0.02514976244881242,0.027081536116288586,-0.03905027788448783,
GDF10,0.05949072317226218,-0.019752739329714362,0.07516780380083318,0.13390631541785722,0.13200645416316176
EFNB3,-0.024338417068605296,0.012518162153754772,0.06022067737196489,0.16264513420130405,0.0853207613141899
LTB,-0.022878924941272832,0.04069560437016279,-0.016502861539279563,-0.012989741019737554,0.009232250340275182
ANGPT2,-0.08333582973958256,-0.09724859884688485,-0.00770447289584507,0.08356106035483368,-0.009636382590282034
NRTN,,,,,-0.0038691235912808072
ADAM17,-0.04852843148694072,-0.020003578133473855,0.03503058592419789,-0.04561779156386256,-0.012646871287437538
LRPAP1,0.04275772516793862,-0.024482603209004975,-0.001986212024277781,0.06301097434285963,-0.035441696362540125
NID1,-0.031527212182285304,-0.0813638411840182,0.025191351089342447,-0.0028603951815181212,0.004205745478291312
MST1,-0.020101809894698036,-0.05127599884179703,0.02638711374164865,-0.08714853891991109,0.04608441086118305
IL13,,-0.012417039388001696,,,
DCN,-0.0731401335425091,-0.05679972209027659,-0.0465507764206303,-0.019587871748772103,0.13070286978275264
IGFL2,,,-0.011243784223832437,,-0.018347367706869715
COL7A1,0.06469902049573611,-0.008666836445014241,-0.01049191397293261,-0.07104131853070969,0.015530150845870706
CALR,-0.05657389811027738,-0.014269292499696896,-0.06294810418829797,-0.07291669906309037,0.07404285749871135
PIGA,-0.02630366338499088,0.009962722581885653,0.029713566184254237,-0.01850630112086367,0.027915109501449705
CD200,0.09109882307543653,0.03486854769661277,0.04422648975826361,0.09423228395819098,-0.010746434337499097
GRP,0.14844680809508826,,-0.017457335551147774,-0.04012237938755879,
CDH1,-0.023218491596603087,-0.014780345444537064,-0.004168085704138634,0.012036453312354258,0.017632020271989603
LPL,-0.02895252843916038,-0.04395159796252831,-0.02115766238899984,-0.09360296519638311,-0.014924450889545693
SEMA5A,-0.10763117280527494,-0.04573452163130311,-0.017178737130496738,-0.009965391631105668,-0.07003068782975903
SEMA7A,-0.026757615490186706,0.038737105577857756,-0.00487049895652102,0.07194857036983003,-0.03182418674308738
SEMA4G,-0.021516396112699725,-0.04072205587343667,-0.0005474610682171088,-0.0490432374653632,-0.04547844232860412
SEMA3B,-0.007604162209635493,-0.010941427176909269,0.01530549581913798,0.028899825163245404,-0.0661089944124691
RPH3A,0.04600975632797077,0.02272753632659869,-0.020531921020769953,0.12415556859382969,0.0205622539986149
JAG2,0.03294735999136475,-0.05109674719682762,-0.009382742702283148,-0.03359679653181862,0.13807286395285134
CGN,0.030229147569415922,-0.032588233298522284,0.004346238889745807,-0.04955323423084308,-0.04051401663468638
GDF15,-0.05037674325423782,-0.05471246870387516,-0.03668428898397499,-0.07865711414346624,
SEMA4F,0.039021058269376976,0.081152851322804,-0.02427370782281848,-0.03205947994349719,-0.020010779659304628
NXPH1,-0.038034928040099135,-0.004127561635897137,-0.023138368804050843,0.023894976487028822,-0.04090731849379165
ARF1,0.00540280532438451,0.06518224544580799,-0.005704159846985678,0.026805905650626412,0.087133805309587
EBI3,-0.01096427959998852,-0.05471247629603,-0.027268165279323995,-0.01546225502761896,-0.05062009705327461
TIMP1,-0.08745623050012455,-0.07044222850853615,-0.0936932950854487,-0.11161059873762227,-0.11710803787906499
SEMA3C,0.049708037730175215,-0.019366410874924495,-0.015531141267445595,-0.05770393215089071,-0.017885403631913654
GAS6,0.001169396699640186,-0.05713976491760232,0.05485070537093542,0.0768334973409223,0.09745112096253082
MEPE,0.04219216034050912,0.00023074221928668937,0.11283121255461316,0.13861162885017236,0.08501118258638747
SERPINE1,-0.033062344421860713,0.10703403747193843,-0.07098677371736686,-0.15114759897885224,-0.051447501897082644
RSPO2,0.00948086366350184,0.12257563400373454,0.06708990113801694,0.08702176293389635,0.11836564004436566
SHBG,0.021331942263085563,-0.02631719199929342,-0.019097899315491395,0.07448784571248226,
LGALS3BP,-0.048643854233077655,-0.059012063226387225,-0.03080493339168142,-0.14619027213719002,-0.07214682480254136
LAMB1,-0.0730089107512537,-0.09575857042916353,0.01837198609202541,-0.06950216537134003,0.055302947994233125
SPTBN2,-0.011220920810141916,0.06481848933062942,0.045049401016764565,0.1399685687753078,0.10883469602600301
COL1A2,-0.06388419446201485,-0.08368488987564555,-0.018489373524159202,-0.06985173636910615,-0.031764019284572925
