,UKF266,UKF334,ZH8811Bbulk,ZH881T1
BMP1,-0.01601476765778011,0.04418344617775339,-0.01257395837923439,0.026521988155668016
NDP,0.050589983877089996,0.06132669196445989,0.07578806549698305,-0.01208875443745774
TNFSF18,-0.012024545491310965,,,
IL36G,,-0.013752911436744552,,
RTN4,0.11930149076332856,0.019446066569173436,-0.07726807470687486,0.041611779796182864
HEBP1,-0.05143449888329709,0.03683183477763955,0.048008529517675105,0.009553169260355737
WNT7B,0.008780979153132558,-0.015116034573743229,-0.03132424302403643,-0.023907312949868115
PTMA,-0.04305886997762396,0.008728802844768358,0.005754437857599163,0.11654916447848897
CEACAM1,,,0.03833972160804069,-0.015867631305625508
PDAP1,-0.03347568156274861,-0.0436466696753019,0.010891489526488194,0.004857188624391715
QDPR,-0.02177792340059735,-0.04382816262538887,0.026701945880702543,-0.01353599927599716
POMC,0.056545915548522785,-0.029465760158764898,0.07314075533757362,0.07236034319342637
CCL18,,,0.05345233973592673,0.04273168345956494
CCL17,,-0.012563675042489455,-0.003478808672006873,
VEGFD,,-0.013464879681973988,-0.015175137405949453,
TNFSF13,-0.011661300664879795,,0.06525087511460977,0.04416562970018867
WNT5A,-0.027260538453593178,0.030571699929277867,0.04721579150857142,0.024088616577748356
CXCL8,0.07366808731908499,0.02256054923170554,-0.02154921857789435,-0.019302305487991216
GRN,-0.0556034764171322,0.006247785025418394,0.0008143007300351531,-0.051859319998887904
MIA,-0.02108588061468956,0.054164207154733045,0.07919372772961566,0.01656676237299932
COL4A4,-0.01109521238152033,0.07779142164295336,0.07587307624890965,0.06590236777395804
TAC1,0.05775902273247718,0.012109965035796826,,-0.027376184412558416
RARRES2,-0.01687691940421328,0.014827428173223061,-0.007393374575146857,0.06165964717007298
FGF7,-0.019818427628573637,-0.014619786556803764,0.0019777921960535028,0.014277739014091042
EFNA2,,,-0.014422952537463158,
HBEGF,-0.01014096440194348,-0.05554380009945571,-0.010529642766370648,-0.002752667112468155
CSF3,,,-0.04961572216643181,-0.0227484169738813
PI3,,,-0.04814260315353382,0.033462775527892064
PCSK1N,0.04148639289984588,-0.006346916987698914,-0.056937813441048236,-0.021698981394648365
NTS,0.09634949446348672,,-0.017571630718043643,-0.04559176510374099
SFRP1,-0.0031705179359765192,-0.03587485654020446,0.0097942590870858,0.004879426576247814
CXCL13,,,-0.03705667662058071,-0.037107401936007776
MICA,0.06305871212914406,0.0181109480073794,-0.023695268535590595,0.037956290234098904
TG,-0.015634192909183588,-0.018872412685289667,-0.021641384097141378,-0.01872229673489224
ADA,-0.030542931571803746,0.04451001595252383,0.011322490138688964,0.04258231008797863
LAMC3,-0.02220839059360263,0.06562422321848842,0.04547148313260652,-0.020734784857622965
NGF,0.08549886619434945,,0.014602244311880988,-0.020425407110478647
TNFSF15,-0.018115195842719884,,,-0.014126376398648088
HMGB1,-0.015711133120606634,-0.01824903405087328,-0.0007805619437054249,0.03241218864789761
ITGB3BP,-0.045472481871344506,0.05015391973459986,-0.004012270985466066,0.0016075738621360788
AANAT,,0.02219058119183217,0.06326370712666674,
RELN,0.027705577118524546,-0.000860638690703864,,-0.017063131781270863
IL15,-0.012890038778043972,-0.015630349204753258,-0.035189039410822395,-0.03445857972395002
BSG,0.001480295196581513,-0.0052656518900648965,0.03849048117232283,0.08327532852241507
