,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
QDPR,-0.022998080018355325,-0.053457386037575064,0.016479415654916115,0.04887137022354782,-0.014480794372984293,0.0001597991206562702,-0.09419830108516507,-0.022396243609981194,0.001918860067431676,0.05276339666367714,0.04899583607270097,0.028651887875462627,-0.04269410967208852,0.08845925924979962,-0.07422180517513785,0.053337230621341665,0.042842099789208776,0.007854385648491898,0.08095634082129173,-0.04472933041502392
POMC,0.06313706056608162,-0.01730086296398735,-0.02513772743995031,0.003891330343646818,0.023582799300794245,0.0071756384694390395,0.04764762698513201,0.04458519186289834,-0.006365113967592292,0.002641176591051731,0.04174927031941373,-0.04252034699480969,0.06881582310953684,-0.009373024071978764,-0.003094330152915658,0.042396770049675375,0.07758249390548766,-0.028835922349420222,0.02524799744039932,0.0016573917490130517
CCL18,-0.03132422542778229,-0.040590341573828743,,,,,,,,-0.04006339221034509,0.06586049397348942,,0.046214927904206615,,-0.019964883929448833,-0.024203149926177284,0.0006481426294385283,0.013719160428570971,,
CCL17,,,,0.0010063106495194292,,,,-0.004889447024171252,-0.021042384307079692,,,-0.01812991823249383,,,,0.1383717767710896,-0.02438621165947677,,-0.006081164569608745,
VEGFD,-0.035293246463590944,-0.013746672807676252,-0.02026335625205345,-0.037881044254566495,0.03212212769877476,,0.0070007362132572274,-0.020393918621553094,-0.01543484336375082,-0.019823609076742108,0.0750474320706894,0.048387251248780475,-0.011877463686892381,0.008320112884021959,,,-0.016893073170700663,,,
TNFSF13,,0.03640595062963757,,-0.023453237513045375,,-0.0152089320082634,,,,,,,,,,0.017711736463783483,-0.010717659613406613,-0.01979425942980891,0.006586718251193693,0.05630779936762473
WNT5A,-0.012146022311939725,0.07555317596864027,-0.05447203252388792,0.015058807602024396,-0.04896868908920047,0.01789772168434315,0.040695869858367414,0.07291790707767166,0.022426516857219504,0.04258647297726168,0.08046190569855288,0.07551178175161877,0.02111433830641456,0.019100339914039026,-0.017185595751922744,0.05517097641583123,0.06733600335681215,0.024289244713349045,0.01355563165946074,0.047598648313093184
CXCL8,-0.07478690323722523,0.026079831243363955,-0.01897340574699421,0.054165798122059,-0.00811397553182605,-0.02163371934326715,0.027422267350529567,0.010955157820263095,0.025296093904497313,-0.04517137666039113,-0.021064731871697162,0.02349595426590377,-0.03290833701665662,0.1762319984012302,-0.035151321493671464,-0.02954085551460734,-0.10100261962823573,0.08292544696754232,-0.055464350643435745,0.09403921127692638
GRN,-0.03412450730137152,0.033695297794077234,-0.0019425702156982028,0.02142383002137433,-0.07579365134492638,-0.03222112807458511,0.023353784714759365,0.0018267909508380207,-0.021970486756244398,-0.07980082361068394,0.014585073543972269,0.016383719484388833,0.057832419305097436,0.0801332626570109,0.05960653433981148,0.0002605125170141431,0.02452540983101091,-0.004663557118073635,-0.04855428383705145,-0.05148291830912761
MIA,0.02492695042267234,0.029648884146886652,-3.630371909646622e-05,-0.04846683333123295,-0.02215499566772812,0.10947232571011917,0.016828516555331744,-0.029246450528547206,0.04709527295236972,,-0.022481853692533048,-0.02661081628207901,-0.013015573871991424,-0.10037098992604597,0.1397133747139146,0.0854899310075142,0.03344390863491682,0.05033899232675741,0.07039838892460396,0.10212579613918087
COL4A4,-0.03552881197699126,-0.019825042367034414,-0.030305638308682957,0.011749754703495464,-0.02389159576333335,-0.014470626868921775,0.10768344904041728,-0.019984582187581045,-0.029489128733848027,,,0.0012507848070361352,,0.030509890541158238,-0.02524185138012182,0.07058893040724455,0.032733622382669324,-0.0355250714699013,0.02535525156461195,-0.02500438986142746
TAC1,-0.005303806291356336,0.055836163093412765,0.004156638103299412,-0.07375137049699118,0.051629450240943835,0.018304292917089855,-0.03726788344614756,0.047276957919076656,-0.012910482840601254,-0.01808924225556501,,0.0025543405333109054,,,,,,-0.030412088022816575,-0.030964543518273737,-0.043153960934881865
RARRES2,-0.03284641350875141,-0.025059239590643618,0.05538321466083689,0.019851526167048703,0.007623106347538765,0.006858940629505359,0.06986429207588762,0.0508928523083726,0.058538219917615576,-0.046555337427067175,-0.06990313795208491,-0.0041403215985801965,0.052245759729746134,0.08723424211090525,-0.045891700319170385,0.012873073858094268,-0.05851015872192407,-0.03253040129376869,0.009350380154354467,0.09814660611844916
FGF7,0.05239919356604399,,0.005671518157759146,0.02427793742172028,0.002023470661693201,-0.0225288656759913,0.014567390901835264,-0.02534658426808153,0.0062800930662086875,0.005262924945422045,0.03140397896067768,0.043708113541057726,-0.05710565235903031,-0.037169796526625686,0.05025493669543762,-0.01566706295090796,0.017782150198018747,0.004275882763359279,0.08300636618382683,-0.002175331761461316
EFNA2,,,,,,,,,,,,,,,,,-0.01605573551231141,,,
HBEGF,-0.011373486263887742,0.040127965998988185,0.06114024415511542,-0.009627663345531787,-0.019526740046541858,0.14503081819808034,0.053471151615310075,-0.03414013958084133,0.014633094609931086,-0.05911040119500937,0.06445034166817336,-0.027955697749828198,-0.019424647447816842,0.039539711327406406,0.0325034525660636,0.03379558426594033,-0.002357153433973421,-0.0007571164788028499,-0.054686793212994404,0.17222961442789322
CSF3,-0.03552878384872469,,,-0.04052641514132928,0.05200071730189577,,-0.022859599411431498,,,,-0.024904575611709716,,,,,0.06714979172332546,-0.04527097879936317,-0.02527112065595406,-0.024799061091996966,0.11324761543441039
PI3,-0.04208914255599811,-0.002349372010650537,,0.008374594717879408,0.04813917686718685,,-0.025740210651326388,,,,,,-0.022347206046073407,,,-0.02555843299527929,-0.04881157374875202,0.04111896863750984,-0.05388012107253371,0.03311024511451877
PCSK1N,0.026359186816438795,-0.02870560927774777,-0.023792408260196646,0.029644386215299197,0.014648897944046387,-0.03359331506483909,-0.028610413166370217,-0.003667935979851931,-0.00038565767840848463,0.025420121499293145,-0.023930863196857066,0.04553113451489848,0.101636447453544,-0.060155929606934375,-0.010073988051039833,-0.07151544117169066,0.006100886434396504,0.03242000850177586,0.09489491284886774,-0.12635301313007832
NTS,,,,,0.03981281318140921,-0.017665347562191566,0.01378606754644019,-0.022830062090455835,-0.02256100423810708,-0.01784761604946466,,,,,,-0.046473688761605736,0.022082924465593352,0.002716409856862817,0.03292720985328173,
SFRP1,0.05757391953403732,0.027918285980934945,-0.02508090970102598,0.039920915561130206,0.08044590734292599,0.02089366169008799,0.027091306160302052,-0.0010522156763960232,-0.02104238451899379,-0.03470104974484156,0.009409442573499176,0.028949905941001622,0.13585430621297684,0.008454147110178951,0.012427579587765341,0.03742893687866908,0.009157098906758815,0.003998886278733456,-0.03587065447810832,0.03204245887847843
CXCL13,,,-0.024435109189348384,,0.056025089816584765,,,,,,0.036200296749922325,,,,,0.07859978899576735,-0.04125176154049432,0.003999869937588474,,0.044502427282886774
MICA,0.049803623163205274,0.017533355480460477,-0.01320050943940145,-0.007767671357325755,-0.012187126464195239,0.09423153019662087,0.049598235446653705,-0.028443915485159184,0.04701304301292767,-0.025179642488852457,-0.03116999756099652,0.03737810368531698,-0.050011950721817244,-0.07088171278043948,0.11037200593204828,0.06144152793585037,0.10372828998471342,0.07159003230773611,0.05954066878706406,0.061189719302099814
TG,-0.028322111539930313,-0.009148952492322844,-0.019237655422792654,0.040093378380464666,-0.0207836268598945,-0.020390467906891755,0.05595102477602604,-0.019284591597644254,-0.015228282143930884,,0.007735880326740862,0.025079460440310064,0.0657854733286458,-0.006861273828501022,-0.03250749878420553,-0.02647006802769181,-0.02409134594886216,-0.020798520630568137,-0.002742291215096843,-0.021712539343168195
ADA,0.028265924751323966,0.03523122489806132,0.002883671396016392,0.00125871921036571,0.014039284421246268,0.08038522907195594,0.05494308688794599,-0.009237658612709757,-0.024731954861008886,-0.06306197749271049,0.1002053772767626,-0.0007865557827945989,0.0669318143534932,-0.07868271093789975,0.0512273009060131,0.034300280012691434,0.07412291454105735,-0.057330817406782586,0.030507329241539972,0.047837986081373275
LAMC3,-0.02187993855004979,0.09741583548595945,0.02350186895820046,0.04893186941259651,-0.0007779175760685704,0.05555690892565045,0.09359516784023701,0.012349597849424075,0.027239085373071837,-0.0529145934357204,0.03977168935246312,0.04592161138344422,-0.05993700243849064,-0.04647538603065767,0.041451579398964315,0.039369544821548245,0.0463960476855556,-0.0037329627973969543,0.03373927618982564,0.019505502530194986
CCL7,,0.05471367310486161,,-0.009842281377776308,-0.038968521507494955,,,,,,,,,,,-0.01459662391011721,,,0.007442950221838083,0.0683433980072308
NGF,-0.020469142334170055,0.0031823258706693077,,0.02810349769999649,-0.041594840813837325,-0.01945797545378962,,,,-0.017847627800935663,0.11351089584031598,,,-0.035371522386643664,0.0630826797984957,-0.007876201577522696,-0.015839919415089613,-0.006570198562174775,0.029582988432564974,0.13548623972338922
TNFSF15,0.020357244881873248,,,-0.025775685365914472,-0.028852161087488105,0.1348530733702562,,,,,0.2062066253678362,,,-0.002552985043383605,-0.029963260309615627,0.07236572167538728,,-0.015692932075736816,0.0008126345281420523,-0.011356584762398035
HMGB1,0.005335004966082194,0.009670929716800343,0.0214440648943859,0.0069750436738855075,0.04236596780750061,0.05152468544211012,0.08349615533756688,0.05678891469030996,0.004387803314347903,0.07100047644184695,0.08345230724228812,-0.028307809044214965,0.07791659954159338,0.0819332799105319,0.039251220968888924,-0.09826499925475202,-0.048725268337433986,0.012995722258006229,-0.02180520702356782,-0.09098880604956734
ITGB3BP,0.02548407818090012,-0.01889889802295774,-0.015164935509625528,0.003546843064331843,0.000308569022129324,0.011995393747458257,0.08182130208607766,0.006260025986045245,-0.02633291916514694,0.03266442713252172,0.018494146124451997,0.013191031990001986,0.02739317293865762,-0.012342619559317014,0.06381807185678583,0.04896927521994268,-0.003080031254170462,0.0016167597607537674,0.02974015375300867,0.038681511128554974
AANAT,-0.03668770106068198,0.02147177958356712,,-0.023453240016164775,0.0042019475438730995,,-0.020619977293774634,-0.017342745923265564,-0.01755388475491272,0.04666247915935262,,0.03324105503384387,-0.031679156626566944,,-0.020794263503327214,-0.026193041515568397,-0.002707917469886685,,-0.01173554308567479,-0.024574792997174986
RELN,-0.035293228144935344,-0.03206283503094568,0.01278714838722533,0.02543457167653306,0.0480565805756808,-0.034971327762673844,-0.03925890672287853,4.215425692156895e-05,0.00012305950340492898,0.11333329002099904,,0.03735253414390848,,0.1470834542384444,,,,0.1183718295029617,,-0.03161164000139996
IL15,-0.03599604205094099,-0.012449553053704175,-0.010901963213341147,-0.00636779354663703,0.0452166004904219,-0.016811480039235417,-0.014060544911247237,-0.020133756280360123,0.05350692930433551,-0.03438472812389504,0.03806360219936454,-0.022555259672758236,-0.047110916110509826,0.042881283510211206,0.04925922249958019,-0.011315929756691415,0.003060539842174003,0.041640622074275144,0.07014206554892272,0.11379448200228966
UTS2,,,,,,,0.05170930059836304,,,,,,-0.047390707379987115,,,0.016545288090441375,,,,
BSG,0.04217137085639474,0.02070889880067815,-0.008617475243754507,0.06122258005850757,-0.01196348728151972,0.04504805887120346,0.023827678899066677,-0.03392750331090261,-0.07783666458743257,-0.023032242665740305,0.03420098916431281,-0.047371868253260084,-0.010594758630143654,0.010354303645029182,0.05036295575664027,0.07094845120498061,-0.021287411819076087,0.04794908681362456,0.07000021926115077,0.08157070492615888
ADAMTS3,0.03671835280798558,0.03412592352440961,0.006994874356881712,0.04480575517296047,-0.02466308237585243,0.04200901895913741,0.0995509725258852,0.05349584816503621,0.006732171552643983,0.05432721609106572,0.06934856152608287,-0.019622359728668774,0.01158801566422449,,-0.024899013601458426,0.06722303654563881,0.00348208290951447,-0.012881931380998279,0.08867128324350754,0.044287041362661
CD34,0.07093242024946825,0.04521999275704475,-0.033269030051082345,0.01679043374747471,0.007422399647193588,0.09575852456970461,0.06337546071248223,0.07710661899282607,-0.03284284175173908,0.035382693544586445,0.11840787353963134,-0.03871029744706989,-0.03232067787864971,0.0685503584394604,0.04345863609920856,-0.00659125501548219,0.037696322290819304,-0.027419908148440014,0.01308183830810958,0.04981507997910674
CCL23,,,,,,,-0.02346226095435976,,,,,,,,,,,,,
PLAT,0.03272817852538571,0.045399408033582035,0.014436291634129203,0.032415251032682744,-0.0053416353912100235,0.09268440724480864,0.0911238888246545,-0.031366281908194335,-0.029131062531517576,-0.043109424826845336,0.017107117852862834,0.012597498630076025,0.06409129573043433,0.03444312962495949,0.021500800739171568,0.005923317680178421,0.025491399485967636,0.0019547040158472756,-0.022280745960687166,-0.03447334329666005
NTF3,,,,,,,,,-0.028336157553028166,,0.023566423555808392,,,,,0.0025569869621225403,0.025199368804276763,-0.01275633376506422,,
LTA,,,0.030671035629725864,0.0005283238541759392,,,,0.08169171150229454,,,,-0.02255526245699002,,,,,,,-0.025993660251814293,
CKLF,0.06326634578988527,-0.026139794054593848,-0.05880367236982229,-0.022836852436467225,0.08456950124776468,0.06573007057557728,0.08233898493428966,0.0010424844422800433,-0.014251128739828983,-0.054188550751061056,0.05646224754618637,0.027408030527663975,0.04537656009807628,0.06434249103301473,0.08483006738854595,0.0016325956875319397,0.04345064615957873,-0.0006477949162508946,0.06985617179404939,0.017989953813527873
APELA,,,,,,,,,,,-0.02923654984840105,,,,,,,,,
CD24,-0.04913746825360091,0.013071199894219815,0.005148986538889638,0.03097257573467436,-0.09954520639016828,0.04481484628448684,0.03855407077307719,0.029779884362766934,0.0019136476294913005,-0.04405776814425593,0.06665297477171195,0.0020462588334411356,0.05476567019622064,0.013701523796019556,0.021957936594426512,-0.0037436644714844273,0.014701544874967413,0.03453012562876944,0.004802246565901199,0.04305030443369875
HSP90AA1,0.010175815573170497,0.020967919387819386,0.011799685356188716,-0.02326451395508636,0.005001933412005217,-0.05570101301666245,-0.08338563347942693,-0.004232422136652749,0.004675572894793469,-0.010381168617723119,-0.02205732210683783,-0.011094094855048142,-0.09884441845164692,0.023526535647354997,0.013496393410483707,-0.10906412870565972,-0.12947529972610322,-0.009347405582614312,-0.06293884905953581,-0.051379286079332655
BMP4,-0.017218639263418833,0.028043484723918467,0.07350393718570189,-0.008926618054057554,-0.01381497959438592,0.053792257289137155,-0.014584839836046448,0.009622565822582156,0.012979542230747338,-0.026763498984412028,0.04262206980036,-0.019219413220679694,0.11656866896723349,-0.03354005505862478,0.030967471455009152,0.09906215353155177,0.034152436402523835,-0.01553628875343535,0.08261159732471385,0.0463445445664242
SCGB3A1,,0.0810821038149102,,,-0.01908202953098618,-0.021460151603192094,,,-0.014806873479864594,-0.029536430731589056,-0.009648030572744899,-0.01573876386161655,-0.0549794419735444,-0.04330775468235097,,0.024003720459670065,-0.004593855550560283,0.039700829249470215,0.023468357641076333,-0.008653968018972292
IGFBP4,0.013228591741277622,0.016040684360923797,0.058097174548414114,0.0432747981447138,0.0007704728128459457,0.11656520460823894,0.12410240199420426,-0.020183549315259248,-0.0077180203850559575,-0.026948648213324586,0.08871078820192903,-0.004864350816456991,-0.04328872886124061,-0.007383713128494893,0.04779888217131024,-0.0003764222115777321,0.008626587056367797,-0.0008351298282171422,-0.011248071287913395,0.03311384564031672
RSPO4,-0.0024161310237273666,,-0.022870940043697618,-0.01150896919218248,0.03855637206658338,,,-0.019426456656346014,-0.014806871314024393,,,-0.03128769994406759,,-0.03959861034058881,,,,0.04539007977460683,0.005869499277333716,0.03352962241360523
LEFTY2,0.07304044369220646,0.07522666042449769,-0.014321184259704413,0.044762385100846146,0.002432076368688053,0.06331745573047139,0.054661847560537845,0.03231872058047491,-0.016235915487842808,0.04253535124229424,-0.017932428285403205,0.03516384825443978,-0.002753328205300715,,0.025175597911461983,-0.025345238975472403,-0.018461211150843752,-0.01746976617182253,-0.02011384102688148,-0.028630387841222474
PF4,,0.03829516745406595,-0.01286901248356507,0.052343599445287284,,,,,,,,,,,,,-0.014716193187386893,,-0.0249752801284694,-0.002951201596533937
ANGPTL2,0.026276346363163044,0.02468956324197888,0.05369232894755987,-0.03603975641626227,-0.04201729658692748,0.06939670617575801,0.02728936862635267,0.018295934823286408,0.04466361223796856,-0.003131727427388811,-0.03283549783506171,-0.018126712783437793,0.03861297254369591,0.045993583524197676,0.0029851951564387395,0.08862549488180813,0.06425357945680572,0.00507637782015181,0.02411781124732954,-0.02345448927057641
LRIG2,-0.011332822215587207,-0.009664220531397084,0.009601941911882841,0.06526985749758699,0.0036989827255086444,0.048792838576933215,0.03972767413223316,0.0060364666762700425,-0.007792256583240257,0.0050610444804986745,0.020110017880894,-0.0027534468077054608,-0.02226546489788734,-0.02543166950156624,0.03272429648600091,0.04221694517417455,0.03412909730246008,0.0761075711464027,0.05140120406031914,0.030632363917592203
ICOSLG,0.07932242028547618,0.06527538980138428,0.013585944839492764,0.015224216218051529,-0.01724492437545983,-0.003852625645276356,0.014281166265912311,-0.03050850211284272,0.033987782009624164,-0.03911382482846371,0.04451878678455186,0.034707928791760725,-0.06211292019850777,0.07416175775744444,0.0919403309442756,0.023828388200379184,0.01035976525684792,0.018394104535846504,0.09027597072763442,0.003953915340528142
WIF1,0.036427817473557236,-0.0408747896119454,,,0.0214877787910922,-0.09730603627063877,-0.026267629471929205,-0.014990936472816336,0.01242550551628278,5.192664228222418e-05,,0.01964982054650767,,,,,,-0.020402313321518428,,0.035166935045378184
NPPC,0.06954550953109112,0.023762009252565525,,0.08980484229283568,-0.011655502648513902,-0.005384402298796619,0.07727775958434038,0.020961416595365722,0.06362982881163551,0.07570412812055995,,0.0018706808218295803,-0.06868478009145466,0.015914258187620076,-0.024898965781411812,-0.02415039922971779,0.0012731263408301803,-0.027653625412856982,,-0.007108703536490844
LYZ,0.053064404210962986,0.03187121586040464,0.01024055686299107,0.040641057773479414,0.0018089538624372226,0.028842473453276424,0.05688955990559808,0.030080325456617377,-0.011615962488817898,-0.037843164348105626,0.04185298929383595,0.020787998149866923,-0.022300196106435445,-0.02111595964327487,0.08477448964920203,-0.0032671832848816334,0.022133189547108766,0.03255821534221217,-0.0024806673847767896,-0.031104359598104116
EREG,,,,,-0.005996728150987349,,,,,-0.018359993245637203,0.01648478793520051,,,,,0.048489007208969245,-0.03798705133420689,-0.02733596278959819,-0.024639191100803967,0.026202758161963265
SPTAN1,0.005902119067990292,-0.026058900818194296,-0.032105309650203945,-0.04990469931473136,0.034119838455877745,-0.01815082813940514,-0.047077808793687524,0.038658342226958076,-0.0395088830504967,0.039129650846214066,0.03736559556496881,0.02168647426061308,0.004398275135880939,-0.003118909307742917,0.021874952786345454,0.011247026803128375,0.042110679964168285,0.036413798207473536,0.029937965463691606,-0.08919317628778967
PTH2,,,,,,,,,,,,,,,,,,0.006584619992233099,,
LIPC,-0.031117303301963342,0.03160873812805216,-0.019368551566648066,-0.02764753741426314,-0.0345951234117611,-0.02607029485246627,0.012914732933163605,-0.004457528795518909,,0.03921525213482618,-0.02621926089110482,0.08188547979875982,-0.00040493058364712034,0.0005911077275545455,-0.05115927125541047,,,,0.05595030633610846,-0.037854674821361595
COL8A1,0.034297579362535344,0.10578485563420745,0.033015916697224194,-0.004736151022454051,-0.012739211509266622,-0.018053440598020824,0.07815607782346189,0.01846737904708747,0.00718922905231533,0.012570421853649351,-0.04980874515957079,0.0447983474943518,-0.015238198567082544,0.047360158292270076,0.09643017937077694,0.027238160481214687,-0.01841750299983275,-0.02861086827858784,-0.028245074855266703,0.0693489698499206
GSTM2,0.013934288095917983,0.0008198610304369695,0.10000879696979871,0.0578290442880717,0.013675971974762875,0.09090113357937367,0.001094813438445058,-0.04618723456580847,0.04979639170648116,-0.029201795453906238,0.03133535825070402,-0.01094505985646154,-0.03681828942911466,-0.0715587727391233,-0.004630183278010852,0.053110929695318075,0.012366471171385542,0.013606659298427935,0.042139776449239316,0.050142445337301104
IL4,,,,,,,,,,,,,-0.02300639904741999,,,,,,,
SPX,0.02747369239580882,-0.006093463889863442,-0.03815865349101344,-0.0011865454766276152,0.0018906838463888984,-0.024934662199553773,-0.04791494270599131,0.02615121160580861,-0.012779234525082906,-0.007096279575009866,,0.006913187202071728,,,0.004730835621679314,-0.03010323482985858,0.0707633386966935,-0.04613615606468796,0.03706352826519058,-0.04008899432515698
MFGE8,0.05715945747864697,0.015518934833239342,-0.0028065348474547633,0.04292258641770158,0.0004984645087399257,0.030204152102254477,0.0859415422920646,-0.007736374886383942,-0.03152617173280944,-0.008536746169517226,-0.006013447509032449,0.017175088861054864,0.0485723410917153,-0.01723630337896288,0.027835794207467627,0.05517266647403094,0.0623971573635013,0.024521573190931404,0.01871996121506599,0.0730929203139782
TGFA,0.031360729373825946,0.02301159822593965,-0.05131027440674694,0.047730617352960296,-0.051295103636118965,0.07333623119317166,-0.011293670183948414,-0.03696910596008842,-0.015379827660011008,-0.00156639355431638,-0.00031491131513949395,-0.05326842072313676,0.013723097598244562,-0.059153432614306264,0.004599310388223849,-0.0331442980719483,0.014420072806564455,0.08168678467076741,0.07485299110525173,0.014450007787710103
SLIT2,0.051840491183711084,0.05155386938793549,-0.03355554923125057,-0.0109435429612117,0.033493397736176295,-0.019751740135744822,0.017208186976675525,0.04624673921592076,0.036670890054359216,-0.0026841059521853614,-0.023803755022738803,0.05826766859753526,0.03641570289648545,-0.004102560863267969,0.07025312083302203,0.03072556873324312,-0.006571007715935686,0.04233793081866921,-0.03684275413448922,0.09846462595672102
PLTP,-0.012277701234949876,0.0356458180556854,-0.03036935281719695,-0.0004920119354445584,0.010406709925051811,-0.05273048569772879,0.09999414334834299,0.08001897240312872,-0.004314206202672158,-0.05138197778665959,0.04467432449701355,0.020790493129024458,0.11524829723766719,0.05681913408745862,-0.02303606824758598,0.014010744808109024,0.006870591137745386,0.014987247433121104,0.055403137219045454,0.07474030414765072
APOD,-0.01518463563656568,-0.04277660779066208,-0.00213743697487917,-0.03922506145830869,0.028187589428352464,-0.017869172606852845,0.02352147704501703,0.018301639352317337,0.00230501379498699,0.07916203552194263,-0.010681561667245165,-0.05635058060593164,-0.03044317390171179,0.07417101179604692,-0.08133499936000084,0.13402762017496575,0.10169549211061187,-0.07529423900977839,-0.00714118781084865,-0.06459832969010297
B2M,0.005160377913071946,0.09346776329990711,-0.01381365785785455,0.0067074783312985106,-0.016552099059539794,0.050794298145224404,0.06523200363954845,0.029868470878019717,-0.07830020190421626,-0.037267412390934174,0.07949364675769133,0.03031511784261417,0.11996440983066857,0.014477215101341083,0.0874495888352695,-0.009617900778497036,0.0427850525998984,0.010581612168209591,-0.05948128395259467,-0.09063221181979973
OMG,0.008243965811329839,-0.04196187067481657,-0.0320577936223271,0.006808681657904468,0.013474204028184736,0.006437936082411693,-0.04854182232720405,0.04895533278183537,-0.03268207359245386,0.011394305696796246,-0.01327989436884396,-0.03345230208477658,0.11182054987472498,0.07614878843184499,-0.024114740719579333,0.12581689603414964,0.11041323692949012,-0.02391297163515163,0.08558725811234318,-0.07854219034582557
CXCL3,-0.04476657408392091,0.013884116688973745,-0.001199046541220433,0.04523768404551144,-0.03834383430435671,,0.07551749487951026,-0.007484961931779834,-0.015840222478589894,-0.025846184971827325,0.09716042510151499,0.004743853777535698,-0.06886919847555134,,,0.07462032401665955,0.021319824144888908,0.005538691080508191,-0.0026896134093923225,0.11614615169137771
CXCL10,0.07680093822069427,0.054542963290382954,-0.0036084690482118776,-0.014853540236815378,0.028043066230703267,0.04011933073040303,0.06842946134164239,0.021840106524914547,-0.024062457317801326,-0.051287274170920605,0.04532009404021146,0.08196056849133822,-0.024202965669453912,0.029359382869795957,-0.03358571185592108,0.056183775556261584,-0.01973868123701542,-0.003767998967556578,0.14587286027547097,0.05411634967094511
RSPO3,,-0.03507167287679163,,-0.023453238283235874,0.10315345232508535,0.05145488893949024,-0.03385909607780644,0.010675987244646393,-0.030359485163651206,0.060211248097170024,,0.002757736386627607,,,,0.043970746433705354,0.052999626551667775,-0.004485893955735646,-0.026371735804861483,-0.0740322344134086
CORT,-0.0073050311726343435,0.0007958548183572408,-0.02298324137067305,-0.04055453909645485,0.07799640756217754,0.052912724235879185,-0.03195510978456044,-0.01328190929232127,0.048989595543822845,0.04651922183820925,,-0.005275045374094067,,,,0.016900763103537938,0.011451507305116907,-0.015549746729831703,,
