,MGH258,UKF243,UKF266,UKF269,UKF275,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
WNT5A,-0.07393556201373706,-0.06405973126815201,-0.007252275315759845,0.07379374658281482,0.01636090096867159,-0.024172062279732152,0.03425770649219202,0.06746813208866922,0.03690645455180828,-0.0019397347160071295,-0.025377696693865737,-0.0009794869199731403
CXCL8,,0.02954556995634976,-0.021428583528505515,0.03129964151103937,-0.003074889124284565,-0.01638505265055137,-0.07795015863260883,-0.12883634089675153,0.004757260231587867,-0.042790239834157105,-0.01703528277866513,0.01638512434697886
GRN,0.007022381302697034,0.09598085703464981,-0.02134965462547082,0.05994796621677398,0.041282775787677424,-0.004142963250154034,-0.028109140658366404,0.046406957261358156,0.07337445705843217,-0.048420785141634365,-0.10285430662768474,-0.04341628942232005
MIA,0.12584748123282632,-0.040831388277870216,0.013806408529057844,-0.001619808482707331,0.0009394397488454669,-0.02001039159073408,0.09505749031192316,0.013022712159499617,0.09648613103480307,-0.06515519749195657,0.07653639473134692,-0.06343624669912386
COL4A4,-0.027203563724168517,-0.033178223072405394,0.0361807157197777,-0.007114954224867847,-0.024944938781535964,0.028121592001054754,0.05832261477523875,-0.016105818369934872,-0.014797616966367173,0.11058903719883402,-0.010818402710256228,0.017498386416580917
TAC1,0.09511880653560162,-0.02622339601930662,0.002729275343787466,-0.058631584001752224,0.022907075341016887,0.024561063520600036,,,,0.033950083462792886,-0.02939390567258245,-0.05284963448401678
RARRES2,-0.011331177187960355,0.005429795403690747,-0.03856958400833167,0.11180435633665571,-0.026936244498746854,0.031267014949243235,0.011170750598712758,-0.03690184633494072,-0.06104143863379135,-0.09903874318933778,0.06113974678852465,0.1054413521397029
FGF7,0.03296514783695378,0.008716548403244354,0.14110649935101663,-0.01293898112019933,-0.00846841314282112,-0.020184111540927342,0.02856850136683285,-0.0003918538138262507,-0.02854834612662795,0.01682619127072064,0.11138588594219916,0.0255573332495917
EFNA2,,,,,,,,-0.022897217481963952,,,,
HBEGF,0.0026901379087269106,0.07518803289707084,-0.03425322769455011,0.015028736266416787,-0.0137271731280426,0.020803496477563098,-0.05112232630085478,0.03552896382505059,-0.028880737627341363,-0.03754198280465792,-0.09884695935826196,-0.052417913389386894
CSF3,,0.002636115082224725,,-0.010208910383439606,,,-0.01451833807099611,-0.06145760797062358,,-0.0341642932650635,-0.023541159651734686,-0.03404788320015583
PI3,,-0.03930452168098173,,0.02712573025048638,,,-0.0325627868465571,-0.054432875352124765,0.08726916127831533,-0.0949566965518418,-0.05114711913962914,0.010031887228456557
PCSK1N,-0.011889521783009754,0.09012907241196752,0.07069191025004717,-0.0043582810684932695,0.014127096367961039,-0.009940653470827397,0.04561792489026806,-0.01972115098176628,-0.005357566838100475,0.028949204241495056,0.11306276927122011,-0.12583394513205107
NTS,,,-0.017497840745276827,-0.03148328044533842,-0.028496692894534714,0.046491919073191515,-0.007281034103043806,0.0021772992956487973,,0.051252318656487376,0.16482013669357204,
SFRP1,-0.03417762203709716,-0.025371513991055784,-0.02451432132342798,0.018355458381893876,-0.04689069464415076,-0.0001018251824828593,0.056648232541161254,0.024031438078365622,0.019001895561341343,0.03205439984938408,-0.034051160273719884,-0.00950691861825002
CXCL13,,,,,,,-0.044746699074578455,-0.02232657721850975,,-0.005025886620930848,,0.009754875140250134
MICA,0.022331013196653923,0.04871560766365633,-0.025830420345513323,-0.018034635212910998,0.04941108934142699,-0.021171763570113022,0.005707575283977952,0.05389942512675029,0.0703399494875624,-0.021732941324823472,0.02357064757779585,0.0650589952494936
TG,-0.027203557593740692,0.06329608154381144,-0.020197120883151568,0.006871420165903909,-0.000519990201365339,-0.0008694108077863198,-0.026470057271607433,0.011926455684359814,,-0.028117738345520834,0.010829811714934034,-0.010220441863069073
ADA,0.05662475734646908,-0.0391127422802444,0.0671235834299588,0.05460698948046912,-0.03787515010172976,-0.017772708424564708,-0.021733064330230978,0.11072093246226536,0.04878396590951496,-0.0047279211595474,-0.033205602721093894,-0.03267549535977435
LAMC3,0.024347250732422027,0.06796929603247699,0.03421707257813751,0.04431891241682925,-0.0009544251694034845,0.017502113546206684,-0.03424048327857178,0.10445935632495569,0.0798436405047483,0.00624987380282736,-0.056377292867266116,-0.0744946493426552
CCL7,,,,,,,0.02853423924049936,,,,-0.024668853359998504,0.07118602673968531
NGF,,-0.01911490231938295,0.03904124178549668,,,,0.04389688121041276,0.033053112024987424,,-0.010530453370334838,0.01374682753105754,-0.011638129423781462
TNFSF15,,-0.023647519773997604,-0.023402218610367908,,,,-0.029107241543746065,,,0.04810992069748324,0.010059954852057174,-0.026866729230969964
HMGB1,0.01621386071465583,-0.04168105079416347,0.04224713535087762,0.07964313913223312,0.03164744744876403,0.039021942818407165,-0.025622345721084967,-0.015312418588031639,-0.03253660808296342,-0.07257725892322534,0.055247604203947726,0.07528750414638695
ITGB3BP,0.06865445620074911,-0.04095348595300951,-0.02592952710891141,-0.004609871506832462,0.022970515261705494,-2.3132065268539073e-05,0.016006145164996127,0.06742335201523145,-0.031001811364044153,-0.03845068524614509,0.06699627516749165,0.030254945049783745
AANAT,,-0.01691646423628806,,-0.023104956576867054,-0.021647374525969813,-0.02001039270376315,0.08970161299295154,-0.030813453119331747,0.07342451918090846,,0.07221640962220867,-0.04185894018973024
RELN,-0.022552470470073572,0.0019014921018442362,0.042705360658326384,0.00866699477560094,-0.0031929075125326735,0.03932163026113011,,,-0.027361810945344005,0.0029946167444804654,,0.02298360657588825
IL15,0.012271249050289685,0.05456836614149875,-0.01665206978709721,0.02250477666143219,-0.03569150225887585,-0.0012264013241013246,0.055287443227439614,0.10557838770821193,0.08144629908695053,0.0017223293571649828,0.04513445207155681,0.009255790297054143
UTS2,,,,0.06168975330571913,,,-0.022305282792313325,,,,,
BSG,-0.002519336197230913,-0.03137324548786768,-0.07688742216668233,0.03203266846807743,0.07376099290288024,0.013011323804767334,0.028706469327923995,0.010908971644229416,0.16139629607543893,-0.07062418173498829,-0.06852153781307255,0.027961379648446732
ADAMTS3,-0.058296914227875134,-0.043247120342171146,-0.02682166719289865,0.06176492933906227,-0.0031494509534923795,0.027869558214891746,-0.0020537262161722035,-0.00020593632219486106,0.00877221510187728,-0.028537685861191524,0.08142708897586427,-0.05520655832919455
CD34,0.04214002670382742,-0.02501734405369294,0.09040983481485415,-0.014405171097451137,0.01499715459768304,0.017520540529381037,0.007966329781119417,0.06257119720544076,0.043601415794102996,0.0501465720735709,-0.027279312986388818,0.07857481961062449
CCL23,,,,-0.026289772914021063,,,,,,,,
PLAT,0.04372636696901988,0.006690477143788441,0.00626205363157018,0.03285178348501956,0.018211923144728904,0.018666508940886995,0.04119139735040945,0.03366235957669297,0.159070118013407,-0.07762891428221999,-0.003962908216383482,-0.026197938235781926
NTF3,,,,,,0.0022638650645394986,0.0689092655094165,-0.02280718914668564,,0.02588371144915008,,
LTA,,,,,-0.02084867767775644,,,,,,0.034070154433724256,
CKLF,0.04260218027171674,0.03514637955646294,-0.0018037295295209046,0.07985557553591542,0.05548098198092756,-0.06302981011857971,0.08528253704871115,0.07986805239594899,-0.0905171278965868,0.026438127871307063,0.063006684833897,0.05373436999319185
CD24,0.0010722273804837398,0.04851848274953998,0.008450581197411048,-0.04037241686774644,-0.050207321202157935,0.007376648758327785,-0.03215370956623429,-0.023356151027199554,-0.027563545671787464,0.03513269424134086,0.06259746142901987,0.02630234221986549
HSP90AA1,-0.03653527696063948,-0.003228634023413964,0.0028082122432213116,-0.08963011831621956,-0.056411814302666556,0.031933573300957266,-0.06693330938922425,-0.10121212692721246,-0.005035307548360892,-0.10189202715229297,-0.01824505941103118,-0.07772157435989709
BMP4,-0.027996410050911857,-0.04136932437079857,-0.008520351316928968,-0.07077127015283072,0.0021847920907856547,0.033777454975771296,0.0016647571926132483,0.000991718576465438,-0.0042045723713333965,-0.0129240135953268,0.03521204483559464,0.020463776620288733
SCGB3A1,,,-0.02125666159695796,,,-0.01687896196106135,0.03767504116774842,-0.0033695032927610223,,-0.02705787314957044,0.04287693837032419,0.00531077952505089
IGFBP4,0.044162684716956044,-0.007256854299979853,0.03158401017949612,0.06339955817709209,-0.014353076972834526,0.01987007302818687,0.015392318460812205,0.05283177514622362,0.10234922830390882,-0.07207299492928688,-0.07864391656424626,-0.09514973357232823
RSPO4,,0.05132228959322329,,,0.11499985111546177,0.09943480350479408,,,,-0.016998149093978628,0.17546798455215892,0.0333264944376416
LEFTY2,-0.009339506952243662,0.02145674557911329,0.06445082275699593,0.08585305978115197,-0.027762316563021843,0.012390248651980424,0.11322100909793163,-0.026327686226345497,0.15242370414521356,0.12948842173067004,-0.005400940504535963,-0.03684706785044966
PF4,,,,,,,,-0.020986885070435782,,,-0.010661661022364023,0.008661152402628944
ANGPTL2,-0.018292778572857268,0.047507191705034334,-0.023145317989720846,0.03617667564731549,0.010137235598930905,0.04420534037139402,0.05401392086216336,0.0826291691521088,-0.04448950288139691,0.007374022582153328,-0.03047463652141462,-0.06287241386801268
LRIG2,-0.03150607343597974,-0.0028691216601263365,-0.03617212684663589,0.04838729249697198,0.0717698913479816,0.044362965304664784,0.0023341393601021784,0.003188138388981696,-0.009412458247151905,-0.04884161713501449,0.09467382481929089,0.013426989477476722
ICOSLG,0.04766191265187621,-0.06507514938064078,-0.022303926694537186,0.060245510380428344,-0.017868213969117152,0.0028404629111979628,0.04699080687722548,0.03969659608926535,-5.966080471256276e-06,0.0020331187977062283,0.0038065664616148604,0.05444715968504669
WIF1,,0.04189454370692456,-0.0023386977843669467,-0.009796223663622835,-0.01871182439954534,-0.022772494217523604,,,,0.026666241293562983,,-0.0210926491637948
NPPC,0.0021944638036630547,-0.04765561430839982,-0.022109665619382157,-0.017724211780699307,0.100046117486605,-0.023457623054191554,0.06811898984143035,-0.018948825329247996,0.08414231390962172,-0.003554891135364315,,-0.04342256990679925
LYZ,0.011768168138145836,0.050983421061953485,0.01727590401806604,0.0389339826493099,-0.008608045658342384,0.007231283917950456,0.06201386823144662,0.028693510484538907,-0.038921465172630655,0.058631266931930784,-0.0430463917619103,-0.01562975210807579
EREG,,,,,,,0.0737385292445406,-0.016740808203737845,,-0.036955775018495625,0.017307655202142818,0.0009532786011274598
SPTAN1,-0.03301636328522421,0.08945809593431138,-0.054342870865941625,-0.04179673014315522,-0.015608417058772214,-0.006477899992367668,0.01354896980715503,0.0007485775011463056,0.11899116062276777,0.1395066825938602,0.1585637824847352,-0.05917973540471996
PTH2,,,,,,,,,,-0.014893590183939794,,
LIPC,-0.0211856448573342,0.0013763685371660046,-0.025823090426321162,0.05375449322233513,-0.01938790868387263,,,,0.06105875228859704,,-0.014498139300149366,0.019932726241256273
COL8A1,-0.035273880953095985,-0.01658078917989743,-0.015612553485726495,-0.023607104350874476,0.04798720349282738,-0.0011970548113514072,0.03374193039193546,0.026940322481347527,0.13100313280460724,-0.05477645831253907,-0.12785922947586884,0.1874428733632102
GSTM2,-0.018448839547659544,0.011941449960871759,-0.014081567249671271,0.035397989258705034,0.0017391597898748902,-0.04363865884359546,0.07988793995648025,0.10953885761906054,-0.011747260433305913,-0.00495382784846748,0.08349261641495503,-0.06576333280070892
SPX,0.09898611150594101,-0.016438886243453705,-0.06642260553332975,0.027113540577369297,0.017564569339342046,-0.0051963805605433405,-0.0006518765639168959,0.0044604752972239176,-0.04843275897450375,0.06019810090446286,0.3060489841895118,0.01079890328525391
MFGE8,-0.0022321011539786976,-0.01305797599252848,0.05218130396930454,-0.05572307446237556,0.006327572895658593,-0.01808537045224953,-0.026717812965015113,0.04288273062368203,0.14232659976741052,0.04678533179968642,-0.03791276151797194,0.05951073684590992
TGFA,-0.039072731220461114,-0.026821005902056706,-0.012732817288021527,0.0358583855635336,0.04126027505801059,0.007810054086365337,0.07897827346782534,-0.006143042089014864,-0.10587509816341653,0.0366561154700082,0.1198482206042073,-0.03030449754003977
SLIT2,0.0056788259456484165,0.0037046154000005137,0.049779851747376286,-0.06027772225533348,0.027639040729812117,0.005172912658699567,0.011552392524301333,0.02604874300516456,-0.03167180931171335,-0.015407497295761992,-0.0698911554914418,-0.0734353420316179
PLTP,-0.029408884135424525,0.057616801306984995,0.04352758651163348,0.10865813270719611,-0.08183672591577212,-0.007894540822359722,-0.011075426077294198,0.05977377352436342,0.16011919705476343,-0.07249834171953058,0.08030553419053925,0.016573868061644872
APOD,0.02603660198130524,-0.032831921943228495,0.026479737545155663,0.0043267358222036185,-0.059444403585845504,-0.02098554562052375,0.0197737576067712,0.03951325213829397,-0.16904374086623028,-0.0018381791836433856,-0.07482977512090255,-0.16387699248821438
B2M,0.027597849093315727,0.0511846873999208,0.03534334484919346,0.07776324814040539,-0.0703284664687942,-0.03759629482286726,0.07669018313940741,0.13065327550890704,0.13518277812352683,-0.06307253714733736,-0.16929285500903934,-0.13895737823286305
OMG,-0.01605423621435226,-0.04311527483641441,-0.030628914672882382,-0.05467558271100878,-0.04911933662498059,-0.008091130264484006,0.04408634720055372,0.09705567747528979,-0.09004187542780293,0.047354529718337486,0.248175309382365,-0.047441917089490374
CXCL3,-0.02190711121012552,-0.007997664569581741,,0.007003423790661392,0.026774756321915474,-0.018056918838028242,-0.02129475223066181,-0.004900387523767345,0.05969993391891559,0.0117741764308851,0.08139625461461181,-0.0332134094556942
CXCL10,-0.0628801276768773,-0.02561059799532973,-0.022761492919585596,0.09994808423820074,-0.10050700378013558,-0.027429781331564745,0.09538630919027792,0.03260834061356023,-0.06273924603001592,0.07769867143533202,0.03239085816414882,0.010462818810323179
RSPO3,,,-0.0050946706814871965,0.014933136693841085,0.042870078264364724,0.04077290654042262,0.0624370521421327,0.050085035834124034,,0.016430430997486412,-0.008353643415176363,0.04762698578187776
CORT,-0.02720356328628068,-0.002870609166904289,-0.019310866939980867,-0.007680709214974262,-0.025085845829010855,0.040915786477452865,0.03181969574832019,-0.02196170854460892,,0.00702986665043075,,
NCAN,0.012748762064056115,0.030029359648759326,0.07420449886950817,0.0013387146792029159,0.02357417369013695,-0.04987749458948684,-0.0007138015754429128,0.05268992369075192,0.11937664680929602,0.09819843762262538,0.1464478339112043,-0.037622241508246
PRG4,,-0.0002501355270831333,,0.015775723733830054,-0.01239681607869832,,-0.0327016988379026,0.019930986355198507,,-0.03529917853711449,-0.011514970987896118,-0.05755007567298746
ZG16B,,,,0.021913196607178605,-0.016566167026291375,,,,,,0.05030684923385226,-0.021009868491423583
TGM2,-0.01366911228875248,-0.024486717030291875,0.04375210123574798,0.023018105729126378,0.011136868496710927,0.04879775689610108,-0.04635341478041102,0.04384283721835426,0.02422705289147446,0.006267663366184672,-0.0943720312522332,-0.01569603120254607
VEGFC,-0.010174694424840189,-0.025637035409330832,0.0006293975650014915,-0.00839247162262219,-0.03806160247210621,0.024163938596398694,0.05685229432166243,0.022904571400861294,0.07346791389987543,0.005494127067429208,-0.025744535083690876,0.07134476451690396
WNT6,,-0.0325145908268148,-0.017079892734784233,0.11247202582311669,-0.012715608085150522,,-0.044571152185659005,-0.04081681693582439,,0.02154061894247627,-0.02671310071490076,-0.022654960213923003
NRG4,,0.046975430113886815,-0.02090894612304304,0.05607178153952777,0.10282594773471206,0.04111729282877357,,,-0.04932429498533553,0.0011084533169566074,0.05861450952328356,-0.013743832237478897
PMCH,,,,,-0.02424828020417982,,-0.030347605292173424,0.02377990473684845,,0.046841243463789546,0.062134043036276114,0.020247848892910664
COL9A1,0.11163584602688888,-0.03774891581966779,-0.021385083908325518,0.0033922507370597716,-0.01759243341720626,0.00761240858251581,0.040945536240901,0.06663013325708572,-0.006002699788751758,-0.0106835793132566,0.007641610751750482,0.0030619306963407863
GDF11,0.012904122530820688,-0.053295507851597264,0.014415441291545312,0.06107761263532902,0.01571109072218418,-0.009748570750558386,0.012094082674426583,-0.012581263913131266,0.020353137667429105,-0.04360598378629834,0.04689883313239206,-0.05541345555888467
RAET1E,,,,,,,,,,,-0.027462191660488022,
IL24,,,,,,,-0.022626443221714827,-0.02065225985811238,,,,0.027739484655694483
SORBS1,0.020145141696784632,0.013888249545477356,0.011655616949134027,-0.02418147713938059,0.0569925744610895,0.05068997965166687,0.05701126295915727,-0.019371877103065847,-0.06979822488463551,0.0048963424034625305,0.10016767835852518,0.03031789346097548
DLL1,-0.0013748374584826154,0.03971940180793411,0.04157977990751115,-0.0307309746807364,0.000436204046088372,-0.006526094157557384,-0.05352997784692251,0.07290649894085996,0.01547022960102704,0.07933672552484446,0.07191328582907822,-0.024548936910838533
TLN1,-0.00190671061210044,0.0281377218772126,-0.0018539064305715235,0.028767824104605745,-0.014940062784048084,0.012490912820862985,-0.01821036532632281,0.01663968884853954,0.03057059865658579,-0.04958506064317,-0.09746059668006396,0.00032290099576016984
COL2A1,0.012394196746405484,-0.00218178613099109,-0.01850393813861122,-0.004163135287374823,,,-0.013334512338123303,-0.004422361248579059,,0.01066335466695854,-0.03643302207363798,0.008144512395057407
SHH,,,-0.020197123042297895,0.12603704978808378,0.010617290747262644,-0.019380058566153692,0.023843666345422832,0.025269050198463452,0.03593737530919097,-0.05419849919806704,0.04658749105105076,-0.0002492062669578658
PON2,-0.022914199495139266,0.0029367725573057287,0.00943424723936017,0.0829410779414642,0.00836146487060732,-0.01735030023235337,0.019932995501949834,0.10571327270432095,0.11253950651000351,-0.005927466527895117,0.2051786573628948,0.15851429009018458
ICAM5,,0.010824732737900805,0.0005899180785019818,-0.011559870306224053,0.021215084953727283,0.0039927431119787336,-0.004670712619108474,0.024612576221346404,,0.09085753806456857,-0.004570080678489283,0.02567898739322512
HPX,-0.02902304076492928,-0.023162351922682758,0.0257452958744292,0.019262724537384916,0.02911668734025928,-0.01687896024029183,-0.027612241678383723,0.08961941470844854,0.018761879165400012,-0.011568685919202354,0.049508455555114884,-0.007817970942560062
SFRP2,,0.00479694764007988,0.09688482455233297,-0.008501702689754809,-0.027095022468090858,-0.0022391278822979257,0.008067858684998918,0.018062533602432033,0.02314414984681491,-0.11944780419730666,0.03241205505297191,-0.09209866393992976
CFC1,,,0.011214260615542915,,-0.007087073055009213,,,,,,,0.04351433832419269
CD70,,,,,-0.038890086013563106,,0.027634693996113246,0.02585269911758339,,-0.029059719456133674,-0.026858126641349553,0.054746585382185964
HP,-0.012995791160879904,-0.03958081169814302,,0.010356294112108495,0.009682534705255385,-0.006207055546308519,0.04422471811852558,0.07632859202627038,0.04738434689577364,-0.058845457015990574,-0.03744822346693875,-0.04319406683396936
CXCL2,0.07811004305101539,-0.0423403673778139,0.043936389384534584,0.030585701083882935,0.003976299134386078,0.0007279899317712892,0.0010388423065119268,-0.008170084912866943,0.031056375588928098,-0.040821801060782606,-0.034357332023019084,-0.048762430232209136
NPPB,,,,,-0.003407451926424547,,0.025265023080366905,-0.003938607432886122,,-0.03371678165352948,-0.025394271103363817,
CCK,0.07827909011041093,0.04120524406086547,0.006169512583111722,-0.05937677211827067,0.005897013225498059,-0.011973489334133395,-0.004648049568757798,0.02149192566180158,-0.008934136773670533,0.05904801749401832,-0.007262904949713492,-0.09029631015454263
SEMA6A,0.00022004170156662405,-0.02932567989938244,-0.019612189248130137,0.05833634488030124,0.06799938470092722,0.0015508952645057875,0.00617589330327418,0.022266197425180493,0.0145596038725699,0.0420084942009518,0.1207504425578104,0.03671679375816142
IRAK4,-0.06393762388201585,0.058183845808860164,0.02980704013459865,-0.0010786792653474729,-0.06894145930394874,-0.025807860523781246,-0.012660920455978438,0.05041047439265378,0.07412501722421105,-0.014031989672104015,0.05859338576409707,0.029267545696697848
GSTP1,-0.012415577148545097,0.07990011563943686,-0.02616501118436179,0.044078536231189416,-0.06562906905399699,-0.0088236590545587,0.04093263901304503,0.07507096412123988,-0.053141108138470526,0.0899765246390367,0.08469242681016413,0.04359925270908228
VCAM1,-0.006368896743076048,-0.015829403877288994,0.02178799871892472,0.046601035591329144,-0.024791527598768053,0.019338941163625056,-0.008434345446257983,-0.010135102751566654,0.0810375160784156,0.013962779036691691,0.175195270888972,0.06890236030782732
NXPH3,-0.0011109600855896955,0.00310959674373746,-0.031550127380473796,-0.04152181117439091,-0.0015213438505425065,0.02288200139663014,0.02661132290111874,0.0478807832342839,0.03182909692153128,0.0711128692214953,0.2015041781163095,0.019025505910980758
MTMR4,0.009675310788225307,-0.007372569571216541,-0.015320466887651587,0.04082001017147501,0.07797508783023932,-0.024405144508482045,0.03256429614125746,0.03596125706609344,0.08153827841818719,0.10862424722041036,0.07802930194206109,-0.02280166355609864
LAMC2,,0.08394601550712079,0.0540800702556683,,0.025605498622715234,,0.0031363751340554606,-0.027122212106618162,-0.026428591032641918,0.012419592802026798,-0.0483838739179048,-0.05278249456544205
IL10,0.004143585725718388,-0.017703573435313126,,-0.010894985619075303,-0.05416215619299964,,-0.0197778629062069,0.05565690104060527,0.08282795379931777,-0.04735610234555367,0.05168399843641791,0.005168029951735403
SEMA4D,-0.040205208188644155,0.003617617763658125,-0.036542866956013574,-0.030422659976448975,-0.060990115231219215,0.01531394045573443,0.05390856594873785,0.051820638902422125,-0.1597542887080429,0.12282868035634485,0.006221979377134225,0.011966558308958182
TRH,-0.005970040786334116,0.011171013194524248,-0.032014682085873096,0.02395641439795688,-0.002828836296193447,,0.006785357730910479,0.021181136933034205,0.13284211100922175,0.02358688142748342,-0.014233577670936616,-0.07981311296461037
SEMA6D,0.015555608077739405,0.013800501650537865,-0.037671121355474596,0.02110405649480095,0.06088585807238641,0.002798183038740424,0.06766539978631782,0.033297826884569504,0.023189296413578763,0.06949760628102233,0.08296021028345654,0.02241321941661952
CEL,,,,,,,-0.008606066682757315,-0.02186931826228925,0.021670370685577235,-0.011323041307696005,-0.005179576959172968,-0.026420248306251733
PDCD1LG2,-0.038199311107752106,0.015210736376340498,0.07375025802671446,0.10648536351556673,-0.0351082374879038,-0.015067318497759065,0.03531403164157576,0.0027619426748260708,-0.003299026656466579,0.06991546053835153,0.08565513256803142,0.0202255889714205
SPINT1,0.02352960950545565,-0.03426041942116875,-0.02125666809193724,0.0007890059153330836,-0.010887076474826079,0.003948205888355922,0.05675825900787687,0.032420015602354274,-0.014926316910066665,0.03680938078974845,-0.02221729182140185,-0.05200130750540505
CTHRC1,0.050873079566912865,0.04120934950825048,-0.013993526085083415,0.08224576134318462,0.009607715491076802,0.03681237869920476,-0.0319440858405798,0.03822731041101586,0.06271980569147875,-0.03902434424555513,-0.05098544549290514,-0.06851662365363195
PODXL,0.021952957071364076,0.03338860222578508,0.05577498446662404,0.07210161959807598,0.0026731263425286526,0.03838160218027783,0.025736893491719693,0.08859218369167197,0.05403289018840511,0.03671317601888168,-0.10237276553999929,-0.01988156137941487
JAM3,-0.010829510998965518,-0.02652348695888807,-0.0004802698959575989,0.02327566184063401,0.05396708658652799,0.004996444816093894,0.06975702802940349,0.043754109750324274,0.006657905900952928,-0.08005826464064668,-0.12227534180119654,0.04744432377062358
TGFB2,0.03940923020222797,0.03743099466722417,0.002440211772278928,0.09526424337898581,0.014706783751681945,-0.030955185229653043,-0.03584772509809092,0.06830441952938579,0.08945179539584917,0.05875238452397541,0.015119552186383844,0.12288416931800313
COL18A1,0.06329773583761066,-0.010234368556415794,0.040689998812384186,0.07568472925561653,-0.018209904338074453,-0.0014072210051465496,-0.024520326081111255,0.030402774094714556,0.06444302121517764,-0.06359465817548303,-0.11366625190944173,-0.15119449882762434
NODAL,0.011065580397953799,,0.04241742031239781,0.01579965202778059,,,-0.021071378865115994,-0.009681954445651697,0.033529673228281535,-0.025040912310264972,0.006789523085379157,-0.032124908236724446
INHBB,-0.008613818667424847,0.006593246707075276,-0.014202532466081002,0.07120510748824452,-0.017610028466874702,0.004671539510502204,0.050091530968974556,-0.026591673845409454,0.001059942198994395,-0.04161034799468197,0.1484786721474904,0.036839215132231415
LCN1,,,,-0.026621348514226012,,,0.02665674177472904,-0.024091351656338935,,,-0.00012082438507095202,-0.023538684217827607
ARF4,-0.022427493030827104,-0.05307728120609656,0.055879578622611184,0.0683057132201571,0.05101716342010677,-0.05604177949081937,0.024499734583353548,0.06927554690843961,0.06460771017143732,-0.006522233873835814,-0.08084216012620117,0.006937386727186167
CXCL14,0.03629235319869631,-0.062083338714264,-0.007983965530729022,-0.0035362731196606338,0.02515181607179002,-0.028098570061116452,-0.00887614412836581,0.000817185135759646,0.16835542709739426,0.03215893006656998,-0.1141113616853046,0.24094035388263904
