,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
LIF,0.039037656314603875,0.044316797196574456,-0.009639913648319417,-0.03762604110707229,-0.11001294972382983,0.003892668235860049,0.021247064197833468,-0.020727223196874096,0.03152325790627147,0.0057292559429243505,0.04256868420946811,0.15273722534682208,0.09262643187176751,0.09361912083363727,-0.03009177993344568,-0.08944693481469627,0.10418461124628065,-0.028916739470038744,-0.036865620622658954,0.02957588559094142,
IL17B,,,,,,,0.031843506757606777,,,,,-0.016125502314464555,-0.0436749484906771,,0.019270347308732685,-0.0044927588872757385,,0.03374306027901334,,-0.023689006555812495,
MMP1,,-0.023605604608262692,,,0.055074228220541414,,,,,,,0.014354382056236114,,,-0.02410738082059415,-0.04458263810987981,,-0.02177355101869687,,0.029626744692554472,
MATN1,,-0.022480781949354284,,,,0.06762850297933182,-0.019589649359157465,-0.024715459104215746,,,-0.02164467401378028,,-0.025313237782643102,,-0.029960571455730077,-0.0018569427708770355,-0.03085252872969726,-0.007462118076879862,,0.0702924517683581,
ADAM28,0.04318683526331596,0.015735424452836586,-0.003196596187451447,-0.01752374486236667,0.010123960962347725,0.02140365729474279,0.013402760199239565,-0.015028372955468418,0.04090580370446348,0.036197514233476495,0.09163251233289256,0.11639026978751213,-0.018020792256037057,0.019872700401886465,0.029955621873168244,0.005506776155426486,-0.014867728320744854,0.037240229828437714,0.11156615222432857,0.009774427758006682,0.008783104656657152
TCN2,0.0235939162967678,0.0318408297106661,0.018047573302369082,-0.04888783941098552,0.038491301212291995,0.06484425205792256,0.08804077267288087,-0.0226750072723853,-0.006228205022232042,0.1202421680158547,0.05290495243110037,-0.008671780614096085,-0.06900249770791571,0.05765768084256284,0.0034703226538804143,0.05408033842467445,0.062328846602681745,-0.012347401509477343,0.02294908030667851,-0.059231116936609415,-0.07728419808010858
THPO,,0.0163222688159153,,0.007153557286242549,,-0.035141161969016205,0.022725874465567772,-0.009860422696293924,-0.027139740455594467,0.00879515908744773,-0.021644676500158506,,-0.004799479144951399,-0.029522071167766523,,,,-0.026881384690700543,,-0.016656960485433917,
CUBN,0.018998772906923915,0.029404964558238766,0.0012590164580785822,-0.031140479816789544,-0.049518373012096044,-0.0014049324839193228,0.0462551354351328,0.06304047369214386,0.0037323533113072216,-0.03377446833706776,-0.03471251371130608,0.08138939608862607,-0.05592825284214254,0.03358368675287473,-0.028978210954471905,0.020521454098908206,0.033156301314761966,0.023208827068755218,0.06869456828580159,-0.01595238591911135,
TIMP3,-0.0066361728439998345,-0.013279460338173437,0.05762260703643431,0.014083266188518975,0.06588396163785731,-0.04214672335101044,-0.015936950571262768,0.005150192784033902,-0.037664689614360335,-0.03252274951079193,-0.03221321346121475,0.044165937966416914,0.04619984887148209,0.13894845658892016,0.025580556444963872,0.023375259535890074,0.09397444922868495,-0.019447838034016608,-0.011237697404478041,-0.07193810580491339,0.14178383710197356
PIGF,0.06982668178714317,-0.01423263832239317,-0.005615733655610448,-0.02246289568106058,0.04550718704631983,0.0182904767408634,0.07832581612322166,-0.0038368534974582784,0.019982364690571974,0.015411029918710767,0.04004114207479605,-0.0220338947786509,-0.03913384490246752,0.004998984508288396,0.051923827065908715,0.10350345693846312,0.019158721120046355,0.023725300536304172,0.09459549710744479,0.066843413779941,-0.020731467409287784
CRH,,0.014839234436701114,0.004898280412735965,-0.023451860138219965,-0.020035567312139364,-0.020824782323878393,-0.002237749565690509,-0.03890790187488755,0.01634811083178642,-0.03767863151263743,-0.029604342532853784,,,,-0.029504232998976785,0.022903555034793206,0.12501930650547266,-0.02087575449860782,-0.010274193795600326,0.0738421924889689,-0.0005533053959598785
BDNF,,0.008026426945642704,-0.04283757403434247,0.009511189732270654,0.04697542487023344,-0.0023061999427638822,-0.010906349939160398,0.0018647536819593254,-0.010919577806567611,-0.017714004846825133,-0.024377464893173665,-0.007756227501147263,,,-0.037971078011496885,0.05559741728718162,0.1439689948688286,-0.028499096508649697,-0.03410679803710485,-0.011592298545063546,-0.01737969235777495
CCL5,0.06930444057035537,-0.02307839754361883,0.016133998900126657,0.042686936438693555,0.01641391803172128,0.005533646233860583,0.07335885037505524,-0.014072702279952406,-0.012704081487702044,-0.05005971361360334,0.016181489142203277,0.10439789158604633,-0.07716369358699228,0.03612355404730767,-0.015360547218650555,0.014379071154789268,-0.0855812151635668,-0.00046980985953125554,-0.023536070903287958,0.06704911123583727,
GAD1,-0.06788050643609461,-0.013754480203558597,0.01316818454984924,0.025199664452976306,0.07617304852754612,-0.04416658909245373,-0.04369508382191408,0.0021204865041762663,-0.028895560910563535,-0.08303375392867328,-0.004631357011352636,-0.029474483903773586,-0.05026462755644535,0.009339353454095645,-0.018677536912282376,0.08473509229396503,0.17241652466068158,0.0034185641876419673,-0.05729488671528426,0.06617560974895192,-0.030838599400916007
COL14A1,0.024040920946240805,0.038428453175610194,-0.011846078253293651,0.0009883471236355787,-0.03316139393707755,-0.009405476277448751,-0.053996523227527696,0.029522233943210227,0.02931325614771137,-0.018202120537868693,0.010397866374129296,0.08730411410003928,-0.05580357508793503,-0.023512720338974905,-0.025562149841183456,-0.027483896767638252,0.00124961971728524,0.04400156117575467,,0.03162883745587904,
HLA-A,-0.10827724364249872,0.013522604843607637,-0.10217453808312349,-0.05267933016313098,-0.11632661196117355,0.052890881381782925,0.1474577866342705,0.0636262698174672,-0.058528320088176704,0.029279120407299006,0.06738799014111199,-0.0074393709297073864,-0.11124513743349206,0.06822065722807638,-0.0164987306487792,-0.15122658896434643,0.06444713980662949,-0.0692846908304364,0.045321412514510856,-0.019307029486488204,-0.018986998928575277
CD5L,-0.04012670226033482,-0.020060544370236844,0.05863076560851825,,,,,,,-0.022002281537854867,,,,-0.033698632961901835,,,,,,,
FGF18,,-0.018151166831559665,,-0.018632327501411604,0.052423751685778806,-0.028893015970662534,,0.026125107969568465,,,,,,,-0.033380975683515356,0.008354426144528564,,-0.026913805454099264,,0.004930967811405514,
ADM,0.04378004014364111,-0.002005227618954291,0.0027465738204502845,-0.05699768854173065,-0.12191226190186992,0.0035916844086219812,0.05771051048103291,-0.05571732514604015,0.004189089076233806,0.0025965656555221824,0.015777114979406537,0.07307383927282912,-0.12110080744388668,0.0012422031236869798,-0.029549015267967042,-0.1351188207105099,0.08577221419581947,-0.062394432125210716,0.0026170865613463342,0.06658109960740699,-0.05379000140359514
CCL15,,0.01904164861250157,,,,,,,-0.031235916785473872,,,-0.035599980587962515,,,,,,,,,
GNAI2,0.031848031096476534,0.036002778998999736,-0.00011172114334210136,-0.04856572163219537,-0.058923770566274965,0.05507531523222361,0.10754094637459753,0.007203712838692894,0.04082693562062179,0.041382071473853116,0.00462163897378353,0.0706901405311148,0.030129234508515786,0.1155472397005454,0.009981670693312385,-0.05743507403505973,0.01192102232906662,-0.04886273949495224,-0.11150323111934465,-0.04010685755021095,0.028823765594657356
HDC,,,,,,,0.12397247178993936,,0.08933662418638925,,,,0.022891779934866855,,,,,,,-0.021588019771604,
COL11A1,0.07908627219942749,-0.02582331575512654,-0.007739406726107554,0.0064398601671784815,-0.01798650311259467,0.10017803442378544,-0.05534014871124127,-0.005736462016316803,0.08515931015009491,-0.03512792588467351,0.04521744713905281,0.11467400038737616,,0.03036277521759036,0.0022239508329664676,-0.01827308876687937,0.0954591433535148,0.020586855116964037,,-0.008892581485675566,-0.05506276145733558
NUCB2,-0.038881210001714316,-0.01964656147279031,0.0036094794524937227,0.05727344507924378,-0.008555979269759432,-0.029760575417167714,0.019100225598686738,-0.03423719969803631,0.012240639261396227,-0.0004168517652924,-0.037495224799411093,-0.0003891090335746743,0.035238587298145434,-0.06986605601223844,0.018359011292513834,-0.0597206296269974,0.00044020039514021625,-0.036716219343167,-0.06042945741620301,0.007154189622573163,0.07328932512413606
FGF16,,,,,,,,,,,,,,,,,,,,0.002396927361915377,
CXCL1,,-0.007344358136034935,-0.023220892538166574,-0.0029161009384921516,-0.015983849450051178,,-0.02157794855388002,-0.007107699842533388,-0.024697325840585548,-0.03314650407840259,0.019039951686942835,-0.03812657327449887,-0.049528647288185575,,-0.0141855339406123,-0.07360842741641241,-0.048899811731147366,-0.022897589301633603,-0.038689729333485856,-0.028722392934225162,-0.03694776630674382
VCAN,0.002507136332514189,0.0015593080965071856,0.049788179335527157,-0.028175268154771876,0.06869629405787848,0.08851924779020161,0.06193285014439634,0.044964463364866626,0.05039543077323115,0.06326327359467387,-0.026098751289927526,-0.05058302765908848,0.024203237525351494,-0.027439821272438564,-0.03161637888494933,0.05827628775982073,-0.029553133076202765,0.009516501133661747,0.03638857730461025,-0.030824068920842877,0.017281248304446245
MMP7,,0.034926495596227757,,-0.02177503543405384,,0.04635355460764798,0.09910307707300796,0.09282056519593601,0.049663892204341066,-0.026974594102576004,0.10062940390105654,0.10817957774093352,,,-0.00024408188344303376,-0.08845663713877726,,-0.0008896598473979454,,-0.006464401474624302,
PTPN6,0.016616108982367723,0.08900745258187458,0.02879887103647075,0.02195842109785903,-0.02836995760852058,0.06715910791327111,0.10482456490278101,0.004560909433137393,-0.009894415293091504,-0.012440174379410708,-0.008257639662802218,0.070356000891856,-0.025884546715486848,0.027070355526789075,0.028763101503125058,0.06846681845773292,0.06577404967567711,0.00773885919441385,0.01433006596283339,-0.020695443434110738,0.03875908145656023
PTGS2,-0.04548785800609686,0.030790075573350412,0.043033999486580696,0.016217904761136017,-0.059228775875936765,0.02829869553610957,-0.06489292745461246,-0.0035310303959384024,0.010576196116222805,0.05941970824594253,-0.007331340229183002,-0.04943712376331497,-0.014544689343840385,-0.023134655330923744,-0.004107355283535472,-0.09934321989199889,0.06954496257057816,-0.04926524777685766,-0.07093164229548772,0.042886300396985814,-0.06901149430298358
XCL1,-0.020495387635953728,-0.021982768598013513,,0.03566976656715603,-0.020964914889532126,,,0.025386250147770847,,0.011518321163489146,,,,,,,,,,0.015797016305517504,
CD58,-0.02593754802010977,0.03595017188183048,-0.020633464456524933,0.015301513009630995,0.01302760568120141,0.030707768796808026,0.11528653037990101,-0.019155913901028405,0.0022338909895603964,0.09311088785505102,0.05178750459646479,0.06550382146594234,0.011711788173320185,-0.015907059216849196,0.03680832858836168,0.07962641434907909,0.015656919523197105,0.0162699636232261,0.13297929390135158,-0.037581379100630946,0.027161167947217676
TNFSF14,-0.03352715375721528,0.040476387456500965,0.02065026081899915,-0.012601437039231021,-0.0127805906436131,,0.022387809727933073,0.0307998748579856,-0.02412278855397569,0.06970862161560423,,-0.012984088843429168,,-0.040248787043169636,-0.026703024802736893,-0.04603154480453814,-0.01778092287948752,-0.03143986497015985,0.017500232415140943,0.017398864661016457,-0.04012133517224168
CNTN4,,0.01626404951698732,-0.015436602036178741,0.02353839472653515,0.051547352362609884,-0.023162634528193386,-0.06689292533245225,0.0032073302183177523,-0.03540765151569499,-0.07521761031770319,-0.041111612769669084,0.06633824592339257,,0.0012192999889715226,0.0235995690177176,0.11208785874821676,0.002140760361553951,-0.03308574467029864,-0.03471769734559143,0.00902007541746035,-0.012866354740436884
NTF4,,,,-0.0030876098992893117,,,,,,,,,,,,,,,,,
INSL3,,-0.01969250354546867,,-0.018632323846789315,,,,0.05912489119135422,,,,,,,-0.02969709394172302,0.19120332857697864,,0.027510758157339856,,,
BTLA,,,,-0.019026247800200312,-0.021856621692263555,,,,0.005922326005630169,,,,,0.07760672427924356,,,,,,,
MFNG,0.01995212201229401,0.04331077380777968,0.07926108884158564,0.007170665437662266,-0.019977282428782342,0.03741421968258264,0.047738580525142064,0.07452223233604578,-0.02982799139675045,0.009324813626408896,-0.012350809817836837,-0.0055589196679524866,-0.08236766597673954,0.020513928529266586,0.0030283512501255183,0.08027073290304262,0.02904965825491404,0.008793205623987816,0.03583013756725484,-0.050628891904487945,-0.010408189977518145
ICAM1,-0.021938565664917732,-0.015191045965993261,-0.04486572029577865,-0.04375691758422178,-0.08335816555753532,0.04031150120644687,0.14001106823044981,0.03422222306174444,0.017139696081382275,-0.026205372567674964,0.011770662505474046,0.04722330580134884,0.0762796172530083,0.0236522359991198,-0.0389302864302649,-0.017800757900773068,0.07224961449686516,0.039534699521230926,-0.05270743275096894,-0.014831566193808437,0.03968821982647299
PROS1,0.016205502964799952,0.02993178972258761,0.007720980596548336,-0.027334207235279705,-0.06354405942859283,0.054844362968563445,0.15147867918643623,-0.006746275565874465,-0.03840778899758388,0.09364329126000275,0.06855770408173009,0.13447059271415396,-0.025642301495201424,0.019886418845588172,0.0736960275788814,-0.02877278244909457,0.14795688670523105,-0.011539420260255997,0.016483117582624073,-0.02516168450659448,0.042165454737111474
CLCF1,-0.0343611369106397,0.09040972261604557,-0.05666589127988423,-0.0009227389027916051,-0.09033126820955518,-0.02379556315127627,0.08955513155652772,-0.03681376117384872,-0.01003673098659628,0.038395809004318666,-0.0010744871890879955,-0.03600824049867754,0.03721412403954403,0.09387718299123658,0.08076824790013899,0.026925893529229545,0.08209355861425996,0.0006214698043852116,0.07657165810145018,0.008795845834890587,
PSAP,0.06561713279634454,0.0933224621124402,0.017989068943207634,-0.04151665081045259,-0.03634197432288102,-0.10160368642141984,-0.007257293784067655,0.03276478594533767,-0.007045645107397417,-0.030183093135805306,0.054778960062499604,0.10336148022283909,-0.05394296077532602,0.05474083985164416,0.028708029717492357,-0.053203380313578755,0.007026117082558604,-0.1041451675387421,0.06548698599700581,-0.07131233833436187,0.04536275151939613
EFEMP1,0.08571347068588737,0.05387959157499069,0.06824263454752563,0.005418574419469291,-0.11608271286722309,0.057732757252037116,0.07833485713248572,0.09242813866475161,0.022590235512237197,0.04918384711957606,0.042008758869033706,0.11090287617359323,-0.06444423173135079,0.06794903975213132,0.05570638100352635,0.022484790939880265,0.07885173912354702,-0.019600996670499922,-0.00014816870740711225,-0.0400067822496601,0.0561016364374604
C1QTNF1,-0.0512098447753008,-0.013827207915377511,0.053326449748448426,-0.03522757994712099,-0.056172948076127084,0.10673700857442228,0.10257709013404291,0.015512824767105322,0.02165670775492488,-0.026010100957679774,0.005072446073004492,0.08993034891582923,-0.08288269090237435,0.06855016869401591,-0.035600994004522254,-0.12230902704842014,0.06259906908589345,-0.07319462993028662,0.11569210020904873,0.00045803288552336973,-0.023543469468241356
ALB,0.061504867038723265,0.1427321596319167,-0.0517962356630026,0.012763696826515295,-0.015762362030653055,-0.024485662455747743,0.004106556940461388,-0.030728084213477946,-0.02739839288780952,-0.02654681833796681,-0.04682822001487468,-0.048248017756080605,0.0030339327488587524,-0.027506857946379953,-0.024658484121505873,0.11698079398576286,-0.007255943578290364,0.018856551305137904,-0.03905562242528425,0.13991989906568375,0.15082475042300056
CCL13,,,,,,,,,,,,,,,-0.01982248292818676,,,0.04333405591458564,,,
EFNA3,0.008994115659145735,0.07212101531670986,0.011479857735075693,0.0007589166044921358,-0.021875645987644025,-0.0057641260590283305,-0.0557333427298442,-0.044215433665875735,0.018937884217467785,0.0038454890221608787,0.031137076032233972,0.06794849781859824,0.06724551656262345,0.0611533018218345,0.06654225585366076,0.06566662841590241,0.09995508131022272,0.04485206285467193,0.06676912207093944,-0.047111729375586275,-0.04969685674804938
DRAXIN,-0.05925381032542275,-0.007529817144886832,0.03305509051326878,-0.013373238617086652,0.02964580978146066,0.11506924007205398,0.09037239107461097,-0.030990233491244606,-0.02199956499944193,-0.03692770400021756,0.04714153511625411,0.04680301032193758,-0.09076536826157305,-0.0032782210703692113,0.0009151877938635034,-0.0881068510121727,0.10169059195807775,0.019405685822970503,0.006535631689637241,0.006420942833756416,0.31999233371479985
RAET1L,,-0.015340651513288917,,,,,,,-0.015620264024018535,,,,,,,0.018841904206377026,,0.02076517526494741,,,
NPTX2,0.08056490799723322,0.027024973753333077,-0.03877811110501951,0.015092478279609788,0.03379398018902147,-0.08353590521017079,-0.07747225230966212,0.042374675212868494,-0.056485717201368295,0.02047027347151598,0.06664797548867037,-0.06250411708121745,,-0.05064544810012203,-0.01233900260069765,-0.005388341893047799,0.00203893877703724,-0.0356814520403692,0.005980805144038309,0.0251999536540312,-0.04053898306876277
FGF11,-0.06158311098971551,0.017966850449459497,0.02333231757096085,-0.01412897746565112,-0.03157622675257459,0.0006212253071936678,0.09989686640557803,-0.0002620925218153179,-0.02505541703399861,-0.04036481571131453,0.04543397355077515,-0.011449902849311295,0.04104416517706103,0.07326003076074501,0.010050066628045216,-0.06622283601133735,0.00434613898565253,-0.07709090537626444,-0.057818344077368564,-0.005543743349024408,-0.02525010871165655
CD59,0.03864059521917197,0.06811159217920817,0.006649129391471874,-0.003392694374593611,-0.025820143824509076,-0.07301294637100007,-0.001944578716702233,0.05581214634111306,0.020029308388327505,0.058627531752438754,0.05540315961841675,0.07969589321403676,-0.12764086385218293,0.08379511241850716,0.08194127934359964,0.030071722179350387,0.08699456467134097,-0.03417580326440479,0.012694387800977293,-0.006394320373182014,-0.018270862983298837
COL9A2,-0.007912139611797394,0.029537267533461156,0.07294989137182714,0.01918531117042905,0.06813452014434652,0.06175965603066135,-0.019903579963065743,0.03077041220243387,0.005719891681271196,0.002038921914444071,-0.0011838548016973754,0.017177695609836865,-0.03839762237032477,-0.02586782636127432,0.026052142515935725,0.16905603401788055,0.05631186454116409,-0.008236799246296741,0.04276384171557399,0.015072246554800408,0.07365055273030278
DLL3,0.08040344094307508,-0.048394871510235034,0.06743213047869168,0.032395319842879196,0.033775525979006474,0.019441261755362035,0.09998832779632832,0.01480216667513124,0.01399110305652188,0.01330910832908335,0.011628851481220177,-0.10902024495588943,0.06329572550543483,0.03337662967795172,0.01706869791674866,0.18065073658295674,-0.02233255525193985,0.054131545814069315,-0.0016354814906905388,-0.055455570881696045,-0.02452411950459587
FGF5,,,,,,,-0.015605417289056891,,,0.018921081637134397,,,,,,,,,,0.03472815510623724,
LIN7C,0.0024430541422223394,-0.005960228892109522,0.01558413231328275,0.05097330103558197,-0.01089289879576411,-0.007934055185336502,0.04864008442607357,-0.03103572070858372,0.053378898958903846,0.012930502379127169,-0.004752693448653012,0.11159198121113001,-0.0544344791159926,0.059188062539684415,-0.002150272659010234,0.03528444588816222,0.07734729756850899,0.011924152196521908,-0.05235612934782223,-0.02721933801570762,-0.019446197964985056
GDF7,0.06702018637743316,-0.036177056735947795,0.02074319743649693,-0.03324550546422499,,0.027781816268357296,0.021419603686355117,-0.0119354892963563,-0.024122787616564088,-0.004140495346802143,,,,-0.025969325277660434,,0.10667074813630253,-0.02749116017036591,-0.025558772622714044,,0.11314924295433164,
PSPN,0.15314878231430826,0.031586327045413955,-0.0221386592998899,-0.00827240536260341,0.011932397762004608,0.019317945700653684,0.04369831496852997,0.05897903945848374,-0.0151666746119028,0.036781069046195,0.00881532273712103,-0.01836995562708637,0.03763293992656228,-0.06573547478796851,0.004653064605539028,0.05185221243769457,0.01995868879333178,-0.0035792269561978614,-0.013540239533985986,-0.035683335666894814,0.017436088271438863
ANGPT1,0.03707149503363113,0.05191178149977666,0.042009814917258,-0.019591247197058927,0.04414735057549798,-0.015698343019781996,0.07320912499890576,0.04468853464691143,-0.0461198506581814,0.12977708924121428,0.0686235795669274,0.14338766771397551,0.19345597218851313,-0.045085431084581476,0.04430129293360209,0.03888033493393076,0.07308233305546814,0.01781283130493796,-0.042458340444001555,0.023230857999776974,0.003255001642326583
PNOC,0.033306763329006964,0.012729491464149825,-0.014049265414897974,0.034932334804791534,0.1252719114717898,-0.021482723573711462,-0.096369525046676,0.007179076234972411,-0.015007663001169586,0.004952172892320155,-0.016181417864144045,,,,,0.010124634509852034,,-0.030300968846567664,0.02789965162563316,0.0023316644055481556,0.016573483339758794
L1CAM,0.04309934630701765,-0.03441990848196398,0.009450817532092834,-0.004566913691242786,0.02883568800530909,0.030173485953459516,-0.08887270529338637,0.0019170560959104286,-0.044906314707745705,-0.05925730720170825,-0.06322060909897649,-0.012785445390736054,-0.02483072768821195,0.010146221435826192,-0.003989408580635881,-0.09052465131754435,-0.05162551644761729,-0.04285209283748987,0.08392249356531511,0.03995845798756903,0.014746770816299111
APOA1,-0.033071752165178776,-0.0011873717988001111,0.05642381751734353,-0.02901676591110757,0.07367642975306216,0.056917479421136764,0.08370647484585958,-0.021379750487494926,-0.0017270301144356568,0.03044339212038705,-0.002685000276000886,-0.08134470209878071,-0.00577994345428271,-0.04233565854687117,-0.015632312152404758,0.01768263779541597,0.15069111069006658,0.022212892704673023,,-0.04831826743779407,-0.03351586867917706
PSEN1,0.00020604926313398905,0.018169565004121417,0.032437148023089495,-0.020378280425796653,0.03967633832060935,0.03034448392541947,-0.04489769647719917,0.044833899466134856,0.05547000850899384,-0.007826054370374888,-0.013931058561392182,0.03884511460498998,-0.008707372512354294,-0.03909501600781243,-0.02252964359580276,-0.016983981501256285,-0.041613877769538184,-0.0569264081909062,0.03932944718898281,-0.011263775830988244,0.059291489432042925
CALM2,-0.0060879851993750015,-0.014147650377991051,-0.03532649627876149,-0.018840269671281825,0.10272184603506931,-0.05486202660883809,-0.11041344379858765,0.006271978589744536,-0.00782580022462614,0.00877516751798275,-0.022511883818148858,0.09946593020924697,0.10191036605003764,-0.05494472878068457,0.09578897033362639,0.12456574386171516,0.0009485834399195322,0.02784052284867418,-0.0383728054160296,0.014696019634517204,0.00011440287533206389
CLEC2B,0.026891545612282554,-0.004462482941052845,0.028383835080421724,-0.04331554145329146,-0.014629081188684853,0.030318996353981473,0.08317378227330825,-0.041466458532278344,-0.016267032341480605,0.004234536706368491,0.014868638460870576,0.13867712244453007,-0.032532049367824424,1.9450484858209102e-05,-0.030992855134185822,-0.052623143105492466,0.01791211850384297,-0.03789079518924095,0.029386556097478773,0.05849745663540827,-0.04169100168584301
NTNG1,-0.09873078451935288,0.04210360370941122,-0.013880318095789546,0.08016745108865746,0.0036462473857182235,0.008533292734130112,-0.0002964920285131279,0.04117216422147089,-0.04062414408421285,-0.06354922200231897,-0.04345066400944448,0.07709423410303197,-0.04224960327159523,-0.03290146068372912,0.06316750975351632,0.10686670751530412,-0.023490734628242135,0.03314375055806558,-0.0037437163953861225,0.019151348136362645,-0.04002697621873739
LRIG1,-0.038661193960201984,0.05132240358090054,0.00669955841445964,0.011374859518631115,0.02026572293383411,0.038214444076113796,0.005580848854544496,-0.015590869902951995,0.015687239887520233,0.0739120523106513,-0.03714574552046468,0.02079675611366534,0.0700823908469756,0.15077125529963337,0.05212725414341818,0.15779019444770973,0.11210126512796957,-0.012216763867946068,-0.03257334167486826,0.0014135264129113687,0.05014691316463808
CPAMD8,0.005916475557714179,0.17090747878081908,,0.08607434256941257,0.06838493112840953,-0.033300400548455025,0.09186939718352174,-0.013331130597743851,0.10730805112777152,0.03924433504149731,0.06275791516196706,0.0019060189445893677,-0.054465957269388826,0.09108625541360703,,0.05393607299621911,0.010323221125358125,,-0.0377601453095018,-0.02339959109523224,0.1371278051454363
GHRL,0.03697748490319752,0.030387307746778128,-0.031170142021734487,0.026015282916461005,0.038574935919696206,0.07187647082406082,0.043071312887367715,0.021461822790989814,-0.02199956499944193,-0.0289337309242028,-0.027624466916234127,-0.00802828607135628,-0.08684925559827435,0.08371793763024947,,,-0.07139531625111356,-0.027646774860133252,,0.02797925045391221,
NPY,-0.027404126507589378,0.06321741962606657,0.02374220615146573,-0.0004482326692870416,-0.04512457579297729,-0.03335414304320564,-0.008071833105708368,0.03292212274228678,0.051162034258710055,0.06606874181624649,0.04389817560354377,-0.025671978039128046,,-0.03817323840197202,0.027625071095350107,-0.07133581842619705,-0.023192511769521095,-0.021340541439737938,-0.09258200820655675,0.006601644303227902,0.007908111586408821
MMP2,0.010190760690476067,0.08387284720821384,0.019946450821254395,0.04776033479836193,0.02823104694357641,0.056717493202108005,0.13707769257315955,-0.011849379442064862,0.03901454706388797,0.0035874458659220176,0.00841349076557157,-0.018303045838221864,-0.04010096748712826,0.03143050353438864,0.02085843159932942,0.06340889935236242,0.10754717384041089,-0.07136883914441375,0.010209485329220459,-0.06579477161570547,-0.012293757958714414
LHB,,,,-0.019194055902918856,,,,,,,,,,,,,,,,,
PPY,,-0.02586737001492248,,0.030142232334422935,,,,-0.010690522193536337,,,,,,,0.0043091447422123254,-0.021064262853183406,,-0.012380919872338502,,-0.01697776786392719,
ALKAL2,0.12651268974151036,-0.02876898219160516,-0.027292686285380733,-0.018915196208237273,,-0.03182068414437667,0.02505104998176386,-0.020506651283477544,0.032388494753350476,0.04048301416328412,0.011635031521955575,0.06801696861918065,,0.09921380534995122,-0.019322261627106055,0.057496995510521065,0.06713627728685595,0.04006059457492822,,0.01639744802935981,0.12458374504129337
CSF1,-0.011256327147452618,0.026685922093298668,0.023483959206659962,0.03157989011943459,-0.11326606328694834,0.06300203635902814,0.10251463703800208,0.04223830145002312,-0.00779824612584083,0.021092204100650474,8.912987374097686e-05,-0.06286587482047339,0.09079650534779195,-0.027788156301521535,-0.04646322721216588,-0.03301971398652559,0.0752041715295748,-0.022881598947983042,-0.056869528382507015,0.013553265791166412,-0.031683654450617896
SEMA4C,0.047676905215375646,0.05466637112099457,0.006657361433832326,-0.038187530185486575,-0.013433081539163571,0.05970716435726217,0.0023639979901083777,0.0012722745161127759,-0.032414948304826705,0.03863188622207792,0.02327109390959768,0.07921747844951255,0.008347751168500929,0.022580226541725017,0.009830938313971724,0.03674753779884813,0.017515699449995047,-0.01987235247256269,-0.035326567248271455,0.0044831227919561525,-0.08917151655015829
ICAM2,0.0017367243360098923,0.00658634216381973,-0.00494370431925669,0.0002696246795137486,0.01580313410194673,-0.009387164853454632,0.046405526561294416,-0.026114376556893498,0.023759833786687747,-0.05074897132726182,0.04204670904604338,0.07580511266266703,-0.05914741683979024,0.046340210471007844,-0.05196456302379678,0.1453419570260386,0.0516507317885599,-0.005433371375933615,0.033524565157508485,-0.030272744738439723,-0.01551431024761545
SYTL3,-0.02903030102191951,0.06692323533018422,0.035477412181616506,0.007132377107408342,-0.06714087628644391,0.021220310722626118,0.007836587658918655,0.0053514036881152725,0.021879494704862234,-0.010473903951310606,0.06246492273490974,0.0989890718895311,0.05919445789189218,0.06459157132802539,-0.009340445665571566,0.004849667315433111,-0.016795720609505096,0.029271958242678427,-0.0029307014256291617,-0.060212129633114925,
IL1A,-0.021705731040121867,-0.01978357102114879,-0.031957800048158104,-0.02951355597261407,-0.06497435425875239,-0.02463150320610427,0.007420051845593446,0.027595786146038942,0.06199058906559211,0.026850750907072157,0.044668352589482416,0.03614413523172248,0.07946099510469574,0.08437323030846512,0.01419638582140015,-0.061093049642251894,0.07262992709115484,-0.003236394463064928,-0.053593961064202555,-0.03707765017665413,-0.06449405694208202
HLA-G,,-0.023605599607926867,,-0.02027263731008717,,0.06199958844170937,,,,,,,-0.02640172637730814,,-0.0016335404957102003,0.03470287228553163,,0.09835173439845282,,,
PGF,-0.07527990583847759,0.056234785294211574,0.0616960454897959,-0.01868462074643399,0.015461883512220323,0.021789161911879126,0.10437555581718196,0.00966379359365441,0.028708402662836845,-0.045796303496132465,0.09334575034189664,0.0054132330176098874,-0.16898627100450617,0.013412729042351185,0.03091656449429406,0.10552320660263935,0.04194460918532568,0.015339555624415285,-0.04507227692954031,-0.05421221791907651,-0.05786719124950257
LGALS8,-0.0539472364951143,0.03320912874132443,0.007461300615631872,0.02082484750988379,-0.008617959442400328,0.005501767581172687,0.02659608371216746,-0.022914711292570278,-0.013950781319621864,-0.030982281361885584,0.06670486978225415,0.06901265882913621,0.0579696264511888,0.027142569903392918,0.04374261393542682,0.03413538811825331,0.014853507713187067,0.00023294445286077678,0.01969628384350659,0.025434774151024776,-0.05751078969619893
