,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
TAC1,-0.033317276256979854,0.03198312221518567,-0.10112058519898459,0.026486545708905563,-0.01765280839024778,0.10003822281843144,-0.2222074559129678,-0.049896103637687206,0.19353215213358885,-0.2402156240655979,-0.04182905551168791,-0.2980549133722385,,-0.13020555034584236,,,,,,,-0.05621526748523279,0.031426905975120836,0.06499166839925667,-0.1816720284609121,-0.020732530498915457
RARRES2,-0.04852016888378953,0.017846267237212294,-0.06131680555334538,-0.0017620725414587144,0.08223350448163562,0.05047660286746859,0.21522947285894656,0.031073433789221644,-0.1295320439593424,-0.021685376345381396,0.017193539876082933,0.23214896279829222,0.08561020346227255,0.10624894126679073,-0.047484178209053915,0.05812283524210945,-0.18472576035889074,-0.004583251805356229,0.0991354965036984,0.06747403787873651,0.026973144146023108,0.07451106338863563,0.11226610108921675,-0.09698813739902633,0.06820731738784672
FGF7,0.05290308119601678,-0.0526081901989248,,0.005042171170219294,0.0867402706222206,0.07948629980443024,-0.09505975822209378,0.07230280790143309,-0.01167124133892176,0.012730984950089393,-0.014240135563311045,0.0026925378607382806,0.009620164912327712,0.004542974651082139,0.10593712640657002,0.028690838943667463,0.04735763604999345,0.04247484735518793,-0.01761652948144106,-0.04190643624158248,0.07865555940522687,-0.010320147361616978,0.11436606181605956,0.04852017381376526,0.003117635807362516
EFNA2,,,,,,,,,,,,,,,,,,,,-0.026339112533009253,,,,,
HBEGF,0.009148293414338272,0.13775405473851424,0.1425066434360605,0.04055080150845626,0.09169482941430693,-0.004656589831610256,0.15640413872586445,0.013566577223530763,0.0024555701224896944,0.35819309264563426,-0.02440768397547583,0.37655247268985276,0.10036703320708162,0.10630608393076917,0.1067367654770971,0.012102879343760538,0.19551163814993805,0.09185577895211555,0.017560936185196236,0.08055445826101824,0.023649569542328865,-0.035369028872205915,-0.18685251711097903,0.14410821569393314,0.31236452061992886
CSF3,,-0.06170309588809641,,,0.10158322710391231,-0.028433706686278294,0.11385459783973242,,0.053227701104664876,,,,0.07583880013772487,,,,,,0.10188940266423374,0.0958190453792007,-0.04671243902293823,0.07875177351894695,0.023976222614342516,0.007882055844535229,
PI3,,0.030962049659996507,-0.06282957517809298,,0.25469658776109616,0.004184429506981614,0.06334596254315111,,-0.04505061819052579,,,,,,,-0.02148961288804626,,,0.07592801157047824,0.10709355144116924,0.038996798837930086,,-0.13890869311610332,-0.09220982429182047,
PCSK1N,-0.06006617281746606,0.1374915229423787,-0.009814344760611254,-0.006511067240017767,-0.14430186962371128,0.0604724869843687,-0.08529521151064316,-0.0027803687171219396,0.08013599050702992,0.13091187959667372,-0.06355844644833517,-0.4166895926298744,0.09356342950586166,-0.14281290308021177,-0.05147006480469373,0.04843518067866941,-0.05157559114250735,0.02954900139838949,-0.07021393523837449,-0.09504505062451928,0.045742893979151586,-0.023893849736410833,0.21579213875350886,-0.09102153985650731,-0.09390531667203125
NTS,,,,,,,0.16053436772817156,0.040222675920616374,-0.0710999690115676,0.10617721504207467,0.004878228963929868,0.14616333056289996,,,,,,,-0.05540320009937427,-0.03208921042129692,-0.02441397910652374,,0.1901473554104699,,
SFRP1,0.22560053748398348,0.07955190875187099,-0.008800181555252392,-0.027109434333439937,,0.003000242224113419,-0.059096059224627094,0.025929836566444427,-0.012238481604098145,0.1420844836363086,0.005783098560614256,0.277658051371401,0.06064128400924747,0.014051602681132138,0.08097724854196585,-0.030070097602472243,0.058790467948749696,-0.02331898161645097,-0.010160518589502444,0.018568446192084857,-0.02243799164290575,0.016994455235369427,-0.07793051172302981,0.04077252356944251,-0.06962084563301535
CXCL13,,,,-0.01964736600979677,-0.05136660355564056,,0.0066213445396129875,,,,,,0.017535131256539545,,,,,,-0.05334440618037972,0.038988866651701336,0.007834541812081076,,,0.08462870949526385,
MICA,0.046872805710958365,0.020883054564413486,0.017206037320776104,0.03469450922887012,0.10876912150951329,-0.035778631534853014,0.022774736507820487,0.008040816395009573,-0.03270857357973252,0.08685236341104491,-0.005467006197655381,0.06863316791480865,0.029606009744459573,0.10033192869374877,0.09294606469933307,-0.08485234004628425,0.06173449770939165,0.11697622634179684,-0.015352487046335293,-0.007129631095991329,0.030429178818781082,0.03955880487104614,0.10507722408315762,0.025877078798575853,0.02962173840304412
TG,0.07023677575735769,-0.02595085536453056,-0.03368385646576746,-0.028584296540426192,,-0.059404558980279284,0.035681259353155685,-0.010092022110750396,-0.022591690581043464,-0.006568711271215098,0.05500442074440702,,-0.04087593061418432,0.014656199373871262,-0.06055814363833944,-0.07954509320704256,0.12286345558172325,-0.04577158520066846,-0.03155605923827227,-0.01835888051392648,-0.028273808968396718,,0.022859735691045935,0.016491005519569744,
ADA,0.06354698507177176,-0.011014928415705559,0.09610440078495974,-0.035728539260204244,0.04525721466780621,0.03440225807713631,0.002982674041248904,0.04074020375666446,-0.07917235146990903,0.021284878988998578,-0.035665944009309156,0.213781051512405,0.12549366919642566,0.02091918308720394,0.010608681338091192,-0.043038601334433726,0.0695994103447087,0.10979086900279017,-0.010131265866157896,-0.00785144841627862,0.008532641222710224,0.01440539918821291,0.08760896898155017,0.07373773751097071,-0.06892285485853568
LAMC3,0.030581568130264435,0.07001521564598107,0.16745955272476878,0.06696990433835107,0.061726164170087666,0.039832898025376366,-0.06514086208352236,0.06713355724046444,-0.003229741904857798,0.06695334983303783,-0.010877379564617231,0.10740924355664945,0.07621617161191685,0.049225012658794955,0.08338614318401331,0.09497447230455093,0.17986728426145207,0.10601060650795718,-0.030257589126159973,0.04722852515753389,0.04260177941693834,-0.011879337832487536,0.11410505099784118,0.19884115372899472,0.09080532849542346
CCL7,,,-0.034636851000802944,,,-0.019012579046357003,0.06777578476979074,,,,,,,,,,,,-0.0097570803814174,,,,-0.04372957590907313,-0.06343860064024578,
NGF,,0.06714975836312084,0.08644833204020545,,,-0.002323984949460841,0.05029610763871767,0.12661669685914728,,,,-0.10457943173190228,-0.014621819551010638,,,,0.02796391222699941,-0.009106546194904941,-0.03070036908566298,-0.02598507054802507,0.032566161364023995,,0.032771880940091945,0.04171863532961095,
TNFSF15,,0.008844082509347862,,,,0.03303368062135548,0.05841417350653915,0.007180116770881269,,,,,0.09162414300938118,,0.01501607020459642,,0.12601243824818112,-0.0033151207974373635,-0.010388161244038144,,-0.01548420573172264,,0.0062922857502897295,0.0933296357709677,
HMGB1,0.045837133987042866,0.1886808049686951,0.06745453372204813,0.05139416235277989,-0.08203651521702947,0.0022142104866286504,-0.08196464886553301,-0.027649598592972953,-0.0777698942199088,-0.21544807220656376,0.062182208760756454,0.22217915298176388,0.07292430696784262,0.0033238988865255717,-0.005861139185645141,0.02086802824190919,0.0582327270357886,-0.0225760702156851,-0.02549113887701387,-0.01622548674011617,-0.004746355713708029,-0.042085895725188914,-0.06463160371695688,-0.04006656623580971,0.03202582724375457
ITGB3BP,0.010247694107420163,-0.11096725314303157,-0.029703805595917114,0.011806463938298149,0.062381017882199026,-0.020056057552030212,-0.004836621501601358,0.007257655757807369,-0.07960632615378012,0.0601191308800071,0.02787563318895442,0.05516774080107603,0.08531203069115512,0.11446857198289619,0.06518536954596622,0.046767498781841846,0.01449244949371186,0.025127365906341067,0.08444271417226772,0.03378167468078979,-0.0015312002249749102,0.023282294853535584,0.07177610438946185,-0.04000212779140871,0.06530562617605366
AANAT,,-0.033815282300153945,-0.03509126036063209,,,-0.03905051924555038,0.017169966620067582,,-0.022243953641466703,0.08989849488513231,-0.030309978076518643,0.05502847522343484,,-0.038643600548299024,,0.004462291717446769,,0.050691606263092284,0.02382617066556754,-0.035445311635790566,,,0.031148488933207222,-0.09631573455675023,
RELN,-0.002919484439161328,0.11615097958016991,0.09055833388978578,0.03876300451785996,0.0032487475318253066,0.0028281374216079878,-0.07625969381302034,0.06096738164382768,0.08324433691545498,-0.1501683733511522,0.09333606215786457,-0.1548259436185083,,-0.005819850661692345,,,0.051142974905112173,,,,0.00858080046366627,0.1903052859811439,,-0.040545096455204384,-0.11992037512445587
IL15,0.0019817816717525483,0.043846805122130954,0.03534400760818616,-0.011984504914199093,,0.05413126347039475,0.01545533074888781,0.06264082943585052,-0.05159741600358857,-0.0011609438266955206,-0.018700014265020777,0.1222102443998312,0.06259399451040831,-0.02904172710397372,0.04014908628090903,0.0002987664125477803,0.01841289388348084,0.016442396083337772,-0.023680787289352623,0.029935295918945056,0.0066025152163846496,-0.038792420893606246,0.16260097513109129,0.09670995348568734,
UTS2,,,,,,,,,-0.022564376433450526,,,,,,0.052114070211801006,0.009400798264572184,,,-0.02659105788470064,,,,,,
BSG,-0.06592432695079019,-0.2020977326373748,0.06470219632749431,-0.008563127782158043,0.009927687780005317,-0.017556909464412303,0.04359893812095758,0.011178775086841088,0.0998163174295092,0.0126182802091046,0.022744909778190308,-0.22748227787266276,0.057877707692248745,0.11617488745919793,0.07250090052526645,-0.0015377419860395265,-0.005952087046786992,0.03354062252332456,0.1082236750965708,0.07123860646786129,0.03430810775023455,0.021148354298226386,0.06638920311182037,-0.002626733143900073,-0.09523988141541137
ADAMTS3,-0.03681894978375989,0.011408960648919527,0.07385409272603081,-0.006644446208176474,,0.06037353046481588,0.03448060391582198,-0.016518645399103814,-0.09160481825038116,0.027808085639216162,0.03583296398446219,-0.03401901167259727,0.02059581705874456,-0.023229010727456357,0.10902089870608098,-0.09472817921292838,,-0.016708982634488116,-0.05373099177380735,-0.04544142988528906,-0.052944295136067944,-0.01918629993689699,0.1799775525509001,0.04569879657869614,
CD34,-0.009608026125483103,0.14105020126193896,0.19360351011005453,-0.028209559232322632,-0.01610266631257056,0.030474050859238745,-0.005325351621919225,0.05091709620968988,-0.05568963043990774,0.030005696719582652,0.0024244124054482777,0.06892988569489225,0.12296742945360441,-0.019628060977567283,0.0013607232093541925,0.03367842506869654,0.057547840338509806,0.019537291992644635,0.011323454954829469,0.03938760995300182,0.0012191928524136228,0.050104893252268995,0.0203104556913042,0.007069386156685242,-0.09480811218708499
CCL23,,,,,,,,,-0.005518695073580912,,,,,,0.103466249549452,,,,,,,,,,
PLAT,-0.011854336944514808,0.14630085336081547,0.16361776436248962,-0.003946040609587944,-0.10136833774691481,0.07735009394503738,0.00625961764074007,-0.04609687102453464,-0.11740266217718089,0.24626358024008943,-0.015509484415711603,0.12679688654926505,0.031199063974487472,0.0920786258111849,0.07636891733569288,-0.027875415303890514,0.10318289157962429,0.030691852744178814,-0.1035660393260936,-0.10319691535541953,-0.03348451335319205,0.026315978840738066,0.039865348390693015,0.05283763409028967,0.19438774656884064
NTF3,,,,,,,,,,,-0.03625878907925575,,-0.00402333653876628,,,,,,-0.03063295262881158,-0.042067286006647636,0.060491927769670766,,,,
LTA,,,,-0.007956082708493439,,0.051670243379446645,,,,0.035825969795015594,,,,-0.014583779648293785,,,,,,,,,0.012944802493523564,,
CKLF,-0.002327622896890639,0.027251211431343222,0.036923933043508016,0.04682240731840795,0.053562128439014395,-0.016021725161783792,0.10171576794661939,-0.003981561846554498,-0.1129534520205716,0.1390247319256646,-0.01448421423692034,0.27451851813787104,0.10349916999633778,0.143405514239584,0.1320686229799154,-0.046818775353494435,0.19423517999288006,-0.006957345811259482,-0.01576834016226607,0.002454855821204799,-0.060685727023857244,-0.03225931916507197,0.23589621187391194,0.1451327892000731,-0.04600350976609124
APELA,,,,,,,,,,,,,0.03407517990258232,,,,,,,,,,,,
CD24,0.12301272756358536,-0.08178877564653987,-0.032041064986604466,0.08239784571145843,-0.059461733022479736,-0.021014296032674323,-0.11307180283707251,0.0006847080885682417,0.03619222218563685,0.030901060854271883,0.042057069902150156,0.2343136034617456,-0.02826948603304951,0.04789966289526458,0.0596298959749501,-0.02665694423235517,-0.46410188811476955,-0.025450928476054045,-0.08943360151643914,-0.11312032179104815,-0.05111273239458164,0.027566752982169415,0.07399668424179852,-0.07399965760123535,-0.06274079437509693
HSP90AA1,-0.003012160407172357,-0.10933172978356973,-0.14042679364733116,0.03601693226763539,-0.040226317582074775,0.10958288710258822,-0.19978571563818473,-0.0270380935310394,0.16512752495945118,0.3792132561226034,-0.020603232501830444,-0.4563856590584461,-0.10465582880992437,-0.19253923691118488,-0.07563798188681287,0.08801343513699043,-0.18695917963421152,0.08463408447139323,0.06216205235151919,0.06198780650797972,0.04528550587812647,-0.007897576577445513,-0.19540435946170323,-0.14173549685577544,-0.043621627673287554
BMP4,-0.02714025442523438,0.06561860087856913,0.034140483912213554,0.06468357216817476,0.032779122704402607,-0.01195258715977135,0.009725012871928751,0.04599892085361554,0.04618379274868714,-0.05421516391604183,-0.03226375113942788,0.009636060555503144,-0.04334522684724859,-0.02316491715179123,0.04795071884900914,-0.0822070029395606,-0.045885750702951686,0.05269540345662207,0.024196665961201524,0.03371008521229041,-0.08394708628116697,,0.18479408005966913,0.046346065537268964,
SCGB3A1,,,0.057318305529323266,,0.014356875490950062,,0.03461990451865069,0.014505365717155818,,,0.04492763695587866,0.10315703776713223,0.04064821094185248,-0.004708354356254703,0.07609798902858393,0.02408574624913151,0.04018150066183787,,-0.0026204866286367156,0.05029322806624228,0.024614117017369045,,0.04360090590872179,0.04802355624747205,
IGFBP4,0.039712919642354,0.07354196749381361,0.17322006155375222,-0.006134261367117275,0.04527878790557976,-0.02196346307825913,0.08749491045902605,0.015456539477067335,-0.04023532331343288,0.2572688793676195,0.03162555419482213,0.2736228732870384,0.09127704262399987,0.08272123367703829,-0.05838881166342039,0.14066504410369618,0.21023540553342937,0.09613807840290345,-0.0387229368769046,0.04294071581562385,0.004275353231195445,-0.0968050931503079,0.0421501119903618,0.11012678892165578,-0.05270770624347078
RSPO4,,0.020133553694318924,,-0.012185588127423446,,0.03572266609660909,0.08141815099102313,,,-0.026367962479150974,-0.014205328623624478,,,0.034316197125712704,,,0.12496623878131854,,,,0.009516577591069216,,0.14816118686444787,0.05738256622978653,
LEFTY2,0.035682679323227044,0.0344813927020444,0.04250968528846659,-0.04056878891613331,-0.035954006083868575,0.06182867970658245,0.022571352321850084,0.012662996337519666,-0.04894183286459634,0.0579105759718713,-0.02803426417340472,0.08309278382203221,0.05226649691862354,-0.031054303002213103,0.027317787963447148,-0.0395124721730759,,0.07296652551164172,0.04218306006205797,-0.030285247139557374,-0.013023207622978863,0.014275626403596363,0.07068399608494655,-0.04945655140150458,
PF4,,,-0.016088404423972143,0.047422035009056514,,0.03749897772588457,,,,,,,,,,,,,,-0.024141620178214203,,,0.005902034045407073,0.058846735916918344,
ANGPTL2,0.03031918081981432,0.11254282489455068,0.09249806939749085,-0.02075703127483462,-0.0597613209763765,0.029654745245624493,0.0927396934619394,0.0015436921779906534,-0.10802227222501583,0.008028343503289324,-0.02852580516483927,0.2578500018048485,-0.0968762505601488,0.14715210073665885,0.10301040030503221,-0.10448824623262386,0.23069133297989383,0.03265217116409071,-0.06453135867822977,-0.04285927627172473,-0.03413488432494422,-0.0009891221025219988,0.029642199550565775,0.06780621155352956,0.017098334072090597
LRIG2,-0.03061836408817432,0.00262327288348247,0.010448356208408867,-0.011018603977373649,-0.05594946002542657,0.03240465757134212,-0.051551667819980544,0.05234261326306518,-0.01666717647349668,0.008162098468941911,0.0359215222702718,-0.06825418412592202,0.011061944732450217,-0.011690525942391264,0.06576534428954929,-0.07365606967848576,0.02699441103047989,-0.05346642637597986,0.022114685287686876,0.06263847280784941,0.046376904898733154,0.0033350707481963585,0.05310954725261291,0.03727347362867674,0.08354863763747485
ICOSLG,0.08564416288471974,-0.0007099327567050925,0.053750763045013576,0.029861055513985112,-0.028988872402553045,0.013632878221986642,0.06880899268347554,-0.01746806960553405,-0.022495430435110438,0.08347407233999478,-0.03577228429147504,0.09528806006982293,-0.009935603561866343,-0.0038226688366746323,0.10601316347993776,0.07774076547806955,0.06937376194072438,0.02903910653316822,0.0366095679205898,0.09488876186248657,0.04105728127672215,0.04970045238437334,0.14384201143058264,0.0019261509063217502,0.08579877241476562
WIF1,,0.08918686479839566,0.01880724824272935,,0.09564377604672615,,-0.06555512958022053,-0.03867214158636931,0.15115534071259737,-0.048377477725786856,-0.022962510946802354,-0.18861986327291516,,-0.0939454671285962,,,,,,,-0.03771268516078911,0.2010480242351964,,-0.09150404572916096,-0.03619686375906421
NPPC,-0.03843001344570009,-0.019148292239959945,-0.00853565258003516,,-0.008958845007038599,0.10507648591968888,-0.060251933441529876,-0.0035938424682913747,0.17294097298275868,-0.07611034907936297,-0.0013391994649681876,-0.12094740559564404,,0.15450970513742687,-0.06685047841326096,-0.11618277878016384,-0.2014254690222078,0.016085541390122905,-0.02721570689653125,0.029507960054660304,0.03498543189886269,0.06780393984327843,,-0.06585994191447866,0.09171315496358914
LYZ,0.019229208639119845,-0.02909772007236626,0.03620039648856641,-0.04074991784505475,0.005879183793147591,0.005529125762182921,0.16306132929803446,0.04688942181358803,-0.09085705378975731,-0.052265642769327145,0.007553790755842763,0.4747974793196328,0.08769297023803029,0.029940961932346792,0.09073680616857938,0.2329253039958237,-0.026286632077132787,0.08456292017629206,-0.01077619444019254,-0.0003743010444790274,0.02026516967338748,-0.06850170447362082,0.054406513143988144,0.0017857865032924222,-0.06644095693560881
EREG,,,,,6.026655485506569e-05,,0.11623987286077732,,,,,0.12780376116015332,0.06594505320126276,,,,,,0.08554558071154089,0.07682990190002136,-0.034403616822083614,,-0.05414353745880525,0.0959561954056515,
SPTAN1,-0.05045231299427285,0.11559511876712766,0.08211916049657905,-0.06733956886584093,-0.10567378946179223,0.06425020875205024,-0.061578346383328854,0.04391892315592564,0.11426928346625027,-0.013070907617290984,-0.04786982651939451,-0.42037685020950627,0.10683718319545377,-0.13248190095050755,-0.022438614688880625,0.05237007369146964,-0.1338972989493092,0.03305648796642173,-0.06177387822027839,-0.10707531769227518,-0.021744047992337603,-0.07046017070778447,0.2185136981251004,-0.050360162124228176,-0.06174667430495134
PTH2,,,,,,,,,,,,,,,,,,,,,0.00622824819066021,,,,
LIPC,-0.049400962226158134,0.04024665908850774,0.01782682265187901,-0.022471781874892113,,0.04008688741487284,-0.03777610879952926,0.003681289352221638,-0.025726737740650974,0.015339635342474794,,-0.0750892314687602,0.12166589593194169,0.0011001372853351643,-0.02832701073322815,0.11768393346449611,0.015297185469949586,-0.0007876460035748349,,,,,0.14790812877979076,0.0032090930974130226,
COL8A1,0.054489758262590324,0.07745496713528693,0.04449122702416566,0.01271251035169594,-0.05065061434573997,0.024951264037840183,0.015153792290734928,0.06643563402787266,-0.031201392363020334,0.06060854622804501,-0.04204183311622383,0.3327709582025107,-0.060481357018863126,0.13202400518245883,0.11188867457996898,-0.03503344467425611,-0.040893059115263426,0.013222564613561662,0.09568985492678193,-0.0341436277188157,0.016753547555432353,0.0028197616538904037,-0.04248684178702374,-0.044757083874647836,
