,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.080026169376695,,,,,,,,,,,,-0.017312740646296287,,-0.026101620738354342,
BMP1,0.004747184819683106,-0.08250969274650596,0.04965837249510868,-0.001126927194966667,-0.008546304041643955,-0.03707338254766511,0.026839857420433197,0.00713392783436422,0.17889456251765432,0.02815722744682144,0.0824567142814916,0.007695844435795544,0.10747897606330445,0.07739477154060272,0.0045847307619978905,0.022433135772610528,-0.08786779309250128,-0.03683103606003611,-0.01967203743652812,-0.03180181143068732,0.0015292168969978984,0.02059364106687508,0.0178451526396925,0.023721885929116907
NDP,0.05112307717449812,0.021826379546684285,0.0003257390413014953,0.01073995258533978,0.008797519388511144,0.04792038612825117,0.032963630961925776,0.0031272264079849348,0.0035936138844521463,-0.006962431496086152,-0.06302028015881507,0.028623009219460677,0.021266164771869524,0.07445960293131244,0.04615616855384173,0.048821643620907074,-0.0869511929814005,0.07887292930303444,0.0014566879056289585,0.051453411885927655,0.022931560018212758,-0.03051439070201194,0.03670852361985105,0.019701331865036233
TNFSF18,-0.028481473799652254,-0.04296173180758584,-0.04900857587541916,0.04220310712361706,,,,-0.01668935720248593,0.05669296186561263,0.06475793333548872,,,,,-0.028411571368829026,,0.078124169535047,,,,0.03871988397341173,,0.08429836868026742,0.06777404137410109
IL36G,,,,,,,,,,,,,,-0.023738959349790454,,,,,,,,,,
RTN4,-0.05456100666303517,-0.10942700482819434,0.045567937046860386,-0.034760524217735025,-0.0727142429157285,-0.04005218160977966,0.04103984091129128,0.03820610312583041,-0.13661749157676767,0.014328756112408473,-0.04116170412603233,0.05441686718675156,-0.06301801434819267,-0.04537174888470904,-0.012223902280222645,-0.06469450540299712,-0.09687061076370589,-0.10843734695836005,-0.05637929002630682,-0.0940398074800008,0.011974865970721999,0.0867578311507821,-0.02211506411083038,0.0457737097513625
HEBP1,0.11705196233139126,-0.027136309678719366,0.00046848694663924827,0.004240168149381015,-0.0030536585595107644,0.01850916244429569,0.051259561445697606,-0.0053374138640331055,0.06387891076848934,-0.018248333886270736,-0.024814730874309257,0.048923294844467786,0.03272107769798169,0.035667938115823736,0.08612742953027688,0.047784364208230005,-0.10101966992738871,0.03358503791389464,0.041043470482629955,0.031968934428034466,-0.011740445679563076,0.021263716911203406,0.05813478407936,0.03258314202299714
WNT7B,0.04916970703613517,-0.0116907941987546,0.04299717663415443,0.07970245097045298,0.020346183280859194,-0.03635309977670972,0.022323609224707722,0.06544684883305672,-0.07230377221551128,-0.01531230259531844,-0.02274123227347996,,0.11215124926833586,-0.026091852036317507,0.16252212718721784,-0.09091487665631348,,-0.03230495325630622,-0.01906032189293639,-0.024259404905401582,-0.037334835528134484,-0.03410682289745774,-0.055711709251406435,0.09206552811196071
PTMA,-0.014281975234398349,0.016710487773051265,0.004228866922438351,-0.011211562511166753,-0.02832363427398828,-0.007569863445055741,0.04547099285184398,-0.01801586947691412,-0.13529005328358684,-0.013759891870426132,0.05015769226011775,0.005028821675327526,0.13345198053671153,0.03243792369075748,-0.024475982652061117,0.00035632951545349646,0.07393286560494393,-0.11826156704473027,-0.005839626936343547,-0.08990615701855172,-0.017143435820619782,-0.005808812270304657,-0.03714888748683392,0.0026470726262296327
FASLG,-0.025091293446170143,,,,,,,,,,,,,,,,,,,,,,-0.022637926761678133,
CEACAM1,-0.03483948054115911,,-0.03506902293619017,-0.028710163115377333,,-0.017564632854190847,-0.029776265261124514,,0.04320804175907014,0.11574929046485181,,,,,,-0.044608041244043654,0.004017062162311139,-0.028971599519941285,-0.008973727961966329,-0.021606671731270333,-0.025654799342458044,-0.006160230081382262,0.15692181348332432,
PDAP1,0.03830428584478804,0.006439602514573162,0.037313741390960595,0.06545768118673163,0.012679388985395482,0.05217782913295945,0.054723636753882386,-0.0041150634670996025,0.11158893283640071,0.04576740771548687,0.028523409097631718,-0.048911973714229826,0.03714271169970671,0.05008720026930702,0.047608554796481885,0.10610227622225046,0.06581110533504876,0.038244867554595614,-0.013226841505113227,-0.08437578959998941,0.024730833315656897,0.0022769084023221762,-0.06606774430923665,0.011577387626109647
QDPR,-0.02389331809312566,-0.06587798106409441,-0.010585424929887927,-0.007410036695376489,-0.011849237620397964,0.035142341681041765,-0.014781656703907594,0.03258959499908108,-0.16921247936389422,0.04354503889596772,-0.024250592701681915,0.032665969709327794,0.0242155747285511,-0.03948246952228408,0.05169401673732283,-0.03977953636364689,-0.00018755341892184925,-0.060833341026050806,0.06502438469803061,0.0334896292742259,-0.012736669959334552,0.00717669629026145,0.05865110216936718,-0.02043277851105372
POMC,0.011334698730590577,0.018584409514262427,-0.03006948699289395,-0.011824246606038445,,0.016960712474029523,0.06397008822571032,0.016817738274658524,-0.04546500703095183,-0.0260674785709437,0.05083278970535512,-0.030800315305505054,-0.012161319871184129,-0.009518669929204016,0.09125491491549305,0.026375214742214645,-0.036376878653255035,0.022811146900542378,-0.019538179186716246,0.09710372969850374,-0.016581996487885827,0.014553812364300122,0.028270136389029813,0.01863390328434373
CCL18,,-0.009092357679541464,0.06902512785944767,,,,,,,,,0.01233575993387094,0.08067870649970049,,,0.02764365626706265,,-0.020541340398427838,-0.010573617016910725,0.187029744836284,,-0.06754874935140362,,
CCL17,,,,,,-0.03022520305126487,,,,-0.028019162929478737,0.013401426707189516,,,0.057912362344869885,,,,,-0.01868496492125288,-0.03119058709870832,-0.022825848471347554,,-0.020518737926154173,
VEGFD,,-0.03587189063021384,0.03942474150307023,-0.02571770138902114,,-0.004163787154573951,-0.028488244724536656,,0.01080476753366489,0.04604957382049799,-0.02064636334634496,0.22256069212749027,0.10419440253779338,0.00600127958458506,,0.08229625100490298,-0.0044308419108014556,,,0.11237514282047313,-0.024074224954689884,,,
TNFSF13,,,0.06412729022386691,,,-0.02611223898693926,,-0.016185194890102023,,,,,,,,,,,-0.01057667811120598,0.016508400872177576,0.05797490468805486,-0.025420052105063044,0.004286150185867117,0.037137925001682955
WNT5A,-0.021039834400669477,0.01747916211232275,0.05983044425681238,0.014264053198650314,-0.02211783779847816,0.05513614370887624,0.026908459458708022,0.022635054415989127,0.17700355477133972,0.03849704708417773,0.030882911781238958,0.0707813853172493,0.07542539431358614,-0.041442118575292626,0.06550204137108341,-0.006545710996899385,-0.04135085828071842,-0.003781570251842621,-0.029561167503648476,-0.04237449621856106,-0.008988065144972414,0.029779058722430862,-0.010770231481471226,-0.02450884364984954
CXCL8,,0.033118585762578694,0.06946076033185833,-0.03850378072055983,0.10374449161396436,0.03265524438547766,0.021160463842675524,0.04001209176110257,0.002073746461335584,-0.051230600656233194,-0.019226791281840128,-0.03245397757963903,0.008940896604056779,0.03538447620669029,,0.060765749162648375,0.044866625917121906,0.0264952736556977,-0.010669837823452093,-0.06661752157612856,-0.03240772914546676,-0.008953958806202636,0.019748092851683326,0.004720243702776153
GRN,-0.04873677260462546,-0.004299306855835028,0.01420621164297963,-0.030879871234754837,-0.029243939654933642,-0.0198145693178995,0.034523481396224624,0.03671672064214348,0.14997830187821287,-0.0038835934296462217,0.00953017646096405,0.05822148449835589,-0.03821928265299543,0.005536080962455671,0.07219038537684838,-0.001901042273084515,-0.06051237563599216,0.01651504273831081,-0.058487036390534326,-0.03006341675976674,0.04391856818299362,0.028826224128887707,-0.07834963274210448,-0.0022956194712909746
MIA,-0.03284233894294604,-0.009653304856507557,0.02555564493977592,-0.03657062954411327,-0.012550154845021266,0.021130343444430703,-0.0033639723340430647,-0.016831804636392406,0.06762489367839151,0.09691021428507728,-0.02348089022283284,,-0.03321591971146227,0.010796428276484298,0.06199990722336603,-0.03185359494835693,0.007555552828987099,0.027249548916386108,0.11491530045318074,0.14881112245263586,-0.023971906872230477,-0.028234720896526164,0.08361504524058741,0.0042957662555901535
COL4A4,0.036772884941385996,-0.03533897832246455,-0.03171294619833786,-0.0066050298547449815,0.02305221769746205,-0.033626399417081815,0.013493411463653831,-0.015399497869291122,-0.022996634075068762,0.04926168726679081,-0.00942729504903582,,,-0.019391911532184548,,,-0.0630248698182464,-0.025970672472620877,0.024967135163970595,-0.034595659837462205,-0.03516137444205844,0.05388294234538371,0.006443794328101378,-0.03090029004849541
TAC1,-0.0061165157135619035,-0.03846506594205628,0.059493833035176594,0.007014570340597057,-0.06560624490718318,0.04618594369668153,0.021721023878707744,0.042351476423561824,-0.10124741057072036,0.01820442983763023,-0.03499392186350614,-0.01597946768717888,,-0.04181711972887205,,,,,,,,-0.03905560927425029,0.03435801786922341,0.023825055776060675
RARRES2,-0.0009073692406714812,-0.027238362755054354,0.021302296841668743,0.0017385536785954985,-0.002573900509174165,0.0896805157485549,0.04540758732534158,0.006571802478247021,0.11724193186328465,0.04230407813652189,0.026917066527327442,-0.026994074398900475,-0.10671233005729831,0.02459303569098506,0.04314835456315643,-0.018298771040225623,-0.008057018474571336,0.04033540039706313,-0.03544724321852485,0.00280336370331552,-0.00948606900539704,-0.013122727598303787,0.014647651678563257,0.012947601391199586
FGF7,-0.013123137307731418,0.06677496999225113,,0.019746641211341197,-0.02684329788342362,-0.015379313310943318,-0.05454670346901695,0.047767527563314226,0.07983181689902105,0.004336137552565204,0.06401153675679085,0.041843992907672996,0.007510636203749235,0.04951565493802396,-0.00806766139675743,0.022088058938618517,-0.010644180281212374,0.0511495986915363,-0.010679249391753286,0.01482279880699814,-0.017733526586991222,0.03320359144614675,0.0724016717869033,-0.02539099929433802
EFNA2,,,,,,,,,,,,,,,,,,,,-0.02053569549561263,,,,
HBEGF,-0.013592833097067703,-0.008700071569863438,0.02205500443116927,0.010145003413181064,0.07287187245451908,0.00575918140947417,-0.01366712666184506,-0.021211219555358547,0.12430456587783992,-0.013716231904535987,0.026298355389917948,-0.04359497780910416,0.09704380835023534,-0.023245209299694522,0.06835110870622381,-0.02137861864993048,-0.011171129031382614,0.05450341990844186,-0.04602870372378904,0.005026940627763046,0.0022548979205270197,-0.002076364807368361,-0.04152845842050548,-0.014782110081828533
CSF3,,0.028209241652855196,,,0.08714591258246504,0.09690389547818694,-0.02021602082668158,,0.10493544607353628,,,,0.003432348399228073,,,,,,-0.016248051479583223,-0.0930229830899854,,-0.02025947424429649,-0.0216030656473082,0.010016512219913766
PI3,,-0.06221122032835948,-0.031256387329120616,,0.03935126204073176,0.047803663194086486,-0.026819393082071475,,0.06195201920621083,,,,,,,-0.05358736004572348,,,-0.08263801566570375,-0.11763573379196403,-0.019394281088189805,-0.024945854778422583,-0.01064377227192474,0.0181357612488973
PCSK1N,0.04978387119373667,-0.005720915788164203,0.06516128564981978,0.06701187094879672,-0.06811262790491607,-0.006515907818228354,-0.026313054173212638,0.04955603958287677,-0.019404572643637603,-0.014210776110770684,-0.028138915493313408,0.001142671975875812,0.04391915140721765,-0.08079773185055926,0.03197215586048857,-0.00640917761133144,-0.015206405431352201,-0.001201287637528654,0.007228367396470358,0.008372180684769904,0.07093045151754324,0.054231491382331916,0.02663237453812395,0.03262198872176071
