,UKF251,UKF259,UKF269,UKF275,UKF296,ZH1019T1
IGFL3,,,-0.014158631594259584,,,
BMP1,0.06375108992516783,0.023888546065905538,0.096553210957814,-0.02558351783751717,-0.009004550886922457,-0.027004973835604466
NDP,0.009378866376870985,0.01831511427583151,0.025238340588694872,0.06389263113589401,0.006223654148153775,-0.03643644049016366
TNFSF18,0.003098982406771934,,-0.002587355546621978,0.012222078067841497,,0.014802691757631964
RTN4,-0.005651260331385188,0.03485782821457371,-0.07453640864515451,0.04684234393011533,-0.01650952380852239,-0.019257237372525313
HEBP1,-0.028197155415421952,0.04083250336845953,0.07184479987392178,0.016073733025918337,0.017597940398975612,0.04000133504304468
WNT7B,-0.015013796014737875,-0.036562607937718684,-0.011388646652856525,0.030898173645404998,0.02482273722701177,
PTMA,0.01668069526627042,-0.03070740855067747,0.05488399596757144,0.00996996743911387,-0.0018981747665449266,0.01111343260586339
CEACAM1,-0.01152218542228738,0.001207817664259099,0.05763424387834106,0.09002154489294577,,0.03843260479895553
PDAP1,0.02657786046024807,0.011638630572438887,0.06741644586309048,-0.017161901816076595,0.021223990360616132,0.003226153597417408
QDPR,-0.0003591072683019303,0.024183241602814647,-0.048750754540130656,-0.018250628698069007,0.004850673662935864,-0.09482016989543651
POMC,0.04358507309300626,-0.0003569175282885473,-0.035665444763065754,-0.013382430579129018,0.004040802648420472,0.04547400321489695
CCL17,,0.02179654517276008,,-0.014384379439253138,-0.030089612857474305,
VEGFD,0.06295424037352634,-0.01658082175785477,-0.02371950588502604,-0.01532533964497221,0.004816721214943107,0.018808403188629873
TNFSF13,,0.018645427191707906,,,,
WNT5A,0.00608103294575394,0.0015268609679559507,0.046717053065849085,0.019063257078485857,0.011806406750051662,0.0019580146323856127
CXCL8,0.005470254122146202,-0.04706115761192429,0.04595927243462539,-0.015212709358176523,-0.0068912261043607235,0.0006210359015482456
GRN,-0.03886635200492325,-0.046134004259006114,0.018889825746621555,-0.0003076192116173343,-0.05558549718570653,0.06686353373799522
MIA,-0.014676808798462166,-0.02622837005137601,-0.04044543789650303,0.015213802520926552,-0.0013346599917144122,0.007558690243317466
COL4A4,0.06971484441729366,0.01911403703556043,-0.013952280509346387,0.0031781237365349833,0.013050756709443789,-0.04160530958544726
TAC1,-0.001261911194065272,-0.014121143570509318,-0.06125287413391873,0.030460343640926542,-0.003679947280420339,
RARRES2,0.03055413959830137,0.03926700882858385,0.06878726486642725,0.028410761065098728,0.05935368176490388,-0.01033278023118464
FGF7,-0.018626934137088744,-0.03664060357292027,0.011902091899561384,0.0014443466688121185,0.02870727346174303,0.016781498637354512
HBEGF,0.03805543177182761,0.01177775876290117,0.032322200209897387,-0.020162038395851522,0.03782656660704102,0.051966203171387566
CSF3,,0.00066006430129887,-0.014761244230836216,,,
PI3,,-0.03737602418011344,0.006131305352854238,,,
PCSK1N,0.013561914331694716,0.00640166544845522,-0.0782340221300389,-0.022620961660954977,0.01355551348628977,0.02244885977353883
NTS,,,-0.018143344809912327,0.015464503126563164,0.055511150424642206,
SFRP1,0.035531200475452066,-0.021351758807788127,0.011896865322007009,0.003865059728341242,0.08537334756466496,-0.07937428653821313
CXCL13,-0.027861632876424066,,,,,
MICA,-0.004633811043836752,-0.028048800284022526,0.037072611614798454,-0.036873109881204756,-0.026017577777286832,0.010230567741034098
TG,-0.015667850634786762,-0.023041930603358657,-0.01781550112798404,-0.014491717929880039,-0.021775722157165604,0.13119098067112536
ADA,0.009025866583449137,0.019404346720089536,0.14308823596204095,-0.028496138917334993,-0.035365523987978396,-0.048791961489207655
LAMC3,-0.027861632981224863,0.027596129745848255,0.043424321818788976,-0.013156993221105463,0.015322027867563292,-0.03154048260033068
CCL7,,-0.01665927901146052,,,,
NGF,,-0.03817066319489303,,,,-0.03127823043901681
TNFSF15,,-0.01855092197416035,,,,0.07317609335336175
HMGB1,-0.008803352851223946,0.025497044108701284,0.06255101765972385,0.022247332161785142,-0.04909844011895283,-0.032271436845885085
ITGB3BP,0.03991609503857208,-0.022001978817957596,0.11912543497159632,0.022684831176486824,0.005954187002328217,0.0047829128451727775
AANAT,,-0.01687944353000494,-0.013315041763833085,0.028790174909711558,0.019517850203024243,
RELN,-0.03676730440547598,0.0010881587348802657,-0.03907051026320521,0.008963408033411408,0.00476904368587571,0.023825228833997365
IL15,0.012463239241765537,-0.0045716668830715354,0.04377174026210852,0.10712445932798792,0.01708967845935599,0.06610108943971607
UTS2,,,0.06727569534963392,,,
BSG,-0.07397619467898049,-0.0490727466828165,0.0311868712916779,-0.048903618214369136,0.03289070917738009,0.14265336776426693
ADAMTS3,0.13008891965755365,-0.02144276044001797,0.07348874252217595,0.02444069776499322,-0.009593062661427464,
CD34,-0.02178547683735581,0.013157131732329418,0.06835692668473455,0.07206536035428464,-0.009134355177503339,0.06973336433323755
CCL23,,,0.13561482681558457,,,
PLAT,-0.010487090056112987,0.043183075389133116,0.044084165504602646,-0.026758910507411932,0.03783100861384382,0.0975253197213776
NTF3,,,,,-0.03343022595082906,
LTA,-0.011522186604669986,-0.00802656956879527,,-0.012551642816626286,,
CKLF,-0.049318295002401265,0.009870862734125109,0.09946743028168593,0.06871384796749111,0.0361254278511044,-0.007495626928307315
CD24,0.04979632213010201,0.0056820278342449865,-0.042453403834355904,0.015933379955216032,-0.04067696411474769,-0.005599018434590767
HSP90AA1,0.0014845118404191145,0.03689489984051042,-0.06365319152178683,-0.012900780402510746,-0.017481645057202518,0.016109806112738087
BMP4,0.013825001022452429,-0.018902239880582383,-0.011345450074692644,-0.03600175656620903,0.0021887095842418143,-0.009403810316263578
SCGB3A1,,,,,-0.0211731277281553,0.030799298471918618
IGFBP4,0.029029048095181188,0.013099091151466034,0.04295814862676343,0.05046208670987208,-0.049137209523079026,0.09670561458911266
RSPO4,-0.018626930600766478,-0.014472208629064063,,-0.014598324720301408,0.036843102855243816,-0.017132413736570862
LEFTY2,-0.011663696586875204,-0.04156380437927362,0.061088462981756984,-0.0036131207457948335,0.04073686523601804,
PF4,-0.010480994745898925,-0.014534892730132518,,,,
ANGPTL2,-0.023565097553555417,0.011344172951872657,0.08584059823449142,0.053803293354616706,-0.04105934692872379,-0.017604573260165124
LRIG2,0.10065105041746895,0.0038347937046098743,0.07338413917731229,-0.0012406655684541988,-0.016884000545191565,-0.030200330047001813
ICOSLG,-0.03930475796032889,-0.049720615757773166,-0.01667259973594297,0.008447668751615015,-0.0401826366402746,-0.07277045432759247
WIF1,,,-0.06217789163727189,0.03816775777096,0.0206431958307283,
NPPC,,-0.009892322129525158,-0.03585022305226994,0.056563421906272296,-0.009426122964983852,-0.028921916288513847
LYZ,-0.014544827240280044,0.04481167991247996,-0.0030805300892355835,0.020992938551150628,0.0028448344479092714,0.03545196505840575
SPTAN1,-0.06649965048274119,0.01298328352370116,-0.04914420308927054,0.05558796997052026,-0.05013100838739772,0.042234387571196956
LIPC,-0.015774457244871185,-0.02612028475638049,0.023862490853859147,-0.027293054724439957,,-0.03266099187121071
COL8A1,-0.015018821531050575,-0.01204267365060101,0.035636089451336735,0.011179730530728026,0.0041573916549296356,0.023343058240519236
GSTM2,0.06409954899210357,-0.04929883496060678,0.0001623158801915273,-0.01842054982823016,-0.028596083585243192,-0.045168046913369626
SPX,0.06586698814872743,-0.02861714004888185,-0.04669707024921675,0.007445269084212568,0.053183985656199556,
MFGE8,0.057338961224917884,0.025719064981784445,0.006630013027331832,-0.019309734756242928,0.0046927757058896095,0.09135563011569378
TGFA,0.03943549533240257,-0.0442873641303644,0.0024874567596570286,-0.021029546205115154,-0.02419584290162327,0.06542580731031021
SLIT2,0.021930796144544407,-0.012481594133631011,-0.044243844103134554,0.04547736161739988,0.020149039128787828,0.04233436622682464
PLTP,0.022457265738204096,0.019073401317801757,0.0742759562440936,-0.031465195594201155,-0.022461346014707048,0.011582358104470501
APOD,-0.04655275945662964,0.039679530387683286,0.06474177498839849,0.029452574385625208,0.0015154839093492864,0.03515829537980107
B2M,0.021433772855466552,0.04764010808416446,0.09238462460272938,0.040082151125265864,-0.014462441492450387,0.016216052235993688
OMG,-0.06141019599294222,0.006942433477860974,0.005851968313750599,0.005051593483058933,0.0034369242170288377,-0.05848243008489997
CXCL3,0.038577283989736075,-0.01233231253940187,-0.017482013342530658,-0.02682515914051507,0.027445566921595946,
CXCL10,-0.01667855370594944,0.051729478265242775,0.06038338796769487,0.012431668234518349,-0.008495853820691164,0.06286982187864718
RSPO3,,-0.01687944228280517,-0.021864004597994452,0.028963088864927766,0.0289933339557531,
CORT,-0.01871839291145195,-0.030328299477642866,-0.03784055845858097,-0.04223955522528438,0.027935808684285347,
NCAN,-0.050792823097946756,0.0024192473467011624,0.03264282867318905,-0.00018383171829114585,0.006656905004284282,0.0771585475120719
PRG4,,-0.016659281607561856,-0.018940168145106268,0.040300972483028136,,
ZG16B,-0.01261217371497735,0.02478440418953639,-0.020448955183371784,0.017484685900451997,,
TGM2,-0.04599851431343208,0.010649603833803098,0.08084589105646077,0.04361652313051457,-0.0015793973463112604,-0.02380398138531185
VEGFC,-0.016194516738845702,0.010692047889451545,-0.024971422526024196,0.027390614640758267,0.020742035940314353,-0.06718033089608924
WNT6,-0.011663696892983128,-0.023041931560071838,0.0021249987159335385,0.002837694442451198,,
