,UKF248,UKF334,ZH8811Abulk,ZH881T1
BMP1,0.0028814984361246886,0.08221715582598725,0.023666460517783854,0.03466414819057755
NDP,-0.005605081235508987,0.0171211434398511,0.03844760962871286,-0.04055495398808762
TNFSF18,-0.003924656548051808,,,
IL36G,,-0.014714570778019687,,
RTN4,0.04620901172683169,-0.07914575856868167,0.015451498425516448,0.02504780488686945
HEBP1,0.022431897792916208,-0.0014135742524008193,0.08285559529906773,0.004645433865339296
WNT7B,-0.015343603112852499,-0.016173009012772917,-0.025029406293311424,0.0094342724458172
PTMA,-0.007500680916445699,0.03740117535330316,-0.03356470488186016,-0.0006322207363478017
CEACAM1,-0.018151168369124563,,0.0629518742485963,-0.01965744132193908
PDAP1,0.008629143178436742,-0.011700475967272767,-0.0745963919679932,-0.03056333476644671
QDPR,0.01677863040532729,0.0018397529230858483,0.05066867004741652,-0.02886493978174579
POMC,0.006281864914823536,-0.020622230909658527,-0.02019673154539203,-0.032156991690498835
CCL18,-0.022650943129182134,,-0.03584901765069583,0.08600709348447623
CCL17,,-0.013442178152243732,-0.017965877187057062,
VEGFD,-0.02265095032191748,-0.01440639867487031,,
TNFSF13,-0.017093133977651102,,0.01814460636601524,-0.02207398911298363
WNT5A,0.0023614560882984957,0.05031174135843378,-0.004212849589812254,-0.009244447114958787
CXCL8,-0.03912905161041564,-0.009583471018288525,-0.04866593247908025,0.05309515998684094
GRN,0.00017237469642251025,-0.01754769322709926,0.015130467948684811,0.04385968630265725
MIA,-0.018748053486367513,-0.01973022319533817,0.09677096618824427,-0.008569965383115686
COL4A4,-0.027203598664535013,0.016980517678768237,0.001593320921592654,0.018046490028637636
TAC1,0.08036609753810432,-0.03391839935731653,,-0.033914686341222404
RARRES2,0.005791023020619499,0.04791881309534793,-0.010510177633504146,0.0263136819419587
FGF7,,0.026825218037271,0.025273478868122708,0.003799602087711424
HBEGF,-0.012000734180803385,0.0481744365742576,0.031081047296773693,-0.00951274137428607
CSF3,,,-0.047297082420196604,0.03949402108923275
PI3,-0.023829747175396262,,-0.07273482008989958,0.050704330996646264
PCSK1N,0.029596129466519766,-0.05061256532640736,0.00409644120609265,0.0018488449142706287
NTS,,,0.004346105678523906,-0.00870875314210015
SFRP1,-0.05109724116663224,-0.029191232775933197,0.019498790031524424,0.035032138198017225
CXCL13,,,0.028815157192027426,0.05667750558762643
MICA,-0.012250924576609186,-0.017036205274953056,0.0037371178653038033,0.03389308556657561
TG,0.00642743231433463,-0.020192048315511114,0.013351655284715186,-0.006715141184663808
ADA,0.059123857396184726,0.034794651421120815,0.06441343201075242,-0.030163146433792584
LAMC3,-0.04941519430143292,-0.03368349520155225,0.0757489891205474,0.07117476865993856
CCL7,-0.014407913331215608,,-0.026926708757534636,
NGF,-0.024737671705886626,,-0.031098192968929364,0.023891575417226314
TNFSF15,,,-0.026250517429980535,0.1332355091733775
HMGB1,-0.019162000101155048,0.0011437334482889906,-0.05736287191095159,0.03605844521253775
ITGB3BP,0.0024004864805347165,0.023757909309866283,0.007268022411161507,-0.04120759608663557
AANAT,-0.02090369023262194,-0.018031396233006914,0.012259992492292246,
RELN,-0.013182457160782056,-0.019962311983578084,,0.048073704855717436
IL15,0.027291292147818197,0.10536680886767695,-0.043277060565301735,-0.02287369133927655
UTS2,,,-0.02011613549295848,
BSG,0.010839876407408335,0.013512754671168524,0.05057015385838864,0.048399352711436125
ADAMTS3,0.0027500796068475764,0.03557544146562106,0.02024387047437906,-0.006944000344679356
CD34,-0.034676486623180756,-0.03872845238364532,0.019402484906943605,0.013879143300066971
PLAT,-0.007010754667045115,-0.03381361463177923,0.06406164177314382,0.0627418653742335
NTF3,,,-0.0014346918348961887,0.06355239364456551
LTA,,0.003903743987617676,,
CKLF,0.005943340000017306,0.03369866313907921,0.020067902998106547,0.020770539137401157
CD24,0.016306908869157866,0.08227682576972598,0.03457122255099423,0.020818067555768215
HSP90AA1,-0.03402629375863193,-0.0238248918359428,-0.10949060905657346,0.0014372057580881218
