,UKF296,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH881T1
BMP1,0.021937924397517416,0.039530469230402,-0.05695765756591201,-0.08479214297875304,-0.10611899845834545
NDP,-0.047820635953777696,-0.05527037189595411,0.06951968835366308,0.07394941825831573,0.023227617010978908
RTN4,-0.00541524175638132,0.021517345026128232,0.04701499234706142,0.042752294781834045,0.1845915351216439
HEBP1,-0.029239367512584366,0.05687163515480211,0.059921464366367576,0.0638386471028097,0.053896729413900134
WNT7B,0.005314632683555141,0.036617274133052324,-0.004613576805156444,0.024765352700575526,0.041940770547843446
PTMA,-0.0028291919976552653,0.05612629390504235,-0.037411264496616775,-0.017606755343498277,-0.03319627359109285
CEACAM1,,,0.10482561093582889,0.03033703660067405,0.05383700980627517
PDAP1,-0.029029703277740335,-0.015694031559550937,-0.0011841252835514948,-0.09804125724787904,0.07995887781219835
QDPR,0.0074236380923732494,-0.03224040596202215,0.06891737245294259,0.12337368993478863,-0.009842735520789955
POMC,-0.02765620705127481,-0.04760838172445433,-0.006014774124066896,0.11144823941967552,0.04897768752726173
CCL18,,-0.019435701323570538,0.01945250546550268,-0.06215711571105427,-0.05934635550809316
CCL17,-0.0266398023322012,,0.0038665066893545687,-0.02776233276626461,
VEGFD,0.037521976793657125,0.025366567590261478,,0.030842594930292747,
TNFSF13,,,0.09909841821184202,0.13589410606394747,-0.01214601960189404
WNT5A,-0.05491514474809091,-0.0014466561042360212,0.01582161326256246,0.034016205184947024,0.05986675804172823
CXCL8,-0.01819707236963049,0.02789130081790123,-0.15484708059851776,-0.3396409613711171,-0.05057960378981841
GRN,-0.0406437526289168,-0.038505725646909586,-0.0032327207486283925,-0.05015300457659579,-0.09505217629513066
MIA,0.003725419260402385,-0.02485993264475328,0.14095735545702337,0.2550652311297765,-0.1145249483174506
COL4A4,-0.03733343849984894,,0.08344072348204705,0.03811478852984732,0.016188968646029374
TAC1,-0.016290435545716908,,,,-0.033075597585511415
RARRES2,0.02309717720759064,-0.11862356313690858,-0.09353439211235905,-0.18471036393830367,-0.04372891778291032
FGF7,0.002940575913634991,-0.04470487444562687,0.05654367960491189,0.06121330996610226,0.02637235553670518
EFNA2,,,,0.05860554358395136,
HBEGF,0.003397617572818983,0.07400373775993067,0.010024615259715963,0.004996703283004423,-0.018295667926187968
CSF3,,-0.04865608423380805,-0.11580705583422485,-0.18622303304243037,-0.04068504305711166
PI3,,,-0.1472806597811104,-0.3427004870909048,-0.10676201182043422
PCSK1N,0.007684382599091789,0.012299802340217767,0.12054296991399906,0.17626202066052682,0.2099568330393937
NTS,-0.0015388190273804055,,0.13367947742887418,0.11059367517461889,0.14319630218223303
SFRP1,0.01711390198892777,-0.006945864555338359,0.14049006311751364,0.13737209864776492,0.1155192759260782
CXCL13,,0.01809114342479161,0.006709704035532767,-0.05950659457695444,-0.02659014960849564
MICA,0.04631040158300925,0.01662048682034009,-0.02180264394984279,-0.016242118963558115,0.08942908757445224
TG,-0.019279109261245538,-0.024694645996068472,0.02832844280258714,0.0485154707946572,0.02497695937048008
ADA,-0.011762687392344868,-0.008215787185627273,0.033450161647818,0.08055213123469164,-0.048307940449801814
LAMC3,-0.015971510717577683,0.007997862068695846,0.015035998406938542,0.10285237584934143,-0.00839243351551063
CCL7,,,-0.055590087891662074,,
NGF,,-0.002093335234942811,0.09992429959331897,0.07364721641155474,-0.026877214018143664
TNFSF15,,-0.023389157125328814,-0.04581508400119132,,0.06914931459287497
HMGB1,-0.021336232734089317,0.03893871578414608,-0.037497747990324626,-0.061174493650706256,-0.013505879774850621
ITGB3BP,0.035447642420513514,0.011268204132086807,0.05495569151510205,-0.049695497099300746,-0.07804788753303213
AANAT,-0.022223338059450832,,0.016640601488287738,0.077421429679692,
RELN,0.06058438210216928,,,,0.021535784064937925
IL15,0.07521375649844127,-0.06394914514138506,0.030602650927164885,0.03310327359288499,0.016422896853273344
UTS2,,,0.02829238355469378,,
BSG,-0.04607544731383527,-0.05910875884467798,-0.0010642151983073556,-0.03904635591036258,-0.0642365404373388
ADAMTS3,-0.025012768743654885,-0.02840495397302442,0.12094664591422968,0.11915982789458328,0.09260879305664645
CD34,0.01466260471296862,-0.04039426516729667,0.11481395504036902,0.17691332435942161,0.021442995175152073
PLAT,0.019392505461824597,0.0017074481525512829,0.2431739764506768,0.3117189591625361,-0.035237796881878336
NTF3,1.0,1.0,0.9999999999999999,1.0,1.0
CKLF,-0.03775083971244307,-0.02282348792206815,0.06941345796329275,0.16613057716240107,-0.053640082164698
APELA,,-0.04611202656606847,,,
CD24,0.0044471556510801485,0.12652547078057705,0.1883520749289939,0.14766612471683865,0.20302082028641832
HSP90AA1,-0.00026128053571455417,0.08946535953177222,-0.17367380950990496,-0.35943066670593726,-0.016838124676676766
BMP4,-0.04701940214967348,-0.04545640783347569,0.04555095642577867,0.09593135729125091,0.02597215499077548
SCGB3A1,-0.018745603012715238,-0.01915151274469669,-0.028396554390030034,0.09699837152379312,-0.03779608213546578
IGFBP4,0.028516517528170273,-0.040510151916379133,0.022253073636023548,-0.08862530754488937,-0.10569889965548268
RSPO4,0.0708666843033147,,,,0.06401039351157119
LEFTY2,-0.02055477996060242,-0.01930231635317181,0.04883506591596771,0.06332363141591425,0.010871276046187445
PF4,,,,-0.04473415528329461,
ANGPTL2,0.015683661133281145,0.060508080006123156,0.11597968093595373,0.21682859498994198,-0.0664864571248292
LRIG2,-0.013145913543025961,0.012242595982772678,0.020569044044587283,0.04082283164298692,0.014396257910114537
ICOSLG,0.01488008055837025,-0.04161370323262503,0.09657692353455011,0.17248299880917067,0.0095105355036015
WIF1,-0.03527533852181362,,,,-0.03704597491155311
NPPC,-0.02605179692982385,,0.07142288217580399,0.0624512901830222,0.022144006714413366
LYZ,-0.009021024538389428,-0.06608644438305279,0.09082928481108489,0.06747864252248845,-0.03802385456929498
EREG,,-0.046880723479309445,-0.009961705270227252,-0.07623616012044471,-0.06722043975748697
SPTAN1,-0.010148165555813993,0.005256334379885033,0.13984219279354404,0.23078911319121934,0.1347615133344355
PTH2,,,,,0.011097351710428815
LIPC,,0.01785474402652068,,,
COL8A1,-0.0194746657641432,0.0014261432397992596,0.0489528396969294,0.07214238076762516,0.0192870826020222
GSTM2,0.018586495084581843,-0.042191910165717,0.07276845986022447,0.0760011127815144,0.041389798495433984
SPX,-0.03555183263147788,,0.03670775162965838,0.03159825840527366,-0.025111310213122837
MFGE8,0.023392650418088665,0.03374503285991075,-0.04379001626785828,0.01109863535842549,-0.0656239585615307
TGFA,0.024001473722243462,0.006790235505286361,0.04315484531038297,0.10575125436323705,0.06954050295318985
SLIT2,0.011515416738328933,0.025411196374899497,0.058699645420685224,0.1033791215135485,0.010668874241602998
PLTP,-0.02738038162809259,-0.0022191596426101978,0.012291180077742641,-0.05868564999725744,-0.13999421325691036
APOD,0.06576422972310554,-0.009778452186898108,0.12278424313680347,0.330718443201418,-0.12695039652590076
B2M,-0.00656995909707566,-0.06752459805069702,0.06393040368370324,0.09735311376790509,-0.19368162345401146
OMG,0.0019365647095433843,-0.029689819760454594,0.14642005130984379,0.313176288428948,0.057206312254735284
CXCL3,0.009881108936444217,-0.08200980630338123,-0.12155816075318181,-0.12719976124695598,-0.08605103816410974
CXCL10,-0.030463235402348642,-0.04045542088938909,-0.02005001735101998,0.017402195775861603,-0.013161795502679242
RSPO3,0.014165677697430748,,0.15452193136770526,0.14308711394759568,0.05928564011910115
CORT,-0.0009922715577902728,,0.03595752751747177,0.09181428389992348,0.09824813830310537
NCAN,0.04568219601198055,,0.13833502428302646,0.340506537567458,0.07926497278687311
PRG4,,,0.022347730896798885,-0.04391270281201828,-0.0660569807961429
ZG16B,,-0.02369490727582414,,,
TGM2,0.013613388784157235,0.05402334383737669,-0.1209418352493149,-0.12211936984317452,-0.029088089685831788
VEGFC,-0.03810251768752002,0.026900041362876555,-0.02862240873496843,-0.04944009497418637,0.01401707884658928
WNT6,,0.022581883548748155,0.01659179293419392,0.09478726720548106,-0.009955749785543701
NRG4,0.039012402624756325,,,,0.000452717471927499
PMCH,,,0.026588567189484807,0.05521110942433164,-0.013798083275697684
COL9A1,0.042371212732215766,,0.16721470535435887,0.22817139901411257,0.006412177543660351
GDF11,0.017855232212581885,0.049969353291295114,0.0605589022377245,0.06005103643606703,0.001654635443120731
IL24,,0.04276427946603373,0.011486094497490378,0.005053393881059441,
SORBS1,0.0036414745975316093,0.004875940870179877,0.09753109050114134,0.08526258504323074,-0.1162049877291663
DLL1,0.013603344615865685,0.03179873216091966,0.08603787964397842,0.20340657931282852,0.07133705027555001
TLN1,-0.015793447886387642,0.003984566951327935,-0.04351079686177924,-0.12103523676153173,-0.06544852467958702
COL2A1,,,0.09889810200055736,-0.0415651012569948,-0.01758034499257733
SHH,-0.021523295394727263,,-0.03325708136951268,0.061685209445354064,-0.014777066861443354
PON2,0.024536407340432748,0.020165100938846738,0.12266202083545881,0.27681276693194024,-0.13013960981091888
ICAM5,-0.002185554518306554,0.05881045960097201,0.0778210351206489,0.05561784504689065,0.07514222170521694
HPX,-0.00279095814752305,-0.0035410659786387767,0.01834122682178469,0.057388674111188274,0.10278268160768728
SFRP2,0.026046224452459382,-0.009078595495528552,0.04036298082935727,0.06492165378360672,-0.08157931082865434
CD70,,0.006107368247907844,0.012041058321143461,-0.041658852036787805,-0.00014445823275701712
HP,0.04264164758757831,,0.04210906763378923,0.07498466216631665,-0.011541332840253755
CXCL2,0.008277730432711928,-0.01600381670259595,-0.02688133588835199,-0.07994878321348128,-0.03482002433376617
NPPB,,,0.0629211691621453,0.014351500051280814,0.07681837939155453
CCK,-0.01847634632527598,,0.18689763979185384,0.2936668468155711,0.16974859249377108
SEMA6A,0.004708279479889901,0.010905659479820617,0.09146596320761774,0.10499560655589675,0.03590885907844725
IRAK4,-0.0208378374733055,-0.0335417808084318,0.053702489582362414,0.10735889706138346,-0.08126424881731807
GSTP1,-0.01477594669737439,-0.12193309805471399,0.06203756089863187,0.19084028334283235,0.016703936713924894
VCAM1,-0.021631111544612936,0.06407141987730063,-0.0425069557620585,-0.05287930793682606,-4.3522914859767215e-05
